yf_symbol,symbol,name,market_cap,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
NVDA,NVDA,엔비디아,5103.12,225.3000030517578,209.277498626709,208.24199956258138,200.3445831298828,194.75140022277833,15.685947723115001,235.74000549316406,-4.428608720681899,63.87970109791898,8.63,1.34,daily_close,일봉 종가,2026-08-14 12:39 KST,225.4256,0.05574653641408836,214.5,60.85,70.84,30.30368,24.483273,114.29,6.555,85.2,60.08,102.92,1.19 -> 2.94 -> 4.9,215938000000.0,130387000000.0,120067000000.0,60.38,55.6,102718000000.0,96676000000.0,10605000000.0,11040000000.0,-435000000.0,0.44,0.61,1.0,,yfinance,,,,,,Technology,Semiconductors,92.65,,,-0.31,,,,,3.02,Finnhub,,,,2026-08-12,,,,,0.14,102.92,40.45,10.1,35.48,23,21,22,22,-25.08,142.41,2026-08-13,4.25,0,0,20,20,15,10,3,0,68,B,1
GOOGL,GOOGL,알파벳A,4490.91,346.3599853515625,346.45299530029297,359.0234990437826,344.5327491760254,330.9922494506836,4.64292923063404,402.6199951171875,-13.973476341941199,62.39523608686347,-2.29,-12.74,daily_close,일봉 종가,2026-08-14 12:39 KST,,,294.0,23.78,80.65,17.267704,6.754951,48.68,18.859,24.2,14.81,36.52,5.8 -> 8.04 -> 10.81,402836000000.0,129039000000.0,132170000000.0,32.03,32.81,164713000000.0,73266000000.0,30708000000.0,59291000000.0,-28583000000.0,0.25,4.26,0.88,,yfinance,,2.0,False,2.0,yfinance dividend history,Communication Services,Internet Content & Information,88.57,4.61,55.0,1.61,428.04,515.0,340.0,23.58,6.53,Finnhub,yfinance,,,2026-08-12,,,,,0.06,36.52,19.56,4.76,23.94,7,6,6,6,-11.72,41.91,2026-08-13,4.25,8,0,20,20,15,10,3,5,81,A,2
GOOG,GOOG,알파벳C,4483.96,343.94000244140625,345.57350006103513,357.0544987996419,342.7004989624023,330.13144912719724,4.182743979925606,399.0400085449219,-13.808140768750196,62.46113379012628,-2.79,-12.51,daily_close,일봉 종가,2026-08-14 12:39 KST,,,294.0,23.92,60.32,18.83525,7.075802,48.68,18.859,24.2,14.81,36.52,5.8 -> 8.04 -> 10.81,402836000000.0,129039000000.0,132170000000.0,32.03,32.81,164713000000.0,73266000000.0,30708000000.0,59291000000.0,-28583000000.0,0.26,4.26,0.88,,yfinance,,2.0,False,2.0,yfinance dividend history,Communication Services,Internet Content & Information,88.57,4.6,14.0,1.61,421.79,475.0,340.0,22.63,6.53,Finnhub,yfinance,,,2026-08-11,,,,,0.06,36.52,18.78,4.76,23.94,7,6,6,6,0.29,48.65,2026-08-13,4.25,4,0,20,20,15,10,3,5,77,A,3
AAPL,AAPL,애플,4376.98,305.260009765625,319.8190002441406,309.0693339029948,287.9368334452311,280.29804962158204,8.905506184485763,340.0799865722656,-10.238760933155213,29.503836550764845,-8.4,2.49,daily_close,일봉 종가,2026-08-14 12:39 KST,304.783,-0.15626343129295808,28.7,30.44,66.29,34.966743,41.42799,148.75,78.445,16.4,7.98,10.32,6.13 -> 6.08 -> 7.46,416161000000.0,133050000000.0,112010000000.0,31.97,26.92,111482000000.0,98767000000.0,35934000000.0,98657000000.0,-62723000000.0,0.35,12.04,1.08,,yfinance,4.22,10.0,False,10.0,yfinance dividend history,Technology,Consumer Electronics,68.52,3.87,41.0,1.85,322.28,400.0,215.0,5.58,1.69,Finnhub,yfinance,,,2026-08-12,,,,,1.22,10.32,40.45,10.1,35.48,23,21,22,22,-13.56,310.18,2026-08-13,4.25,0,0,20,10,8,8,3,5,54,C,4
MSFT,MSFT,마이크로소프트,2818.35,496.8800048828125,445.16199951171876,414.24366455078126,406.81908187866213,432.6610997009277,14.842773067945192,542.0700073242188,-8.33656203641932,86.27487577686054,23.88,17.32,daily_close,일봉 종가,2026-08-14 12:39 KST,,,31.7,32.36,76.03,28.036173,8.458155,34.04,29.118,17.7,20.78,23.34,11.8 -> 13.64 -> 17.95,331839000000.0,155237000000.0,133749000000.0,46.78,40.31,182935000000.0,66987000000.0,20935000000.0,56826000000.0,-35891000000.0,0.73,19.83,3.64,,yfinance,10.21,10.0,False,10.0,yfinance dividend history,Technology,Software - Infrastructure,92.75,4.64,53.0,0.1,567.2,870.0,400.0,14.15,6.42,Finnhub,yfinance,,,2026-08-12,,,,,0.88,23.34,40.45,10.85,35.92,23,21,22,22,-30.69,-22.04,2026-08-13,4.25,0,0,20,16,12,10,1,0,59,B,5
AMZN,AMZN,아마존,2628.93,265.1300048828125,255.74850006103514,250.90650024414063,242.08266677856446,237.5240500640869,11.622383001332777,284.0199890136719,-6.650934744578864,67.68045551180333,6.1,0.1,daily_close,일봉 종가,2026-08-14 12:39 KST,,,242.3,41.19,67.81,22.83119,5.552037,30.56,45.617,19.6,16.59,57.24,2.9 -> 5.53 -> 7.17,716924000000.0,79975000000.0,77670000000.0,11.16,10.83,139514000000.0,7695000000.0,86810000000.0,152987000000.0,-66177000000.0,,0.0,0.0,,yfinance,,,,,,Consumer Cyclical,Internet Retail,93.33,4.65,61.0,0.0,321.95,400.0,207.0,21.43,5.24,Finnhub,yfinance,,,2026-08-14,,,,,0.09,57.24,23.64,16.06,38.64,8,7,4,4,-3.42,-65.43,2026-08-13,4.25,4,0,20,20,15,10,1,0,70,A,6
AVGO,AVGO,브로드컴,1957.03,417.82000732421875,398.38050079345703,398.7631678263346,381.07491734822594,369.0443003845215,13.216762022574521,481.57000732421875,-13.23795066769598,71.08786599208747,11.58,-0.69,daily_close,일봉 종가,2026-08-14 12:39 KST,,,85.4,63.62,80.06,69.45743,22.574606,37.28,74.018,47.9,73.88,20.26,3.3 -> 1.23 -> 4.77,63887000000.0,26075000000.0,23126000000.0,40.81,36.2,27537000000.0,26914000000.0,16178000000.0,65136000000.0,-48958000000.0,0.62,41.26,2.6,,yfinance,12.71,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,91.07,4.69,45.0,-0.16,527.88,675.0,215.88,26.34,0.51,Finnhub,yfinance,,,2026-08-13,,,,,0.81,20.26,34.97,10.1,35.48,23,21,22,22,98.62,123.51,2026-08-13,4.25,0,0,20,16,12,10,1,5,64,B,7
TSLA,TSLA,테슬라,1504.13,339.9599914550781,331.0679992675781,381.53983205159506,385.7191660563151,406.6302000427246,-16.395783830281527,489.8800048828125,-30.6034155167443,66.30342886677465,-13.07,-17.08,daily_close,일봉 종가,2026-08-14 12:39 KST,341.51,0.45593851743777386,-3.0,176.51,43.11,305.33026,15.1311655,4.67,18.373,25.5,-37.51,-49.94,4.31 -> 2.04 -> 1.08,94827000000.0,4849000000.0,3794000000.0,5.11,4.0,14747000000.0,6220000000.0,16513000000.0,14719000000.0,1794000000.0,,0.0,0.0,,yfinance,,,,,,Consumer Cyclical,Auto Manufacturers,49.18,3.64,40.0,0.85,396.62,600.0,125.0,16.67,-7.04,Finnhub,yfinance,,,2026-08-12,,,,,,-49.94,22.83,11.27,45.9,8,7,4,4,1237.41,34.26,2026-08-13,4.25,0,0,0,0,0,0,1,5,6,D,8
META,META,메타 플랫폼스,1465.23,594.969970703125,597.4784942626953,600.4771616617838,613.3812469482422,628.439248046875,-5.325777702103923,790.0,-24.687345480617086,49.93003311773853,-10.47,-2.66,daily_close,일봉 종가,2026-08-14 12:39 KST,593.98,-0.16639002838329,-13.4,22.36,79.0,22.323452,5.802965,29.85,42.997,28.0,20.03,25.69,14.87 -> 23.86 -> 23.49,200966000000.0,83276000000.0,60458000000.0,41.44,30.08,115800000000.0,46109000000.0,35873000000.0,83897000000.0,-48024000000.0,0.35,7.91,2.1,,yfinance,,2.0,False,2.0,yfinance dividend history,Communication Services,Internet Content & Information,87.32,4.65,57.0,-1.41,756.95,1000.0,580.0,27.22,0.38,Finnhub,yfinance,,,2026-08-11,,,,,,25.69,18.05,5.23,33.35,7,6,6,6,23.68,10.96,2026-08-13,4.25,4,0,20,0,15,0,5,5,49,C,9
BRK-B,BRK-B,버크셔해서웨이,1055.69,506.92999267578125,507.2629959106445,495.1279993693034,488.2788330078125,491.52129959106446,3.1348983446976764,539.7999877929688,-6.0892915636363885,58.69313764093691,2.8,3.8,daily_close,일봉 종가,2026-08-14 12:39 KST,507.4,0.09271641666689295,119.6,11.79,67.47,14.743223,0.0009789749,10.5,17.669,4.4,,-16.27,44.27 -> 41.27 -> 31.04,410522000000.0,,66968000000.0,,16.31,45969000000.0,25042000000.0,51877000000.0,129081000000.0,-77204000000.0,,0.0,0.0,,yfinance,,,,,,Financial Services,Insurance - Diversified,10.0,4.0,3.0,0.0,520.33,570.0,481.0,2.64,-3.3,Finnhub,yfinance,,,2026-08-14,,,,,0.12,-16.27,20.68,3.39,16.1,17,16,16,16,-28.71,-99.97,2026-08-13,4.25,8,10,12,20,0,10,3,0,63,B,10
LLY,LLY,일라이릴리,979.64,1209.0,1181.9570007324219,1150.80583597819,1052.176836649577,1041.4552038574218,16.087566274767546,1235.56005859375,-2.1496371956195537,52.2224853154949,3.41,22.36,daily_close,일봉 종가,2026-08-14 12:39 KST,1210.37,0.11331679073613656,26.2,66.6,85.44,40.75881,34.79738,102.29,162.071,47.7,74.27,98.92,5.8 -> 11.71 -> 22.95,65179000000.0,29696000000.0,20640000000.0,45.56,31.67,16813000000.0,5964000000.0,7268000000.0,42503000000.0,-35235000000.0,0.57,21.69,6.92,,yfinance,15.24,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,78.95,4.29,27.0,0.0,1299.01,1600.0,850.0,7.44,24.79,Finnhub,yfinance,,,2026-08-12,,,,,1.56,98.92,25.73,3.93,14.6,16,15,14,14,58.41,785.43,2026-08-13,4.25,0,0,20,5,15,8,5,0,53,C,11
