yf_symbol,symbol,name,market_cap,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
NVDA,NVDA,엔비디아,5103.12,213.0500030517578,214.57800064086913,208.38866628011067,202.4525831858317,195.42565017700196,9.018444026561015,235.74000549316406,-9.625011416258838,42.44798659208994,8.14,0.9,daily_close,일봉 종가,2026-08-26 11:47 KST,213.67,0.2910100630655962,214.5,60.85,70.84,30.30368,24.483273,114.29,6.555,85.2,60.08,102.92,1.19 -> 2.94 -> 4.9,215938000000.0,130387000000.0,120067000000.0,60.38,55.6,102718000000.0,96676000000.0,10605000000.0,11040000000.0,-435000000.0,0.47,0.61,1.0,,yfinance,,,,,,Technology,Semiconductors,92.65,,,-0.31,,,,,3.02,Finnhub,,,,2026-08-22,,,,,0.14,102.92,40.45,10.68,35.48,23,21,22,22,-25.08,129.24,2026-08-25,4.64,0,0,20,20,15,10,5,0,70,A,1
GOOGL,GOOGL,알파벳A,4490.91,346.9599914550781,350.1344985961914,353.4226659138997,346.9633328755697,333.6911494445801,3.9763841601983296,402.6199951171875,-13.824450930686849,32.328048109482395,3.97,-8.78,daily_close,일봉 종가,2026-08-26 11:47 KST,346.11,-0.2449825559175926,294.0,23.78,81.07,17.095688,6.7749925,48.68,18.859,24.2,14.81,36.52,5.8 -> 8.04 -> 10.81,402836000000.0,129039000000.0,132170000000.0,32.03,32.81,164713000000.0,73266000000.0,30708000000.0,59291000000.0,-28583000000.0,0.25,4.26,0.88,,yfinance,,2.0,False,2.0,yfinance dividend history,Communication Services,Internet Content & Information,88.57,4.64,54.0,1.61,428.07,515.0,340.0,23.38,6.53,Finnhub,yfinance,,,2026-08-22,,,,,0.06,36.52,18.89,4.53,23.92,7,6,6,6,-9.5,49.56,2026-08-25,4.64,8,0,20,20,15,10,3,5,81,A,2
GOOG,GOOG,알파벳C,4483.96,343.3399963378906,348.25650177001955,351.5708333333333,344.9359992980957,332.68979934692385,3.2012394163792544,399.0400085449219,-13.958503161158797,28.075209185335027,3.23,-8.79,daily_close,일봉 종가,2026-08-26 11:47 KST,,,294.0,23.92,60.32,18.83525,7.075802,48.68,18.859,24.2,14.81,36.52,5.8 -> 8.04 -> 10.81,402836000000.0,129039000000.0,132170000000.0,32.03,32.81,164713000000.0,73266000000.0,30708000000.0,59291000000.0,-28583000000.0,0.26,4.26,0.88,,yfinance,,2.0,False,2.0,yfinance dividend history,Communication Services,Internet Content & Information,88.57,4.6,14.0,1.61,421.79,475.0,340.0,22.85,6.53,Finnhub,yfinance,,,2026-08-26,,,,,0.06,36.52,18.02,4.53,23.92,7,6,6,6,4.52,56.2,2026-08-25,4.64,4,0,20,20,15,10,3,5,77,A,3
AAPL,AAPL,애플,4376.98,309.8999938964844,311.5009994506836,309.4108332316081,290.75849965413414,281.9018493652344,9.931876855116103,340.0799865722656,-8.874380694956926,48.5364445227285,-8.87,-0.69,daily_close,일봉 종가,2026-08-26 11:47 KST,309.2,-0.22587735084570693,28.7,30.44,66.29,34.966743,41.42799,148.75,78.445,16.4,7.98,10.32,6.13 -> 6.08 -> 7.46,416161000000.0,133050000000.0,112010000000.0,31.97,26.92,111482000000.0,98767000000.0,35934000000.0,98657000000.0,-62723000000.0,0.35,12.04,1.08,,yfinance,4.22,10.0,False,10.0,yfinance dividend history,Technology,Consumer Electronics,68.52,3.87,41.0,1.85,322.28,400.0,215.0,3.99,1.69,Finnhub,yfinance,,,2026-08-22,,,,,1.22,10.32,40.45,10.68,35.48,23,21,22,22,-13.56,287.9,2026-08-25,4.64,0,0,20,10,8,8,5,0,51,C,4
MSFT,MSFT,마이크로소프트,2818.35,491.7099914550781,482.92049713134764,422.62749735514325,412.72649841308595,431.10044921875,14.059262138595802,542.0700073242188,-9.290315861179842,52.997601288585955,25.01,9.21,daily_close,일봉 종가,2026-08-26 11:47 KST,489.51,-0.44741646362887094,31.7,32.3,75.91,26.81687,8.112818,34.04,29.118,17.7,20.78,23.34,11.8 -> 13.64 -> 17.95,331839000000.0,155237000000.0,133749000000.0,46.78,40.31,182935000000.0,66987000000.0,20935000000.0,56826000000.0,-35891000000.0,0.74,19.83,3.64,,yfinance,10.21,10.0,False,10.0,yfinance dividend history,Technology,Software - Infrastructure,92.75,4.64,53.0,0.1,569.56,870.0,400.0,15.83,6.42,Finnhub,yfinance,,,2026-08-22,,,,,0.85,23.34,40.45,11.06,35.92,23,21,22,22,-33.7,-26.65,2026-08-25,4.64,0,0,20,16,12,10,5,0,63,B,5
AMZN,AMZN,아마존,2628.93,261.05999755859375,264.42249908447263,250.07666625976563,245.53925005594888,238.44404998779297,9.484802649493078,284.0199890136719,-8.083935054998154,36.494975711259556,13.08,-3.54,daily_close,일봉 종가,2026-08-26 11:47 KST,,,242.3,41.19,67.81,22.83119,5.552037,30.56,45.617,19.6,16.59,57.24,2.9 -> 5.53 -> 7.17,716924000000.0,79975000000.0,77670000000.0,11.16,10.83,139514000000.0,7695000000.0,86810000000.0,152987000000.0,-66177000000.0,,0.0,0.0,,yfinance,,,,,,Consumer Cyclical,Internet Retail,93.33,4.65,61.0,0.0,321.95,400.0,207.0,23.32,5.24,Finnhub,yfinance,,,2026-08-19,,,,,0.09,57.24,23.64,16.06,41.7,8,7,4,4,-3.42,-65.43,2026-08-25,4.64,4,0,20,20,15,10,5,0,74,A,6
AVGO,AVGO,브로드컴,1957.03,356.739990234375,393.63350067138674,392.1151677449544,384.3774175008138,369.22085037231443,-3.3803237616060953,481.57000732421875,-25.92146836208624,17.941257360085032,-6.35,-20.15,daily_close,일봉 종가,2026-08-26 11:47 KST,,,85.4,63.62,80.06,69.45743,22.574606,37.28,74.018,47.9,73.88,20.26,3.3 -> 1.23 -> 4.77,63887000000.0,26075000000.0,23126000000.0,40.81,36.2,27537000000.0,26914000000.0,16178000000.0,65136000000.0,-48958000000.0,0.73,41.26,2.6,,yfinance,12.71,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,91.07,4.69,45.0,-0.16,527.88,675.0,215.88,47.97,0.51,Finnhub,yfinance,,,2026-08-18,,,,,0.81,20.26,34.97,10.68,35.48,23,21,22,22,98.62,111.37,2026-08-25,4.64,0,0,20,16,12,10,1,5,64,B,7
TSLA,TSLA,테슬라,1504.13,350.25,332.2689971923828,370.8678314208984,381.86383260091145,402.28474975585937,-12.93480545495162,489.8800048828125,-28.50289938169947,65.27573383922751,13.92,-19.63,daily_close,일봉 종가,2026-08-26 11:47 KST,,,-3.0,176.51,43.11,305.33026,15.1311655,4.67,18.373,25.5,-37.51,-49.94,4.31 -> 2.04 -> 1.08,94827000000.0,4849000000.0,3794000000.0,5.11,4.0,14747000000.0,6220000000.0,16513000000.0,14719000000.0,1794000000.0,,0.0,0.0,,yfinance,,,,,,Consumer Cyclical,Auto Manufacturers,49.18,3.64,40.0,0.85,396.62,600.0,125.0,13.24,-7.04,Finnhub,yfinance,,,2026-08-22,,,,,,-49.94,22.83,11.27,45.9,8,7,4,4,1237.41,34.26,2026-08-25,4.64,0,0,0,0,0,0,1,5,6,D,8
META,META,메타 플랫폼스,1465.23,570.0499877929688,573.5739990234375,592.6873280843099,607.2272471110026,623.4571981811523,-8.56629942584535,790.0,-27.841773697092563,42.50118945212185,-3.94,-9.87,daily_close,일봉 종가,2026-08-26 11:47 KST,567.6001,-0.4297671862872673,-13.4,22.36,79.03,21.05059,5.5603786,29.85,42.997,28.0,20.03,25.69,14.87 -> 23.86 -> 23.49,200966000000.0,83276000000.0,60458000000.0,41.44,30.08,115800000000.0,46109000000.0,35873000000.0,83897000000.0,-48024000000.0,0.37,7.91,2.1,,yfinance,,2.0,False,2.0,yfinance dividend history,Communication Services,Internet Content & Information,87.32,4.65,57.0,-1.41,754.14,1000.0,580.0,32.29,0.38,Finnhub,yfinance,,,2026-08-26,,,,,,25.69,17.97,5.14,33.34,7,6,6,6,17.14,8.18,2026-08-25,4.64,4,0,20,0,15,0,5,5,49,C,9
BRK-B,BRK-B,버크셔해서웨이,1055.69,504.32000732421875,509.74449615478517,497.84466552734375,488.83666610717773,492.28489959716796,2.444744443085498,539.7999877929688,-6.572801272896241,39.276766522065785,-1.57,6.29,daily_close,일봉 종가,2026-08-26 11:47 KST,,,119.6,11.79,67.47,14.743223,0.0009789749,10.5,17.669,4.4,,-16.27,44.27 -> 41.27 -> 31.04,410522000000.0,,66968000000.0,,16.31,45969000000.0,25042000000.0,51877000000.0,129081000000.0,-77204000000.0,,0.0,0.0,,yfinance,,,,,,Financial Services,Insurance - Diversified,10.0,4.0,3.0,0.0,520.33,570.0,481.0,3.17,-3.3,Finnhub,yfinance,,,2026-08-19,,,,,0.12,-16.27,20.83,3.37,16.8,17,16,16,16,-29.22,-99.97,2026-08-25,4.64,8,10,12,20,0,10,5,0,65,B,10
