yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,dividend_year,dividend_report_code,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
039030.KQ,039030,이오테크닉스,40284,우량기업부,레이저 마커 및 레이저 응용기기,KOSDAQ,주권,KRX,318500.0,318675.0,422650.0,426158.3333333333,367947.5,-13.438737863418016,612000.0,-47.95751633986928,40.39735099337561,-13.92,-33.44,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,33.53,50.01,30.19,51.43,5.39,8.9,13.06,18.7,158.97,24.98,2973 -> 3478 -> 4644,3809.0,808.0,576.0,21.21,15.12,1002.88,962.08,2363.05,898.52,1464.53,,,,,,-25.46,0.0,True,3.0,OpenDART,,4.0,,,580000.0,,,82.1,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,1.53,24.98,,,27.0,6.8,7.42,20,15,19,19,90.48,-20.74,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-05,4.25,0,0,6,5,12,10,5,3,41,C,11
087010.KQ,087010,펩트론,39989,기술성장기업부,약효지속성 의약품 및 펩타이드 소재,KOSDAQ,주권,KRX,175900.0,130320.0,199723.33333333334,239140.83333333334,252982.0,-30.469361456546316,386000.0,-54.4300518134715,64.48011165386669,-2.92,-31.56,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,,,5.17,,24.44,-9.41,26.03,75.0,,,-,56.0,-213.0,-138.0,-380.36,-246.43,-205.86,-235.83,43.78,369.71,-325.93,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-28,2025.0,OFS,11011.0,OpenDART,,,,,,9.81,-23.48,8,2,7,7,,149.13,기초 의약물질 제조업,기초 의약물질 제조업,2026-08-05,4.25,0,0,0,0,0,0,3,3,6,D,12
214450.KQ,214450,파마리서치,39272,우량기업부,재생의약품,KOSDAQ,주권,KRX,380500.0,346700.0,321575.0,320654.1666666667,374640.0,1.5641682682041427,711000.0,-46.48382559774965,60.907127429801925,11.75,11.58,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,65.07,24.5,4.86,20.0,6.27,26.88,44.21,53.18,70.02,37.82,7481 -> 8608 -> 14209,5363.0,2144.0,1683.0,39.98,31.38,1831.62,1473.8,1756.63,3200.1,-1443.47,0.97,25.9,3700.0,427.91,OpenDART,77.64,5.0,False,5.0,OpenDART,,4.0,,,494000.0,,,29.83,,,Naver/FnGuide,,KRW,2026-08-05,2025.0,CFS,11011,OpenDART,0.31,37.82,2025.0,11011,,,,3,1,2,2,,,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,2026-08-05,4.25,4,0,20,20,15,10,3,3,75,A,13
000250.KQ,000250,삼천당제약,39080,중견기업부,"하메론, 아토로우",KOSDAQ,주권,KRX,166500.0,169185.0,251270.0,447255.8333333333,371825.5,-55.22093024819438,1184000.0,-85.9375,44.88124488124231,-17.16,-58.79,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,,1036.5,5.45,363.07,12.43,1.94,54.36,9.91,226.92,,-,2318.0,85.0,120.0,3.67,5.18,97.93,-497.95,959.44,1976.38,-1016.94,0.03,22.1,50.0,11.63,OpenDART,-75.0,2.0,True,2.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,,,2025.0,11011.0,21.25,3.74,9.66,7,5,6,6,1608.56,232.35,의약품 제조업,의약품 제조업,2026-08-05,4.25,0,0,0,0,0,0,5,1,6,D,14
222800.KQ,222800,심텍,38587,중견기업부,반도체용 인쇄회로기판,KOSDAQ,주권,KRX,108300.0,97290.0,112173.33333333333,87995.83333333333,74179.25,45.99770151356343,157300.0,-31.150667514303876,41.4522058823476,-0.09,-6.48,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,,,10.83,19.0,4.73,-32.1,181.13,14.55,,,-,14106.0,119.0,-1646.0,0.84,-11.67,-1678.98,-1945.96,250.74,10130.78,-9880.04,0.09,,100.0,37.33,OpenDART,-41.52,5.0,True,5.0,OpenDART,,4.0,,,171250.0,,,58.13,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11014.0,OpenDART,,,2025.0,11011.0,20.29,3.45,11.1,9,6,8,8,-6.36,37.1,전자부품 제조업,전자부품 제조업,2026-08-05,4.25,4,0,0,0,0,0,5,5,14,D,15
319660.KQ,319660,피에스케이,36990,우량기업부,"드라이스트립, 드라이클리닝",KOSDAQ,주권,KRX,124900.0,153800.0,145058.33333333334,110767.5,81619.25,53.02762522321633,211500.0,-40.94562647754137,23.033707865166278,-22.81,20.1,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,-0.73,10.42,21.79,24.0,6.41,15.54,19.84,14.85,5.48,22.31,1813 -> 2732 -> 2712,4572.0,885.0,785.0,19.36,17.17,617.31,431.97,1194.22,1069.62,124.6,0.54,25.1,680.0,196.97,OpenDART,19.35,5.0,True,5.0,OpenDART,,4.0,,,182857.0,,,46.4,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,,22.31,2025.0,11011.0,28.0,6.8,7.42,20,15,19,19,-14.29,-5.74,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-05,4.25,4,0,16,0,12,0,1,5,38,D,16
108490.KQ,108490,로보티즈,35479,기술성장기업부,"솔루션(로봇 엑츄에이터 모듈과 구동 소프트웨어), 에듀테인먼트 로봇, 로봇 플랫폼",KOSDAQ,주권,KRX,238500.0,201805.0,264851.6666666667,267067.5,259430.0,-8.067686851944648,405000.0,-41.11111111111111,54.10526315789156,12.5,-28.7,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,,691.83,6.32,570.0,9.55,2.49,1.79,29.67,,,-,389.0,33.0,53.0,8.48,13.62,70.75,46.35,310.38,56.29,254.09,,,,,,,,,,,,4.0,,,398000.0,,,66.88,,,Naver/FnGuide,,KRW,2026-08-04,2025.0,CFS,11011.0,OpenDART,,,,,27.0,6.41,8.9,20,15,19,19,2011.11,48.99,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-05,4.25,0,0,0,0,0,0,5,5,10,D,17
214370.KQ,214370,케어젠,34162,벤처기업부,"성장인자, 바이오미메틱펩타이드 기반 안면, 두피, 바디 코스메슈티컬 제품",KOSDAQ,주권,KRX,63400.0,58685.0,73143.33333333333,91648.33333333333,84612.5,-25.070172846801597,150100.0,-57.76149233844103,49.51690821254364,-7.04,-34.77,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,-37.87,92.25,4.45,146.21,14.49,9.23,8.85,-11.86,-40.35,-29.05,743 -> 602 -> 374,728.0,204.0,201.0,28.02,27.61,185.89,136.68,88.59,187.99,-99.4,0.69,106.3,437.0,213.57,OpenDART,-45.5,4.0,True,4.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-05,2025.0,CFS,11011,OpenDART,,-29.05,2025.0,11011,,9.81,-23.48,8,1,7,7,,47.71,기초 의약물질 제조업,기초 의약물질 제조업,2026-08-05,4.25,0,0,6,0,0,0,5,3,14,D,18
440110.KQ,440110,파두,33323,기술성장기업부,SSD 컨트롤러,KOSDAQ,주권,KRX,66500.0,66935.0,89070.0,74680.83333333333,54244.25,22.593638957124487,128300.0,-48.168355416991425,40.896739130427,-5.0,-28.03,daily_close,NXT 미확인,2026-08-05 22:26 KST,,,,,27.36,,94.76,-131.08,518.5,112.41,,,-,924.0,-655.0,-762.0,-70.89,-82.47,-37.04,-78.42,408.04,1026.33,-618.29,,,,,,,,,,,,4.0,,,130000.0,,,95.49,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,,,,,19.8,3.26,9.64,5,3,4,4,,2806.75,반도체 제조업,반도체 제조업,2026-08-05,4.25,0,0,0,0,0,0,5,3,8,D,19
145020.KQ,145020,휴젤,32539,우량기업부,"보툴리눔톡신, 필러",KOSDAQ,주권,KRX,260500.0,237050.0,250125.0,253662.5,248735.0,4.729933463324421,388000.0,-32.86082474226804,61.67400881056508,5.04,-10.63,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,3.3,21.91,56.49,18.0,2.78,16.06,9.86,13.97,20.88,22.87,7517 -> 10985 -> 11348,4251.0,2009.0,1470.0,47.26,34.58,1500.59,1205.36,2096.98,966.76,1130.22,,,,,,,,,,,,4.0,,,378571.0,,,45.32,,,Naver/FnGuide,,KRW,2026-08-04,2025.0,CFS,11011.0,OpenDART,5.45,22.87,,,,14.49,-23.48,8,1,7,7,,-80.81,기초 의약물질 제조업,기초 의약물질 제조업,2026-08-05,4.25,8,3,16,0,12,2,3,5,49,C,20
403870.KQ,403870,HPSP,30121,우량기업부,고압 수소 어닐링 장비,KOSDAQ,주권,KRX,36600.0,37835.0,48329.166666666664,47237.083333333336,41815.25,-12.472124404374002,83500.0,-56.16766467065868,34.65045592703693,-11.81,-32.1,daily_close,NXT 미확인,2026-08-05 22:26 KST,,,-16.35,35.96,32.09,25.0,10.16,24.79,19.95,-4.63,-4.26,-6.21,989 -> 1040 -> 870,1730.0,899.0,727.0,51.97,42.02,1002.05,977.76,939.41,614.76,324.65,1.37,55.66,500.0,404.37,OpenDART,49.38,4.0,True,4.0,OpenDART,,4.0,,,68000.0,,,85.79,,,Naver/FnGuide,,KRW,2026-08-05,2025.0,OFS,11011,OpenDART,,-6.21,2025.0,11011,28.0,6.41,7.42,20,15,19,19,-10.71,58.5,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-05,4.25,4,0,20,0,0,0,3,3,30,D,21
095340.KQ,095340,ISC,29718,우량기업부,반도체테스트소켓,KOSDAQ,주권,KRX,137000.0,136760.0,179251.66666666666,198860.83333333334,159501.5,-14.10739083958458,271000.0,-49.44649446494465,42.67413931144437,-8.73,-45.96,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,2.68,60.46,31.33,29.0,4.68,10.6,15.85,26.19,34.15,91.78,720 -> 2579 -> 2648,2202.0,601.0,563.0,27.29,25.57,417.12,353.78,798.71,851.6,-52.89,0.62,31.0,850.0,173.95,OpenDART,12.31,5.0,True,5.0,OpenDART,,4.0,,,242600.0,,,77.08,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,10.82,91.78,2025.0,11011.0,,,,2,1,1,1,,,기계장비 및 관련 물품 도매업,기계장비 및 관련 물품 도매업,2026-08-05,4.25,0,0,12,0,15,2,5,3,37,D,22
214150.KQ,214150,클래시스,29290,우량기업부,미용의료기기,KOSDAQ,주권,KRX,44750.0,44435.0,46135.833333333336,51497.5,53316.5,-16.067258728536192,75600.0,-40.80687830687831,48.4029484029151,-6.28,-19.51,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,32.76,30.47,71.0,16.0,5.31,26.21,27.73,38.66,39.38,32.57,1146 -> 1517 -> 2014,3368.0,1706.0,1320.0,50.65,39.19,1639.36,1446.82,375.21,1529.75,-1154.54,2.23,49.4,1000.0,651.53,OpenDART,105.04,5.0,False,5.0,OpenDART,,4.0,,,71000.0,,,58.66,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,0.49,32.57,2025.0,11011.0,,,,3,1,2,2,,,의료용 기기 제조업,의료용 기기 제조업,2026-08-05,4.25,8,0,20,20,15,10,5,5,83,A,23
084370.KQ,084370,유진테크,28255,우량기업부,실리콘질화막증착용LP-CVD,KOSDAQ,주권,KRX,120000.0,126345.0,144220.0,135561.66666666666,115689.5,3.725921539984182,206500.0,-41.88861985472155,33.98215733981772,-17.86,-19.25,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,-32.89,30.03,36.58,28.0,5.3,9.81,18.16,3.61,-15.52,31.84,1066 -> 2761 -> 1853,3503.0,517.0,445.0,14.76,12.7,664.77,452.3,549.25,892.21,-342.96,0.19,12.3,230.0,52.02,OpenDART,-5.2,5.0,True,5.0,OpenDART,,4.0,,,156667.0,,,30.56,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,,31.84,2025.0,11011.0,27.0,6.8,7.42,20,15,19,19,3.7,-22.06,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-05,4.25,0,0,6,0,15,0,3,5,29,D,24
319400.KQ,319400,현대무벡스,27231,우량기업부,"물류자동화, IT서비스",KOSDAQ,주권,KRX,24450.0,21318.5,29566.166666666668,29758.916666666668,24729.75,-1.1312285809601796,46350.0,-47.249190938511326,56.339814032088384,7.71,-35.57,daily_close,NXT 미확인,2026-08-05 22:26 KST,,,-56.77,99.75,1.63,231.67,14.79,6.79,76.81,15.38,-26.02,65.83,36 -> 229 -> 99,3939.0,182.0,113.0,4.62,2.87,-14.32,-43.28,361.19,1231.33,-870.14,0.2,48.8,50.0,55.07,OpenDART,18.56,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,,65.83,2025.0,11011.0,,,,2,1,1,1,,,일반 목적용 기계 제조업,일반 목적용 기계 제조업,2026-08-05,4.25,0,0,6,0,15,0,3,3,27,D,25
310210.KQ,310210,보로노이,27203,기술성장기업부,표적치료제,KOSDAQ,주권,KRX,145000.0,134740.0,192773.33333333334,243661.66666666666,230417.0,-37.07061544938091,363500.0,-60.11004126547456,48.884924174837785,-17.52,-49.03,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,,,8.23,,23.09,-50.18,64.97,-23.47,,,-,75.0,-544.0,-427.0,-725.33,-569.33,-720.95,-737.78,357.37,674.39,-317.02,,,,,,,,,,,,4.0,,,450000.0,,,210.34,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,,,,,,16.96,-18.83,10,2,9,9,,36.14,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-05,4.25,0,0,0,0,0,0,5,1,6,D,26
095610.KQ,095610,테스,26329,우량기업부,반도체장비(화학증착장비),KOSDAQ,주권,KRX,132900.0,152895.0,149993.33333333334,111660.0,85773.75,54.94250863463472,217500.0,-38.89655172413793,26.730310262527595,-8.34,43.06,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,33.69,92.12,8.68,27.0,6.15,15.76,24.43,46.23,50.13,504.31,79 -> 2158 -> 2885,3511.0,578.0,569.0,16.46,16.21,655.21,361.46,525.24,853.69,-328.45,0.64,26.4,850.0,150.74,OpenDART,19.35,5.0,True,5.0,OpenDART,,4.0,,,196250.0,,,47.67,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11014.0,OpenDART,0.8,504.31,2025.0,11011.0,28.0,6.8,7.42,20,15,19,19,-3.57,-9.56,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-05,4.25,0,0,16,16,15,10,3,5,65,B,27
080220.KQ,080220,제주반도체,26004,우량기업부,"모바일용 LP DDR SDRAM, CRAM, SRAM",KOSDAQ,주권,KRX,75500.0,73200.0,90066.66666666667,67492.5,50154.15,50.53589782699935,134000.0,-43.656716417910445,41.92399049880539,-8.26,38.03,daily_close,NXT 미확인,2026-08-05 22:26 KST,,,102.29,22.3,2.79,19.8,7.19,19.21,47.94,86.2,273.96,53.63,486 -> 567 -> 1147,3022.0,359.0,395.0,11.88,13.07,255.55,228.3,772.3,1088.84,-316.54,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,0.19,53.63,,,,3.26,2.73,5,2,4,4,,120.55,반도체 제조업,반도체 제조업,2026-08-05,4.25,4,0,16,20,15,10,5,5,75,A,28
226950.KQ,226950,올릭스,25591,기술성장기업부,siRNA 신약 개발,KOSDAQ,주권,KRX,121600.0,114085.0,136728.33333333334,153670.83333333334,143287.0,-15.13535770865466,207000.0,-41.256038647343,45.764192139732394,-9.73,-27.62,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,,,8.54,,16.23,-18.83,30.18,157.89,,,-,147.0,-300.0,-157.0,-204.08,-106.8,-159.0,-160.1,63.59,452.87,-389.28,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,,,,,,23.09,-31.49,10,2,9,9,,-29.71,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-05,4.25,0,0,0,0,0,0,5,5,10,D,29
347850.KQ,347850,디앤디파마텍,24339,기술성장기업부,대사성질환 치료제 등,KOSDAQ,주권,KRX,53100.0,64407.5,77970.83333333333,78357.91666666667,80073.54,-33.68595918202192,111200.0,-52.248201438848916,33.89592123768671,-37.75,-25.0,daily_close,NXT 미확인,2026-08-05 22:26 KST,,,,,5.78,,34.67,-31.49,23.5,-62.28,,,-,43.0,-340.0,-240.0,-790.7,-558.14,-211.39,-212.03,328.84,185.6,143.24,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,,,,,,16.96,-18.83,10,2,9,9,,104.42,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-05,4.25,0,0,0,0,0,0,3,3,6,D,30
