yf_symbol,symbol,name,market_cap,price,ma200,diff,peak,peak_diff,rsi,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,sector,industry,analyst_buy_ratio,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
LIN,LIN,Linde plc,236.79,538.22998046875,470.22320068359375,14.462659368208634,546.6400146484375,-1.5384958938829743,60.0215306221626,daily_close,일봉 종가,2026-07-08 13:49 KST,,,13.4,32.12,89.33,35.334435,6.3999376,18.23,65.642,8.2,7.67,7.72,12.59 -> 13.62 -> 14.61,33986000000.0,9254000000.0,6898000000.0,27.23,20.3,10350000000.0,5089000000.0,5056000000.0,28069000000.0,-23013000000.0,1.19,40.45,6.4,,yfinance,,,,Basic Materials,Specialty Chemicals,79.31,-0.69,,,,,0.07,Finnhub,2.64,7.72,34.22,12.73,39.48,2,,,2026-07-07,4.53,0,0,16,0,4,5,3,0,28,D,39
IBM,IBM,International Business Machines,234.13,306.1300048828125,274.72529975891115,11.431311623451123,329.2300109863281,-7.016373153319518,69.86621585946388,daily_close,일봉 종가,2026-07-08 13:49 KST,,,14.2,36.69,65.57,24.62356,7.9240656,35.77,211.169,9.5,24.0,17.14,8.14 -> 6.43 -> 11.17,67536000000.0,12492000000.0,10593000000.0,18.5,15.68,13193000000.0,11455000000.0,13587000000.0,64607000000.0,-51020000000.0,2.21,59.47,6.76,,yfinance,,,,Technology,Information Technology Services,,,,,,,,,1.73,17.14,63.8,15.22,42.78,18,-61.41,-47.94,2026-07-07,4.53,4,0,20,5,12,5,1,0,47,C,40
AXP,AXP,American Express Company,230.63,349.5799865722656,338.3678500366211,3.3135939287467853,384.8900146484375,-9.174056673936947,66.58100084272903,daily_close,일봉 종가,2026-07-08 13:49 KST,,,17.6,18.87,65.32,21.101059,6.7859006,34.42,177.847,11.6,,17.13,11.21 -> 14.01 -> 15.38,72230000000.0,,10833000000.0,,15.0,18428000000.0,16003000000.0,47708000000.0,57759000000.0,-10051000000.0,1.09,21.29,3.8,,yfinance,,,,Financial Services,Credit Services,45.71,0.0,,,,,2.63,Finnhub,1.2,17.13,20.64,9.35,35.37,16,2.23,-27.42,2026-07-07,4.53,4,0,20,10,12,8,1,0,55,B,41
MCD,MCD,McDonald's Corporation,197.95,282.2099914550781,303.27044982910155,-6.944447896552855,341.05999755859375,-17.255030353832467,46.72034672514218,daily_close,일봉 종가,2026-07-08 13:49 KST,,,6.9,25.8,77.2,22.220758,-149.03868,,,9.4,4.58,1.67,11.56 -> 11.39 -> 11.95,26885000000.0,12394000000.0,8563000000.0,46.1,31.85,10551000000.0,7186000000.0,774000000.0,54814000000.0,-54040000000.0,,,,,,,,,,,,,,,,,,,3.22,1.67,38.37,11.65,26.14,14,-42.09,,2026-07-07,4.53,4,0,0,0,0,5,5,5,19,D,42
TMUS,TMUS,"T-Mobile US, Inc.",196.6,184.72999572753906,203.49379989624023,-9.22082352301086,272.8299865722656,-32.29116855943221,46.00193325894287,daily_close,일봉 종가,2026-07-08 13:49 KST,185.18,0.2436010842140992,-12.0,32.59,44.03,17.824654,3.2594247,18.02,218.569,10.6,3.04,18.43,6.93 -> 9.66 -> 9.72,88309000000.0,18557000000.0,10992000000.0,21.01,12.45,27950000000.0,15427000000.0,5598000000.0,122269000000.0,-116671000000.0,2.21,40.38,4.08,,yfinance,,,,Communication Services,Telecom Services,83.78,0.0,,,,,2.79,Finnhub,,18.43,20.56,6.46,33.02,6,-13.3,-49.54,2026-07-07,4.53,8,0,16,0,12,0,5,5,46,C,43
PEP,PEP,펩시코,194.13,144.97999572753906,150.1075997161865,-3.4159522891195273,179.3000030517578,-19.141108053585327,47.884033277487646,daily_close,일봉 종가,2026-07-08 13:49 KST,,,27.8,23.3,80.81,22.19497,9.030772,43.88,244.837,8.5,4.42,-4.36,6.56 -> 6.95 -> 6.0,93925000000.0,13491000000.0,8240000000.0,14.36,8.77,12087000000.0,7672000000.0,9159000000.0,49901000000.0,-40742000000.0,4.08,89.32,5.92,,yfinance,,,,Consumer Defensive,Beverages - Non-Alcoholic,44.83,0.0,,,,,1.66,Finnhub,0.8,-4.36,28.02,10.03,25.12,9,-20.79,-9.96,2026-07-07,4.53,4,0,20,16,0,8,5,5,58,B,44
AMGN,AMGN,Amgen Inc.,182.21,368.1000061035156,336.27370086669924,9.464405082760994,388.1600036621094,-5.167971292595061,64.53748919052066,daily_close,일봉 종가,2026-07-08 13:49 KST,,,4.4,24.27,85.25,25.055593,21.173948,101.32,623.754,5.8,25.1,6.74,12.49 -> 7.56 -> 14.23,36751000000.0,9080000000.0,7711000000.0,24.71,20.98,9958000000.0,8100000000.0,9129000000.0,54604000000.0,-45475000000.0,2.74,67.22,10.08,,yfinance,,,,Healthcare,Drug Manufacturers - General,,,,,,,,,5.69,6.74,31.63,7.7,33.29,15,-20.79,174.99,2026-07-07,4.53,0,0,20,0,4,2,3,0,29,D,45
NEE,NEE,"NextEra Energy, Inc.",180.93,88.47000122070312,86.72750019073486,2.0091678258177437,97.87999725341797,-9.613809048596236,60.61428076402415,daily_close,일봉 종가,2026-07-08 13:49 KST,,,160.0,24.14,86.97,22.502539,3.3480608,10.32,156.686,7.3,12.53,-4.52,3.6 -> 3.37 -> 3.28,27412000000.0,8020000000.0,6835000000.0,29.26,24.93,12485000000.0,3211000000.0,2812000000.0,95619000000.0,-92807000000.0,2.81,58.95,2.49,,yfinance,,,,Utilities,Utilities - Regulated Electric,,,,,,,,,0.14,-4.52,22.05,2.69,10.32,3,2.05,24.46,2026-07-07,4.53,4,0,12,20,0,10,3,0,49,C,46
DIS,DIS,Walt Disney Company (The),180.41,97.4800033569336,106.1443000793457,-8.16275270168564,124.01000213623047,-21.39343466033691,40.26814694790941,daily_close,일봉 종가,2026-07-08 13:49 KST,97.32,-0.16413967113617234,-29.8,41.6,78.1,15.8064,1.5857906,11.01,41.069,6.5,16.1,130.44,1.29 -> 2.72 -> 6.85,94425000000.0,13832000000.0,12404000000.0,14.65,13.14,18101000000.0,10077000000.0,5695000000.0,44877000000.0,-39182000000.0,,,,,,,,,,,,,,,,,,,,130.44,38.37,11.65,26.14,14,-58.81,-86.39,2026-07-07,4.53,8,6,12,0,15,0,5,5,51,C,47
TMO,TMO,Thermo Fisher Scientific Inc,172.66,516.6199951171875,526.8743499755859,-1.9462619235257093,639.4500122070312,-19.20869727813466,70.4013579264842,daily_close,일봉 종가,2026-07-08 13:49 KST,516.99,0.07162031789508631,11.3,32.43,94.25,27.54725,3.587549,13.52,82.903,6.2,5.09,7.16,15.45 -> 16.53 -> 17.74,44557000000.0,8110000000.0,6704000000.0,18.2,15.05,7818000000.0,6293000000.0,9852000000.0,39385000000.0,-29533000000.0,0.36,9.68,1.88,,yfinance,,,,Healthcare,Diagnostics & Research,85.29,-2.95,,,,,2.43,Finnhub,2.44,7.16,31.63,7.7,33.29,15,-12.91,-53.41,2026-07-07,4.53,0,0,12,0,4,5,1,5,27,D,48
ABT,ABT,Abbott Laboratories,153.99,95.83999633789062,111.44974994659424,-14.006091190140554,140.22000122070312,-31.650267077775425,68.30013758398314,daily_close,일봉 종가,2026-07-08 13:49 KST,,,-19.7,26.48,82.62,25.969189,3.10181,12.33,64.773,7.8,17.99,6.82,3.26 -> 7.64 -> 3.72,44328000000.0,8053000000.0,6524000000.0,18.17,14.72,9566000000.0,7395000000.0,8522000000.0,13860000000.0,-5338000000.0,2.63,67.23,2.52,,yfinance,,,,Healthcare,Medical Devices,,,,,,,,,,6.82,31.63,7.7,33.29,15,-17.9,-59.72,2026-07-07,4.53,0,0,12,0,4,0,1,5,22,D,49
UNP,UNP,Union Pacific Corporation,152.51,283.1199951171875,245.07680084228517,15.522968369162104,283.1199951171875,0.0,69.29648665861372,daily_close,일봉 종가,2026-07-08 13:49 KST,283.36,0.0847714350634868,6.2,19.51,90.86,22.368422,8.316009,40.69,162.246,3.2,1.37,7.07,10.45 -> 11.09 -> 11.98,24510000000.0,9846000000.0,7138000000.0,40.17,29.12,9290000000.0,5499000000.0,1266000000.0,32822000000.0,-31556000000.0,1.95,45.1,5.52,,yfinance,,,,Industrials,Railroads,65.52,-1.15,,,,,1.23,Finnhub,3.61,7.07,33.68,12.49,37.04,7,-33.59,-33.42,2026-07-07,4.53,4,0,20,0,4,5,1,0,34,D,50
HON,HON,Honeywell International Inc.,145.11,225.0500030517578,225.00900451660155,0.018220841981120613,260.1363525390625,-13.487676422323966,38.435230269095975,daily_close,일봉 종가,2026-07-08 13:49 KST,,,-41.9,11.93,81.78,17.697527,5.1697206,24.26,257.387,2.4,-1.51,-2.87,16.94 -> 17.42 -> 15.98,37442000000.0,6567000000.0,4729000000.0,17.54,12.63,6408000000.0,5422000000.0,12487000000.0,35563000000.0,-23076000000.0,4.23,74.12,9.52,,yfinance,,,,Industrials,Conglomerates,60.61,-2.25,,,,,4.16,Finnhub,,-2.87,33.68,12.49,37.04,7,-47.45,-58.61,2026-07-07,4.53,8,0,20,0,0,0,5,5,38,D,51
PFE,PFE,"Pfizer, Inc.",143.68,24.06999969482422,25.86445004463196,-6.937902591051492,31.389999389648438,-23.319527993486215,30.6613407900561,daily_close,일봉 종가,2026-07-08 13:49 KST,24.0804,0.0432085804222862,-10.1,27.66,69.36,18.229008,1.5104363,8.31,71.602,5.4,16.53,91.72,0.37 -> 1.41 -> 1.36,62579000000.0,17407000000.0,7771000000.0,27.82,12.42,11704000000.0,9075000000.0,1142000000.0,63961000000.0,-62819000000.0,7.15,131.3,1.72,,yfinance,,,,Healthcare,Drug Manufacturers - General,41.67,-2.77,,,,,21.68,Finnhub,,91.72,31.63,7.7,33.29,15,-42.37,-80.38,2026-07-07,4.53,4,6,6,0,15,0,3,5,39,D,52
COP,COP,ConocoPhillips,131.26,108.44000244140625,105.81785041809081,2.477986476719384,133.8000030517578,-18.953662206226976,40.9134216381134,daily_close,일봉 종가,2026-07-08 13:49 KST,108.86,0.38730869525818035,-20.2,11.47,87.5,17.959322,2.0001132,11.28,36.143,-5.3,-11.27,-16.28,9.06 -> 7.81 -> 6.35,58944000000.0,11342000000.0,7988000000.0,19.24,13.55,19796000000.0,7243000000.0,6497000000.0,23444000000.0,-16947000000.0,,,,,,,,,,,,,,,,,,,,-16.28,38.37,11.65,26.14,14,-53.19,-82.83,2026-07-07,4.53,8,3,12,0,0,0,5,5,33,D,53
LOW,LOW,"Lowe's Companies, Inc.",124.59,220.89999389648438,242.89015075683594,-9.053539961102217,287.3900146484375,-23.13581452483308,50.70449616440316,daily_close,일봉 종가,2026-07-08 13:49 KST,,,-0.7,19.46,81.1,18.759087,-13.430161,,,10.3,-2.99,-5.25,13.2 -> 12.23 -> 11.85,86286000000.0,10153000000.0,6654000000.0,11.77,7.71,9864000000.0,7651000000.0,982000000.0,44677000000.0,-43695000000.0,2.26,40.57,5.0,,yfinance,,,,Consumer Cyclical,Home Improvement Retail,68.29,4.88,,,,,1.24,Finnhub,,-5.25,76.08,14.24,46.97,7,-75.34,,2026-07-07,4.53,4,0,0,0,0,0,5,5,14,D,54
CRM,CRM,세일즈포스,124.31,169.52000427246094,211.53870071411131,-19.86336131393635,367.8699951171875,-53.9185020462299,55.568004326006786,daily_close,일봉 종가,2026-07-08 13:49 KST,169.1955,-0.19142535646670256,52.2,233.06,94.2,18.914251,3.9049306,16.91,124.282,13.3,16.32,36.28,4.2 -> 6.36 -> 7.8,41525000000.0,8917000000.0,7457000000.0,21.47,17.96,14996000000.0,14402000000.0,7327000000.0,17176000000.0,-9849000000.0,1.04,19.56,1.76,,yfinance,,,,Technology,Software - Application,74.14,-1.72,,,,,15.86,Finnhub,0.36,36.28,63.8,15.22,42.78,18,-70.35,-74.34,2026-07-07,4.53,4,0,16,20,15,10,3,3,71,A,55
SPGI,SPGI,S&P Global Inc.,121.63,443.4599914550781,437.4258076477051,1.3794759481207528,533.7275390625,-16.912664421621958,66.44402864357033,daily_close,일봉 종가,2026-07-08 13:49 KST,,,32.5,37.65,90.82,26.263924,3.9403117,13.94,38.392,10.4,12.76,33.46,8.23 -> 12.35 -> 14.66,15336000000.0,6177000000.0,4471000000.0,40.28,29.15,5651000000.0,5456000000.0,1745000000.0,13582000000.0,-11837000000.0,0.87,24.35,3.88,,yfinance,,,,Financial Services,Financial Data & Stock Exchanges,88.24,-0.33,,,,,1.68,Finnhub,0.81,33.46,20.64,9.35,35.37,16,27.25,-57.86,2026-07-07,4.53,0,0,12,16,15,10,1,5,59,B,56
SYK,SYK,Stryker Corporation,118.0,329.739990234375,347.0294004821777,-4.982116853436644,403.5299987792969,-18.286127120199538,62.225226664745584,daily_close,일봉 종가,2026-07-08 13:49 KST,334.14,1.334387667840202,14.2,40.28,82.37,38.298954,5.5140886,15.2,66.295,2.6,8.42,0.9,8.25 -> 7.76 -> 8.4,25116000000.0,5059000000.0,3246000000.0,20.14,12.92,5044000000.0,4283000000.0,4011000000.0,15859000000.0,-11848000000.0,1.07,39.81,3.52,,yfinance,,,,Healthcare,Medical Devices,,,,,,,,,2.7,0.9,31.63,7.7,33.29,15,21.08,-28.39,2026-07-07,4.53,0,0,16,0,0,5,3,5,29,D,57
LMT,LMT,Lockheed Martin Corporation,117.81,535.3800048828125,541.1389016723633,-1.064217850861069,676.7000122070312,-20.883701015950766,51.72509334109752,daily_close,일봉 종가,2026-07-08 13:49 KST,,,-11.5,19.77,75.94,25.257504,16.02592,67.64,276.365,0.3,10.24,-11.68,27.55 -> 22.31 -> 21.49,75048000000.0,7731000000.0,5017000000.0,10.3,6.69,8557000000.0,6908000000.0,4121000000.0,21700000000.0,-17579000000.0,2.58,65.38,13.8,,yfinance,,,,Industrials,Aerospace & Defense,39.29,1.36,,,,,11.0,Finnhub,,-11.68,33.68,12.49,37.04,7,-25.01,28.31,2026-07-07,4.53,0,0,20,0,0,0,5,5,30,D,58
MDT,MDT,Medtronic plc.,101.56,83.83000183105469,91.22484985351562,-8.106177247027775,105.3499984741211,-20.42714471263398,60.32316457028488,daily_close,일봉 종가,2026-07-08 13:49 KST,84.22,0.46522505120695007,18.3,25.7,89.71,20.97319,2.0246909,9.84,58.214,9.9,4.4,13.14,2.82 -> 2.76 -> 3.61,36364000000.0,6828000000.0,4801000000.0,18.78,13.2,7330000000.0,5426000000.0,1949000000.0,27961000000.0,-26012000000.0,3.44,76.14,2.88,,yfinance,,,,Healthcare,Medical Devices,56.76,-5.4,,,,,1.09,Finnhub,1.15,13.14,31.63,7.7,33.29,15,-33.69,-73.71,2026-07-07,4.53,4,3,6,10,8,8,3,5,47,C,59
NOW,NOW,"ServiceNow, Inc.",98.02,110.7300033569336,132.05506992340088,-16.14861631502447,234.0780029296875,-52.69525458562856,57.63695358011777,daily_close,일봉 종가,2026-07-08 13:49 KST,109.3887,-1.211327839131331,2.3,142.76,88.47,58.535713,8.647555,16.07,20.728,22.1,33.72,-0.42,1.68 -> 1.37 -> 1.67,13278000000.0,1824000000.0,1748000000.0,13.74,13.16,5444000000.0,4533000000.0,3726000000.0,2403000000.0,1323000000.0,,,,,,,,,,,,,,,,,,,25.45,-0.42,38.37,11.65,26.14,14,52.56,-25.77,2026-07-07,4.53,0,0,16,0,0,2,3,3,24,D,60
CMCSA,CMCSA,Comcast Corporation,80.13,23.40999984741211,27.478897523880004,-14.807354163069672,42.3055305480957,-44.664445654929004,44.92754312877272,daily_close,일봉 종가,2026-07-08 13:49 KST,23.4565,0.19863371589483114,-32.6,11.82,93.65,4.8137255,0.9947728,20.92,106.858,5.3,-11.28,20.53,3.71 -> 4.14 -> 5.39,123707000000.0,20670000000.0,19998000000.0,16.71,16.17,33643000000.0,19235000000.0,9481000000.0,98937000000.0,-89456000000.0,5.64,25.88,1.32,,yfinance,,,,Communication Services,Telecom Services,35.9,0.0,,,,,3.76,Finnhub,,20.53,20.56,6.46,33.02,6,-76.59,-84.6,2026-07-07,4.53,15,8,20,0,12,0,5,5,65,B,61
ACN,ACN,Accenture plc,78.32,142.13999938964844,219.71334983825685,-35.306616783055944,398.25,-64.30885137736387,34.45366346276718,daily_close,일봉 종가,2026-07-08 13:49 KST,,,9.0,26.05,85.54,10.301916,2.4746263,24.41,25.035,5.6,8.04,6.21,10.77 -> 11.44 -> 12.15,69672977000.0,10840988000.0,7678433000.0,15.56,11.02,11474399000.0,10874360000.0,11478729000.0,8182866000.0,3295863000.0,,,,,,,,,,,,,,,,,,,1.14,6.21,38.37,11.65,26.14,14,-73.15,-78.76,2026-07-07,4.53,12,3,20,10,4,5,3,1,58,B,62
ADBE,ADBE,어도비,77.58,221.5399932861328,287.3005500793457,-22.88911621472753,586.5499877929688,-62.22998927683406,64.00886236643527,daily_close,일봉 종가,2026-07-08 13:49 KST,,,7.9,36.73,88.09,11.809497,7.1510715,62.95,61.443,12.7,12.47,18.86,11.82 -> 12.36 -> 16.7,23769000000.0,8706000000.0,7130000000.0,36.63,30.0,10031000000.0,9852000000.0,5431000000.0,6648000000.0,-1217000000.0,,0.0,0.0,,yfinance,,,,Technology,Software - Application,,,,,,,,,1.49,18.86,63.8,15.22,42.78,18,-81.49,-53.02,2026-07-07,4.53,12,0,20,10,12,5,3,1,63,B,63
INTU,INTU,Intuit Inc.,73.03,281.1700134277344,501.54065048217774,-43.938738932244185,807.3900146484375,-65.17544082457295,49.63236778226564,daily_close,일봉 종가,2026-07-08 13:49 KST,,,10.7,59.47,92.59,15.924345,3.4700527,22.5,33.448,10.4,28.16,27.42,8.42 -> 10.43 -> 13.67,18831000000.0,4938000000.0,3869000000.0,26.22,20.55,6207000000.0,6083000000.0,2884000000.0,6639000000.0,-3755000000.0,1.71,28.31,4.8,,yfinance,,,,Technology,Software - Application,75.61,-4.88,,,,,4.5,Finnhub,1.49,27.42,63.8,15.22,42.78,18,-75.04,-77.2,2026-07-07,4.53,8,0,20,10,15,5,5,1,64,B,64
NKE,NKE,"Nike, Inc.",66.94,43.209999084472656,57.027699871063234,-24.22980554683374,89.44000244140625,-51.68828498995145,41.38527919046404,daily_close,일봉 종가,2026-07-08 13:49 KST,,,-34.8,25.92,82.21,20.504763,4.523109,16.02,79.333,0.1,-41.34,-24.97,3.73 -> 2.16 -> 2.1,46309000000.0,3702000000.0,3219000000.0,7.99,6.95,3698000000.0,3268000000.0,7464000000.0,11018000000.0,-3554000000.0,3.8,77.62,1.64,,yfinance,,,,Consumer Cyclical,Footwear & Accessories,48.89,-2.22,,,,,36.92,Finnhub,,-24.97,76.08,14.24,46.97,7,-73.05,-68.24,2026-07-07,4.53,4,0,16,0,0,0,5,3,28,D,65
EL,EL,"Estee Lauder Companies, Inc. (T",30.68,84.44000244140625,92.85449996948242,-9.06202449083424,119.61000061035156,-29.403894314420352,37.454881204311434,daily_close,일봉 종가,2026-07-08 13:49 KST,84.35,-0.10658744529135852,-45.5,65.66,97.2,,7.191266,-5.95,232.908,4.6,-27.0,-59.39,6.55 -> 2.79 -> 1.08,14326000000.0,1141000000.0,-1133000000.0,7.96,-7.91,1272000000.0,670000000.0,2921000000.0,9467000000.0,-6546000000.0,1.66,471.43,1.4,,yfinance,,,,Consumer Defensive,Household & Personal Products,,,,,,,,,,-59.39,28.02,10.03,25.12,9,,-28.3,2026-07-07,4.53,0,0,0,0,0,0,5,5,10,D,66
ABV,ABV,ABV,0.0,,,,,,,,,,,,,,0.0,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.37,11.65,26.14,14,,,2026-07-07,4.53,0,0,0,0,0,0,1,0,1,D,67
ABBV,ABBV,ABBV,0.0,254.64999389648438,222.37309951782225,14.514747713931678,261.07000732421875,-2.459115657725271,75.68364619783597,daily_close,일봉 종가,2026-07-08 13:49 KST,254.8,0.058906776796002626,-46.2,60.33,76.8,123.67488,-66.6472,,,12.4,68.92,-6.85,2.72 -> 2.39 -> 2.36,61160000000.0,20091000000.0,4226000000.0,32.85,6.91,19030000000.0,17816000000.0,5229000000.0,67496000000.0,-62267000000.0,2.72,325.98,6.92,,yfinance,,,,Healthcare,Drug Manufacturers - General,77.5,2.5,,,,,1.01,Finnhub,,-6.85,31.63,7.7,33.29,15,291.0,,2026-07-07,4.53,0,0,0,0,0,0,1,0,1,D,68
BKNG,BKNG,BKNG,0.0,181.9499969482422,188.38304222106933,-3.4148749255667625,232.6367950439453,-21.787954087885513,57.725642184545514,daily_close,일봉 종가,2026-07-08 13:49 KST,182.01,0.0329777701369635,240.0,28.87,97.25,24.032938,-16.308449,,,16.2,22.86,18.76,4.7 -> 6.91 -> 6.62,26917000000.0,9282000000.0,5404000000.0,34.48,20.08,9409000000.0,9087000000.0,17203000000.0,19293000000.0,-2090000000.0,0.88,20.73,1.61,,yfinance,,,,Consumer Cyclical,Travel Services,,,,,,,,,0.1,18.76,76.08,14.24,46.97,7,-68.41,,2026-07-07,4.53,4,0,0,20,12,10,3,5,54,C,69
ISRG,ISRG,ISRG,0.0,427.29998779296875,488.4233508300781,-12.514422771399008,610.4500122070312,-30.00246060310472,56.49076216707785,daily_close,일봉 종가,2026-07-08 13:49 KST,429.98,0.6271968835931168,18.8,72.94,89.22,48.773335,8.160707,17.23,,23.0,25.4,25.08,5.03 -> 6.42 -> 7.87,10064700000.0,2945500000.0,2856000000.0,29.27,28.38,3030500000.0,2490700000.0,3368000000.0,87000000.0,3281000000.0,,0.0,0.0,,yfinance,,,,Healthcare,Medical Instruments & Supplies,70.0,-0.73,,,,,14.24,Finnhub,2.59,25.08,31.63,7.7,33.29,15,54.2,5.98,2026-07-07,4.53,0,0,16,0,15,8,3,5,47,C,70
BLK,BLK,BLK,0.0,1009.4299926757812,1062.9215017700196,-5.032498543416628,1202.5899658203125,-16.06199774108149,41.098813899970175,daily_close,일봉 종가,2026-07-08 13:49 KST,1009.3489,-0.008033511622369472,45.9,23.39,84.31,23.921701,2.604133,11.9,23.635,27.0,4.92,-1.66,36.51 -> 42.01 -> 35.31,24216000000.0,7909000000.0,5553000000.0,32.66,22.93,3927000000.0,3552000000.0,11468000000.0,14996000000.0,-3528000000.0,2.27,53.76,22.92,,yfinance,,,,Financial Services,Asset Management,,,,,,,,,0.52,-1.66,20.64,9.35,35.37,16,15.9,-72.15,2026-07-07,4.53,4,3,12,20,0,10,5,5,59,B,71
TJX,TJX,TJX,0.0,154.11000061035156,153.25420036315919,0.558418787324868,168.41000366210938,-8.491183861291713,26.708926762851135,daily_close,일봉 종가,2026-07-08 13:49 KST,,,29.3,27.36,93.98,29.38835,16.07712,61.25,136.307,9.2,13.9,12.32,3.86 -> 4.26 -> 4.87,60372000000.0,7178000000.0,5494000000.0,11.89,9.1,6874000000.0,4917000000.0,6230000000.0,13489000000.0,-7259000000.0,1.25,33.07,1.92,,yfinance,,,,Consumer Cyclical,Apparel Retail,84.62,0.62,,,,,7.25,Finnhub,1.0,12.32,76.08,14.24,46.97,7,-61.37,12.9,2026-07-07,4.53,0,0,20,16,8,8,3,0,55,B,72
VRTX,VRTX,VRTX,0.0,522.25,445.2460496520996,17.294695912084727,529.5900268554688,-1.3859828326170365,83.53733034677842,daily_close,일봉 종가,2026-07-08 13:49 KST,,,61.4,27.23,98.05,29.670427,6.558894,24.2,10.26,7.8,,9.32,12.82 -> 13.89 -> 15.32,12001300000.0,4554400000.0,3953200000.0,37.95,32.94,3631400000.0,3193800000.0,5084800000.0,2030500000.0,3054300000.0,,0.0,0.0,,yfinance,,,,Healthcare,Biotechnology,,,,,,,,,0.48,9.32,31.63,7.7,33.29,15,-6.2,-14.82,2026-07-07,4.53,0,0,20,20,8,10,1,0,59,B,73
C,C,C,0.0,140.77000427246094,115.7590998840332,21.605994184028308,145.6699981689453,-3.363763271831345,49.05008120559987,daily_close,일봉 종가,2026-07-08 13:49 KST,,,56.1,11.47,81.63,17.613104,1.2696815,7.65,,15.9,,31.54,4.04 -> 5.94 -> 6.99,85213000000.0,,14306000000.0,,16.79,-67632000000.0,-74152000000.0,349579000000.0,367705000000.0,-18126000000.0,1.7,29.17,2.4,,yfinance,,,,Financial Services,Banks - Diversified,,,,,,,,,0.31,31.54,20.64,9.35,35.37,16,-14.67,-86.42,2026-07-07,4.53,8,6,6,20,15,10,5,0,70,A,74
SCHW,SCHW,SCHW,0.0,101.93000030517578,94.7723998260498,7.552410292725948,107.20999908447266,-4.924912624182256,72.59260371403768,daily_close,일봉 종가,2026-07-08 13:49 KST,,,38.6,23.63,84.49,18.343935,3.7761407,19.08,120.766,15.8,,35.3,2.54 -> 2.99 -> 4.65,23921000000.0,,8852000000.0,,37.01,9311000000.0,8763000000.0,46030000000.0,30951000000.0,15079000000.0,1.26,22.47,1.28,,yfinance,,,,Financial Services,Capital Markets,85.71,0.0,,,,,0.71,Finnhub,0.48,35.3,20.64,9.35,35.37,16,-11.12,-59.61,2026-07-07,4.53,4,0,16,20,15,10,1,0,66,B,75
DE,DE,DE,0.0,603.6099853515625,535.2805500793457,12.765163102243887,662.489990234375,-8.887682191542547,58.483056917504115,daily_close,일봉 종가,2026-07-08 13:50 KST,605.998,0.3956221246152329,-8.5,16.62,82.86,35.8987,6.247895,18.35,376.022,-11.1,-26.35,-26.91,34.63 -> 25.62 -> 18.5,44665000000.0,8416000000.0,5027000000.0,18.84,11.25,7459000000.0,3231000000.0,8276000000.0,64250000000.0,-55974000000.0,1.07,36.71,6.48,,yfinance,,,,Industrials,Farm & Heavy Construction Machinery,61.76,0.0,,,,,7.18,Finnhub,,-26.91,33.68,12.49,37.04,7,6.59,-49.98,2026-07-07,4.53,0,0,16,0,0,0,3,0,19,D,76
ADP,ADP,ADP,0.0,245.60000610351562,239.31630073547365,2.6256904977766733,326.80999755859375,-24.84929838797786,70.12590144460627,daily_close,일봉 종가,2026-07-08 13:49 KST,,,10.5,26.77,90.64,21.969246,14.871616,71.21,69.259,7.0,9.4,10.25,8.21 -> 9.1 -> 9.98,20560900000.0,5411900000.0,4079700000.0,26.32,19.84,4939700000.0,4392700000.0,3347800000.0,9065400000.0,-5717600000.0,2.77,60.45,6.8,,yfinance,,,,Technology,Software - Application,34.78,0.0,,,,,0.98,Finnhub,2.09,10.25,63.8,15.22,42.78,18,-65.57,-2.29,2026-07-07,4.53,4,0,20,0,8,5,1,5,43,C,77
PLTR,PLTR,PLTR,0.0,134.3699951171875,157.55634994506835,-14.716229993881374,207.17999267578125,-35.14335366954814,49.688291568278395,daily_close,일봉 종가,2026-07-08 13:49 KST,,,325.0,287.86,62.25,141.26967,35.668083,32.59,2.477,84.7,355.54,164.38,0.09 -> 0.19 -> 0.63,4475446000.0,1414015000.0,1625033000.0,31.59,36.31,2134473000.0,2100591000.0,1423796000.0,229338000.0,1194458000.0,,0.0,0.0,,yfinance,,,,Technology,Software - Infrastructure,68.42,0.0,,,,,14.6,Finnhub,0.43,164.38,63.8,15.22,42.78,18,121.43,134.35,2026-07-07,4.53,0,0,20,20,15,10,5,5,75,A,78
