yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,dividend_year,dividend_report_code,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
087010.KQ,087010,펩트론,45865,기술성장기업부,약효지속성 의약품 및 펩타이드 소재,KOSDAQ,주권,KRX,195200.0,146865.0,191655.0,235798.33333333334,250594.0,-22.105078333878705,386000.0,-49.4300518134715,81.495468277937,50.15,-18.33,nxt_web_latest,NXT 체결가,2026-08-13 21:14 KST,,,,,3.79,,31.86,-9.41,26.03,75.0,,,-,56.0,-213.0,-138.0,-380.36,-246.43,-205.86,-235.83,43.78,369.71,-325.93,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-12,2025.0,OFS,11011.0,OpenDART,,,,,,14.39,-23.48,8,2,7,7,,121.4,기초 의약물질 제조업,기초 의약물질 제조업,2026-08-13,4.68,0,0,0,0,0,0,1,3,4,D,11
000250.KQ,000250,삼천당제약,44522,중견기업부,"하메론, 아토로우",KOSDAQ,주권,KRX,191200.0,166600.0,229541.66666666666,430316.6666666667,371193.5,-48.49047733863874,1184000.0,-83.85135135135135,69.90291262134973,-0.21,-48.81,nxt_web_latest,NXT 체결가,2026-08-13 21:14 KST,,,,1036.5,4.74,435.32,14.9,1.94,54.36,9.91,226.92,,-,2318.0,85.0,120.0,3.67,5.18,97.93,-497.95,959.44,1976.38,-1016.94,0.03,22.1,50.0,11.63,OpenDART,-75.0,2.0,True,2.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-13,2025.0,CFS,11011,OpenDART,,,2025.0,11011,26.38,4.12,9.66,7,5,6,6,1550.19,261.65,의약품 제조업,의약품 제조업,2026-08-13,4.68,0,0,0,0,0,0,1,1,2,D,12
214450.KQ,214450,파마리서치,44207,우량기업부,재생의약품,KOSDAQ,주권,KRX,419500.0,371775.0,329766.6666666667,323845.8333333333,369972.5,13.386805776104982,711000.0,-40.998593530239106,64.48202959830485,28.09,34.67,nxt_web_latest,NXT 체결가,2026-08-13 21:14 KST,,,65.07,24.5,4.89,22.0,6.8,26.88,44.21,53.18,70.02,37.82,7481 -> 8608 -> 14209,5363.0,2144.0,1683.0,39.98,31.38,1831.62,1473.8,1756.63,3200.1,-1443.47,0.88,25.9,3700.0,427.91,OpenDART,77.64,5.0,False,5.0,OpenDART,,4.0,,,494000.0,,,17.76,,,Naver/FnGuide,,KRW,2026-08-10,2025.0,CFS,11011.0,OpenDART,0.34,37.82,2025.0,11011.0,,,,3,1,2,2,,,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,2026-08-13,4.68,4,0,20,20,15,10,3,5,77,A,13
141080.KQ,141080,리가켐바이오,42350,기술성장기업부,ADC 신약연구개발,KOSDAQ,주권,KRX,114700.0,101390.0,125926.66666666667,158349.16666666666,163833.5,-29.98989828087662,213500.0,-46.276346604215455,63.165467625886556,3.33,-29.2,nxt_web_latest,NXT 체결가,2026-08-13 21:14 KST,,,,483.55,10.49,-51.0,9.06,-13.22,29.7,12.47,,,-,1416.0,-1065.0,-916.0,-75.21,-64.69,-1245.33,-1305.74,986.5,1606.95,-620.45,,,,,,,,,,,,4.0,,,224000.0,,,95.29,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,,,,,,32.54,-31.49,10,2,9,9,,-72.16,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-13,4.68,0,0,0,0,0,0,3,3,6,D,14
222800.KQ,222800,심텍,39636,중견기업부,반도체용 인쇄회로기판,KOSDAQ,주권,KRX,104900.0,95955.0,112271.66666666667,90840.83333333333,75956.5,38.105362937997405,157300.0,-33.312142403051496,58.926728586162795,-13.73,4.48,nxt_web_latest,NXT 체결가,2026-08-13 21:14 KST,,,,,10.03,22.0,6.55,-32.1,181.13,14.55,,,-,14106.0,119.0,-1646.0,0.84,-11.67,-1986.12,-2550.05,539.84,10439.64,-9899.8,0.1,,100.0,37.33,OpenDART,-41.52,5.0,True,5.0,OpenDART,,4.0,,,171111.0,,,63.12,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,,,2025.0,11011.0,20.96,4.47,12.5,8,6,7,7,4.96,46.53,전자부품 제조업,전자부품 제조업,2026-08-13,4.68,4,0,0,0,0,0,3,5,12,D,15
319660.KQ,319660,피에스케이,38989,우량기업부,"드라이스트립, 드라이클리닝",KOSDAQ,주권,KRX,133600.0,137960.0,147090.0,114307.5,84441.5,58.21604305939615,211500.0,-36.832151300236404,45.91747146619277,-34.67,26.04,nxt_web_latest,NXT 체결가,2026-08-13 21:14 KST,,,-0.73,10.42,20.48,26.0,6.88,15.54,19.84,14.85,5.48,22.31,1813 -> 2732 -> 2712,4572.0,885.0,785.0,19.36,17.17,617.31,431.97,1194.22,1069.62,124.6,0.51,25.1,680.0,196.97,OpenDART,19.35,5.0,True,5.0,OpenDART,,4.0,,,182857.0,,,36.87,,,Naver/FnGuide,,KRW,2026-08-13,2025.0,CFS,11011,OpenDART,,22.31,2025.0,11011,27.0,6.42,7.42,20,16,19,19,-3.7,7.17,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-13,4.68,0,0,16,0,12,0,5,5,38,D,16
108490.KQ,108490,로보티즈,38265,기술성장기업부,"솔루션(로봇 엑츄에이터 모듈과 구동 소프트웨어), 에듀테인먼트 로봇, 로봇 플랫폼",KOSDAQ,주권,KRX,266000.0,212885.0,254993.33333333334,265384.1666666667,260934.5,1.9412917801210647,405000.0,-34.32098765432099,68.629550321194,19.55,-13.07,nxt_web_latest,NXT 체결가,2026-08-13 21:14 KST,,,,691.83,6.32,570.0,9.55,2.49,1.79,29.67,,,-,389.0,33.0,53.0,8.48,13.62,70.75,46.35,310.38,56.29,254.09,,,,,,,,,,,,4.0,,,398000.0,,,49.62,,,Naver/FnGuide,,KRW,2026-08-04,2025.0,CFS,11011.0,OpenDART,,,,,26.0,6.42,8.9,20,16,19,19,2092.31,48.75,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-13,4.68,0,0,0,0,0,0,1,5,6,D,17
214370.KQ,214370,케어젠,34377,벤처기업부,"성장인자, 바이오미메틱펩타이드 기반 안면, 두피, 바디 코스메슈티컬 제품",KOSDAQ,주권,KRX,63600.0,60055.0,70026.66666666667,89060.83333333333,84745.0,-24.951324561921055,150100.0,-57.628247834776815,58.46867749418054,-0.62,-25.79,nxt_web_latest,NXT 체결가,2026-08-13 21:14 KST,,,-37.87,92.25,4.39,160.92,15.95,9.23,8.85,-11.86,-40.35,-29.05,743 -> 602 -> 374,728.0,204.0,201.0,28.02,27.61,185.89,136.68,88.59,187.99,-99.4,0.69,106.3,437.0,213.57,OpenDART,-45.5,4.0,True,4.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-10,2025.0,CFS,11011.0,OpenDART,,-29.05,2025.0,11011.0,,14.39,-23.48,8,1,7,7,,10.84,기초 의약물질 제조업,기초 의약물질 제조업,2026-08-13,4.68,0,0,6,0,0,0,3,3,12,D,18
403870.KQ,403870,HPSP,33907,우량기업부,고압 수소 어닐링 장비,KOSDAQ,주권,KRX,41200.0,36477.5,46779.166666666664,46907.916666666664,41867.5,-1.5943153997730937,83500.0,-50.65868263473053,59.51972555743282,-11.78,-21.07,daily_close,NXT 미확인,2026-08-13 21:23 KST,,,-16.35,35.96,31.76,26.0,10.25,24.79,19.95,-4.63,-4.26,-6.21,989 -> 1040 -> 870,1730.0,899.0,727.0,51.97,42.02,1002.05,977.76,939.41,614.76,324.65,1.21,55.66,500.0,404.37,OpenDART,49.38,4.0,True,4.0,OpenDART,,4.0,,,68000.0,,,65.05,,,Naver/FnGuide,,KRW,2026-08-10,2025.0,OFS,11011.0,OpenDART,,-6.21,2025.0,11011.0,27.0,6.42,7.42,20,16,19,19,-3.7,59.66,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-13,4.68,0,0,20,0,0,0,3,3,26,D,19
095340.KQ,095340,ISC,33872,우량기업부,반도체테스트소켓,KOSDAQ,주권,KRX,156700.0,135490.0,170085.0,197551.66666666666,161437.0,-2.934271573431122,271000.0,-42.17712177121771,60.880829015536676,-1.14,-25.02,nxt_web_latest,NXT 체결가,2026-08-13 21:14 KST,,,2.68,60.46,30.25,38.0,6.03,10.6,15.85,26.19,34.15,91.78,720 -> 2579 -> 2648,2202.0,601.0,563.0,27.29,25.57,417.12,353.78,798.71,851.6,-52.89,0.54,31.0,850.0,173.95,OpenDART,12.31,5.0,True,5.0,OpenDART,,4.0,,,232167.0,,,48.16,,,Naver/FnGuide,,KRW,2026-08-13,2025.0,CFS,11011,OpenDART,14.18,91.78,2025.0,11011,,,,2,1,1,1,,,기계장비 및 관련 물품 도매업,기계장비 및 관련 물품 도매업,2026-08-13,4.68,0,0,12,0,15,2,3,5,37,D,20
310210.KQ,310210,보로노이,33326,기술성장기업부,표적치료제,KOSDAQ,주권,KRX,175800.0,138450.0,183068.33333333334,241363.33333333334,230494.0,-23.729034161409842,363500.0,-51.63686382393398,70.66563467491494,17.2,-29.54,nxt_web_latest,NXT 체결가,2026-08-13 21:14 KST,,,,,6.85,,36.07,-50.18,64.97,-23.47,,,-,75.0,-544.0,-427.0,-725.33,-569.33,-720.95,-737.78,357.37,674.39,-317.02,,,,,,,,,,,,4.0,,,450000.0,,,155.97,,,Naver/FnGuide,,KRW,2026-08-13,2025.0,CFS,11011,OpenDART,,,,,,17.33,-18.83,10,2,9,9,,108.14,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-13,4.68,0,0,0,0,0,0,1,3,4,D,21
145020.KQ,145020,휴젤,32852,우량기업부,"보툴리눔톡신, 필러",KOSDAQ,주권,KRX,262000.0,248250.0,249500.0,254416.66666666666,249002.5,5.219827110169577,388000.0,-32.47422680412371,62.0689655172339,12.21,0.19,nxt_web_latest,NXT 체결가,2026-08-13 21:14 KST,,,3.3,21.91,56.49,18.0,2.78,16.06,9.86,13.97,20.88,22.87,7517 -> 10985 -> 11348,4251.0,2009.0,1470.0,47.26,34.58,1500.59,1205.36,2096.98,966.76,1130.22,,,,,,,,,,,,4.0,,,378571.0,,,44.49,,,Naver/FnGuide,,KRW,2026-08-04,2025.0,CFS,11011.0,OpenDART,5.45,22.87,,,,15.95,-23.48,8,1,7,7,,-82.57,기초 의약물질 제조업,기초 의약물질 제조업,2026-08-13,4.68,8,3,16,0,12,2,3,5,49,C,22
440110.KQ,440110,파두,31569,기술성장기업부,SSD 컨트롤러,KOSDAQ,주권,KRX,63000.0,63500.0,85215.0,75240.0,55406.5,13.705070704700711,128300.0,-50.89633671083398,48.672566371669355,-21.15,-36.3,daily_close,NXT 미확인,2026-08-13 21:23 KST,,,,,26.48,,94.31,-131.08,518.5,112.41,,,-,924.0,-655.0,-762.0,-70.89,-82.47,-37.04,-78.42,408.04,1026.33,-618.29,,,,,,,,,,,,4.0,,,130000.0,,,106.35,,,Naver/FnGuide,,KRW,2026-08-13,2025.0,CFS,11011,OpenDART,,,,,16.0,3.38,9.64,5,3,4,4,,2690.24,반도체 제조업,반도체 제조업,2026-08-13,4.68,0,0,0,0,0,0,5,3,8,D,23
084370.KQ,084370,유진테크,30936,우량기업부,실리콘질화막증착용LP-CVD,KOSDAQ,주권,KRX,133700.0,118010.0,143363.33333333334,136614.16666666666,116937.5,14.334580438268304,206500.0,-35.25423728813559,63.244353182742444,-17.87,15.36,nxt_web_latest,NXT 체결가,2026-08-13 21:14 KST,,,-32.89,30.03,36.58,32.0,6.06,9.81,18.16,3.61,-15.52,31.84,1066 -> 2761 -> 1853,3503.0,517.0,445.0,14.76,12.7,664.77,452.3,549.25,892.21,-342.96,0.17,12.3,230.0,52.02,OpenDART,-5.2,5.0,True,5.0,OpenDART,,4.0,,,156667.0,,,17.18,,,Naver/FnGuide,,KRW,2026-08-11,2025.0,CFS,11011.0,OpenDART,,31.84,2025.0,11011.0,26.0,6.8,7.42,20,16,19,19,23.08,-10.88,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-13,4.68,0,0,6,0,15,0,3,5,29,D,24
080220.KQ,080220,제주반도체,30413,우량기업부,"모바일용 LP DDR SDRAM, CRAM, SRAM",KOSDAQ,주권,KRX,88300.0,74240.0,91440.0,69417.91666666667,52015.65,69.75660209956041,134000.0,-34.1044776119403,61.999999999988425,-0.9,-4.64,daily_close,NXT 미확인,2026-08-13 21:23 KST,,,102.29,22.3,2.79,26.86,9.75,19.21,47.94,86.2,273.96,53.63,486 -> 567 -> 1147,3022.0,359.0,395.0,11.88,13.07,255.55,228.3,772.3,1088.84,-316.54,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-13,2025.0,CFS,11011,OpenDART,0.26,53.63,,,,3.38,2.73,5,2,4,4,,188.46,반도체 제조업,반도체 제조업,2026-08-13,4.68,0,0,16,20,15,10,3,5,69,B,25
131290.KQ,131290,티에스이,28649,우량기업부,"Probe Card, Test Interface Board, OLED Test Equipment, Test Socket",KOSDAQ,주권,KRX,255000.0,216435.0,229188.33333333334,180061.66666666666,132817.0,91.99349480864647,284500.0,-10.369068541300527,65.08275493859631,-10.37,14.35,nxt_web_latest,NXT 체결가,2026-08-13 21:14 KST,,,-10.0,1517.12,9.62,21.0,6.49,10.42,30.88,23.21,23.31,1672.52,11 -> 3840 -> 3456,4289.0,492.0,400.0,11.47,9.33,485.7,-22.4,758.17,1434.62,-676.45,0.18,12.4,450.0,49.78,OpenDART,-3.45,2.0,True,4.0,OpenDART,,4.0,,,320000.0,,,25.49,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,,1672.52,2025.0,11011.0,,,,2,1,1,1,,,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2026-08-13,4.68,4,0,12,0,15,0,1,5,37,D,26
347850.KQ,347850,디앤디파마텍,28281,기술성장기업부,대사성질환 치료제 등,KOSDAQ,주권,KRX,61700.0,58622.5,77162.5,77299.58333333333,80603.645,-23.452593241906122,111200.0,-44.514388489208635,51.648351648340295,-18.82,-0.64,daily_close,NXT 미확인,2026-08-13 21:23 KST,,,,,4.88,,35.78,-31.49,23.5,-62.28,,,-,43.0,-340.0,-240.0,-790.7,-558.14,-211.39,-212.03,328.84,185.6,143.24,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-11,2025.0,CFS,11011.0,OpenDART,,,,,,17.33,-18.83,10,2,9,9,,106.46,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-13,4.68,0,0,0,0,0,0,5,5,10,D,27
319400.KQ,319400,현대무벡스,28178,우량기업부,"물류자동화, IT서비스",KOSDAQ,주권,KRX,25300.0,22113.5,27893.666666666668,29497.666666666668,25129.85,0.6770832297049185,46350.0,-45.415318230852215,66.36167922492308,17.95,-32.62,daily_close,NXT 미확인,2026-08-13 21:23 KST,,,-56.77,99.75,1.72,278.89,17.8,6.79,76.81,15.38,-26.02,65.83,36 -> 229 -> 99,3939.0,182.0,113.0,4.62,2.87,-14.32,-43.28,361.19,1231.33,-870.14,0.2,48.8,50.0,55.07,OpenDART,18.56,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,,65.83,2025.0,11011.0,,,,2,1,1,1,,,일반 목적용 기계 제조업,일반 목적용 기계 제조업,2026-08-13,4.68,0,0,6,0,15,0,1,3,25,D,28
095610.KQ,095610,테스,28072,우량기업부,반도체장비(화학증착장비),KOSDAQ,주권,KRX,143800.0,140790.0,152323.33333333334,115270.83333333333,88541.0,62.41063462124892,217500.0,-33.88505747126437,53.60323886639068,-32.8,23.86,nxt_web_latest,NXT 체결가,2026-08-13 21:14 KST,,,33.69,92.12,7.26,28.0,6.31,15.76,24.43,46.23,50.13,504.31,79 -> 2158 -> 2885,3511.0,578.0,569.0,16.46,16.21,824.23,492.84,121.43,957.15,-835.72,0.59,26.4,850.0,150.74,OpenDART,19.35,5.0,True,5.0,OpenDART,,4.0,,,195889.0,,,36.22,,,Naver/FnGuide,,KRW,2026-08-11,2025.0,CFS,11011.0,OpenDART,0.83,504.31,2025.0,11011.0,26.0,6.8,7.42,20,16,19,19,7.69,-7.21,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-13,4.68,0,0,16,16,15,10,5,5,67,B,29
