yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,dividend_year,dividend_report_code,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,cagr,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
141080.KQ,141080,리가켐바이오,35575,기술성장기업부,ADC 신약연구개발,KOSDAQ,주권,KRX,95700.0,120995.0,146068.33333333334,168194.16666666666,166634.5,-42.568915800749544,213500.0,-55.175644028103044,28.684807256231267,-38.58,-52.15,nxt_web_latest,NXT 체결가,2026-07-24 22:07 KST,,,,483.55,11.74,-63.0,8.0,-13.22,29.7,12.47,,,-,1416.0,-1065.0,-916.0,-75.21,-64.69,-1245.33,-1305.74,986.5,1606.95,-620.45,,,,,,,,,,,,4.0,,,224000.0,,,134.06,,,Naver/FnGuide,,KRW,2026-07-23,2025.0,CFS,11011.0,OpenDART,,,,,21.14,-25.16,9,2,8,8,,-62.16,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-07-24,4.25,0,0,0,0,0,0,3,3,6,D,13
000250.KQ,000250,삼천당제약,34904,중견기업부,"하메론, 아토로우",KOSDAQ,주권,KRX,147900.0,195930.0,287393.3333333333,469446.6666666667,374470.0,-60.50417923999253,1184000.0,-87.50844594594595,36.74796747967271,-35.13,-64.06,nxt_web_latest,NXT 체결가,2026-07-24 22:07 KST,,,,1036.5,5.27,341.28,11.68,1.94,54.36,9.91,226.92,,-,2318.0,85.0,120.0,3.67,5.18,97.93,-497.95,959.44,1976.38,-1016.94,0.03,22.1,50.0,11.63,OpenDART,-75.0,2.0,True,2.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-24,2025.0,CFS,11011,OpenDART,,2025.0,11011,21.38,4.01,9.66,7,5,6,6,1496.26,191.27,,의약품 제조업,의약품 제조업,2026-07-24,4.25,0,0,0,0,0,0,5,1,6,D,14
222800.KQ,222800,심텍,33155,중견기업부,반도체용 인쇄회로기판,KOSDAQ,주권,KRX,88700.0,115545.0,113546.66666666667,86280.0,72674.0,22.05190301896139,157300.0,-43.61093452002543,31.238447319774153,-29.71,-0.22,nxt_web_latest,NXT 체결가,2026-07-24 22:07 KST,,,,,10.33,25.0,6.15,-32.1,181.13,14.55,,,-,14106.0,119.0,-1646.0,0.84,-11.67,-1678.98,-1945.96,250.74,10130.78,-9880.04,0.11,,100.0,37.33,OpenDART,-41.52,5.0,True,5.0,OpenDART,,4.0,,,171250.0,,,93.07,,,Naver/FnGuide,,KRW,2026-07-23,2025.0,CFS,11014.0,OpenDART,,2025.0,11011.0,14.08,4.35,9.7,10,7,9,9,77.56,41.38,,전자부품 제조업,전자부품 제조업,2026-07-24,4.25,4,0,0,0,0,0,3,5,12,D,15
440110.KQ,440110,파두,32315,기술성장기업부,SSD 컨트롤러,KOSDAQ,주권,KRX,64500.0,75015.0,92126.66666666667,72505.83333333333,52755.25,22.262713189682543,128300.0,-49.727201870615744,40.43092522179257,-26.29,-5.29,daily_close,NXT 미확인,2026-07-24 22:13 KST,,,,,27.69,,96.56,-131.08,518.5,112.41,,,-,924.0,-655.0,-762.0,-70.89,-82.47,-37.04,-78.42,408.04,1026.33,-618.29,,,,,,,,,,,,4.0,,,130000.0,,,101.55,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011,OpenDART,,,,21.38,3.67,9.64,5,3,4,4,,2531.06,,반도체 제조업,반도체 제조업,2026-07-24,4.25,0,0,0,0,0,0,5,3,8,D,16
214370.KQ,214370,케어젠,30456,벤처기업부,"성장인자, 바이오미메틱펩타이드 기반 안면, 두피, 바디 코스메슈티컬 제품",KOSDAQ,주권,KRX,57200.0,63705.0,79360.0,95588.33333333333,84803.5,-32.549953716532926,150100.0,-61.892071952031976,32.7485380116825,-16.98,-46.99,nxt_web_latest,NXT 체결가,2026-07-24 22:07 KST,,,-37.87,92.25,4.06,141.84,14.06,9.23,8.85,-11.86,-40.35,-29.05,743 -> 602 -> 374,728.0,204.0,201.0,28.02,27.61,185.89,136.68,88.59,187.99,-99.4,0.76,106.3,437.0,213.57,OpenDART,-45.5,4.0,True,4.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,14.18,-23.48,8,1,7,7,,-0.85,-29.05,기초 의약물질 제조업,기초 의약물질 제조업,2026-07-24,4.25,0,0,6,0,0,0,3,1,10,D,17
403870.KQ,403870,HPSP,29339,우량기업부,고압 수소 어닐링 장비,KOSDAQ,주권,KRX,35650.0,43827.5,51081.666666666664,47935.833333333336,41865.25,-14.845844704140069,83500.0,-57.305389221556894,32.3731138545829,-30.1,-33.24,daily_close,NXT 미확인,2026-07-24 22:13 KST,,,-16.35,35.96,33.27,30.0,11.79,24.79,19.95,-4.63,-4.26,-6.21,989 -> 1040 -> 870,1730.0,899.0,727.0,51.97,42.02,1002.05,977.76,939.41,614.76,324.65,1.4,55.66,500.0,404.37,OpenDART,49.38,4.0,True,4.0,OpenDART,,4.0,,,68000.0,,,90.74,,,Naver/FnGuide,,KRW,2026-07-16,2025.0,OFS,11011.0,OpenDART,,2025.0,11011.0,30.0,6.29,8.16,19,15,18,18,0.0,87.44,-6.21,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-24,4.25,0,0,20,0,0,0,3,3,26,D,18
214150.KQ,214150,클래시스,28997,우량기업부,미용의료기기,KOSDAQ,주권,KRX,44400.0,46257.5,48000.833333333336,53435.0,53607.0,-17.17499580278695,75600.0,-41.269841269841265,42.753623188362425,-4.62,-25.25,nxt_web_latest,NXT 체결가,2026-07-24 22:07 KST,,,32.76,30.47,70.82,17.0,5.55,26.21,27.73,38.66,39.38,32.57,1146 -> 1517 -> 2014,3368.0,1706.0,1320.0,50.65,39.19,1639.36,1446.82,375.21,1529.75,-1154.54,2.25,49.4,1000.0,651.53,OpenDART,105.04,5.0,False,5.0,OpenDART,,4.0,,,72563.0,,,63.43,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011,OpenDART,0.52,2025.0,11011,,,,3,1,2,2,,,32.57,의료용 기기 제조업,의료용 기기 제조업,2026-07-24,4.25,8,0,20,20,15,10,5,5,83,A,19
145020.KQ,145020,휴젤,28852,우량기업부,"보툴리눔톡신, 필러",KOSDAQ,주권,KRX,235000.0,245050.0,253333.33333333334,255683.33333333334,250690.0,-6.25872591647054,388000.0,-39.43298969072165,40.55299539169984,-7.48,-11.99,nxt_web_latest,NXT 체결가,2026-07-24 22:07 KST,,,3.3,21.91,57.69,16.0,2.47,16.06,9.86,13.97,20.88,22.87,7517 -> 10985 -> 11348,4251.0,2009.0,1470.0,47.26,34.58,1500.59,1205.36,2096.98,966.76,1130.22,,,,,,,,,,,,4.0,,,378462.0,,,61.05,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,4.85,,,,14.18,-23.48,8,1,7,7,,-82.58,22.87,기초 의약물질 제조업,기초 의약물질 제조업,2026-07-24,4.25,8,3,16,0,12,2,5,5,51,C,20
095340.KQ,095340,ISC,28531,우량기업부,반도체테스트소켓,KOSDAQ,주권,KRX,134300.0,154025.0,195381.66666666666,199835.83333333334,157672.5,-14.82344733545799,271000.0,-50.44280442804428,34.5419847328198,-29.76,-42.85,nxt_web_latest,NXT 체결가,2026-07-24 22:07 KST,,,2.68,60.46,31.76,32.0,5.08,10.6,15.85,26.19,34.15,91.78,720 -> 2579 -> 2648,2202.0,601.0,563.0,27.29,25.57,417.12,353.78,798.71,851.6,-52.89,0.63,31.0,850.0,173.95,OpenDART,12.31,5.0,True,5.0,OpenDART,,4.0,,,291429.0,,,117.0,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011,OpenDART,11.94,2025.0,11011,,,,2,1,1,1,,,91.78,기계장비 및 관련 물품 도매업,기계장비 및 관련 물품 도매업,2026-07-24,4.25,0,0,12,0,15,2,3,3,35,D,21
108490.KQ,108490,로보티즈,28061,기술성장기업부,"솔루션(로봇 엑츄에이터 모듈과 구동 소프트웨어), 에듀테인먼트 로봇, 로봇 플랫폼",KOSDAQ,주권,KRX,192900.0,216870.0,281390.0,274649.1666666667,258034.905,-25.242672110581317,405000.0,-52.37037037037037,41.31794131793854,-24.65,-34.05,nxt_web_latest,NXT 체결가,2026-07-24 22:07 KST,,,,691.83,7.57,451.0,7.56,2.49,1.79,29.67,,,-,389.0,33.0,53.0,8.48,13.62,70.75,46.35,310.38,56.29,254.09,,,,,,,,,,,,4.0,,,398000.0,,,106.32,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,,,,30.0,6.29,8.98,19,15,18,18,1403.33,20.19,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-24,4.25,0,0,0,0,0,0,5,3,8,D,22
347850.KQ,347850,디앤디파마텍,27319,기술성장기업부,대사성질환 치료제 등,KOSDAQ,주권,KRX,59600.0,76700.0,80740.0,80925.0,79881.63,-25.38960459369695,111200.0,-46.402877697841724,33.86861313867921,-29.88,-27.14,daily_close,NXT 미확인,2026-07-24 22:13 KST,,,,,5.38,,34.67,-31.49,23.5,-62.28,,,-,43.0,-340.0,-240.0,-790.7,-558.14,-211.39,-212.03,328.84,185.6,143.24,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-22,2025.0,CFS,11011.0,OpenDART,,,,,15.43,-16.02,9,2,8,8,,124.69,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-07-24,4.25,0,0,0,0,0,0,3,3,6,D,23
087010.KQ,087010,펩트론,26418,기술성장기업부,약효지속성 의약품 및 펩타이드 소재,KOSDAQ,주권,KRX,122600.0,144985.0,215861.66666666666,249268.33333333334,258763.5,-52.620829444647335,386000.0,-68.23834196891193,26.66204986149326,-31.89,-55.98,nxt_web_latest,NXT 체결가,2026-07-24 22:07 KST,,,,,6.01,,18.6,-9.41,26.03,75.0,,,-,56.0,-213.0,-138.0,-380.36,-246.43,-205.86,-235.83,43.78,369.71,-325.93,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-23,2025.0,OFS,11011.0,OpenDART,,,,,14.06,-23.48,8,2,7,7,,32.29,,기초 의약물질 제조업,기초 의약물질 제조업,2026-07-24,4.25,0,0,0,0,0,0,3,1,4,D,24
095610.KQ,095610,테스,26348,우량기업부,반도체장비(화학증착장비),KOSDAQ,주권,KRX,135500.0,174915.0,144995.0,107765.0,82526.5,64.18968452557662,217500.0,-37.701149425287355,39.94140624999727,-18.42,51.06,nxt_web_latest,NXT 체결가,2026-07-24 22:07 KST,,,33.69,92.12,7.54,30.0,6.77,15.76,24.43,46.23,50.13,504.31,79 -> 2158 -> 2885,3511.0,578.0,569.0,16.46,16.21,824.23,492.84,121.43,957.15,-835.72,0.63,26.4,850.0,150.74,OpenDART,19.35,5.0,True,5.0,OpenDART,,4.0,,,196250.0,,,44.83,,,Naver/FnGuide,,KRW,2026-07-22,2025.0,CFS,11011.0,OpenDART,0.89,2025.0,11011.0,30.0,6.58,8.16,19,15,18,18,0.0,2.89,504.31,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-24,4.25,0,0,16,16,15,10,5,5,67,B,25
084370.KQ,084370,유진테크,25024,우량기업부,실리콘질화막증착용LP-CVD,KOSDAQ,주권,KRX,109400.0,152065.0,148361.66666666666,135161.66666666666,114274.5,-4.265606062594892,206500.0,-47.021791767554475,30.88235294117382,-32.72,-19.26,nxt_web_latest,NXT 체결가,2026-07-24 22:07 KST,,,-32.89,30.03,36.49,29.0,5.58,9.81,18.16,3.61,-15.52,31.84,1066 -> 2761 -> 1853,3503.0,517.0,445.0,14.76,12.7,664.77,452.3,549.25,892.21,-342.96,0.21,12.3,230.0,52.02,OpenDART,-5.2,5.0,True,5.0,OpenDART,,4.0,,,156667.0,,,43.21,,,Naver/FnGuide,,KRW,2026-07-22,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,30.0,7.06,8.16,19,15,18,18,-3.33,-20.96,31.84,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-24,4.25,0,0,6,0,15,0,3,3,27,D,26
178320.KQ,178320,서진시스템,24823,중견기업부,"통신장비부품,휴대폰부품(메탈케이스 등)",KOSDAQ,주권,KRX,39000.0,44367.5,60077.5,51695.0,41303.5,-5.5770092122943575,80800.0,-51.73267326732673,36.568848758453456,-26.55,-27.51,daily_close,NXT 미확인,2026-07-24 22:13 KST,,,,15.93,17.62,,2.63,-12.63,212.62,-12.15,-98.99,,-,10663.0,11.0,-1024.0,0.1,-9.6,-397.57,-3355.74,320.69,15686.76,-15366.07,,,,,,,,,,,,4.0,,,72250.0,,,85.26,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,,,,,,,1,0,0,0,,,,기타 전기장비 제조업,기타 전기장비 제조업,2026-07-24,4.25,0,3,0,0,0,0,5,3,11,D,27
237690.KQ,237690,에스티팜,24363,우량기업부,원료의약품,KOSDAQ,주권,KRX,117000.0,123470.0,130503.33333333333,139970.0,128242.0,-8.766238829712576,168700.0,-30.64611736810907,36.88212927755673,-4.49,-20.95,nxt_web_latest,NXT 체결가,2026-07-24 22:07 KST,,,52.02,53.05,11.81,34.0,3.98,10.03,31.97,21.15,98.19,61.23,1041 -> 1780 -> 2706,3317.0,549.0,546.0,16.55,16.46,139.89,-332.97,305.46,1895.63,-1590.17,0.43,18.3,500.0,100.76,OpenDART,0.0,5.0,False,5.0,OpenDART,,4.0,,,204071.0,,,74.42,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011,OpenDART,0.65,2025.0,11011,21.38,5.34,7.59,7,5,6,6,59.03,-25.47,61.23,의약품 제조업,의약품 제조업,2026-07-24,4.25,0,0,12,20,15,10,5,5,67,B,28
080220.KQ,080220,제주반도체,24213,우량기업부,"모바일용 LP DDR SDRAM, CRAM, SRAM",KOSDAQ,주권,KRX,70300.0,85140.0,88850.0,65802.91666666667,48361.2,45.36446572872469,134000.0,-47.53731343283582,38.453159041388474,-34.97,30.19,daily_close,NXT 미확인,2026-07-24 22:13 KST,,,102.29,22.3,0.76,21.38,7.76,19.21,47.94,86.2,273.96,53.63,486 -> 567 -> 1147,3022.0,359.0,395.0,11.88,13.07,255.55,228.3,772.3,1088.84,-316.54,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-24,2025.0,CFS,11011,OpenDART,0.21,,,,3.67,2.73,5,2,4,4,,111.44,53.63,반도체 제조업,반도체 제조업,2026-07-24,4.25,4,0,16,20,15,10,5,3,73,A,29
