yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,dividend_year,dividend_report_code,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,cagr,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
403870.KQ,403870,HPSP,41314,우량기업부,고압 수소 어닐링 장비,KOSDAQ,주권,KRX,50200.0,44570.0,45995.0,47341.25,42778.25,17.349353935703306,83500.0,-39.880239520958085,70.36199095018168,37.16,-11.93,daily_close,NXT 미확인,2026-09-04 00:15 KST,,,-16.35,35.96,32.58,33.0,13.46,24.79,19.95,-4.63,-4.26,-6.21,989 -> 1040 -> 870,1730.0,899.0,727.0,51.97,42.02,1002.05,977.76,939.41,614.76,324.65,1.0,55.66,500.0,404.37,OpenDART,49.38,4.0,True,4.0,OpenDART,,4.0,,,68250.0,,,35.96,,,Naver/FnGuide,,KRW,2026-08-25,2025.0,OFS,11011.0,OpenDART,,2025.0,11011.0,31.0,5.54,7.42,18,16,17,17,6.45,142.96,-6.21,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-03,4.25,0,0,20,0,0,0,1,5,26,D,11
214450.KQ,214450,파마리서치,39584,우량기업부,재생의약품,KOSDAQ,주권,KRX,381000.0,410475.0,357566.6666666667,332975.0,361822.5,5.300250813589536,711000.0,-46.41350210970464,40.471092077085366,0.79,38.04,daily_close,NXT 미확인,2026-09-04 00:15 KST,,,65.07,24.5,9.04,22.0,6.88,26.88,44.21,53.18,70.02,37.82,7481 -> 8608 -> 14209,5363.0,2144.0,1683.0,39.98,31.38,1831.62,1473.8,1756.63,3200.1,-1443.47,0.97,25.9,3700.0,427.91,OpenDART,77.64,5.0,False,5.0,OpenDART,,4.0,,,512667.0,,,34.56,,,Naver/FnGuide,,KRW,2026-08-25,2025.0,CFS,11011.0,OpenDART,0.34,2025.0,11011.0,,,,3,1,2,2,,,37.82,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,2026-09-03,4.25,4,0,20,20,15,10,5,3,77,A,12
298380.KQ,298380,에이비엘바이오,37847,기술성장기업부,항체의약품 연구개발,KOSDAQ,주권,KRX,67600.0,79300.0,83208.33333333333,114515.0,144654.5,-53.26795917168149,245500.0,-72.46435845213848,18.627450980383642,-15.71,-26.84,daily_close,NXT 미확인,2026-09-04 00:15 KST,,,,,12.99,-68.0,23.18,-23.48,79.29,137.43,,,-,793.0,-404.0,-379.0,-50.95,-47.79,-412.53,-419.05,1119.82,1242.37,-122.55,,,,,,,,,,,,4.0,,,240000.0,,,255.03,,,Naver/FnGuide,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,,,,70.39,9.91,-6.93,7,3,6,6,,133.91,,기초 의약물질 제조업,기초 의약물질 제조업,2026-09-03,4.25,0,0,0,0,0,0,1,1,2,D,13
000250.KQ,000250,삼천당제약,36452,중견기업부,"하메론, 아토로우",KOSDAQ,주권,KRX,155400.0,174665.0,193958.33333333334,367358.3333333333,367750.0,-57.7430319510537,1184000.0,-86.875,15.599999999995632,-6.72,-35.92,daily_close,NXT 미확인,2026-09-04 00:15 KST,,,,1036.5,4.68,209.76,12.31,1.94,54.36,9.91,226.92,,-,2318.0,85.0,120.0,3.67,5.18,97.93,-497.95,959.44,1976.38,-1016.94,0.03,22.1,50.0,11.63,OpenDART,-75.0,2.0,True,2.0,OpenDART,,,,,,,,,,,,,KRW,2026-09-03,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,14.88,3.82,9.66,7,5,6,6,1309.68,222.25,,의약품 제조업,의약품 제조업,2026-09-03,4.25,0,0,0,0,0,0,1,1,2,D,14
108490.KQ,108490,로보티즈,36447,기술성장기업부,"솔루션(로봇 엑츄에이터 모듈과 구동 소프트웨어), 에듀테인먼트 로봇, 로봇 플랫폼",KOSDAQ,주권,KRX,248500.0,253075.0,241235.0,264734.1666666667,263707.0,-5.766627355360305,405000.0,-38.641975308641975,44.23963133639982,2.69,-14.31,daily_close,NXT 미확인,2026-09-04 00:15 KST,,,,691.83,4.66,972.0,10.11,2.49,1.79,29.67,,,-,389.0,33.0,53.0,8.48,13.62,70.75,46.35,310.38,56.29,254.09,,,,,,,,,,,,4.0,,,392286.0,,,57.86,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011,OpenDART,,,,31.0,5.54,8.9,18,16,17,17,3035.48,82.49,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-03,4.25,0,0,0,0,0,0,5,5,10,D,15
095340.KQ,095340,ISC,36395,우량기업부,반도체테스트소켓,KOSDAQ,주권,KRX,171700.0,159670.0,160478.33333333334,195150.0,167531.0,2.488494666658708,271000.0,-36.64206642066421,56.488549618311986,22.47,-5.76,daily_close,NXT 미확인,2026-09-04 00:15 KST,,,2.68,60.46,30.03,41.0,6.19,10.6,15.85,26.19,34.15,91.78,720 -> 2579 -> 2648,2202.0,601.0,563.0,27.29,25.57,417.12,353.78,798.71,851.6,-52.89,0.5,31.0,850.0,173.95,OpenDART,12.31,5.0,True,5.0,OpenDART,,4.0,,,217167.0,,,26.48,,,Naver/FnGuide,,KRW,2026-09-03,2025.0,CFS,11011.0,OpenDART,15.3,2025.0,11011.0,,,,3,2,2,2,,,91.78,기계장비 및 관련 물품 도매업,기계장비 및 관련 물품 도매업,2026-09-03,4.25,0,0,12,0,15,2,3,5,37,D,16
319660.KQ,319660,피에스케이,35455,우량기업부,"드라이스트립, 드라이클리닝",KOSDAQ,주권,KRX,122400.0,128140.0,151386.66666666666,122030.0,90766.25,34.85188602591822,211500.0,-42.12765957446808,33.689839572179906,-4.15,-11.43,daily_close,NXT 미확인,2026-09-04 00:15 KST,,,-0.73,10.42,22.77,23.0,5.84,15.54,19.84,14.85,5.48,22.31,1813 -> 2732 -> 2712,4572.0,885.0,785.0,19.36,17.17,617.31,431.97,1194.22,1069.62,124.6,0.56,25.1,680.0,196.97,OpenDART,19.35,5.0,True,5.0,OpenDART,,3.83,,,190000.0,,,55.23,,,Naver/FnGuide,,KRW,2026-09-03,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,32.5,5.54,7.42,18,16,17,17,-29.23,5.42,22.31,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-03,4.25,4,0,16,0,12,0,3,5,40,C,17
087010.KQ,087010,펩트론,34183,기술성장기업부,약효지속성 의약품 및 펩타이드 소재,KOSDAQ,주권,KRX,146600.0,180965.0,171828.33333333334,224789.16666666666,244533.5,-40.049113925085926,386000.0,-62.020725388601036,22.011173184354092,-14.52,-40.16,daily_close,NXT 미확인,2026-09-04 00:15 KST,,,,,3.84,,29.71,-9.41,26.03,75.0,,,-,56.0,-213.0,-138.0,-380.36,-246.43,-205.86,-235.83,43.78,369.71,-325.93,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-02,2025.0,OFS,11011.0,OpenDART,,,,70.39,9.91,-13.96,7,3,6,6,,199.8,,기초 의약물질 제조업,기초 의약물질 제조업,2026-09-03,4.25,0,0,0,0,0,0,1,1,2,D,18
141080.KQ,141080,리가켐바이오,32688,기술성장기업부,ADC 신약연구개발,KOSDAQ,주권,KRX,88300.0,104705.0,115470.0,148616.66666666666,160706.5,-45.0551160033975,213500.0,-58.641686182669794,21.06430155209989,-19.36,-31.02,daily_close,NXT 미확인,2026-09-04 00:15 KST,,,,483.55,11.95,-39.0,8.74,-13.22,29.7,12.47,,,-,1416.0,-1065.0,-916.0,-75.21,-64.69,-1245.33,-1305.74,986.5,1606.95,-620.45,,,,,,,,,,,,4.0,,,227500.0,,,157.64,,,Naver/FnGuide,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,,,,41.6,31.43,-31.49,10,3,9,9,,-72.19,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-09-03,4.25,0,0,0,0,0,0,1,3,4,D,19
257720.KQ,257720,실리콘투,31804,우량기업부,화장품 유통,KOSDAQ,주권,KRX,48500.0,46525.0,38970.833333333336,39772.5,41172.5,17.79707328921003,61800.0,-21.521035598705502,65.65040650402767,30.73,45.65,daily_close,NXT 미확인,2026-09-04 00:15 KST,,,31.11,14.49,11.88,15.0,5.15,46.89,55.09,61.43,49.27,103.34,631 -> 1990 -> 2609,11163.0,2054.0,1686.0,18.4,15.1,11.41,-58.98,773.23,2520.18,-1746.95,0.63,11.9,306.0,200.28,OpenDART,,1.0,False,1.0,OpenDART,,4.0,,,59000.0,,,21.65,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,0.48,2025.0,11011.0,,,,1,0,0,0,,,103.34,상품 종합 도매업,상품 종합 도매업,2026-09-03,4.25,8,0,20,20,15,10,1,5,79,A,20
440110.KQ,440110,파두,30818,기술성장기업부,SSD 컨트롤러,KOSDAQ,주권,KRX,61500.0,63085.0,73868.33333333333,75876.66666666667,58170.5,5.723691561874146,128300.0,-52.06547155105222,47.45762711862155,-7.52,-40.41,daily_close,NXT 미확인,2026-09-04 00:15 KST,,,,,27.45,,49.25,-131.08,518.5,112.41,,,-,924.0,-655.0,-762.0,-70.89,-82.47,-37.04,-78.42,408.04,1026.33,-618.29,,,,,,,,,,,,4.0,,,115000.0,,,86.99,,,Naver/FnGuide,,KRW,2026-09-03,2025.0,CFS,11011.0,OpenDART,,,,10.84,3.06,9.64,5,3,4,4,,1509.48,,반도체 제조업,반도체 제조업,2026-09-03,4.25,0,0,0,0,0,0,5,3,8,D,21
145020.KQ,145020,휴젤,30098,우량기업부,"보툴리눔톡신, 필러",KOSDAQ,주권,KRX,240500.0,256375.0,248816.66666666666,253270.83333333334,248985.0,-3.4078358134024134,388000.0,-38.01546391752577,34.057971014485844,-7.5,-0.62,daily_close,NXT 미확인,2026-09-04 00:15 KST,,,3.3,21.91,58.57,17.0,2.46,16.06,9.86,13.97,20.88,22.87,7517 -> 10985 -> 11348,4251.0,2009.0,1470.0,47.26,34.58,1500.59,1205.36,2096.98,966.76,1130.22,,,,,,,,,,,,4.0,,,393333.0,,,63.55,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011,OpenDART,5.15,,,,17.76,-16.44,7,2,6,6,,-86.15,22.87,기초 의약물질 제조업,기초 의약물질 제조업,2026-09-03,4.25,8,3,16,0,12,2,3,5,49,C,22
084370.KQ,084370,유진테크,29974,우량기업부,실리콘질화막증착용LP-CVD,KOSDAQ,주권,KRX,130800.0,130545.0,143416.66666666666,136806.66666666666,119513.0,9.44416088626342,206500.0,-36.65859564164649,45.49356223174599,6.08,-11.26,daily_close,NXT 미확인,2026-09-04 00:15 KST,,,-32.89,30.03,37.62,27.46,5.53,9.81,18.16,3.61,-15.52,31.84,1066 -> 2761 -> 1853,3503.0,517.0,445.0,14.76,12.7,664.77,452.3,549.25,892.21,-342.96,0.18,12.3,230.0,52.02,OpenDART,-5.2,5.0,True,5.0,OpenDART,,4.0,,,180000.0,,,37.61,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,32.5,5.84,7.42,18,16,17,17,-15.51,-5.31,31.84,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-03,4.25,0,0,6,0,15,0,5,5,31,D,23
031980.KQ,031980,피에스케이홀딩스,27923,우량기업부,"Descum, Reflow",KOSDAQ,주권,KRX,129500.0,113885.0,121258.33333333333,117500.0,95003.75,36.31040879965264,166500.0,-22.22222222222222,69.43999999998445,23.8,3.6,daily_close,NXT 미확인,2026-09-04 00:15 KST,,,-4.32,11.02,6.2,20.0,5.2,19.55,15.5,-3.57,-17.06,46.54,1980 -> 4444 -> 4252,2078.0,734.0,917.0,35.32,44.13,814.17,792.28,1827.79,785.01,1042.78,0.83,25.4,1080.0,232.87,OpenDART,39.25,1.0,False,4.0,OpenDART,,4.0,,,195000.0,,,50.58,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011,OpenDART,,2025.0,11011,32.5,5.84,7.42,18,16,17,17,-38.46,-10.96,46.54,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-03,4.25,4,0,16,0,15,0,1,5,41,C,24
310210.KQ,310210,보로노이,27266,기술성장기업부,표적치료제,KOSDAQ,주권,KRX,147200.0,167885.0,164701.66666666666,226000.83333333334,228315.0,-35.52767010489893,363500.0,-59.504814305364505,31.77366702937492,-0.2,-21.07,daily_close,NXT 미확인,2026-09-04 00:15 KST,,,,,6.36,,44.96,-50.18,64.97,-23.47,,,-,75.0,-544.0,-427.0,-725.33,-569.33,-720.95,-737.78,357.37,674.39,-317.02,,,,,,,,,,,,4.0,,,450000.0,,,205.71,,,Naver/FnGuide,,KRW,2026-09-03,2025.0,CFS,11011.0,OpenDART,,,,41.6,13.28,-18.83,10,3,9,9,,238.55,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-09-03,4.25,0,0,0,0,0,0,3,3,6,D,25
064760.KQ,064760,티씨케이,26886,우량기업부,반도체 제조공정용 고순도 흑연제품,KOSDAQ,주권,KRX,240500.0,226555.0,228973.33333333334,248803.33333333334,220036.5,9.300047946590679,348500.0,-30.989956958393112,57.377049180319084,31.06,-5.13,daily_close,NXT 미확인,2026-09-04 00:15 KST,,,-2.77,18.81,66.58,25.0,4.89,13.5,9.3,9.29,3.97,6.91,5246 -> 6167 -> 5996,3013.0,839.0,699.0,27.85,23.2,541.11,495.32,362.27,483.14,-45.27,0.59,22.9,1430.0,159.87,OpenDART,-5.6,5.0,True,5.0,OpenDART,,4.0,,,321667.0,,,33.75,,,Naver/FnGuide,,KRW,2026-09-02,2025.0,OFS,11011.0,OpenDART,,2025.0,11011.0,,,,2,1,1,1,,,6.91,기타 비금속 광물제품 제조업,기타 비금속 광물제품 제조업,2026-09-03,4.25,4,0,12,0,4,0,3,5,28,D,26
095610.KQ,095610,테스,25923,우량기업부,반도체장비(화학증착장비),KOSDAQ,주권,KRX,133900.0,139545.0,155785.0,123336.66666666667,95179.0,40.68229336303176,217500.0,-38.4367816091954,38.21656050954278,-1.54,-17.04,daily_close,NXT 미확인,2026-09-04 00:15 KST,,,33.69,92.12,8.99,26.0,5.4,15.76,24.43,46.23,50.13,504.31,79 -> 2158 -> 2885,3511.0,578.0,569.0,16.46,16.21,824.23,492.84,121.43,957.15,-835.72,0.63,26.4,850.0,150.74,OpenDART,19.35,5.0,True,5.0,OpenDART,,4.0,,,215286.0,,,60.78,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,0.77,2025.0,11011.0,32.5,5.84,7.42,18,16,17,17,-20.0,-7.53,504.31,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-03,4.25,0,0,16,16,15,10,5,5,67,B,27
357780.KQ,357780,솔브레인,24852,우량기업부,반도체 및 디스플레이 관련 화학재료 제조ㆍ판매 등,KOSDAQ,주권,KRX,319500.0,326300.0,320433.3333333333,370316.6666666667,353215.0,-9.54517786617216,501000.0,-36.227544910179645,44.58598726113854,11.91,-6.72,daily_close,NXT 미확인,2026-09-04 00:15 KST,,,-33.25,18.26,29.68,16.0,2.35,7.66,30.15,6.95,-20.43,-22.12,16759 -> 15226 -> 10164,9234.0,1336.0,840.0,14.47,9.1,1469.22,268.78,2476.57,3351.74,-875.17,0.74,22.77,2350.0,179.98,OpenDART,6.42,2.0,False,4.0,OpenDART,,4.0,,,510500.0,,,59.78,,,Naver/FnGuide,,KRW,2026-08-25,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,,,2,1,1,1,,,-22.12,기타 화학제품 제조업,기타 화학제품 제조업,2026-09-03,4.25,8,3,6,0,0,0,5,5,27,D,28
131290.KQ,131290,티에스이,24777,우량기업부,"Probe Card, Test Interface Board, OLED Test Equipment, Test Socket",KOSDAQ,주권,KRX,224000.0,239950.0,236120.0,197504.16666666666,146255.25,53.15689522256466,284500.0,-21.26537785588752,37.41007194244227,11.72,4.92,daily_close,NXT 미확인,2026-09-04 00:15 KST,,,-10.0,1517.12,11.71,17.0,5.2,10.42,30.88,23.21,23.31,1672.52,11 -> 3840 -> 3456,4289.0,492.0,400.0,11.47,9.33,485.7,-22.4,758.17,1434.62,-676.45,0.2,12.4,450.0,49.78,OpenDART,-3.45,2.0,True,4.0,OpenDART,,4.0,,,380000.0,,,69.64,,,Naver/FnGuide,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,,,2,1,1,1,,,1672.52,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2026-09-03,4.25,8,0,12,0,15,0,5,5,45,C,29
