yf_symbol,symbol,name,market_cap,price,ma200,diff,peak,peak_diff,rsi,price_source,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,peg,cagr,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
SCHW,SCHW,SCHW,0.0,92.1,94.71699977874756,-2.762967349959038,107.20999908447266,-14.093833796759226,60.17315930405121,postMarketPrice,38.6,23.63,84.49,18.230616,3.7528136,19.08,120.766,15.8,,35.3,2.54 -> 2.99 -> 4.65,23921000000.0,,8852000000.0,,37.01,9311000000.0,8763000000.0,46030000000.0,30951000000.0,15079000000.0,0.47,35.3,2026-06-22,4.51,4,0,16,20,15,10,3,5,73,A,75
DE,DE,DE,0.0,598.5900268554688,528.0061500549316,13.368002776708925,662.489990234375,-9.645423224628615,71.44819849715873,daily_close,,,,,,,,,,,-,,,,,,,,,,,,,2026-06-22,4.51,0,0,0,0,0,0,1,0,1,D,76
ADP,ADP,ADP,0.0,215.0,242.58045066833495,-11.369609790215112,326.80999755859375,-34.2125389045197,20.644164462204245,postMarketPrice,10.5,26.77,90.68,20.000002,13.538579,71.21,69.259,7.0,9.4,10.25,8.21 -> 9.1 -> 9.98,20560900000.0,5411900000.0,4079700000.0,26.32,19.84,4939700000.0,4392700000.0,3347800000.0,9065400000.0,-5717600000.0,1.9,10.25,2026-06-22,4.51,4,0,20,5,8,5,1,5,48,C,77
PLTR,PLTR,PLTR,0.0,119.5,159.73300006866455,-25.187656934615614,207.17999267578125,-42.32068528595463,14.65384886239464,daily_close,325.0,287.86,62.37,144.34831,36.44539,32.59,2.477,84.7,355.54,164.38,0.09 -> 0.19 -> 0.63,4475446000.0,1414015000.0,1625033000.0,31.59,36.31,2134473000.0,2100591000.0,1423796000.0,229338000.0,1194458000.0,0.44,164.38,2026-06-22,4.51,0,0,20,20,15,10,1,5,71,A,78
MDLZ,MDLZ,MDLZ,0.0,59.32,58.903000087738036,0.7079434182313781,75.70999908447266,-21.648394244709582,42.74953190732828,postMarketPrice,41.3,23.8,90.09,29.460396,2.9666002,10.16,83.793,8.2,-45.69,-27.74,3.62 -> 3.42 -> 1.89,38537000000.0,3620000000.0,2451000000.0,9.39,6.36,4514000000.0,3235000000.0,2125000000.0,21804000000.0,-19679000000.0,0.71,-27.74,2026-06-22,4.51,0,3,12,16,0,10,5,5,51,C,79
ADI,ADI,ADI,0.0,445.46,311.5164009857178,42.997286367732265,445.4800109863281,-0.0044920054401183015,62.92672034079035,postMarketPrice,110.5,41.41,93.53,66.19317,6.430788,9.64,25.81,37.2,45.04,-16.56,6.55 -> 3.28 -> 4.56,11019707000.0,3002476000.0,2267342000.0,27.25,20.58,4812202000.0,4278650000.0,2499406000.0,8664610000.0,-6165204000.0,0.6,-16.56,2026-06-22,4.51,0,0,6,20,0,10,3,0,39,D,80
LRCX,LRCX,LRCX,0.0,409.0,211.62579917907715,93.26566117484823,409.5400085449219,-0.13185733595125473,70.70711297142512,postMarketPrice,40.8,22.65,88.07,73.542534,45.964085,66.76,35.282,23.8,37.81,11.79,3.32 -> 2.9 -> 4.15,18435591000.0,5900968000.0,5358217000.0,32.01,29.06,6173264000.0,5414078000.0,6390659000.0,4484505000.0,1906154000.0,1.8,11.79,2026-06-22,4.51,0,0,20,5,8,10,1,0,44,C,81
CB,CB,CB,0.0,327.0,308.7415507507324,5.91382961084135,342.760009765625,-4.597972142783371,67.98880972860299,postMarketPrice,78.7,12.8,84.89,11.507431,1.7121828,15.43,31.458,10.2,,8.53,21.8 -> 22.51 -> 25.68,59783000000.0,,10310000000.0,,17.25,12816000000.0,12816000000.0,2272000000.0,17227000000.0,-14955000000.0,0.15,8.53,2026-06-22,4.51,12,6,16,20,8,10,1,0,73,A,82
MMC,MMC,MMC,0.0,,,,,,,,,,0.0,,,,,,,,-,,,,,,,,,,,,,2026-06-22,4.51,0,0,0,0,0,0,1,0,1,D,83
GILD,GILD,GILD,0.0,124.87000274658203,129.46024990081787,-3.5456807458293347,155.8000030517578,-19.85237464655288,38.16038435517539,daily_close,,,,,,,,,,,-,,,,,,,,,,,,,2026-06-22,4.51,0,0,0,0,0,0,5,5,10,D,84
PANW,PANW,PANW,0.0,286.3999938964844,196.6116999053955,45.6678285342595,300.4800109863281,-4.68584151192819,40.96044864924537,daily_close,,,,,,,,,,,-,,,,,,,,,,,,,2026-06-22,4.51,0,0,0,0,0,0,5,0,5,D,85
AMT,AMT,AMT,0.0,176.42999267578125,182.22660034179688,-3.1809887552877085,242.8300018310547,-27.34423615475251,36.91652690799067,daily_close,,,,,,,,,,,-,,,,,,,,,,,,,2026-06-22,4.51,0,0,0,0,0,0,5,5,10,D,86
KLAC,KLAC,KLAC,0.0,269.1600036621094,145.33121002197265,85.20454320955218,269.1600036621094,0.0,74.32830995894065,daily_close,11.8,2.42,93.79,76.24929,60.33625,94.98,105.4,11.5,37.92,-3.81,21.92 -> 24.15 -> 20.28,12156162000.0,5014227000.0,4061643000.0,41.25,33.41,4081903000.0,3741694000.0,2078908000.0,6088282000.0,-4009374000.0,6.46,-3.81,2026-06-22,4.51,0,0,20,0,0,5,1,0,26,D,87
SO,SO,SO,0.0,94.1,92.5202501296997,1.7074638990769206,99.72000122070312,-5.635781339658014,67.599995285619,postMarketPrice,-0.8,19.71,72.59,23.808182,2.8269055,10.99,190.431,8.0,3.07,4.06,3.62 -> 3.99 -> 3.92,29553000000.0,7285000000.0,4341000000.0,24.65,14.69,9802000000.0,-2935000000.0,1639000000.0,74075000000.0,-72436000000.0,,4.06,2026-06-22,4.51,4,3,12,0,4,0,1,0,24,D,88
MO,MO,MO,0.0,69.51000213623047,64.62360034942627,7.561327069960412,74.55000305175781,-6.760564331604686,53.23795062632662,daily_close,106.3,9.83,63.51,14.430063,-35.96254,,,5.3,3.48,-5.05,4.57 -> 6.54 -> 4.12,20139000000.0,12035000000.0,6947000000.0,59.76,34.5,9290000000.0,9074000000.0,4474000000.0,25709000000.0,-21235000000.0,0.14,-5.05,2026-06-22,4.51,8,0,0,20,0,10,5,0,43,C,89
DUK,DUK,DUK,0.0,123.5199966430664,124.06495021820068,-0.43924861467789955,133.4600067138672,-7.44793164300655,62.01192120465218,daily_close,12.0,22.09,70.82,19.055386,1.8017048,9.66,161.495,11.3,8.05,33.51,3.54 -> 5.71 -> 6.31,32237000000.0,8577000000.0,4968000000.0,26.61,15.41,12330000000.0,-1694000000.0,245000000.0,90869000000.0,-90624000000.0,1.59,33.51,2026-06-22,4.51,4,3,6,5,15,5,3,0,41,C,90
BSX,BSX,BSX,0.0,44.33000183105469,80.88310005187988,-45.192503993268524,108.13999938964844,-59.00684105672547,26.632518294324996,daily_close,100.0,69.37,94.95,18.548117,2.5474083,14.66,42.25,11.6,32.28,34.65,1.07 -> 1.25 -> 1.94,20074000000.0,3971000000.0,2898000000.0,19.78,14.44,4534000000.0,3404000000.0,1965000000.0,11436000000.0,-9471000000.0,0.19,34.65,2026-06-22,4.51,4,3,12,20,15,10,3,3,70,A,91
CI,CI,CI,0.0,281.13,281.3219500732422,-0.06823145978912146,366.8500061035156,-23.36649984389741,57.27724161454618,postMarketPrice,,,,,,,,,,,-,,,,,,,,,,,,,2026-06-22,4.51,0,0,0,0,0,0,3,5,8,D,92
ZTS,ZTS,ZTS,0.0,75.88999938964844,120.33345039367676,-36.93357986381127,196.47999572753906,-61.37520305380812,45.50349954909718,daily_close,,,,,,,,,,,-,,,,,,,,,,,,,2026-06-22,4.51,0,0,0,0,0,0,5,1,6,D,93
ICE,ICE,ICE,0.0,131.38,158.85730041503905,-17.296844616678236,188.4499969482422,-30.283893803360723,28.256682895328865,postMarketPrice,79.7,31.44,96.37,19.487629,2.5706112,13.85,70.986,20.4,13.28,17.35,4.19 -> 4.78 -> 5.77,12640000000.0,4999000000.0,3315000000.0,39.55,26.23,4662000000.0,3871000000.0,837000000.0,20279000000.0,-19442000000.0,0.24,17.35,2026-06-22,4.51,4,3,12,20,12,10,3,5,69,B,94
CME,CME,CME,0.0,245.1999969482422,281.55949882507326,-12.913612230649848,326.4599914550781,-24.891256703355502,40.26958929715526,daily_close,21.3,21.98,92.64,21.004263,3.348783,15.92,14.059,14.4,7.58,12.23,8.86 -> 9.67 -> 11.16,6520600000.0,4229500000.0,4072200000.0,64.86,62.45,4277100000.0,4193600000.0,4416900000.0,3422300000.0,994600000.0,0.99,12.23,2026-06-22,4.51,4,0,16,16,8,8,5,5,62,B,95
EQIX,EQIX,EQIX,0.0,1115.93994140625,895.7928985595703,24.57566287929664,1115.93994140625,0.0,68.19066478777195,daily_close,20.0,79.09,100.1,75.741325,7.5335913,10.06,162.961,12.1,21.06,15.53,10.31 -> 8.5 -> 13.76,9217000000.0,1966000000.0,1350000000.0,21.33,14.65,3911000000.0,-400000000.0,1727000000.0,22726000000.0,-20999000000.0,3.79,15.53,2026-06-22,4.51,0,0,12,0,12,8,1,0,33,D,96
SHW,SHW,SHW,0.0,316.8999938964844,334.5400993347168,-5.272942010034794,399.7099914550781,-20.71752003424724,64.57672403932219,daily_close,,,,,,,,,,,-,,,,,,,,,,,,,2026-06-22,4.51,0,0,0,0,0,0,3,5,8,D,97
MCO,MCO,MCO,0.0,447.3299865722656,473.1340498352051,-5.453858852882631,539.6099853515625,-17.101240022305245,40.61002551048753,daily_close,7.8,39.49,81.11,32.352478,26.293467,71.36,235.539,8.1,16.29,25.13,8.73 -> 11.26 -> 13.67,7718000000.0,3462000000.0,2459000000.0,44.86,31.86,2901000000.0,2575000000.0,2384000000.0,7351000000.0,-4967000000.0,4.15,25.13,2026-06-22,4.51,0,0,20,0,15,5,5,5,50,C,98
PH,PH,PH,0.0,962.0,877.3364987182617,9.650060313850704,1023.02001953125,-5.964694567679087,84.93707423415597,postMarketPrice,,,,,,,,,,,-,,,,,,,,,,,,,2026-06-22,4.51,0,0,0,0,0,0,1,0,1,D,99
REGN,REGN,REGN,0.0,612.5,697.3149490356445,-12.16307626172934,1201.760009765625,-49.03308522310925,55.735340632417284,daily_close,,,,,,,,,,,-,,,,,,,,,,,,,2026-06-22,4.51,0,0,0,0,0,0,3,3,6,D,100
