yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,dividend_year,dividend_report_code,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,cagr,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
087010.KQ,087010,펩트론,43346,기술성장기업부,약효지속성 의약품 및 펩타이드 소재,KOSDAQ,주권,KRX,186000.0,162275.0,187835.0,232855.0,249075.5,-25.323847588381838,386000.0,-51.813471502590666,81.57129000968824,79.54,-27.49,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,,,3.79,,31.86,-9.41,26.03,75.0,,,-,56.0,-213.0,-138.0,-380.36,-246.43,-205.86,-235.83,43.78,369.71,-325.93,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-12,2025.0,OFS,11011.0,OpenDART,,,,,13.49,-13.96,7,2,6,6,,136.17,,기초 의약물질 제조업,기초 의약물질 제조업,2026-08-20,4.65,0,0,0,0,0,0,1,3,4,D,11
222800.KQ,222800,심텍,43046,중견기업부,반도체용 인쇄회로기판,KOSDAQ,주권,KRX,115100.0,97945.0,112031.66666666667,92820.83333333333,77057.5,49.36897771144924,157300.0,-26.827717736808648,84.48043184883694,17.93,-12.67,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,,,10.03,22.0,6.55,-32.1,181.13,14.55,,,-,14106.0,119.0,-1646.0,0.84,-11.67,-1986.12,-2550.05,539.84,10439.64,-9899.8,0.09,,100.0,37.33,OpenDART,-41.52,5.0,True,5.0,OpenDART,,4.0,,,171111.0,,,48.66,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,17.0,4.68,14.24,9,7,8,8,29.41,39.96,,전자부품 제조업,전자부품 제조업,2026-08-20,4.65,4,0,0,0,0,0,1,5,10,D,12
214450.KQ,214450,파마리서치,42961,우량기업부,재생의약품,KOSDAQ,주권,KRX,412000.0,385175.0,336383.3333333333,325358.3333333333,366905.0,12.290647442798544,711000.0,-42.05344585091421,65.1270207852152,27.75,35.08,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,65.07,24.5,7.77,22.0,6.86,26.88,44.21,53.18,70.02,37.82,7481 -> 8608 -> 14209,5363.0,2144.0,1683.0,39.98,31.38,1831.62,1473.8,1756.63,3200.1,-1443.47,0.9,25.9,3700.0,427.91,OpenDART,77.64,5.0,False,5.0,OpenDART,,4.0,,,512667.0,,,24.43,,,Naver/FnGuide,,KRW,2026-08-20,2025.0,CFS,11011,OpenDART,0.34,2025.0,11011,,,,3,1,2,2,,,37.82,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,2026-08-20,4.65,4,0,20,20,15,10,1,5,75,A,13
000250.KQ,000250,삼천당제약,42880,중견기업부,"하메론, 아토로우",KOSDAQ,주권,KRX,182900.0,166220.0,217818.33333333334,415525.8333333333,370715.5,-50.66297470701926,1184000.0,-84.55236486486486,79.55307262568589,19.7,-50.83,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,,1036.5,4.69,423.62,14.5,1.94,54.36,9.91,226.92,,-,2318.0,85.0,120.0,3.67,5.18,97.93,-497.95,959.44,1976.38,-1016.94,0.03,22.1,50.0,11.63,OpenDART,-75.0,2.0,True,2.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,25.21,3.9,9.66,7,5,6,6,1580.36,271.79,,의약품 제조업,의약품 제조업,2026-08-20,4.65,0,0,0,0,0,0,1,1,2,D,14
141080.KQ,141080,리가켐바이오,40092,기술성장기업부,ADC 신약연구개발,KOSDAQ,주권,KRX,107500.0,103560.0,123365.0,155993.33333333334,163255.0,-34.15209335089278,213500.0,-49.64871194379391,74.43729903535302,14.48,-31.7,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,,483.55,10.49,-51.0,9.06,-13.22,29.7,12.47,,,-,1416.0,-1065.0,-916.0,-75.21,-64.69,-1245.33,-1305.74,986.5,1606.95,-620.45,,,,,,,,,,,,4.0,,,224000.0,,,108.37,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,,,,,33.68,-33.31,11,2,10,10,,-73.1,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-20,4.65,0,0,0,0,0,0,1,3,4,D,15
403870.KQ,403870,HPSP,39504,우량기업부,고압 수소 어닐링 장비,KOSDAQ,주권,KRX,48000.0,37320.0,46300.0,46896.666666666664,42031.5,14.200064237536134,83500.0,-42.51497005988024,86.3551401868707,23.71,-12.25,daily_close,NXT 미확인,2026-08-20 21:06 KST,,,-16.35,35.96,33.13,33.0,13.32,24.79,19.95,-4.63,-4.26,-6.21,989 -> 1040 -> 870,1730.0,899.0,727.0,51.97,42.02,1002.05,977.76,939.41,614.76,324.65,1.04,55.66,500.0,404.37,OpenDART,49.38,4.0,True,4.0,OpenDART,,4.0,,,68250.0,,,42.19,,,Naver/FnGuide,,KRW,2026-08-20,2025.0,OFS,11011,OpenDART,,2025.0,11011,26.5,6.49,6.8,21,16,20,20,24.53,105.24,-6.21,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-20,4.65,0,0,20,0,0,0,1,5,26,D,16
108490.KQ,108490,로보티즈,38485,기술성장기업부,"솔루션(로봇 엑츄에이터 모듈과 구동 소프트웨어), 에듀테인먼트 로봇, 로봇 플랫폼",KOSDAQ,주권,KRX,261500.0,227280.0,254126.66666666666,265180.0,262586.5,-0.41376841536027176,405000.0,-35.432098765432094,80.42080654587302,19.13,-14.12,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,,691.83,5.24,972.0,10.97,2.49,1.79,29.67,,,-,389.0,33.0,53.0,8.48,13.62,70.75,46.35,310.38,56.29,254.09,,,,,,,,,,,,4.0,,,390600.0,,,49.37,,,Naver/FnGuide,,KRW,2026-08-19,2025.0,CFS,11011.0,OpenDART,,,,26.5,6.49,8.16,21,16,20,20,3567.92,69.03,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-20,4.65,0,0,0,0,0,0,1,5,6,D,17
319660.KQ,319660,피에스케이,37685,우량기업부,"드라이스트립, 드라이클리닝",KOSDAQ,주권,KRX,130500.0,129580.0,148556.66666666666,116655.0,86317.5,51.186028325658185,211500.0,-38.297872340425535,69.47082767976971,-16.72,11.63,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,-0.73,10.42,20.6,25.0,6.74,15.54,19.84,14.85,5.48,22.31,1813 -> 2732 -> 2712,4572.0,885.0,785.0,19.36,17.17,617.31,431.97,1194.22,1069.62,124.6,0.52,25.1,680.0,196.97,OpenDART,19.35,5.0,True,5.0,OpenDART,,4.0,,,182857.0,,,40.12,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,30.0,6.49,6.8,21,16,20,20,-16.67,3.85,22.31,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-20,4.65,4,0,16,0,12,0,1,5,38,D,18
095340.KQ,095340,ISC,35759,우량기업부,반도체테스트소켓,KOSDAQ,주권,KRX,170100.0,141195.0,167638.33333333334,197027.5,163225.5,4.211658104891699,271000.0,-37.23247232472325,78.53211009173303,21.07,-19.0,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,2.68,60.46,30.1,40.0,6.31,10.6,15.85,26.19,34.15,91.78,720 -> 2579 -> 2648,2202.0,601.0,563.0,27.29,25.57,417.12,353.78,798.71,851.6,-52.89,0.5,31.0,850.0,173.95,OpenDART,12.31,5.0,True,5.0,OpenDART,,4.0,,,217167.0,,,27.67,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,14.93,2025.0,11011.0,,,,2,1,1,1,,,91.78,기계장비 및 관련 물품 도매업,기계장비 및 관련 물품 도매업,2026-08-20,4.65,0,0,12,0,15,2,1,5,35,D,19
440110.KQ,440110,파두,33023,기술성장기업부,SSD 컨트롤러,KOSDAQ,주권,KRX,65900.0,62180.0,81856.66666666667,75706.66666666667,56269.5,17.11495570424475,128300.0,-48.63600935307873,66.53771760152938,-6.39,-48.64,daily_close,NXT 미확인,2026-08-20 21:06 KST,,,,,26.77,,102.25,-131.08,518.5,112.41,,,-,924.0,-655.0,-762.0,-70.89,-82.47,-37.04,-78.42,408.04,1026.33,-618.29,,,,,,,,,,,,4.0,,,130000.0,,,97.27,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,,,,14.0,3.7,9.64,5,3,4,4,,2663.51,,반도체 제조업,반도체 제조업,2026-08-20,4.65,0,0,0,0,0,0,1,3,4,D,20
310210.KQ,310210,보로노이,31814,기술성장기업부,표적치료제,KOSDAQ,주권,KRX,172300.0,146995.0,177595.0,238605.83333333334,230287.0,-25.18031847216734,363500.0,-52.59972489683631,81.25544899737457,37.4,-38.68,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,,,6.68,,34.83,-50.18,64.97,-23.47,,,-,75.0,-544.0,-427.0,-725.33,-569.33,-720.95,-737.78,357.37,674.39,-317.02,,,,,,,,,,,,4.0,,,450000.0,,,161.17,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,,,,,24.78,-25.16,11,2,10,10,,40.56,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-20,4.65,0,0,0,0,0,0,1,3,4,D,21
145020.KQ,145020,휴젤,31162,우량기업부,"보툴리눔톡신, 필러",KOSDAQ,주권,KRX,248000.0,252275.0,248733.33333333334,253929.16666666666,248735.0,-0.2954952057410497,388000.0,-36.08247422680412,61.5023474178323,11.96,-7.29,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,3.3,21.91,56.99,18.0,2.66,16.06,9.86,13.97,20.88,22.87,7517 -> 10985 -> 11348,4251.0,2009.0,1470.0,47.26,34.58,1500.59,1205.36,2096.98,966.76,1130.22,,,,,,,,,,,,4.0,,,391429.0,,,57.83,,,Naver/FnGuide,,KRW,2026-08-19,2025.0,CFS,11011.0,OpenDART,5.45,,,,18.74,-16.44,7,1,6,6,,-85.81,22.87,기초 의약물질 제조업,기초 의약물질 제조업,2026-08-20,4.65,8,3,16,0,12,2,3,5,49,C,22
084370.KQ,084370,유진테크,30844,우량기업부,실리콘질화막증착용LP-CVD,KOSDAQ,주권,KRX,134200.0,118500.0,143751.66666666666,136673.33333333334,117757.5,13.963017217586989,206500.0,-35.01210653753027,77.57793764986707,13.44,-3.24,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,-32.89,30.03,36.58,32.0,6.06,9.81,18.16,3.61,-15.52,31.84,1066 -> 2761 -> 1853,3503.0,517.0,445.0,14.76,12.7,664.77,452.3,549.25,892.21,-342.96,0.17,12.3,230.0,52.02,OpenDART,-5.2,5.0,True,5.0,OpenDART,,4.0,,,156667.0,,,16.74,,,Naver/FnGuide,,KRW,2026-08-11,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,26.5,6.65,6.8,21,16,20,20,20.75,-8.87,31.84,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-20,4.65,0,0,6,0,15,0,1,5,27,D,23
257720.KQ,257720,실리콘투,30132,우량기업부,화장품 유통,KOSDAQ,주권,KRX,45950.0,38942.5,36430.833333333336,38850.833333333336,40809.0,12.597711289176408,61800.0,-25.64724919093851,76.65289256193913,31.29,18.43,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,31.11,14.49,7.86,12.0,5.33,46.89,55.09,61.43,49.27,103.34,631 -> 1990 -> 2609,11163.0,2054.0,1686.0,18.4,15.1,11.41,-58.98,773.23,2520.18,-1746.95,0.67,11.9,306.0,200.28,OpenDART,,1.0,False,1.0,OpenDART,,4.0,,,55500.0,,,20.78,,,Naver/FnGuide,,KRW,2026-08-11,2025.0,CFS,11011.0,OpenDART,0.39,2025.0,11011.0,,,,1,0,0,0,,,103.34,상품 종합 도매업,상품 종합 도매업,2026-08-20,4.65,12,0,20,20,15,10,1,5,83,A,24
214370.KQ,214370,케어젠,29006,벤처기업부,"성장인자, 바이오미메틱펩타이드 기반 안면, 두피, 바디 코스메슈티컬 제품",KOSDAQ,주권,KRX,53700.0,59655.0,67811.66666666667,86130.83333333333,84623.5,-36.542449792315374,150100.0,-64.2238507661559,55.919395465975235,-2.54,-39.73,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,-37.87,92.25,4.4,124.14,12.31,9.23,8.85,-11.86,-40.35,-29.05,743 -> 602 -> 374,728.0,204.0,201.0,28.02,27.61,185.89,136.68,88.59,187.99,-99.4,0.81,106.3,437.0,213.57,OpenDART,-45.5,4.0,True,4.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-20,2025.0,CFS,11011,OpenDART,,2025.0,11011,,18.74,-16.44,7,1,6,6,,-34.31,-29.05,기초 의약물질 제조업,기초 의약물질 제조업,2026-08-20,4.65,0,0,6,0,0,0,3,1,10,D,25
095610.KQ,095610,테스,27529,우량기업부,반도체장비(화학증착장비),KOSDAQ,주권,KRX,142200.0,135260.0,153970.0,117686.66666666667,90448.5,57.21653758768802,217500.0,-34.62068965517241,74.76525821595015,-9.14,10.23,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,33.69,92.12,7.26,28.0,6.31,15.76,24.43,46.23,50.13,504.31,79 -> 2158 -> 2885,3511.0,578.0,569.0,16.46,16.21,824.23,492.84,121.43,957.15,-835.72,0.6,26.4,850.0,150.74,OpenDART,19.35,5.0,True,5.0,OpenDART,,4.0,,,195889.0,,,37.76,,,Naver/FnGuide,,KRW,2026-08-11,2025.0,CFS,11011.0,OpenDART,0.83,2025.0,11011.0,28.5,6.65,6.8,21,16,20,20,-1.75,-5.11,504.31,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-20,4.65,0,0,16,16,15,10,1,5,63,B,26
131290.KQ,131290,티에스이,26768,우량기업부,"Probe Card, Test Interface Board, OLED Test Equipment, Test Socket",KOSDAQ,주권,KRX,242500.0,216185.0,231013.33333333334,185545.83333333334,136946.25,77.07677282145367,284500.0,-14.762741652021088,82.28346456692157,1.04,-0.61,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,-10.0,1517.12,9.62,21.0,6.49,10.42,30.88,23.21,23.31,1672.52,11 -> 3840 -> 3456,4289.0,492.0,400.0,11.47,9.33,485.7,-22.4,758.17,1434.62,-676.45,0.19,12.4,450.0,49.78,OpenDART,-3.45,2.0,True,4.0,OpenDART,,4.0,,,320000.0,,,31.96,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,,,2,1,1,1,,,1672.52,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2026-08-20,4.65,4,0,12,0,15,0,1,5,37,D,27
319400.KQ,319400,현대무벡스,26730,우량기업부,"물류자동화, IT서비스",KOSDAQ,주권,KRX,24000.0,23343.5,27223.666666666668,29374.75,25422.1,-5.59395171917347,46350.0,-48.22006472491909,65.34653465340496,21.64,-35.83,daily_close,NXT 미확인,2026-08-20 21:06 KST,,,-56.77,99.75,1.72,278.89,17.8,6.79,76.81,15.38,-26.02,65.83,36 -> 229 -> 99,3939.0,182.0,113.0,4.62,2.87,-14.32,-43.28,361.19,1231.33,-870.14,0.21,48.8,50.0,55.07,OpenDART,18.56,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,,,2,1,1,1,,,65.83,일반 목적용 기계 제조업,일반 목적용 기계 제조업,2026-08-20,4.65,0,0,6,0,15,0,1,3,25,D,28
347850.KQ,347850,디앤디파마텍,26494,기술성장기업부,대사성질환 치료제 등,KOSDAQ,주권,KRX,57800.0,57727.5,76910.83333333333,76354.58333333333,80901.4,-28.555006464659442,111200.0,-48.02158273381295,61.14180478819787,-2.03,-17.07,daily_close,NXT 미확인,2026-08-20 21:06 KST,,,,,4.88,,35.78,-31.49,23.5,-62.28,,,-,43.0,-340.0,-240.0,-790.7,-558.14,-211.39,-212.03,328.84,185.6,143.24,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-11,2025.0,CFS,11011.0,OpenDART,,,,,24.78,-26.98,11,2,10,10,,44.39,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-20,4.65,0,0,0,0,0,0,3,3,6,D,29
