yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,dividend_year,dividend_report_code,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
028260.KS,028260,삼성물산,574073,,"도소매, 건설, 남자용 정장 제조업 등",KOSPI,주권,KRX,354500.0,409525.0,413791.6666666667,355779.1666666667,306461.5,15.675215320684654,535000.0,-33.73831775700935,36.2542955326443,-22.09,17.77,nxt_web_latest,NXT 체결가,2026-07-22 22:03 KST,,,15.35,12.4,30.76,22.0,0.91,6.02,50.5,-3.23,10.37,9.45,11824 -> 12280 -> 14165,407422.0,32927.0,39067.0,8.08,9.59,30237.41,11182.11,34582.18,290357.96,-255775.78,0.79,18.8,2800.0,4582.52,OpenDART,6.78,5.0,True,5.0,OpenDART,,4.0,,,585385.0,,,65.13,,,Naver/FnGuide,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,1.43,2025.0,11011.0,1,0,0,0,9.45,,,,,,기타 전문 도매업,기타 전문 도매업,2026-07-22,4.25,4,8,6,10,8,8,5,5,54,C,11
000270.KS,000270,기아,573126,,"승용차,중대형버스,트럭,민수특수차량,군수차량 제조,판매,정비",KOSPI,주권,KRX,146500.0,145185.0,156086.66666666666,158532.5,142975.5,2.465107658305094,206000.0,-28.883495145631066,53.375796178334426,6.62,-8.44,nxt_web_latest,NXT 체결가,2026-07-22 22:03 KST,,,-21.72,5.03,38.85,7.0,0.94,12.92,61.76,6.23,-28.33,-6.31,21770 -> 24413 -> 19111,1141409.0,90781.0,75542.0,7.95,6.62,90541.4,40610.71,139981.06,377885.91,-237904.85,4.64,34.9,6800.0,26424.99,OpenDART,24.78,5.0,False,5.0,OpenDART,,4.0,,,232174.0,,,58.48,,,Naver/FnGuide,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,2,1,1,1,-6.31,,,,,,자동차용 엔진 및 자동차 제조업,자동차용 엔진 및 자동차 제조업,2026-07-22,4.25,15,8,12,0,0,0,5,5,45,C,12
055550.KS,055550,신한지주,496013,,금융지주회사,KOSPI,주권,KRX,104700.0,102950.0,99748.33333333333,96788.33333333333,88623.0,18.1408889340239,109200.0,-4.1208791208791204,62.16216216213603,7.16,6.19,nxt_web_latest,NXT 체결가,2026-07-22 22:03 KST,,,15.39,5.95,61.5,9.0,0.87,8.72,1201.94,-12.67,8.74,9.58,8398 -> 8740 -> 10085,646820.0,70234.0,50845.0,10.86,7.86,97308.81,90892.48,352951.23,7256411.61,-6903460.38,2.47,25.06,2590.0,12457.3,OpenDART,7.84,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-13,2025.0,CFS,11011.0,OpenDART,0.58,2025.0,11011.0,18,17,17,16,9.58,7.0,1.08,9.04,28.57,-19.44,기타 금융업,기타 금융업,2026-07-22,4.25,12,8,6,20,8,8,3,0,65,B,13
329180.KS,329180,HD현대중공업,487544,,"선박, 해양플랜트 및 엔진기계 등",KOSPI,주권,KRX,462000.0,531750.0,623383.3333333334,584054.1666666666,571725.0,-19.19191919191919,745000.0,-37.986577181208055,17.353579175703942,-21.43,-27.93,nxt_web_latest,NXT 체결가,2026-07-22 22:03 KST,,,124.28,179.12,13.93,16.0,5.02,18.82,180.07,21.36,188.93,651.55,278 -> 7001 -> 15702,175806.0,20375.0,14155.0,11.59,8.05,35103.92,29689.02,18699.18,168214.24,-149515.06,1.23,40.0,5661.0,5670.22,OpenDART,170.86,2.0,False,2.0,OpenDART,,4.0,,,911524.0,,,97.3,,,Naver/FnGuide,,KRW,2026-07-22,2025.0,CFS,11011,OpenDART,0.13,2025.0,11011,3,2,2,2,651.55,,,,,,선박 및 보트 건조업,선박 및 보트 건조업,2026-07-22,4.25,8,0,16,20,15,10,1,5,75,A,14
012330.KS,012330,현대모비스,465458,,"자동차A/S용 부품,컨테이너,특수중기,산업기계제품 생산,판매,부품모듈화,부품수출사업,환경/플랜트사업,특수중기부문(컨테이너)",KOSPI,주권,KRX,512000.0,491600.0,553116.6666666666,490054.1666666667,429045.0,19.334801710776258,768000.0,-33.33333333333333,54.72636815920016,0.39,12.16,nxt_web_latest,NXT 체결가,2026-07-22 22:03 KST,,,-8.74,7.12,37.16,10.0,0.83,7.68,43.05,6.78,9.24,4.5,36340 -> 43480 -> 39682,611181.0,33575.0,36647.0,5.49,6.0,44725.15,29568.58,49223.78,211877.37,-162653.59,1.27,15.9,6500.0,5797.54,OpenDART,17.57,5.0,False,5.0,OpenDART,,4.0,,,774800.0,,,51.33,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,1,0,0,0,4.5,,,,,,자동차 신품 부품 제조업,자동차 신품 부품 제조업,2026-07-22,4.25,12,8,6,0,4,0,5,5,40,C,15
012450.KS,012450,한화에어로스페이스,459429,,"항공기엔진,특수방산장비 제조/정비사업",KOSPI,주권,KRX,896000.0,1007900.0,1154500.0,1248441.6666666667,1146540.0,-21.851832469865855,1537000.0,-41.704619388419,32.935153583616966,-16.5,-36.72,nxt_web_latest,NXT 체결가,2026-07-22 22:03 KST,,,-38.13,15.96,45.35,21.0,4.52,19.14,221.38,137.57,78.38,34.11,15886 -> 46183 -> 28573,267029.0,30893.0,22020.0,11.57,8.25,40498.05,20557.23,77133.55,371654.85,-294521.3,0.78,25.63,7000.0,3601.42,OpenDART,91.29,4.0,False,4.0,OpenDART,,4.0,,,1736111.0,,,93.76,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,2,1,1,1,34.11,,,,,,"항공기,우주선 및 부품 제조업","항공기,우주선 및 부품 제조업",2026-07-22,4.25,4,0,16,0,15,0,3,5,43,C,16
034730.KS,034730,SK,452416,,"지주회사, 시스템통합(SI), 정보통신사업 관련 컨설팅,조사용역,정보통신기술 연구개발/정보통신기기,소프트웨어 개발,도매",KOSPI,주권,KRX,621000.0,671450.0,609458.3333333334,476612.5,387430.0,60.28701959063573,858000.0,-27.62237762237762,34.858387799563204,-11.91,62.78,nxt_web_latest,NXT 체결가,2026-07-22 22:03 KST,,,,11.73,29.84,5.0,1.08,6.35,149.17,-0.56,-24.1,,-,1227033.0,18185.0,35552.0,1.48,2.9,60987.98,-39820.79,252141.32,1278283.33,-1026142.01,1.29,27.6,8000.0,4407.19,OpenDART,16.96,5.0,True,5.0,OpenDART,,4.0,,,853692.0,,,37.47,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,18,17,17,16,,8.0,0.98,9.04,-37.5,10.2,기타 금융업,기타 금융업,2026-07-22,4.25,15,8,6,0,0,0,3,5,37,D,17
034020.KS,034020,두산에너빌리티,443268,,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",KOSPI,주권,KRX,69600.0,78750.0,99520.0,99333.33333333333,91258.0,-23.732713844265707,136400.0,-48.97360703812317,27.29411764704983,-21.97,-39.95,nxt_web_latest,NXT 체결가,2026-07-22 22:03 KST,,,-24.14,284.35,24.15,149.0,5.52,1.11,129.1,5.08,-25.05,23.18,87 -> 174 -> 132,170579.0,7627.0,2052.0,4.47,1.2,7518.01,536.28,30809.97,155038.53,-124228.56,,,,,,,,,,,,4.0,,,150200.0,,,115.8,,,Naver/FnGuide,,KRW,2026-07-22,2025.0,CFS,11011,OpenDART,,,,1,0,0,0,23.18,,,,,,일반 목적용 기계 제조업,일반 목적용 기계 제조업,2026-07-22,4.25,0,0,0,0,12,0,3,3,18,D,18
068270.KS,068270,셀트리온,395573,,"램시마, 트룩시마, 허쥬마",KOSPI,주권,KRX,170300.0,174590.0,178392.01666666666,190326.74166666667,185193.42,-8.042089184378156,236861.0,-28.10129147474679,44.11764705880702,6.11,-12.42,nxt_web_latest,NXT 체결가,2026-07-22 22:03 KST,,,148.85,65.74,24.54,27.0,2.25,5.94,28.71,17.01,137.5,15.32,3187 -> 1703 -> 4238,41625.0,11685.0,10315.0,28.07,24.78,6460.51,3143.17,11192.06,49823.7,-38631.64,,15.92,,1639.6,OpenDART,-50.0,0.0,True,2.0,OpenDART,,4.0,,,265398.0,,,55.84,,,Naver/FnGuide,,KRW,2026-07-14,2025.0,CFS,11011.0,OpenDART,0.18,2025.0,11011.0,2,1,1,1,15.32,,,,,,기초 의약물질 제조업,기초 의약물질 제조업,2026-07-22,4.25,0,3,6,20,12,10,5,5,61,B,19
086790.KS,086790,하나금융지주,361067,,기타 금융,KOSPI,주권,KRX,131500.0,124650.0,122610.0,118594.16666666667,107838.0,21.942172518036312,136800.0,-3.874269005847953,70.87912087909362,13.85,10.04,nxt_web_latest,NXT 체결가,2026-07-22 22:03 KST,,,9.62,4.94,68.28,8.0,0.79,9.17,1377.89,-15.53,10.21,10.23,11613 -> 12872 -> 14110,689436.0,53509.0,40366.0,7.76,5.85,-19624.71,-39700.46,365650.97,6289451.22,-5923800.25,3.12,28.0,4105.0,11177.79,OpenDART,7.01,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-13,2025.0,CFS,11011.0,OpenDART,0.83,2025.0,11011.0,18,17,17,16,10.23,7.0,1.08,8.82,14.29,-26.85,기타 금융업,기타 금융업,2026-07-22,4.25,15,10,6,16,8,5,1,0,61,B,20
006400.KS,006400,삼성SDI,337653,,"2차전지, 전자재료 제조 판매",KOSPI,주권,KRX,418000.0,449475.0,555591.6666666666,488629.1666666667,406757.5,2.7639318267026423,712000.0,-41.29213483146067,34.87394957982988,-10.87,-36.57,nxt_web_latest,NXT 체결가,2026-07-22 22:03 KST,,,-70.17,22.94,26.63,102.0,1.53,-3.15,79.27,-20.04,-574.1,,27788 -> 8288,132667.0,-17224.0,-5849.0,-12.98,-4.41,7923.86,-23367.18,18039.94,186852.25,-168812.31,,,,,,0.0,0.0,True,4.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-13,2025.0,CFS,11011.0,OpenDART,,,,3,1,2,2,,,,,,,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2026-07-22,4.25,0,6,0,0,0,0,3,5,14,D,21
035420.KS,035420,NAVER,309023,,포털 서비스 및 온라인 광고,KOSPI,주권,KRX,200500.0,194020.0,213530.0,222473.33333333334,234154.0,-14.372592396457032,290500.0,-30.98106712564544,49.56672443672974,-0.99,-6.31,nxt_web_latest,NXT 체결가,2026-07-22 22:03 KST,,,3.89,24.18,35.3,16.0,0.94,7.36,41.9,12.08,11.56,41.51,6180 -> 11913 -> 12376,120350.0,22081.0,18187.0,18.35,15.11,30958.07,17763.67,59840.19,121314.83,-61474.64,1.31,20.2,2630.0,3935.96,OpenDART,42.23,5.0,True,5.0,OpenDART,,4.0,,,330143.0,,,64.66,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,4.11,2025.0,11011.0,2,1,1,1,41.51,,,,,,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2026-07-22,4.25,8,8,6,0,15,2,5,5,49,C,22
066570.KS,066570,LG전자,297590,,"이동통신단말기,C-TV,V.C.R.,컴퓨터,완전평면 TV,플라즈마 디스플레이 패널 TV,전자제품(세탁기외),CDMA(코드분할다중접속)이동통신,전자교환기,전송기기",KOSPI,주권,KRX,182600.0,188890.0,206750.0,160988.33333333334,132453.5,37.85970170663667,392500.0,-53.47770700636942,44.37367303608683,-9.6,37.5,nxt_web_latest,NXT 체결가,2026-07-22 22:03 KST,,,161.86,28.06,28.64,15.0,1.3,4.28,140.33,1.68,-27.53,16.18,3942 -> 2032 -> 5321,892009.0,24784.0,12204.0,2.78,1.37,42805.0,3731.2,87698.41,400681.42,-312983.01,0.74,25.4,1350.0,2439.48,OpenDART,24.47,5.0,True,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-13,2025.0,CFS,11011.0,OpenDART,0.09,2025.0,11011.0,2,1,1,1,16.18,,,,,,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,2026-07-22,4.25,8,6,0,20,12,10,5,3,64,B,23
267260.KS,267260,HD현대일렉트릭,286574,,"변압기, 고압차단기, 회전기, 배전반 등",KOSPI,주권,KRX,792000.0,872150.0,1055266.6666666667,1005775.0,919915.0,-13.905089057141149,1420000.0,-44.225352112676056,25.727069351229616,-16.54,-27.34,nxt_web_latest,NXT 체결가,2026-07-22 22:03 KST,,,46.07,25.65,34.44,28.0,13.02,41.5,134.63,22.79,48.77,68.14,7189 -> 13914 -> 20324,40795.0,9953.0,7318.0,24.4,17.94,9595.73,7176.58,9507.82,27368.8,-17860.98,,34.88,,2555.48,OpenDART,227.11,0.0,False,3.0,OpenDART,,4.0,,,1445714.0,,,82.54,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,0.61,2025.0,11011.0,4,3,3,3,68.14,32.0,10.36,24.41,-12.5,25.68,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-07-22,4.25,0,0,20,20,15,10,3,5,73,A,24
010120.KS,010120,LS ELECTRIC,285900,,"고압기기,저압기기,변압기,배전반,PLC,인버터,빌딩설비,공조기,건축배관,자동화기기 제조,동가공",KOSPI,주권,KRX,190900.0,208030.0,241526.66666666666,194878.33333333334,151729.5,25.81600809335034,318500.0,-40.06279434850863,28.238805970146885,-17.89,-1.7,nxt_web_latest,NXT 체결가,2026-07-22 22:03 KST,,,20.11,26.34,18.09,55.0,13.7,14.67,131.48,9.1,9.42,17.98,1373 -> 1591 -> 1911,49658.0,4264.0,2843.0,8.59,5.73,2999.48,903.82,7627.17,28153.81,-20526.64,,31.1,,892.15,OpenDART,,0.0,False,0.0,OpenDART,,4.0,,,267333.0,,,40.04,,,Naver/FnGuide,,KRW,2026-07-22,2025.0,CFS,11011,OpenDART,2.73,2025.0,11011,4,3,3,3,17.98,28.0,10.36,29.21,96.43,32.24,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-07-22,4.25,0,0,12,0,12,8,3,5,40,C,25
000810.KS,000810,삼성화재,281279,,"손해보험의 원수,재보험,운용자산의 투자활동",KOSPI,주권,KRX,629000.0,640850.0,598383.3333333334,546108.3333333334,518790.0,21.24366313922782,730000.0,-13.835616438356164,50.913838120102575,-2.63,36.29,nxt_web_latest,NXT 체결가,2026-07-22 22:03 KST,,,-0.74,9.42,58.32,14.0,1.12,10.97,352.98,9.36,0.36,6.39,35961 -> 41007 -> 40703,247785.0,26591.0,20203.0,10.73,8.15,34131.66,33305.3,20198.04,751580.1,-731382.06,3.1,41.1,19500.0,8289.49,OpenDART,12.22,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-13,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,3,2,2,2,6.39,,,,,,보험업,보험업,2026-07-22,4.25,8,8,12,0,4,0,5,5,42,C,26
042660.KS,042660,한화오션,257080,,선박 제조,KOSPI,주권,KRX,84300.0,92560.0,112263.33333333333,121676.66666666667,121574.5,-30.65980119186178,149900.0,-43.762508338892594,36.92722371966958,-19.33,-37.56,nxt_web_latest,NXT 체결가,2026-07-22 22:03 KST,,,135.85,27.59,9.53,15.0,3.54,22.59,226.17,18.63,390.79,131.76,757 -> 1724 -> 4066,127835.0,11676.0,12459.0,9.13,9.75,13146.72,5980.49,7784.71,139659.07,-131874.36,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-13,2025.0,CFS,11011.0,OpenDART,0.11,,,3,2,2,2,131.76,,,,,,선박 및 보트 건조업,선박 및 보트 건조업,2026-07-22,4.25,8,0,20,20,15,10,5,5,83,A,27
009540.KS,009540,HD한국조선해양,250182,,"선박,해양구조물,엔진,펌프 전동기,중전기,중장비 제조/자동창고,물류시스템",KOSPI,주권,KRX,352000.0,349800.0,399991.6666666667,403241.6666666667,413282.5,-14.82823492405316,479500.0,-26.59019812304484,48.1751824817469,-3.43,-23.97,nxt_web_latest,NXT 체결가,2026-07-22 22:03 KST,,,84.96,21.88,33.54,7.0,1.85,17.78,133.86,17.21,172.26,212.72,3133 -> 16565 -> 30639,299332.0,39045.0,29284.0,13.04,9.78,44220.51,34183.5,37420.16,226338.6,-188918.44,3.49,40.11,12300.0,8697.9,OpenDART,141.18,2.0,False,2.0,OpenDART,,4.0,,,583667.0,,,65.81,,,Naver/FnGuide,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,0.08,2025.0,11011.0,18,17,17,16,212.72,8.0,0.98,8.82,-12.5,88.78,기타 금융업,기타 금융업,2026-07-22,4.25,15,3,16,20,15,10,5,5,89,S,28
