yf_symbol,symbol,name,market_cap,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,fundamental_refreshed_at,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,cashflow_status,financial_currency,dart_year,dart_fs_div,dart_report_code,dart_source,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
LLY,LLY,일라이릴리,979.64,1163.010009765625,1183.485009765625,1090.0771708170573,1031.95025583903,1012.637103881836,14.84963421815679,1235.56005859375,-5.87183506973329,44.3989582089441,5.05,31.57,daily_close,일봉 종가,2026-07-23 13:50 KST,1163.26,0.021495105998732552,169.9,66.6,85.32,42.365448,34.130653,107.46,139.015,55.5,74.27,98.92,5.8 -> 11.71 -> 22.95,65179000000.0,29696000000.0,20640000000.0,45.56,31.67,16813000000.0,5964000000.0,7268000000.0,42503000000.0,-35235000000.0,0.6,22.13,6.92,,yfinance,,,,,,Healthcare,Drug Manufacturers - General,79.49,,,2.57,,,,,18.88,Finnhub,,2026-07-23,0.25,98.92,23.4,3.81,15.2,15,14,13,13,81.05,795.82,,,,,,,2026-07-22,4.25,0,0,20,20,15,10,5,0,70,A,11
WMT,WMT,월마트,932.53,109.33000183105469,113.12549934387206,120.36516571044922,123.06724948883057,117.6916996383667,-7.104747261705918,134.1999969482422,-18.532038511729084,51.249393930179934,-8.45,-15.85,daily_close,일봉 종가,2026-07-23 13:50 KST,,,19.4,36.02,38.09,39.880283,9.55942,24.13,74.816,7.3,1.63,19.45,1.91 -> 2.41 -> 2.73,713163000000.0,29825000000.0,21893000000.0,4.18,3.07,41565000000.0,14923000000.0,10727000000.0,67095000000.0,-56368000000.0,0.91,33.54,0.99,,yfinance,,,,,,Consumer Defensive,Discount Stores,89.58,,,-2.09,,,,,-1.67,Finnhub,,2026-07-22,2.06,19.45,24.99,8.18,30.13,9,7,6,6,59.58,16.86,,,,,,,2026-07-22,4.25,0,0,20,0,12,8,5,5,50,C,12
AMD,AMD,AMD,876.24,552.3300170898438,532.5929992675781,482.6885004679362,352.17975018819175,302.21019996643065,82.76352590058055,580.9099731445312,-4.91985976759548,52.035992050401426,6.25,58.8,daily_close,일봉 종가,2026-07-23 13:51 KST,554.0,0.30235237240140894,91.2,135.05,73.28,164.02933,12.733457,8.06,6.005,37.8,77.09,123.61,0.53 -> 1.0 -> 2.65,34639000000.0,3694000000.0,4335000000.0,10.66,12.51,7709000000.0,6735000000.0,5539000000.0,3847000000.0,1692000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Semiconductors,84.21,4.51,47.0,3.51,541.66,725.0,320.0,-1.93,4.63,Finnhub,yfinance,2026-07-21,1.8,123.61,30.3,9.57,34.89,19,17,18,18,441.35,33.06,,,,,,,2026-07-22,4.25,0,0,6,5,15,10,5,0,41,C,13
JPM,JPM,JP모건 체이스,871.43,348.2099914550781,337.1635009765625,318.63283487955727,310.01758473714193,310.2595007324219,12.231854506652482,348.2099914550781,0.0,63.781656009753746,4.21,12.95,daily_close,일봉 종가,2026-07-23 13:51 KST,349.0,0.22687704669835485,46.9,11.94,76.13,14.792268,2.6179824,17.79,,30.4,,11.06,16.23 -> 19.75 -> 20.02,181847000000.0,,57048000000.0,,31.37,-147782000000.0,-147782000000.0,343338000000.0,499982000000.0,-156644000000.0,1.72,25.71,6.0,,yfinance,11.53,10.0,False,10.0,yfinance dividend history,Financial Services,Banks - Diversified,56.67,3.83,20.0,0.0,369.7,420.0,305.0,6.17,4.8,Finnhub,yfinance,2026-07-23,0.32,11.06,19.19,3.2,15.43,16,15,15,15,-22.92,-18.19,,,,,,,2026-07-22,4.25,8,3,16,20,8,10,3,0,68,B,14
INTC,INTC,Intel Corporation,673.43,102.62000274658203,114.38949966430664,113.84499982198079,82.2379999478658,65.16369998931884,57.4803192013387,140.94000244140625,-27.188874010950297,30.573249484152953,-22.42,24.33,daily_close,일봉 종가,2026-07-23 13:51 KST,103.79,1.1401259229229013,98.63,65.53,64.05,,6.296163,-2.91,36.028,7.2,6.88,,1.94 -> 0.4,52853000000.0,-23000000.0,-267000000.0,-0.04,-0.51,9697000000.0,-4949000000.0,14265000000.0,46585000000.0,-32320000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Semiconductors,32.08,,,-1.25,,,,,1244.7,Finnhub,,2026-07-15,,,32.69,9.74,34.89,19,18,18,18,,-35.36,,,,,,,2026-07-22,4.25,0,0,0,0,0,10,3,5,18,D,15
V,V,비자,622.33,353.4200134277344,350.6750030517578,333.0915003458659,323.27449900309244,329.80104904174806,7.161579520323628,373.30999755859375,-5.328007356068061,51.82188234544561,7.59,14.22,daily_close,일봉 종가,2026-07-23 13:50 KST,,,35.5,28.25,91.59,31.843693,19.233988,60.35,67.233,17.1,10.39,10.99,8.28 -> 9.73 -> 10.2,40000000000.0,26556000000.0,20058000000.0,66.39,50.14,23059000000.0,21577000000.0,17164000000.0,25171000000.0,-8007000000.0,0.76,21.97,2.68,,yfinance,15.71,10.0,False,10.0,yfinance dividend history,Financial Services,Credit Services,91.84,4.63,38.0,0.17,401.47,450.0,330.0,13.6,1.24,Finnhub,yfinance,2026-07-23,0.9,10.99,18.62,2.86,15.43,16,15,15,15,71.02,572.52,,,,,,,2026-07-22,4.25,0,0,20,16,8,10,5,0,59,B,16
XOM,XOM,엑슨모빌,571.22,154.4499969482422,141.73399963378907,147.05799992879233,150.12874946594238,137.6594498062134,12.197162756109565,171.47000122070312,-9.925936986816769,81.23068058516918,10.53,3.72,daily_close,일봉 종가,2026-07-23 13:50 KST,,,-43.4,12.2,68.74,23.05565,2.20271,9.87,18.261,2.6,-14.41,-13.19,8.89 -> 7.84 -> 6.7,323905000000.0,33938000000.0,28844000000.0,10.48,8.91,51970000000.0,23612000000.0,10681000000.0,43537000000.0,-32856000000.0,2.67,68.01,4.12,,yfinance,,,,,,Energy,Oil & Gas Integrated,51.61,,,0.0,,,,,5.59,Finnhub,,2026-07-22,,-13.19,,,,2,1,1,1,,,,,,,,,2026-07-22,4.25,4,3,6,0,0,0,1,0,14,D,17
ORCL,ORCL,오라클,530.03,125.83999633789062,138.15850067138672,175.1523338317871,164.81991628011068,189.11384963989258,-33.45807481709402,328.3299865722656,-61.67270688503099,35.1090427736482,-23.81,-27.38,daily_close,일봉 종가,2026-07-23 13:51 KST,126.0,0.12714849552264143,21.9,36.02,43.9,22.523972,10.087422,53.38,388.87,20.6,24.33,25.36,3.71 -> 4.34 -> 5.83,67357000000.0,22444000000.0,17087000000.0,33.32,25.37,31977000000.0,-23686000000.0,31289000000.0,156189000000.0,-124900000000.0,1.59,34.31,2.0,,yfinance,,,,,,Technology,Software - Infrastructure,81.63,,,0.0,,,,,9.27,Finnhub,,2026-07-14,1.03,25.36,35.07,9.57,33.3,19,17,18,18,-35.77,5.41,,,,,,,2026-07-22,4.25,4,0,20,10,15,8,5,1,63,B,18
AMAT,AMAT,"Applied Materials, Inc.",489.96,553.9199829101562,597.481494140625,511.31799774169923,435.1269989013672,363.3757494354248,52.43724540528066,723.0,-23.385894479923063,34.42227843300607,-5.46,32.82,daily_close,일봉 종가,2026-07-23 13:50 KST,,,33.5,18.76,85.14,58.803005,20.815569,39.69,30.399,11.4,7.66,3.34,8.11 -> 8.61 -> 8.66,28368000000.0,8470000000.0,6998000000.0,29.86,24.67,7958000000.0,5698000000.0,7241000000.0,7050000000.0,191000000.0,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22,1.76,3.34,20.09,2.47,12.18,11,8,7,7,192.7,742.74,,,,,,,2026-07-22,4.25,0,0,20,5,4,10,3,5,47,C,19
CSCO,CSCO,시스코 시스템즈,471.16,112.20999908447266,115.06699981689454,112.79300003051758,96.81999988555908,87.92255001068115,27.62368592680829,130.0,-13.684616088867188,42.941171965027436,-7.38,26.06,daily_close,일봉 종가,2026-07-23 13:50 KST,,,37.1,18.51,82.88,39.003334,9.43553,25.23,67.541,12.0,-3.59,-7.8,3.07 -> 2.54 -> 2.61,56654000000.0,12504000000.0,10180000000.0,22.07,17.97,14193000000.0,13288000000.0,8346000000.0,28093000000.0,-19747000000.0,1.5,55.0,1.68,,yfinance,,,,,,Technology,Communication Equipment,69.7,,,-2.18,,,,,-0.11,Finnhub,,2026-07-22,1.05,-7.8,30.3,9.74,34.89,19,17,18,18,28.72,-3.13,,,,,,,2026-07-22,4.25,0,0,20,10,0,10,5,5,50,C,20
CAT,CAT,"Caterpillar, Inc.",454.06,889.3099975585938,951.5509948730469,918.4948313395182,827.2684153238932,725.9909484863281,22.49601725927597,1064.9000244140625,-16.488874338422825,26.810218769972934,-9.65,7.04,daily_close,일봉 종가,2026-07-23 13:51 KST,892.87,0.4003106285973916,30.2,19.61,72.9,52.901146,26.286688,51.33,230.793,22.2,-14.7,-3.31,20.12 -> 22.05 -> 18.81,67589000000.0,11151000000.0,8884000000.0,16.5,13.14,11739000000.0,7453000000.0,9980000000.0,43330000000.0,-33350000000.0,0.73,29.58,6.52,,yfinance,,,,,,Industrials,Farm & Heavy Construction Machinery,55.88,,,2.94,,,,,7.97,Finnhub,,2026-07-22,1.75,-3.31,35.08,8.28,24.84,8,7,7,7,50.8,217.47,,,,,,,2026-07-22,4.25,0,0,20,5,0,10,3,5,43,C,21
MA,MA,마스터카드,432.77,531.97998046875,526.2864974975586,505.23500010172523,509.89183298746747,528.4350485229493,0.6708358871557276,598.9600219726562,-11.182723228056117,54.721822611174055,9.0,5.52,daily_close,일봉 종가,2026-07-23 13:51 KST,533.955,0.3712582434981421,21.2,35.12,91.48,30.26883,68.95987,232.08,282.059,15.8,19.52,18.17,11.83 -> 13.89 -> 16.52,32791000000.0,19514000000.0,14968000000.0,59.51,45.65,17648000000.0,16433000000.0,10566000000.0,19000000000.0,-8434000000.0,0.65,18.23,3.48,,yfinance,,,,,,Financial Services,Credit Services,90.2,,,0.2,,,,,2.2,Finnhub,,2026-07-15,1.43,18.17,18.62,2.86,15.43,16,15,15,15,62.56,2311.18,,,,,,,2026-07-22,4.25,0,0,20,10,12,8,5,5,60,B,22
COST,COST,코스트코,421.95,927.3099975585938,936.8974914550781,978.5051595052083,985.8805796305338,956.9049978637695,-3.092783543951043,1094.3199462890625,-15.261528339752422,50.89431330876741,-3.17,-8.29,daily_close,일봉 종가,2026-07-23 13:51 KST,926.9,-0.04421364588683477,45.5,45.01,73.76,46.512577,24.80471,29.15,60.257,21.5,11.83,13.4,14.16 -> 16.56 -> 18.21,275235000000.0,10383000000.0,8099000000.0,3.77,2.94,13335000000.0,7837000000.0,14161000000.0,8173000000.0,5988000000.0,0.63,27.01,5.88,,yfinance,,,,,,Consumer Defensive,Discount Stores,68.18,,,0.0,,,,,-0.24,Finnhub,,2026-07-22,1.02,13.4,24.99,8.18,27.62,9,7,6,6,86.12,203.24,,,,,,,2026-07-22,4.25,0,0,20,10,8,10,5,5,58,B,23
BAC,BAC,뱅크오브아메리카,398.83,61.619998931884766,59.522999954223636,55.159166526794436,53.14200000762939,53.14400005340576,15.949117247405646,61.619998931884766,0.0,67.83368249252787,6.41,18.39,daily_close,일봉 종가,2026-07-23 13:50 KST,,,24.4,11.85,70.64,14.362283,1.4969997,10.64,,8.1,,11.22,3.08 -> 3.21 -> 3.81,113097000000.0,,30509000000.0,,26.98,12613000000.0,12613000000.0,239319000000.0,365904000000.0,-126585000000.0,,,,,,,,,,,,,,,,,,,,,,,,2026-07-23,0.59,11.22,27.24,3.97,24.41,11,8,7,7,-47.28,-62.29,,,,,,,2026-07-22,4.25,8,6,12,20,8,8,1,0,63,B,24
GE,GE,GE Aerospace,373.67,341.19000244140625,360.5695007324219,328.4733342488607,319.0678332010905,313.06035049438475,8.985376750073641,378.67999267578125,-9.900177183766145,25.454501867156495,-4.29,19.88,daily_close,일봉 종가,2026-07-23 13:50 KST,,,-1.8,275.66,80.96,43.8382,20.821056,45.43,116.527,24.7,28.38,-1.32,8.36 -> 5.99 -> 8.14,45855000000.0,8680000000.0,8704000000.0,18.93,18.98,8537000000.0,7264000000.0,12392000000.0,20495000000.0,-8103000000.0,0.55,19.25,1.88,,yfinance,93.3,10.0,False,10.0,yfinance dividend history,Industrials,Aerospace & Defense,87.5,4.5,21.0,0.0,375.9,455.0,270.0,10.17,10.84,Finnhub,yfinance,2026-07-21,,-1.32,35.08,8.28,24.84,8,7,7,7,24.97,151.46,,,,,,,2026-07-22,4.25,0,0,20,0,0,0,3,0,23,D,25
UNH,UNH,유나이티드헬스,364.13,431.30999755859375,423.8064987182617,399.98999888102213,345.61116587320964,342.62269927978514,25.884828549081828,625.25,-31.01799319334766,52.92744897129935,5.39,21.52,daily_close,일봉 종가,2026-07-23 13:50 KST,,,0.7,25.21,85.93,32.26923,3.969369,12.18,73.982,2.0,-41.26,-25.54,23.86 -> 15.51 -> 13.23,447567000000.0,18964000000.0,12056000000.0,4.24,2.69,19697000000.0,16075000000.0,24365000000.0,78389000000.0,-54024000000.0,,,,,,,,,,,,,,,,,,,,,,,,2026-07-23,46.1,-25.54,20.09,2.47,24.41,11,8,7,7,60.62,60.7,,,,,,,2026-07-22,4.25,0,0,12,0,0,2,5,5,24,D,26
MS,MS,Morgan Stanley,352.0,218.5,218.15599899291993,208.13666585286458,190.09174931844075,182.45499923706055,19.755556665294122,228.5500030517578,-4.397288522232866,56.347991382811045,-3.33,16.18,daily_close,일봉 종가,2026-07-23 13:50 KST,,,31.9,15.4,62.71,19.190218,3.201366,16.39,502.246,16.3,,40.39,5.18 -> 7.95 -> 10.21,65966000000.0,,16861000000.0,,25.56,-17889000000.0,-20787000000.0,81310000000.0,370538000000.0,-289228000000.0,1.83,35.55,4.0,,yfinance,,,,,,Financial Services,Capital Markets,56.25,,,1.7,,,,,13.19,Finnhub,,2026-07-21,0.6,40.39,18.62,2.86,15.43,16,15,15,15,3.06,11.94,,,,,,,2026-07-22,4.25,4,0,16,20,15,10,3,0,68,B,27
PG,PG,프록터앤갬블,350.17,149.1300048828125,148.90899963378905,146.74583358764647,149.16983388264973,148.18450065612794,0.6380587865114641,179.6999969482422,-17.011682017020046,52.92299342709147,-1.15,0.64,daily_close,일봉 종가,2026-07-23 13:50 KST,,,5.8,23.88,71.83,21.705795,6.3290153,31.11,67.651,7.4,2.84,5.04,5.9 -> 6.02 -> 6.51,84284000000.0,20451000000.0,15974000000.0,24.26,18.95,17817000000.0,14044000000.0,9556000000.0,35463000000.0,-25907000000.0,2.86,61.8,4.26,,yfinance,5.0,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Household & Personal Products,59.46,3.96,23.0,-1.65,163.43,186.0,145.0,9.59,0.19,Finnhub,yfinance,2026-07-15,3.74,5.04,25.77,9.3,26.64,9,7,6,6,-15.77,-31.95,,,,,,,2026-07-22,4.25,4,0,20,0,4,5,5,5,43,C,28
CVX,CVX,쉐브론,345.8,192.97999572753906,177.14800033569335,183.34966710408528,186.72025006612142,173.9828002166748,10.919007791118156,211.14999389648438,-8.60525630791782,89.51640660899945,9.66,4.2,daily_close,일봉 종가,2026-07-23 13:50 KST,,,-44.5,14.21,70.53,28.87805,1.784169,6.64,23.989,2.3,-11.86,-23.6,11.36 -> 9.72 -> 6.63,184432000000.0,16674000000.0,12299000000.0,9.04,6.67,33939000000.0,16592000000.0,6293000000.0,40758000000.0,-34465000000.0,3.69,120.38,7.12,,yfinance,,,,,,Energy,Oil & Gas Integrated,74.19,,,0.0,,,,,15.54,Finnhub,,2026-07-15,,-23.6,,,,2,1,1,1,,,,,,,,,2026-07-22,4.25,0,6,6,0,0,0,1,0,13,D,29
KO,KO,코카콜라,341.57,82.19999694824219,82.60399932861328,80.76583353678386,78.98758335113526,75.40675018310547,9.00880458134199,84.91999816894531,-3.2030161085163704,52.71965034485419,2.35,7.27,daily_close,일봉 종가,2026-07-23 13:50 KST,,,18.2,23.92,68.33,25.768024,10.516888,43.37,124.943,12.1,6.34,10.94,2.47 -> 2.46 -> 3.04,47941000000.0,14911000000.0,13107000000.0,31.1,27.34,7408000000.0,5296000000.0,10270000000.0,45492000000.0,-35222000000.0,2.58,64.78,2.12,,yfinance,5.04,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Beverages - Non-Alcoholic,82.86,4.25,23.0,0.51,88.3,98.0,75.0,7.42,1.67,Finnhub,yfinance,2026-07-23,1.42,10.94,24.99,8.18,26.64,9,7,6,6,3.11,28.57,,,,,,,2026-07-22,4.25,0,0,20,10,8,8,5,0,51,C,30
HD,HD,홈디포,333.32,331.45001220703125,343.1159957885742,326.04749959309896,340.3514989217122,350.85404907226564,-5.5305153001776315,431.3699951171875,-23.16340590239978,36.05237380969376,2.16,-1.32,daily_close,일봉 종가,2026-07-23 13:51 KST,332.28,0.2504111517275472,-4.3,23.05,76.11,25.066097,25.343489,128.38,459.356,4.8,-2.95,-2.96,15.11 -> 14.91 -> 14.23,164683000000.0,20890000000.0,14156000000.0,12.68,8.6,16325000000.0,12646000000.0,1389000000.0,65350000000.0,-63961000000.0,2.81,65.55,9.32,,yfinance,,,,,,Consumer Cyclical,Home Improvement Retail,63.04,,,0.0,,,,,-1.8,Finnhub,,2026-07-22,,-2.96,26.29,10.96,20.16,7,6,4,4,-4.66,131.24,,,,,,,2026-07-22,4.25,0,0,20,0,0,0,5,5,30,D,31
