yf_symbol,symbol,name,market_cap,market_cap_as_of,market_cap_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
BAC,BAC,뱅크오브아메리카,415.858745267,2026-09-14,Naver exchange listing (USD),59.470001220703125,62.367499923706056,61.30283311208089,56.69574982325236,55.131149978637694,7.870053941821739,64.80999755859375,-8.239463877564281,32.9355515695008,-7.78,5.2,daily_close,일봉 종가,2026-09-15 15:28 KST,59.65,0.30267155810013857,34.1,11.79,71.33,14.481482,1.5901582,11.2,,16.8,,11.22,3.08 -> 3.21 -> 3.81,113097000000.0,,30509000000.0,,26.98,12613000000.0,12613000000.0,239319000000.0,365904000000.0,-126585000000.0,2.15,25.87,1.28,,yfinance,7.89,10.0,False,10.0,yfinance dividend history,Financial Services,Banks - Diversified,79.31,4.46,21.0,0.0,69.0,79.0,62.0,16.02,6.52,Finnhub,yfinance,,,2026-09-11,,,,,0.42,11.22,17.89,2.84,16.56,15,14,14,14,-19.05,-44.01,2026-09-14,4.96,8,6,12,20,8,10,3,0,67,B,29
COST,COST,코스트코 홀세일,407.517107784,2026-09-14,Naver exchange listing (USD),918.9099731445312,935.6534942626953,941.3554962158203,971.3569971720377,960.6361480712891,-4.343598251068658,1094.3199462890625,-16.029130579165834,25.51084275124022,-4.39,-4.83,daily_close,일봉 종가,2026-09-15 15:28 KST,917.5095,-0.1524059141222285,45.5,44.93,74.46,48.21748,25.752724,29.15,60.257,21.5,11.83,13.4,14.16 -> 16.56 -> 18.21,275235000000.0,10383000000.0,8099000000.0,3.77,2.94,13335000000.0,7837000000.0,14161000000.0,8173000000.0,5988000000.0,0.64,27.01,5.88,,yfinance,13.18,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Discount Stores,65.22,4.0,35.0,-1.45,1077.31,1315.0,740.0,17.24,-0.24,Finnhub,yfinance,,,2026-09-15,,,,,1.06,13.4,25.37,8.84,36.83,6,5,4,4,90.06,191.32,2026-09-14,4.96,0,0,20,10,8,10,3,5,56,B,30
KO,KO,코카콜라,384.432774862,2026-09-14,Naver exchange listing (USD),89.3499984741211,89.16749992370606,85.74866625467936,82.0610834121704,78.8576000213623,13.305500611122364,91.98999786376953,-2.8698765637086803,36.30705618794291,1.87,11.79,daily_close,일봉 종가,2026-09-15 15:28 KST,,,18.2,23.92,68.33,25.768024,10.516888,43.37,124.943,12.1,6.34,10.94,2.47 -> 2.46 -> 3.04,47941000000.0,14911000000.0,13107000000.0,31.1,27.34,7408000000.0,5296000000.0,10270000000.0,45492000000.0,-35222000000.0,2.37,64.78,2.12,,yfinance,5.04,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Beverages - Non-Alcoholic,82.86,4.25,23.0,0.51,88.3,98.0,75.0,-1.18,1.67,Finnhub,yfinance,,,2026-09-11,,,,,1.42,10.94,25.37,8.84,29.72,6,5,4,4,1.57,18.97,2026-09-14,4.96,0,0,20,10,8,8,5,0,51,C,31
CAT,CAT,캐터필러,360.385112976,2026-09-14,Naver exchange listing (USD),784.0,813.6025024414063,878.7331665039062,860.5017491658529,779.6629489135743,0.5562725652757028,1064.9000244140625,-26.37806535581793,41.69228251315202,-8.47,-17.98,daily_close,일봉 종가,2026-09-15 15:28 KST,,,68.2,19.57,73.6,35.45913,19.329271,56.97,232.783,24.0,-14.7,-3.31,20.12 -> 22.05 -> 18.81,67589000000.0,11151000000.0,8884000000.0,16.5,13.14,11739000000.0,7453000000.0,9980000000.0,43330000000.0,-33350000000.0,0.83,26.01,6.52,,yfinance,8.12,10.0,False,10.0,yfinance dividend history,Industrials,Farm & Heavy Construction Machinery,52.94,3.86,26.0,0.0,975.61,1225.0,575.0,24.44,16.74,Finnhub,yfinance,,,2026-09-15,,,,,0.52,-3.31,34.7,12.15,39.7,7,5,6,5,2.19,59.09,2026-09-14,4.96,0,0,20,20,0,10,5,5,60,B,32
MRK,MRK,머크 앤 코,357.369811764,2026-09-14,Naver exchange listing (USD),144.85000610351562,148.21950073242186,134.23266677856446,125.35066668192546,119.62915012359619,21.082533775306626,156.4499969482422,-7.41450372067706,39.76753333579483,6.63,25.48,daily_close,일봉 종가,2026-09-15 15:28 KST,144.85,-4.213679926476859e-06,8.01,198.41,83.05,115.880005,8.527612,6.96,128.408,5.1,9.33,621.11,0.14 -> 6.74 -> 7.28,65011000000.0,22107000000.0,18254000000.0,34.01,28.08,16472000000.0,12360000000.0,14565000000.0,49339000000.0,-34774000000.0,2.35,268.8,3.4,,yfinance,5.42,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,72.22,4.25,26.0,2.78,152.96,186.0,105.0,5.6,21.09,Finnhub,yfinance,,,2026-09-15,,,,,14.47,621.11,30.97,6.24,18.06,10,9,8,8,274.17,36.66,2026-09-14,4.96,0,0,6,0,15,5,5,0,31,D,33
HSBC,HSBC,HSBC 홀딩스 ADR,356.711523542,2026-09-14,Naver exchange listing (USD),103.94000244140625,104.18100051879883,101.63183314005533,95.64233315785727,90.16284996032715,15.280298356963238,107.86000061035156,-3.634339093976513,49.433130061340634,0.14,9.15,daily_close,일봉 종가,2026-09-15 15:28 KST,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15,,,,,,,,,,6,0,0,0,,,2026-09-14,4.96,0,0,0,0,0,0,5,0,5,D,34
UNH,UNH,유나이티드헬스 그룹,344.272503567,2026-09-14,Naver exchange listing (USD),383.54998779296875,393.2874984741211,409.49933166503905,382.0910822550456,353.3484991455078,8.547224261740556,625.25,-38.65653933739004,38.010386457835246,-4.53,-4.0,daily_close,일봉 종가,2026-09-15 15:28 KST,383.5,-0.013032927795511294,61.5,25.21,89.67,25.02635,3.5797613,14.15,69.211,0.4,-41.26,-25.54,23.86 -> 15.51 -> 13.23,447567000000.0,18964000000.0,12056000000.0,4.24,2.69,19697000000.0,16075000000.0,24365000000.0,78389000000.0,-54024000000.0,2.42,57.52,9.28,,yfinance,10.9,10.0,False,10.0,yfinance dividend history,Healthcare,Healthcare Plans,79.41,4.44,26.0,0.0,475.23,529.0,313.0,23.9,10.15,Finnhub,yfinance,,,2026-09-11,,,,,0.41,-25.54,34.0,8.04,17.74,10,9,8,8,-26.39,-55.48,2026-09-14,4.96,0,0,12,20,0,10,5,5,52,C,35
SMFG,SMFG,스미토모 미쓰이 파이낸셜그룹 ADR,344.082022954,2026-09-14,Naver exchange listing (USD),27.239999771118164,26.039499950408935,25.542499923706053,23.612583303451537,22.359449987411498,21.827682641811155,27.559999465942383,-1.1611019630811765,72.399988963544,3.5,11.0,daily_close,일봉 종가,2026-09-15 15:28 KST,27.23,-0.036709879596864475,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15,,,,,,,,,,6,0,0,0,,,2026-09-14,4.96,0,0,0,0,0,0,1,0,1,D,36
LRCX,LRCX,램 리서치,342.22378029,2026-09-14,Naver exchange listing (USD),273.489990234375,307.39750213623046,325.77833302815753,304.2208323160807,264.80184928894045,3.280997080935952,433.3299865722656,-36.88643788588455,34.92766493654506,-17.71,-26.91,daily_close,일봉 종가,2026-09-15 15:28 KST,,,34.8,38.34,88.84,54.319443,31.391592,65.07,33.049,30.0,38.96,40.93,2.9 -> 4.15 -> 5.76,23232690000.0,8199795000.0,7265396000.0,35.29,31.27,5857657000.0,4891252000.0,5579171000.0,3734563000.0,1844608000.0,0.38,18.06,1.04,,yfinance,14.96,10.0,False,10.0,yfinance dividend history,Technology,Semiconductor Equipment & Materials,85.37,4.54,31.0,2.44,371.19,500.0,290.0,35.72,4.6,Finnhub,yfinance,,,2026-09-11,,,,,1.56,40.93,38.67,13.82,34.82,32,30,30,30,40.47,127.15,2026-09-14,4.96,0,0,20,5,15,10,3,5,58,B,37
DELL,DELL,델테크놀로지,339.70203607,2026-09-14,Naver exchange listing (USD),534.280029296875,481.54700164794923,445.8239995320638,353.1163326263428,263.791799697876,102.5385284564541,567.2899780273438,-5.818884522736562,65.8502997180687,8.86,27.42,daily_close,일봉 종가,2026-09-15 15:28 KST,537.31,0.567112850374074,272.9,14.58,77.97,31.15744,-229.03256,,,57.7,26.89,38.18,4.55 -> 6.38 -> 8.68,113538000000.0,8446000000.0,5936000000.0,7.44,5.23,11185000000.0,8552000000.0,11528000000.0,31503000000.0,-19975000000.0,0.47,13.44,2.52,,yfinance,26.83,4.0,False,4.0,yfinance dividend history,Technology,Computer Hardware,71.43,4.17,25.0,-2.1,570.48,735.0,465.0,6.78,28.34,Finnhub,yfinance,,,2026-09-11,,,,,0.11,38.18,41.56,14.5,35.18,32,30,31,31,-25.03,,2026-09-14,4.96,0,0,0,20,15,10,1,0,46,C,38
PG,PG,P&G(프록터 & 갬블),339.412104953,2026-09-14,Naver exchange listing (USD),146.1300048828125,144.87200012207032,146.8010004679362,145.83341738382975,147.48320068359374,-0.9175253822191886,179.6999969482422,-18.681131127174496,48.57142587984758,1.09,-2.94,daily_close,일봉 종가,2026-09-15 15:28 KST,,,-15.5,23.67,71.92,21.75189,6.265743,30.29,64.49,1.5,-3.44,4.87,6.02 -> 6.51 -> 6.62,87032000000.0,19748000000.0,16046000000.0,22.69,18.44,19556000000.0,15147000000.0,9942000000.0,35026000000.0,-25084000000.0,2.98,64.33,4.35,,yfinance,5.0,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Household & Personal Products,56.76,3.8,23.0,-2.7,160.61,186.0,143.0,9.91,-0.48,Finnhub,yfinance,,,2026-09-03,,,,,,4.87,25.77,9.78,36.26,6,5,4,4,-15.59,-35.93,2026-09-14,4.96,4,0,20,0,4,0,5,5,38,D,39
AMAT,AMAT,어플라이드 머티어리얼즈,336.651971295,2026-09-14,Naver exchange listing (USD),424.2099914550781,471.40150299072263,534.3734985351563,480.06433258056643,412.76769958496095,2.77208993863193,723.0,-41.32641888588131,29.159124746676028,-16.36,-28.45,daily_close,일봉 종가,2026-09-15 15:28 KST,,,42.8,18.74,86.24,36.60138,13.137096,41.07,28.666,24.8,7.66,3.34,8.11 -> 8.61 -> 8.66,28368000000.0,8470000000.0,6998000000.0,29.86,24.67,7958000000.0,5698000000.0,7241000000.0,7050000000.0,191000000.0,0.5,16.48,2.12,,yfinance,20.39,10.0,False,10.0,yfinance dividend history,Technology,Semiconductor Equipment & Materials,86.67,4.54,35.0,0.0,640.89,900.0,358.0,51.08,3.45,Finnhub,yfinance,,,2026-09-15,,,,,0.86,3.34,41.56,15.26,34.82,32,30,30,30,-11.93,-13.91,2026-09-14,4.96,0,0,20,16,4,10,3,5,58,B,40
NFLX,NFLX,넷플릭스,334.447634776,2026-09-14,Naver exchange listing (USD),80.31999969482422,79.55199966430663,75.40599950154622,82.99008299509684,86.11094974517822,-6.724986854158188,133.91299438476562,-40.02075745984388,50.76166392865491,2.76,4.37,daily_close,일봉 종가,2026-09-15 15:28 KST,,,11.1,37.65,84.05,25.0283,10.991575,49.54,55.236,13.4,27.92,45.02,1.2 -> 1.98 -> 2.53,45183036000.0,13326603000.0,10981201000.0,29.49,24.3,10149273000.0,9461053000.0,9033681000.0,14462836000.0,-5429155000.0,,0.0,0.0,,yfinance,,,,,,Communication Services,Entertainment,75.86,4.24,45.0,-1.73,93.42,135.0,70.0,16.31,-7.14,Finnhub,yfinance,,,2026-09-11,,,,,2.25,45.02,18.79,3.43,18.34,8,7,7,7,33.2,220.45,2026-09-14,4.96,0,0,20,0,15,5,5,5,50,C,41
GE,GE,GE 에어로스페이스,329.488351628,2026-09-14,Naver exchange listing (USD),317.55999755859375,340.8720016479492,354.881667582194,329.11091740926105,322.11000061035156,-1.4125618711422243,381.2200012207031,-16.69901984635222,31.213255063323643,-13.8,-11.06,daily_close,일봉 종가,2026-09-15 15:28 KST,,,19.4,275.66,81.18,41.13598,20.107054,48.23,113.225,21.1,28.38,-1.32,8.36 -> 5.99 -> 8.14,45855000000.0,8680000000.0,8704000000.0,18.93,18.98,8537000000.0,7264000000.0,12392000000.0,20495000000.0,-8103000000.0,0.59,19.58,1.88,,yfinance,93.3,10.0,False,10.0,yfinance dividend history,Industrials,Aerospace & Defense,87.5,4.55,21.0,0.0,404.9,455.0,347.0,27.5,9.05,Finnhub,yfinance,,,2026-09-09,,,,,2.12,-1.32,34.7,12.15,39.7,7,5,6,5,18.55,65.49,2026-09-14,4.96,0,0,20,0,0,8,3,5,36,D,42
MS,MS,모간스탠리,324.447584601,2026-09-14,Naver exchange listing (USD),206.5800018310547,214.12300186157228,216.02800013224285,203.87791646321614,192.2409496307373,7.4588958428785865,228.5500030517578,-9.612776603519784,37.99616672762608,-4.96,-8.17,daily_close,일봉 종가,2026-09-15 15:28 KST,,,62.4,15.32,63.94,17.574242,3.1596878,17.97,517.282,28.0,,40.39,5.18 -> 7.95 -> 10.21,65966000000.0,,16861000000.0,,25.56,-17889000000.0,-20787000000.0,81310000000.0,370538000000.0,-289228000000.0,2.23,32.31,4.6,,yfinance,9.28,10.0,False,10.0,yfinance dividend history,Financial Services,Capital Markets,60.61,3.68,21.0,4.36,236.62,262.0,184.0,14.54,15.27,Finnhub,yfinance,,,2026-09-09,,,,,0.28,40.39,17.89,2.73,14.52,15,14,14,14,-1.76,15.74,2026-09-14,4.96,8,0,16,20,15,10,5,0,74,A,43
HD,HD,홈디포,310.151774035,2026-09-14,Naver exchange listing (USD),310.8699951171875,325.67049713134764,336.31166381835936,329.91041564941406,343.2354489135742,-9.429519561231638,431.3699951171875,-27.934256291345566,21.708568189971686,-8.26,-5.07,daily_close,일봉 종가,2026-09-15 15:28 KST,310.96,0.028952579607610808,4.6,22.88,76.79,21.754374,18.670872,104.3,380.261,5.7,-2.95,-2.96,15.11 -> 14.91 -> 14.23,164683000000.0,20890000000.0,14156000000.0,12.68,8.6,16325000000.0,12646000000.0,1389000000.0,65350000000.0,-63961000000.0,3.0,64.8,9.32,,yfinance,6.58,10.0,False,10.0,yfinance dividend history,Consumer Cyclical,Home Improvement Retail,60.87,4.06,32.0,0.0,377.19,425.0,310.0,21.33,-0.69,Finnhub,yfinance,,,2026-09-15,,,,,4.73,-2.96,21.21,10.32,9.38,6,5,4,4,2.57,80.92,2026-09-14,4.96,4,0,20,0,0,2,1,5,32,D,44
PANW,PANW,팔로 알토 네트웍스,305.88292,2026-09-14,Naver exchange listing (USD),373.94000244140625,352.7350021362305,343.73033345540364,277.6937498728434,236.87900016784667,57.86118743174426,396.0,-5.570706454190341,55.89318785409809,-2.69,32.54,daily_close,일봉 종가,2026-09-15 15:28 KST,,,-56.04,116.13,85.21,326.74783,11.041372,4.83,7.698,31.1,81.74,58.11,0.64 -> 3.64 -> 1.6,9221500000.0,1242900000.0,1133900000.0,13.48,12.3,3716000000.0,3469800000.0,2268600000.0,338200000.0,1930400000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Infrastructure,79.37,4.36,50.0,0.0,347.17,434.0,203.0,-7.16,4.94,Finnhub,yfinance,,,2026-09-12,,,,,,58.11,38.67,15.26,36.23,32,30,30,30,744.96,-27.65,2026-09-14,4.96,0,0,0,0,15,0,3,0,18,D,45
PM,PM,필립 모리스 인터내셔널,303.711414724,2026-09-14,Naver exchange listing (USD),194.86000061035156,189.04449996948242,187.17450002034505,179.46883392333984,175.26350006103516,11.18116467061993,200.1699981689453,-2.652743971207945,55.494489752892505,2.35,8.59,daily_close,일봉 종가,2026-09-15 15:28 KST,,,-7.5,19.77,84.49,25.370218,-33.722538,,,10.4,11.42,20.26,5.02 -> 4.53 -> 7.26,40648000000.0,14933000000.0,11348000000.0,36.74,27.92,12233000000.0,10664000000.0,4872000000.0,48835000000.0,-43963000000.0,3.02,80.73,5.88,,yfinance,3.82,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Tobacco,74.07,4.31,15.0,0.0,207.27,230.0,175.0,6.37,2.23,Finnhub,yfinance,,,2026-09-15,,,,,,20.26,25.77,9.04,30.29,6,5,5,5,-1.55,,2026-09-14,4.96,0,0,0,0,12,0,3,0,15,D,46
GS,GS,골드만삭스,287.808378238,2026-09-14,Naver exchange listing (USD),988.4500122070312,1028.8635131835938,1045.4541697184245,996.9995010375976,954.0907516479492,3.6012570606868524,1152.0699462890625,-14.202256955757603,37.05688254462021,-4.9,-10.07,daily_close,일봉 종가,2026-09-15 15:28 KST,,,92.3,14.24,75.96,15.507488,2.7742653,16.9,725.381,42.5,38.6,49.8,22.87 -> 40.54 -> 51.32,58283000000.0,,17176000000.0,,29.47,-45154000000.0,-47218000000.0,164259000000.0,386150000000.0,-221891000000.0,2.02,26.25,20.0,,yfinance,15.87,10.0,False,10.0,yfinance dividend history,Financial Services,Capital Markets,46.88,,20.0,0.0,1141.65,1325.0,730.0,15.5,17.17,Finnhub,yfinance,,,2026-09-03,,,,,0.17,49.8,17.89,2.79,14.52,15,14,14,14,-13.32,-0.56,2026-09-14,4.96,8,3,16,20,15,10,5,5,82,A,47
RY,RY,로열 뱅크 오브 캐나다,284.474747265,2026-09-14,Naver exchange listing (USD),205.16000366210938,207.2664993286133,208.66533228556315,194.64208272298177,183.51574958801268,11.794221543757084,217.8699951171875,-5.833750282245933,52.542368234394424,-5.26,2.22,daily_close,일봉 종가,2026-09-15 15:28 KST,205.16,-1.7850016148576202e-06,12.8,9.71,49.59,17.888792,2.9487782,16.21,,8.9,,,-,66532000000.0,,20362000000.0,,30.6,55220000000.0,52977000000.0,87388000000.0,545439000000.0,-458051000000.0,2.47,41.49,5.07,,yfinance,-5.51,10.0,True,10.0,yfinance dividend history,Financial Services,Banks - Diversified,75.0,3.87,3.0,-3.26,211.72,230.89,183.76,3.2,1.98,Finnhub,yfinance,,,2026-09-15,,,,,1.4,,17.73,2.73,14.86,15,14,14,14,0.9,8.01,2026-09-14,4.96,8,3,16,10,0,5,5,0,47,C,48
SHEL,SHEL,쉘 ADR,277.176030267,2026-09-14,Naver exchange listing (USD),96.7699966430664,93.23899993896484,87.55599975585938,87.78733317057292,83.66985000610352,15.656950067446356,96.7699966430664,0.0,67.5675463405674,6.96,20.39,daily_close,일봉 종가,2026-09-15 15:28 KST,,,220.0,9.54,13.33,10.568282,1.4784913,14.34,40.2,44.7,-8.04,2.6,5.7 -> 5.06 -> 6.0,266886000000.0,27582000000.0,17837000000.0,10.33,6.68,42863000000.0,23916000000.0,29630000000.0,75643000000.0,-46013000000.0,3.22,32.71,3.12,,yfinance,24.06,10.0,False,10.0,yfinance dividend history,Energy,Oil & Gas Integrated,56.0,3.81,15.0,-4.0,100.08,120.6,83.0,3.42,0.62,Finnhub,yfinance,,,2026-09-11,,,,,0.05,2.6,17.85,2.19,13.38,5,4,4,4,-40.79,-32.49,2026-09-14,4.96,12,6,12,20,0,10,1,0,61,B,49
BABA,BABA,알리바바 그룹 홀딩 ADR,271.504667466,2026-09-14,Naver exchange listing (USD),109.2300033569336,116.87299919128418,114.45016670227051,121.57575016021728,134.27349990844726,-18.65110879554735,189.33999633789062,-42.31012703623121,28.49164370606313,-11.78,1.67,daily_close,일봉 종가,2026-09-15 15:28 KST,109.28,0.04577189556886867,-79.4,2.74,10.15,24.72893,1.6210505,6.36,23.928,8.6,-59.43,18.6,31.28 -> 53.6 -> 44.0,1023670000000.0,59665000000.0,103592000000.0,5.83,10.12,76213000000.0,-50724000000.0,131530000000.0,281722000000.0,-150192000000.0,0.96,24.04,1.05,,yfinance,,3.0,False,3.0,yfinance dividend history,Consumer Cyclical,Internet Retail,91.49,4.67,39.0,0.0,186.08,238.27,95.22,70.36,-42.69,Finnhub,yfinance,,,2026-09-11,,,,,,18.6,21.21,15.69,21.48,6,5,4,4,16.59,-89.67,2026-09-14,4.96,4,6,6,0,12,0,3,5,36,D,50
MUFG,MUFG,미쓰비시 UFJ 파이낸셜 그룹 ADR,268.900220069,2026-09-14,Naver exchange listing (USD),23.889999389648438,22.895499897003173,22.11266670227051,20.271916659673057,19.076849989891052,25.23031528951533,24.1299991607666,-0.9946116015966714,72.92162356847018,3.6,15.13,daily_close,일봉 종가,2026-09-15 15:28 KST,23.9,0.04186107411913269,50.9,0.09,3.21,15.025807,1.7725878,9.46,,28.8,,,159.47 -> 212.33,7521125000000.0,,2427229000000.0,,32.27,-23064420000000.0,-23737555000000.0,90045500000000.0,25737631000000.0,64307869000000.0,2.26,35.38,0.54,,yfinance,,2.0,True,3.0,yfinance dividend history,Financial Services,Banks - Diversified,88.89,,2.0,0.0,21.59,25.18,18.0,-9.63,27.66,Finnhub,yfinance,,,2026-09-11,,,,,0.3,,17.89,2.84,16.56,15,14,14,14,-16.01,-37.58,2026-09-14,4.96,8,6,6,20,0,10,1,0,51,C,51
WFC,WFC,웰스파고,268.258981097,2026-09-14,Naver exchange listing (USD),88.70999908447266,87.13800010681152,86.62899983723959,83.19650014241536,85.13295001983643,4.20172103022714,96.38999938964844,-7.967631864100371,65.47709725658545,-0.12,5.85,daily_close,일봉 종가,2026-09-15 15:28 KST,,,25.0,12.2,78.81,12.334299,1.6022484,12.57,,9.5,29.45,13.84,4.83 -> 5.37 -> 6.26,83699000000.0,,21338000000.0,,25.49,-19001000000.0,-19001000000.0,174210000000.0,193035000000.0,-18825000000.0,2.25,26.16,2.0,,yfinance,15.62,10.0,False,10.0,yfinance dividend history,Financial Services,Banks - Diversified,66.67,4.12,23.0,-5.74,100.24,115.0,90.0,13.0,4.4,Finnhub,yfinance,,,2026-09-11,,,,,0.49,13.84,17.89,2.84,16.56,15,14,14,14,-31.05,-43.58,2026-09-14,4.96,8,6,12,20,8,8,1,0,63,B,52
NVS,NVS,노바티스 ADR,264.180355612,2026-09-14,Naver exchange listing (USD),138.99000549316406,152.67949981689452,153.79399973551432,151.62658297220867,149.99864936828612,-7.339162000114379,168.6199951171875,-17.5720498648047,30.44996356075177,-7.88,-7.88,daily_close,일봉 종가,2026-09-15 15:28 KST,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15,,,,,,,,,,6,0,0,0,,,2026-09-14,4.96,0,0,0,0,0,0,3,5,8,D,53
RTX,RTX,RTX,263.271075849,2026-09-14,Naver exchange listing (USD),195.33999633789062,207.4525001525879,204.94249954223633,194.40133323669434,193.70734970092772,0.8428418640199298,225.49000549316406,-13.370884926510618,20.392484123628606,-12.39,1.43,daily_close,일봉 종가,2026-09-15 15:29 KST,195.357,0.008704649548555394,28.7,32.79,81.76,34.69702,4.022741,12.27,57.02,14.5,42.25,49.14,2.23 -> 3.55 -> 4.96,88603000000.0,9300000000.0,6732000000.0,10.5,7.6,10567000000.0,7448000000.0,7435000000.0,39506000000.0,-32071000000.0,1.49,48.77,2.92,,yfinance,7.32,10.0,False,10.0,yfinance dividend history,Industrials,Aerospace & Defense,66.67,4.13,22.0,0.0,234.82,265.0,200.0,20.21,13.19,Finnhub,yfinance,,,2026-09-11,,,,,1.21,49.14,35.46,17.34,48.23,7,5,6,5,-2.15,-76.8,2026-09-14,4.96,0,0,12,10,15,8,1,5,51,C,54
ARM,ARM,암 홀딩스 ADR,255.26268,2026-09-14,Naver exchange listing (USD),239.00999450683594,249.19000091552735,281.38399937947594,260.7923749287923,204.83197490692137,16.685881008297436,439.4599914550781,-45.61279771670234,50.09713472258001,-14.47,-42.94,daily_close,일봉 종가,2026-09-15 15:29 KST,240.8916,0.7872497118986619,108.3,228.79,96.23,257.0777,32.766983,13.35,5.62,22.4,9.27,71.2,0.29 -> 0.61 -> 0.85,4920000000.0,908000000.0,904000000.0,18.46,18.37,1524000000.0,949000000.0,2751000000.0,457000000.0,2294000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Semiconductors,60.0,4.05,40.0,-2.22,289.2,500.0,125.0,21.0,8.29,Finnhub,yfinance,,,2026-09-12,,,,,2.37,71.2,38.67,13.82,36.23,32,30,30,30,564.8,137.1,2026-09-14,4.96,0,0,12,0,15,10,5,3,45,C,55
SAP,SAP,SAP ADR,254.854788997,2026-09-14,Naver exchange listing (USD),218.27999877929688,214.28199844360353,185.2496660868327,178.9701665242513,195.77470008850096,11.495509215757846,311.92999267578125,-30.022760265257276,49.680345826787615,4.96,37.46,daily_close,일봉 종가,2026-09-15 15:29 KST,216.5862,-0.7759752559873733,30.6,51.92,7.75,28.056555,68.702225,18.32,21.966,9.4,23.21,8.62,5.17 -> 2.65 -> 6.1,36800000000.0,9620000000.0,7161000000.0,26.14,19.46,9156000000.0,8417000000.0,8220000000.0,7476000000.0,744000000.0,1.34,37.53,2.93,,yfinance,-0.38,9.0,False,9.0,yfinance dividend history,Technology,Software - Application,76.92,4.38,12.0,0.0,247.25,319.0,177.0,13.27,-0.76,Finnhub,yfinance,,,2026-09-15,,,,,0.92,8.62,41.56,13.82,36.23,32,30,30,30,-32.49,397.12,2026-09-14,4.96,0,0,16,16,8,10,5,5,60,B,56
AZN,AZN,아스트라제네카,254.029898043,2026-09-14,Naver exchange listing (USD),163.77999877929688,162.82700119018554,169.2791664123535,179.03325030008952,183.39494987487794,-10.695469591154747,209.47999572753906,-21.81592413610799,45.02882703954283,4.69,-7.93,daily_close,일봉 종가,2026-09-15 15:28 KST,,,2.5,37.45,64.95,23.90597,4.9394026,21.96,64.225,6.4,30.01,31.02,3.81 -> 4.5 -> 6.54,58739000000.0,13327000000.0,10225000000.0,22.69,17.41,14575000000.0,8670000000.0,5711000000.0,29149000000.0,-23438000000.0,1.95,47.41,3.2,,yfinance,2.58,9.0,False,9.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,80.0,4.55,11.0,-2.86,212.9,240.0,184.0,29.99,0.65,Finnhub,yfinance,,,2026-09-12,,,,,9.56,31.02,34.0,8.04,13.83,10,9,8,8,-29.69,-38.56,2026-09-14,4.96,4,0,20,0,15,2,5,5,51,C,57
CRWD,CRWD,크라우드 스트라이크 홀딩스,241.01378311,2026-09-14,Naver exchange listing (USD),235.3800048828125,208.43500061035155,199.295041402181,166.19991645812988,144.66727493286132,62.70438839194979,235.3800048828125,0.0,65.08504693707667,8.5,37.86,daily_close,일봉 종가,2026-09-15 15:28 KST,,,-712.5,790.54,76.4,5884.5005,47.236607,1.46,15.958,25.8,,,-,4812005000.0,-293292000.0,-162502000.0,-6.1,-3.38,1612349000.0,1241490000.0,5230125000.0,820077000.0,4410048000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Infrastructure,73.77,4.3,50.0,-1.64,234.09,300.0,119.0,-0.55,1.13,Finnhub,yfinance,,,2026-09-15,,,,,,,38.67,13.82,36.23,32,30,30,30,15117.22,241.8,2026-09-14,4.96,0,0,0,0,0,0,1,0,1,D,58
