yf_symbol,symbol,name,market_cap,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,fundamental_refreshed_at,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,cashflow_status,financial_currency,dart_year,dart_fs_div,dart_report_code,dart_source,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
LLY,LLY,일라이릴리,979.64,1191.93994140625,1171.299005126953,1133.1955037434896,1044.405170694987,1031.4827041625977,15.555979426132838,1235.56005859375,-3.5303923013783844,52.056017540803175,-2.06,23.26,daily_close,일봉 종가,2026-08-07 13:14 KST,,,169.9,66.6,85.32,42.365448,34.130653,107.46,139.015,55.5,74.27,98.92,5.8 -> 11.71 -> 22.95,65179000000.0,29696000000.0,20640000000.0,45.56,31.67,16813000000.0,5964000000.0,7268000000.0,42503000000.0,-35235000000.0,0.58,22.13,6.92,,yfinance,,,,,,Healthcare,Drug Manufacturers - General,79.49,,,2.57,,,,,18.88,Finnhub,,2026-08-07,0.25,98.92,25.83,3.83,14.93,16,15,14,14,64.02,791.14,,,,,,,2026-08-06,4.67,0,0,20,20,15,10,5,0,70,A,11
WMT,WMT,월마트,932.53,112.06999969482422,112.09599914550782,117.02783279418945,121.6783327738444,118.08579963684082,-5.094431303778689,134.1999969482422,-16.490311294085195,43.71743033690322,-0.12,-12.16,daily_close,일봉 종가,2026-08-07 13:14 KST,,,19.4,36.02,38.08,39.27972,9.48177,24.13,74.816,7.3,1.63,19.45,1.91 -> 2.41 -> 2.73,713163000000.0,29825000000.0,21893000000.0,4.18,3.07,41565000000.0,14923000000.0,10727000000.0,67095000000.0,-56368000000.0,0.88,33.54,0.99,,yfinance,7.98,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Discount Stores,89.58,4.47,40.0,0.0,137.97,155.0,81.0,23.11,-1.67,Finnhub,yfinance,2026-08-06,2.02,19.45,25.77,7.83,30.13,9,7,6,6,52.42,21.1,,,,,,,2026-08-06,4.67,0,0,20,0,12,8,5,5,50,C,12
AMD,AMD,AMD,876.24,489.2799987792969,507.17200622558596,503.1260009765625,376.7576671600342,317.0745502471924,54.310712858491016,580.9099731445312,-15.773524057304607,49.019962418670545,-10.51,6.65,daily_close,일봉 종가,2026-08-07 13:15 KST,491.7055,0.4957286679926571,91.2,135.05,72.0,142.76176,12.27375,8.06,6.005,37.8,77.09,123.61,0.53 -> 1.0 -> 2.65,34639000000.0,3694000000.0,4335000000.0,10.66,12.51,7709000000.0,6735000000.0,5539000000.0,3847000000.0,1692000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Semiconductors,84.21,4.51,47.0,3.51,576.55,1250.0,320.0,17.84,4.63,Finnhub,yfinance,2026-08-05,1.57,123.61,35.7,9.46,35.92,23,21,22,22,299.89,29.74,,,,,,,2026-08-06,4.67,0,0,6,5,15,10,5,5,46,C,13
JPM,JPM,JP모건 체이스,871.43,356.29998779296875,348.3514999389648,326.82150115966795,313.77341740926107,312.96190063476564,13.847719824778205,359.239990234375,-0.8183950900032417,64.978296664053,6.21,18.77,daily_close,일봉 종가,2026-08-07 13:14 KST,,,46.9,11.94,75.95,15.2591,2.6788063,17.79,,30.4,,11.06,16.23 -> 19.75 -> 20.02,181847000000.0,,57048000000.0,,31.37,-147782000000.0,-147782000000.0,343338000000.0,499982000000.0,-156644000000.0,1.68,25.71,6.0,,yfinance,11.53,10.0,False,10.0,yfinance dividend history,Financial Services,Banks - Diversified,60.0,3.91,20.0,3.33,373.65,420.0,305.0,4.87,4.8,Finnhub,yfinance,2026-08-07,0.33,11.06,20.59,3.39,15.31,17,16,16,16,-25.89,-20.98,,,,,,,2026-08-06,4.67,8,3,16,20,8,10,3,0,68,B,14
INTC,INTC,Intel Corporation,673.43,99.80999755859375,97.36599960327149,111.96466623942057,86.35216649373372,68.2657999420166,46.20790739047966,140.94000244140625,-29.18263386572006,54.23849023675692,-11.31,-22.89,daily_close,일봉 종가,2026-08-07 13:15 KST,100.2,0.3907448661916866,98.63,65.53,63.86,,5.2422376,-10.71,48.997,25.4,6.88,,1.94 -> 0.4,52853000000.0,-23000000.0,-267000000.0,-0.04,-0.51,9697000000.0,-4949000000.0,14265000000.0,46585000000.0,-32320000000.0,,0.0,0.0,,yfinance,,0.0,,9.0,yfinance dividend history,Technology,Semiconductors,34.55,3.44,41.0,1.82,115.27,200.0,74.0,15.49,1086.32,Finnhub,yfinance,2026-08-04,,,36.8,9.68,35.92,23,22,22,22,,-45.84,,,,,,,2026-08-06,4.67,0,0,0,0,0,10,5,5,20,D,15
V,V,비자,622.33,370.4700012207031,361.1625030517578,340.90100148518883,326.5880828857422,330.81909912109376,11.985675012401707,373.30999755859375,-0.7607608573206954,65.64225229794737,6.4,14.39,daily_close,일봉 종가,2026-08-07 13:14 KST,,,10.2,28.25,89.04,31.34264,19.63275,61.19,67.821,14.4,10.39,10.99,8.28 -> 9.73 -> 10.2,40000000000.0,26556000000.0,20058000000.0,66.39,50.14,23059000000.0,21577000000.0,17164000000.0,25171000000.0,-8007000000.0,0.72,22.13,2.68,,yfinance,15.71,10.0,False,10.0,yfinance dividend history,Financial Services,Credit Services,92.16,4.62,37.0,0.32,415.39,450.0,330.0,12.13,0.78,Finnhub,yfinance,2026-08-07,3.07,10.99,19.66,3.1,15.31,17,16,16,16,59.42,533.31,,,,,,,2026-08-06,4.67,0,0,20,0,8,5,1,0,34,D,16
XOM,XOM,엑슨모빌,571.22,154.83999633789062,151.3555000305176,147.85299987792968,150.88908309936522,139.9988998413086,10.600866516383121,171.47000122070312,-9.698492310271593,64.4067676714227,12.64,3.45,daily_close,일봉 종가,2026-08-07 13:14 KST,,,-43.4,12.2,68.24,26.435373,2.5327926,9.87,18.261,2.6,-14.41,-13.19,8.89 -> 7.84 -> 6.7,323905000000.0,33938000000.0,28844000000.0,10.48,8.91,51970000000.0,23612000000.0,10681000000.0,41710000000.0,-31029000000.0,2.66,68.01,4.12,,yfinance,4.06,10.0,False,10.0,yfinance dividend history,Energy,Oil & Gas Integrated,53.33,3.6,22.0,1.72,167.23,185.0,130.0,8.0,5.59,Finnhub,yfinance,2026-08-06,,-13.19,,,,2,1,1,1,,,,,,,,,2026-08-06,4.67,0,3,6,0,0,0,3,0,12,D,17
ORCL,ORCL,오라클,530.03,143.47000122070312,129.15050010681153,165.91050046284994,162.49574972788494,179.96409969329835,-20.278543628862565,328.3299865722656,-56.30310751737405,64.16471981845766,-0.52,-25.99,daily_close,일봉 종가,2026-08-07 13:14 KST,,,21.9,36.02,43.94,21.589928,9.205522,53.38,388.87,20.6,24.33,25.36,3.71 -> 4.34 -> 5.83,67357000000.0,22444000000.0,17087000000.0,33.32,25.37,31977000000.0,-23686000000.0,31289000000.0,156189000000.0,-124900000000.0,1.39,34.31,2.0,,yfinance,14.07,10.0,False,10.0,yfinance dividend history,Technology,Software - Infrastructure,81.63,4.45,41.0,0.0,248.15,400.0,110.0,72.96,9.27,Finnhub,yfinance,2026-07-29,0.99,25.36,37.91,9.68,35.48,23,21,22,22,-43.05,-4.9,,,,,,,2026-08-06,4.67,4,0,20,16,15,8,3,3,69,B,18
AMAT,AMAT,"Applied Materials, Inc.",489.96,527.47998046875,537.6309982299805,531.187831624349,452.64449844360354,379.60634941101074,38.95446724934314,723.0,-27.04287960321577,49.65721220799596,-10.39,18.9,daily_close,일봉 종가,2026-08-07 13:15 KST,532.0,0.8569082616620337,33.5,18.76,84.51,50.305084,17.740585,39.69,30.399,11.4,7.66,3.34,8.11 -> 8.61 -> 8.66,28368000000.0,8470000000.0,6998000000.0,29.86,24.67,7958000000.0,5698000000.0,7241000000.0,7050000000.0,191000000.0,0.4,17.31,2.12,,yfinance,20.39,10.0,False,10.0,yfinance dividend history,Technology,Semiconductor Equipment & Materials,86.67,4.54,35.0,0.0,629.09,900.0,358.0,19.26,3.94,Finnhub,yfinance,2026-08-06,1.5,3.34,35.7,9.46,35.48,23,21,22,22,40.91,87.53,,,,,,,2026-08-06,4.67,0,0,20,10,4,10,5,5,54,C,19
CSCO,CSCO,시스코 시스템즈,471.16,120.87999725341797,115.25999946594239,117.21016654968261,99.9586664835612,90.52345001220704,33.5344568033116,130.0,-7.015386728140024,72.80611093778897,2.17,22.45,daily_close,일봉 종가,2026-08-07 13:14 KST,,,37.1,18.44,83.11,37.905228,9.353278,25.23,67.541,12.0,-3.59,-7.8,3.07 -> 2.54 -> 2.61,56654000000.0,12504000000.0,10180000000.0,22.07,17.97,14193000000.0,13288000000.0,8346000000.0,28093000000.0,-19747000000.0,1.39,55.0,1.68,,yfinance,2.58,10.0,False,10.0,yfinance dividend history,Technology,Communication Equipment,69.7,4.12,22.0,0.0,130.23,150.0,90.0,7.73,-0.11,Finnhub,yfinance,2026-08-06,1.02,-7.8,35.7,9.68,35.92,23,21,22,22,6.18,-3.38,,,,,,,2026-08-06,4.67,0,0,20,10,0,10,1,0,41,C,20
CAT,CAT,"Caterpillar, Inc.",454.06,856.9600219726562,873.5609985351563,913.0939992268881,839.8364161173503,744.6440988159179,15.08316836665132,1064.9000244140625,-19.52671590516871,45.725489316271094,-8.68,-7.53,daily_close,일봉 종가,2026-08-07 13:14 KST,,,30.2,19.57,72.8,40.317173,20.113302,51.33,230.793,22.2,-14.7,-3.31,20.12 -> 22.05 -> 18.81,67589000000.0,11151000000.0,8884000000.0,16.5,13.14,11739000000.0,7453000000.0,9980000000.0,43330000000.0,-33350000000.0,0.76,29.58,6.52,,yfinance,8.12,10.0,False,10.0,yfinance dividend history,Industrials,Farm & Heavy Construction Machinery,55.88,3.86,26.0,0.0,958.83,1218.0,575.0,11.89,7.97,Finnhub,yfinance,2026-08-06,1.34,-3.31,34.66,8.72,27.39,9,8,8,8,16.32,130.66,,,,,,,2026-08-06,4.67,0,0,20,10,0,10,5,5,50,C,21
MA,MA,마스터카드,432.77,575.9500122070312,551.8604919433594,516.2529983520508,511.58583170572916,528.1764981079101,9.044990504170574,598.9600219726562,-3.841660364884161,70.0557980945025,10.08,15.7,daily_close,일봉 종가,2026-08-07 13:15 KST,573.99,-0.3403094305911211,22.1,35.06,91.54,31.423773,89.26985,241.2,439.583,14.1,19.52,18.17,11.83 -> 13.89 -> 16.52,32791000000.0,19514000000.0,14968000000.0,59.51,45.65,17648000000.0,16433000000.0,10566000000.0,19000000000.0,-8434000000.0,0.6,17.93,3.48,,yfinance,15.75,10.0,False,10.0,yfinance dividend history,Financial Services,Credit Services,92.59,4.63,38.0,2.21,660.34,735.0,550.0,14.65,2.85,Finnhub,yfinance,2026-08-04,1.42,18.17,19.66,3.1,15.31,17,16,16,16,59.84,2779.67,,,,,,,2026-08-06,4.67,0,0,20,10,12,8,1,0,51,C,22
COST,COST,코스트코,421.95,949.1500244140625,940.6075012207032,968.3421620686848,983.3669977823894,958.0278982543946,-0.9266821828997152,1094.3199462890625,-13.265765863748008,53.89245060130607,3.96,-5.03,daily_close,일봉 종가,2026-08-07 13:14 KST,,,45.5,44.93,73.82,47.623356,25.269327,29.15,60.257,21.5,11.83,13.4,14.16 -> 16.56 -> 18.21,275235000000.0,10383000000.0,8099000000.0,3.77,2.94,13335000000.0,7837000000.0,14161000000.0,8173000000.0,5988000000.0,0.62,27.01,5.88,,yfinance,13.18,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Discount Stores,65.22,4.0,35.0,-1.45,1076.91,1315.0,740.0,13.46,-0.24,Finnhub,yfinance,2026-08-06,1.05,13.4,25.77,7.83,27.62,9,7,6,6,84.8,222.72,,,,,,,2026-08-06,4.67,0,0,20,10,8,10,5,5,58,B,23
BAC,BAC,뱅크오브아메리카,398.83,63.0,61.59299983978271,56.9269998550415,53.84766667683919,53.80355005264282,17.09264525920526,63.25,-0.3952569169960474,61.219188551026434,6.33,24.63,daily_close,일봉 종가,2026-08-07 13:14 KST,,,24.4,11.85,70.64,14.362283,1.4969997,10.64,,8.1,,11.22,3.08 -> 3.21 -> 3.81,113097000000.0,,30509000000.0,,26.98,12613000000.0,12613000000.0,239319000000.0,365904000000.0,-126585000000.0,,,,,,,,,,,,,,,,,,,,,,,,2026-08-07,0.59,11.22,,,,2,1,1,1,,,,,,,,,2026-08-06,4.67,8,6,12,20,8,8,3,0,65,B,24
GE,GE,GE Aerospace,373.67,374.54998779296875,357.00850067138674,341.6116678873698,323.86750005086265,316.598250579834,18.304503296211855,381.2200012207031,-1.749649390476982,65.82964916029682,4.32,24.53,daily_close,일봉 종가,2026-08-07 13:14 KST,,,19.4,275.66,80.86,44.385883,22.191637,48.23,113.225,21.1,28.38,-1.32,8.36 -> 5.99 -> 8.14,45855000000.0,8680000000.0,8704000000.0,18.93,18.98,8537000000.0,7264000000.0,12392000000.0,20495000000.0,-8103000000.0,0.5,19.58,1.88,,yfinance,93.3,10.0,False,10.0,yfinance dividend history,Industrials,Aerospace & Defense,87.5,4.55,21.0,0.0,404.9,455.0,347.0,8.1,9.05,Finnhub,yfinance,2026-08-05,2.29,-1.32,34.66,8.72,27.39,9,8,8,8,28.06,154.49,,,,,,,2026-08-06,4.67,0,0,20,0,0,8,1,0,29,D,25
UNH,UNH,유나이티드헬스,364.13,403.9700012207031,421.14499816894534,408.64466552734376,358.1485824584961,345.71794906616213,16.84958860593985,625.25,-35.39064354726859,37.45178610651267,-6.42,5.08,daily_close,일봉 종가,2026-08-07 13:14 KST,,,61.5,25.21,86.57,31.05073,3.5019114,14.15,69.211,0.4,-41.26,-25.54,23.86 -> 15.51 -> 13.23,447567000000.0,18964000000.0,12056000000.0,4.24,2.69,19697000000.0,16075000000.0,24365000000.0,78389000000.0,-54024000000.0,2.3,66.57,9.28,,yfinance,10.9,10.0,False,10.0,yfinance dividend history,Healthcare,Healthcare Plans,79.41,4.41,26.0,0.0,475.23,529.0,313.0,17.64,10.15,Finnhub,yfinance,2026-08-07,0.5,-25.54,25.83,4.83,15.74,16,15,14,14,20.21,-27.5,,,,,,,2026-08-06,4.67,0,0,12,20,0,10,5,5,52,C,26
MS,MS,Morgan Stanley,352.0,213.75,215.9499984741211,212.24249903361002,193.13866577148437,185.51729919433595,15.218365580068788,228.5500030517578,-6.475608336966935,48.15049661404574,-3.77,11.85,daily_close,일봉 종가,2026-08-07 13:14 KST,,,31.9,15.4,62.71,19.190218,3.201366,16.39,502.246,16.3,,40.39,5.18 -> 7.95 -> 10.21,65966000000.0,,16861000000.0,,25.56,-17889000000.0,-20787000000.0,81310000000.0,370538000000.0,-289228000000.0,1.87,35.55,4.0,,yfinance,,,,,,Financial Services,Capital Markets,56.25,,,1.7,,,,,13.19,Finnhub,,2026-08-05,0.6,40.39,20.59,3.3,15.31,17,16,16,16,-6.8,-2.99,,,,,,,2026-08-06,4.67,4,0,16,20,15,10,5,0,70,A,27
PG,PG,프록터앤갬블,350.17,146.97000122070312,147.52850189208985,146.79166793823242,148.25933405558268,147.9942007446289,-0.692053822901533,179.6999969482422,-18.213687414232997,41.31563906264631,0.08,2.52,daily_close,일봉 종가,2026-08-07 13:15 KST,146.73,-0.1632994615974237,5.8,23.71,71.82,21.582724,6.3866386,31.11,67.651,7.4,2.84,5.04,5.9 -> 6.02 -> 6.51,84284000000.0,20451000000.0,15974000000.0,24.26,18.95,17817000000.0,14044000000.0,9556000000.0,35463000000.0,-25907000000.0,2.96,61.8,4.35,,yfinance,5.0,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Household & Personal Products,59.46,3.96,23.0,-1.65,163.61,186.0,145.0,11.32,0.19,Finnhub,yfinance,2026-08-04,3.72,5.04,25.92,8.91,26.64,9,7,6,6,-16.73,-28.32,,,,,,,2026-08-06,4.67,4,0,20,0,4,5,5,5,43,C,28
CVX,CVX,쉐브론,345.8,189.22999572753906,188.6984992980957,183.99583333333334,187.8240000406901,176.12790000915527,7.438966636008683,211.14999389648438,-10.381244992927408,52.49257925215748,8.72,2.43,daily_close,일봉 종가,2026-08-07 13:14 KST,,,322.9,14.21,70.27,18.592876,2.079306,6.64,23.989,52.6,-11.86,-23.6,11.36 -> 9.72 -> 6.63,184432000000.0,16674000000.0,12299000000.0,9.04,6.67,33939000000.0,16592000000.0,6293000000.0,40758000000.0,-34465000000.0,3.76,67.18,7.12,,yfinance,6.39,10.0,False,10.0,yfinance dividend history,Energy,Oil & Gas Integrated,83.87,4.28,24.0,7.2,215.0,236.0,170.0,13.62,16.82,Finnhub,yfinance,2026-08-04,0.06,-23.6,,,,2,1,1,1,,,,,,,,,2026-08-06,4.67,4,3,6,20,0,10,5,5,53,C,29
