yf_symbol,symbol,name,market_cap,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
LLY,LLY,일라이릴리,979.64,1185.7099609375,1171.1555053710938,1136.4595031738281,1045.619420369466,1033.366453857422,14.742447513309504,1235.56005859375,-4.034615501652488,56.78424450153683,-0.24,19.78,daily_close,일봉 종가,2026-08-08 12:14 KST,,,169.9,66.6,85.32,42.365448,34.130653,107.46,139.015,55.5,74.27,98.92,5.8 -> 11.71 -> 22.95,65179000000.0,29696000000.0,20640000000.0,45.56,31.67,16813000000.0,5964000000.0,7268000000.0,42503000000.0,-35235000000.0,0.58,22.13,6.92,,yfinance,,,,,,Healthcare,Drug Manufacturers - General,79.49,,,2.57,,,,,18.88,Finnhub,,,,2026-08-07,,,,,0.25,98.92,25.83,3.83,14.6,16,15,14,14,64.02,791.14,2026-08-07,4.25,0,0,20,20,15,10,3,0,68,B,11
WMT,WMT,월마트,932.53,111.8499984741211,111.99349899291992,116.71949933369955,121.49466609954834,118.10979961395263,-5.299984556990181,134.1999969482422,-16.6542466336575,48.86731802663134,-1.8,-14.19,daily_close,일봉 종가,2026-08-08 12:14 KST,111.78,-0.06258245424767553,19.4,36.02,38.08,39.27972,9.48177,24.13,74.816,7.3,1.63,19.45,1.91 -> 2.41 -> 2.73,713163000000.0,29825000000.0,21893000000.0,4.18,3.07,41565000000.0,14923000000.0,10727000000.0,67095000000.0,-56368000000.0,0.89,33.54,0.99,,yfinance,7.98,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Discount Stores,89.58,4.47,40.0,0.0,137.97,155.0,81.0,23.35,-1.67,Finnhub,yfinance,,,2026-08-06,,,,,2.02,19.45,25.77,7.83,30.13,9,7,6,6,52.42,21.1,2026-08-07,4.25,0,0,20,0,12,8,5,5,50,C,12
AMD,AMD,AMD,876.24,483.3599853515625,503.4455047607422,503.7105005900065,379.05800031026206,318.28855018615724,51.86219707521996,580.9099731445312,-16.792617152864437,46.92585970465918,-13.36,7.82,daily_close,일봉 종가,2026-08-08 12:14 KST,483.1799,-0.03725698382573876,91.2,135.05,72.0,142.76176,12.27375,8.06,6.005,37.8,77.09,123.61,0.53 -> 1.0 -> 2.65,34639000000.0,3694000000.0,4335000000.0,10.66,12.51,7709000000.0,6735000000.0,5539000000.0,3847000000.0,1692000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Semiconductors,84.21,4.51,47.0,3.51,576.55,1250.0,320.0,19.28,4.63,Finnhub,yfinance,,,2026-08-05,,,,,1.57,123.61,35.7,9.46,35.92,23,21,22,22,299.89,29.74,2026-08-07,4.25,0,0,6,5,15,10,5,5,46,C,13
JPM,JPM,JP모건 체이스,871.43,357.5199890136719,349.4039993286133,327.69883422851564,314.2315007527669,313.23770065307616,14.13695997265674,359.239990234375,-0.478788906430201,68.75124648812294,6.26,17.27,daily_close,일봉 종가,2026-08-08 12:14 KST,358.2057,0.1917965449204245,46.9,11.94,75.95,15.2591,2.6788063,17.79,,30.4,,11.06,16.23 -> 19.75 -> 20.02,181847000000.0,,57048000000.0,,31.37,-147782000000.0,-147782000000.0,343338000000.0,499982000000.0,-156644000000.0,1.68,25.71,6.0,,yfinance,11.53,10.0,False,10.0,yfinance dividend history,Financial Services,Banks - Diversified,60.0,3.91,20.0,3.33,373.65,420.0,305.0,4.51,4.8,Finnhub,yfinance,,,2026-08-07,,,,,0.33,11.06,20.59,3.39,15.31,17,16,16,16,-25.89,-20.98,2026-08-07,4.25,8,3,16,20,8,10,1,0,66,B,14
INTC,INTC,Intel Corporation,673.43,101.6500015258789,96.9564998626709,111.64866625467936,86.80933316548665,68.5835499572754,48.21338584719294,140.94000244140625,-27.877110993993053,54.09164167185355,-7.46,-15.72,daily_close,일봉 종가,2026-08-08 12:14 KST,101.68,0.0295115333701823,98.63,65.53,63.86,,5.2422376,-10.71,48.997,25.4,6.88,,1.94 -> 0.4,52853000000.0,-23000000.0,-267000000.0,-0.04,-0.51,9697000000.0,-4949000000.0,14265000000.0,46585000000.0,-32320000000.0,,0.0,0.0,,yfinance,,0.0,,9.0,yfinance dividend history,Technology,Semiconductors,34.55,3.44,41.0,1.82,115.27,200.0,74.0,13.4,1086.32,Finnhub,yfinance,,,2026-08-04,,,,,,,36.8,9.68,35.92,23,22,22,22,,-45.84,2026-08-07,4.25,0,0,0,0,0,10,5,5,20,D,15
V,V,비자,622.33,362.5,361.83900299072263,341.50233459472656,326.99158299763997,330.9095491027832,9.546551612931705,373.30999755859375,-2.895716061527937,52.19168073174105,3.88,11.05,daily_close,일봉 종가,2026-08-08 12:14 KST,,,10.2,28.25,89.04,31.34264,19.63275,61.19,67.821,14.4,10.39,10.99,8.28 -> 9.73 -> 10.2,40000000000.0,26556000000.0,20058000000.0,66.39,50.14,23059000000.0,21577000000.0,17164000000.0,25171000000.0,-8007000000.0,0.74,22.13,2.68,,yfinance,15.71,10.0,False,10.0,yfinance dividend history,Financial Services,Credit Services,92.16,4.62,37.0,0.32,415.39,450.0,330.0,14.59,0.78,Finnhub,yfinance,,,2026-08-07,,,,,3.07,10.99,19.66,3.1,15.31,17,16,16,16,59.42,533.31,2026-08-07,4.25,0,0,20,0,8,5,5,0,38,D,16
XOM,XOM,엑슨모빌,571.22,153.0399932861328,152.0634994506836,147.89316635131837,150.92733306884764,140.20059982299804,9.157873418048414,171.47000122070312,-10.748240393868436,58.744377711970394,10.2,1.6,daily_close,일봉 종가,2026-08-08 12:14 KST,,,-43.4,12.2,68.24,26.435373,2.5327926,9.87,18.261,2.6,-14.41,-13.19,8.89 -> 7.84 -> 6.7,323905000000.0,33938000000.0,28844000000.0,10.48,8.91,51970000000.0,23612000000.0,10681000000.0,41710000000.0,-31029000000.0,2.69,68.01,4.12,,yfinance,4.06,10.0,False,10.0,yfinance dividend history,Energy,Oil & Gas Integrated,53.33,3.6,22.0,1.72,167.23,185.0,130.0,9.27,5.59,Finnhub,yfinance,,,2026-08-06,,,,,,-13.19,,,,2,1,1,1,,,2026-08-07,4.25,0,3,6,0,0,0,3,5,17,D,17
ORCL,ORCL,오라클,530.03,147.02000427246094,129.46950035095216,165.24700050354005,162.3864164352417,179.31329975128173,-18.00942569436485,328.3299865722656,-55.22187729261769,71.82498690030742,4.54,-21.31,daily_close,일봉 종가,2026-08-08 12:14 KST,,,21.9,36.02,43.94,21.589928,9.205522,53.38,388.87,20.6,24.33,25.36,3.71 -> 4.34 -> 5.83,67357000000.0,22444000000.0,17087000000.0,33.32,25.37,31977000000.0,-23686000000.0,31289000000.0,156189000000.0,-124900000000.0,1.36,34.31,2.0,,yfinance,14.07,10.0,False,10.0,yfinance dividend history,Technology,Software - Infrastructure,81.63,4.45,41.0,0.0,248.15,400.0,110.0,68.79,9.27,Finnhub,yfinance,,,2026-08-08,,,,,0.99,25.36,37.91,9.68,35.48,23,21,22,22,-43.05,-4.9,2026-08-07,4.25,4,0,20,16,15,8,1,3,67,B,18
AMAT,AMAT,"Applied Materials, Inc.",489.96,539.1400146484375,534.4629989624024,532.9868316650391,454.17974853515625,381.1613994598389,41.446645807386915,723.0,-25.430150117781814,52.06337551109691,-10.52,25.03,daily_close,일봉 종가,2026-08-08 12:14 KST,,,33.5,18.76,84.51,50.305084,17.740585,39.69,30.399,11.4,7.66,3.34,8.11 -> 8.61 -> 8.66,28368000000.0,8470000000.0,6998000000.0,29.86,24.67,7958000000.0,5698000000.0,7241000000.0,7050000000.0,191000000.0,0.39,17.31,2.12,,yfinance,20.39,10.0,False,10.0,yfinance dividend history,Technology,Semiconductor Equipment & Materials,86.67,4.54,35.0,0.0,629.09,900.0,358.0,16.68,3.94,Finnhub,yfinance,,,2026-08-06,,,,,1.5,3.34,35.7,9.46,35.48,23,21,22,22,40.91,87.53,2026-08-07,4.25,0,0,20,10,4,10,5,5,54,C,19
CSCO,CSCO,시스코 시스템즈,471.16,121.43000030517578,115.26599960327148,117.5791665395101,100.33016649881999,90.77735000610352,33.766848555296335,130.0,-6.592307457557091,78.37124692259698,0.1,22.3,daily_close,일봉 종가,2026-08-08 12:14 KST,,,37.1,18.44,83.11,37.905228,9.353278,25.23,67.541,12.0,-3.59,-7.8,3.07 -> 2.54 -> 2.61,56654000000.0,12504000000.0,10180000000.0,22.07,17.97,14193000000.0,13288000000.0,8346000000.0,28093000000.0,-19747000000.0,1.38,55.0,1.68,,yfinance,2.58,10.0,False,10.0,yfinance dividend history,Technology,Communication Equipment,69.7,4.12,22.0,0.0,130.23,150.0,90.0,7.25,-0.11,Finnhub,yfinance,,,2026-08-06,,,,,1.02,-7.8,35.7,9.68,35.92,23,21,22,22,6.18,-3.38,2026-08-07,4.25,0,0,20,10,0,10,1,0,41,C,20
CAT,CAT,"Caterpillar, Inc.",454.06,842.1900024414062,868.05,911.9281656901042,840.4029993693034,746.1991488647461,12.863972536379714,1064.9000244140625,-20.91370240086129,45.92922641018226,-11.57,-7.67,daily_close,일봉 종가,2026-08-08 12:14 KST,843.019,0.09843355492116891,30.2,19.57,72.8,40.317173,20.113302,51.33,230.793,22.2,-14.7,-3.31,20.12 -> 22.05 -> 18.81,67589000000.0,11151000000.0,8884000000.0,16.5,13.14,11739000000.0,7453000000.0,9980000000.0,43330000000.0,-33350000000.0,0.77,29.58,6.52,,yfinance,8.12,10.0,False,10.0,yfinance dividend history,Industrials,Farm & Heavy Construction Machinery,55.88,3.86,26.0,0.0,958.83,1218.0,575.0,13.85,7.97,Finnhub,yfinance,,,2026-08-06,,,,,1.34,-3.31,35.49,8.72,27.34,9,8,8,8,13.6,130.66,2026-08-07,4.25,0,0,20,10,0,10,5,5,50,C,21
MA,MA,마스터카드,432.77,562.9500122070312,553.6709930419922,517.3053319295248,511.9574152628581,528.1594482421875,6.587132745732973,598.9600219726562,-6.012089028417481,58.634895685440846,6.87,12.63,daily_close,일봉 종가,2026-08-08 12:14 KST,,,22.1,35.06,91.54,31.423773,89.26985,241.2,439.583,14.1,19.52,18.17,11.83 -> 13.89 -> 16.52,32791000000.0,19514000000.0,14968000000.0,59.51,45.65,17648000000.0,16433000000.0,10566000000.0,19000000000.0,-8434000000.0,0.62,17.93,3.48,,yfinance,15.75,10.0,False,10.0,yfinance dividend history,Financial Services,Credit Services,92.59,4.63,38.0,2.21,660.34,735.0,550.0,17.3,2.85,Finnhub,yfinance,,,2026-08-04,,,,,1.42,18.17,19.66,3.1,15.31,17,16,16,16,59.84,2779.67,2026-08-07,4.25,0,0,20,10,12,8,3,0,53,C,22
COST,COST,코스트코,421.95,947.8200073242188,942.186001586914,967.1078287760416,982.7781646728515,958.0864483642578,-1.071556857689295,1094.3199462890625,-13.387304093436134,55.856560996538356,3.45,-7.25,daily_close,일봉 종가,2026-08-08 12:14 KST,,,45.5,44.93,73.82,47.623356,25.269327,29.15,60.257,21.5,11.83,13.4,14.16 -> 16.56 -> 18.21,275235000000.0,10383000000.0,8099000000.0,3.77,2.94,13335000000.0,7837000000.0,14161000000.0,8173000000.0,5988000000.0,0.62,27.01,5.88,,yfinance,13.18,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Discount Stores,65.22,4.0,35.0,-1.45,1076.91,1315.0,740.0,13.62,-0.24,Finnhub,yfinance,,,2026-08-06,,,,,1.05,13.4,25.77,7.83,27.62,9,7,6,6,84.8,222.72,2026-08-07,4.25,0,0,20,10,8,10,3,5,56,B,23
BAC,BAC,뱅크오브아메리카,398.83,63.16999816894531,61.76799983978272,57.13349984486898,53.93616666793823,53.85920003890991,17.287293764684456,63.25,-0.1264851083868577,69.55903597467281,5.87,24.4,daily_close,일봉 종가,2026-08-08 12:14 KST,63.2987,0.20373885512941903,24.4,11.85,70.64,14.362283,1.4969997,10.64,,8.1,,11.22,3.08 -> 3.21 -> 3.81,113097000000.0,,30509000000.0,,26.98,12613000000.0,12613000000.0,239319000000.0,365904000000.0,-126585000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-07,,,,,0.59,11.22,,,,2,1,1,1,,,2026-08-07,4.25,8,6,12,20,8,8,1,0,63,B,24
GE,GE,GE Aerospace,373.67,370.0799865722656,357.5490005493164,342.8221674601237,324.3230832417806,316.9352505493164,16.768326000606777,381.2200012207031,-2.922200989655868,68.40625012193317,3.01,24.42,daily_close,일봉 종가,2026-08-08 12:14 KST,370.5815,0.1355148740626237,19.4,275.66,80.86,44.385883,22.191637,48.23,113.225,21.1,28.38,-1.32,8.36 -> 5.99 -> 8.14,45855000000.0,8680000000.0,8704000000.0,18.93,18.98,8537000000.0,7264000000.0,12392000000.0,20495000000.0,-8103000000.0,0.51,19.58,1.88,,yfinance,93.3,10.0,False,10.0,yfinance dividend history,Industrials,Aerospace & Defense,87.5,4.55,21.0,0.0,404.9,455.0,347.0,9.41,9.05,Finnhub,yfinance,,,2026-08-05,,,,,2.29,-1.32,35.49,8.72,27.34,9,8,8,8,25.07,154.49,2026-08-07,4.25,0,0,20,0,0,8,1,0,29,D,25
UNH,UNH,유나이티드헬스,364.13,407.0799865722656,420.2679977416992,408.82283172607424,359.0976656595866,345.9309489440918,17.676659985127984,625.25,-34.893244850497304,41.656093496524385,-4.13,2.7,daily_close,일봉 종가,2026-08-08 12:14 KST,406.81,-0.06632273292012948,61.5,25.21,86.57,31.05073,3.5019114,14.15,69.211,0.4,-41.26,-25.54,23.86 -> 15.51 -> 13.23,447567000000.0,18964000000.0,12056000000.0,4.24,2.69,19697000000.0,16075000000.0,24365000000.0,78389000000.0,-54024000000.0,2.28,66.57,9.28,,yfinance,10.9,10.0,False,10.0,yfinance dividend history,Healthcare,Healthcare Plans,79.41,4.41,26.0,0.0,475.23,529.0,313.0,16.74,10.15,Finnhub,yfinance,,,2026-08-07,,,,,0.5,-25.54,25.83,4.83,14.93,16,15,14,14,20.21,-27.5,2026-08-07,4.25,0,0,12,20,0,10,5,5,52,C,26
MS,MS,Morgan Stanley,352.0,216.3300018310547,215.652498626709,212.6499989827474,193.5151658376058,185.78909919738769,16.438479311006006,228.5500030517578,-5.3467517206445905,55.94528916419674,-2.68,12.74,daily_close,일봉 종가,2026-08-08 12:14 KST,215.824,-0.23390275355789206,31.9,15.4,62.71,19.190218,3.201366,16.39,502.246,16.3,,40.39,5.18 -> 7.95 -> 10.21,65966000000.0,,16861000000.0,,25.56,-17889000000.0,-20787000000.0,81310000000.0,370538000000.0,-289228000000.0,1.85,35.55,4.0,,yfinance,,,,,,Financial Services,Capital Markets,56.25,,,1.7,,,,,13.19,Finnhub,,,,2026-08-05,,,,,0.6,40.39,20.59,3.3,15.31,17,16,16,16,-6.8,-2.99,2026-08-07,4.25,4,0,16,20,15,10,3,0,68,B,27
PG,PG,프록터앤갬블,350.17,145.7899932861328,147.46600189208985,146.8230010986328,148.14033393859864,147.96335067749024,-1.4688484556521075,179.6999969482422,-18.870341813014193,40.54356228398225,-0.85,1.31,daily_close,일봉 종가,2026-08-08 12:14 KST,145.87,0.05487805580055685,5.8,23.71,71.82,21.582724,6.3866386,31.11,67.651,7.4,2.84,5.04,5.9 -> 6.02 -> 6.51,84284000000.0,20451000000.0,15974000000.0,24.26,18.95,17817000000.0,14044000000.0,9556000000.0,35463000000.0,-25907000000.0,2.98,61.8,4.35,,yfinance,5.0,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Household & Personal Products,59.46,3.96,23.0,-1.65,163.61,186.0,145.0,12.22,0.19,Finnhub,yfinance,,,2026-08-04,,,,,3.72,5.04,25.92,8.91,26.64,9,7,6,6,-16.73,-28.32,2026-08-07,4.25,4,0,20,0,4,5,5,5,43,C,28
CVX,CVX,쉐브론,345.8,186.55999755859375,189.20649948120118,184.00600001017253,187.84749997456868,176.28830001831054,5.826647338034528,211.14999389648438,-11.64574806947226,45.794376513089965,5.76,0.33,daily_close,일봉 종가,2026-08-08 12:14 KST,186.65,0.048243161762471724,322.9,14.21,70.27,18.592876,2.079306,6.64,23.989,52.6,-11.86,-23.6,11.36 -> 9.72 -> 6.63,184432000000.0,16674000000.0,12299000000.0,9.04,6.67,33939000000.0,16592000000.0,6293000000.0,40758000000.0,-34465000000.0,3.82,67.18,7.12,,yfinance,6.39,10.0,False,10.0,yfinance dividend history,Energy,Oil & Gas Integrated,83.87,4.28,24.0,7.2,215.0,236.0,170.0,15.24,16.82,Finnhub,yfinance,,,2026-08-04,,,,,0.06,-23.6,,,,2,1,1,1,,,2026-08-07,4.25,4,3,6,20,0,10,5,5,53,C,29
