yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,dividend_year,dividend_report_code,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
323410.KS,323410,카카오뱅크,107829,,은행 및 금융서비스,KOSPI,주권,KRX,22650.0,23247.0,-2.568073299780617,37000.0,-38.78378378378378,63.52201257850449,-4.23,-11.7,nxt_web_latest,NXT 체결가,2026-07-15 21:57 KST,,,9.1,27.52,17.52,18.0,1.63,7.23,1032.02,4.78,7.0,16.34,744 -> 923 -> 1007,30863.0,6494.0,4803.0,21.04,15.56,60057.65,59360.83,20911.53,696599.09,-675687.56,2.03,45.64,460.0,2191.95,OpenDART,79.15,4.0,False,4.0,OpenDART,,3.67,,,29792.0,,,31.53,,,Naver/FnGuide,,KRW,2026-07-15,2025.0,OFS,11011,OpenDART,1.98,2025.0,11011,2,1,1,1,16.34,,,,,,은행 및 저축기관,은행 및 저축기관,2026-07-15,4.25,8,6,6,5,12,5,3,5,50,C,63
005830.KS,005830,DB손해보험,106438,,"자동차보험,화재보험,해상보험,특종보험,장기보험",KOSPI,주권,KRX,161300.0,148487.0,8.629038232303165,205500.0,-21.508515815085158,76.13412228794742,6.47,-5.12,nxt_web_latest,NXT 체결가,2026-07-15 21:57 KST,,,-3.4,4.18,45.62,7.0,0.84,17.75,576.91,5.55,-1.69,1.43,24556 -> 26152 -> 25263,230479.0,23840.0,17906.0,10.34,7.77,-2824.18,-3921.7,17134.19,630870.18,-613735.99,4.71,25.7,7600.0,4608.9,OpenDART,18.22,5.0,False,5.0,OpenDART,,3.94,,,219313.0,,,35.97,,,Naver/FnGuide,,KRW,2026-07-14,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,3,2,2,2,1.43,,,,,,보험업,보험업,2026-07-15,4.25,15,8,16,0,0,0,1,5,45,C,64
259960.KS,259960,크래프톤,106117,,<배틀그라운드> 등 게임 소프트웨어,KOSPI,주권,KRX,230000.0,255310.0,-9.91343856488191,386000.0,-40.41450777202073,63.580246913569255,-6.88,-10.33,nxt_web_latest,NXT 체결가,2026-07-15 21:57 KST,,,-43.16,14.43,43.61,10.0,1.47,10.6,31.31,22.76,-10.83,12.39,12221 -> 27162 -> 15438,33266.0,10544.0,7337.0,31.7,22.06,10451.03,9041.3,5967.26,22495.04,-16527.78,0.97,13.6,2240.0,995.75,OpenDART,,1.0,False,1.0,OpenDART,,,,,,,,,,,,,,,,,,,,2025.0,11011.0,2,1,1,1,12.39,,,,,,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2026-07-15,4.25,12,6,12,0,8,0,3,5,46,C,65
0126Z0.KS,0126Z0,삼성에피스홀딩스,100651,,지주회사,KOSPI,주권,KRX,398000.0,,,743000.0,-46.433378196500676,42.36559139784691,-12.24,-34.65,nxt_web_latest,NXT 체결가,2026-07-15 21:57 KST,,,,35.03,6.46,36.0,1.56,,30.64,,,,-,2516.9,-636.41,853.0,-25.29,33.9,-1037.45,-1437.32,1313.0,18098.15,-16785.15,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-13,2025.0,CFS,11011.0,OpenDART,,,,17,16,16,16,,7.5,1.0,8.82,380.0,56.0,기타 금융업,기타 금융업,2026-07-15,4.25,0,6,0,0,0,0,5,3,14,D,66
016360.KS,016360,삼성증권,99212,,"유가증권의 매매,위탁매매,인수주선",KOSPI,주권,KRX,109200.0,95359.0,14.514623685231598,149500.0,-26.956521739130434,50.19762845848877,-11.86,-1.27,nxt_web_latest,NXT 체결가,2026-07-15 21:57 KST,,,12.03,5.76,26.08,5.0,1.11,13.09,887.64,10.45,14.09,35.65,6130 -> 10068 -> 11279,148739.0,13757.0,10072.0,9.25,6.77,-53238.21,-53680.42,33798.3,716151.57,-682353.27,3.66,35.46,4000.0,3572.0,OpenDART,33.01,5.0,True,5.0,OpenDART,,3.89,,,165611.0,,,51.66,,,Naver/FnGuide,,KRW,2026-07-14,2025.0,CFS,11011.0,OpenDART,0.42,2025.0,11011.0,5,4,4,4,35.65,8.5,1.56,12.06,-41.18,-28.85,금융 지원 서비스업,금융 지원 서비스업,2026-07-15,4.25,15,8,12,20,15,5,5,5,85,S,67
003490.KS,003490,대한항공,98130,,"여객운송,화물운송,항공기 제조,판매,정비수리/기내식 제조판매,면세품 판매",KOSPI,주권,KRX,26650.0,24248.5,9.903705383838176,30000.0,-11.166666666666666,34.96932515331417,-7.47,5.75,daily_close,NXT 미확인,2026-07-15 22:01 KST,,,-40.82,8.45,44.57,44.0,0.88,7.28,339.88,41.16,-47.23,-14.28,2873 -> 3567 -> 2111,252255.0,11136.0,6473.0,4.41,2.57,40751.91,-2209.29,18699.88,389469.74,-370769.86,2.81,35.5,750.0,2770.54,OpenDART,0.0,4.0,False,4.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-13,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,1,0,0,0,-14.28,,,,,,항공 여객 운송업,항공 여객 운송업,2026-07-15,4.25,0,8,6,0,0,0,3,5,22,D,68
006260.KS,006260,LS,95160,,"전력용전선,일반전선,통신케이블,동선,알루미늄선,공조기,프라스틱사출성형기 제조,도매",KOSPI,주권,KRX,298500.0,279921.5,6.6370393128073415,553000.0,-46.02169981916817,39.12175648702376,-31.06,-10.63,nxt_web_latest,NXT 체결가,2026-07-15 21:57 KST,,,14.75,14.43,19.33,22.0,2.16,5.64,225.47,15.7,-1.89,-20.96,13539 -> 7371 -> 8458,318700.0,10526.0,4851.0,3.3,1.52,2063.3,-9841.35,20866.11,173152.04,-152285.93,,25.25,,683.69,OpenDART,,0.0,False,0.0,OpenDART,,,,,,,,,,,,,KRW,,2025.0,CFS,11011.0,OpenDART,1.49,2025.0,11011.0,17,16,16,15,-20.96,7.5,1.0,8.91,193.33,116.0,기타 금융업,기타 금융업,2026-07-15,4.25,4,3,6,10,0,5,5,3,36,D,69
443060.KS,443060,HD현대마린솔루션,90563,,"AM(After Market) 솔루션, 친환경 Retrofit, 디지털 제어",KOSPI,주권,KRX,198900.0,206201.5,-3.5409538727894803,280500.0,-29.09090909090909,33.94495412843415,-19.31,9.41,nxt_web_latest,NXT 체결가,2026-07-15 21:57 KST,,,13.41,31.31,29.67,24.0,10.24,33.73,54.27,13.59,28.86,26.16,3778 -> 5302 -> 6013,19827.0,3501.0,2696.0,17.66,13.6,3241.28,3061.12,3779.24,4475.95,-696.71,1.99,65.7,3950.0,1770.79,OpenDART,25.4,2.0,False,2.0,OpenDART,,4.0,,,324900.0,,,63.35,,,Naver/FnGuide,,KRW,2026-07-14,2025.0,CFS,11011.0,OpenDART,1.79,2025.0,11011.0,2,1,1,1,26.16,,,,,,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",2026-07-15,4.25,4,0,20,5,15,5,3,5,57,B,70
047050.KS,047050,포스코인터내셔널,90424,,"영업활동의 주요 품목으로 에너지 사업내 천연가스 발전, 태양력, 풍력, 수소 등이 있으며, 트레이딩 사업은 철강 및 철강원료, 이차전지소재, 곡물, 유지, 면방, 바이오플라스틱, 친환경차부품, 인프라 및 산업 플랜트 등이 있음.",KOSPI,주권,KRX,51200.0,61415.75,-16.633762512059203,87300.0,-41.3516609392898,57.28155339801932,-14.24,-29.67,nxt_web_latest,NXT 체결가,2026-07-15 21:57 KST,,,19.35,14.68,7.95,10.0,1.3,9.27,140.03,0.35,0.65,-4.58,3834 -> 2925 -> 3491,323736.0,11653.0,6368.0,3.6,1.97,19415.39,8824.95,11714.66,109403.55,-97688.89,3.61,51.3,1850.0,3153.22,OpenDART,22.76,5.0,False,5.0,OpenDART,,4.0,,,100231.0,,,95.76,,,Naver/FnGuide,,KRW,2026-07-14,2025.0,CFS,11011.0,OpenDART,0.52,2025.0,11011.0,1,0,0,0,-4.58,,,,,,상품 중개업,상품 중개업,2026-07-15,4.25,12,6,6,20,0,8,3,5,60,B,71
352820.KS,352820,하이브,89652,,"음악 기획/제작, 퍼블리싱, 아티스트 매니지먼트",KOSPI,주권,KRX,207500.0,290291.5,-28.520125460097866,404500.0,-48.702101359703335,58.15261044176053,-11.89,-22.57,nxt_web_latest,NXT 체결가,2026-07-15 21:57 KST,,,-95.0,455.33,18.44,47.0,2.66,-7.33,54.46,17.48,-73.21,,4504 -> 225,26499.0,493.0,-2544.0,1.86,-9.6,1074.84,463.79,5349.15,19340.18,-13991.03,0.24,-9.05,500.0,214.73,OpenDART,-15.48,3.0,True,3.0,OpenDART,,4.0,,,365000.0,,,75.9,,,Naver/FnGuide,,KRW,2026-07-15,2025.0,CFS,11011,OpenDART,,2025.0,11011,1,0,0,0,,,,,,,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음업,2026-07-15,4.25,0,3,0,0,0,0,3,3,9,D,72
161390.KS,161390,한국타이어앤테크놀로지,88570,,타이어 제조,KOSPI,주권,KRX,71400.0,59285.5,20.434170243988834,75900.0,-5.928853754940711,68.83116883113755,5.31,18.21,nxt_web_latest,NXT 체결가,2026-07-15 21:57 KST,,,-2.26,6.24,39.48,6.0,0.67,9.39,87.63,125.27,4.47,22.99,5814 -> 8998 -> 8795,212023.0,18411.0,9716.0,8.68,4.58,16080.24,-7000.92,26030.8,124452.09,-98421.29,3.22,25.8,2300.0,2805.74,OpenDART,42.19,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-13,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,1,0,0,0,22.99,,,,,,고무제품 제조업,고무제품 제조업,2026-07-15,4.25,15,10,6,0,12,0,1,0,44,C,73
039490.KS,039490,키움증권,86815,,"유가증권의 매매, 위탁, 인수, 주선",KOSPI,주권,KRX,327500.0,355627.5,-7.909258985877077,495500.0,-33.90514631685166,48.67075664621399,-11.25,-28.73,nxt_web_latest,NXT 체결가,2026-07-15 21:57 KST,,,38.22,5.91,27.59,6.0,1.32,18.12,1107.51,51.78,35.51,64.21,15021 -> 29304 -> 40504,171217.0,14882.0,11150.0,8.69,6.51,-63999.34,-68600.17,23004.64,744513.63,-721508.99,3.51,27.05,11500.0,3011.1,OpenDART,34.63,5.0,True,5.0,OpenDART,,,,,,,,,,,,,,,,,,,0.16,2025.0,11011.0,5,4,4,4,64.21,8.5,1.46,12.06,-29.41,-9.59,금융 지원 서비스업,금융 지원 서비스업,2026-07-15,4.25,15,6,16,20,15,10,5,5,92,S,74
028050.KS,028050,삼성E&A,83398,,"산업설비,건물,구축물,토목시설의 설계,시공,공사감리",KOSPI,주권,KRX,42550.0,36054.75,18.014963354343045,64400.0,-33.92857142857143,48.936170212743534,-18.95,-15.58,daily_close,NXT 미확인,2026-07-15 22:01 KST,,,-18.44,6.49,38.16,11.0,1.64,13.76,125.8,-9.41,-18.47,-9.5,3846 -> 3862 -> 3150,90288.0,7921.0,6483.0,8.77,7.18,2544.33,1579.4,8617.97,55933.7,-47315.73,1.86,25.1,790.0,1548.4,OpenDART,19.7,2.0,False,2.0,OpenDART,,4.0,,,67816.0,,,59.38,,,Naver/FnGuide,,KRW,2026-07-14,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,2,1,1,1,-9.5,,,,,,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",2026-07-15,4.25,12,6,12,0,0,0,5,5,40,C,75
003230.KS,003230,삼양식품,80753,,"라면,스낵,유제품,장유,식용유,사료,향신료,건강음료(루이보스 티) 제조,도매",KOSPI,주권,KRX,1076000.0,1251965.0,-14.05510537435152,1630000.0,-33.987730061349694,43.82608695652067,-6.03,-21.4,nxt_web_latest,NXT 체결가,2026-07-15 21:57 KST,,,43.18,19.3,15.61,15.0,6.02,37.59,72.74,36.1,52.12,75.62,16761 -> 36106 -> 51697,23518.0,5242.0,3887.0,22.29,16.53,3092.87,-1520.85,3328.41,9249.56,-5921.15,0.45,9.2,4800.0,359.94,OpenDART,50.79,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-13,2025.0,CFS,11011.0,OpenDART,0.35,2025.0,11011.0,1,0,0,0,75.62,,,,,,기타 식품 제조업,기타 식품 제조업,2026-07-15,4.25,8,0,20,20,15,10,5,5,83,A,76
078930.KS,078930,GS,75988,,지주회사/부동산 임대,KOSPI,주권,KRX,82500.0,63774.0,29.363063317339353,82100.0,0.48721071863580995,70.85308056869687,13.17,13.01,nxt_web_latest,NXT 체결가,2026-07-15 21:57 KST,,,40.85,5.41,20.48,5.0,0.51,5.55,86.04,-0.26,-4.59,-21.64,13734 -> 5988 -> 8434,251841.0,29361.0,10381.0,11.66,4.12,21933.38,2812.65,16109.17,165137.94,-149028.77,3.64,35.6,3000.0,2841.14,OpenDART,6.27,5.0,False,5.0,OpenDART,,4.0,,,98000.0,,,18.79,,,Naver/FnGuide,,KRW,2026-07-15,2025.0,CFS,11011,OpenDART,0.12,2025.0,11011,17,16,16,15,-21.64,8.0,1.08,8.91,-37.5,-52.78,기타 금융업,기타 금융업,2026-07-15,4.25,15,10,6,20,0,10,1,0,62,B,77
007660.KS,007660,이수페타시스,74950,,"P.C.B(인쇄회로기판),M.L.B 제조",KOSPI,주권,KRX,101100.0,115648.0,-12.579551743220808,161400.0,-37.36059479553903,46.17737003057445,-18.47,-17.6,nxt_web_latest,NXT 체결가,2026-07-15 21:57 KST,,,102.24,38.82,19.01,28.0,9.18,29.64,70.53,30.0,100.88,77.17,719 -> 1116 -> 2257,10880.0,2047.0,1605.0,18.81,14.75,1687.53,-128.51,1627.8,5333.13,-3705.33,,11.0,,168.84,OpenDART,,0.0,False,1.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-13,2025.0,CFS,11011.0,OpenDART,0.27,2025.0,11011.0,7,6,6,6,77.17,48.0,5.47,5.76,-41.67,67.82,전자부품 제조업,전자부품 제조업,2026-07-15,4.25,0,0,20,20,15,10,5,5,75,A,78
180640.KS,180640,한진칼,74907,,"지주사업, 경영자문 및 컨설팅",KOSPI,주권,KRX,111700.0,115548.0,-3.3302177450064043,173000.0,-35.433526011560694,44.22310756971289,-8.89,-4.69,nxt_web_latest,NXT 체결가,2026-07-15 21:57 KST,,,-68.82,25.59,19.62,50.32,2.46,4.75,20.93,2.12,-115.24,-36.56,5723 -> 7385 -> 2303,2984.0,-75.0,1592.0,-2.51,53.35,1222.26,-458.92,1109.3,7165.31,-6056.01,0.32,15.6,360.0,242.39,OpenDART,28.42,4.0,False,4.0,OpenDART,,,,,,,,,,,,,,,,,,,,2025.0,11011.0,17,16,16,15,-36.56,7.5,1.0,8.91,570.93,146.0,기타 금융업,기타 금융업,2026-07-15,4.25,0,3,0,0,0,0,5,5,13,D,79
353200.KS,353200,대덕전자,70765,,"PCB(Printed Circuit Board, 인쇄회로기판)의 제조 및 판매",KOSPI,주권,KRX,143200.0,78178.5,83.17056479722686,190900.0,-24.9869041382923,53.77813504822546,-17.8,53.48,daily_close,NXT 미확인,2026-07-15 22:01 KST,,,100.43,46.49,16.1,35.0,8.03,5.37,31.28,19.41,334.51,36.9,493 -> 461 -> 924,10653.0,491.0,476.0,4.61,4.47,715.52,44.13,338.68,2807.01,-2468.33,0.35,54.1,500.0,257.67,OpenDART,7.72,5.0,True,5.0,OpenDART,,4.07,,,203214.0,,,41.91,,,Naver/FnGuide,,KRW,2026-07-15,2025.0,CFS,11011,OpenDART,0.35,2025.0,11011,7,6,6,6,36.9,44.5,6.04,6.37,-21.35,32.95,전자부품 제조업,전자부품 제조업,2026-07-15,4.25,0,0,6,20,15,10,5,5,61,B,80
090430.KS,090430,아모레퍼시픽,70659,,"화장품,생활용품 제조, 판매",KOSPI,주권,KRX,119700.0,126351.5,-5.2642825767798564,182300.0,-34.33900164563906,68.42105263156367,8.92,-10.14,nxt_web_latest,NXT 체결가,2026-07-15 21:57 KST,,,-60.27,34.27,24.23,22.0,1.43,4.41,26.49,9.46,52.29,14.4,2608 -> 8591 -> 3413,42528.0,3358.0,2473.0,7.9,5.81,5838.4,4925.73,5245.58,14577.56,-9331.98,1.04,36.3,1240.0,856.01,OpenDART,6.06,5.0,True,5.0,OpenDART,,,,,,,,,,,,,,,,,,,,2025.0,11011.0,3,2,2,2,14.4,,,,,,기타 화학제품 제조업,기타 화학제품 제조업,2026-07-15,4.25,4,6,0,0,8,0,1,5,24,D,81
005387.KS,005387,현대차2우B,69613,,,KOSPI,주권,KRX,199100.0,232825.5,-14.485311961103916,323500.0,-38.45440494590417,35.71428571427872,-19.72,-20.52,daily_close,NXT 미확인,2026-07-15 22:01 KST,,,-23.26,5.89,25.07,5.0,0.44,8.41,188.95,6.29,-19.46,-9.97,43589 -> 46042 -> 35331,1862545.0,114679.0,103648.0,6.16,5.56,,,,,,,,,,,,,,,,,3.96,,,808000.0,,,305.83,,,Naver/FnGuide,,,2026-07-14,,,,,,,,2,1,1,1,-9.97,,,,,,,,2026-07-15,4.25,15,10,6,0,0,0,5,5,41,C,82
021240.KS,021240,코웨이,67724,,"렌탈 서비스(정수기,비데, 필터교환 등), 가정용기기 도매,판매,제조,폐기물처리설비,수출(정수기,청정기)",KOSPI,주권,KRX,95800.0,86529.0,10.714326988639646,113200.0,-15.371024734982333,61.12531969307274,4.36,15.01,nxt_web_latest,NXT 체결가,2026-07-15 21:57 KST,,,11.66,9.28,54.47,9.0,1.79,18.14,93.71,15.16,10.47,15.76,6386 -> 7664 -> 8558,49636.0,8787.0,6175.0,17.7,12.44,355.44,-2016.74,1821.91,33863.95,-32042.04,,22.2,,1372.89,OpenDART,4.0,0.0,False,2.0,OpenDART,,4.0,,,125000.0,,,30.48,,,Naver/FnGuide,,KRW,2026-07-14,2025.0,CFS,11011.0,OpenDART,0.77,2025.0,11011.0,1,0,0,0,15.76,,,,,,그외 기타 개인 서비스업,그외 기타 개인 서비스업,2026-07-15,4.25,12,6,16,16,12,5,3,5,75,A,83
047040.KS,047040,대우건설,66731,,"아파트건설,토목공사,건축공사,포장공사,전기공사,무역/중장비 대여",KOSPI,주권,KRX,16240.0,12519.3,29.719712763493174,37150.0,-56.28532974427994,35.09060955514899,-34.52,-43.22,daily_close,NXT 미확인,2026-07-15 22:01 KST,,,-54.26,4.44,11.78,14.0,1.86,-23.89,284.46,-23.32,-302.28,,1231 -> 563,80546.0,-8154.0,-9161.0,-10.12,-11.37,4629.05,3518.74,18288.8,98838.97,-80550.17,,,,,,,,,,,,3.82,,,30800.0,,,89.66,,,Naver/FnGuide,,KRW,2026-07-15,2025.0,CFS,11011,OpenDART,,,,1,0,0,0,,,,,,,건물 건설업,건물 건설업,2026-07-15,4.25,8,3,0,0,0,0,5,3,19,D,84
064400.KS,064400,LG씨엔에스,66173,,"컨설팅, 시스템 구축/운영, 토탈 아웃소싱 및 AI, 클라우드·스마트팩토리 등 IT신기술 기반의 DX사업",KOSPI,주권,KRX,68300.0,69560.5,-1.8120916324638265,143700.0,-52.470424495476685,33.87096774192018,-26.08,1.79,daily_close,NXT 미확인,2026-07-15 22:01 KST,,,8.8,13.5,5.23,15.0,2.53,17.35,79.68,2.46,7.58,9.24,3811 -> 4180 -> 4548,61295.0,5518.0,4392.0,9.0,7.17,4181.68,3649.95,11409.88,23438.36,-12028.48,2.71,40.9,1850.0,1792.39,OpenDART,14.14,5.0,False,5.0,OpenDART,,,,,,,,,,,,,,,,,,,1.7,2025.0,11011.0,2,1,1,1,9.24,,,,,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",2026-07-15,4.25,8,3,16,5,8,5,3,3,51,C,85
000880.KS,000880,한화,63739,,"화약,화공품,자동선반류,공작기계 제조,전자교환기,건설,정보통신,종합무역/임직원 및 개인대상 교육,세미나 및 워크샵 중계,동영상광고",KOSPI,주권,KRX,90100.0,108016.5,-16.586817754694884,150900.0,-40.29158383035122,34.35114503815875,-30.16,-32.56,nxt_web_latest,NXT 체결가,2026-07-15 21:57 KST,,,-50.24,10.25,21.33,10.0,0.73,3.3,497.35,34.39,71.64,0.68,3886 -> 7916 -> 3939,747854.0,41469.0,19916.0,5.55,2.66,83201.96,21278.89,146845.82,2408940.93,-2262095.11,1.22,26.49,1100.0,986.77,OpenDART,10.05,5.0,False,5.0,OpenDART,,,,,,,,,,,,,,,,,,,,2025.0,11011.0,3,2,2,2,0.68,,,,,,기타 화학제품 제조업,기타 화학제품 제조업,2026-07-15,4.25,12,10,0,0,0,0,3,5,30,D,86
267270.KS,267270,HD건설기계,62058,,"굴삭기, 지게차, 휠로더 등",KOSPI,주권,KRX,129300.0,125546.0,2.990139072531184,198100.0,-34.72993437657749,61.403508771916115,-17.06,-19.04,nxt_web_latest,NXT 체결가,2026-07-15 21:57 KST,,,6.37,11.96,17.78,12.0,1.32,5.74,86.64,9.84,-10.24,-10.94,7077 -> 5277 -> 5613,37765.0,1709.0,870.0,4.53,2.3,1660.36,115.1,3378.73,16723.99,-13345.26,,26.5,,263.39,OpenDART,-35.45,0.0,True,3.0,OpenDART,,4.0,,,216167.0,,,67.18,,,Naver/FnGuide,,KRW,2026-07-15,2025.0,CFS,11011,OpenDART,1.88,2025.0,11011,3,2,2,2,-10.94,,,,,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-15,4.25,12,6,6,5,0,5,3,5,42,C,87
326030.KS,326030,SK바이오팜,61240,,신경질환 및 정신질환을 포함한 중추신경 관련 신약 개발,KOSPI,주권,KRX,78000.0,107664.5,-27.552721649197277,140700.0,-44.562899786780385,37.12871287127425,-13.72,-26.69,nxt_web_latest,NXT 체결가,2026-07-15 21:57 KST,,,10.9,36.34,12.2,18.0,6.57,39.28,45.03,29.05,111.73,,3074 -> 3409,7067.0,2039.0,2533.0,28.85,35.84,1763.34,1468.23,3077.71,3720.39,-642.68,,,,,,,,,,,,4.0,,,147273.0,,,88.81,,,Naver/FnGuide,,KRW,2026-07-15,2025.0,CFS,11011,OpenDART,1.65,,,1,0,0,0,,,,,,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-07-15,4.25,8,0,20,5,0,5,5,5,48,C,88
241560.KS,241560,두산밥캣,60485,,"Compact Equipment, Heavy Equipment, Portable Power",KOSPI,주권,KRX,62700.0,62172.5,0.8484458562869436,76700.0,-18.252933507170795,58.15217391299923,-5.0,-11.19,nxt_web_latest,NXT 체결가,2026-07-15 21:57 KST,,,-25.84,8.93,39.01,12.0,0.8,5.71,70.77,2.81,-21.26,-32.66,9192 -> 5620 -> 4168,87919.0,6861.0,4023.0,7.8,4.58,,,,,,2.71,40.4,1700.0,1627.3,OpenDART,7.99,5.0,False,5.0,OpenDART,,4.0,,,91071.0,,,45.25,,,Naver/FnGuide,외화 공시 환산 필요,USD,2026-07-14,,,,,,2025.0,11011.0,3,2,2,2,-32.66,,,,,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-15,4.25,12,10,6,0,0,0,3,5,36,D,89
032640.KS,032640,LG유플러스,60268,,"개인휴대통신서비스,음성서비스,데이터서비스,부가통신/단말기 도소매/프로그램 개발,자료제공",KOSPI,주권,KRX,14220.0,15470.4,-8.082531802668319,17810.0,-20.157215047725995,52.3929471030898,-8.85,-16.99,nxt_web_latest,NXT 체결가,2026-07-15 21:57 KST,,,40.79,10.47,85.2,9.0,0.7,6.01,117.06,5.65,3.36,-7.96,1426 -> 858 -> 1208,154517.0,8921.0,5092.0,5.77,3.3,29637.57,9799.29,7943.18,106142.65,-98199.47,,53.73,,2814.72,OpenDART,,0.0,False,1.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-13,2025.0,CFS,11011.0,OpenDART,0.22,2025.0,11011.0,3,2,2,2,-7.96,,,,,,전기 통신업,전기 통신업,2026-07-15,4.25,12,10,6,20,0,10,5,5,68,B,90
001440.KS,001440,대한전선,58699,,"전력선,통신케이블,적산계기,스텐레스압연제품,광케이블,초고압선,알루미늄 제조,도매/전기공사",KOSPI,주권,KRX,29950.0,31043.45,-3.52232113376574,72300.0,-58.57538035961273,43.34677419352392,-27.22,-28.86,daily_close,NXT 미확인,2026-07-15 22:01 KST,,,10.51,31.98,13.41,54.0,3.29,5.48,114.0,10.47,11.63,-5.86,510 -> 409 -> 452,36360.0,1286.0,899.0,3.54,2.47,-1712.8,-3319.76,4388.57,18609.39,-14220.82,,,,,,,,,,,,4.0,,,57200.0,,,90.98,,,Naver/FnGuide,,KRW,2026-07-14,2025.0,CFS,11011.0,OpenDART,5.14,,,1,0,0,0,-5.86,,,,,,절연선 및 케이블 제조업,절연선 및 케이블 제조업,2026-07-15,4.25,0,0,6,0,0,5,5,3,19,D,91
004170.KS,004170,신세계,57615,,"백화점,할인점(E마트)",KOSPI,주권,KRX,609000.0,358060.0,70.08322627492599,776000.0,-21.52061855670103,32.2493224932237,-19.12,62.18,nxt_web_latest,NXT 체결가,2026-07-15 21:57 KST,,,-86.85,63.77,26.84,15.0,1.08,0.32,140.91,5.47,0.63,-74.9,22865 -> 10948 -> 1440,69295.0,4800.0,646.0,6.93,0.93,9905.83,4888.19,8451.28,92609.75,-84158.47,0.85,327.13,5200.0,455.92,OpenDART,11.51,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-13,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,1,0,0,0,-74.9,,,,,,종합 소매업,종합 소매업,2026-07-15,4.25,8,8,0,0,0,0,3,5,24,D,92
138930.KS,138930,BNK금융지주,56541,,금융지주회사,KOSPI,주권,KRX,18300.0,16839.6,8.672415021734492,22650.0,-19.205298013245034,65.58441558426654,0.72,-4.44,nxt_web_latest,NXT 체결가,2026-07-15 21:57 KST,,,13.42,4.79,39.55,7.0,0.52,7.58,1333.0,1.21,3.06,14.16,1972 -> 2266 -> 2570,101525.0,9027.0,8362.0,8.89,8.24,-20237.99,-21985.53,63746.34,1498535.72,-1434789.38,4.02,28.12,735.0,2291.6,OpenDART,7.03,5.0,True,5.0,OpenDART,,,,,,,,,,,,,,,,,,,0.52,2025.0,11011.0,17,16,16,15,14.16,8.0,1.08,8.91,-12.5,-51.85,기타 금융업,기타 금융업,2026-07-15,4.25,15,10,6,20,8,5,1,5,70,A,93
