yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,dividend_year,dividend_report_code,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
298040.KS,298040,효성중공업,264071,,-,KOSPI,주권,KRX,2848000.0,2610400.0,3228066.6666666665,3096858.3333333335,2677385.0,6.372449236848642,4601000.0,-38.100412953705714,55.24901469007497,2.82,-32.14,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,133.52,20.47,26.8,34.0,11.01,24.41,190.31,21.93,106.07,111.72,12438 -> 23876 -> 55755,59685.0,7470.0,5028.0,12.52,8.42,4930.1,3010.24,2167.73,47381.62,-45213.89,0.26,13.4,7500.0,698.38,OpenDART,73.21,3.0,False,3.0,OpenDART,,4.0,,,4235385.0,,,48.71,,,Naver/FnGuide,,KRW,2026-08-07,2025.0,CFS,11011,OpenDART,0.25,111.72,2025.0,11011,3,2,2,2,,,,,,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-08-07,4.67,0,0,20,20,15,10,3,5,73,A,29
005490.KS,005490,POSCO홀딩스,262289,,"열연코일,냉연강판,후판,선재,스테인리스 제조",KOSPI,주권,KRX,330500.0,309800.0,355600.0,370129.1666666667,350527.5,-5.713531748578927,535000.0,-38.22429906542056,61.63265306121745,11.28,-31.0,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,-38.15,27.33,32.57,13.0,0.4,1.18,68.64,-4.94,-15.94,-36.54,20079 -> 13073 -> 8085,690949.0,18271.0,5044.0,2.64,0.73,45719.1,-16728.84,70498.0,428147.47,-357649.47,3.03,115.0,10000.0,7562.08,OpenDART,-5.9,5.0,True,5.0,OpenDART,,4.0,,,523322.0,,,58.34,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,,-36.54,2025.0,11011.0,1,0,0,0,,,,,,1차 철강 제조업,1차 철강 제조업,2026-08-07,4.67,8,10,0,0,0,0,3,5,26,D,30
316140.KS,316140,우리금융지주,253375,,금융지주,KOSPI,주권,KRX,34700.0,32050.0,30975.833333333332,32632.5,30643.75,13.23679379971446,40800.0,-14.950980392156863,76.72955974829256,15.47,9.12,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,1.86,4.73,46.17,8.0,0.64,8.91,1488.67,-10.87,-13.64,11.6,3389 -> 4144 -> 4221,415484.0,36748.0,32275.0,8.84,7.77,136423.91,131352.22,384996.79,5635980.38,-5250983.59,3.92,31.96,1360.0,9984.68,OpenDART,6.37,5.0,True,5.0,OpenDART,,4.0,,,43778.0,,,26.16,,,Naver/FnGuide,,KRW,2026-08-06,2025.0,CFS,11011.0,OpenDART,4.3,11.6,2025.0,11011.0,18,17,17,16,8.0,1.02,8.94,0.0,-37.25,기타 금융업,기타 금융업,2026-08-07,4.67,15,10,6,0,8,2,1,5,47,C,31
010130.KS,010130,고려아연,230855,,"연,아연괴 제조,판매",KOSPI,주권,KRX,1127000.0,1024000.0,1167916.6666666667,1406250.0,1378395.0,-18.238240852585797,2115000.0,-46.71394799054374,60.533707865167344,12.36,-25.46,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,319.09,54.23,28.05,18.0,2.01,8.48,82.36,37.63,70.27,21.41,26127 -> 9190 -> 38514,165879.0,12319.0,7702.0,7.43,4.64,-6282.11,-15712.09,34510.7,92115.02,-57604.32,1.77,52.6,20000.0,4078.65,OpenDART,0.0,5.0,True,5.0,OpenDART,,4.0,,,1689500.0,,,49.91,,,Naver/FnGuide,,KRW,2026-08-07,2025.0,CFS,11011,OpenDART,0.06,21.41,2025.0,11011,1,0,0,0,,,,,,1차 비철금속 제조업,1차 비철금속 제조업,2026-08-07,4.67,8,3,6,20,12,10,3,3,65,B,32
015760.KS,015760,한국전력,228539,,"전력자원개발,발전,송전,전력용기자재확보",KOSPI,주권,KRX,35600.0,34582.5,37019.166666666664,42626.666666666664,45917.75,-22.47006876425783,67900.0,-47.56995581737849,62.26415094331399,1.14,-13.7,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,144.73,3.62,53.15,4.0,0.45,19.4,416.85,4.32,61.28,,5439 -> 13311,974293.0,134906.0,86667.0,13.85,8.9,208801.54,49425.25,22408.11,2056045.13,-2033637.02,4.33,11.6,1542.0,9899.09,OpenDART,623.94,2.0,False,2.0,OpenDART,,4.0,,,55133.0,,,54.87,,,Naver/FnGuide,,KRW,2026-08-07,2025.0,CFS,11011,OpenDART,0.03,,2025.0,11011,1,0,0,0,,,,,,전기업,전기업,2026-08-07,4.67,15,10,16,20,0,10,3,3,77,A,33
138040.KS,138040,메리츠금융지주,211359,,투자사업,KOSPI,주권,KRX,125700.0,119135.0,111528.33333333333,114419.16666666667,113193.0,11.049269831173305,146200.0,-14.0218878248974,67.27272727270281,11.34,16.93,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,6.73,7.76,14.27,8.0,1.84,22.53,1102.87,16.25,-9.92,10.07,10480 -> 11897 -> 12698,203170.0,28727.0,23501.0,14.14,11.57,-64720.07,-65197.88,31532.99,1241967.76,-1210434.77,,,,,,235.23,0.0,True,3.0,OpenDART,,3.75,,,148250.0,,,17.94,,,Naver/FnGuide,,KRW,2026-08-04,2025.0,CFS,11011.0,OpenDART,1.19,10.07,,,18,17,17,16,8.0,0.96,8.82,0.0,91.67,기타 금융업,기타 금융업,2026-08-07,4.67,15,3,20,10,8,5,1,5,67,B,34
011200.KS,011200,HMM,205625,,"정기,부정기,전용선,콘테이너선,자동차선,LNG선 해운",KOSPI,주권,KRX,21850.0,20557.5,19948.333333333332,20475.5,20352.3,7.35887344427903,25950.0,-15.79961464354528,64.60176991134435,13.1,10.35,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,-61.33,8.23,8.37,12.0,0.73,6.9,26.31,-6.91,-58.4,3.39,1829 -> 5055 -> 1955,108914.0,14612.0,18787.0,13.42,17.25,33051.31,17064.29,17607.67,69918.56,-52310.89,3.2,35.15,700.0,6602.66,OpenDART,-16.45,5.0,True,5.0,OpenDART,,3.25,,,23100.0,,,5.72,,,Naver/FnGuide,,KRW,2026-08-06,2025.0,CFS,11011.0,OpenDART,,3.39,2025.0,11011.0,1,0,0,0,,,,,,해상 운송업,해상 운송업,2026-08-07,4.67,12,10,6,0,4,0,3,5,40,C,35
096770.KS,096770,SK이노베이션,203370,,"석유정제,석유화학제품,윤활유제품,아스팔트제품,의약중간체 제조,판매,유전개발,대체에너지사업",KOSPI,주권,KRX,120300.0,114685.0,110518.33333333333,116938.33333333333,115802.5,3.8837676215971157,149800.0,-19.692923898531376,52.34159779613316,21.52,-6.38,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,,53.47,14.41,7.0,0.77,-14.42,190.2,8.11,26.15,,-,802961.0,4487.0,-54364.0,0.56,-6.77,22830.53,-33675.57,160915.52,692169.86,-531254.34,,,,,,-10.7,0.0,True,3.0,OpenDART,,3.93,,,182769.0,,,51.93,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,,,,,2,1,1,1,,,,,,석유 정제품 제조업,석유 정제품 제조업,2026-08-07,4.67,15,10,0,0,0,0,5,5,35,D,36
033780.KS,033780,KT&G,195994,,"잎담배,제조담배,홍삼,홍삼제품 제조,판매",KOSPI,주권,KRX,187600.0,178905.0,179190.0,172432.5,160793.0,16.6717456605698,189000.0,-0.7407407407407408,62.63440860212697,6.35,3.02,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,-0.02,13.64,51.15,15.0,1.97,11.77,51.98,11.35,13.03,16.47,6615 -> 8975 -> 8973,65797.0,13437.0,11023.0,20.42,16.75,5828.75,-930.03,9135.03,48529.58,-39394.55,3.2,57.6,6000.0,6274.28,OpenDART,6.27,5.0,False,5.0,OpenDART,,4.0,,,232857.0,,,24.12,,,Naver/FnGuide,,KRW,2026-08-05,2025.0,CFS,11011.0,OpenDART,,16.47,2025.0,11011.0,1,0,0,0,,,,,,담배 제조업,담배 제조업,2026-08-07,4.67,8,3,12,0,12,0,3,0,38,D,37
051910.KS,051910,LG화학,194834,,"유화/기능/합성수지,재생섬유소,산업재,리튬이온전지,평광판,PVC 제조,도매",KOSPI,주권,KRX,275500.0,256150.0,303275.0,324979.1666666667,338810.0,-18.685989197485316,429500.0,-35.85564610011641,58.71212121211499,9.54,-29.09,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,,29.2,37.6,-59.0,0.57,-5.5,114.54,-5.68,34.98,,-,459322.0,11809.0,-9771.0,2.57,-2.13,82338.59,-56228.12,98999.26,539561.16,-440561.9,0.73,,2000.0,1569.34,OpenDART,-41.52,5.0,True,5.0,OpenDART,,3.85,,,383769.0,,,39.3,,,Naver/FnGuide,,KRW,2026-08-05,2025.0,CFS,11011.0,OpenDART,,,2025.0,11011.0,2,1,1,1,,,,,,기초 화학물질 제조업,기초 화학물질 제조업,2026-08-07,4.67,0,10,0,0,0,0,3,5,18,D,38
010140.KS,010140,삼성중공업,194040,,"선박(벌크선,원유운반선),철구조물,에너지플랜트 생산,판매/토목건축업",KOSPI,주권,KRX,22150.0,21685.0,24915.833333333332,26964.166666666668,26849.5,-17.50311923871953,34400.0,-35.61046511627907,55.09259259252118,5.73,-29.46,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,749.32,97.29,29.12,21.0,4.17,13.73,265.05,7.54,71.51,,73 -> 620,106500.0,8622.0,5358.0,8.1,5.03,15628.49,13465.94,7726.15,108538.31,-100812.16,,,,,,,,,,,,4.0,,,38750.0,,,74.94,,,Naver/FnGuide,,KRW,2026-08-07,2025.0,CFS,11011,OpenDART,0.03,,,,3,2,2,2,,,,,,선박 및 보트 건조업,선박 및 보트 건조업,2026-08-07,4.67,4,0,12,20,0,10,3,5,54,C,39
000150.KS,000150,두산,192868,,"동박적층판 등 제조 및 판매, 유압기기 등 제조 및 판매, 지게차 제조 및 판매, IT 시스템 개발/운영 서비스 등, 연료전지 등",KOSPI,주권,KRX,1206000.0,1185750.0,1468366.6666666667,1357733.3333333333,1157890.0,4.154971543065403,2203000.0,-45.25646845211076,53.57142857142783,0.25,-28.04,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,,220.26,20.27,52.0,9.65,4.99,169.14,9.11,5.87,,-,197841.0,10627.0,2495.0,5.37,1.26,9819.08,834.83,49279.03,206934.67,-157655.64,0.33,94.61,4000.0,717.01,OpenDART,25.99,5.0,False,5.0,OpenDART,,4.0,,,2115833.0,,,75.44,,,Naver/FnGuide,,KRW,2026-08-07,2025.0,CFS,11011,OpenDART,,,2025.0,11011,6,5,5,5,23.0,5.48,6.6,126.09,76.09,전자부품 제조업,전자부품 제조업,2026-08-07,4.67,0,0,0,0,0,0,5,3,8,D,40
006800.KS,006800,미래에셋증권,189693,,"유가증권매매,유가증권위탁매매,유가증권인수",KOSPI,주권,KRX,34150.0,36362.5,47778.333333333336,57549.50833333333,45327.445,-24.659331669808434,83800.0,-59.24821002386634,42.260442260413186,-15.16,-54.04,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,76.41,11.79,10.79,7.0,1.43,12.36,1015.01,31.65,61.19,126.19,421 -> 1221 -> 2154,292830.0,19151.0,15829.0,6.54,5.41,-68609.61,-69186.45,16980.57,1368057.27,-1351076.7,0.88,11.1,300.0,1741.85,OpenDART,14.47,5.0,True,5.0,OpenDART,,3.71,,,65313.0,,,91.25,,,Naver/FnGuide,,KRW,2026-08-06,2025.0,CFS,11011.0,OpenDART,0.09,126.19,2025.0,11011.0,5,4,4,4,5.5,1.08,12.42,27.27,32.41,금융 지원 서비스업,금융 지원 서비스업,2026-08-07,4.67,15,6,12,20,15,10,5,3,86,S,41
017670.KS,017670,SK텔레콤,189444,,"이동전화,무선호출서비스,부가통신",KOSPI,주권,KRX,88300.0,88020.0,94730.0,90052.5,76639.0,15.215490807552289,125200.0,-29.472843450479235,53.08641975307331,1.85,-14.6,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,-67.28,15.89,72.87,16.0,1.46,3.33,132.4,-4.69,-41.14,-38.32,4997 -> 5810 -> 1901,170992.0,10732.0,3751.0,6.28,2.19,39238.47,16005.95,14900.24,171524.91,-156624.67,1.88,86.6,1660.0,3535.51,OpenDART,-20.63,5.0,True,5.0,OpenDART,,3.89,,,117421.0,,,32.98,,,Naver/FnGuide,,KRW,2026-08-06,2025.0,CFS,11011.0,OpenDART,,-38.32,2025.0,11011.0,3,2,2,2,,,,,,전기 통신업,전기 통신업,2026-08-07,4.67,8,6,0,0,0,0,5,5,24,D,42
042700.KS,042700,한미반도체,183285,,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",KOSPI,주권,KRX,195800.0,208250.0,262495.0,277184.1666666667,225174.5,-13.045216043557332,409500.0,-52.18559218559219,40.19801980197648,-9.14,-48.13,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,41.96,44.0,8.15,108.73,30.28,34.76,17.82,3.18,-1.57,-9.81,2745 -> 1573 -> 2233,5767.0,2514.0,2140.0,43.59,37.11,2286.27,1348.92,2762.35,1230.04,1532.31,0.41,35.5,800.0,758.82,OpenDART,58.74,5.0,True,5.0,OpenDART,,4.0,,,380000.0,,,94.08,,,Naver/FnGuide,,KRW,2026-08-04,2025.0,CFS,11011.0,OpenDART,2.59,-9.81,2025.0,11011.0,3,2,2,2,,,,,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-07,4.67,0,0,20,0,0,10,5,3,38,D,43
267250.KS,267250,HD현대,177734,,지주회사,KOSPI,주권,KRX,227500.0,205530.0,231790.0,250182.5,234404.5,-2.945549253533955,310500.0,-26.73107890499195,61.70940170939433,20.12,-20.73,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,89.12,15.56,27.07,5.0,1.42,10.25,159.39,5.16,104.47,90.79,3348 -> 6444 -> 12187,712594.0,60996.0,36755.0,8.56,5.16,73848.84,50959.56,63674.75,483507.99,-419833.24,1.76,29.4,4000.0,2826.74,OpenDART,-4.55,5.0,True,5.0,OpenDART,,4.0,,,328333.0,,,44.32,,,Naver/FnGuide,,KRW,2026-08-06,2025.0,CFS,11011.0,OpenDART,0.06,90.79,2025.0,11011.0,18,17,17,16,8.0,0.96,8.82,-37.5,47.92,기타 금융업,기타 금융업,2026-08-07,4.67,15,6,12,20,15,10,3,5,86,S,44
035720.KS,035720,카카오,176749,,인터넷 서비스(인터넷 광고),KOSPI,주권,KRX,39900.0,36347.5,38045.833333333336,44210.416666666664,50589.75,-21.130268483240183,70400.0,-43.32386363636363,72.76995305154753,18.57,-8.38,daily_close,NXT 미확인,2026-08-07 21:18 KST,,,795.16,180.5,28.94,26.0,1.53,4.59,82.49,2.99,47.79,,124 -> 1110,80991.0,7320.0,5180.0,9.04,6.4,14047.63,7903.9,63737.84,125586.03,-61848.19,0.19,6.7,75.0,330.25,OpenDART,7.72,5.0,False,5.0,OpenDART,,4.0,,,63000.0,,,57.89,,,Naver/FnGuide,,KRW,2026-08-07,2025.0,CFS,11011,OpenDART,0.03,,2025.0,11011,2,1,1,1,,,,,,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2026-08-07,4.67,0,6,0,20,0,10,1,5,42,C,45
018260.KS,018260,삼성에스디에스,171391,,"IT서비스, 물류BPO",KOSPI,주권,KRX,222500.0,205460.0,213473.33333333334,189970.83333333334,183079.5,21.531902807250404,362000.0,-38.53591160220994,64.7398843930561,18.16,24.09,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,0.34,16.5,18.23,25.0,1.81,7.89,31.09,0.74,5.05,4.66,8962 -> 9783 -> 9816,139299.0,9571.0,7827.0,6.87,5.62,12033.28,8438.64,15589.81,31908.04,-16318.23,1.43,32.5,3190.0,2467.47,OpenDART,-0.1,5.0,True,5.0,OpenDART,,4.0,,,258692.0,,,16.27,,,Naver/FnGuide,,KRW,2026-08-06,2025.0,CFS,11011.0,OpenDART,73.53,4.66,2025.0,11011.0,2,1,1,1,,,,,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",2026-08-07,4.67,4,3,6,0,4,2,3,5,27,D,46
024110.KS,024110,기업은행,165465,,은행업,KOSPI,주권,KRX,20750.0,20807.5,20803.5,22035.916666666668,21477.6,-3.3877155734346416,28550.0,-27.32049036777583,44.705882352793914,1.22,-2.81,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,2.53,4.67,13.66,6.0,0.44,7.7,1258.51,-9.91,1.71,0.77,3348 -> 3316 -> 3400,292172.0,36556.0,27189.0,12.51,9.31,-30221.46,-34147.86,221431.08,4638365.97,-4416934.89,5.05,30.83,1048.0,8357.02,OpenDART,2.97,5.0,True,5.0,OpenDART,,3.73,,,27333.0,,,31.73,,,Naver/FnGuide,,KRW,2026-08-05,2025.0,CFS,11011.0,OpenDART,2.37,0.77,2025.0,11011.0,2,1,1,1,,,,,,은행 및 저축기관,은행 및 저축기관,2026-08-07,4.67,15,10,6,0,0,2,5,5,43,C,47
003550.KS,003550,LG,163438,,지주회사,KOSPI,주권,KRX,107800.0,99535.0,108173.33333333333,101380.0,94204.5,14.431900811532358,165800.0,-34.981905910735826,66.66666666664293,6.42,-2.36,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,29.09,16.15,36.99,13.0,0.51,2.64,12.03,1.07,-5.65,-23.3,7867 -> 3585 -> 4628,72525.0,9122.0,10001.0,12.58,13.79,10151.14,8256.22,15114.5,36480.76,-21366.26,2.88,64.86,3100.0,4781.8,OpenDART,1.1,5.0,False,5.0,OpenDART,,4.0,,,140692.0,,,30.51,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,0.45,-23.3,2025.0,11011.0,18,17,17,16,8.0,1.02,9.04,62.5,-50.0,기타 금융업,기타 금융업,2026-08-07,4.67,8,10,0,20,0,8,1,5,52,C,48
079550.KS,079550,LIG디펜스앤에어로스페이스,163020,,정밀유도무기 등,KOSPI,주권,KRX,734000.0,713550.0,777866.6666666666,768066.6666666666,641320.0,14.451443896962516,1020000.0,-28.03921568627451,53.92491467576663,5.76,-16.5,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,15.46,25.03,26.46,43.0,10.73,19.2,446.35,31.46,42.97,20.33,7953 -> 9974 -> 11516,43069.0,3194.0,2375.0,7.42,5.51,-5843.05,-8663.03,1251.9,65886.65,-64634.75,0.4,25.4,2950.0,644.43,OpenDART,25.29,5.0,False,5.0,OpenDART,,3.94,,,1131765.0,,,54.19,,,Naver/FnGuide,,KRW,2026-08-07,2025.0,CFS,11011,OpenDART,2.78,20.33,2025.0,11011,1,0,0,0,,,,,,무기 및 총포탄 제조업,무기 및 총포탄 제조업,2026-08-07,4.67,0,0,16,0,12,8,5,5,46,C,49
064350.KS,064350,현대로템,160330,,"철도차량, 특수중기, 산업기계",KOSPI,주권,KRX,146900.0,147990.0,180450.0,196731.66666666666,199246.0,-26.27204561195708,269000.0,-45.3903345724907,49.86046511627257,-8.53,-31.67,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,89.24,19.33,39.24,18.0,4.98,30.05,206.39,33.41,120.24,118.7,1475 -> 3728 -> 7055,58390.0,10056.0,7705.0,17.22,13.2,9043.13,7478.41,9084.14,62768.0,-53683.86,0.41,8.5,600.0,654.85,OpenDART,144.95,3.0,False,3.0,OpenDART,,4.0,,,279059.0,,,89.97,,,Naver/FnGuide,,KRW,2026-08-07,2025.0,CFS,11011,OpenDART,0.2,118.7,2025.0,11011,1,0,0,0,,,,,,그외 기타 운송장비 제조업,그외 기타 운송장비 제조업,2026-08-07,4.67,8,0,20,20,15,10,5,3,81,A,50
086280.KS,086280,현대글로비스,155625,,"화물운송주선,화물포장,자동차 수리/산업용 기계장비 임대",KOSPI,주권,KRX,207500.0,195955.0,206833.33333333334,221020.83333333334,210388.5,-1.372936258398154,290500.0,-28.57142857142857,67.91808873718514,12.59,-21.85,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,58.5,7.56,46.3,9.0,1.48,18.13,78.92,4.08,18.26,27.83,14148 -> 14585 -> 23117,295664.0,20730.0,17347.0,7.01,5.87,25007.61,18775.77,26446.4,81987.66,-55541.26,2.8,25.1,5800.0,4350.0,OpenDART,15.14,2.0,True,4.0,OpenDART,,4.0,,,322750.0,,,55.54,,,Naver/FnGuide,,KRW,2026-08-05,2025.0,CFS,11011.0,OpenDART,0.15,27.83,2025.0,11011.0,1,0,0,0,,,,,,기타 운송관련 서비스업,기타 운송관련 서비스업,2026-08-07,4.67,12,6,16,20,15,10,1,5,85,S,51
010950.KS,010950,S-Oil,154913,,"석유제품,가스,윤활기유,윤활유,그리스,석유화학제품 제조,도매",KOSPI,주권,KRX,136000.0,135075.0,118731.66666666667,117331.66666666667,104027.0,30.735289876666634,151200.0,-10.052910052910052,43.85964912279873,1.87,18.99,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,-81.34,31.62,79.71,6.0,1.67,2.01,198.82,-6.52,-44.2,,8137 -> 1518,342470.0,2356.0,1770.0,0.69,0.52,39423.04,336.87,18346.58,176695.56,-158348.98,0.24,21.8,330.0,385.15,OpenDART,-60.85,5.0,True,5.0,OpenDART,,3.94,,,164412.0,,,20.89,,,Naver/FnGuide,,KRW,2026-08-07,2025.0,CFS,11011,OpenDART,,,2025.0,11011,2,1,1,1,,,,,,석유 정제품 제조업,석유 정제품 제조업,2026-08-07,4.67,15,6,0,0,0,0,5,5,31,D,52
047810.KS,047810,한국항공우주,150306,,"정부방산 및 완제기 수출(T-50계열, KUH계열, KT-1계열 등), 기체부품",KOSPI,주권,KRX,153100.0,142510.0,149073.33333333334,164803.33333333334,148235.0,3.2819509562518974,202000.0,-24.207920792079207,54.53744493391398,2.07,-7.72,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,8.05,37.62,24.25,45.0,6.47,10.51,446.57,1.73,11.84,-8.9,2298 -> 1765 -> 1907,36964.0,2692.0,1873.0,7.28,5.07,-9033.16,-10931.13,609.39,84729.1,-84119.71,0.33,26.2,500.0,487.38,OpenDART,25.99,5.0,False,5.0,OpenDART,,3.95,,,190526.0,,,24.45,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,5.59,-8.9,2025.0,11011.0,2,1,1,1,,,,,,"항공기,우주선 및 부품 제조업","항공기,우주선 및 부품 제조업",2026-08-07,4.67,0,0,12,0,0,5,5,5,27,D,53
278470.KS,278470,에이피알,143949,,"화장품, 피부미용기기 등",KOSPI,주권,KRX,381000.0,359425.0,381866.6666666667,367979.1666666667,319010.0,19.431992727500706,459000.0,-16.99346405228758,55.409836065568676,4.24,-8.3,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,171.08,23.78,37.28,24.0,26.42,75.3,73.11,111.3,197.88,85.08,2249 -> 2842 -> 7704,15273.0,3655.0,2897.0,23.93,18.97,3410.46,3231.29,1543.5,3259.38,-1715.88,1.34,65.8,5090.0,1905.33,OpenDART,,1.0,False,1.0,OpenDART,,4.0,,,531500.0,,,39.5,,,Naver/FnGuide,,KRW,2026-08-05,2025.0,CFS,11011.0,OpenDART,0.14,85.08,2025.0,11011.0,3,2,2,2,,,,,,기타 화학제품 제조업,기타 화학제품 제조업,2026-08-07,4.67,4,0,20,20,15,10,3,5,77,A,54
003670.KS,003670,포스코퓨처엠,138578,,"내화물, 생석회, 음극재 및 양극재",KOSPI,주권,KRX,154200.0,142675.0,181663.33333333334,204018.33333333334,205546.5,-24.9804788697448,296000.0,-47.9054054054054,61.17647058822522,5.62,-40.92,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,7.52,726.86,9.9,602.0,3.17,0.92,102.65,-20.57,4585.71,,359 -> 386,29387.0,328.0,365.0,1.12,1.24,-335.77,-15428.71,3198.41,46318.17,-43119.76,0.16,60.9,250.0,222.37,OpenDART,-5.9,1.0,True,4.0,OpenDART,,3.76,,,212353.0,,,37.71,,,Naver/FnGuide,,KRW,2026-08-06,2025.0,CFS,11011.0,OpenDART,80.05,,2025.0,11011.0,3,1,2,2,,,,,,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2026-08-07,4.67,0,0,0,0,0,5,3,3,11,D,55
030200.KS,030200,KT,134327,,"유무선통신사업,공중전기통신사업,인터넷,전자상거래,네트워크(전용회선,데이터통신,초고속사업 등)",KOSPI,주권,KRX,53500.0,52940.0,54176.666666666664,57774.166666666664,55485.5,-3.578412378008669,68900.0,-22.35123367198839,48.68421052622611,-7.76,-10.68,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,271.3,13.4,100.0,9.0,0.69,10.22,120.72,6.86,205.02,32.94,3887 -> 1850 -> 6869,282442.0,24691.0,18368.0,8.74,6.5,49417.33,9009.74,35069.71,234905.5,-199835.79,4.49,33.6,2400.0,5809.56,OpenDART,6.98,5.0,False,5.0,OpenDART,,4.0,,,74833.0,,,39.87,,,Naver/FnGuide,,KRW,2026-08-04,2025.0,CFS,11011.0,OpenDART,0.03,32.94,2025.0,11011.0,3,2,2,2,,,,,,전기 통신업,전기 통신업,2026-08-07,4.67,12,10,12,20,15,10,5,5,89,S,56
272210.KS,272210,한화시스템,133566,,"정밀기기(육해공군관련전자제어시스템,열영상감시장비,탐지추적장치,전투지휘체계시스템) 제조",KOSPI,주권,KRX,70600.0,64750.0,83131.66666666667,105333.33333333333,88866.0,-20.554542794769652,162700.0,-56.60725261216963,60.389610389592086,9.12,-36.79,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,-46.69,20.41,10.44,87.0,2.65,6.6,106.5,30.69,-45.33,-16.73,1849 -> 2405 -> 1282,36642.0,1199.0,2091.0,3.27,5.71,787.37,-2395.77,3254.84,53262.66,-50007.82,0.71,44.7,500.0,934.97,OpenDART,25.99,5.0,False,5.0,OpenDART,,3.87,,,109429.0,,,55.0,,,Naver/FnGuide,,KRW,2026-08-06,2025.0,CFS,11011.0,OpenDART,,-16.73,2025.0,11011.0,6,5,5,5,23.0,7.59,6.14,278.26,-65.09,전자부품 제조업,전자부품 제조업,2026-08-07,4.67,0,3,6,0,0,0,3,3,15,D,57
