yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,dividend_year,dividend_report_code,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
319660.KQ,319660,피에스케이,36353,우량기업부,"드라이스트립, 드라이클리닝",KOSDAQ,주권,KRX,120400.0,172820.0,142925.0,107585.0,79013.25,52.37950596893559,211500.0,-43.07328605200946,38.43212237093347,-32.28,28.77,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,-0.73,10.42,20.57,27.0,7.35,15.54,19.84,14.85,5.48,22.31,1813 -> 2732 -> 2712,4572.0,885.0,785.0,19.36,17.17,617.31,431.97,1194.22,1069.62,124.6,0.56,25.1,680.0,196.97,OpenDART,19.35,5.0,True,5.0,OpenDART,,4.0,,,179143.0,,,48.79,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,,22.31,2025.0,11011.0,30.0,6.15,7.42,20,15,19,19,-10.0,19.51,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-28,4.25,0,0,16,0,12,0,5,5,38,D,11
141080.KQ,141080,리가켐바이오,33539,기술성장기업부,ADC 신약연구개발,KOSDAQ,주권,KRX,88800.0,115115.0,142380.0,166467.5,166130.0,-46.5478841870824,213500.0,-58.40749414519907,22.33009708737484,-45.49,-56.36,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,,483.55,11.47,-57.0,7.13,-13.22,29.7,12.47,,,-,1416.0,-1065.0,-916.0,-75.21,-64.69,-1245.33,-1305.74,986.5,1606.95,-620.45,,,,,,,,,,,,4.0,,,224000.0,,,152.25,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011,OpenDART,,,,,,21.14,-25.16,9,2,8,8,,-66.27,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-07-28,4.25,0,0,0,0,0,0,1,3,4,D,12
087010.KQ,087010,펩트론,33343,기술성장기업부,약효지속성 의약품 및 펩타이드 소재,KOSDAQ,주권,KRX,137800.0,140240.0,211168.33333333334,246505.0,257330.5,-46.450187599215795,386000.0,-64.30051813471502,38.10709838106766,-31.03,-49.06,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,,,5.17,,24.44,-9.41,26.03,75.0,,,-,56.0,-213.0,-138.0,-380.36,-246.43,-205.86,-235.83,43.78,369.71,-325.93,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-28,2025.0,OFS,11011,OpenDART,,,,,,9.81,-23.48,8,2,7,7,,149.13,기초 의약물질 제조업,기초 의약물질 제조업,2026-07-28,4.25,0,0,0,0,0,0,5,1,6,D,13
039030.KQ,039030,이오테크닉스,33262,우량기업부,레이저 마커 및 레이저 응용기기,KOSDAQ,주권,KRX,263000.0,355800.0,442100.0,430729.1666666667,366667.5,-28.272890288885705,612000.0,-57.02614379084967,32.75862068965358,-42.39,-48.73,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,33.53,50.01,30.19,51.43,5.39,8.9,13.06,18.7,158.97,24.98,2973 -> 3478 -> 4644,3809.0,808.0,576.0,21.21,15.12,1002.88,962.08,2363.05,898.52,1464.53,,,,,,-25.46,0.0,True,3.0,OpenDART,,4.0,,,580000.0,,,120.53,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,1.53,24.98,,,28.0,6.97,7.42,20,15,19,19,83.68,-22.67,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-28,4.25,0,0,6,5,12,10,3,3,39,D,14
000250.KQ,000250,삼천당제약,32723,중견기업부,"하메론, 아토로우",KOSDAQ,주권,KRX,135700.0,187925.0,277591.6666666667,464720.8333333333,373704.5,-63.687887087257444,1184000.0,-88.53885135135135,37.371663244351026,-43.1,-68.59,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,,1036.5,5.27,341.28,11.68,1.94,54.36,9.91,226.92,,-,2318.0,85.0,120.0,3.67,5.18,97.93,-497.95,959.44,1976.38,-1016.94,0.04,22.1,50.0,11.63,OpenDART,-75.0,2.0,True,2.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,,,2025.0,11011.0,21.38,4.01,9.66,7,5,6,6,1496.26,191.27,의약품 제조업,의약품 제조업,2026-07-28,4.25,0,0,0,0,0,0,5,1,6,D,15
145020.KQ,145020,휴젤,29723,우량기업부,"보툴리눔톡신, 필러",KOSDAQ,주권,KRX,237000.0,242725.0,252450.0,254962.5,250142.5,-5.254005217026295,388000.0,-38.91752577319588,45.24886877827481,-13.66,-10.73,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,3.3,21.91,57.69,16.0,2.47,16.06,9.86,13.97,20.88,22.87,7517 -> 10985 -> 11348,4251.0,2009.0,1470.0,47.26,34.58,1500.59,1205.36,2096.98,966.76,1130.22,,,,,,,,,,,,4.0,,,378462.0,,,59.69,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,4.85,22.87,,,,14.06,-23.48,8,1,7,7,,-82.43,기초 의약물질 제조업,기초 의약물질 제조업,2026-07-28,4.25,8,3,16,0,12,2,5,5,51,C,16
214370.KQ,214370,케어젠,29435,벤처기업부,"성장인자, 바이오미메틱펩타이드 기반 안면, 두피, 바디 코스메슈티컬 제품",KOSDAQ,주권,KRX,53700.0,62600.0,77660.0,94784.16666666667,84772.5,-36.6539856675219,150100.0,-64.2238507661559,31.38888888887668,-25.42,-49.81,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,-37.87,92.25,4.06,141.84,14.06,9.23,8.85,-11.86,-40.35,-29.05,743 -> 602 -> 374,728.0,204.0,201.0,28.02,27.61,185.89,136.68,88.59,187.99,-99.4,0.81,106.3,437.0,213.57,OpenDART,-45.5,4.0,True,4.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,,-29.05,2025.0,11011.0,,9.81,-23.48,8,1,7,7,,43.32,기초 의약물질 제조업,기초 의약물질 제조업,2026-07-28,4.25,0,0,6,0,0,0,3,1,10,D,17
222800.KQ,222800,심텍,28285,중견기업부,반도체용 인쇄회로기판,KOSDAQ,주권,KRX,73300.0,111480.0,113468.33333333333,86743.33333333333,73102.25,0.2705115095636591,157300.0,-53.40114431023522,34.78260869564767,-41.03,-15.26,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,,,10.83,19.0,4.73,-32.1,181.13,14.55,,,-,14106.0,119.0,-1646.0,0.84,-11.67,-1678.98,-1945.96,250.74,10130.78,-9880.04,0.14,,100.0,37.33,OpenDART,-41.52,5.0,True,5.0,OpenDART,,4.0,,,171250.0,,,133.63,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11014,OpenDART,,,2025.0,11011,14.58,2.98,12.5,8,5,7,7,30.32,58.72,전자부품 제조업,전자부품 제조업,2026-07-28,4.25,4,0,0,0,0,0,3,3,10,D,18
440110.KQ,440110,파두,28207,기술성장기업부,SSD 컨트롤러,KOSDAQ,주권,KRX,56300.0,72640.0,91431.66666666667,73161.66666666667,53141.25,5.944064168607249,128300.0,-56.11847233047544,41.25159642400285,-34.31,-31.0,daily_close,NXT 미확인,2026-07-28 22:25 KST,,,,,27.69,,96.56,-131.08,518.5,112.41,,,-,924.0,-655.0,-762.0,-70.89,-82.47,-37.04,-78.42,408.04,1026.33,-618.29,,,,,,,,,,,,4.0,,,130000.0,,,130.91,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,,,,,21.38,3.67,9.64,5,3,4,4,,2531.06,반도체 제조업,반도체 제조업,2026-07-28,4.25,0,0,0,0,0,0,5,3,8,D,19
214150.KQ,214150,클래시스,28181,우량기업부,미용의료기기,KOSDAQ,주권,KRX,42900.0,45960.0,47509.166666666664,53075.0,53543.5,-19.87822985049539,75600.0,-43.25396825396825,33.21033210328672,-13.07,-25.39,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,32.76,30.47,70.82,17.0,5.55,26.21,27.73,38.66,39.38,32.57,1146 -> 1517 -> 2014,3368.0,1706.0,1320.0,50.65,39.19,1639.36,1446.82,375.21,1529.75,-1154.54,2.33,49.4,1000.0,651.53,OpenDART,105.04,5.0,False,5.0,OpenDART,,4.0,,,72563.0,,,69.14,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,0.52,32.57,2025.0,11011.0,,5.4,10.37,4,2,3,3,,2.78,의료용 기기 제조업,의료용 기기 제조업,2026-07-28,4.25,8,0,20,20,15,10,3,5,81,A,20
403870.KQ,403870,HPSP,26912,우량기업부,고압 수소 어닐링 장비,KOSDAQ,주권,KRX,32700.0,42017.5,50443.333333333336,47841.25,41874.5,-21.90951533749657,83500.0,-60.83832335329341,37.811634349015804,-39.11,-39.11,daily_close,NXT 미확인,2026-07-28 22:25 KST,,,-16.35,35.96,33.27,30.0,11.79,24.79,19.95,-4.63,-4.26,-6.21,989 -> 1040 -> 870,1730.0,899.0,727.0,51.97,42.02,1002.05,977.76,939.41,614.76,324.65,1.53,55.66,500.0,404.37,OpenDART,49.38,4.0,True,4.0,OpenDART,,4.0,,,68000.0,,,107.95,,,Naver/FnGuide,,KRW,2026-07-16,2025.0,OFS,11011.0,OpenDART,,-6.21,2025.0,11011.0,28.0,6.15,7.42,20,15,19,19,7.14,91.71,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-28,4.25,0,0,20,0,0,0,5,1,26,D,21
108490.KQ,108490,로보티즈,26477,기술성장기업부,"솔루션(로봇 엑츄에이터 모듈과 구동 소프트웨어), 에듀테인먼트 로봇, 로봇 플랫폼",KOSDAQ,주권,KRX,177900.0,211700.0,276508.3333333333,272854.1666666667,258507.0,-31.18174749619933,405000.0,-56.074074074074076,42.940647482011684,-29.68,-45.51,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,,691.83,7.57,451.0,7.56,2.49,1.79,29.67,,,-,389.0,33.0,53.0,8.48,13.62,70.75,46.35,310.38,56.29,254.09,,,,,,,,,,,,4.0,,,398000.0,,,123.72,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,,,,,28.0,6.15,8.9,20,15,19,19,1510.71,22.93,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-28,4.25,0,0,0,0,0,0,5,3,8,D,22
095340.KQ,095340,ISC,25648,우량기업부,반도체테스트소켓,KOSDAQ,주권,KRX,118400.0,148430.0,191715.0,199906.66666666666,158186.0,-25.151404043341387,271000.0,-56.309963099631,36.31232361241291,-36.31,-50.15,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,2.68,60.46,31.76,32.0,5.08,10.6,15.85,26.19,34.15,91.78,720 -> 2579 -> 2648,2202.0,601.0,563.0,27.29,25.57,417.12,353.78,798.71,851.6,-52.89,0.72,31.0,850.0,173.95,OpenDART,12.31,5.0,True,5.0,OpenDART,,4.0,,,291429.0,,,146.14,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,11.94,91.78,2025.0,11011.0,,,,2,1,1,1,,,기계장비 및 관련 물품 도매업,기계장비 및 관련 물품 도매업,2026-07-28,4.25,0,0,12,0,15,2,5,3,37,D,23
347850.KQ,347850,디앤디파마텍,25439,기술성장기업부,대사성질환 치료제 등,KOSDAQ,주권,KRX,55500.0,73915.0,79973.33333333333,80243.33333333333,79970.65,-30.59953870576267,111200.0,-50.089928057553955,24.041811846684027,-40.0,-29.48,daily_close,NXT 미확인,2026-07-28 22:25 KST,,,,,5.78,,34.67,-31.49,23.5,-62.28,,,-,43.0,-340.0,-240.0,-790.7,-558.14,-211.39,-212.03,328.84,185.6,143.24,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,,,,,,15.43,-16.02,9,2,8,8,,124.69,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-07-28,4.25,0,0,0,0,0,0,1,3,4,D,24
257720.KQ,257720,실리콘투,23935,우량기업부,화장품 유통,KOSDAQ,주권,KRX,36100.0,36112.5,36982.5,39658.333333333336,41222.75,-12.426997228472143,61800.0,-41.58576051779935,44.764397905726355,10.57,-19.15,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,31.11,14.49,7.11,11.0,5.11,46.89,55.09,61.43,49.27,103.34,631 -> 1990 -> 2609,11163.0,2054.0,1686.0,18.4,15.1,-26.02,-80.12,1202.03,2495.92,-1293.89,0.85,11.9,306.0,200.28,OpenDART,,1.0,False,1.0,OpenDART,,4.0,,,55500.0,,,53.74,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11014.0,OpenDART,0.35,103.34,2025.0,11011.0,,,,1,0,0,0,,,상품 종합 도매업,상품 종합 도매업,2026-07-28,4.25,12,0,20,20,15,10,5,5,87,S,25
095610.KQ,095610,테스,23638,우량기업부,반도체장비(화학증착장비),KOSDAQ,주권,KRX,117100.0,169975.0,146480.0,108945.83333333333,83418.25,40.37695588195629,217500.0,-46.160919540229884,44.23173803526136,-34.84,35.22,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,33.69,92.12,8.68,27.0,6.15,15.76,24.43,46.23,50.13,504.31,79 -> 2158 -> 2885,3511.0,578.0,569.0,16.46,16.21,655.21,361.46,525.24,853.69,-328.45,0.73,26.4,850.0,150.74,OpenDART,19.35,5.0,True,5.0,OpenDART,,4.0,,,196250.0,,,67.59,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11014.0,OpenDART,0.8,504.31,2025.0,11011.0,30.0,6.97,7.42,20,15,19,19,-10.0,-11.76,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-28,4.25,0,0,16,16,15,10,5,3,65,B,26
319400.KQ,319400,현대무벡스,23221,우량기업부,"물류자동화, IT서비스",KOSDAQ,주권,KRX,20850.0,21763.5,30587.833333333332,30299.333333333332,24321.9,-14.274789387342276,46350.0,-55.016181229773466,44.83528754882034,-17.1,-33.49,daily_close,NXT 미확인,2026-07-28 22:25 KST,,,-56.77,99.75,1.63,231.67,14.79,6.79,76.81,15.38,-26.02,65.83,36 -> 229 -> 99,3939.0,182.0,113.0,4.62,2.87,-14.32,-43.28,361.19,1231.33,-870.14,0.24,48.8,50.0,55.07,OpenDART,18.56,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-28,2025.0,CFS,11011,OpenDART,,65.83,2025.0,11011,,,,2,1,1,1,,,일반 목적용 기계 제조업,일반 목적용 기계 제조업,2026-07-28,4.25,0,0,6,0,15,0,5,3,29,D,27
084370.KQ,084370,유진테크,22938,우량기업부,실리콘질화막증착용LP-CVD,KOSDAQ,주권,KRX,97000.0,145815.0,147268.33333333334,135315.0,114658.5,-15.400951521256601,206500.0,-53.026634382566584,34.96732026143471,-41.14,-31.69,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,-32.89,30.03,36.58,28.0,5.3,9.81,18.16,3.61,-15.52,31.84,1066 -> 2761 -> 1853,3503.0,517.0,445.0,14.76,12.7,664.77,452.3,549.25,892.21,-342.96,0.24,12.3,230.0,52.02,OpenDART,-5.2,5.0,True,5.0,OpenDART,,4.0,,,156667.0,,,61.51,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,,31.84,2025.0,11011.0,30.0,6.97,7.42,20,15,19,19,-6.67,-23.96,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-28,4.25,0,0,6,0,15,0,3,3,27,D,28
226950.KQ,226950,올릭스,22537,기술성장기업부,siRNA 신약 개발,KOSDAQ,주권,KRX,105500.0,127750.0,143548.33333333334,155335.83333333334,142981.0,-26.213972485854764,207000.0,-49.033816425120776,35.527690700099285,-36.9,-43.07,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,,,8.08,,16.86,-18.83,30.18,157.89,,,-,147.0,-300.0,-157.0,-204.08,-106.8,-159.0,-160.1,63.59,452.87,-389.28,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,,,,,,19.7,-22.36,9,2,8,8,,-14.42,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-07-28,4.25,0,0,0,0,0,0,5,3,8,D,29
