yf_symbol,symbol,name,market_cap,krx_source,price,ma200,diff,peak,peak_diff,rsi,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,peg,cagr,dividend_history_years,dividend_history_source,dividend_year,dividend_report_code,dart_source,dart_year,dart_fs_div,dart_report_code,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
017670.KS,017670,SK텔레콤,190303,,88400.0,72368.0,22.153437983639176,125200.0,-29.39297124600639,27.73437499998484,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,-67.28,15.89,76.67,16.0,1.42,3.33,132.4,-4.69,-41.14,-38.32,4997 -> 5810 -> 1901,170992.0,10732.0,3751.0,6.28,2.19,39238.47,16005.95,14900.24,171524.91,-156624.67,1.88,86.6,1660.0,3535.51,OpenDART,-15.75,5.0,True,,-38.32,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,8,6,0,0,0,0,3,5,22,D,41
138040.KS,138040,메리츠금융지주,178894,,106900.0,113401.0,-5.732753679420816,146200.0,-26.880984952120382,51.57894736839572,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,6.73,7.76,14.04,7.0,1.64,22.53,1102.87,16.25,-9.92,10.07,10480 -> 11897 -> 12698,203170.0,28727.0,23501.0,14.14,11.57,-64720.07,-65197.88,31532.99,1241967.76,-1210434.77,,,,,,235.23,3.0,True,1.04,10.07,3.0,OpenDART,,,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,15,6,20,10,8,5,5,5,74,A,42
011200.KS,011200,HMM,176008,,18740.0,20561.55,-8.859011115407151,25950.0,-27.784200385356456,48.99043570662212,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,-61.33,8.23,7.69,13.0,0.63,6.9,26.31,-6.91,-58.4,3.39,1829 -> 5055 -> 1955,108914.0,14612.0,18787.0,13.42,17.25,33051.31,17064.29,17607.67,69918.56,-52310.89,3.74,35.15,700.0,6602.66,OpenDART,3.93,5.0,True,,3.39,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,8,10,6,0,4,0,5,5,38,D,43
033780.KS,033780,KT&G,173467,,167900.0,155280.5,8.126905825264602,189000.0,-11.164021164021165,29.357798165128187,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,-0.02,13.64,51.32,14.0,1.87,11.77,51.98,11.35,13.03,16.47,6615 -> 8975 -> 8973,65797.0,13437.0,11023.0,20.42,16.75,5828.75,-930.03,9135.03,48529.58,-39394.55,3.57,57.6,6000.0,6274.28,OpenDART,5.74,5.0,False,,16.47,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,8,3,12,0,12,0,3,5,43,C,44
079550.KS,079550,LIG디펜스앤에어로스페이스,169400,,780000.0,611325.0,27.591706539074963,1020000.0,-23.52941176470588,50.482315112539055,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,15.46,25.03,25.28,47.0,11.15,19.2,446.35,31.46,42.97,20.33,7953 -> 9974 -> 11516,43069.0,3194.0,2375.0,7.42,5.51,-5843.05,-8663.03,1251.9,65886.65,-64634.75,0.38,25.4,2950.0,644.43,OpenDART,25.22,5.0,False,3.04,20.33,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,0,0,16,0,12,8,5,5,46,C,45
267250.KS,267250,HD현대,165885,,212000.0,227747.0,-6.914251340303055,310500.0,-31.72302737520129,36.664162283993136,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,89.12,15.56,27.2,7.0,1.36,10.25,159.39,5.16,104.47,90.79,3348 -> 6444 -> 12187,712594.0,60996.0,36755.0,8.56,5.16,73848.84,50959.56,63674.75,483507.99,-419833.24,1.89,29.4,4000.0,2826.74,OpenDART,-7.86,5.0,True,0.08,90.79,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,15,6,12,20,15,10,5,5,88,S,46
096770.KS,096770,SK이노베이션,165671,,97500.0,114993.5,-15.21259897298543,149800.0,-34.913217623498,45.48611111110005,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,,53.47,14.48,9.0,0.7,-14.42,190.2,8.11,26.15,,-,802961.0,4487.0,-54364.0,0.56,-6.77,22830.53,-33675.57,160915.52,692169.86,-531254.34,,,,,,-10.7,3.0,True,,,3.0,OpenDART,,,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,12,10,0,0,0,0,5,5,32,D,47
024110.KS,024110,기업은행,161478,,20300.0,21292.45,-4.66104182468434,28550.0,-28.896672504378284,44.76047904182237,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,2.53,4.67,13.49,6.0,0.44,7.7,1258.51,-9.91,1.71,0.77,3348 -> 3316 -> 3400,292172.0,36556.0,27189.0,12.51,9.31,-30221.46,-34147.86,221431.08,4638365.97,-4416934.89,5.16,30.83,1048.0,8357.02,OpenDART,7.66,5.0,True,2.37,0.77,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,15,10,6,0,0,2,5,5,43,C,48
035720.KS,035720,카카오,154152,,34800.0,53886.25,-35.41951796608597,70400.0,-50.56818181818182,35.48387096770988,daily_close,NXT 미확인,2026-07-01 22:56 KST,,,795.16,180.5,28.27,22.0,1.33,4.59,82.49,2.99,47.79,,124 -> 1110,80991.0,7320.0,5180.0,9.04,6.4,14047.63,7903.9,63737.84,125586.03,-61848.19,0.22,6.7,75.0,330.25,OpenDART,9.07,5.0,False,0.03,,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,4,6,0,20,0,10,5,3,48,C,49
278470.KS,278470,에이피알,152747,,410500.0,301405.0,36.19548448101392,459000.0,-10.56644880174292,49.43566591421809,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,171.08,23.78,37.61,28.0,30.15,75.3,73.11,111.3,197.88,85.08,2249 -> 2842 -> 7704,15273.0,3655.0,2897.0,23.93,18.97,3410.46,3231.29,1543.5,3259.38,-1715.88,1.24,65.8,5090.0,1905.33,OpenDART,,1.0,False,0.16,85.08,1.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,0,0,20,20,15,10,5,5,75,A,50
018260.KS,018260,삼성에스디에스,152743,,203500.0,177832.0,14.43384767645868,362000.0,-43.784530386740336,31.00591715975817,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,0.34,16.5,18.0,22.0,1.54,7.89,31.09,0.74,5.05,4.66,8962 -> 9783 -> 9816,139299.0,9571.0,7827.0,6.87,5.62,12033.28,8438.64,15589.81,31908.04,-16318.23,1.57,32.5,3190.0,2467.47,OpenDART,7.37,5.0,True,64.71,4.66,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,4,6,6,0,4,2,3,5,30,D,51
003670.KS,003670,포스코퓨처엠,151386,,170800.0,204996.0,-16.68130109855802,296000.0,-42.2972972972973,44.48669201520438,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,7.52,726.86,9.55,746.0,3.65,0.92,102.65,-20.57,4585.71,,359 -> 386,29387.0,328.0,365.0,1.12,1.24,-335.77,-15428.71,3198.41,46318.17,-43119.76,0.15,60.9,250.0,222.37,OpenDART,-5.9,4.0,True,99.2,,4.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,0,0,0,0,0,5,5,5,15,D,52
047810.KS,047810,한국항공우주,150306,,156000.0,142767.5,9.2685660251808,202000.0,-22.77227722772277,60.2671118530744,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,8.05,37.62,25.66,44.0,8.06,10.51,446.57,1.73,11.84,-8.9,2298 -> 1765 -> 1907,36964.0,2692.0,1873.0,7.28,5.07,-9033.16,-10931.13,609.39,84729.1,-84119.71,0.32,26.2,500.0,487.38,OpenDART,25.74,5.0,False,5.47,-8.9,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,0,0,12,0,0,5,3,5,25,D,53
086280.KS,086280,현대글로비스,148275,,195200.0,207887.5,-6.103060549576092,290500.0,-32.80550774526678,50.77424612876356,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,58.5,7.56,45.38,9.0,1.43,18.13,78.92,4.08,18.26,27.83,14148 -> 14585 -> 23117,295664.0,20730.0,17347.0,7.01,5.87,25007.61,18775.77,26446.4,81987.66,-55541.26,2.97,25.1,5800.0,4350.0,OpenDART,15.14,4.0,True,0.15,27.83,4.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,12,6,16,20,15,10,5,5,89,S,54
003550.KS,003550,LG,146051,,96400.0,90910.0,6.038939610603894,165800.0,-41.85765983112184,37.23653395783322,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,29.09,16.15,36.25,13.0,0.5,2.64,12.03,1.07,-5.65,-23.3,7867 -> 3585 -> 4628,72525.0,9122.0,10001.0,12.58,13.79,10151.14,8256.22,15114.5,36480.76,-21366.26,3.22,64.86,3100.0,4781.8,OpenDART,2.58,5.0,False,0.45,-23.3,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,8,10,0,20,0,8,5,5,56,B,55
272210.KS,272210,한화시스템,145467,,76900.0,87581.0,-12.195567531770587,162700.0,-52.73509526736324,40.99378881986687,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,-46.69,20.41,10.06,64.0,2.91,6.6,106.5,30.69,-45.33,-16.73,1849 -> 2405 -> 1282,36642.0,1199.0,2091.0,3.27,5.71,787.37,-2395.77,3254.84,53262.66,-50007.82,0.65,44.7,500.0,934.97,OpenDART,32.96,5.0,False,,-16.73,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,0,3,6,0,0,0,5,3,17,D,56
307950.KS,307950,현대오토에버,143701,,523000.0,382869.0,36.60024708190008,938000.0,-44.24307036247335,24.30939226519243,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,6.84,37.41,2.23,69.0,7.89,10.27,92.31,14.5,13.77,15.08,5024 -> 6228 -> 6654,42521.0,2553.0,1868.0,6.0,4.39,4236.08,1865.32,3011.25,17304.72,-14293.47,0.36,28.6,1900.0,521.04,OpenDART,28.36,5.0,False,10.09,15.08,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,0,0,12,0,12,5,1,5,35,D,57
030200.KS,030200,KT,135335,,53600.0,55171.5,-2.84839092647472,68900.0,-22.20609579100145,27.65957446805764,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,271.3,13.4,100.0,9.0,0.71,10.22,120.72,6.86,205.02,32.94,3887 -> 1850 -> 6869,282442.0,24691.0,18368.0,8.74,6.5,49417.33,9009.74,35069.71,234905.5,-199835.79,4.48,33.6,2400.0,5809.56,OpenDART,5.88,5.0,False,0.03,32.94,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,12,10,12,20,15,10,3,5,87,S,58
000720.KS,000720,현대건설,132513,,120600.0,108344.5,11.311603265509556,188700.0,-36.08903020667727,48.37861524977495,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,-30.35,14.22,26.24,25.0,1.46,4.58,174.81,-4.92,,,4767 -> 3320,310629.0,6530.0,5591.0,2.1,1.8,-7482.59,-8699.81,48126.59,176788.43,-128661.84,0.66,24.1,800.0,899.81,OpenDART,7.46,5.0,False,,,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,4,6,0,0,0,0,5,5,20,D,59
071050.KS,071050,한국금융지주,127055,,229000.0,201224.0,13.803522442650976,292500.0,-21.70940170940171,49.1869918699131,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,94.33,4.83,35.22,5.0,1.04,18.66,1025.35,6.14,95.49,69.05,11480 -> 16883 -> 32808,194661.0,23453.0,20244.0,12.05,10.4,-76072.18,-76406.29,32860.45,1240624.37,-1207763.92,3.79,25.1,8690.0,5078.16,OpenDART,9.03,5.0,True,0.05,69.05,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,15,8,16,20,15,10,5,5,94,S,60
006260.KS,006260,LS,124488,,407000.0,272485.5,49.36574606722193,553000.0,-26.40144665461121,55.41401273885021,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,14.75,14.43,19.33,22.0,2.16,5.64,225.47,15.7,-1.89,-20.96,13539 -> 7371 -> 8458,318700.0,10526.0,4851.0,3.3,1.52,2063.3,-9841.35,20866.11,173152.04,-152285.93,,25.25,,683.69,OpenDART,,0.0,False,1.49,-20.96,0.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,4,3,6,10,0,5,3,5,36,D,61
010950.KS,010950,S-Oil,123390,,108600.0,94823.0,14.52917541102897,141300.0,-23.142250530785564,46.935201401039286,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,-81.34,31.62,79.59,5.0,1.33,2.01,198.82,-6.52,-44.2,,8137 -> 1518,342470.0,2356.0,1770.0,0.69,0.52,39423.04,336.87,18346.58,176695.56,-158348.98,0.3,21.8,330.0,385.15,OpenDART,-45.71,5.0,True,,,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,15,6,0,0,0,0,5,5,31,D,62
259960.KS,259960,크래프톤,113037,,244500.0,259637.5,-5.830244090318232,386000.0,-36.65803108808291,55.66037735848321,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,-43.16,14.43,43.61,10.0,1.47,10.6,31.31,22.76,-10.83,12.39,12221 -> 27162 -> 15438,33266.0,10544.0,7337.0,31.7,22.06,10451.03,9041.3,5967.26,22495.04,-16527.78,0.92,13.6,2240.0,995.75,OpenDART,,1.0,False,,12.39,1.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,12,6,12,0,8,0,3,5,46,C,63
005940.KS,005940,NH투자증권,105299,,29700.0,26699.1,11.239704709147505,39200.0,-24.23469387755102,42.10526315783833,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,46.15,6.96,13.56,7.0,1.11,11.76,783.5,36.52,57.65,34.9,1587 -> 1976 -> 2888,136989.0,14206.0,10315.0,10.37,7.53,-54216.16,-54494.16,26308.3,739472.94,-713164.64,4.38,47.29,1300.0,4878.35,OpenDART,5.48,5.0,True,0.15,34.9,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,15,8,12,20,15,10,5,5,90,S,64
0126Z0.KS,0126Z0,삼성에피스홀딩스,103762,,419000.0,521840.0,-19.707189943277637,743000.0,-43.60699865410498,46.65354330708404,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,,35.03,6.8,40.0,1.72,,30.64,,,,-,2516.9,-636.41,853.0,-25.29,33.9,-1037.45,-1437.32,1313.0,18098.15,-16785.15,,,,,,,,,,,,,,,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,0,6,0,0,0,0,5,5,16,D,65
003490.KS,003490,대한항공,102365,,27800.0,24050.75,15.588910948723012,30000.0,-7.333333333333333,59.999999999944,daily_close,NXT 미확인,2026-07-01 22:56 KST,,,-40.82,8.45,45.54,60.0,0.95,7.28,339.88,41.16,-47.23,-14.28,2873 -> 3567 -> 2111,252255.0,11136.0,6473.0,4.41,2.57,40751.91,-2209.29,18699.88,389469.74,-370769.86,2.7,35.5,750.0,2770.54,OpenDART,0.0,4.0,False,,-14.28,4.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,0,8,6,0,0,0,3,0,17,D,66
028050.KS,028050,삼성E&A,101332,,51700.0,35239.5,46.71036762723648,64400.0,-19.72049689440994,57.83439490443797,daily_close,NXT 미확인,2026-07-01 22:56 KST,,,-18.44,6.49,37.83,14.0,2.11,13.76,125.8,-9.41,-18.47,-9.5,3846 -> 3862 -> 3150,90288.0,7921.0,6483.0,8.77,7.18,2544.33,1579.4,8617.97,55933.7,-47315.73,1.53,25.1,790.0,1548.4,OpenDART,19.7,2.0,False,,-9.5,2.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,8,3,12,0,0,0,3,5,31,D,67
443060.KS,443060,HD현대마린솔루션,101323,,225500.0,206793.0,9.046244311944797,280500.0,-19.607843137254903,40.48780487804324,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,13.41,31.31,29.07,28.0,11.96,33.73,54.27,13.59,28.86,26.16,3778 -> 5302 -> 6013,19827.0,3501.0,2696.0,17.66,13.6,3241.28,3061.12,3779.24,4475.95,-696.71,1.75,65.7,3950.0,1770.79,OpenDART,25.4,2.0,False,2.09,26.16,2.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,0,0,20,0,15,5,5,5,50,C,68
016360.KS,016360,삼성증권,100641,,112600.0,93380.0,20.58256585992718,149500.0,-24.68227424749164,50.87378640775316,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,12.03,5.76,26.1,6.0,1.23,13.09,887.64,10.45,14.09,35.65,6130 -> 10068 -> 11279,148739.0,13757.0,10072.0,9.25,6.77,-53238.21,-53680.42,33798.3,716151.57,-682353.27,3.55,35.46,4000.0,3572.0,OpenDART,1.29,5.0,True,0.5,35.65,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,15,6,12,20,15,5,5,5,83,A,69
323410.KS,323410,카카오뱅크,99718,,20900.0,23337.75,-10.44552281175349,37000.0,-43.51351351351352,33.55263157888557,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,9.1,27.52,16.88,17.0,1.5,7.23,1032.02,4.78,7.0,16.34,744 -> 923 -> 1007,30863.0,6494.0,4803.0,21.04,15.56,60057.65,59360.83,20911.53,696599.09,-675687.56,2.2,45.64,460.0,2191.95,OpenDART,79.15,4.0,False,1.87,16.34,4.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,OFS,11011.0,,,2026-07-01,4.25,8,6,6,5,12,5,3,5,50,C,70
007660.KS,007660,이수페타시스,97560,,131500.0,114122.5,15.227058643124714,161400.0,-18.52540272614622,57.9638752052412,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,102.24,38.82,22.18,37.0,12.25,29.64,70.53,30.0,100.88,77.17,719 -> 1116 -> 2257,10880.0,2047.0,1605.0,18.81,14.75,1687.53,-128.51,1627.8,5333.13,-3705.33,,11.0,,168.84,OpenDART,,1.0,False,0.36,77.17,1.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,0,0,20,20,15,10,3,5,73,A,71
039490.KS,039490,키움증권,91143,,349500.0,350717.5,-0.3471454945932267,495500.0,-29.465186680121093,51.36363636363309,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,38.22,5.91,27.59,6.0,1.32,18.12,1107.51,51.78,35.51,64.21,15021 -> 29304 -> 40504,171217.0,14882.0,11150.0,8.69,6.51,-63999.34,-68600.17,23004.64,744513.63,-721508.99,3.29,27.05,11500.0,3011.1,OpenDART,34.63,5.0,True,0.16,64.21,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,15,6,16,20,15,10,5,5,92,S,72
047050.KS,047050,포스코인터내셔널,90248,,51300.0,61374.25,-16.414457203143012,87300.0,-41.23711340206185,40.9090909090756,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,19.35,14.68,8.01,10.0,1.3,9.27,140.03,0.35,0.65,-4.58,3834 -> 2925 -> 3491,323736.0,11653.0,6368.0,3.6,1.97,19415.39,8824.95,11714.66,109403.55,-97688.89,3.61,51.3,1850.0,3153.22,OpenDART,23.32,5.0,False,0.52,-4.58,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,12,6,6,20,0,8,5,5,62,B,73
005830.KS,005830,DB손해보험,89145,,134700.0,147937.5,-8.948035487959443,205500.0,-34.45255474452555,45.51724137929569,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,-3.4,4.18,46.28,6.0,0.71,17.75,576.91,5.55,-1.69,1.43,24556 -> 26152 -> 25263,230479.0,23840.0,17906.0,10.34,7.77,-2824.18,-3921.7,17134.19,630870.18,-613735.99,5.64,25.7,7600.0,4608.9,OpenDART,21.39,5.0,False,,1.43,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,15,10,16,0,0,0,5,5,51,C,74
352820.KS,352820,하이브,87928,,204500.0,293904.0,-30.419456693342045,404500.0,-49.44375772558715,44.20529801323991,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,-95.0,455.33,19.11,44.0,2.61,-7.33,54.46,17.48,-73.21,,4504 -> 225,26499.0,493.0,-2544.0,1.86,-9.6,1074.84,463.79,5349.15,19340.18,-13991.03,0.24,-9.05,500.0,214.73,OpenDART,-15.48,3.0,True,,,3.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,0,3,0,0,0,0,5,3,11,D,75
003230.KS,003230,삼양식품,87533,,1162000.0,1274445.0,-8.823056310786264,1630000.0,-28.711656441717796,48.033707865166654,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,43.18,19.3,15.49,16.0,6.3,37.59,72.74,36.1,52.12,75.62,16761 -> 36106 -> 51697,23518.0,5242.0,3887.0,22.29,16.53,3092.87,-1520.85,3328.41,9249.56,-5921.15,0.41,9.2,4800.0,359.94,OpenDART,48.02,5.0,False,0.37,75.62,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,8,0,20,20,15,10,5,5,83,A,76
180640.KS,180640,한진칼,83586,,125400.0,114730.5,9.299619543190346,173000.0,-27.51445086705202,56.15942028984082,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,-68.82,25.59,19.62,50.32,2.46,4.75,20.93,2.12,-115.24,-36.56,5723 -> 7385 -> 2303,2984.0,-75.0,1592.0,-2.51,53.35,1222.26,-458.92,1109.3,7165.31,-6056.01,0.29,15.6,360.0,242.39,OpenDART,28.42,4.0,False,,-36.56,4.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,0,3,0,0,0,0,3,5,11,D,77
062040.KS,062040,산일전기,80060,,267000.0,167757.5,59.158308868455954,333500.0,-19.94002998500749,67.13780918727251,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,52.18,23.98,17.48,38.0,13.43,29.21,16.48,50.27,63.55,-25.48,8807 -> 3214 -> 4891,5019.0,1786.0,1489.0,35.58,29.67,1154.54,989.94,1086.06,964.88,121.18,0.47,25.14,1250.0,379.81,OpenDART,,1.0,False,0.73,-25.48,1.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,0,0,20,16,0,10,1,5,52,C,78
047040.KS,047040,대우건설,79798,,19420.0,11863.15,63.700197670939005,37150.0,-47.72543741588156,47.60353652858695,daily_close,NXT 미확인,2026-07-01 22:56 KST,,,-54.26,4.44,11.01,19.0,2.22,-23.89,284.46,-23.32,-302.28,,1231 -> 563,80546.0,-8154.0,-9161.0,-10.12,-11.37,4629.05,3518.74,18288.8,98838.97,-80550.17,,,,,,,,,,,,,,,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,4,3,0,0,0,0,5,3,15,D,79
161390.KS,161390,한국타이어앤테크놀로지,77793,,62800.0,57744.5,8.754946358527652,75900.0,-17.25955204216074,34.90909090907313,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,-2.26,6.24,39.33,6.0,0.6,9.39,87.63,125.27,4.47,22.99,5814 -> 8998 -> 8795,212023.0,18411.0,9716.0,8.68,4.58,16080.24,-7000.92,26030.8,124452.09,-98421.29,3.66,25.8,2300.0,2805.74,OpenDART,34.63,5.0,False,,22.99,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,15,10,6,0,12,0,3,5,51,C,80
005387.KS,005387,현대차2우B,76920,,220000.0,231040.0,-4.778393351800554,323500.0,-31.993817619783616,41.71122994651783,daily_close,NXT 미확인,2026-07-01 22:56 KST,,,-23.26,5.89,24.81,6.0,0.48,8.41,188.95,6.29,-19.46,-9.97,43589 -> 46042 -> 35331,1862545.0,114679.0,103648.0,6.16,5.56,,,,,,,,,,,,,,,-9.97,,,,,,,,,,,2026-07-01,4.25,15,10,6,0,0,0,5,5,41,C,81
353200.KS,353200,대덕전자,76299,,154400.0,73356.0,110.48039696820982,190900.0,-19.119958093242538,48.533007334955016,daily_close,NXT 미확인,2026-07-01 22:56 KST,,,100.43,46.49,16.62,40.0,8.66,5.37,31.28,19.41,334.51,36.9,493 -> 461 -> 924,10653.0,491.0,476.0,4.61,4.47,715.52,44.13,338.68,2807.01,-2468.33,0.32,54.1,500.0,257.67,OpenDART,13.62,5.0,True,0.4,36.9,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,0,0,6,20,15,10,5,5,61,B,82
064400.KS,064400,LG씨엔에스,73827,,76200.0,69465.0,9.695530123083568,143700.0,-46.972860125260965,28.999999999989853,daily_close,NXT 미확인,2026-07-01 22:56 KST,,,8.8,13.5,5.23,15.0,2.53,17.35,79.68,2.46,7.58,9.24,3811 -> 4180 -> 4548,61295.0,5518.0,4392.0,9.0,7.17,4181.68,3649.95,11409.88,23438.36,-12028.48,2.43,40.9,1850.0,1792.39,OpenDART,14.14,5.0,False,1.7,9.24,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,8,3,16,5,8,5,3,3,51,C,83
004170.KS,004170,신세계,73294,,769000.0,334600.0,129.82665869695157,776000.0,-0.902061855670103,59.33734939758786,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,-86.85,63.77,25.08,20.0,1.42,0.32,140.91,5.47,0.63,-74.9,22865 -> 10948 -> 1440,69295.0,4800.0,646.0,6.93,0.93,9905.83,4888.19,8451.28,92609.75,-84158.47,0.68,327.13,5200.0,455.92,OpenDART,14.74,5.0,False,,-74.9,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,4,6,0,0,0,0,3,0,13,D,84
