yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,dividend_year,dividend_report_code,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
028260.KS,028260,삼성물산,570019,,"도소매, 건설, 남자용 정장 제조업 등",KOSPI,주권,KRX,343500.0,359650.0,415416.6666666667,357270.8333333333,311195.5,10.380773500902166,535000.0,-35.794392523364486,42.932862190810596,-15.5,7.34,nxt_web_latest,NXT 체결가,2026-07-31 22:16 KST,,,15.35,12.4,30.76,21.0,0.92,6.02,50.5,-3.23,10.37,9.45,11824 -> 12280 -> 14165,407422.0,32927.0,39067.0,8.08,9.59,30237.41,11182.11,34582.18,290357.96,-255775.78,0.82,18.8,2800.0,4582.52,OpenDART,6.78,5.0,True,5.0,OpenDART,,4.0,,,500000.0,,,45.56,,,Naver/FnGuide,,KRW,2026-07-31,2025.0,CFS,11011,OpenDART,1.37,9.45,2025.0,11011,,,,1,0,0,0,,,기타 전문 도매업,기타 전문 도매업,2026-07-31,4.25,4,8,6,10,8,8,5,5,54,C,11
000270.KS,000270,기아,514954,,"승용차,중대형버스,트럭,민수특수차량,군수차량 제조,판매,정비",KOSPI,주권,KRX,129200.0,141515.0,153135.0,157120.83333333334,143953.5,-10.248795618029433,206000.0,-37.28155339805825,40.051020408156106,-11.02,-16.1,nxt_web_latest,NXT 체결가,2026-07-31 22:16 KST,,,-21.72,5.03,38.97,6.0,0.83,12.92,61.76,6.23,-28.33,-6.31,21770 -> 24413 -> 19111,1141409.0,90781.0,75542.0,7.95,6.62,90541.4,40610.71,139981.06,377885.91,-237904.85,5.26,34.9,6800.0,26424.99,OpenDART,24.78,5.0,False,5.0,OpenDART,,4.0,,,217800.0,,,68.58,,,Naver/FnGuide,,KRW,2026-07-31,2025.0,CFS,11011,OpenDART,,-6.31,2025.0,11011,,,,2,1,1,1,,,자동차용 엔진 및 자동차 제조업,자동차용 엔진 및 자동차 제조업,2026-07-31,4.25,15,8,12,0,0,0,5,5,45,C,12
329180.KS,329180,HD현대중공업,504863,,"선박, 해양플랜트 및 엔진기계 등",KOSPI,주권,KRX,475000.0,489850.0,599666.6666666666,577104.1666666666,570512.5,-16.741526259284413,745000.0,-36.241610738255034,45.472440944879374,-19.49,-30.15,nxt_web_latest,NXT 체결가,2026-07-31 22:16 KST,,,124.28,179.12,13.8,16.0,5.26,18.82,180.07,21.36,188.93,651.55,278 -> 7001 -> 15702,175806.0,20375.0,14155.0,11.59,8.05,35103.92,29689.02,18699.18,168214.24,-149515.06,1.19,40.0,5661.0,5670.22,OpenDART,170.86,2.0,False,2.0,OpenDART,,4.0,,,911524.0,,,91.9,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,0.13,651.55,2025.0,11011.0,,,,3,2,2,2,,,선박 및 보트 건조업,선박 및 보트 건조업,2026-07-31,4.25,8,0,16,20,15,10,5,5,79,A,13
012450.KS,012450,한화에어로스페이스,472836,,"항공기엔진,특수방산장비 제조/정비사업",KOSPI,주권,KRX,909000.0,953250.0,1092233.3333333333,1227016.6666666667,1140960.0,-20.33024821203197,1537000.0,-40.858815875081326,46.03174603174501,-18.55,-37.95,nxt_web_latest,NXT 체결가,2026-07-31 22:16 KST,,,-38.13,15.96,45.17,21.0,4.47,19.14,221.38,137.57,78.38,34.11,15886 -> 46183 -> 28573,267029.0,30893.0,22020.0,11.57,8.25,40498.05,20557.23,77133.55,371654.85,-294521.3,0.77,25.63,7000.0,3601.42,OpenDART,91.29,4.0,False,4.0,OpenDART,,4.0,,,1715882.0,,,88.77,,,Naver/FnGuide,,KRW,2026-07-30,2025.0,CFS,11011.0,OpenDART,,34.11,2025.0,11011.0,,,,2,1,1,1,,,"항공기,우주선 및 부품 제조업","항공기,우주선 및 부품 제조업",2026-07-31,4.25,4,0,16,0,15,0,5,5,45,C,14
055550.KS,055550,신한지주,472736,,금융지주회사,KOSPI,주권,KRX,99500.0,105015.0,100023.33333333333,97836.66666666667,89741.5,10.874010351955338,109200.0,-8.882783882783883,32.65306122447113,-2.64,1.53,nxt_web_latest,NXT 체결가,2026-07-31 22:16 KST,,,15.39,5.95,61.58,8.0,0.81,8.72,1201.94,-12.67,8.74,9.58,8398 -> 8740 -> 10085,646820.0,70234.0,50845.0,10.86,7.86,97308.81,90892.48,352951.23,7256411.61,-6903460.38,2.6,25.06,2590.0,12457.3,OpenDART,7.84,5.0,False,5.0,OpenDART,,4.0,,,137000.0,,,37.69,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,0.52,9.58,2025.0,11011.0,8.0,0.97,9.04,18,17,17,16,0.0,-16.49,기타 금융업,기타 금융업,2026-07-31,4.25,15,8,6,20,8,8,3,0,68,B,15
068270.KS,068270,셀트리온,434177,,"램시마, 트룩시마, 허쥬마",KOSPI,주권,KRX,185900.0,176955.0,176745.3,189056.98333333334,185577.26,0.17391139410075926,236861.0,-21.515150235792298,65.58265582653338,5.27,-1.4,nxt_web_latest,NXT 체결가,2026-07-31 22:16 KST,,,148.85,65.74,24.74,27.0,2.34,5.94,28.71,17.01,137.5,15.32,3187 -> 1703 -> 4238,41625.0,11685.0,10315.0,28.07,24.78,6460.51,3143.17,11192.06,49823.7,-38631.64,,15.92,,1639.6,OpenDART,-50.0,0.0,True,2.0,OpenDART,,4.0,,,274784.0,,,47.81,,,Naver/FnGuide,,KRW,2026-07-29,2025.0,CFS,11011.0,OpenDART,0.18,15.32,2025.0,11011.0,,,,2,1,1,1,,,기초 의약물질 제조업,기초 의약물질 제조업,2026-07-31,4.25,0,3,6,20,12,10,1,5,57,B,16
012330.KS,012330,현대모비스,431887,,"자동차A/S용 부품,컨테이너,특수중기,산업기계제품 생산,판매,부품모듈화,부품수출사업,환경/플랜트사업,특수중기부문(컨테이너)",KOSPI,주권,KRX,471000.0,480550.0,557041.6666666666,490916.6666666667,434892.5,8.302626511149306,768000.0,-38.671875,47.435897435894596,-4.27,9.15,nxt_web_latest,NXT 체결가,2026-07-31 22:16 KST,,,-8.74,7.12,37.31,10.0,0.78,7.68,43.05,6.78,9.24,4.5,36340 -> 43480 -> 39682,611181.0,33575.0,36647.0,5.49,6.0,44725.15,29568.58,49223.78,211877.37,-162653.59,1.38,15.9,6500.0,5797.54,OpenDART,17.57,5.0,False,5.0,OpenDART,,4.0,,,743750.0,,,57.91,,,Naver/FnGuide,,KRW,2026-07-30,2025.0,CFS,11011.0,OpenDART,,4.5,2025.0,11011.0,,,,1,0,0,0,,,자동차 신품 부품 제조업,자동차 신품 부품 제조업,2026-07-31,4.25,12,10,6,0,4,0,5,5,42,C,17
034020.KS,034020,두산에너빌리티,429816,,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",KOSPI,주권,KRX,66900.0,71760.0,92505.0,97895.83333333333,91371.5,-26.782421214492487,136400.0,-50.95307917888563,37.99126637553423,-22.21,-47.41,nxt_web_latest,NXT 체결가,2026-07-31 22:16 KST,,,-24.14,284.35,24.14,153.0,5.65,1.11,129.1,5.08,-25.05,23.18,87 -> 174 -> 132,170579.0,7627.0,2052.0,4.47,1.2,7518.01,536.28,30809.97,155038.53,-124228.56,,,,,,,,,,,,4.0,,,149133.0,,,122.92,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,,23.18,,,,,,1,0,0,0,,,일반 목적용 기계 제조업,일반 목적용 기계 제조업,2026-07-31,4.25,0,0,0,0,12,0,5,3,20,D,18
034730.KS,034730,SK,403840,,"지주회사, 시스템통합(SI), 정보통신사업 관련 컨설팅,조사용역,정보통신기술 연구개발/정보통신기기,소프트웨어 개발,도매",KOSPI,주권,KRX,546000.0,597125.0,626408.3333333334,491750.0,399865.0,36.54608430345242,858000.0,-36.36363636363637,40.43977055449223,-20.06,14.83,nxt_web_latest,NXT 체결가,2026-07-31 22:16 KST,,,,11.73,29.76,4.0,0.87,6.35,149.17,-0.56,-24.1,,-,1227033.0,18185.0,35552.0,1.48,2.9,60987.98,-39820.79,252141.32,1278283.33,-1026142.01,1.47,27.6,8000.0,4407.19,OpenDART,16.96,5.0,True,5.0,OpenDART,,4.0,,,853692.0,,,56.35,,,Naver/FnGuide,,KRW,2026-07-30,2025.0,CFS,11011.0,OpenDART,,,2025.0,11011.0,8.0,0.97,9.04,18,17,17,16,-50.0,-10.31,기타 금융업,기타 금융업,2026-07-31,4.25,15,8,6,0,0,0,5,5,39,D,19
086790.KS,086790,하나금융지주,344057,,기타 금융,KOSPI,주권,KRX,124200.0,128770.0,122778.33333333333,120010.0,109187.0,13.749805379761327,136800.0,-9.210526315789473,45.37313432833925,2.81,-1.9,nxt_web_latest,NXT 체결가,2026-07-31 22:16 KST,,,9.62,4.94,68.5,8.0,0.73,9.17,1377.89,-15.53,10.21,10.23,11613 -> 12872 -> 14110,689436.0,53509.0,40366.0,7.76,5.85,-19624.71,-39700.46,365650.97,6289451.22,-5923800.25,3.31,28.0,4105.0,11177.79,OpenDART,7.01,5.0,False,5.0,OpenDART,,4.0,,,164737.0,,,32.64,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,0.83,10.23,2025.0,11011.0,8.0,0.97,8.82,18,17,17,16,0.0,-24.74,기타 금융업,기타 금융업,2026-07-31,4.25,15,10,6,16,8,5,5,0,65,B,20
035420.KS,035420,NAVER,326444,,포털 서비스 및 온라인 광고,KOSPI,주권,KRX,206000.0,197565.0,212875.0,218633.33333333334,232652.5,-11.455926757718055,290500.0,-29.08777969018933,56.59037095500559,3.05,-1.44,nxt_web_latest,NXT 체결가,2026-07-31 22:16 KST,,,3.89,24.18,34.84,16.0,0.99,7.36,41.9,12.08,11.56,41.51,6180 -> 11913 -> 12376,120350.0,22081.0,18187.0,18.35,15.11,30958.07,17763.67,59840.19,121314.83,-61474.64,1.28,20.2,2630.0,3935.96,OpenDART,42.23,5.0,True,5.0,OpenDART,,4.0,,,329682.0,,,60.04,,,Naver/FnGuide,,KRW,2026-07-30,2025.0,CFS,11011.0,OpenDART,4.11,41.51,2025.0,11011.0,,,,2,1,1,1,,,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2026-07-31,4.25,8,8,6,0,15,2,3,5,47,C,21
006400.KS,006400,삼성SDI,319924,,"2차전지, 전자재료 제조 판매",KOSPI,주권,KRX,392000.0,421575.0,524416.6666666666,489875.0,413677.5,-5.240193145626726,712000.0,-44.9438202247191,44.16403785488764,-16.68,-44.4,nxt_web_latest,NXT 체결가,2026-07-31 22:16 KST,,,-70.17,22.94,26.38,85.0,1.33,-3.15,79.27,-20.04,-574.1,,27788 -> 8288,132667.0,-17224.0,-5849.0,-12.98,-4.41,7923.86,-23367.18,18039.94,186852.25,-168812.31,,,,,,0.0,0.0,True,4.0,OpenDART,,3.96,,,797783.0,,,103.52,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,,,,,,,,3,1,2,2,,,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2026-07-31,4.25,0,6,0,0,0,0,5,5,16,D,22
000810.KS,000810,삼성화재,282172,,"손해보험의 원수,재보험,운용자산의 투자활동",KOSPI,주권,KRX,617000.0,639350.0,616908.3333333334,553741.6666666666,524772.5,17.5747585858634,730000.0,-15.479452054794521,47.63313609467258,0.49,30.31,nxt_web_latest,NXT 체결가,2026-07-31 22:16 KST,,,-0.74,9.42,58.18,13.0,1.07,10.97,352.98,9.36,0.36,6.39,35961 -> 41007 -> 40703,247785.0,26591.0,20203.0,10.73,8.15,34131.66,33305.3,20198.04,751580.1,-731382.06,3.16,41.1,19500.0,8289.49,OpenDART,12.22,5.0,False,5.0,OpenDART,,3.88,,,732500.0,,,18.72,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,,6.39,2025.0,11011.0,,,,3,2,2,2,,,보험업,보험업,2026-07-31,4.25,8,8,12,0,4,0,5,5,42,C,23
010120.KS,010120,LS ELECTRIC,277200,,"고압기기,저압기기,변압기,배전반,PLC,인버터,빌딩설비,공조기,건축배관,자동화기기 제조,동가공",KOSPI,주권,KRX,182300.0,192600.0,233100.0,199430.83333333334,156250.0,16.672,318500.0,-42.762951334379906,45.76757532280898,-22.92,-37.99,nxt_web_latest,NXT 체결가,2026-07-31 22:16 KST,,,20.11,26.34,18.01,55.0,14.38,14.67,131.48,9.1,9.42,17.98,1373 -> 1591 -> 1911,49658.0,4264.0,2843.0,8.59,5.73,2999.48,903.82,7627.17,28153.81,-20526.64,,31.1,,892.15,OpenDART,,0.0,False,0.0,OpenDART,,4.0,,,300000.0,,,64.56,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,2.73,17.98,2025.0,11011.0,,,,3,2,2,2,,,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-07-31,4.25,0,0,12,0,12,8,5,5,42,C,24
009540.KS,009540,HD한국조선해양,272122,,"선박,해양구조물,엔진,펌프 전동기,중전기,중장비 제조/자동창고,물류시스템",KOSPI,주권,KRX,380000.0,352775.0,388091.6666666667,400145.8333333333,411985.0,-7.763632171074189,479500.0,-20.75078206465068,60.476190476186446,4.83,-19.06,nxt_web_latest,NXT 체결가,2026-07-31 22:16 KST,,,84.96,21.88,33.31,7.0,2.01,17.78,133.86,17.21,172.26,212.72,3133 -> 16565 -> 30639,299332.0,39045.0,29284.0,13.04,9.78,44220.51,34183.5,37420.16,226338.6,-188918.44,3.24,40.11,12300.0,8697.9,OpenDART,141.18,2.0,False,2.0,OpenDART,,4.0,,,555667.0,,,46.23,,,Naver/FnGuide,,KRW,2026-07-31,2025.0,CFS,11011,OpenDART,0.08,212.72,2025.0,11011,8.0,0.87,8.82,18,17,17,16,-12.5,131.03,기타 금융업,기타 금융업,2026-07-31,4.25,15,3,16,20,15,10,3,5,87,S,25
066570.KS,066570,LG전자,264035,,"이동통신단말기,C-TV,V.C.R.,컴퓨터,완전평면 TV,플라즈마 디스플레이 패널 TV,전자제품(세탁기외),CDMA(코드분할다중접속)이동통신,전자교환기,전송기기",KOSPI,주권,KRX,158700.0,176810.0,210080.0,164665.0,135494.0,17.12695765126131,392500.0,-59.56687898089172,41.463414634141465,-17.47,10.82,nxt_web_latest,NXT 체결가,2026-07-31 22:16 KST,,,161.86,28.06,28.92,13.0,1.11,4.28,140.33,1.68,-27.53,16.18,3942 -> 2032 -> 5321,892009.0,24784.0,12204.0,2.78,1.37,42805.0,3731.2,87698.41,400681.42,-312983.01,0.85,25.4,1350.0,2439.48,OpenDART,24.47,5.0,True,5.0,OpenDART,,4.0,,,218250.0,,,37.52,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,0.08,16.18,2025.0,11011.0,,,,2,1,1,1,,,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,2026-07-31,4.25,8,8,0,20,12,10,5,3,66,B,26
042660.KS,042660,한화오션,261064,,선박 제조,KOSPI,주권,KRX,84400.0,85735.0,106478.33333333333,118415.83333333333,120681.0,-30.063555986443603,149900.0,-43.695797198132084,53.55191256829236,-19.23,-36.54,nxt_web_latest,NXT 체결가,2026-07-31 22:16 KST,,,135.85,27.59,9.36,15.0,3.64,22.59,226.17,18.63,390.79,131.76,757 -> 1724 -> 4066,127835.0,11676.0,12459.0,9.13,9.75,13146.72,5980.49,7784.71,139659.07,-131874.36,,,,,,,,,,,,4.0,,,149476.0,,,77.1,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,0.11,131.76,,,,,,3,2,2,2,,,선박 및 보트 건조업,선박 및 보트 건조업,2026-07-31,4.25,8,0,20,20,15,10,5,5,83,A,27
005490.KS,005490,POSCO홀딩스,247629,,"열연코일,냉연강판,후판,선재,스테인리스 제조",KOSPI,주권,KRX,311500.0,308525.0,371825.0,372020.8333333333,349435.0,-10.856096269692504,535000.0,-41.77570093457944,49.57983193276728,-1.89,-37.95,nxt_web_latest,NXT 체결가,2026-07-31 22:16 KST,,,-38.15,27.33,32.35,13.0,0.38,1.18,68.64,-4.94,-15.94,-36.54,20079 -> 13073 -> 8085,690949.0,18271.0,5044.0,2.64,0.73,45719.1,-16728.84,70498.0,428147.47,-357649.47,3.21,115.0,10000.0,7562.08,OpenDART,-5.9,5.0,True,5.0,OpenDART,,4.0,,,535544.0,,,71.92,,,Naver/FnGuide,,KRW,2026-07-29,2025.0,CFS,11011.0,OpenDART,,-36.54,2025.0,11011.0,,,,1,0,0,0,,,1차 철강 제조업,1차 철강 제조업,2026-07-31,4.25,8,10,0,0,0,0,5,5,28,D,28
