yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,dividend_year,dividend_report_code,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
257720.KQ,257720,실리콘투,31738,우량기업부,화장품 유통,KOSDAQ,주권,KRX,49150.0,42382.5,37525.833333333336,39207.916666666664,40933.25,20.07353435165788,61800.0,-20.46925566343042,68.77394636011637,42.05,37.48,daily_close,NXT 미확인,2026-08-28 06:18 KST,,,31.11,14.49,6.87,14.0,6.89,46.89,55.09,61.43,49.27,103.34,631 -> 1990 -> 2609,11163.0,2054.0,1686.0,18.4,15.1,11.41,-58.98,773.23,2520.18,-1746.95,0.62,11.9,306.0,200.28,OpenDART,,1.0,False,1.0,OpenDART,,4.0,,,58250.0,,,18.51,,,Naver/FnGuide,,KRW,2026-08-26,2025.0,CFS,11011.0,OpenDART,0.45,103.34,2025.0,11011.0,,,,1,0,0,0,,,상품 종합 도매업,상품 종합 도매업,2026-08-27,4.25,8,0,20,20,15,10,1,5,79,A,21
084370.KQ,084370,유진테크,31440,우량기업부,실리콘질화막증착용LP-CVD,KOSDAQ,주권,KRX,138000.0,125185.0,144176.66666666666,136945.0,118760.0,16.2007409902324,206500.0,-33.171912832929785,65.66265060239579,42.56,10.49,daily_close,NXT 미확인,2026-08-28 06:18 KST,,,-32.89,30.03,37.51,27.62,5.57,9.81,18.16,3.61,-15.52,31.84,1066 -> 2761 -> 1853,3503.0,517.0,445.0,14.76,12.7,664.77,452.3,549.25,892.21,-342.96,0.17,12.3,230.0,52.02,OpenDART,-5.2,5.0,True,5.0,OpenDART,,4.0,,,180000.0,,,30.43,,,Naver/FnGuide,,KRW,2026-08-26,2025.0,CFS,11011.0,OpenDART,,31.84,2025.0,11011.0,34.0,6.58,7.42,20,17,19,19,-18.76,-15.35,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-27,4.25,0,0,6,0,15,0,1,5,27,D,22
310210.KQ,310210,보로노이,30947,기술성장기업부,표적치료제,KOSDAQ,주권,KRX,167000.0,157490.0,168271.66666666666,232577.5,229393.5,-27.19933215195723,363500.0,-54.057771664374144,54.85188968334251,56.22,-33.2,daily_close,NXT 미확인,2026-08-28 06:18 KST,,,,,6.68,,34.83,-50.18,64.97,-23.47,,,-,75.0,-544.0,-427.0,-725.33,-569.33,-720.95,-737.78,357.37,674.39,-317.02,,,,,,,,,,,,4.0,,,450000.0,,,169.46,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,,,,,,18.84,-18.83,10,2,9,9,,84.87,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-27,4.25,0,0,0,0,0,0,5,3,8,D,23
145020.KQ,145020,휴젤,30787,우량기업부,"보툴리눔톡신, 필러",KOSDAQ,주권,KRX,245500.0,254975.0,248291.66666666666,253520.83333333334,248350.0,-1.1475739883229312,388000.0,-36.72680412371135,26.24113475176783,6.97,-1.21,daily_close,NXT 미확인,2026-08-28 06:18 KST,,,3.3,21.91,56.69,18.0,2.7,16.06,9.86,13.97,20.88,22.87,7517 -> 10985 -> 11348,4251.0,2009.0,1470.0,47.26,34.58,1500.59,1205.36,2096.98,966.76,1130.22,,,,,,,,,,,,4.0,,,391429.0,,,59.44,,,Naver/FnGuide,,KRW,2026-08-24,2025.0,CFS,11011.0,OpenDART,5.45,22.87,,,,17.92,-16.44,7,1,6,6,,-84.93,기초 의약물질 제조업,기초 의약물질 제조업,2026-08-27,4.25,8,3,16,0,12,2,3,5,49,C,24
214370.KQ,214370,케어젠,28415,벤처기업부,"성장인자, 바이오미메틱펩타이드 기반 안면, 두피, 바디 코스메슈티컬 제품",KOSDAQ,주권,KRX,53200.0,59035.0,64826.666666666664,82965.0,84341.5,-36.92310428436772,150100.0,-64.55696202531645,24.436090225551055,6.19,-36.67,daily_close,NXT 미확인,2026-08-28 06:18 KST,,,-37.87,92.25,4.43,124.6,12.35,9.23,8.85,-11.86,-40.35,-29.05,743 -> 602 -> 374,728.0,204.0,201.0,28.02,27.61,185.89,136.68,88.59,187.99,-99.4,0.82,106.3,437.0,213.57,OpenDART,-45.5,4.0,True,4.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-25,2025.0,CFS,11011.0,OpenDART,,-29.05,2025.0,11011.0,,17.92,-16.44,7,1,6,6,,-31.08,기초 의약물질 제조업,기초 의약물질 제조업,2026-08-27,4.25,0,0,6,0,0,0,1,1,8,D,25
095610.KQ,095610,테스,28033,우량기업부,반도체장비(화학증착장비),KOSDAQ,주권,KRX,146000.0,136295.0,155485.0,120515.83333333333,92787.0,57.349628719540455,217500.0,-32.87356321839081,62.8432956381118,27.73,31.18,daily_close,NXT 미확인,2026-08-28 06:18 KST,,,33.69,92.12,7.86,25.0,5.24,15.76,24.43,46.23,50.13,504.31,79 -> 2158 -> 2885,3511.0,578.0,569.0,16.46,16.21,824.23,492.84,121.43,957.15,-835.72,0.58,26.4,850.0,150.74,OpenDART,19.35,5.0,True,5.0,OpenDART,,4.0,,,215286.0,,,47.46,,,Naver/FnGuide,,KRW,2026-08-26,2025.0,CFS,11011.0,OpenDART,0.74,504.31,2025.0,11011.0,34.0,6.58,7.42,20,17,19,19,-26.47,-20.36,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-27,4.25,4,0,16,16,15,10,3,5,69,B,26
131290.KQ,131290,티에스이,27819,우량기업부,"Probe Card, Test Interface Board, OLED Test Equipment, Test Socket",KOSDAQ,주권,KRX,253000.0,227990.0,234021.66666666666,192018.33333333334,141779.5,78.44610821733748,284500.0,-11.072056239015819,66.4285714285648,60.63,27.71,daily_close,NXT 미확인,2026-08-28 06:18 KST,,,-10.0,1517.12,10.87,20.0,5.91,10.42,30.88,23.21,23.31,1672.52,11 -> 3840 -> 3456,4289.0,492.0,400.0,11.47,9.33,485.7,-22.4,758.17,1434.62,-676.45,0.18,12.4,450.0,49.78,OpenDART,-3.45,2.0,True,4.0,OpenDART,,4.0,,,380000.0,,,50.2,,,Naver/FnGuide,,KRW,2026-08-28,2025.0,CFS,11011,OpenDART,,1672.52,2025.0,11011,,,,2,1,1,1,,,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2026-08-27,4.25,4,0,12,0,15,0,1,5,37,D,27
031980.KQ,031980,피에스케이홀딩스,27147,우량기업부,"Descum, Reflow",KOSDAQ,주권,KRX,127000.0,106890.0,120620.0,117022.5,93078.0,36.44470229270075,166500.0,-23.723723723723726,68.89880952379517,54.69,20.95,daily_close,NXT 미확인,2026-08-28 06:18 KST,,,-4.32,11.02,5.52,17.0,4.66,19.55,15.5,-3.57,-17.06,46.54,1980 -> 4444 -> 4252,2078.0,734.0,917.0,35.32,44.13,814.17,792.28,1827.79,785.01,1042.78,0.85,25.4,1080.0,232.87,OpenDART,39.25,1.0,False,4.0,OpenDART,,4.0,,,195000.0,,,53.54,,,Naver/FnGuide,,KRW,2026-08-24,2025.0,CFS,11011.0,OpenDART,,46.54,2025.0,11011.0,34.0,6.58,7.42,20,17,19,19,-50.0,-29.18,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-27,4.25,8,0,16,0,15,0,1,5,45,C,28
064760.KQ,064760,티씨케이,26830,우량기업부,반도체 제조공정용 고순도 흑연제품,KOSDAQ,주권,KRX,242500.0,207530.0,229948.33333333334,248424.16666666666,217978.5,11.249503964840569,348500.0,-30.416068866571017,73.83935151067772,61.88,-4.72,daily_close,NXT 미확인,2026-08-28 06:18 KST,,,-2.77,18.81,66.51,25.0,4.92,13.5,9.3,9.29,3.97,6.91,5246 -> 6167 -> 5996,3013.0,839.0,699.0,27.85,23.2,541.11,495.32,362.27,483.14,-45.27,0.59,22.9,1430.0,159.87,OpenDART,-5.6,5.0,True,5.0,OpenDART,,4.0,,,321667.0,,,32.65,,,Naver/FnGuide,,KRW,2026-08-28,2025.0,OFS,11011,OpenDART,,6.91,2025.0,11011,,,,2,1,1,1,,,기타 비금속 광물제품 제조업,기타 비금속 광물제품 제조업,2026-08-27,4.25,4,0,12,0,4,0,1,5,26,D,29
319400.KQ,319400,현대무벡스,26785,우량기업부,"물류자동화, IT서비스",KOSDAQ,주권,KRX,24150.0,23837.5,25971.166666666668,28996.833333333332,25746.4,-6.200478513500922,46350.0,-47.896440129449836,49.79919678709259,2.99,-39.62,daily_close,NXT 미확인,2026-08-28 06:18 KST,,,-56.77,99.75,1.74,243.94,17.13,6.79,76.81,15.38,-26.02,65.83,36 -> 229 -> 99,3939.0,182.0,113.0,4.62,2.87,-14.32,-43.28,361.19,1231.33,-870.14,0.21,48.8,50.0,55.07,OpenDART,18.56,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-28,2025.0,CFS,11011,OpenDART,,65.83,2025.0,11011,,,,2,1,1,1,,,일반 목적용 기계 제조업,일반 목적용 기계 제조업,2026-08-27,4.25,0,0,6,0,15,0,5,3,29,D,30
080220.KQ,080220,제주반도체,26520,우량기업부,"모바일용 LP DDR SDRAM, CRAM, SRAM",KOSDAQ,주권,KRX,77700.0,75665.0,86893.33333333333,71719.16666666667,54499.4,42.57037692158078,134000.0,-42.014925373134325,53.497942386815865,41.02,-21.12,daily_close,NXT 미확인,2026-08-28 06:18 KST,,,102.29,22.3,2.79,23.05,8.37,19.21,47.94,86.2,273.96,53.63,486 -> 567 -> 1147,3022.0,359.0,395.0,11.88,13.07,255.55,228.3,772.3,1088.84,-316.54,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,0.23,53.63,,,,3.56,2.73,5,2,4,4,,135.11,반도체 제조업,반도체 제조업,2026-08-27,4.25,4,0,16,20,15,10,5,5,75,A,31
357780.KQ,357780,솔브레인,26447,우량기업부,반도체 및 디스플레이 관련 화학재료 제조ㆍ판매 등,KOSDAQ,주권,KRX,341000.0,306750.0,322066.6666666667,376112.5,351570.0,-3.0065136388201497,501000.0,-31.936127744510976,76.68711656440401,46.04,-11.43,daily_close,NXT 미확인,2026-08-28 06:18 KST,,,-33.25,18.26,29.68,16.0,2.35,7.66,30.15,6.95,-20.43,-22.12,16759 -> 15226 -> 10164,9234.0,1336.0,840.0,14.47,9.1,1469.22,268.78,2476.57,3351.74,-875.17,0.69,22.77,2350.0,179.98,OpenDART,6.42,2.0,False,4.0,OpenDART,,4.0,,,510500.0,,,49.71,,,Naver/FnGuide,,KRW,2026-08-25,2025.0,CFS,11011.0,OpenDART,,-22.12,2025.0,11011.0,,,,2,1,1,1,,,기타 화학제품 제조업,기타 화학제품 제조업,2026-08-27,4.25,8,3,6,0,0,0,1,5,23,D,32
178320.KQ,178320,서진시스템,25874,중견기업부,"통신장비부품,휴대폰부품(메탈케이스 등)",KOSDAQ,주권,KRX,41350.0,36515.0,47992.5,51485.416666666664,42583.25,-2.8960917731737243,80800.0,-48.82425742574257,65.51724137926169,39.93,-44.94,daily_close,NXT 미확인,2026-08-28 06:18 KST,,,,15.93,14.05,,2.74,-12.63,212.62,-12.15,-98.99,,-,10663.0,11.0,-1024.0,0.1,-9.6,-397.57,-3355.74,320.69,15686.76,-15366.07,,,,,,,,,,,,4.0,,,67750.0,,,63.85,,,Naver/FnGuide,,KRW,2026-08-24,2025.0,CFS,11011.0,OpenDART,,,,,,,,1,0,0,0,,,기타 전기장비 제조업,기타 전기장비 제조업,2026-08-27,4.25,0,3,0,0,0,0,1,3,7,D,33
347850.KQ,347850,디앤디파마텍,25623,기술성장기업부,대사성질환 치료제 등,KOSDAQ,주권,KRX,56300.0,57360.0,73900.83333333333,75141.25,80839.825,-30.35610851458424,111200.0,-49.3705035971223,50.98039215683942,15.72,-32.25,daily_close,NXT 미확인,2026-08-28 06:18 KST,,,,,8.77,,33.08,-31.49,23.5,-62.28,,,-,43.0,-340.0,-240.0,-790.7,-558.14,-211.39,-212.03,328.84,185.6,143.24,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-26,2025.0,CFS,11011.0,OpenDART,,,,,,18.84,-18.83,10,2,9,9,,75.58,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-27,4.25,0,0,0,0,0,0,5,3,8,D,34
067310.KQ,067310,하나마이크론,25033,중견기업부,"반도체패키징,IOT",KOSDAQ,주권,KRX,38750.0,34067.5,39594.166666666664,38555.833333333336,34486.5,12.362808635263073,56800.0,-31.778169014084508,68.47058823524901,45.4,-3.61,daily_close,NXT 미확인,2026-08-28 06:18 KST,,,,44.79,19.79,10.0,4.87,9.89,209.16,22.68,19.57,,-,15344.0,1277.0,656.0,8.32,4.28,1749.19,118.91,955.88,13651.63,-12695.75,0.18,12.19,70.0,46.46,OpenDART,11.87,4.0,False,4.0,OpenDART,,4.0,,,64333.0,,,66.02,,,Naver/FnGuide,,KRW,2026-08-24,2025.0,CFS,11011.0,OpenDART,,,2025.0,11011.0,,5.31,2.73,5,2,4,4,,-8.29,반도체 제조업,반도체 제조업,2026-08-27,4.25,12,0,6,0,0,0,1,5,24,D,35
237690.KQ,237690,에스티팜,23089,우량기업부,원료의약품,KOSDAQ,주권,KRX,110900.0,102775.0,114641.66666666667,130647.5,129125.5,-14.114562963938186,168700.0,-34.262003556609365,57.99999999998647,22.41,-14.36,daily_close,NXT 미확인,2026-08-28 06:18 KST,,,52.02,53.05,12.45,30.0,3.42,10.03,31.97,21.15,98.19,61.23,1041 -> 1780 -> 2706,3317.0,549.0,546.0,16.55,16.46,139.89,-332.97,305.46,1895.63,-1590.17,0.45,18.3,500.0,100.76,OpenDART,0.0,5.0,False,5.0,OpenDART,,4.0,,,184786.0,,,66.62,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,0.58,61.23,2025.0,11011.0,25.21,5.32,7.59,7,5,6,6,19.0,-35.71,의약품 제조업,의약품 제조업,2026-08-27,4.25,0,0,12,20,15,10,3,5,65,B,36
010170.KQ,010170,대한광통신,23058,중견기업부,"광섬유, 광케이블",KOSDAQ,주권,KRX,14860.0,12135.0,13178.666666666666,14205.666666666666,9641.435,54.12643449859902,29100.0,-48.934707903780065,73.65792759038312,99.46,-27.86,daily_close,NXT 미확인,2026-08-28 06:18 KST,,,,,3.0,,18.1,-52.05,228.6,-8.71,,,-,1394.0,-214.0,-280.0,-15.35,-20.09,-122.2,-130.89,97.78,1523.64,-1425.86,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-26,2025.0,CFS,11011.0,OpenDART,,,,,,,,1,0,0,0,,,절연선 및 케이블 제조업,절연선 및 케이블 제조업,2026-08-27,4.25,0,0,0,0,0,0,1,3,4,D,37
226950.KQ,226950,올릭스,22073,기술성장기업부,siRNA 신약 개발,KOSDAQ,주권,KRX,104800.0,110425.0,123893.33333333333,149544.16666666666,144305.0,-27.37604379612626,207000.0,-49.371980676328505,38.47102342786019,11.37,-39.35,daily_close,NXT 미확인,2026-08-28 06:18 KST,,,,,7.53,,16.4,-18.83,30.18,157.89,,,-,147.0,-300.0,-157.0,-204.08,-106.8,-159.0,-160.1,63.59,452.87,-389.28,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,,,,,,33.08,-31.49,10,2,9,9,,-50.42,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-27,4.25,0,0,0,0,0,0,5,3,8,D,38
005290.KQ,005290,동진쎄미켐,21789,우량기업부,"반도체,LCD용재료(감광제,봉지제),발포제",KOSDAQ,주권,KRX,42900.0,41407.5,47789.166666666664,50691.666666666664,47158.5,-9.030185438468145,66000.0,-35.0,61.99261992613521,25.07,-20.41,daily_close,NXT 미확인,2026-08-28 06:18 KST,,,-35.98,13.86,12.58,10.4,1.76,9.52,82.11,7.31,-1.71,-11.78,2476 -> 3010 -> 1927,11941.0,1724.0,941.0,14.44,7.88,1912.57,1098.48,3719.12,9045.5,-5326.38,1.52,33.71,650.0,334.0,OpenDART,71.0,5.0,True,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-26,2025.0,CFS,11011.0,OpenDART,,-11.78,2025.0,11011.0,,,,2,1,1,1,,,기초 화학물질 제조업,기초 화학물질 제조업,2026-08-27,4.25,12,6,6,0,0,0,3,5,32,D,39
032820.KQ,032820,우리기술,21097,벤처기업부,"시스템사업, 정보통신사업",KOSDAQ,주권,KRX,12240.0,11307.5,11867.5,16492.166666666668,12544.55,-2.4277475078819033,29300.0,-58.225255972696246,60.96491228051459,51.49,-21.24,daily_close,NXT 미확인,2026-08-28 06:18 KST,,,-84.85,398.75,7.07,60.89,12.75,0.67,172.08,22.16,-1016.67,,33 -> 5,871.0,-55.0,-41.0,-6.31,-4.71,-188.48,-655.92,94.76,2140.61,-2045.85,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-25,2025.0,CFS,11011.0,OpenDART,,,,,,,,3,2,2,2,,,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-08-27,4.25,0,0,0,0,0,0,3,3,6,D,40
214150.KQ,214150,클래시스,21005,우량기업부,미용의료기기,KOSDAQ,주권,KRX,32300.0,39027.5,43223.333333333336,48269.583333333336,52547.0,-38.531219670009705,75600.0,-57.27513227513228,14.477211796235778,-19.35,-27.33,daily_close,NXT 미확인,2026-08-28 06:18 KST,,,32.76,30.47,69.88,15.0,4.33,26.21,27.73,38.66,39.38,32.57,1146 -> 1517 -> 2014,3368.0,1706.0,1320.0,50.65,39.19,1639.36,1446.82,375.21,1529.75,-1154.54,3.1,49.4,1000.0,651.53,OpenDART,105.04,5.0,False,5.0,OpenDART,,4.0,,,62067.0,,,92.16,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,0.46,32.57,2025.0,11011.0,,8.74,-5.19,5,2,4,4,,-50.46,의료용 기기 제조업,의료용 기기 제조업,2026-08-27,4.25,8,0,20,20,15,10,1,3,77,A,41
058610.KQ,058610,에스피지,20691,우량기업부,소형 Geared Motor,KOSDAQ,주권,KRX,94200.0,102975.0,89105.0,104678.33333333333,98492.25,-4.357957098147317,158100.0,-40.41745730550284,38.28382838282944,15.16,-26.35,daily_close,NXT 미확인,2026-08-28 06:18 KST,,,-30.29,103.2,4.37,133.0,8.02,3.57,66.09,-12.05,45.53,-8.86,496 -> 591 -> 412,3417.0,179.0,91.0,5.24,2.66,283.71,232.87,420.24,1704.88,-1284.64,0.4,60.7,,55.44,OpenDART,-15.66,0.0,True,4.0,OpenDART,,4.0,,,129667.0,,,37.65,,,Naver/FnGuide,,KRW,2026-08-25,2025.0,CFS,11011.0,OpenDART,,-8.86,2025.0,11011.0,,,,3,2,2,2,,,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-08-27,4.25,0,0,0,0,0,0,5,5,10,D,42
140410.KQ,140410,메지온,20087,투자주의환기종목(소속부없음),"발기부전증치료제, 전립선비대증치료제",KOSDAQ,주권,KRX,66400.0,61905.0,59741.666666666664,74592.5,85456.5,-22.29964952929268,172700.0,-61.551823972206144,72.06477732789438,27.2,7.44,daily_close,NXT 미확인,2026-08-28 06:18 KST,,,,,24.53,,130.0,-110.43,470.09,-8.14,,,-,79.0,-168.0,-349.0,-212.66,-441.77,-165.88,-298.6,255.74,808.3,-552.56,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-26,2025.0,CFS,11011.0,OpenDART,,,,,,18.84,-18.83,10,2,9,9,,590.02,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-27,4.25,0,0,0,0,0,0,1,1,2,D,43
263750.KQ,263750,펄어비스,19795,우량기업부,게임 개발 서비스(검은사막 및 붉은사막),KOSDAQ,주권,KRX,31550.0,33120.0,35678.333333333336,45397.083333333336,44263.25,-28.721908129204248,72000.0,-56.18055555555556,35.10204081628642,-3.96,-27.64,daily_close,NXT 미확인,2026-08-28 06:18 KST,,,296.2,96.6,4.97,6.0,2.07,-1.05,43.8,6.78,,,237 -> 939,3656.0,-148.0,-84.0,-4.05,-2.3,239.34,194.65,1338.75,3499.96,-2161.21,,,,,,,,,,,,3.29,,,52833.0,,,67.46,,,Naver/FnGuide,,KRW,2026-08-26,2025.0,CFS,11011.0,OpenDART,0.02,,,,,,,3,1,2,2,,,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2026-08-27,4.25,15,3,0,20,0,10,5,3,56,B,44
098460.KQ,098460,고영,19745,우량기업부,전자제품및반도체생산용 3차원 납도포검사장비,KOSDAQ,주권,KRX,29150.0,29587.5,29819.166666666668,31370.0,29403.65,-0.8626480045844699,43500.0,-32.98850574712643,44.09937888194923,28.13,-13.88,daily_close,NXT 미확인,2026-08-28 06:18 KST,,,-29.74,61.63,25.69,35.0,5.83,4.48,22.43,14.86,424.24,-17.9,319 -> 306 -> 215,2326.0,173.0,148.0,7.44,6.36,180.9,46.06,383.51,751.7,-368.19,0.48,62.8,140.0,92.63,OpenDART,0.0,5.0,False,5.0,OpenDART,,4.0,,,44083.0,,,51.23,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,,-17.9,2025.0,11011.0,33.0,6.58,8.9,20,17,19,19,6.06,-11.4,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-27,4.25,0,0,0,0,0,0,5,5,10,D,45
083650.KQ,083650,비에이치아이,19556,우량기업부,"보일러,열교환기등",KOSDAQ,주권,KRX,64000.0,54495.0,54353.333333333336,73680.0,68079.0,-5.991568618810499,109500.0,-41.55251141552511,65.01377410465813,78.03,-10.86,daily_close,NXT 미확인,2026-08-28 06:18 KST,,,232.86,26.53,10.63,30.14,10.74,44.36,367.65,91.28,244.75,180.92,267 -> 633 -> 2107,7741.0,755.0,652.0,9.75,8.42,1122.98,938.15,599.51,6531.11,-5931.6,,,,,,,,,,,,4.0,,,110000.0,,,71.88,,,Naver/FnGuide,,KRW,2026-08-25,2025.0,CFS,11011.0,OpenDART,0.13,180.92,,,,,,2,1,1,1,,,일반 목적용 기계 제조업,일반 목적용 기계 제조업,2026-08-27,4.25,0,0,20,20,15,10,1,5,71,A,46
140860.KQ,140860,파크시스템스,18906,우량기업부,연구용 및 산업용 원자현미경,KOSDAQ,주권,KRX,271500.0,264225.0,261116.66666666666,265766.6666666667,255852.5,6.115828455848585,339500.0,-20.029455081001473,60.69364161848729,15.29,-2.34,daily_close,NXT 미확인,2026-08-28 06:18 KST,,,-19.61,42.01,38.91,40.0,8.03,16.69,55.44,17.42,9.61,18.19,3530 -> 6134 -> 4931,2056.0,422.0,345.0,20.53,16.78,244.79,-298.32,750.6,1248.03,-497.43,0.18,10.1,500.0,34.76,OpenDART,7.72,5.0,False,5.0,OpenDART,,4.0,,,358625.0,,,32.09,,,Naver/FnGuide,,KRW,2026-08-24,2025.0,CFS,11011.0,OpenDART,,18.19,2025.0,11011.0,,,,2,1,1,1,,,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2026-08-27,4.25,0,0,16,0,12,0,3,5,36,D,47
068760.KQ,068760,셀트리온제약,18693,우량기업부,고덱스 캡슐 외,KOSDAQ,주권,KRX,42000.0,42580.0,41749.166666666664,48865.0,55105.68,-23.7828114996494,75700.0,-44.517833553500665,44.94773519159378,9.09,-11.21,daily_close,NXT 미확인,2026-08-28 06:18 KST,,,76.47,119.93,4.96,48.28,4.28,9.3,74.2,12.26,50.81,34.91,478 -> 493 -> 870,5364.0,561.0,388.0,10.46,7.23,864.3,685.07,498.72,3234.77,-2736.05,0.48,,200.0,86.85,OpenDART,,1.0,False,1.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-25,2025.0,OFS,11011.0,OpenDART,0.63,34.91,2025.0,11011.0,25.21,4.88,7.95,7,5,6,6,91.51,-12.3,의약품 제조업,의약품 제조업,2026-08-27,4.25,0,0,6,20,15,10,5,5,61,B,48
089030.KQ,089030,테크윙,18323,중견기업부,"반도체테스트핸들러,C.O.K(Change Over Kit)",KOSDAQ,주권,KRX,49700.0,47075.0,49748.333333333336,52822.083333333336,50744.0,-2.057386094907772,71100.0,-30.09845288326301,55.309734513240066,44.48,1.02,daily_close,NXT 미확인,2026-08-28 06:18 KST,,,,181.67,16.82,379.27,8.16,4.63,198.75,-14.23,-32.48,,-,1591.0,158.0,90.0,9.93,5.66,-160.89,-486.2,421.68,4215.8,-3794.12,0.26,49.4,130.0,46.46,OpenDART,0.0,5.0,True,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-24,2025.0,CFS,11011.0,OpenDART,,,2025.0,11011.0,33.0,6.19,8.9,20,17,19,19,1049.3,31.83,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-27,4.25,0,0,0,0,0,0,3,5,8,D,49
060370.KQ,060370,LS마린솔루션,17813,우량기업부,해저케이블등의 건설 및 유지보수 업무,KOSDAQ,주권,KRX,34450.0,30927.5,29048.333333333332,31325.416666666668,30524.75,12.859237176389652,50100.0,-31.2375249500998,62.641509433896076,40.61,-1.15,daily_close,NXT 미확인,2026-08-28 06:18 KST,,,-51.36,69.69,2.36,121.12,2.54,2.0,17.67,87.41,-43.55,-28.93,390 -> 405 -> 197,2442.0,70.0,84.0,2.87,3.44,199.34,-565.57,735.64,1109.64,-374.0,,97.5,,81.43,OpenDART,,0.0,False,0.0,OpenDART,,4.0,,,44000.0,,,27.72,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,,-28.93,2025.0,11011.0,,,,1,0,0,0,,,전기 및 통신 공사업,전기 및 통신 공사업,2026-08-27,4.25,0,3,0,0,0,0,3,5,11,D,50
