yf_symbol,symbol,name,market_cap,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,fundamental_refreshed_at,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,cashflow_status,financial_currency,dart_year,dart_fs_div,dart_report_code,dart_source,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
KO,KO,코카콜라,341.57,88.66999816894531,88.53649978637695,84.66733283996582,81.17991669972737,78.09959999084472,13.534510009449102,91.98999786376953,-3.6090876964046634,60.64138895858439,2.08,15.43,daily_close,일봉 종가,2026-09-01 15:34 KST,88.93,0.2932241303978668,18.2,23.92,68.33,25.768024,10.516888,43.37,124.943,12.1,6.34,10.94,2.47 -> 2.46 -> 3.04,47941000000.0,14911000000.0,13107000000.0,31.1,27.34,7408000000.0,5296000000.0,10270000000.0,45492000000.0,-35222000000.0,2.39,64.78,2.12,,yfinance,5.04,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Beverages - Non-Alcoholic,82.86,4.25,23.0,0.51,88.3,98.0,75.0,-0.42,1.67,Finnhub,yfinance,2026-09-01,1.42,10.94,22.87,8.24,25.73,9,7,6,6,12.67,27.63,,,,,,,2026-08-31,4.76,0,0,20,10,8,8,3,0,49,C,30
HD,HD,홈디포,333.32,327.8299865722656,341.0374954223633,337.66333058675133,331.5368316650391,344.807548828125,-4.923779167120878,431.3699951171875,-24.002598631551514,21.679068264641074,-3.59,5.77,daily_close,일봉 종가,2026-09-01 15:34 KST,328.4,0.17387470673269256,4.6,23.05,76.93,23.677645,20.211761,104.3,376.524,5.7,-2.95,-2.96,15.11 -> 14.91 -> 14.23,164683000000.0,20890000000.0,14156000000.0,12.68,8.6,16325000000.0,12646000000.0,1389000000.0,65350000000.0,-63961000000.0,2.84,64.8,9.32,,yfinance,6.58,10.0,False,10.0,yfinance dividend history,Consumer Cyclical,Home Improvement Retail,60.87,4.06,32.0,0.0,377.5,425.0,310.0,15.15,-0.69,Finnhub,yfinance,2026-08-26,5.15,-2.96,21.43,10.47,26.35,8,7,4,4,10.49,93.04,,,,,,,2026-08-31,4.76,4,0,20,0,0,2,1,5,32,D,31
NFLX,NFLX,넷플릭스,325.83,81.05000305175781,77.86699981689453,75.67599945068359,84.11274954477946,87.52459972381592,-7.397459334277126,133.91299438476562,-39.47562488306339,66.26817277396579,10.53,-0.63,daily_close,일봉 종가,2026-09-01 15:34 KST,81.1,0.06168654701993559,11.1,37.65,84.05,25.0283,10.991575,49.54,55.236,13.4,27.92,45.02,1.2 -> 1.98 -> 2.53,45183036000.0,13326603000.0,10981201000.0,29.49,24.3,10149273000.0,9461053000.0,9033681000.0,14462836000.0,-5429155000.0,,0.0,0.0,,yfinance,,,,,,Communication Services,Entertainment,75.86,4.24,45.0,-1.73,93.42,135.0,70.0,15.26,-7.14,Finnhub,yfinance,2026-09-01,2.25,45.02,18.81,4.5,23.92,7,6,6,6,33.06,144.26,,,,,,,2026-08-31,4.76,0,0,20,0,15,5,1,5,46,C,32
GS,GS,"Goldman Sachs Group, Inc. (The)",323.49,1025.9000244140625,1038.582504272461,1050.4875030517578,980.9639170328776,943.752350769043,8.704367578854683,1152.0699462890625,-10.95158521246097,47.4883395130257,-0.11,-6.11,daily_close,일봉 종가,2026-09-01 15:34 KST,,,24.2,14.31,74.65,18.620369,2.8635786,14.55,678.596,14.5,38.6,49.8,22.87 -> 40.54 -> 51.32,58283000000.0,,17176000000.0,,29.47,-45154000000.0,-47218000000.0,164259000000.0,386150000000.0,-221891000000.0,1.75,28.31,18.0,,yfinance,,,,,,Financial Services,Capital Markets,,,,,,,,,,,,2026-08-29,0.77,49.8,20.13,3.16,15.8,18,17,17,17,-7.5,-9.38,,,,,,,2026-08-31,4.76,4,3,12,16,15,8,5,5,68,B,33
TXN,TXN,Texas Instruments Incorporated,293.83,260.9100036621094,272.2209976196289,287.1528310139974,268.3258328755697,237.51510002136231,9.84985949888782,332.2799987792969,-21.478871848856613,31.345220372013173,-3.02,-14.56,daily_close,일봉 종가,2026-09-01 15:34 KST,261.44,0.2031337742714506,51.8,25.9,92.02,42.38222,14.504892,35.18,78.036,22.8,14.96,-12.2,7.07 -> 5.2 -> 5.45,17682000000.0,6140000000.0,5001000000.0,34.72,28.28,7153000000.0,2603000000.0,3225000000.0,14048000000.0,-10823000000.0,2.18,85.41,5.68,,yfinance,5.45,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,46.51,3.83,31.0,3.33,324.45,405.0,225.0,24.35,6.68,Finnhub,yfinance,2026-08-28,0.82,-12.2,36.29,10.68,35.92,23,21,22,22,16.79,35.81,,,,,,,2026-08-31,4.76,0,0,20,16,0,10,3,5,54,C,34
PM,PM,Philip Morris International Inc,278.05,187.3000030517578,189.0365005493164,186.0884999593099,178.01583391825358,173.7683999633789,7.787148348739273,200.1699981689453,-6.4295325148202815,51.63339594355734,-0.06,7.03,daily_close,일봉 종가,2026-09-01 15:34 KST,,,-7.5,158.14,84.17,25.916323,-34.307243,,,10.4,11.42,20.26,0.63 -> 0.57 -> 0.91,40648000000.0,14933000000.0,11348000000.0,36.74,27.92,12233000000.0,10664000000.0,4872000000.0,48835000000.0,-43963000000.0,3.14,80.73,5.88,,yfinance,3.82,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Tobacco,74.07,4.25,15.0,0.99,203.8,225.0,175.0,8.81,2.23,Finnhub,yfinance,2026-08-26,,20.26,22.87,8.57,29.15,9,7,7,7,13.32,,,,,,,,2026-08-31,4.76,0,0,0,0,12,0,5,0,17,D,35
WFC,WFC,Wells Fargo & Company,251.55,86.38999938964844,86.63599967956543,85.65783335367838,82.22483348846436,84.90470008850097,1.7493722957613094,96.38999938964844,-10.374520244134294,45.32629414772611,-1.71,5.84,daily_close,일봉 종가,2026-09-01 15:34 KST,86.65,0.30096146798065887,25.0,12.2,78.81,12.334299,1.6022484,12.57,,9.5,29.45,13.84,4.83 -> 5.37 -> 6.26,83699000000.0,,21338000000.0,,25.49,-19001000000.0,-19001000000.0,174210000000.0,193035000000.0,-18825000000.0,2.32,26.16,2.0,,yfinance,15.62,10.0,False,10.0,yfinance dividend history,Financial Services,Banks - Diversified,66.67,4.12,23.0,-5.74,100.24,115.0,90.0,16.03,4.4,Finnhub,yfinance,2026-09-01,0.49,13.84,20.13,3.16,15.8,18,17,17,17,-38.73,-49.3,,,,,,,2026-08-31,4.76,8,6,12,20,8,8,5,5,72,A,36
RTX,RTX,RTX Corporation,249.94,207.72999572753906,217.6884994506836,202.49850006103514,194.6220832824707,192.56219985961914,7.876829346038569,225.49000549316406,-7.876184900870656,26.643511142730972,-4.12,15.79,daily_close,일봉 종가,2026-09-01 15:34 KST,208.25,0.2503270029153521,28.7,32.79,81.7,37.322186,4.3043656,12.27,57.02,14.5,42.25,49.14,2.23 -> 3.55 -> 4.96,88603000000.0,9300000000.0,6732000000.0,10.5,7.6,10567000000.0,7448000000.0,7435000000.0,39506000000.0,-32071000000.0,1.41,48.77,2.92,,yfinance,7.32,10.0,False,10.0,yfinance dividend history,Industrials,Aerospace & Defense,66.67,4.13,22.0,0.0,234.82,265.0,200.0,13.04,13.19,Finnhub,yfinance,2026-09-01,1.3,49.14,34.77,8.99,43.14,9,8,8,8,7.34,-52.12,,,,,,,2026-08-31,4.76,0,0,12,10,15,8,3,0,48,C,37
QCOM,QCOM,QUALCOMM Incorporated,238.32,170.47999572753906,162.77849884033202,178.9931666056315,173.0997501373291,167.92119979858398,1.5238075549866665,251.02000427246094,-32.085095679268065,65.12802176021003,12.48,-29.72,daily_close,일봉 종가,2026-09-01 15:34 KST,170.31,-0.09971593840883666,173.0,19.11,84.55,19.137634,6.909698,36.08,55.979,-3.5,20.88,-11.66,6.42 -> 8.97 -> 5.01,44284000000.0,12394000000.0,5541000000.0,27.99,12.51,14012000000.0,12820000000.0,5520000000.0,14811000000.0,-9291000000.0,2.16,38.28,3.68,,yfinance,6.31,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,39.58,3.44,30.0,2.85,221.9,314.0,100.0,30.16,1.08,Finnhub,yfinance,2026-08-25,0.11,-11.66,40.45,11.06,35.48,23,21,22,22,-52.69,-37.53,,,,,,,2026-08-31,4.76,4,0,20,20,0,10,1,5,60,B,38
LIN,LIN,Linde plc,236.79,489.5799865722656,485.50049896240233,505.76183319091797,502.8837496439616,479.2798500061035,2.1490860853071414,546.6400146484375,-10.438318920518302,49.15403929380108,1.9,-3.52,daily_close,일봉 종가,2026-09-01 15:34 KST,,,11.3,32.12,88.76,31.645544,5.6551228,18.4,68.947,9.3,7.67,7.72,12.59 -> 13.62 -> 14.61,33986000000.0,9254000000.0,6898000000.0,27.23,20.3,10350000000.0,5089000000.0,5056000000.0,28069000000.0,-23013000000.0,1.31,40.0,6.4,,yfinance,8.63,10.0,False,10.0,yfinance dividend history,Basic Materials,Specialty Chemicals,73.33,4.3,25.0,-5.98,547.24,612.0,400.0,11.78,-0.19,Finnhub,yfinance,2026-08-28,2.8,7.72,,,,2,1,1,1,,,,,,,,,2026-08-31,4.76,0,0,16,0,4,5,5,5,35,D,39
IBM,IBM,International Business Machines,234.13,233.8699951171875,234.92749786376953,248.16633148193358,246.73383229573568,263.78904960632326,-11.342038092099246,329.2300109863281,-28.96455750903602,45.59193662980606,3.34,-22.5,daily_close,일봉 종가,2026-09-01 15:34 KST,,,14.2,36.69,65.57,24.62356,7.9240656,35.77,211.169,9.5,24.0,17.14,8.14 -> 6.43 -> 11.17,67536000000.0,12492000000.0,10593000000.0,18.5,15.68,13193000000.0,11455000000.0,13587000000.0,64607000000.0,-51020000000.0,2.89,59.47,6.76,,yfinance,,,,,,Technology,Information Technology Services,,,,,,,,,,,,2026-08-25,1.73,17.14,40.45,11.06,35.63,23,21,22,22,-39.13,-28.35,,,,,,,2026-08-31,4.76,4,0,20,5,12,5,5,5,56,B,40
AXP,AXP,American Express Company,230.63,330.1700134277344,338.93949737548826,339.61683197021483,325.6758323669434,337.7462995910644,-2.2431885034723544,384.8900146484375,-14.217048803067788,35.744897970807045,-4.22,5.64,daily_close,일봉 종가,2026-09-01 15:34 KST,,,11.0,18.82,65.89,20.126415,6.6460567,34.38,172.38,12.8,,17.13,11.21 -> 14.01 -> 15.38,72230000000.0,,10833000000.0,,15.0,18428000000.0,16003000000.0,47708000000.0,57759000000.0,-10051000000.0,1.15,21.48,3.8,,yfinance,16.67,10.0,False,10.0,yfinance dividend history,Financial Services,Credit Services,50.0,3.77,25.0,4.29,374.54,450.0,315.0,13.44,2.13,Finnhub,yfinance,2026-08-25,1.83,17.13,20.08,3.09,14.82,18,17,17,17,0.23,115.08,,,,,,,2026-08-31,4.76,4,0,20,5,12,5,5,5,56,B,41
MCD,MCD,McDonald's Corporation,197.95,263.5400085449219,269.65050201416017,272.33116709391277,284.39250055948895,296.862900390625,-11.225010535791242,341.05999755859375,-22.72913550946532,35.2022670526697,-0.64,-3.37,daily_close,일봉 종가,2026-09-01 15:34 KST,264.356,0.30962716423340675,5.7,25.8,76.43,21.14309,-179.84785,,,3.7,4.58,1.67,11.56 -> 11.39 -> 11.95,26885000000.0,12394000000.0,8563000000.0,46.1,31.85,10551000000.0,7186000000.0,774000000.0,54814000000.0,-54040000000.0,2.82,59.71,7.44,,yfinance,8.2,10.0,False,10.0,yfinance dividend history,Consumer Cyclical,Restaurants,58.54,3.94,31.0,0.0,315.39,407.0,250.0,19.67,0.09,Finnhub,yfinance,2026-08-28,3.71,1.67,22.53,15.72,30.56,8,7,5,5,-6.16,,,,,,,,2026-08-31,4.76,4,0,0,0,0,5,5,5,19,D,42
TMUS,TMUS,"T-Mobile US, Inc.",196.6,180.44000244140625,179.85000076293946,181.46533381144206,189.30183347066244,195.17375007629394,-7.549041625284255,272.8299865722656,-33.863573902419134,53.731943683736915,1.89,1.93,daily_close,일봉 종가,2026-09-01 15:34 KST,,,5.3,32.59,43.47,18.787657,3.4310768,17.99,214.035,7.9,3.04,18.43,6.93 -> 9.66 -> 9.72,88309000000.0,18557000000.0,10992000000.0,21.01,12.45,27950000000.0,15427000000.0,5598000000.0,122269000000.0,-116671000000.0,2.26,41.21,4.08,,yfinance,,3.0,False,3.0,yfinance dividend history,Communication Services,Telecom Services,83.78,4.3,24.0,0.0,243.38,300.0,169.0,34.88,4.98,Finnhub,yfinance,2026-09-01,3.54,18.43,19.94,6.17,39.26,7,6,6,6,-5.78,-44.39,,,,,,,2026-08-31,4.76,4,0,16,0,12,5,5,5,47,C,43
PEP,PEP,펩시코,194.13,140.33999633789062,140.35050048828126,140.35399958292643,146.63991622924806,148.9013998413086,-5.749713241475418,179.3000030517578,-21.728949275377733,55.38203216282666,0.51,-1.27,daily_close,일봉 종가,2026-09-01 15:34 KST,,,137.0,23.3,81.17,18.178244,8.573901,51.51,238.949,6.4,4.42,-4.36,6.56 -> 6.95 -> 6.0,93925000000.0,13491000000.0,8240000000.0,14.36,8.77,12087000000.0,7672000000.0,9159000000.0,49901000000.0,-40742000000.0,4.22,75.33,5.92,,yfinance,7.52,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Beverages - Non-Alcoholic,40.0,3.33,22.0,-3.33,155.0,183.0,124.0,10.45,0.48,Finnhub,yfinance,2026-08-28,0.13,-4.36,25.77,8.4,25.73,9,7,6,6,-29.46,2.07,,,,,,,2026-08-31,4.76,4,0,20,20,0,10,3,5,62,B,44
AMGN,AMGN,Amgen Inc.,182.21,429.8800048828125,424.23699645996095,382.59666646321614,363.1741673787435,356.4115505981445,20.613376351403375,443.8399963378906,-3.1452756782312457,61.79947505833537,13.46,24.39,daily_close,일봉 종가,2026-09-01 15:34 KST,,,64.9,24.13,85.12,26.884304,19.88344,91.47,490.281,9.5,25.1,6.74,12.49 -> 7.56 -> 14.23,36751000000.0,9080000000.0,7711000000.0,24.71,20.98,9958000000.0,8100000000.0,9129000000.0,54604000000.0,-45475000000.0,2.34,60.87,10.08,,yfinance,7.05,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,48.84,3.53,29.0,0.0,388.48,457.0,230.0,-9.63,8.95,Finnhub,yfinance,2026-09-01,0.41,6.74,25.03,4.2,14.94,16,15,14,14,7.41,373.42,,,,,,,2026-08-31,4.76,0,0,20,20,4,10,3,0,57,B,45
NEE,NEE,"NextEra Energy, Inc.",180.93,82.33999633789062,84.98150024414062,86.65133361816406,89.28275038401286,87.84870025634766,-6.270672078678807,97.87999725341797,-15.876584952585587,19.090938046583588,-4.86,-3.9,daily_close,일봉 종가,2026-09-01 15:34 KST,82.41,0.08501781056936701,53.1,24.14,87.15,18.797754,3.0542574,11.68,161.676,12.4,12.53,-4.52,3.6 -> 3.37 -> 3.28,27412000000.0,8020000000.0,6835000000.0,29.26,24.93,12485000000.0,3211000000.0,2812000000.0,95619000000.0,-92807000000.0,3.02,53.47,2.49,,yfinance,10.09,10.0,False,10.0,yfinance dividend history,Utilities,Utilities - Regulated Electric,65.52,4.0,18.0,0.0,98.5,116.0,55.0,19.63,6.77,Finnhub,yfinance,2026-09-01,0.35,-4.52,,,,3,2,2,2,,,,,,,,,2026-08-31,4.76,4,0,12,20,0,10,1,5,52,C,46
DIS,DIS,Walt Disney Company (The),180.41,107.55000305175781,105.66350021362305,100.70516713460286,101.03725032806396,104.00205028533935,3.4114257908227015,124.01000213623047,-13.273122168315602,59.9505070866474,9.59,8.26,daily_close,일봉 종가,2026-09-01 15:34 KST,107.58,0.0278911644732822,-48.3,41.28,78.66,22.28866,1.699632,8.01,39.404,6.8,16.1,130.44,1.29 -> 2.72 -> 6.85,94425000000.0,13832000000.0,12404000000.0,14.65,13.14,18101000000.0,10077000000.0,5695000000.0,44877000000.0,-39182000000.0,1.39,30.93,1.5,,yfinance,,3.0,False,7.0,yfinance dividend history,Communication Services,Entertainment,89.19,4.58,32.0,0.3,127.84,160.0,88.0,18.87,5.52,Finnhub,yfinance,2026-08-29,,130.44,18.81,6.17,39.26,7,6,6,6,18.49,-72.45,,,,,,,2026-08-31,4.76,4,6,6,0,15,0,3,5,39,D,47
TMO,TMO,Thermo Fisher Scientific Inc,172.66,617.0999755859375,606.1245025634765,546.1908365885416,512.7269172668457,535.477700958252,15.24288956974684,639.4500122070312,-3.4951968401648257,56.99096955643925,7.5,28.02,daily_close,일봉 종가,2026-09-01 15:34 KST,619.69,0.41970904497335654,9.4,32.43,94.15,34.125473,4.4479303,13.51,80.575,10.5,5.09,7.16,15.45 -> 16.53 -> 17.74,44557000000.0,8110000000.0,6704000000.0,18.2,15.05,7818000000.0,6293000000.0,9852000000.0,39385000000.0,-29533000000.0,0.3,9.69,1.88,,yfinance,12.75,10.0,False,10.0,yfinance dividend history,Healthcare,Diagnostics & Research,80.56,4.46,26.0,0.0,631.42,750.0,520.0,2.32,3.16,Finnhub,yfinance,2026-09-01,3.63,7.16,25.03,4.56,15.92,16,15,14,14,36.34,-2.46,,,,,,,2026-08-31,4.76,0,0,12,0,4,5,3,0,24,D,48
ABT,ABT,Abbott Laboratories,153.99,110.36000061035156,111.37049942016601,100.65666631062825,97.98158315022786,106.71194984436035,3.4185962971456396,140.22000122070312,-21.29510793781309,52.046035883798496,3.02,21.57,daily_close,일봉 종가,2026-09-01 15:34 KST,,,-47.5,26.29,81.89,36.911392,3.9489453,10.58,63.212,13.0,17.99,6.82,3.26 -> 7.64 -> 3.72,44328000000.0,8053000000.0,6524000000.0,18.17,14.72,9566000000.0,7395000000.0,8522000000.0,13860000000.0,-5338000000.0,2.28,78.96,2.52,,yfinance,7.87,10.0,False,10.0,yfinance dividend history,Healthcare,Medical Devices,72.73,4.41,25.0,1.3,119.4,135.0,103.0,8.19,-0.22,Finnhub,yfinance,2026-09-01,,6.82,25.03,4.81,15.92,16,15,14,14,47.47,-17.9,,,,,,,2026-08-31,4.76,0,0,12,0,4,0,5,5,26,D,49
UNP,UNP,Union Pacific Corporation,152.51,300.6700134277344,300.4625,287.2738342285156,271.6184176127116,258.9293508911133,16.120483210176562,310.6199951171875,-3.2032650331152372,60.05675417645334,3.24,13.93,daily_close,일봉 종가,2026-09-01 15:34 KST,300.67,-4.465937326440829e-06,6.6,19.51,91.32,23.694984,8.954079,39.7,150.772,11.5,1.37,7.07,10.45 -> 11.09 -> 11.98,24510000000.0,9846000000.0,7138000000.0,40.17,29.12,9290000000.0,5499000000.0,1266000000.0,32822000000.0,-31556000000.0,1.89,44.7,5.68,,yfinance,2.31,10.0,False,10.0,yfinance dividend history,Industrials,Railroads,67.74,4.2,24.0,2.22,329.25,375.0,245.0,9.51,1.49,Finnhub,yfinance,2026-09-01,3.59,7.07,35.32,8.67,38.21,9,8,8,8,-32.91,3.28,,,,,,,2026-08-31,4.76,4,0,20,0,4,5,3,0,36,D,50
HON,HON,Honeywell International Inc.,145.11,213.52999877929688,228.93699951171874,231.28938929239908,233.28383102416993,229.7692501068115,-7.06763473352748,260.1363525390625,-17.91612487253858,28.637648618505324,-13.47,-6.45,daily_close,일봉 종가,2026-09-01 15:34 KST,213.644,0.05338885465969647,263.9,12.77,84.61,8.36061,3.6508968,46.58,185.369,4.3,-1.51,-6.78,16.94 -> 17.42 -> 14.72,37442000000.0,6567000000.0,4729000000.0,17.54,12.63,6408000000.0,5422000000.0,12487000000.0,35563000000.0,-23076000000.0,1.31,36.14,2.8,,yfinance,5.43,10.0,False,10.0,yfinance dividend history,Industrials,Conglomerates,64.52,4.08,22.0,2.02,264.09,303.0,186.0,23.68,1.8,Finnhub,yfinance,2026-09-01,0.03,-6.78,35.32,8.99,34.77,9,8,8,8,-76.33,-59.39,,,,,,,2026-08-31,4.76,12,0,20,20,0,10,3,5,70,A,51
PFE,PFE,"Pfizer, Inc.",143.68,28.459999084472656,27.265499973297118,25.67250000635783,26.178249994913738,26.09990001678467,9.04255980356332,30.190000534057617,-5.730378996294917,69.65812345560911,13.7,10.78,daily_close,일봉 종가,2026-09-01 15:34 KST,,,-10.1,27.66,69.36,18.229008,1.5104363,8.31,71.602,5.4,16.53,91.72,0.37 -> 1.41 -> 1.36,62579000000.0,17407000000.0,7771000000.0,27.82,12.42,11704000000.0,9075000000.0,1142000000.0,63961000000.0,-62819000000.0,6.04,131.3,1.72,,yfinance,,,,,,Healthcare,Drug Manufacturers - General,41.67,,,-2.77,,,,,21.68,Finnhub,,2026-09-01,,91.72,26.88,4.81,15.92,16,15,14,14,-32.18,-68.6,,,,,,,2026-08-31,4.76,4,6,6,0,15,0,1,0,32,D,52
COP,COP,ConocoPhillips,131.26,132.49000549316406,126.99250068664551,117.4153335571289,119.9661672592163,111.80915035247803,18.496567656126263,134.88999938964844,-1.7792230019600346,64.36380482165903,11.19,11.12,daily_close,일봉 종가,2026-09-01 15:34 KST,132.4993,0.007015251302425406,107.0,11.47,87.4,16.662304,2.3402026,14.18,35.639,35.5,-11.27,-16.28,9.06 -> 7.81 -> 6.35,58944000000.0,11342000000.0,7988000000.0,19.24,13.55,19796000000.0,7243000000.0,6497000000.0,23444000000.0,-16947000000.0,2.54,43.65,3.36,,yfinance,-13.95,10.0,False,10.0,yfinance dividend history,Energy,Oil & Gas E&P,70.97,4.36,24.0,0.0,143.83,189.0,126.0,8.56,6.71,Finnhub,yfinance,2026-08-28,0.16,-16.28,,,,3,2,2,2,,,,,,,,,2026-08-31,4.76,8,3,12,20,0,10,3,0,56,B,53
LOW,LOW,"Lowe's Companies, Inc.",124.59,204.6999969482422,215.87800064086915,215.13899993896484,223.3994997660319,236.79130058288575,-13.552568677838913,287.3900146484375,-28.772752526335864,24.180964925647984,-3.47,-1.36,daily_close,일봉 종가,2026-09-01 15:34 KST,205.3,0.2931133662447161,0.0,19.34,81.56,18.140322,-16.187675,,,8.3,-2.99,-5.25,13.2 -> 12.23 -> 11.85,86286000000.0,10153000000.0,6654000000.0,11.77,7.71,9864000000.0,7651000000.0,982000000.0,44677000000.0,-43695000000.0,2.44,41.0,5.0,,yfinance,8.3,10.0,False,10.0,yfinance dividend history,Consumer Cyclical,Home Improvement Retail,68.29,4.2,33.0,0.0,254.36,290.0,191.0,24.26,1.63,Finnhub,yfinance,2026-08-26,,-5.25,22.53,15.72,30.56,8,7,5,5,-19.48,,,,,,,,2026-08-31,4.76,4,0,0,0,0,0,1,5,10,D,54
CRM,CRM,세일즈포스,124.31,257.5400085449219,207.15600051879883,180.50316696166993,181.954833984375,200.3887506866455,28.520192706648334,367.8699951171875,-29.991569858019883,80.77672382198783,38.5,36.45,daily_close,일봉 종가,2026-09-01 15:34 KST,,,52.2,233.06,94.09,20.125444,4.0683236,16.91,124.282,13.3,16.32,36.28,4.2 -> 6.36 -> 7.8,41525000000.0,8917000000.0,7457000000.0,21.47,17.96,14996000000.0,14402000000.0,7327000000.0,17176000000.0,-9849000000.0,0.68,19.56,1.76,,yfinance,,2.0,False,2.0,yfinance dividend history,Technology,Software - Application,75.86,4.36,53.0,1.72,243.64,475.0,160.0,-5.4,15.86,Finnhub,yfinance,2026-08-26,0.39,36.28,40.45,11.06,35.92,23,21,22,22,-50.25,-63.22,,,,,,,2026-08-31,4.76,4,0,16,20,15,10,1,5,71,A,55
SPGI,SPGI,S&P Global Inc.,121.63,435.8399963378906,421.86950225830077,417.48792572021483,409.4716506958008,430.608770904541,1.2148441431791657,533.7275390625,-18.340358246559703,72.5385928306874,4.71,9.66,daily_close,일봉 종가,2026-09-01 15:34 KST,,,17.7,37.65,89.83,25.474451,3.9193296,14.26,42.98,10.4,12.76,33.46,8.23 -> 12.35 -> 14.66,15336000000.0,6177000000.0,4471000000.0,40.28,29.15,5651000000.0,5456000000.0,1745000000.0,13582000000.0,-11837000000.0,0.89,23.49,3.88,,yfinance,4.97,10.0,False,10.0,yfinance dividend history,Financial Services,Financial Data & Stock Exchanges,88.24,4.67,20.0,0.0,516.95,553.0,444.0,18.61,0.84,Finnhub,yfinance,2026-08-25,1.44,33.46,20.08,3.09,15.8,18,17,17,17,26.86,26.84,,,,,,,2026-08-31,4.76,0,0,12,10,15,8,1,5,51,C,56
SYK,SYK,Stryker Corporation,118.0,323.79998779296875,334.360498046875,325.2663335164388,323.325666809082,339.52080032348636,-4.630294378294124,403.5299987792969,-19.7581372456859,27.449530698392422,-5.1,7.5,daily_close,일봉 종가,2026-09-01 15:34 KST,,,44.1,40.17,82.76,34.26455,5.177652,16.51,64.391,9.4,8.42,0.9,8.25 -> 7.76 -> 8.4,25116000000.0,5059000000.0,3246000000.0,20.14,12.92,5044000000.0,4283000000.0,4011000000.0,15859000000.0,-11848000000.0,1.09,36.06,3.52,,yfinance,6.25,10.0,False,10.0,yfinance dividend history,Healthcare,Medical Devices,82.35,4.32,25.0,5.21,382.72,465.0,315.0,18.2,-1.88,Finnhub,yfinance,2026-09-01,0.78,0.9,25.03,4.2,14.94,16,15,14,14,36.89,23.28,,,,,,,2026-08-31,4.76,0,0,16,16,0,10,3,5,50,C,57
LMT,LMT,Lockheed Martin Corporation,117.81,561.22998046875,582.8234985351562,548.4283335367838,558.7325012207032,555.445901184082,1.0413398086722179,676.7000122070312,-17.063695826113577,35.08812044836448,-4.27,8.13,daily_close,일봉 종가,2026-09-01 15:34 KST,563.0,0.31538221279120654,443.8,19.77,76.51,21.087822,14.990818,89.17,234.238,10.5,10.24,-11.68,27.55 -> 22.31 -> 21.49,75048000000.0,7731000000.0,5017000000.0,10.3,6.69,8557000000.0,6908000000.0,4121000000.0,21700000000.0,-17579000000.0,2.46,50.33,13.8,,yfinance,5.4,10.0,False,10.0,yfinance dividend history,Industrials,Aerospace & Defense,46.43,3.43,19.0,7.14,632.95,756.0,503.0,12.78,10.62,Finnhub,yfinance,2026-08-26,0.05,-11.68,35.32,8.64,34.77,9,8,8,8,-40.29,73.5,,,,,,,2026-08-31,4.76,4,0,20,20,0,10,5,5,64,B,58
MDT,MDT,Medtronic plc.,101.56,90.6500015258789,90.35449981689453,84.81499977111817,83.62266667683919,89.77699985504151,0.9724112771054829,105.3499984741211,-13.953485677413841,49.89170091643695,4.58,10.64,daily_close,일봉 종가,2026-09-01 15:34 KST,91.7806,1.2472128572422974,18.3,25.7,89.1,23.034851,2.2237175,9.84,58.214,9.9,4.4,13.14,2.82 -> 2.76 -> 3.61,36364000000.0,6828000000.0,4801000000.0,18.78,13.2,7330000000.0,5426000000.0,1949000000.0,27961000000.0,-26012000000.0,3.18,76.14,2.88,,yfinance,1.96,10.0,False,10.0,yfinance dividend history,Healthcare,Medical Devices,64.71,4.21,25.0,5.25,98.44,121.0,78.0,8.59,1.09,Finnhub,yfinance,2026-09-01,1.26,13.14,26.88,4.81,15.92,16,15,14,14,-14.3,-53.77,,,,,,,2026-08-31,4.76,4,3,6,10,8,8,5,5,49,C,59
