yf_symbol,symbol,name,market_cap,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
LLY,LLY,일라이릴리,979.64,1180.1600341796875,1182.009503173828,1153.4516703287761,1053.1901697794597,1043.2239541625977,13.126240005388798,1235.56005859375,-4.483798584191521,47.278537249232286,0.09,15.54,daily_close,일봉 종가,2026-08-15 11:35 KST,,,26.2,66.6,85.44,40.75881,34.79738,102.29,162.071,47.7,74.27,98.92,5.8 -> 11.71 -> 22.95,65179000000.0,29696000000.0,20640000000.0,45.56,31.67,16813000000.0,5964000000.0,7268000000.0,42503000000.0,-35235000000.0,0.59,21.69,6.92,,yfinance,15.24,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,78.95,4.29,27.0,0.0,1299.01,1600.0,850.0,10.07,24.79,Finnhub,yfinance,,,2026-08-12,,,,,1.56,98.92,25.73,3.93,14.6,16,15,14,14,58.41,785.43,2026-08-14,4.25,0,0,20,5,15,8,5,0,53,C,11
WMT,WMT,월마트,932.53,115.2699966430664,112.12949981689454,115.21949946085611,121.02616608937582,118.32009963989258,-2.5778401185505784,134.1999969482422,-14.10581276874145,63.36107860509321,0.9,-14.11,daily_close,일봉 종가,2026-08-15 11:35 KST,,,19.4,36.02,38.08,39.27972,9.48177,24.13,74.816,7.3,1.63,19.45,1.91 -> 2.41 -> 2.73,713163000000.0,29825000000.0,21893000000.0,4.18,3.07,41565000000.0,14923000000.0,10727000000.0,67095000000.0,-56368000000.0,0.86,33.54,0.99,,yfinance,7.98,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Discount Stores,89.58,4.47,40.0,0.0,137.97,155.0,81.0,19.69,-1.67,Finnhub,yfinance,,,2026-08-11,,,,,2.02,19.45,25.77,8.24,30.13,9,7,6,6,52.42,15.07,2026-08-14,4.25,0,0,20,0,12,8,3,5,48,C,12
AMD,AMD,AMD,876.24,514.3900146484375,494.2380035400391,508.2083343505859,390.8987505594889,324.3304002380371,58.600616615312404,580.9099731445312,-11.450992678953972,53.456613290103384,3.76,24.23,daily_close,일봉 종가,2026-08-15 11:35 KST,,,159.5,135.05,74.13,131.55754,12.487922,10.2,6.361,50.1,77.09,123.61,0.53 -> 1.0 -> 2.65,34639000000.0,3694000000.0,4335000000.0,10.66,12.51,7709000000.0,6735000000.0,5539000000.0,3847000000.0,1692000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Semiconductors,82.76,4.51,46.0,-1.45,613.33,1250.0,365.0,19.23,5.88,Finnhub,yfinance,,,2026-08-15,,,,,0.82,123.61,34.97,10.1,35.92,23,21,22,22,276.2,23.64,2026-08-14,4.25,0,0,12,16,15,10,5,5,63,B,13
JPM,JPM,JP모건 체이스,871.43,362.8399963378906,354.622998046875,333.00816701253257,316.5693339029948,314.85085067749026,15.241866285937677,365.17999267578125,-0.6407788993982895,57.83017107370089,6.37,22.71,daily_close,일봉 종가,2026-08-15 11:35 KST,,,46.9,11.94,75.95,15.2591,2.6788063,17.79,,30.4,,11.06,16.23 -> 19.75 -> 20.02,181847000000.0,,57048000000.0,,31.37,-147782000000.0,-147782000000.0,343338000000.0,499982000000.0,-156644000000.0,1.65,25.71,6.0,,yfinance,11.53,10.0,False,10.0,yfinance dividend history,Financial Services,Banks - Diversified,60.0,3.91,20.0,3.33,373.65,420.0,305.0,2.98,4.8,Finnhub,yfinance,,,2026-08-12,,,,,0.33,11.06,20.68,3.4,15.31,17,16,16,16,-26.21,-21.21,2026-08-14,4.25,8,3,16,20,8,10,3,0,68,B,14
INTC,INTC,Intel Corporation,673.43,102.5,96.8239990234375,110.63666610717773,89.13633308410644,70.14464992523193,46.12661137985013,140.94000244140625,-27.274018572113423,61.48462323535701,7.85,-7.49,daily_close,일봉 종가,2026-08-15 11:35 KST,,,98.63,65.53,63.7,,6.0233884,-10.71,48.997,25.4,6.88,,1.94 -> 0.4,52853000000.0,-23000000.0,-267000000.0,-0.04,-0.51,9697000000.0,-4949000000.0,14265000000.0,46585000000.0,-32320000000.0,,0.0,0.0,,yfinance,,0.0,,9.0,yfinance dividend history,Technology,Semiconductors,34.55,3.4,40.0,1.82,114.05,200.0,74.0,11.27,1086.32,Finnhub,yfinance,,,2026-08-14,,,,,,,37.71,10.85,35.92,23,22,22,22,,-44.48,2026-08-14,4.25,0,0,0,0,0,10,3,5,18,D,15
V,V,비자,622.33,364.1499938964844,362.86650390625,344.5361684163411,328.8829167683919,331.3066993713379,9.913260005749166,373.30999755859375,-2.4537257834011386,52.15769319497651,1.56,10.38,daily_close,일봉 종가,2026-08-15 11:35 KST,,,10.2,28.2,89.06,30.9046,19.227345,61.19,67.821,14.4,10.39,10.99,8.28 -> 9.73 -> 10.2,40000000000.0,26556000000.0,20058000000.0,66.39,50.14,23059000000.0,21577000000.0,17164000000.0,25171000000.0,-8007000000.0,0.74,22.13,2.68,,yfinance,15.71,10.0,False,10.0,yfinance dividend history,Financial Services,Credit Services,92.16,4.62,37.0,0.32,416.2,450.0,330.0,14.29,0.78,Finnhub,yfinance,,,2026-08-12,,,,,3.03,10.99,19.87,3.11,15.31,17,16,16,16,55.53,518.24,2026-08-14,4.25,0,0,20,0,8,5,5,0,38,D,16
XOM,XOM,엑슨모빌,571.22,160.10000610351562,155.59500045776366,148.1054995218913,151.36208318074543,141.31719982147217,13.29123865019404,171.47000122070312,-6.630894638271395,60.471505033306784,8.65,-1.51,daily_close,일봉 종가,2026-08-15 11:35 KST,,,112.8,12.2,68.23,26.900673,2.5331323,12.58,15.921,44.1,-14.41,-13.19,8.89 -> 7.84 -> 6.7,323905000000.0,33938000000.0,28844000000.0,10.48,8.91,51970000000.0,23612000000.0,10681000000.0,43537000000.0,-32856000000.0,2.57,68.01,4.12,,yfinance,4.06,10.0,False,10.0,yfinance dividend history,Energy,Oil & Gas Integrated,50.0,3.6,22.0,-3.33,168.32,185.0,142.0,5.13,3.84,Finnhub,yfinance,,,2026-08-11,,,,,0.24,-13.19,,,,3,2,2,2,,,2026-08-14,4.25,0,3,12,20,0,10,3,0,48,C,17
ORCL,ORCL,오라클,530.03,150.52000427246094,135.1675003051758,162.0830005645752,162.39041652679444,176.1329998397827,-14.541849392572848,328.3299865722656,-54.155876578963834,74.63790774710333,19.07,-17.05,daily_close,일봉 종가,2026-08-15 11:35 KST,150.76,0.1594444065418904,21.9,36.02,43.94,21.589928,9.205522,53.38,388.87,20.6,24.33,25.36,3.71 -> 4.34 -> 5.83,67357000000.0,22444000000.0,17087000000.0,33.32,25.37,31977000000.0,-23686000000.0,31289000000.0,156189000000.0,-124900000000.0,1.33,34.31,2.0,,yfinance,14.07,10.0,False,10.0,yfinance dividend history,Technology,Software - Infrastructure,81.63,4.45,41.0,0.0,248.15,400.0,110.0,64.86,9.27,Finnhub,yfinance,,,2026-08-13,,,,,0.99,25.36,40.45,10.85,35.48,23,21,22,22,-46.63,-15.16,2026-08-14,4.25,4,0,20,16,15,8,1,3,67,B,18
AMAT,AMAT,"Applied Materials, Inc.",489.96,507.17999267578125,524.2874984741211,541.3756647745769,460.7664985656738,388.6738493347168,30.48986793011889,723.0,-29.85062341967064,48.41043474146562,-4.24,24.64,daily_close,일봉 종가,2026-08-15 11:35 KST,506.95,-0.04534734790460987,33.5,18.76,84.51,50.305084,17.740585,39.69,30.399,11.4,7.66,3.34,8.11 -> 8.61 -> 8.66,28368000000.0,8470000000.0,6998000000.0,29.86,24.67,7958000000.0,5698000000.0,7241000000.0,7050000000.0,191000000.0,0.42,17.31,2.12,,yfinance,20.39,10.0,False,10.0,yfinance dividend history,Technology,Semiconductor Equipment & Materials,86.67,4.54,35.0,0.0,629.09,900.0,358.0,24.04,3.94,Finnhub,yfinance,,,2026-08-11,,,,,1.5,3.34,34.97,10.1,35.48,23,21,22,22,43.85,75.65,2026-08-14,4.25,0,0,20,10,4,10,5,5,54,C,19
CSCO,CSCO,시스코 시스템즈,471.16,111.68000030517578,116.38199958801269,117.94849993387858,102.00933322906494,91.96915000915527,21.432023992891473,130.0,-14.09230745755709,45.74624580990768,-0.23,-3.21,daily_close,일봉 종가,2026-08-15 11:35 KST,111.55,-0.11640428440235172,37.1,18.44,83.44,40.452145,9.883881,25.23,67.541,12.0,-3.59,-7.8,3.07 -> 2.54 -> 2.61,56654000000.0,12504000000.0,10180000000.0,22.07,17.97,14193000000.0,13288000000.0,8346000000.0,28093000000.0,-19747000000.0,1.5,55.0,1.68,,yfinance,2.58,10.0,False,10.0,yfinance dividend history,Technology,Communication Equipment,69.7,4.15,22.0,0.0,132.59,150.0,115.0,18.72,-0.11,Finnhub,yfinance,,,2026-08-11,,,,,1.09,-7.8,34.97,10.85,35.92,23,21,22,22,15.68,-8.9,2026-08-14,4.25,0,0,20,10,0,10,5,5,50,C,20
CAT,CAT,"Caterpillar, Inc.",454.06,856.5700073242188,853.6079986572265,908.8079986572266,844.18841603597,754.3934487915039,13.544200138057395,1064.9000244140625,-19.563340437002307,46.58071867624366,-2.69,-0.42,daily_close,일봉 종가,2026-08-15 11:35 KST,857.75,0.13775787917993412,68.2,19.57,73.08,36.22751,19.85116,56.97,232.783,24.0,-14.7,-3.31,20.12 -> 22.05 -> 18.81,67589000000.0,11151000000.0,8884000000.0,16.5,13.14,11739000000.0,7453000000.0,9980000000.0,43330000000.0,-33350000000.0,0.76,26.01,6.52,,yfinance,8.12,10.0,False,10.0,yfinance dividend history,Industrials,Farm & Heavy Construction Machinery,52.94,3.86,26.0,-2.94,972.95,1225.0,575.0,13.59,16.74,Finnhub,yfinance,,,2026-08-11,,,,,0.53,-3.31,35.49,8.62,27.34,9,8,8,8,2.08,130.29,2026-08-14,4.25,0,0,20,20,0,10,5,5,60,B,21
MA,MA,마스터카드,432.77,569.2899780273438,559.4009887695313,522.9786631266276,513.8579149881999,527.9468478393554,7.830926608840798,598.9600219726562,-4.953593371323036,63.636337798835115,4.73,13.93,daily_close,일봉 종가,2026-08-15 11:35 KST,,,22.1,35.06,91.54,31.423773,89.26985,241.2,439.583,14.1,19.52,18.17,11.83 -> 13.89 -> 16.52,32791000000.0,19514000000.0,14968000000.0,59.51,45.65,17648000000.0,16433000000.0,10566000000.0,19000000000.0,-8434000000.0,0.61,17.93,3.48,,yfinance,15.75,10.0,False,10.0,yfinance dividend history,Financial Services,Credit Services,92.59,4.63,38.0,2.21,660.34,735.0,550.0,15.99,2.85,Finnhub,yfinance,,,2026-08-14,,,,,1.42,18.17,19.87,3.11,15.31,17,16,16,16,58.15,2770.41,2026-08-14,4.25,0,0,20,10,12,8,3,0,53,C,22
COST,COST,코스트코,421.95,961.0999755859375,948.1080017089844,958.3666646321615,981.131164042155,958.5033483886718,0.27090434286231957,1094.3199462890625,-12.173767932759146,54.80805687451386,2.15,-12.17,daily_close,일봉 종가,2026-08-15 11:35 KST,,,45.5,44.93,73.96,47.613693,25.55797,29.15,60.257,21.5,11.83,13.4,14.16 -> 16.56 -> 18.21,275235000000.0,10383000000.0,8099000000.0,3.77,2.94,13335000000.0,7837000000.0,14161000000.0,8173000000.0,5988000000.0,0.61,27.01,5.88,,yfinance,13.18,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Discount Stores,65.22,4.0,35.0,-1.45,1077.31,1315.0,740.0,12.09,-0.24,Finnhub,yfinance,,,2026-08-11,,,,,1.05,13.4,25.77,8.24,27.62,9,7,6,6,84.76,210.17,2026-08-14,4.25,0,0,20,10,8,10,5,5,58,B,23
BAC,BAC,뱅크오브아메리카,398.83,64.48999786376953,62.60699939727783,58.30683307647705,54.42158323923747,54.16560001373291,19.060802146415835,64.80999755859375,-0.49375051207942383,65.94592910227124,5.26,27.2,daily_close,일봉 종가,2026-08-15 11:35 KST,,,24.4,11.85,70.64,14.362283,1.4969997,10.64,,8.1,,11.22,3.08 -> 3.21 -> 3.81,113097000000.0,,30509000000.0,,26.98,12613000000.0,12613000000.0,239319000000.0,365904000000.0,-126585000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-12,,,,,0.59,11.22,,,,1,0,0,0,,,2026-08-14,4.25,8,6,12,20,8,8,1,0,63,B,24
GE,GE,GE Aerospace,373.67,368.3800048828125,360.90149993896483,349.3231679280599,325.61891708374026,318.4427005004883,15.681723683362508,381.2200012207031,-3.368132914531169,54.420807277606265,5.6,29.13,daily_close,일봉 종가,2026-08-15 11:35 KST,,,19.4,275.66,80.86,44.385883,22.191637,48.23,113.225,21.1,28.38,-1.32,8.36 -> 5.99 -> 8.14,45855000000.0,8680000000.0,8704000000.0,18.93,18.98,8537000000.0,7264000000.0,12392000000.0,20495000000.0,-8103000000.0,0.51,19.58,1.88,,yfinance,93.3,10.0,False,10.0,yfinance dividend history,Industrials,Aerospace & Defense,87.5,4.55,21.0,0.0,404.9,455.0,347.0,9.91,9.05,Finnhub,yfinance,,,2026-08-15,,,,,2.29,-1.32,35.49,8.62,27.34,9,8,8,8,25.07,157.44,2026-08-14,4.25,0,0,20,0,0,8,5,0,33,D,25
UNH,UNH,유나이티드헬스,364.13,401.7300109863281,415.01999816894534,409.5368316650391,363.9122489929199,346.93854888916013,15.792843508627449,625.25,-35.74889868271441,39.25144701110044,-5.72,3.21,daily_close,일봉 종가,2026-08-15 11:35 KST,401.71,-0.00498120274335852,61.5,25.21,86.57,31.05073,3.5019114,14.15,69.211,0.4,-41.26,-25.54,23.86 -> 15.51 -> 13.23,447567000000.0,18964000000.0,12056000000.0,4.24,2.69,19697000000.0,16075000000.0,24365000000.0,78389000000.0,-54024000000.0,2.31,66.57,9.28,,yfinance,10.9,10.0,False,10.0,yfinance dividend history,Healthcare,Healthcare Plans,79.41,4.41,26.0,0.0,475.23,529.0,313.0,18.3,10.15,Finnhub,yfinance,,,2026-08-12,,,,,0.5,-25.54,25.73,4.98,15.46,16,15,14,14,20.68,-29.68,2026-08-14,4.25,0,0,12,20,0,10,5,5,52,C,26
MS,MS,Morgan Stanley,352.0,217.36000061035156,214.28249969482422,214.6606658935547,195.34074935913085,187.17529930114745,16.126434108509034,228.5500030517578,-4.896085010715201,53.56597481982811,0.86,14.65,daily_close,일봉 종가,2026-08-15 11:35 KST,,,62.4,15.32,64.48,17.55735,3.2058523,17.97,517.282,28.0,,40.39,5.18 -> 7.95 -> 10.21,65966000000.0,,16861000000.0,,25.56,-17889000000.0,-20787000000.0,81310000000.0,370538000000.0,-289228000000.0,2.12,32.31,4.6,,yfinance,9.28,10.0,False,10.0,yfinance dividend history,Financial Services,Capital Markets,60.61,3.68,21.0,4.36,236.62,262.0,184.0,8.86,15.27,Finnhub,yfinance,,,2026-08-15,,,,,0.28,40.39,20.68,3.3,15.31,17,16,16,16,-15.1,-2.85,2026-08-14,4.25,8,0,16,20,15,10,5,0,74,A,27
PG,PG,프록터앤갬블,350.17,144.5500030517578,146.49400253295897,147.06183420817058,147.50383402506512,147.78475067138672,-2.188823681018125,179.6999969482422,-19.560375344140045,36.631706061611396,-3.62,2.3,daily_close,일봉 종가,2026-08-15 11:35 KST,144.4727,-0.05347841586010206,5.8,23.71,71.82,21.582724,6.3866386,31.11,67.651,7.4,2.84,5.04,5.9 -> 6.02 -> 6.51,84284000000.0,20451000000.0,15974000000.0,24.26,18.95,17817000000.0,14044000000.0,9556000000.0,35463000000.0,-25907000000.0,3.01,61.8,4.35,,yfinance,5.0,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Household & Personal Products,59.46,3.96,23.0,-1.65,163.61,186.0,145.0,13.19,0.19,Finnhub,yfinance,,,2026-08-14,,,,,3.72,5.04,25.92,9.03,26.64,9,7,6,6,-16.73,-29.27,2026-08-14,4.25,4,0,20,0,4,5,5,5,43,C,28
CVX,CVX,쉐브론,345.8,200.0,192.6599998474121,184.48533350626627,188.41275011698406,177.33385009765624,12.781626232026039,211.14999389648438,-5.28060346615526,62.15362644621916,6.73,1.39,daily_close,일봉 종가,2026-08-15 11:35 KST,200.18,0.09000000000000341,321.9,14.21,70.53,19.046242,2.0423553,12.23,18.959,53.5,-11.86,-23.6,11.36 -> 9.72 -> 6.63,184432000000.0,16674000000.0,12299000000.0,9.04,6.67,33939000000.0,16592000000.0,6293000000.0,40758000000.0,-34465000000.0,3.56,67.18,7.12,,yfinance,6.39,10.0,False,10.0,yfinance dividend history,Energy,Oil & Gas Integrated,83.87,4.28,24.0,7.2,216.96,236.0,175.0,8.48,16.82,Finnhub,yfinance,,,2026-08-14,,,,,0.06,-23.6,,,,3,2,2,2,,,2026-08-14,4.25,4,3,12,20,0,10,3,0,52,C,29
