yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,dividend_year,dividend_report_code,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,cagr,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
087010.KQ,087010,펩트론,43346,기술성장기업부,약효지속성 의약품 및 펩타이드 소재,KOSDAQ,주권,KRX,185000.0,158160.0,189011.66666666666,233568.33333333334,249511.0,-25.8549723258694,386000.0,-52.07253886010362,71.51360544216836,74.04,-22.59,nxt_web_latest,NXT 체결가,2026-08-19 20:55 KST,,,,,3.79,,31.86,-9.41,26.03,75.0,,,-,56.0,-213.0,-138.0,-380.36,-246.43,-205.86,-235.83,43.78,369.71,-325.93,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-12,2025.0,OFS,11011.0,OpenDART,,,,,15.17,-13.96,7,2,6,6,,110.02,,기초 의약물질 제조업,기초 의약물질 제조업,2026-08-19,4.25,0,0,0,0,0,0,1,3,4,D,11
000250.KQ,000250,삼천당제약,42129,중견기업부,"하메론, 아토로우",KOSDAQ,주권,KRX,180600.0,164720.0,220971.66666666666,419110.8333333333,370931.5,-51.31176511026969,1184000.0,-84.74662162162161,79.59866220734544,7.63,-49.13,nxt_web_latest,NXT 체결가,2026-08-19 20:55 KST,,,,1036.5,4.69,423.62,14.5,1.94,54.36,9.91,226.92,,-,2318.0,85.0,120.0,3.67,5.18,97.93,-497.95,959.44,1976.38,-1016.94,0.03,22.1,50.0,11.63,OpenDART,-75.0,2.0,True,2.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,25.21,4.0,9.66,7,5,6,6,1580.36,262.5,,의약품 제조업,의약품 제조업,2026-08-19,4.25,0,0,0,0,0,0,1,1,2,D,12
222800.KQ,222800,심텍,41472,중견기업부,반도체용 인쇄회로기판,KOSDAQ,주권,KRX,114100.0,97080.0,112313.33333333333,92308.33333333333,76774.5,48.61705383949098,157300.0,-27.46344564526383,78.17938420346594,13.08,-9.08,nxt_web_latest,NXT 체결가,2026-08-19 20:55 KST,,,,,10.03,22.0,6.55,-32.1,181.13,14.55,,,-,14106.0,119.0,-1646.0,0.84,-11.67,-1986.12,-2550.05,539.84,10439.64,-9899.8,0.09,,100.0,37.33,OpenDART,-41.52,5.0,True,5.0,OpenDART,,4.0,,,171111.0,,,49.97,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,17.0,4.68,14.24,9,7,8,8,29.41,39.96,,전자부품 제조업,전자부품 제조업,2026-08-19,4.25,4,0,0,0,0,0,1,5,10,D,13
214450.KQ,214450,파마리서치,40623,우량기업부,재생의약품,KOSDAQ,주권,KRX,390000.0,380625.0,334575.0,324883.3333333333,367507.5,6.120283259525316,711000.0,-45.14767932489451,49.999999999997044,14.2,32.88,nxt_web_latest,NXT 체결가,2026-08-19 20:55 KST,,,65.07,24.5,4.89,22.0,6.8,26.88,44.21,53.18,70.02,37.82,7481 -> 8608 -> 14209,5363.0,2144.0,1683.0,39.98,31.38,1831.62,1473.8,1756.63,3200.1,-1443.47,0.95,25.9,3700.0,427.91,OpenDART,77.64,5.0,False,5.0,OpenDART,,4.0,,,494000.0,,,26.67,,,Naver/FnGuide,,KRW,2026-08-10,2025.0,CFS,11011.0,OpenDART,0.34,2025.0,11011.0,,,,3,1,2,2,,,37.82,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,2026-08-19,4.25,4,0,20,20,15,10,5,3,77,A,14
108490.KQ,108490,로보티즈,39144,기술성장기업부,"솔루션(로봇 엑츄에이터 모듈과 구동 소프트웨어), 에듀테인먼트 로봇, 로봇 플랫폼",KOSDAQ,주권,KRX,271000.0,225130.0,254826.66666666666,265300.8333333333,262232.5,3.3434070910356266,405000.0,-33.086419753086425,75.77092511012631,37.56,-10.71,nxt_web_latest,NXT 체결가,2026-08-19 20:55 KST,,,,691.83,5.24,972.0,10.97,2.49,1.79,29.67,,,-,389.0,33.0,53.0,8.48,13.62,70.75,46.35,310.38,56.29,254.09,,,,,,,,,,,,4.0,,,390600.0,,,44.13,,,Naver/FnGuide,,KRW,2026-08-19,2025.0,CFS,11011,OpenDART,,,,25.5,6.56,7.42,22,16,21,21,3711.76,67.23,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-19,4.25,0,0,0,0,0,0,1,5,6,D,15
141080.KQ,141080,리가켐바이오,38648,기술성장기업부,ADC 신약연구개발,KOSDAQ,주권,KRX,105100.0,102840.0,124183.33333333333,156616.66666666666,163434.5,-35.69289225959023,213500.0,-50.7728337236534,66.98262243284458,12.29,-24.66,nxt_web_latest,NXT 체결가,2026-08-19 20:55 KST,,,,483.55,10.49,-51.0,9.06,-13.22,29.7,12.47,,,-,1416.0,-1065.0,-916.0,-75.21,-64.69,-1245.33,-1305.74,986.5,1606.95,-620.45,,,,,,,,,,,,4.0,,,224000.0,,,113.13,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,,,,,32.54,-31.49,10,2,9,9,,-72.16,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-19,4.25,0,0,0,0,0,0,1,3,4,D,16
403870.KQ,403870,HPSP,37611,우량기업부,고압 수소 어닐링 장비,KOSDAQ,주권,KRX,45700.0,36860.0,46411.666666666664,46837.916666666664,41976.75,8.869791015264402,83500.0,-45.26946107784431,81.40900195690256,16.88,-14.42,daily_close,NXT 미확인,2026-08-19 21:04 KST,,,-16.35,35.96,31.76,26.0,10.25,24.79,19.95,-4.63,-4.26,-6.21,989 -> 1040 -> 870,1730.0,899.0,727.0,51.97,42.02,1002.05,977.76,939.41,614.76,324.65,1.09,55.66,500.0,404.37,OpenDART,49.38,4.0,True,4.0,OpenDART,,4.0,,,68000.0,,,48.8,,,Naver/FnGuide,,KRW,2026-08-10,2025.0,OFS,11011.0,OpenDART,,2025.0,11011.0,26.5,6.56,6.17,22,16,21,21,-1.89,56.25,-6.21,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-19,4.25,0,0,20,0,0,0,1,3,24,D,17
095340.KQ,095340,ISC,37582,우량기업부,반도체테스트소켓,KOSDAQ,주권,KRX,181500.0,139785.0,168326.66666666666,197142.5,162782.0,11.498814365224657,271000.0,-33.025830258302584,81.6793893129662,30.39,-17.31,nxt_web_latest,NXT 체결가,2026-08-19 20:55 KST,,,2.68,60.46,30.1,40.0,6.31,10.6,15.85,26.19,34.15,91.78,720 -> 2579 -> 2648,2202.0,601.0,563.0,27.29,25.57,417.12,353.78,798.71,851.6,-52.89,0.47,31.0,850.0,173.95,OpenDART,12.31,5.0,True,5.0,OpenDART,,4.0,,,217167.0,,,19.65,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,14.93,2025.0,11011.0,,,,1,0,0,0,,,91.78,기계장비 및 관련 물품 도매업,기계장비 및 관련 물품 도매업,2026-08-19,4.25,0,0,12,0,15,2,1,5,35,D,18
319660.KQ,319660,피에스케이,37396,우량기업부,"드라이스트립, 드라이클리닝",KOSDAQ,주권,KRX,133000.0,130910.0,148336.66666666666,116101.66666666667,85857.5,54.90784148152462,211500.0,-37.11583924349882,58.23665893270516,-21.76,21.13,nxt_web_latest,NXT 체결가,2026-08-19 20:55 KST,,,-0.73,10.42,20.6,25.0,6.74,15.54,19.84,14.85,5.48,22.31,1813 -> 2732 -> 2712,4572.0,885.0,785.0,19.36,17.17,617.31,431.97,1194.22,1069.62,124.6,0.51,25.1,680.0,196.97,OpenDART,19.35,5.0,True,5.0,OpenDART,,4.0,,,182857.0,,,37.49,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,27.0,6.56,6.17,22,16,21,21,-7.41,2.74,22.31,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-19,4.25,4,0,16,0,12,0,3,5,40,C,19
310210.KQ,310210,보로노이,32533,기술성장기업부,표적치료제,KOSDAQ,주권,KRX,178800.0,144640.0,179403.33333333334,239535.0,230482.0,-22.423443045443896,363500.0,-50.811554332874834,79.72626176218036,41.68,-29.88,nxt_web_latest,NXT 체결가,2026-08-19 20:55 KST,,,,,6.68,,34.83,-50.18,64.97,-23.47,,,-,75.0,-544.0,-427.0,-725.33,-569.33,-720.95,-737.78,357.37,674.39,-317.02,,,,,,,,,,,,4.0,,,450000.0,,,151.68,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,,,,,17.02,-18.83,10,2,9,9,,104.64,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-19,4.25,0,0,0,0,0,0,1,3,4,D,20
440110.KQ,440110,파두,32020,기술성장기업부,SSD 컨트롤러,KOSDAQ,주권,KRX,63900.0,62405.0,82896.66666666667,75610.83333333333,56059.25,13.986541025789679,128300.0,-50.194855806703046,63.2812499999827,-17.65,-45.24,daily_close,NXT 미확인,2026-08-19 21:04 KST,,,,,26.77,,102.25,-131.08,518.5,112.41,,,-,924.0,-655.0,-762.0,-70.89,-82.47,-37.04,-78.42,408.04,1026.33,-618.29,,,,,,,,,,,,4.0,,,130000.0,,,103.44,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,,,,14.0,3.7,9.64,5,3,4,4,,2663.51,,반도체 제조업,반도체 제조업,2026-08-19,4.25,0,0,0,0,0,0,3,3,6,D,21
145020.KQ,145020,휴젤,30912,우량기업부,"보툴리눔톡신, 필러",KOSDAQ,주권,KRX,245500.0,250900.0,249041.66666666666,254087.5,248800.0,-1.3263665594855305,388000.0,-36.72680412371135,57.990867579901256,7.44,-5.21,nxt_web_latest,NXT 체결가,2026-08-19 20:55 KST,,,3.3,21.91,56.99,18.0,2.66,16.06,9.86,13.97,20.88,22.87,7517 -> 10985 -> 11348,4251.0,2009.0,1470.0,47.26,34.58,1500.59,1205.36,2096.98,966.76,1130.22,,,,,,,,,,,,4.0,,,391429.0,,,59.44,,,Naver/FnGuide,,KRW,2026-08-19,2025.0,CFS,11011,OpenDART,5.45,,,,19.52,-16.44,7,1,6,6,,-86.37,22.87,기초 의약물질 제조업,기초 의약물질 제조업,2026-08-19,4.25,8,3,16,0,12,2,3,5,49,C,22
084370.KQ,084370,유진테크,29813,우량기업부,실리콘질화막증착용LP-CVD,KOSDAQ,주권,KRX,134200.0,117685.0,143820.0,136598.33333333334,117547.0,14.167099117799689,206500.0,-35.01210653753027,69.11595866818637,6.68,3.63,nxt_web_latest,NXT 체결가,2026-08-19 20:55 KST,,,-32.89,30.03,36.58,32.0,6.06,9.81,18.16,3.61,-15.52,31.84,1066 -> 2761 -> 1853,3503.0,517.0,445.0,14.76,12.7,664.77,452.3,549.25,892.21,-342.96,0.17,12.3,230.0,52.02,OpenDART,-5.2,5.0,True,5.0,OpenDART,,4.0,,,156667.0,,,16.74,,,Naver/FnGuide,,KRW,2026-08-11,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,25.5,6.74,6.17,22,16,21,21,25.49,-10.09,31.84,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-19,4.25,0,0,6,0,15,0,1,5,27,D,23
257720.KQ,257720,실리콘투,29706,우량기업부,화장품 유통,KOSDAQ,주권,KRX,44750.0,38395.0,36311.666666666664,38843.333333333336,40798.5,9.685405100677722,61800.0,-27.588996763754047,71.3147410358168,25.53,19.17,nxt_web_latest,NXT 체결가,2026-08-19 20:55 KST,,,31.11,14.49,7.86,12.0,5.33,46.89,55.09,61.43,49.27,103.34,631 -> 1990 -> 2609,11163.0,2054.0,1686.0,18.4,15.1,11.41,-58.98,773.23,2520.18,-1746.95,0.68,11.9,306.0,200.28,OpenDART,,1.0,False,1.0,OpenDART,,4.0,,,55500.0,,,24.02,,,Naver/FnGuide,,KRW,2026-08-11,2025.0,CFS,11011.0,OpenDART,0.39,2025.0,11011.0,,,,1,0,0,0,,,103.34,상품 종합 도매업,상품 종합 도매업,2026-08-19,4.25,12,0,20,20,15,10,1,5,83,A,24
214370.KQ,214370,케어젠,29006,벤처기업부,"성장인자, 바이오미메틱펩타이드 기반 안면, 두피, 바디 코스메슈티컬 제품",KOSDAQ,주권,KRX,54400.0,59710.0,68396.66666666667,86815.83333333333,84674.0,-35.753596145215774,150100.0,-63.75749500333111,54.81481481479587,-3.72,-35.24,nxt_web_latest,NXT 체결가,2026-08-19 20:55 KST,,,-37.87,92.25,4.39,160.92,15.95,9.23,8.85,-11.86,-40.35,-29.05,743 -> 602 -> 374,728.0,204.0,201.0,28.02,27.61,185.89,136.68,88.59,187.99,-99.4,0.8,106.3,437.0,213.57,OpenDART,-45.5,4.0,True,4.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-10,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,18.74,-16.44,7,1,6,6,,-14.89,-29.05,기초 의약물질 제조업,기초 의약물질 제조업,2026-08-19,4.25,0,0,6,0,0,0,5,1,12,D,25
131290.KQ,131290,티에스이,28317,우량기업부,"Probe Card, Test Interface Board, OLED Test Equipment, Test Socket",KOSDAQ,주권,KRX,262500.0,216085.0,231046.66666666666,184312.5,135988.75,93.03067349321175,284500.0,-7.732864674868189,82.33749179250721,4.58,15.89,nxt_web_latest,NXT 체결가,2026-08-19 20:55 KST,,,-10.0,1517.12,9.62,21.0,6.49,10.42,30.88,23.21,23.31,1672.52,11 -> 3840 -> 3456,4289.0,492.0,400.0,11.47,9.33,485.7,-22.4,758.17,1434.62,-676.45,0.17,12.4,450.0,49.78,OpenDART,-3.45,2.0,True,4.0,OpenDART,,4.0,,,320000.0,,,21.9,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,,,2,1,1,1,,,1672.52,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2026-08-19,4.25,4,0,12,0,15,0,1,0,32,D,26
095610.KQ,095610,테스,27878,우량기업부,반도체장비(화학증착장비),KOSDAQ,주권,KRX,147600.0,135975.0,153750.0,117101.66666666667,89988.5,64.02095823355207,217500.0,-32.13793103448276,65.19959058340929,-10.92,22.9,nxt_web_latest,NXT 체결가,2026-08-19 20:55 KST,,,33.69,92.12,7.26,28.0,6.31,15.76,24.43,46.23,50.13,504.31,79 -> 2158 -> 2885,3511.0,578.0,569.0,16.46,16.21,824.23,492.84,121.43,957.15,-835.72,0.58,26.4,850.0,150.74,OpenDART,19.35,5.0,True,5.0,OpenDART,,4.0,,,195889.0,,,32.72,,,Naver/FnGuide,,KRW,2026-08-11,2025.0,CFS,11011.0,OpenDART,0.83,2025.0,11011.0,25.5,6.74,6.17,22,16,21,21,9.8,-6.38,504.31,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-19,4.25,0,0,16,16,15,10,1,5,63,B,27
347850.KQ,347850,디앤디파마텍,26631,기술성장기업부,대사성질환 치료제 등,KOSDAQ,주권,KRX,58100.0,57787.5,77109.16666666667,76611.25,80854.265,-28.142318775639108,111200.0,-47.75179856115108,58.29675153642114,-4.75,-4.28,daily_close,NXT 미확인,2026-08-19 21:04 KST,,,,,4.88,,35.78,-31.49,23.5,-62.28,,,-,43.0,-340.0,-240.0,-790.7,-558.14,-211.39,-212.03,328.84,185.6,143.24,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-11,2025.0,CFS,11011.0,OpenDART,,,,,17.02,-18.83,10,2,9,9,,110.22,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-19,4.25,0,0,0,0,0,0,3,3,6,D,28
319400.KQ,319400,현대무벡스,26618,우량기업부,"물류자동화, IT서비스",KOSDAQ,주권,KRX,23900.0,23130.0,27447.0,29453.5,25355.95,-5.742044766612967,46350.0,-48.43581445523193,51.17493472581115,26.46,-37.92,daily_close,NXT 미확인,2026-08-19 21:04 KST,,,-56.77,99.75,1.72,278.89,17.8,6.79,76.81,15.38,-26.02,65.83,36 -> 229 -> 99,3939.0,182.0,113.0,4.62,2.87,-14.32,-43.28,361.19,1231.33,-870.14,0.21,48.8,50.0,55.07,OpenDART,18.56,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,,,2,1,1,1,,,65.83,일반 목적용 기계 제조업,일반 목적용 기계 제조업,2026-08-19,4.25,0,0,6,0,15,0,5,3,29,D,29
