yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,dividend_year,dividend_report_code,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,cagr,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
000250.KQ,000250,삼천당제약,43325,중견기업부,"하메론, 아토로우",KOSDAQ,주권,KRX,183000.0,164130.0,223895.0,422747.5,371029.5,-50.67777629541587,1184000.0,-84.54391891891892,73.15573770490754,-23.43,-47.26,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,,1036.5,4.69,423.62,14.5,1.94,54.36,9.91,226.92,,-,2318.0,85.0,120.0,3.67,5.18,97.93,-497.95,959.44,1976.38,-1016.94,0.03,22.1,50.0,11.63,OpenDART,-75.0,2.0,True,2.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-18,2025.0,CFS,11011,OpenDART,,2025.0,11011,25.21,4.0,9.66,7,5,6,6,1580.36,262.5,,의약품 제조업,의약품 제조업,2026-08-18,4.72,0,0,0,0,0,0,1,1,2,D,11
087010.KQ,087010,펩트론,41971,기술성장기업부,약효지속성 의약품 및 펩타이드 소재,KOSDAQ,주권,KRX,180100.0,154180.0,189896.66666666666,234285.83333333334,249869.0,-27.922231249174565,386000.0,-53.34196891191711,65.49413735342615,65.99,-23.03,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,,,3.79,,31.86,-9.41,26.03,75.0,,,-,56.0,-213.0,-138.0,-380.36,-246.43,-205.86,-235.83,43.78,369.71,-325.93,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-12,2025.0,OFS,11011.0,OpenDART,,,,,14.39,-23.48,8,2,7,7,,121.4,,기초 의약물질 제조업,기초 의약물질 제조업,2026-08-18,4.72,0,0,0,0,0,0,1,3,4,D,12
222800.KQ,222800,심텍,41547,중견기업부,반도체용 인쇄회로기판,KOSDAQ,주권,KRX,109400.0,96590.0,112560.0,91814.16666666667,76507.0,42.99345157959402,157300.0,-30.451366815003176,71.7444717444594,9.95,5.6,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,,,10.03,22.0,6.55,-32.1,181.13,14.55,,,-,14106.0,119.0,-1646.0,0.84,-11.67,-1986.12,-2550.05,539.84,10439.64,-9899.8,0.09,,100.0,37.33,OpenDART,-41.52,5.0,True,5.0,OpenDART,,4.0,,,171111.0,,,56.41,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,22.46,4.47,12.5,8,6,7,7,-2.05,46.53,,전자부품 제조업,전자부품 제조업,2026-08-18,4.72,4,0,0,0,0,0,1,5,10,D,13
108490.KQ,108490,로보티즈,40904,기술성장기업부,"솔루션(로봇 엑츄에이터 모듈과 구동 소프트웨어), 에듀테인먼트 로봇, 로봇 플랫폼",KOSDAQ,주권,KRX,274000.0,221630.0,255435.0,265346.6666666667,261862.0,4.635265903414776,405000.0,-32.34567901234568,77.82805429863637,48.75,6.0,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,,691.83,6.05,972.0,11.5,2.49,1.79,29.67,,,-,389.0,33.0,53.0,8.48,13.62,70.75,46.35,310.38,56.29,254.09,,,,,,,,,,,,4.0,,,390600.0,,,42.55,,,Naver/FnGuide,,KRW,2026-08-14,2025.0,CFS,11011.0,OpenDART,,,,25.5,6.42,8.9,20,16,19,19,3711.76,79.13,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-18,4.72,0,0,0,0,0,0,1,5,6,D,14
214450.KQ,214450,파마리서치,40831,우량기업부,재생의약품,KOSDAQ,주권,KRX,383000.0,378150.0,332950.0,324587.5,368292.5,3.9934291358091736,711000.0,-46.132208157524616,53.49301397205289,17.13,29.83,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,65.07,24.5,4.89,22.0,6.8,26.88,44.21,53.18,70.02,37.82,7481 -> 8608 -> 14209,5363.0,2144.0,1683.0,39.98,31.38,1831.62,1473.8,1756.63,3200.1,-1443.47,0.97,25.9,3700.0,427.91,OpenDART,77.64,5.0,False,5.0,OpenDART,,4.0,,,494000.0,,,28.98,,,Naver/FnGuide,,KRW,2026-08-10,2025.0,CFS,11011.0,OpenDART,0.34,2025.0,11011.0,,,,3,1,2,2,,,37.82,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,2026-08-18,4.72,4,0,20,20,15,10,5,3,77,A,15
141080.KQ,141080,리가켐바이오,38907,기술성장기업부,ADC 신약연구개발,KOSDAQ,주권,KRX,104200.0,102300.0,124768.33333333333,157250.0,163576.5,-36.298918243146176,213500.0,-51.194379391100696,60.312944523458825,7.31,-24.6,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,,483.55,10.49,-51.0,9.06,-13.22,29.7,12.47,,,-,1416.0,-1065.0,-916.0,-75.21,-64.69,-1245.33,-1305.74,986.5,1606.95,-620.45,,,,,,,,,,,,4.0,,,224000.0,,,114.97,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,,,,,32.54,-31.49,10,2,9,9,,-72.16,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-18,4.72,0,0,0,0,0,0,3,3,6,D,16
319660.KQ,319660,피에스케이,38236,우량기업부,"드라이스트립, 드라이클리닝",KOSDAQ,주권,KRX,130500.0,132955.0,148015.0,115496.66666666667,85402.5,52.80583121103012,211500.0,-38.297872340425535,53.461128860481914,-23.59,21.96,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,-0.73,10.42,20.6,25.0,6.74,15.54,19.84,14.85,5.48,22.31,1813 -> 2732 -> 2712,4572.0,885.0,785.0,19.36,17.17,617.31,431.97,1194.22,1069.62,124.6,0.52,25.1,680.0,196.97,OpenDART,19.35,5.0,True,5.0,OpenDART,,4.0,,,182857.0,,,40.12,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011,OpenDART,,2025.0,11011,27.0,6.42,7.42,20,16,19,19,-7.41,4.98,22.31,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-18,4.72,4,0,16,0,12,0,5,5,42,C,17
095340.KQ,095340,ISC,35420,우량기업부,반도체테스트소켓,KOSDAQ,주권,KRX,162100.0,137880.0,169030.0,197155.0,162297.0,-0.12138240386452,271000.0,-40.18450184501845,72.01528175739247,19.54,-16.62,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,2.68,60.46,30.1,40.0,6.31,10.6,15.85,26.19,34.15,91.78,720 -> 2579 -> 2648,2202.0,601.0,563.0,27.29,25.57,417.12,353.78,798.71,851.6,-52.89,0.52,31.0,850.0,173.95,OpenDART,12.31,5.0,True,5.0,OpenDART,,4.0,,,217167.0,,,33.97,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011,OpenDART,14.93,2025.0,11011,,,,1,0,0,0,,,91.78,기계장비 및 관련 물품 도매업,기계장비 및 관련 물품 도매업,2026-08-18,4.72,0,0,12,0,15,2,1,5,35,D,18
403870.KQ,403870,HPSP,35100,우량기업부,고압 수소 어닐링 장비,KOSDAQ,주권,KRX,42650.0,36530.0,46540.0,46832.083333333336,41930.5,1.7159347014702901,83500.0,-48.92215568862275,69.47162426610674,7.97,-11.88,daily_close,NXT 미확인,2026-08-18 21:07 KST,,,-16.35,35.96,31.76,26.0,10.25,24.79,19.95,-4.63,-4.26,-6.21,989 -> 1040 -> 870,1730.0,899.0,727.0,51.97,42.02,1002.05,977.76,939.41,614.76,324.65,1.17,55.66,500.0,404.37,OpenDART,49.38,4.0,True,4.0,OpenDART,,4.0,,,68000.0,,,59.44,,,Naver/FnGuide,,KRW,2026-08-10,2025.0,OFS,11011.0,OpenDART,,2025.0,11011.0,26.5,6.42,7.42,20,16,19,19,-1.89,59.66,-6.21,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-18,4.72,0,0,20,0,0,0,1,3,24,D,19
440110.KQ,440110,파두,34225,기술성장기업부,SSD 컨트롤러,KOSDAQ,주권,KRX,68300.0,63090.0,83776.66666666667,75498.33333333333,55856.0,22.278716700085933,128300.0,-46.76539360872954,61.36363636362009,-4.61,-39.13,daily_close,NXT 미확인,2026-08-18 21:07 KST,,,,,26.77,,102.25,-131.08,518.5,112.41,,,-,924.0,-655.0,-762.0,-70.89,-82.47,-37.04,-78.42,408.04,1026.33,-618.29,,,,,,,,,,,,4.0,,,130000.0,,,90.34,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011,OpenDART,,,,15.0,3.7,9.64,5,3,4,4,,2663.51,,반도체 제조업,반도체 제조업,2026-08-18,4.72,0,0,0,0,0,0,3,3,6,D,20
310210.KQ,310210,보로노이,32183,기술성장기업부,표적치료제,KOSDAQ,주권,KRX,174100.0,142130.0,180713.33333333334,240406.66666666666,230523.0,-24.476082646850855,363500.0,-52.104539202200826,72.92332268369792,28.96,-28.06,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,,,6.68,,34.83,-50.18,64.97,-23.47,,,-,75.0,-544.0,-427.0,-725.33,-569.33,-720.95,-737.78,357.37,674.39,-317.02,,,,,,,,,,,,4.0,,,450000.0,,,158.47,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011,OpenDART,,,,,18.98,-18.83,10,2,9,9,,83.51,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-18,4.72,0,0,0,0,0,0,1,3,4,D,21
145020.KQ,145020,휴젤,31037,우량기업부,"보툴리눔톡신, 필러",KOSDAQ,주권,KRX,244000.0,249975.0,249241.66666666666,254212.5,248882.5,-1.9617691079123682,388000.0,-37.11340206185567,54.506437768233795,6.09,-3.94,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,3.3,21.91,57.07,18.0,2.76,16.06,9.86,13.97,20.88,22.87,7517 -> 10985 -> 11348,4251.0,2009.0,1470.0,47.26,34.58,1500.59,1205.36,2096.98,966.76,1130.22,,,,,,,,,,,,4.0,,,391429.0,,,60.42,,,Naver/FnGuide,,KRW,2026-08-14,2025.0,CFS,11011.0,OpenDART,5.45,,,,15.95,-23.48,8,1,7,7,,-82.7,22.87,기초 의약물질 제조업,기초 의약물질 제조업,2026-08-18,4.72,8,3,16,0,12,2,5,5,51,C,22
084370.KQ,084370,유진테크,30432,우량기업부,실리콘질화막증착용LP-CVD,KOSDAQ,주권,KRX,129300.0,117470.0,143810.0,136575.83333333334,117356.0,10.177579331265552,206500.0,-37.384987893462466,68.64310148231516,1.09,5.81,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,-32.89,30.03,36.58,32.0,6.06,9.81,18.16,3.61,-15.52,31.84,1066 -> 2761 -> 1853,3503.0,517.0,445.0,14.76,12.7,664.77,452.3,549.25,892.21,-342.96,0.18,12.3,230.0,52.02,OpenDART,-5.2,5.0,True,5.0,OpenDART,,4.0,,,156667.0,,,21.17,,,Naver/FnGuide,,KRW,2026-08-11,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,25.5,6.74,7.42,20,16,19,19,25.49,-10.09,31.84,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-18,4.72,0,0,6,0,15,0,1,5,27,D,23
214370.KQ,214370,케어젠,29758,벤처기업부,"성장인자, 바이오미메틱펩타이드 기반 안면, 두피, 바디 코스메슈티컬 제품",KOSDAQ,주권,KRX,54600.0,59835.0,68896.66666666667,87577.5,84701.0,-35.53795114579521,150100.0,-63.62425049966689,50.68493150683311,-9.0,-41.42,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,-37.87,92.25,4.39,160.92,15.95,9.23,8.85,-11.86,-40.35,-29.05,743 -> 602 -> 374,728.0,204.0,201.0,28.02,27.61,185.89,136.68,88.59,187.99,-99.4,0.8,106.3,437.0,213.57,OpenDART,-45.5,4.0,True,4.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-10,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,14.39,-23.48,8,1,7,7,,10.84,-29.05,기초 의약물질 제조업,기초 의약물질 제조업,2026-08-18,4.72,0,0,6,0,0,0,5,1,12,D,24
131290.KQ,131290,티에스이,29755,우량기업부,"Probe Card, Test Interface Board, OLED Test Equipment, Test Socket",KOSDAQ,주권,KRX,262500.0,215835.0,230555.0,182919.16666666666,134960.25,94.50171439368259,284500.0,-7.732864674868189,79.26675094815987,1.55,10.76,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,-10.0,1517.12,9.62,21.0,6.49,10.42,30.88,23.21,23.31,1672.52,11 -> 3840 -> 3456,4289.0,492.0,400.0,11.47,9.33,485.7,-22.4,758.17,1434.62,-676.45,0.17,12.4,450.0,49.78,OpenDART,-3.45,2.0,True,4.0,OpenDART,,4.0,,,320000.0,,,21.9,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,,,2,1,1,1,,,1672.52,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2026-08-18,4.72,4,0,12,0,15,0,1,0,32,D,25
257720.KQ,257720,실리콘투,29181,우량기업부,화장품 유통,KOSDAQ,주권,KRX,45250.0,37912.5,36182.5,38840.833333333336,40794.5,10.921815440806972,61800.0,-26.779935275080906,65.2671755724842,31.35,19.39,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,31.11,14.49,7.86,12.0,5.33,46.89,55.09,61.43,49.27,103.34,631 -> 1990 -> 2609,11163.0,2054.0,1686.0,18.4,15.1,11.41,-58.98,773.23,2520.18,-1746.95,0.68,11.9,306.0,200.28,OpenDART,,1.0,False,1.0,OpenDART,,4.0,,,55500.0,,,22.65,,,Naver/FnGuide,,KRW,2026-08-11,2025.0,CFS,11011.0,OpenDART,0.39,2025.0,11011.0,,,,1,0,0,0,,,103.34,상품 종합 도매업,상품 종합 도매업,2026-08-18,4.72,12,0,20,20,15,10,1,5,83,A,26
319400.KQ,319400,현대무벡스,27955,우량기업부,"물류자동화, IT서비스",KOSDAQ,주권,KRX,25100.0,22880.0,27690.333333333332,29478.5,25290.35,-0.752658622755314,46350.0,-45.84681769147789,60.340632603365215,35.31,-22.41,daily_close,NXT 미확인,2026-08-18 21:07 KST,,,-56.77,99.75,1.72,278.89,17.8,6.79,76.81,15.38,-26.02,65.83,36 -> 229 -> 99,3939.0,182.0,113.0,4.62,2.87,-14.32,-43.28,361.19,1231.33,-870.14,0.2,48.8,50.0,55.07,OpenDART,18.56,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,,,2,1,1,1,,,65.83,일반 목적용 기계 제조업,일반 목적용 기계 제조업,2026-08-18,4.72,0,0,6,0,15,0,3,3,27,D,27
095610.KQ,095610,테스,27684,우량기업부,반도체장비(화학증착장비),KOSDAQ,주권,KRX,140300.0,137060.0,153351.66666666666,116480.83333333333,89517.5,56.72913117546848,217500.0,-35.49425287356322,59.99999999999196,-17.86,20.53,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,33.69,92.12,7.26,28.0,6.31,15.76,24.43,46.23,50.13,504.31,79 -> 2158 -> 2885,3511.0,578.0,569.0,16.46,16.21,824.23,492.84,121.43,957.15,-835.72,0.61,26.4,850.0,150.74,OpenDART,19.35,5.0,True,5.0,OpenDART,,4.0,,,195889.0,,,39.62,,,Naver/FnGuide,,KRW,2026-08-11,2025.0,CFS,11011.0,OpenDART,0.83,2025.0,11011.0,25.5,6.74,7.42,20,16,19,19,9.8,-6.38,504.31,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-18,4.72,0,0,16,16,15,10,3,5,65,B,28
347850.KQ,347850,디앤디파마텍,26494,기술성장기업부,대사성질환 치료제 등,KOSDAQ,주권,KRX,57800.0,57932.5,77152.5,76847.91666666667,80774.475,-28.442741348674815,111200.0,-48.02158273381295,51.81102362203582,-10.11,-1.7,daily_close,NXT 미확인,2026-08-18 21:07 KST,,,,,4.88,,35.78,-31.49,23.5,-62.28,,,-,43.0,-340.0,-240.0,-790.7,-558.14,-211.39,-212.03,328.84,185.6,143.24,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-11,2025.0,CFS,11011.0,OpenDART,,,,,18.98,-18.83,10,2,9,9,,88.51,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-18,4.72,0,0,0,0,0,0,5,3,8,D,29
