yf_symbol,symbol,name,market_cap,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,fundamental_refreshed_at,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,cashflow_status,financial_currency,dart_year,dart_fs_div,dart_report_code,dart_source,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
KO,KO,코카콜라,341.57,90.08000183105469,88.3439998626709,84.12066637674967,80.89600009918213,77.82905002593994,15.740847152871051,91.98999786376953,-2.0763083781602085,66.7357924086541,1.12,14.55,daily_close,일봉 종가,2026-08-27 20:49 KST,,,18.2,23.92,68.33,25.768024,10.516888,43.37,124.943,12.1,6.34,10.94,2.47 -> 2.46 -> 3.04,47941000000.0,14911000000.0,13107000000.0,31.1,27.34,7408000000.0,5296000000.0,10270000000.0,45492000000.0,-35222000000.0,2.35,64.78,2.12,,yfinance,5.04,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Beverages - Non-Alcoholic,82.86,4.25,23.0,0.51,88.3,98.0,75.0,-1.98,1.67,Finnhub,yfinance,2026-08-27,1.42,10.94,25.92,8.24,25.73,9,7,6,6,-0.59,27.63,,,,,,,2026-08-26,4.66,0,0,20,10,8,8,1,0,47,C,30
HD,HD,홈디포,333.32,334.8500061035156,342.051496887207,336.8198313395182,332.23333206176756,345.4611988830566,-3.0716019089405853,431.3699951171875,-22.375220832744965,36.58316158015695,-1.01,7.78,daily_close,일봉 종가,2026-08-27 20:49 KST,,,4.6,23.05,76.93,23.677645,20.211761,104.3,376.524,5.7,-2.95,-2.96,15.11 -> 14.91 -> 14.23,164683000000.0,20890000000.0,14156000000.0,12.68,8.6,16325000000.0,12646000000.0,1389000000.0,65350000000.0,-63961000000.0,2.78,64.8,9.32,,yfinance,6.58,10.0,False,10.0,yfinance dividend history,Consumer Cyclical,Home Improvement Retail,60.87,4.06,32.0,0.0,377.5,425.0,310.0,12.74,-0.69,Finnhub,yfinance,2026-08-26,5.15,-2.96,22.83,10.64,26.35,8,7,4,4,3.71,89.96,,,,,,,2026-08-26,4.66,4,0,20,0,0,2,5,5,36,D,31
NFLX,NFLX,넷플릭스,325.83,81.45999908447266,76.64699974060059,75.73933270772298,84.543332862854,87.99163471221924,-7.423018846176232,133.91299438476562,-39.16945890223495,70.26600962053308,10.63,-5.11,daily_close,일봉 종가,2026-08-27 20:49 KST,,,11.1,37.65,84.05,25.0283,10.991575,49.54,55.236,13.4,27.92,45.02,1.2 -> 1.98 -> 2.53,45183036000.0,13326603000.0,10981201000.0,29.49,24.3,10149273000.0,9461053000.0,9033681000.0,14462836000.0,-5429155000.0,,0.0,0.0,,yfinance,,,,,,Communication Services,Entertainment,75.86,4.24,45.0,-1.73,93.42,135.0,70.0,14.68,-7.14,Finnhub,yfinance,2026-08-27,2.25,45.02,17.94,4.5,23.92,7,6,6,6,39.51,144.26,,,,,,,2026-08-26,4.66,0,0,20,0,15,5,1,5,46,C,32
GS,GS,"Goldman Sachs Group, Inc. (The)",323.49,1040.4599609375,1036.7155059814454,1051.9970021565755,975.7940836588542,940.1834008789062,10.665638211103579,1152.0699462890625,-9.68777856857302,52.369783593558466,6.09,-0.77,daily_close,일봉 종가,2026-08-27 20:49 KST,,,24.2,14.31,74.65,18.620369,2.8635786,14.55,678.596,14.5,38.6,49.8,22.87 -> 40.54 -> 51.32,58283000000.0,,17176000000.0,,29.47,-45154000000.0,-47218000000.0,164259000000.0,386150000000.0,-221891000000.0,1.73,28.31,18.0,,yfinance,,,,,,Financial Services,Capital Markets,,,,,,,,,,,,2026-08-19,0.77,49.8,20.13,3.16,15.8,18,17,17,17,-7.5,-9.38,,,,,,,2026-08-26,4.66,4,3,12,16,15,8,5,0,63,B,33
TXN,TXN,Texas Instruments Incorporated,293.83,261.7699890136719,273.69849700927733,289.28766377766925,266.5999993642171,235.9494499206543,10.943250387615047,332.2799987792969,-21.22005839191613,35.715499009981755,-3.51,-10.72,daily_close,일봉 종가,2026-08-27 20:49 KST,,,51.8,25.9,92.02,42.38222,14.504892,35.18,78.036,22.8,14.96,-12.2,7.07 -> 5.2 -> 5.45,17682000000.0,6140000000.0,5001000000.0,34.72,28.28,7153000000.0,2603000000.0,3225000000.0,14048000000.0,-10823000000.0,2.17,85.41,5.68,,yfinance,5.45,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,46.51,3.83,31.0,3.33,324.45,405.0,225.0,23.94,6.68,Finnhub,yfinance,2026-08-18,0.82,-12.2,34.97,10.68,35.92,23,21,22,22,21.2,35.81,,,,,,,2026-08-26,4.66,0,0,20,16,0,10,5,5,56,B,34
PM,PM,Philip Morris International Inc,278.05,194.10000610351562,189.135001373291,185.36066691080728,177.58116722106934,173.25340003967284,12.032436915563663,200.1699981689453,-3.0324185047484282,59.58187948578033,-2.19,12.42,daily_close,일봉 종가,2026-08-27 20:49 KST,,,-7.5,158.14,84.17,25.916323,-34.307243,,,10.4,11.42,20.26,0.63 -> 0.57 -> 0.91,40648000000.0,14933000000.0,11348000000.0,36.74,27.92,12233000000.0,10664000000.0,4872000000.0,48835000000.0,-43963000000.0,3.03,80.73,5.88,,yfinance,3.82,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Tobacco,74.07,4.25,15.0,0.99,203.8,225.0,175.0,5.0,2.23,Finnhub,yfinance,2026-08-26,,20.26,25.77,8.57,29.15,9,7,7,7,0.57,,,,,,,,2026-08-26,4.66,0,0,0,0,12,0,3,0,15,D,35
WFC,WFC,Wells Fargo & Company,251.55,85.2300033569336,86.80799942016601,85.38133341471354,82.06833349863687,84.91470008850098,0.3713176494811795,96.38999938964844,-11.577960476585854,38.58804600448661,1.62,10.44,daily_close,일봉 종가,2026-08-27 20:49 KST,84.94,-0.34025970375607617,25.0,12.2,78.81,12.334299,1.6022484,12.57,,9.5,29.45,13.84,4.83 -> 5.37 -> 6.26,83699000000.0,,21338000000.0,,25.49,-19001000000.0,-19001000000.0,174210000000.0,193035000000.0,-18825000000.0,2.35,26.16,2.0,,yfinance,15.62,10.0,False,10.0,yfinance dividend history,Financial Services,Banks - Diversified,66.67,4.12,23.0,-5.74,100.24,115.0,90.0,17.61,4.4,Finnhub,yfinance,2026-08-27,0.49,13.84,20.13,3.16,15.8,18,17,17,17,-38.73,-49.3,,,,,,,2026-08-26,4.66,8,6,12,20,8,8,5,5,72,A,36
RTX,RTX,RTX Corporation,249.94,211.99000549316406,218.40649948120117,200.73733342488606,194.56458320617676,192.07884986877443,10.366136426781324,225.49000549316406,-5.986961581944378,32.21732819555551,-1.51,21.55,daily_close,일봉 종가,2026-08-27 20:49 KST,,,28.7,32.79,81.7,37.322186,4.3043656,12.27,57.02,14.5,42.25,49.14,2.23 -> 3.55 -> 4.96,88603000000.0,9300000000.0,6732000000.0,10.5,7.6,10567000000.0,7448000000.0,7435000000.0,39506000000.0,-32071000000.0,1.38,48.77,2.92,,yfinance,7.32,10.0,False,10.0,yfinance dividend history,Industrials,Aerospace & Defense,66.67,4.13,22.0,0.0,234.82,265.0,200.0,10.77,13.19,Finnhub,yfinance,2026-08-27,1.3,49.14,34.77,8.99,43.14,9,8,8,8,7.34,-52.12,,,,,,,2026-08-26,4.66,0,0,12,10,15,8,3,0,48,C,37
QCOM,QCOM,QUALCOMM Incorporated,238.32,163.72000122070312,160.31549987792968,182.8828333536784,172.34108352661133,168.00319984436035,-2.5494744312163227,251.02000427246094,-34.77810595405817,55.09330547764681,5.16,-28.5,daily_close,일봉 종가,2026-08-27 20:49 KST,,,173.0,19.11,84.55,19.137634,6.909698,36.08,55.979,-3.5,20.88,-11.66,6.42 -> 8.97 -> 5.01,44284000000.0,12394000000.0,5541000000.0,27.99,12.51,14012000000.0,12820000000.0,5520000000.0,14811000000.0,-9291000000.0,2.25,38.28,3.68,,yfinance,6.31,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,39.58,3.44,30.0,2.85,221.9,314.0,100.0,35.54,1.08,Finnhub,yfinance,2026-08-25,0.11,-11.66,40.45,11.06,35.48,23,21,22,22,-52.69,-37.53,,,,,,,2026-08-26,4.66,4,0,20,20,0,10,3,5,62,B,38
LIN,LIN,Linde plc,236.79,490.3299865722656,485.8604995727539,506.60600026448566,502.7672495524088,478.3176000976562,2.511382912139733,546.6400146484375,-10.301117109472262,50.21367684670241,-4.08,-1.42,daily_close,일봉 종가,2026-08-27 20:49 KST,,,11.3,32.12,88.76,31.645544,5.6551228,18.4,68.947,9.3,7.67,7.72,12.59 -> 13.62 -> 14.61,33986000000.0,9254000000.0,6898000000.0,27.23,20.3,10350000000.0,5089000000.0,5056000000.0,28069000000.0,-23013000000.0,1.31,40.0,6.4,,yfinance,8.63,10.0,False,10.0,yfinance dividend history,Basic Materials,Specialty Chemicals,73.33,4.3,25.0,-5.98,547.24,612.0,400.0,11.61,-0.19,Finnhub,yfinance,2026-08-18,2.8,7.72,,,,2,1,1,1,,,,,,,,,2026-08-26,4.66,0,0,16,0,4,5,5,5,35,D,39
IBM,IBM,International Business Machines,234.13,229.8699951171875,232.93999862670898,251.9193318684896,247.15824915568035,264.87794975280764,-13.216636065135152,329.2300109863281,-30.17951357820376,46.01790089565257,1.51,-28.26,daily_close,일봉 종가,2026-08-27 20:49 KST,230.46,0.256668941290804,14.2,36.69,65.57,24.62356,7.9240656,35.77,211.169,9.5,24.0,17.14,8.14 -> 6.43 -> 11.17,67536000000.0,12492000000.0,10593000000.0,18.5,15.68,13193000000.0,11455000000.0,13587000000.0,64607000000.0,-51020000000.0,2.94,59.47,6.76,,yfinance,,,,,,Technology,Information Technology Services,,,,,,,,,,,,2026-08-25,1.73,17.14,40.45,11.06,35.63,23,21,22,22,-39.13,-28.35,,,,,,,2026-08-26,4.66,4,0,20,5,12,5,5,5,56,B,40
AXP,AXP,American Express Company,230.63,336.1499938964844,339.9394958496094,338.3764984130859,324.93449885050455,338.28674957275393,-0.6316403698838979,384.8900146484375,-12.66336327183566,41.290821297758654,1.4,7.21,daily_close,일봉 종가,2026-08-27 20:49 KST,,,11.0,18.82,65.89,20.126415,6.6460567,34.38,172.38,12.8,,17.13,11.21 -> 14.01 -> 15.38,72230000000.0,,10833000000.0,,15.0,18428000000.0,16003000000.0,47708000000.0,57759000000.0,-10051000000.0,1.13,21.48,3.8,,yfinance,16.67,10.0,False,10.0,yfinance dividend history,Financial Services,Credit Services,50.0,3.77,25.0,4.29,374.54,450.0,315.0,11.42,2.13,Finnhub,yfinance,2026-08-25,1.83,17.13,19.98,3.09,14.82,18,17,17,17,0.73,115.08,,,,,,,2026-08-26,4.66,4,0,20,5,12,5,5,5,56,B,41
MCD,MCD,McDonald's Corporation,197.95,266.92999267578125,270.6830032348633,272.97633361816406,286.08533376057943,297.4725503540039,-10.267353287513691,341.05999755859375,-21.73518014820165,33.614319111013714,-1.69,-3.32,daily_close,일봉 종가,2026-08-27 20:49 KST,,,6.9,25.8,77.12,22.323793,-150.83978,,,9.4,4.58,1.67,11.56 -> 11.39 -> 11.95,26885000000.0,12394000000.0,8563000000.0,46.1,31.85,10551000000.0,7186000000.0,774000000.0,54814000000.0,-54040000000.0,2.79,59.85,7.44,,yfinance,8.2,10.0,False,10.0,yfinance dividend history,Consumer Cyclical,Restaurants,58.54,3.88,31.0,-1.46,323.9,407.0,250.0,21.34,-0.04,Finnhub,yfinance,2026-08-18,3.24,1.67,23.64,15.72,30.56,8,7,5,5,-5.57,,,,,,,,2026-08-26,4.66,4,0,0,0,0,5,3,5,17,D,42
TMUS,TMUS,"T-Mobile US, Inc.",196.6,179.61000061035156,179.21000061035156,181.65466715494793,190.31775016784667,195.61830001831055,-8.183436522278619,272.8299865722656,-34.16779333279866,49.266502195113446,-1.05,-3.82,daily_close,일봉 종가,2026-08-27 20:49 KST,,,5.3,32.59,43.47,18.787657,3.4310768,17.99,214.035,7.9,3.04,18.43,6.93 -> 9.66 -> 9.72,88309000000.0,18557000000.0,10992000000.0,21.01,12.45,27950000000.0,15427000000.0,5598000000.0,122269000000.0,-116671000000.0,2.27,41.21,4.08,,yfinance,,3.0,False,3.0,yfinance dividend history,Communication Services,Telecom Services,83.78,4.3,24.0,0.0,243.38,300.0,169.0,35.5,4.98,Finnhub,yfinance,2026-08-27,3.54,18.43,17.97,6.17,39.26,7,6,6,6,4.55,-44.39,,,,,,,2026-08-26,4.66,4,0,16,0,12,5,5,5,47,C,43
PEP,PEP,펩시코,194.13,142.19000244140625,140.33100051879882,140.46916605631512,147.1562494913737,148.95574981689452,-4.542118974128319,179.3000030517578,-20.697155593265197,60.782068444578,-0.91,0.47,daily_close,일봉 종가,2026-08-27 20:49 KST,141.14,-0.7384502590742619,137.0,23.3,81.17,18.178244,8.573901,51.51,238.949,6.4,4.42,-4.36,6.56 -> 6.95 -> 6.0,93925000000.0,13491000000.0,8240000000.0,14.36,8.77,12087000000.0,7672000000.0,9159000000.0,49901000000.0,-40742000000.0,4.16,75.33,5.92,,yfinance,7.52,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Beverages - Non-Alcoholic,40.0,3.33,22.0,-3.33,155.0,183.0,124.0,9.01,0.48,Finnhub,yfinance,2026-08-18,0.13,-4.36,25.92,8.4,25.73,9,7,6,6,-29.87,2.07,,,,,,,2026-08-26,4.66,4,0,20,20,0,10,3,5,62,B,44
AMGN,AMGN,Amgen Inc.,182.21,440.3399963378906,416.6274978637695,377.7336669921875,361.6580841064453,354.8038008117676,24.108026839177565,443.8399963378906,-0.788572465050105,75.06001372475052,13.6,33.79,daily_close,일봉 종가,2026-08-27 20:49 KST,,,64.9,24.27,85.46,25.732918,19.162811,91.47,490.281,9.5,25.1,6.74,12.49 -> 7.56 -> 14.23,36751000000.0,9080000000.0,7711000000.0,24.71,20.98,9958000000.0,8100000000.0,9129000000.0,54604000000.0,-45475000000.0,2.29,60.87,10.08,,yfinance,7.05,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,48.84,3.53,29.0,0.0,381.59,452.0,230.0,-13.34,8.95,Finnhub,yfinance,2026-08-27,0.4,6.74,25.77,4.2,14.6,16,15,14,14,-0.14,356.26,,,,,,,2026-08-26,4.66,0,0,20,20,4,10,1,0,55,B,45
NEE,NEE,"NextEra Energy, Inc.",180.93,84.22000122070312,85.58750038146972,86.76233367919922,89.49350039164226,87.87460025787354,-4.158879842919072,97.87999725341797,-13.955860662059669,46.008433868043845,-4.79,0.67,daily_close,일봉 종가,2026-08-27 20:49 KST,84.0201,-0.23735599359500548,53.1,24.14,87.15,18.797754,3.0542574,11.68,161.676,12.4,12.53,-4.52,3.6 -> 3.37 -> 3.28,27412000000.0,8020000000.0,6835000000.0,29.26,24.93,12485000000.0,3211000000.0,2812000000.0,95619000000.0,-92807000000.0,2.96,53.47,2.49,,yfinance,10.09,10.0,False,10.0,yfinance dividend history,Utilities,Utilities - Regulated Electric,65.52,4.0,18.0,0.0,98.5,116.0,55.0,16.96,6.77,Finnhub,yfinance,2026-08-27,0.35,-4.52,,,,3,2,2,2,,,,,,,,,2026-08-26,4.66,4,0,12,20,0,10,5,5,56,B,46
DIS,DIS,Walt Disney Company (The),180.41,109.62999725341797,104.12850036621094,100.3543337504069,100.8983336766561,104.08525024414062,5.327120794033427,124.01000213623047,-11.595842782919581,63.04690725371915,11.32,6.59,daily_close,일봉 종가,2026-08-27 20:49 KST,108.77,-0.7844543236008886,-29.8,41.28,77.83,15.832799,1.5808145,11.01,41.069,6.5,16.1,130.44,1.29 -> 2.72 -> 6.85,94425000000.0,13832000000.0,12404000000.0,14.65,13.14,18101000000.0,10077000000.0,5695000000.0,44877000000.0,-39182000000.0,1.37,20.0,1.5,,yfinance,,3.0,False,7.0,yfinance dividend history,Communication Services,Entertainment,88.89,4.55,30.0,0.0,127.48,163.0,88.0,16.28,5.18,Finnhub,yfinance,2026-08-19,,130.44,18.81,6.17,39.26,7,6,6,6,-15.83,-74.38,,,,,,,2026-08-26,4.66,8,6,12,0,15,0,3,5,49,C,47
TMO,TMO,Thermo Fisher Scientific Inc,172.66,633.7100219726562,598.4545043945312,538.8501698811849,509.672917175293,534.7614506530762,18.50331043846548,639.4500122070312,-0.8976448705605146,78.28470003764835,9.93,28.27,daily_close,일봉 종가,2026-08-27 20:49 KST,630.99,-0.42922186462968803,9.4,32.43,94.15,34.125473,4.4479303,13.51,80.575,10.5,5.09,7.16,15.45 -> 16.53 -> 17.74,44557000000.0,8110000000.0,6704000000.0,18.2,15.05,7818000000.0,6293000000.0,9852000000.0,39385000000.0,-29533000000.0,0.3,9.69,1.88,,yfinance,12.75,10.0,False,10.0,yfinance dividend history,Healthcare,Diagnostics & Research,80.56,4.46,26.0,0.0,631.42,750.0,520.0,-0.36,3.16,Finnhub,yfinance,2026-08-27,3.63,7.16,25.73,4.88,15.58,16,15,14,14,32.63,-8.85,,,,,,,2026-08-26,4.66,0,0,12,0,4,5,1,0,22,D,48
ABT,ABT,Abbott Laboratories,153.99,114.0999984741211,110.61499977111816,99.50999972025554,97.97508322397867,106.94049987792968,6.694843024264734,140.22000122070312,-18.627872285830133,71.99141521414519,5.65,29.98,daily_close,일봉 종가,2026-08-27 20:49 KST,,,-47.5,26.29,81.89,36.911392,3.9489453,10.58,63.212,13.0,17.99,6.82,3.26 -> 7.64 -> 3.72,44328000000.0,8053000000.0,6524000000.0,18.17,14.72,9566000000.0,7395000000.0,8522000000.0,13860000000.0,-5338000000.0,2.21,78.96,2.52,,yfinance,7.87,10.0,False,10.0,yfinance dividend history,Healthcare,Medical Devices,72.73,4.41,25.0,1.3,119.4,135.0,103.0,4.65,-0.22,Finnhub,yfinance,2026-08-27,,6.82,25.73,5.13,15.58,16,15,14,14,43.46,-23.02,,,,,,,2026-08-26,4.66,0,0,12,0,4,0,1,5,22,D,49
UNP,UNP,Union Pacific Corporation,152.51,310.6199951171875,298.3029983520508,285.1855000813802,270.3010840098063,257.7001007080078,20.535457403309906,310.6199951171875,0.0,73.37419186205643,6.31,17.88,daily_close,일봉 종가,2026-08-27 20:49 KST,,,6.6,19.51,91.32,23.694984,8.954079,39.7,150.772,11.5,1.37,7.07,10.45 -> 11.09 -> 11.98,24510000000.0,9846000000.0,7138000000.0,40.17,29.12,9290000000.0,5499000000.0,1266000000.0,32822000000.0,-31556000000.0,1.83,44.7,5.68,,yfinance,2.31,10.0,False,10.0,yfinance dividend history,Industrials,Railroads,67.74,4.2,24.0,2.22,329.25,375.0,245.0,6.0,1.49,Finnhub,yfinance,2026-08-27,3.59,7.07,35.32,8.67,38.21,9,8,8,8,-32.91,3.28,,,,,,,2026-08-26,4.66,4,0,20,0,4,5,1,0,34,D,50
HON,HON,Honeywell International Inc.,145.11,220.6699981689453,232.80800018310546,232.20261103312174,234.06695823669435,229.594448928833,-3.8870498836206564,260.1363525390625,-15.171410679401626,31.154922692073114,-8.48,-11.05,daily_close,일봉 종가,2026-08-27 20:49 KST,,,263.9,12.77,84.61,8.292747,3.7729752,46.58,185.369,4.3,-1.51,-6.78,16.94 -> 17.42 -> 14.72,37442000000.0,6567000000.0,4729000000.0,17.54,12.63,6408000000.0,5422000000.0,12487000000.0,35563000000.0,-23076000000.0,1.27,36.14,2.8,,yfinance,5.43,10.0,False,10.0,yfinance dividend history,Industrials,Conglomerates,64.52,4.08,22.0,2.02,264.09,303.0,186.0,19.68,1.8,Finnhub,yfinance,2026-08-27,0.03,-6.78,35.32,8.99,34.77,9,8,8,8,-76.52,-58.03,,,,,,,2026-08-26,4.66,12,0,20,20,0,10,3,5,70,A,51
PFE,PFE,"Pfizer, Inc.",143.68,28.299999237060547,26.78800001144409,25.540500005086262,26.14924998283386,26.0490500164032,8.641195050260622,30.190000534057617,-6.26035529500883,70.03817594871322,12.52,10.42,daily_close,일봉 종가,2026-08-27 20:49 KST,,,-10.1,27.66,69.36,18.229008,1.5104363,8.31,71.602,5.4,16.53,91.72,0.37 -> 1.41 -> 1.36,62579000000.0,17407000000.0,7771000000.0,27.82,12.42,11704000000.0,9075000000.0,1142000000.0,63961000000.0,-62819000000.0,6.08,131.3,1.72,,yfinance,,,,,,Healthcare,Drug Manufacturers - General,41.67,,,-2.77,,,,,21.68,Finnhub,,2026-08-27,,91.72,25.77,5.13,15.58,16,15,14,14,-29.26,-70.56,,,,,,,2026-08-26,4.66,4,6,6,0,15,0,1,0,32,D,52
COP,COP,ConocoPhillips,131.26,130.61000061035156,125.3495002746582,116.80900014241537,119.60550047556559,111.18025032043457,17.475900831234117,134.88999938964844,-3.172954851110575,74.75865940446478,10.63,13.0,daily_close,일봉 종가,2026-08-27 20:49 KST,,,107.0,11.47,87.4,16.662304,2.3402026,14.18,35.639,35.5,-11.27,-16.28,9.06 -> 7.81 -> 6.35,58944000000.0,11342000000.0,7988000000.0,19.24,13.55,19796000000.0,7243000000.0,6497000000.0,23444000000.0,-16947000000.0,2.57,43.65,3.36,,yfinance,-13.95,10.0,False,10.0,yfinance dividend history,Energy,Oil & Gas E&P,70.97,4.36,24.0,0.0,143.83,189.0,126.0,10.12,6.71,Finnhub,yfinance,2026-08-18,0.16,-16.28,,,,3,2,2,2,,,,,,,,,2026-08-26,4.66,8,3,12,20,0,10,1,0,54,C,53
LOW,LOW,"Lowe's Companies, Inc.",124.59,210.36000061035156,216.46650009155275,215.19966634114584,224.52483304341635,237.2080505371094,-11.318355285988766,287.3900146484375,-26.80330217189915,39.47093815307354,-2.47,1.28,daily_close,일봉 종가,2026-08-27 20:49 KST,210.303,-0.02709669622845604,0.0,19.34,81.56,18.140322,-16.187675,,,8.3,-2.99,-5.25,13.2 -> 12.23 -> 11.85,86286000000.0,10153000000.0,6654000000.0,11.77,7.71,9864000000.0,7651000000.0,982000000.0,44677000000.0,-43695000000.0,2.38,41.0,5.0,,yfinance,8.3,10.0,False,10.0,yfinance dividend history,Consumer Cyclical,Home Improvement Retail,68.29,4.2,33.0,0.0,254.36,290.0,191.0,20.92,1.63,Finnhub,yfinance,2026-08-26,,-5.25,23.64,15.72,30.56,8,7,5,5,-23.26,,,,,,,,2026-08-26,4.66,4,0,0,0,0,0,5,5,14,D,54
CRM,CRM,세일즈포스,124.31,205.6199951171875,196.41050033569337,177.41333338419597,180.5400005340576,200.1912506866455,2.7117790672278073,367.8699951171875,-44.105255159044475,66.69619312281128,9.15,-1.9,daily_close,일봉 종가,2026-08-27 20:49 KST,,,52.2,233.06,94.09,20.125444,4.0683236,16.91,124.282,13.3,16.32,36.28,4.2 -> 6.36 -> 7.8,41525000000.0,8917000000.0,7457000000.0,21.47,17.96,14996000000.0,14402000000.0,7327000000.0,17176000000.0,-9849000000.0,0.86,19.56,1.76,,yfinance,,2.0,False,2.0,yfinance dividend history,Technology,Software - Application,75.86,4.36,53.0,1.72,243.64,475.0,160.0,18.49,15.86,Finnhub,yfinance,2026-08-26,0.39,36.28,40.45,11.06,35.92,23,21,22,22,-50.25,-63.22,,,,,,,2026-08-26,4.66,4,0,16,20,15,10,1,5,71,A,55
SPGI,SPGI,S&P Global Inc.,121.63,436.489990234375,418.69750061035154,415.4187459309896,409.0930842081706,431.1144125366211,1.2469028038577272,533.7275390625,-18.21857440575844,73.45037450353655,4.02,7.66,daily_close,일봉 종가,2026-08-27 20:49 KST,,,17.7,37.65,89.83,25.474451,3.9193296,14.26,42.98,10.4,12.76,33.46,8.23 -> 12.35 -> 14.66,15336000000.0,6177000000.0,4471000000.0,40.28,29.15,5651000000.0,5456000000.0,1745000000.0,13582000000.0,-11837000000.0,0.89,23.49,3.88,,yfinance,4.97,10.0,False,10.0,yfinance dividend history,Financial Services,Financial Data & Stock Exchanges,88.24,4.67,20.0,0.0,516.95,553.0,444.0,18.43,0.84,Finnhub,yfinance,2026-08-25,1.44,33.46,19.98,3.09,15.8,18,17,17,17,27.5,26.84,,,,,,,2026-08-26,4.66,0,0,12,10,15,8,1,5,51,C,56
SYK,SYK,Stryker Corporation,118.0,329.6700134277344,336.705500793457,323.95750020345054,324.3347503662109,340.0543504333496,-3.0537286149646126,403.5299987792969,-18.30346828612334,43.006508901015735,-6.41,10.09,daily_close,일봉 종가,2026-08-27 20:49 KST,,,44.1,40.17,82.66,36.07772,5.8082113,16.51,64.391,9.4,8.42,0.9,8.25 -> 7.76 -> 8.4,25116000000.0,5059000000.0,3246000000.0,20.14,12.92,5044000000.0,4283000000.0,4011000000.0,15859000000.0,-11848000000.0,1.07,36.06,3.52,,yfinance,6.25,10.0,False,10.0,yfinance dividend history,Healthcare,Medical Devices,82.35,4.39,26.0,5.21,382.04,465.0,315.0,15.89,-1.88,Finnhub,yfinance,2026-08-27,0.82,0.9,25.73,4.2,14.6,16,15,14,14,40.22,38.29,,,,,,,2026-08-26,4.66,0,0,16,16,0,10,5,5,52,C,57
LMT,LMT,Lockheed Martin Corporation,117.81,565.6199951171875,585.3299957275391,545.9533335367838,561.1835845947265,553.8184512329102,2.130940899134853,676.7000122070312,-16.414957157686537,43.987715422978745,-0.63,9.51,daily_close,일봉 종가,2026-08-27 20:49 KST,563.97,-0.291714425131951,443.8,19.77,76.51,21.087822,14.990818,89.17,234.238,10.5,10.24,-11.68,27.55 -> 22.31 -> 21.49,75048000000.0,7731000000.0,5017000000.0,10.3,6.69,8557000000.0,6908000000.0,4121000000.0,21700000000.0,-17579000000.0,2.44,50.33,13.8,,yfinance,5.4,10.0,False,10.0,yfinance dividend history,Industrials,Aerospace & Defense,46.43,3.43,19.0,7.14,632.95,756.0,503.0,11.9,10.62,Finnhub,yfinance,2026-08-26,0.05,-11.68,35.32,8.64,34.77,9,8,8,8,-40.29,73.5,,,,,,,2026-08-26,4.66,4,0,20,20,0,10,5,5,64,B,58
MDT,MDT,Medtronic plc.,101.56,92.0199966430664,89.71399955749511,84.19899965922038,83.63549995422363,89.82534984588624,2.4432376839561827,105.3499984741211,-12.653063145823548,69.20656603013296,5.12,24.38,daily_close,일봉 종가,2026-08-27 20:49 KST,91.74,-0.3042780409485146,18.3,25.7,89.1,23.034851,2.2237175,9.84,58.214,9.9,4.4,13.14,2.82 -> 2.76 -> 3.61,36364000000.0,6828000000.0,4801000000.0,18.78,13.2,7330000000.0,5426000000.0,1949000000.0,27961000000.0,-26012000000.0,3.13,76.14,2.88,,yfinance,1.96,10.0,False,10.0,yfinance dividend history,Healthcare,Medical Devices,64.71,4.21,25.0,5.25,98.44,121.0,78.0,6.98,1.09,Finnhub,yfinance,2026-08-27,1.26,13.14,25.77,5.13,15.58,16,15,14,14,-10.61,-56.65,,,,,,,2026-08-26,4.66,4,3,6,10,8,8,1,5,45,C,59
