yf_symbol,symbol,name,market_cap,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
LLY,LLY,일라이릴리,979.64,1210.02001953125,1189.8690124511718,1115.3888387044271,1038.5678395589193,1021.5395547485351,18.450628162813697,1235.56005859375,-2.0670819588946845,48.50898600250486,0.88,25.61,daily_close,일봉 종가,2026-07-30 13:35 KST,1207.9,-0.17520532693923396,169.9,66.6,85.32,42.365448,34.130653,107.46,139.015,55.5,74.27,98.92,5.8 -> 11.71 -> 22.95,65179000000.0,29696000000.0,20640000000.0,45.56,31.67,16813000000.0,5964000000.0,7268000000.0,42503000000.0,-35235000000.0,0.57,22.13,6.92,,yfinance,,,,,,Healthcare,Drug Manufacturers - General,79.49,,,2.57,,,,,18.88,Finnhub,,,,2026-07-28,,,,,0.25,98.92,23.4,4.0,15.2,15,14,13,13,81.05,753.27,2026-07-29,4.25,0,0,20,20,15,10,5,0,70,A,11
WMT,WMT,월마트,932.53,114.22000122070312,112.05549926757813,118.86866594950358,122.57233282725016,117.91294967651368,-3.1319278043182783,134.1999969482422,-14.888223682482558,55.12494349882575,0.85,-13.21,daily_close,일봉 종가,2026-07-30 13:35 KST,,,19.4,36.02,38.09,39.880283,9.55942,24.13,74.816,7.3,1.63,19.45,1.91 -> 2.41 -> 2.73,713163000000.0,29825000000.0,21893000000.0,4.18,3.07,41565000000.0,14923000000.0,10727000000.0,67095000000.0,-56368000000.0,0.87,33.54,0.99,,yfinance,,,,,,Consumer Defensive,Discount Stores,89.58,,,-2.09,,,,,-1.67,Finnhub,,,,2026-07-22,,,,,2.06,19.45,24.99,7.83,30.13,9,7,6,6,59.58,22.09,2026-07-29,4.25,0,0,20,0,12,8,3,5,48,C,12
AMD,AMD,AMD,876.24,429.55999755859375,519.9170013427735,494.8683344523112,362.70716705322263,309.1723500823975,38.93868499046301,580.9099731445312,-26.053946839070953,29.087542898221088,-26.05,19.14,daily_close,일봉 종가,2026-07-30 13:35 KST,427.75,-0.42136082709769984,91.2,135.05,73.28,164.02933,12.733457,8.06,6.005,37.8,77.09,123.61,0.53 -> 1.0 -> 2.65,34639000000.0,3694000000.0,4335000000.0,10.66,12.51,7709000000.0,6735000000.0,5539000000.0,3847000000.0,1692000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Semiconductors,84.21,4.51,47.0,3.51,541.66,725.0,320.0,26.1,4.63,Finnhub,yfinance,,,2026-07-21,,,,,1.8,123.61,35.07,9.5,35.48,21,19,20,20,367.72,34.04,2026-07-29,4.25,0,0,6,5,15,10,3,5,44,C,13
JPM,JPM,JP모건 체이스,871.43,344.7099914550781,342.51300048828125,322.0211675008138,311.7572509765625,311.3838507080078,10.70259124591566,357.30999755859375,-3.526351400634796,58.49263425662039,5.31,10.32,daily_close,일봉 종가,2026-07-30 13:35 KST,345.96,0.3626261425279148,46.9,11.94,76.14,15.131691,2.6780546,17.79,,30.4,,11.06,16.23 -> 19.75 -> 20.02,181847000000.0,,57048000000.0,,31.37,-147782000000.0,-147782000000.0,343338000000.0,499982000000.0,-156644000000.0,1.74,25.71,6.0,,yfinance,11.53,10.0,False,10.0,yfinance dividend history,Financial Services,Banks - Diversified,56.67,3.91,20.0,0.0,371.25,420.0,305.0,7.7,4.8,Finnhub,yfinance,,,2026-07-28,,,,,0.32,11.06,20.06,3.27,15.68,17,16,16,16,-24.57,-18.1,2026-07-29,4.25,8,3,16,20,8,10,3,0,68,B,14
INTC,INTC,Intel Corporation,673.43,81.87999725341797,103.79999961853028,113.74566650390625,83.9930832862854,66.49659999847412,23.134111000106536,140.94000244140625,-41.90435941885386,24.769579953142213,-41.36,-17.81,daily_close,일봉 종가,2026-07-30 13:35 KST,81.19,-0.8426933030816242,98.63,65.53,64.05,,6.296163,-2.91,36.028,7.2,6.88,,1.94 -> 0.4,52853000000.0,-23000000.0,-267000000.0,-0.04,-0.51,9697000000.0,-4949000000.0,14265000000.0,46585000000.0,-32320000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Semiconductors,32.08,,,-1.25,,,,,1244.7,Finnhub,,,,2026-07-30,,,,,,,37.04,9.68,35.48,21,20,20,20,,-34.96,2026-07-29,4.25,0,0,0,0,0,10,1,5,16,D,15
V,V,비자,622.33,368.7300109863281,356.74850311279295,336.31666768391926,324.59816589355466,330.07729904174806,11.710200021871628,373.30999755859375,-1.2268588042694362,68.0562854495204,7.47,12.41,daily_close,일봉 종가,2026-07-30 13:35 KST,370.0,0.3444224705970472,35.5,28.25,91.64,31.662008,19.233988,60.35,67.233,17.1,10.39,10.99,8.28 -> 9.73 -> 10.2,40000000000.0,26556000000.0,20058000000.0,66.39,50.14,23059000000.0,21577000000.0,17164000000.0,25171000000.0,-8007000000.0,0.73,21.97,2.68,,yfinance,15.71,10.0,False,10.0,yfinance dividend history,Financial Services,Credit Services,91.84,4.63,38.0,0.17,403.26,450.0,330.0,9.36,1.24,Finnhub,yfinance,,,2026-07-28,,,,,0.89,10.99,19.08,3.1,15.68,17,16,16,16,65.94,520.45,2026-07-29,4.25,0,0,20,16,8,10,1,0,55,B,16
XOM,XOM,엑슨모빌,571.22,156.75,146.4650001525879,147.35616658528645,150.6850830078125,138.70814979553222,13.007058511747882,171.47000122070312,-8.58459270771023,84.14156255468168,14.65,2.62,daily_close,일봉 종가,2026-07-30 13:35 KST,156.79,0.025518341307809916,-43.4,12.2,68.74,23.05565,2.20271,9.87,18.261,2.6,-14.41,-13.19,8.89 -> 7.84 -> 6.7,323905000000.0,33938000000.0,28844000000.0,10.48,8.91,51970000000.0,23612000000.0,10681000000.0,43537000000.0,-32856000000.0,2.63,68.01,4.12,,yfinance,,,,,,Energy,Oil & Gas Integrated,51.61,,,0.0,,,,,5.59,Finnhub,,,,2026-07-22,,,,,,-13.19,,,,2,1,1,1,,,2026-07-29,4.25,4,3,6,0,0,0,1,0,14,D,17
ORCL,ORCL,오라클,530.03,117.73999786376953,130.14850044250488,171.09666684468587,163.13358300526937,184.8391996383667,-36.301391645211126,328.3299865722656,-64.13973664331908,28.38721086346358,-19.66,-31.48,daily_close,일봉 종가,2026-07-30 13:35 KST,118.2499,0.43307469465087395,21.9,36.02,43.94,21.589928,9.205522,53.38,388.87,20.6,24.33,25.36,3.71 -> 4.34 -> 5.83,67357000000.0,22444000000.0,17087000000.0,33.32,25.37,31977000000.0,-23686000000.0,31289000000.0,156189000000.0,-124900000000.0,1.7,34.31,2.0,,yfinance,14.07,10.0,False,10.0,yfinance dividend history,Technology,Software - Infrastructure,81.63,4.45,41.0,0.0,248.15,400.0,110.0,110.76,9.27,Finnhub,yfinance,,,2026-07-29,,,,,0.99,25.36,39.0,9.68,34.6,21,19,20,20,-44.64,-4.9,2026-07-29,4.25,4,0,20,16,15,8,3,1,67,B,18
AMAT,AMAT,"Applied Materials, Inc.",489.96,436.45001220703125,558.8514938354492,520.9299987792969,442.79799880981443,370.56594947814943,17.779308331395054,723.0,-39.63346995753371,25.913856527877556,-39.63,12.17,daily_close,일봉 종가,2026-07-30 13:35 KST,,,33.5,18.76,85.14,58.803005,20.815569,39.69,30.399,11.4,7.66,3.34,8.11 -> 8.61 -> 8.66,28368000000.0,8470000000.0,6998000000.0,29.86,24.67,7958000000.0,5698000000.0,7241000000.0,7050000000.0,191000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22,,,,,1.76,3.34,16.16,2.24,11.73,5,4,4,4,263.88,829.27,2026-07-29,4.25,0,0,20,5,4,10,3,5,47,C,19
CSCO,CSCO,시스코 시스템즈,471.16,112.4800033569336,114.16350021362305,114.81833343505859,98.2191665649414,89.03980003356934,26.325534552556217,130.0,-13.476920494666466,38.852784182881635,-4.24,22.46,daily_close,일봉 종가,2026-07-30 13:35 KST,113.02,0.48008234970693153,37.1,18.51,82.88,39.003334,9.43553,25.23,67.541,12.0,-3.59,-7.8,3.07 -> 2.54 -> 2.61,56654000000.0,12504000000.0,10180000000.0,22.07,17.97,14193000000.0,13288000000.0,8346000000.0,28093000000.0,-19747000000.0,1.49,55.0,1.68,,yfinance,,,,,,Technology,Communication Equipment,69.7,,,-2.18,,,,,-0.11,Finnhub,,,,2026-07-22,,,,,1.05,-7.8,35.07,9.68,35.48,21,19,20,20,11.22,-2.53,2026-07-29,4.25,0,0,20,10,0,10,5,5,50,C,20
CAT,CAT,"Caterpillar, Inc.",454.06,782.7100219726562,908.2054962158203,919.2218322753906,834.5341654459636,734.9793984985351,6.4941444034524505,1064.9000244140625,-26.499201424722944,19.531867975904134,-26.5,-12.02,daily_close,일봉 종가,2026-07-30 13:35 KST,,,30.2,19.61,72.9,52.901146,26.286688,51.33,230.793,22.2,-14.7,-3.31,20.12 -> 22.05 -> 18.81,67589000000.0,11151000000.0,8884000000.0,16.5,13.14,11739000000.0,7453000000.0,9980000000.0,43330000000.0,-33350000000.0,0.83,29.58,6.52,,yfinance,,,,,,Industrials,Farm & Heavy Construction Machinery,55.88,,,2.94,,,,,7.97,Finnhub,,,,2026-07-22,,,,,1.75,-3.31,34.66,8.72,27.39,9,8,8,8,52.63,201.45,2026-07-29,4.25,0,0,20,5,0,10,1,5,41,C,21
MA,MA,마스터카드,432.77,563.3200073242188,538.3934967041016,508.73616689046224,509.9384999593099,527.7732482910156,6.735233198785119,598.9600219726562,-5.950316104747395,70.913248913963,9.68,13.7,daily_close,일봉 종가,2026-07-30 13:35 KST,563.0375,-0.05015041549130177,21.2,35.06,91.37,31.212257,71.232834,232.08,282.059,15.8,19.52,18.17,11.83 -> 13.89 -> 16.52,32791000000.0,19514000000.0,14968000000.0,59.51,45.65,17648000000.0,16433000000.0,10566000000.0,19000000000.0,-8434000000.0,0.62,18.23,3.48,,yfinance,15.75,10.0,False,10.0,yfinance dividend history,Financial Services,Credit Services,90.38,4.63,38.0,0.18,644.24,735.0,550.0,14.36,2.2,Finnhub,yfinance,,,2026-07-30,,,,,1.47,18.17,19.08,3.1,15.68,17,16,16,16,63.59,2197.83,2026-07-29,4.25,0,0,20,10,12,8,1,0,51,C,22
COST,COST,코스트코,421.95,974.030029296875,937.660498046875,974.1113271077473,985.3431640625,957.6773483276368,1.7075355283065252,1094.3199462890625,-10.992207297335797,75.47138488609193,4.12,-3.72,daily_close,일봉 종가,2026-07-30 13:35 KST,,,45.5,45.01,73.76,46.512577,24.80471,29.15,60.257,21.5,11.83,13.4,14.16 -> 16.56 -> 18.21,275235000000.0,10383000000.0,8099000000.0,3.77,2.94,13335000000.0,7837000000.0,14161000000.0,8173000000.0,5988000000.0,0.6,27.01,5.88,,yfinance,,,,,,Consumer Defensive,Discount Stores,68.18,,,0.0,,,,,-0.24,Finnhub,,,,2026-07-22,,,,,1.02,13.4,24.99,7.83,27.62,9,7,6,6,86.12,216.79,2026-07-29,4.25,0,0,20,10,8,10,1,5,54,C,23
BAC,BAC,뱅크오브아메리카,398.83,61.06999969482422,60.54749984741211,55.8971664428711,53.46708329518636,53.435000038146974,14.28838710812512,62.619998931884766,-2.4752463486091187,60.99033783856111,7.18,14.71,daily_close,일봉 종가,2026-07-30 13:35 KST,,,24.4,11.85,70.64,14.362283,1.4969997,10.64,,8.1,,11.22,3.08 -> 3.21 -> 3.81,113097000000.0,,30509000000.0,,26.98,12613000000.0,12613000000.0,239319000000.0,365904000000.0,-126585000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-28,,,,,0.59,11.22,25.11,3.22,18.3,5,4,4,4,-42.8,-53.51,2026-07-29,4.25,8,6,12,20,8,8,3,0,65,B,24
GE,GE,GE Aerospace,373.67,350.6300048828125,356.8135009765625,334.21983388264977,321.1172500610352,314.4588005065918,11.50268471352974,378.67999267578125,-7.40730652146828,44.371557771557065,-6.18,22.38,daily_close,일봉 종가,2026-07-30 13:35 KST,,,-1.8,275.66,80.96,43.8382,20.821056,45.43,116.527,24.7,28.38,-1.32,8.36 -> 5.99 -> 8.14,45855000000.0,8680000000.0,8704000000.0,18.93,18.98,8537000000.0,7264000000.0,12392000000.0,20495000000.0,-8103000000.0,0.54,19.25,1.88,,yfinance,93.3,10.0,False,10.0,yfinance dividend history,Industrials,Aerospace & Defense,87.5,4.5,21.0,0.0,375.9,455.0,270.0,7.21,10.84,Finnhub,yfinance,,,2026-07-21,,,,,,-1.32,34.66,8.72,27.39,9,8,8,8,26.48,138.77,2026-07-29,4.25,0,0,20,0,0,0,5,0,25,D,25
UNH,UNH,유나이티드헬스,364.13,420.57000732421875,425.1379989624023,404.6539993286133,351.3310826619466,344.07799926757815,22.2310081491596,625.25,-32.73570454630648,43.62155130448274,1.19,14.04,daily_close,일봉 종가,2026-07-30 13:35 KST,,,0.7,25.21,85.93,32.26923,3.969369,12.18,73.982,2.0,-41.26,-25.54,23.86 -> 15.51 -> 13.23,447567000000.0,18964000000.0,12056000000.0,4.24,2.69,19697000000.0,16075000000.0,24365000000.0,78389000000.0,-54024000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-28,,,,,46.1,-25.54,16.16,2.24,17.84,5,4,4,4,99.69,77.2,2026-07-29,4.25,0,0,12,0,0,2,5,5,24,D,26
MS,MS,Morgan Stanley,352.0,203.1300048828125,217.41799926757812,209.97916590372722,191.30541585286457,183.8317992401123,10.497751598184491,228.5500030517578,-11.122291765267953,30.808080799367403,-2.83,6.81,daily_close,일봉 종가,2026-07-30 13:35 KST,203.96,0.4086029130291901,31.9,15.4,62.71,19.190218,3.201366,16.39,502.246,16.3,,40.39,5.18 -> 7.95 -> 10.21,65966000000.0,,16861000000.0,,25.56,-17889000000.0,-20787000000.0,81310000000.0,370538000000.0,-289228000000.0,1.97,35.55,4.0,,yfinance,,,,,,Financial Services,Capital Markets,56.25,,,1.7,,,,,13.19,Finnhub,,,,2026-07-21,,,,,0.6,40.39,19.95,3.18,15.68,17,16,16,16,-3.81,0.67,2026-07-29,4.25,4,0,16,20,15,10,3,5,73,A,27
PG,PG,프록터앤갬블,350.17,146.10000610351562,148.5760009765625,146.7393341064453,148.9276673634847,148.09200073242187,-1.3451061630975267,179.6999969482422,-18.697824938975458,48.17162171541574,-0.37,-0.79,daily_close,일봉 종가,2026-07-30 13:35 KST,,,5.8,23.71,71.82,21.582724,6.3866386,31.11,67.651,7.4,2.84,5.04,5.9 -> 6.02 -> 6.51,84284000000.0,20451000000.0,15974000000.0,24.26,18.95,17817000000.0,14044000000.0,9556000000.0,35463000000.0,-25907000000.0,2.98,61.8,4.35,,yfinance,5.0,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Household & Personal Products,59.46,3.96,23.0,-1.65,163.61,186.0,145.0,11.98,0.19,Finnhub,yfinance,,,2026-07-30,,,,,3.72,5.04,25.77,8.95,26.64,9,7,6,6,-16.25,-28.64,2026-07-29,4.25,4,0,20,0,4,5,5,5,43,C,28
CVX,CVX,쉐브론,345.8,191.86000061035156,182.63150024414062,183.50550028483073,187.36408348083495,174.93675010681153,9.673925286257555,211.14999389648438,-9.135682616022082,76.63777699306327,15.75,0.65,daily_close,일봉 종가,2026-07-30 13:35 KST,,,-44.5,14.21,70.29,33.93554,2.0966353,6.64,23.989,2.3,-11.86,-23.6,11.36 -> 9.72 -> 6.63,184432000000.0,16674000000.0,12299000000.0,9.04,6.67,33939000000.0,16592000000.0,6293000000.0,40758000000.0,-34465000000.0,3.71,120.38,7.12,,yfinance,6.39,10.0,False,10.0,yfinance dividend history,Energy,Oil & Gas Integrated,76.67,4.28,24.0,2.48,213.83,243.0,170.0,11.45,15.54,Finnhub,yfinance,,,2026-07-30,,,,,,-23.6,,,,2,1,1,1,,,2026-07-29,4.25,0,3,6,0,0,0,1,0,10,D,29
KO,KO,코카콜라,341.57,89.08000183105469,83.46749954223633,81.34650001525878,79.37950000762939,75.87080013275147,17.410125733735534,89.08000183105469,0.0,66.8583385787139,9.61,13.36,daily_close,일봉 종가,2026-07-30 13:35 KST,,,18.2,23.92,68.33,25.768024,10.516888,43.37,124.943,12.1,6.34,10.94,2.47 -> 2.46 -> 3.04,47941000000.0,14911000000.0,13107000000.0,31.1,27.34,7408000000.0,5296000000.0,10270000000.0,45492000000.0,-35222000000.0,2.38,64.78,2.12,,yfinance,5.04,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Beverages - Non-Alcoholic,82.86,4.25,23.0,0.51,88.3,98.0,75.0,-0.88,1.67,Finnhub,yfinance,,,2026-07-28,,,,,1.42,10.94,24.99,7.83,26.64,9,7,6,6,3.11,34.32,2026-07-29,4.25,0,0,20,10,8,8,1,0,47,C,30
