yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,dividend_year,dividend_report_code,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
009540.KS,009540,HD한국조선해양,250536,,"선박,해양구조물,엔진,펌프 전동기,중전기,중장비 제조/자동창고,물류시스템",KOSPI,주권,KRX,356000.0,351925.0,393341.6666666667,401379.1666666667,412672.5,-13.733044969073537,479500.0,-25.75599582898853,48.26666666666306,-2.06,-24.01,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,84.96,21.88,33.54,7.0,1.85,17.78,133.86,17.21,172.26,212.72,3133 -> 16565 -> 30639,299332.0,39045.0,29284.0,13.04,9.78,44220.51,34183.5,37420.16,226338.6,-188918.44,3.46,40.11,12300.0,8697.9,OpenDART,141.18,2.0,False,2.0,OpenDART,,4.0,,,583667.0,,,63.95,,,Naver/FnGuide,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,0.08,212.72,2025.0,11011.0,18,17,17,16,8.0,0.97,8.82,-12.5,90.72,기타 금융업,기타 금융업,2026-07-28,4.63,15,3,16,20,15,10,5,5,89,S,27
042660.KS,042660,한화오션,248194,,선박 제조,KOSPI,주권,KRX,78900.0,89185.0,109111.66666666667,119873.33333333333,121124.0,-34.86014332419669,149900.0,-47.36490993995998,41.505791505780294,-25.21,-41.08,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,135.85,27.59,9.36,15.0,3.64,22.59,226.17,18.63,390.79,131.76,757 -> 1724 -> 4066,127835.0,11676.0,12459.0,9.13,9.75,13146.72,5980.49,7784.71,139659.07,-131874.36,,,,,,,,,,,,4.0,,,149476.0,,,89.45,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011,OpenDART,0.11,131.76,,,3,2,2,2,,,,,,선박 및 보트 건조업,선박 및 보트 건조업,2026-07-28,4.63,8,0,20,20,15,10,5,3,81,A,28
005490.KS,005490,POSCO홀딩스,236932,,"열연코일,냉연강판,후판,선재,스테인리스 제조",KOSPI,주권,KRX,297500.0,310925.0,380683.3333333333,373283.3333333333,349075.0,-14.774761870658168,535000.0,-44.39252336448598,43.09623430961838,-10.66,-36.23,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,-38.15,27.33,32.57,14.0,0.42,1.18,68.64,-4.94,-15.94,-36.54,20079 -> 13073 -> 8085,690949.0,18271.0,5044.0,2.64,0.73,45719.1,-16728.84,70498.0,428147.47,-357649.47,3.36,115.0,10000.0,7562.08,OpenDART,-5.9,5.0,True,5.0,OpenDART,,4.0,,,535544.0,,,80.01,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,,-36.54,2025.0,11011.0,1,0,0,0,,,,,,1차 철강 제조업,1차 철강 제조업,2026-07-28,4.63,8,10,0,0,0,0,5,5,28,D,29
316140.KS,316140,우리금융지주,231168,,금융지주,KOSPI,주권,KRX,32150.0,30860.0,30918.333333333332,32520.416666666668,30338.75,5.970087759054015,40800.0,-21.20098039215686,51.05263157887214,10.48,-4.03,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,1.86,4.73,45.89,8.0,0.64,8.91,1488.67,-10.87,-13.64,11.6,3389 -> 4144 -> 4221,415484.0,36748.0,32275.0,8.84,7.77,136423.91,131352.22,384996.79,5635980.38,-5250983.59,4.23,31.96,1360.0,9984.68,OpenDART,6.37,5.0,True,5.0,OpenDART,,4.0,,,43684.0,,,35.88,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,4.3,11.6,2025.0,11011.0,18,17,17,16,8.0,1.08,8.94,0.0,-40.74,기타 금융업,기타 금융업,2026-07-28,4.63,15,10,6,0,8,2,5,5,51,C,30
298040.KS,298040,효성중공업,216702,,-,KOSPI,주권,KRX,2277000.0,2880250.0,3465666.6666666665,3089608.3333333335,2634990.0,-13.586009814078992,4601000.0,-50.51075853075419,36.277302943969374,-30.45,-42.73,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,133.52,20.47,26.54,28.0,9.03,24.41,190.31,21.93,106.07,111.72,12438 -> 23876 -> 55755,59685.0,7470.0,5028.0,12.52,8.42,4930.1,3010.24,2167.73,47381.62,-45213.89,0.33,13.4,7500.0,698.38,OpenDART,73.21,3.0,False,3.0,OpenDART,,4.0,,,4720000.0,,,107.29,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011,OpenDART,0.21,111.72,2025.0,11011,3,2,2,2,,,,,,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-07-28,4.63,0,0,20,20,15,10,5,3,73,A,31
015760.KS,015760,한국전력,216020,,"전력자원개발,발전,송전,전력용기자재확보",KOSPI,주권,KRX,33400.0,35705.0,38235.0,44344.583333333336,45991.0,-27.37709551868844,67900.0,-50.8100147275405,33.33333333329915,-12.68,-25.28,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,144.73,3.62,52.72,4.0,0.43,19.4,416.85,4.32,61.28,,5439 -> 13311,974293.0,134906.0,86667.0,13.85,8.9,208801.54,49425.25,22408.11,2056045.13,-2033637.02,4.62,11.6,1542.0,9899.09,OpenDART,623.94,2.0,False,2.0,OpenDART,,4.0,,,55714.0,,,66.81,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011,OpenDART,0.03,,2025.0,11011,1,0,0,0,,,,,,전기업,전기업,2026-07-28,4.63,15,10,16,20,0,10,3,3,77,A,32
010130.KS,010130,고려아연,198293,,"연,아연괴 제조,판매",KOSPI,주권,KRX,957000.0,1037600.0,1240783.3333333333,1454175.0,1379495.0,-30.626787338845013,2115000.0,-54.751773049645394,35.365853658535585,-14.93,-41.18,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,319.09,54.23,28.14,15.0,1.73,8.48,82.36,37.63,70.27,21.41,26127 -> 9190 -> 38514,165879.0,12319.0,7702.0,7.43,4.64,-6282.11,-15712.09,34510.7,92115.02,-57604.32,2.09,52.6,20000.0,4078.65,OpenDART,0.0,5.0,True,5.0,OpenDART,,4.0,,,1689500.0,,,76.54,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011,OpenDART,0.05,21.41,2025.0,11011,1,0,0,0,,,,,,1차 비철금속 제조업,1차 비철금속 제조업,2026-07-28,4.63,8,6,6,20,12,10,5,3,70,A,33
138040.KS,138040,메리츠금융지주,197637,,투자사업,KOSPI,주권,KRX,118000.0,114535.0,110158.33333333333,114216.66666666667,112820.0,4.591384506293211,146200.0,-19.288645690834475,54.73145780049192,13.35,2.34,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,6.73,7.76,14.16,8.0,1.74,22.53,1102.87,16.25,-9.92,10.07,10480 -> 11897 -> 12698,203170.0,28727.0,23501.0,14.14,11.57,-64720.07,-65197.88,31532.99,1241967.76,-1210434.77,,,,,,235.23,0.0,True,3.0,OpenDART,,3.8,,,148000.0,,,25.42,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,1.19,10.07,,,18,17,17,16,8.0,0.97,8.82,0.0,79.38,기타 금융업,기타 금융업,2026-07-28,4.63,15,6,20,10,8,5,5,5,74,A,34
096770.KS,096770,SK이노베이션,190522,,"석유정제,석유화학제품,윤활유제품,아스팔트제품,의약중간체 제조,판매,유전개발,대체에너지사업",KOSPI,주권,KRX,111800.0,109040.0,114320.0,116824.16666666667,115471.5,-3.1795724486128614,149800.0,-25.367156208277702,55.68326947636297,13.62,-15.94,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,,53.47,14.74,10.0,0.93,-14.42,190.2,8.11,26.15,,-,802961.0,4487.0,-54364.0,0.56,-6.77,22830.53,-33675.57,160915.52,692169.86,-531254.34,,,,,,-10.7,0.0,True,3.0,OpenDART,,3.77,,,170917.0,,,52.88,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,,,,,2,1,1,1,,,,,,석유 정제품 제조업,석유 정제품 제조업,2026-07-28,4.63,12,8,0,0,0,0,3,5,28,D,35
011200.KS,011200,HMM,188647,,"정기,부정기,전용선,콘테이너선,자동차선,LNG선 해운",KOSPI,주권,KRX,19840.0,19847.0,19885.833333333332,20419.083333333332,20320.4,-2.364126690419487,25950.0,-23.545279383429673,53.48432055736084,3.23,-4.39,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,-61.33,8.23,8.11,12.0,0.7,6.9,26.31,-6.91,-58.4,3.39,1829 -> 5055 -> 1955,108914.0,14612.0,18787.0,13.42,17.25,33051.31,17064.29,17607.67,69918.56,-52310.89,3.53,35.15,700.0,6602.66,OpenDART,-16.45,5.0,True,5.0,OpenDART,,3.25,,,22700.0,,,14.42,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,,3.39,2025.0,11011.0,1,0,0,0,,,,,,해상 운송업,해상 운송업,2026-07-28,4.63,12,10,6,0,4,0,5,5,42,C,36
033780.KS,033780,KT&G,188623,,"잎담배,제조담배,홍삼,홍삼제품 제조,판매",KOSPI,주권,KRX,183900.0,176675.0,178918.33333333334,170941.66666666666,158977.5,15.676746709440014,189000.0,-2.6984126984126986,47.56446991402103,6.49,3.31,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,-0.02,13.64,51.22,15.0,2.01,11.77,51.98,11.35,13.03,16.47,6615 -> 8975 -> 8973,65797.0,13437.0,11023.0,20.42,16.75,5828.75,-930.03,9135.03,48529.58,-39394.55,3.26,57.6,6000.0,6274.28,OpenDART,6.27,5.0,False,5.0,OpenDART,,4.0,,,229286.0,,,24.68,,,Naver/FnGuide,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,,16.47,2025.0,11011.0,1,0,0,0,,,,,,담배 제조업,담배 제조업,2026-07-28,4.63,8,3,12,0,12,0,5,0,40,C,37
006800.KS,006800,미래에셋증권,184936,,"유가증권매매,유가증권위탁매매,유가증권인수",KOSPI,주권,KRX,31900.0,39912.5,53320.0,58447.61666666667,44848.73,-28.872010422591682,83800.0,-61.93317422434368,30.145530145512595,-26.75,-53.43,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,76.41,11.79,10.09,8.0,1.53,12.36,1015.01,31.65,61.19,126.19,421 -> 1221 -> 2154,292830.0,19151.0,15829.0,6.54,5.41,-68609.61,-69186.45,16980.57,1368057.27,-1351076.7,0.94,11.1,300.0,1741.85,OpenDART,14.47,5.0,True,5.0,OpenDART,,3.71,,,65313.0,,,104.74,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,0.1,126.19,2025.0,11011.0,5,4,4,4,6.0,1.12,12.42,33.33,36.61,금융 지원 서비스업,금융 지원 서비스업,2026-07-28,4.63,15,6,12,20,15,10,3,1,82,A,38
010140.KS,010140,삼성중공업,182160,,"선박(벌크선,원유운반선),철구조물,에너지플랜트 생산,판매/토목건축업",KOSPI,주권,KRX,20500.0,22262.5,26420.0,27446.666666666668,26870.25,-23.7074459671942,34400.0,-40.406976744186046,42.7385892115686,-16.16,-38.53,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,749.32,97.29,28.99,19.0,3.92,13.73,265.05,7.54,71.51,,73 -> 620,106500.0,8622.0,5358.0,8.1,5.03,15628.49,13465.94,7726.15,108538.31,-100812.16,,,,,,,,,,,,4.0,,,38762.0,,,89.08,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011,OpenDART,0.03,,,,3,2,2,2,,,,,,선박 및 보트 건조업,선박 및 보트 건조업,2026-07-28,4.63,4,0,12,20,0,10,5,5,56,B,39
017670.KS,017670,SK텔레콤,176557,,"이동전화,무선호출서비스,부가통신",KOSPI,주권,KRX,81800.0,88470.0,96196.66666666667,89209.16666666667,75390.5,8.501734303393665,125200.0,-34.66453674121406,47.25274725273513,-9.31,-15.5,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,-67.28,15.89,75.39,17.0,1.57,3.33,132.4,-4.69,-41.14,-38.32,4997 -> 5810 -> 1901,170992.0,10732.0,3751.0,6.28,2.19,39238.47,16005.95,14900.24,171524.91,-156624.67,2.03,86.6,1660.0,3535.51,OpenDART,-20.63,5.0,True,5.0,OpenDART,,3.89,,,117158.0,,,43.22,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,,-38.32,2025.0,11011.0,3,2,2,2,,,,,,전기 통신업,전기 통신업,2026-07-28,4.63,8,6,0,0,0,0,5,5,24,D,40
042700.KS,042700,한미반도체,171085,,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",KOSPI,주권,KRX,173500.0,220735.0,287520.0,277465.0,221896.0,-21.81021739914194,409500.0,-57.631257631257625,42.941712204004546,-32.75,-52.72,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,41.96,44.0,8.24,118.91,33.11,34.76,17.82,3.18,-1.57,-9.81,2745 -> 1573 -> 2233,5767.0,2514.0,2140.0,43.59,37.11,2286.27,1348.92,2762.35,1230.04,1532.31,0.46,35.5,800.0,758.82,OpenDART,58.74,5.0,True,5.0,OpenDART,,4.0,,,380000.0,,,119.02,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,2.83,-9.81,2025.0,11011.0,3,2,2,2,,,,,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-28,4.63,0,0,20,0,0,10,5,3,38,D,41
051910.KS,051910,LG화학,169774,,"유화/기능/합성수지,재생섬유소,산업재,리튬이온전지,평광판,PVC 제조,도매",KOSPI,주권,KRX,241500.0,263125.0,324800.0,328887.5,339992.5,-28.969021375471517,429500.0,-43.77182770663563,38.9380530973403,-21.59,-38.71,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,,29.2,37.44,-599.0,0.58,-5.5,114.54,-5.68,34.98,,-,459322.0,11809.0,-9771.0,2.57,-2.13,82338.59,-56228.12,98999.26,539561.16,-440561.9,0.83,,2000.0,1569.34,OpenDART,-41.52,5.0,True,5.0,OpenDART,,3.79,,,449929.0,,,86.31,,,Naver/FnGuide,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,,,2025.0,11011.0,1,0,0,0,,,,,,기초 화학물질 제조업,기초 화학물질 제조업,2026-07-28,4.63,0,10,0,0,0,0,5,5,20,D,42
000150.KS,000150,두산,169387,,"동박적층판 등 제조 및 판매, 유압기기 등 제조 및 판매, 지게차 제조 및 판매, IT 시스템 개발/운영 서비스 등, 연료전지 등",KOSPI,주권,KRX,1025000.0,1282650.0,1541550.0,1338816.6666666667,1134765.0,-9.672927874934457,2203000.0,-53.47253744893328,37.56805807622457,-30.65,-35.25,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,,220.26,21.03,52.0,8.48,4.99,169.14,9.11,5.87,,-,197841.0,10627.0,2495.0,5.37,1.26,9819.08,834.83,49279.03,206934.67,-157655.64,0.39,94.61,4000.0,717.01,OpenDART,25.99,5.0,False,5.0,OpenDART,,4.0,,,2305385.0,,,124.92,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011,OpenDART,,,2025.0,11011,5,4,4,4,40.0,4.48,7.15,30.0,89.29,전자부품 제조업,전자부품 제조업,2026-07-28,4.63,0,0,0,0,0,0,5,3,8,D,43
024110.KS,024110,기업은행,162674,,은행업,KOSPI,주권,KRX,20650.0,20955.0,21001.833333333332,22180.916666666668,21428.15,-3.63143808494901,28550.0,-27.670753064798596,40.59405940582806,2.48,-8.22,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,2.53,4.67,13.82,6.0,0.47,7.7,1258.51,-9.91,1.71,0.77,3348 -> 3316 -> 3400,292172.0,36556.0,27189.0,12.51,9.31,-30221.46,-34147.86,221431.08,4638365.97,-4416934.89,5.08,30.83,1048.0,8357.02,OpenDART,2.97,5.0,True,5.0,OpenDART,,3.73,,,27714.0,,,34.21,,,Naver/FnGuide,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,2.37,0.77,2025.0,11011.0,2,1,1,1,,,,,,은행 및 저축기관,은행 및 저축기관,2026-07-28,4.63,15,10,6,0,0,2,5,5,43,C,44
035720.KS,035720,카카오,157922,,인터넷 서비스(인터넷 광고),KOSPI,주권,KRX,35650.0,35302.5,39184.166666666664,45634.583333333336,51489.25,-30.76224648834465,70400.0,-49.36079545454545,50.950570342151074,-0.56,-27.02,daily_close,NXT 미확인,2026-07-28 22:18 KST,,,795.16,180.5,28.68,23.0,1.37,4.59,82.49,2.99,47.79,,124 -> 1110,80991.0,7320.0,5180.0,9.04,6.4,14047.63,7903.9,63737.84,125586.03,-61848.19,0.21,6.7,75.0,330.25,OpenDART,7.72,5.0,False,5.0,OpenDART,,4.0,,,63063.0,,,76.89,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011,OpenDART,0.03,,2025.0,11011,2,1,1,1,,,,,,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2026-07-28,4.63,4,6,0,20,0,10,5,3,48,C,45
018260.KS,018260,삼성에스디에스,155142,,"IT서비스, 물류BPO",KOSPI,주권,KRX,198500.0,198310.0,207961.66666666666,187092.5,181189.5,9.553809685439829,362000.0,-45.16574585635359,48.21002386634308,-0.1,15.07,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,0.34,16.5,18.51,23.0,1.7,7.89,31.09,0.74,5.05,4.66,8962 -> 9783 -> 9816,139299.0,9571.0,7827.0,6.87,5.62,12033.28,8438.64,15589.81,31908.04,-16318.23,1.61,32.5,3190.0,2467.47,OpenDART,-0.1,5.0,True,5.0,OpenDART,,4.0,,,258300.0,,,30.13,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,67.65,4.66,2025.0,11011.0,2,1,1,1,,,,,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",2026-07-28,4.63,4,6,6,0,4,2,5,3,30,D,46
267250.KS,267250,HD현대,153720,,지주회사,KOSPI,주권,KRX,200000.0,204270.0,243585.0,252175.83333333334,232423.0,-13.949996342874845,310500.0,-35.5877616747182,44.00904295402701,-1.48,-28.7,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,89.12,15.56,27.22,7.0,1.36,10.25,159.39,5.16,104.47,90.79,3348 -> 6444 -> 12187,712594.0,60996.0,36755.0,8.56,5.16,73848.84,50959.56,63674.75,483507.99,-419833.24,2.0,29.4,4000.0,2826.74,OpenDART,-4.55,5.0,True,5.0,OpenDART,,4.0,,,382000.0,,,91.0,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,0.08,90.79,2025.0,11011.0,18,17,17,16,8.0,0.97,8.82,-12.5,40.21,기타 금융업,기타 금융업,2026-07-28,4.63,15,6,12,20,15,10,5,5,88,S,47
079550.KS,079550,LIG디펜스앤에어로스페이스,153340,,정밀유도무기 등,KOSPI,주권,KRX,677000.0,732150.0,805033.3333333334,751412.5,632220.0,7.082977444560439,1020000.0,-33.62745098039216,41.326530612243914,-9.13,-27.44,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,15.46,25.03,25.99,42.0,10.09,19.2,446.35,31.46,42.97,20.33,7953 -> 9974 -> 11516,43069.0,3194.0,2375.0,7.42,5.51,-5843.05,-8663.03,1251.9,65886.65,-64634.75,0.44,25.4,2950.0,644.43,OpenDART,25.29,5.0,False,5.0,OpenDART,,3.94,,,1141111.0,,,68.55,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011,OpenDART,2.72,20.33,2025.0,11011,1,0,0,0,,,,,,무기 및 총포탄 제조업,무기 및 총포탄 제조업,2026-07-28,4.63,0,0,16,0,12,8,5,5,46,C,48
010950.KS,010950,S-Oil,145794,,"석유제품,가스,윤활기유,윤활유,그리스,석유화학제품 제조,도매",KOSPI,주권,KRX,129000.0,131500.0,118110.0,115547.5,101529.0,27.057293975120412,151200.0,-14.682539682539684,51.405622489950204,24.4,8.68,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,-81.34,31.62,79.92,6.0,1.58,2.01,198.82,-6.52,-44.2,,8137 -> 1518,342470.0,2356.0,1770.0,0.69,0.52,39423.04,336.87,18346.58,176695.56,-158348.98,0.26,21.8,330.0,385.15,OpenDART,-60.85,5.0,True,5.0,OpenDART,,3.94,,,159000.0,,,23.26,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011,OpenDART,,,2025.0,11011,2,1,1,1,,,,,,석유 정제품 제조업,석유 정제품 제조업,2026-07-28,4.63,15,6,0,0,0,0,5,5,31,D,49
086280.KS,086280,현대글로비스,143100,,"화물운송주선,화물포장,자동차 수리/산업용 기계장비 임대",KOSPI,주권,KRX,189700.0,192995.0,211976.66666666666,224071.66666666666,208914.0,-9.197085882229052,290500.0,-34.69879518072289,46.68335419273275,0.26,-19.1,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,58.5,7.56,46.02,8.0,1.36,18.13,78.92,4.08,18.26,27.83,14148 -> 14585 -> 23117,295664.0,20730.0,17347.0,7.01,5.87,25007.61,18775.77,26446.4,81987.66,-55541.26,3.06,25.1,5800.0,4350.0,OpenDART,15.14,2.0,True,4.0,OpenDART,,4.0,,,322588.0,,,70.05,,,Naver/FnGuide,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,0.14,27.83,2025.0,11011.0,1,0,0,0,,,,,,기타 운송관련 서비스업,기타 운송관련 서비스업,2026-07-28,4.63,15,6,16,20,15,10,5,5,92,S,50
003550.KS,003550,LG,140759,,지주회사,KOSPI,주권,KRX,92400.0,99060.0,108521.66666666667,100715.83333333333,93028.0,-0.6750655716558456,165800.0,-44.27020506634499,36.7816091953875,-8.33,-5.91,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,29.09,16.15,36.71,13.0,0.5,2.64,12.03,1.07,-5.65,-23.3,7867 -> 3585 -> 4628,72525.0,9122.0,10001.0,12.58,13.79,10151.14,8256.22,15114.5,36480.76,-21366.26,3.35,64.86,3100.0,4781.8,OpenDART,1.1,5.0,False,5.0,OpenDART,,4.0,,,142417.0,,,54.13,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,0.45,-23.3,2025.0,11011.0,18,17,17,16,8.0,1.08,9.04,62.5,-53.7,기타 금융업,기타 금융업,2026-07-28,4.63,8,10,0,20,0,8,5,5,56,B,51
047810.KS,047810,한국항공우주,139389,,"정부방산 및 완제기 수출(T-50계열, KUH계열, KT-1계열 등), 기체부품",KOSPI,주권,KRX,140800.0,149870.0,153880.0,166782.5,147030.0,-4.237230497177446,202000.0,-30.297029702970296,40.712742980555404,-6.38,-16.19,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,8.05,37.62,24.38,47.0,8.27,10.51,446.57,1.73,11.84,-8.9,2298 -> 1765 -> 1907,36964.0,2692.0,1873.0,7.28,5.07,-9033.16,-10931.13,609.39,84729.1,-84119.71,0.36,26.2,500.0,487.38,OpenDART,25.99,5.0,False,5.0,OpenDART,,3.94,,,214563.0,,,52.39,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,5.84,-8.9,2025.0,11011.0,2,1,1,1,,,,,,"항공기,우주선 및 부품 제조업","항공기,우주선 및 부품 제조업",2026-07-28,4.63,0,0,12,0,0,5,5,5,27,D,52
030200.KS,030200,KT,135839,,"유무선통신사업,공중전기통신사업,인터넷,전자상거래,네트워크(전용회선,데이터통신,초고속사업 등)",KOSPI,주권,KRX,53500.0,53725.0,55105.0,58035.0,55375.75,-3.387313038649589,68900.0,-22.35123367198839,44.59459459455241,1.52,-12.15,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,271.3,13.4,100.0,10.0,0.71,10.22,120.72,6.86,205.02,32.94,3887 -> 1850 -> 6869,282442.0,24691.0,18368.0,8.74,6.5,49417.33,9009.74,35069.71,234905.5,-199835.79,4.49,33.6,2400.0,5809.56,OpenDART,6.98,5.0,False,5.0,OpenDART,,4.0,,,75111.0,,,40.39,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,0.04,32.94,2025.0,11011.0,3,2,2,2,,,,,,전기 통신업,전기 통신업,2026-07-28,4.63,12,10,12,20,15,10,5,5,89,S,53
064350.KS,064350,현대로템,133808,,"철도차량, 특수중기, 산업기계",KOSPI,주권,KRX,120400.0,167480.0,195005.0,202242.5,202475.0,-40.535868625756265,269000.0,-55.24163568773234,27.785515320331555,-34.88,-50.76,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,89.24,19.33,38.36,15.0,4.16,30.05,206.39,33.41,120.24,118.7,1475 -> 3728 -> 7055,58390.0,10056.0,7705.0,17.22,13.2,9043.13,7478.41,9084.14,62768.0,-53683.86,0.5,8.5,600.0,654.85,OpenDART,144.95,3.0,False,3.0,OpenDART,,4.0,,,286813.0,,,138.22,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011,OpenDART,0.17,118.7,2025.0,11011,1,0,0,0,,,,,,그외 기타 운송장비 제조업,그외 기타 운송장비 제조업,2026-07-28,4.63,8,0,20,20,15,10,3,3,79,A,54
278470.KS,278470,에이피알,124856,,"화장품, 피부미용기기 등",KOSPI,주권,KRX,330500.0,376425.0,392491.6666666667,362808.3333333333,315240.0,4.840756249206954,459000.0,-27.995642701525053,27.164179104475338,-14.38,-28.0,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,171.08,23.78,37.22,26.0,29.04,75.3,73.11,111.3,197.88,85.08,2249 -> 2842 -> 7704,15273.0,3655.0,2897.0,23.93,18.97,3410.46,3231.29,1543.5,3259.38,-1715.88,1.54,65.8,5090.0,1905.33,OpenDART,,1.0,False,1.0,OpenDART,,4.0,,,530526.0,,,60.52,,,Naver/FnGuide,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,0.15,85.08,2025.0,11011.0,3,2,2,2,,,,,,기타 화학제품 제조업,기타 화학제품 제조업,2026-07-28,4.63,0,0,20,20,15,10,3,5,73,A,55
