yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,dividend_year,dividend_report_code,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
329180.KS,329180,HD현대중공업,527954,,"선박, 해양플랜트 및 엔진기계 등",KOSPI,주권,KRX,508000.0,479000.0,578258.3333333334,574150.0,570165.0,-10.90298422386502,745000.0,-31.812080536912752,57.593688362915955,4.21,-24.29,nxt_web_latest,NXT 체결가,2026-08-11 21:14 KST,,,124.28,179.12,13.69,16.0,5.43,18.82,180.07,21.36,188.93,651.55,278 -> 7001 -> 15702,175806.0,20375.0,14155.0,11.59,8.05,35103.92,29689.02,18699.18,168214.24,-149515.06,1.11,40.0,5661.0,5670.22,OpenDART,170.86,2.0,False,2.0,OpenDART,,4.0,,,865400.0,,,70.35,,,Naver/FnGuide,,KRW,2026-08-11,2025.0,CFS,11011,OpenDART,0.13,2025.0,11011,3,2,2,2,651.55,,,,,,선박 및 보트 건조업,선박 및 보트 건조업,2026-08-11,4.7,8,0,16,20,15,10,3,5,77,A,13
000270.KS,000270,기아,524324,,"승용차,중대형버스,트럭,민수특수차량,군수차량 제조,판매,정비",KOSPI,주권,KRX,135300.0,135090.0,149021.66666666666,155798.33333333334,144928.0,-6.643298741444028,206000.0,-34.320388349514566,38.27392120074042,-5.71,-24.03,nxt_web_latest,NXT 체결가,2026-08-11 21:14 KST,,,-21.72,5.03,39.24,6.0,0.85,12.92,61.76,6.23,-28.33,-6.31,21770 -> 24413 -> 19111,1141409.0,90781.0,75542.0,7.95,6.62,90541.4,40610.71,139981.06,377885.91,-237904.85,5.03,34.9,6800.0,26424.99,OpenDART,24.78,5.0,False,5.0,OpenDART,,4.0,,,217800.0,,,60.98,,,Naver/FnGuide,,KRW,2026-08-10,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,2,1,1,1,-6.31,,,,,,자동차용 엔진 및 자동차 제조업,자동차용 엔진 및 자동차 제조업,2026-08-11,4.7,15,8,12,0,0,0,5,5,45,C,14
034020.KS,034020,두산에너빌리티,498997,,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",KOSPI,주권,KRX,78400.0,70620.0,86593.33333333333,96868.33333333333,91319.0,-14.147110677953108,136400.0,-42.52199413489736,60.90225563907638,7.1,-33.05,nxt_web_latest,NXT 체결가,2026-08-11 21:14 KST,,,-24.14,284.35,23.95,158.0,6.21,1.11,129.1,5.08,-25.05,23.18,87 -> 174 -> 132,170579.0,7627.0,2052.0,4.47,1.2,7518.01,536.28,30809.97,155038.53,-124228.56,,,,,,,,,,,,4.0,,,129375.0,,,65.02,,,Naver/FnGuide,,KRW,2026-08-11,2025.0,CFS,11011,OpenDART,,,,1,0,0,0,23.18,,,,,,일반 목적용 기계 제조업,일반 목적용 기계 제조업,2026-08-11,4.7,0,0,0,0,12,0,3,5,20,D,15
055550.KS,055550,신한지주,490575,,금융지주회사,KOSPI,주권,KRX,105300.0,104175.0,100970.0,98519.16666666667,90930.5,15.80272845744827,110000.0,-4.2727272727272725,49.99999999997388,-3.04,8.78,nxt_web_latest,NXT 체결가,2026-08-11 21:14 KST,,,15.39,5.95,62.27,9.0,0.88,8.72,1201.94,-12.67,8.74,9.58,8398 -> 8740 -> 10085,646820.0,70234.0,50845.0,10.86,7.86,97308.81,90892.48,352951.23,7256411.61,-6903460.38,2.46,25.06,2590.0,12457.3,OpenDART,7.84,5.0,False,5.0,OpenDART,,4.0,,,137000.0,,,30.1,,,Naver/FnGuide,,KRW,2026-08-07,2025.0,CFS,11011.0,OpenDART,0.58,2025.0,11011.0,17,16,16,15,9.58,8.0,1.0,9.17,12.5,-12.0,기타 금융업,기타 금융업,2026-08-11,4.7,12,8,6,20,8,8,5,0,67,B,16
068270.KS,068270,셀트리온,489525,,"램시마, 트룩시마, 허쥬마",KOSPI,주권,KRX,208500.0,183265.0,177783.1,188061.14166666666,186622.535,11.722842045844033,236861.0,-11.973689210127459,84.47098976107198,19.07,12.12,nxt_web_latest,NXT 체결가,2026-08-11 21:14 KST,,,148.85,65.74,24.76,27.0,2.37,5.94,28.71,17.01,137.5,15.32,3187 -> 1703 -> 4238,41625.0,11685.0,10315.0,28.07,24.78,6460.51,3143.17,11192.06,49823.7,-38631.64,,15.92,,1639.6,OpenDART,-50.0,0.0,True,2.0,OpenDART,,4.0,,,275340.0,,,32.06,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,0.18,2025.0,11011.0,2,1,1,1,15.32,,,,,,기초 의약물질 제조업,기초 의약물질 제조업,2026-08-11,4.7,0,3,6,20,12,10,1,5,57,B,17
012330.KS,012330,현대모비스,449579,,"자동차A/S용 부품,컨테이너,특수중기,산업기계제품 생산,판매,부품모듈화,부품수출사업,환경/플랜트사업,특수중기부문(컨테이너)",KOSPI,주권,KRX,496000.0,483050.0,552041.6666666666,494354.1666666667,441802.5,12.267359283842893,768000.0,-35.41666666666667,45.95842956119795,1.74,-23.69,nxt_web_latest,NXT 체결가,2026-08-11 21:14 KST,,,-8.74,7.12,37.42,11.0,0.85,7.68,43.05,6.78,9.24,4.5,36340 -> 43480 -> 39682,611181.0,33575.0,36647.0,5.49,6.0,44725.15,29568.58,49223.78,211877.37,-162653.59,1.31,15.9,6500.0,5797.54,OpenDART,17.57,5.0,False,5.0,OpenDART,,4.0,,,737200.0,,,48.63,,,Naver/FnGuide,,KRW,2026-08-04,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,1,0,0,0,4.5,,,,,,자동차 신품 부품 제조업,자동차 신품 부품 제조업,2026-08-11,4.7,12,8,6,0,4,0,5,5,40,C,18
034730.KS,034730,SK,379914,,"지주회사, 시스템통합(SI), 정보통신사업 관련 컨설팅,조사용역,정보통신기술 연구개발/정보통신기기,소프트웨어 개발,도매",KOSPI,주권,KRX,524000.0,558525.0,623758.3333333334,503058.3333333333,410372.5,27.688868040621628,858000.0,-38.92773892773892,39.10675381263498,-10.12,-3.14,nxt_web_latest,NXT 체결가,2026-08-11 21:14 KST,,,,11.73,29.73,4.0,0.96,6.35,149.17,-0.56,-24.1,,-,1227033.0,18185.0,35552.0,1.48,2.9,60987.98,-39820.79,252141.32,1278283.33,-1026142.01,1.53,27.6,8000.0,4407.19,OpenDART,16.96,5.0,True,5.0,OpenDART,,4.0,,,853692.0,,,62.92,,,Naver/FnGuide,,KRW,2026-08-04,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,17,16,16,15,,8.0,0.97,9.17,-50.0,-1.03,기타 금융업,기타 금융업,2026-08-11,4.7,15,8,6,0,0,0,5,5,39,D,19
006400.KS,006400,삼성SDI,370290,,"2차전지, 전자재료 제조 판매",KOSPI,주권,KRX,464000.0,422250.0,497950.0,493254.1666666667,421217.5,10.156866701882045,712000.0,-34.831460674157306,56.202143950993,5.45,-27.04,nxt_web_latest,NXT 체결가,2026-08-11 21:14 KST,,,-70.17,22.94,26.46,56.0,1.6,-3.15,79.27,-20.04,-574.1,,27788 -> 8288,132667.0,-17224.0,-5849.0,-12.98,-4.41,7923.86,-23367.18,18039.94,186852.25,-168812.31,,,,,,0.0,0.0,True,4.0,OpenDART,,3.95,,,694842.0,,,49.75,,,Naver/FnGuide,,KRW,2026-08-07,2025.0,CFS,11011.0,OpenDART,,,,3,1,2,2,,,,,,,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2026-08-11,4.7,0,6,0,0,0,0,3,5,14,D,20
086790.KS,086790,하나금융지주,350367,,기타 금융,KOSPI,주권,KRX,128700.0,130065.0,123276.66666666667,120768.33333333333,110714.0,16.245461278609753,136800.0,-5.921052631578947,44.628099173536505,-2.94,1.74,nxt_web_latest,NXT 체결가,2026-08-11 21:14 KST,,,9.62,4.94,68.31,8.0,0.8,9.17,1377.89,-15.53,10.21,10.23,11613 -> 12872 -> 14110,689436.0,53509.0,40366.0,7.76,5.85,-19624.71,-39700.46,365650.97,6289451.22,-5923800.25,3.19,28.0,4105.0,11177.79,OpenDART,7.01,5.0,False,5.0,OpenDART,,4.0,,,164737.0,,,28.0,,,Naver/FnGuide,,KRW,2026-08-07,2025.0,CFS,11011.0,OpenDART,0.83,2025.0,11011.0,17,16,16,15,10.23,8.0,1.0,8.91,0.0,-20.0,기타 금융업,기타 금융업,2026-08-11,4.7,15,10,6,16,8,5,5,0,65,B,21
035420.KS,035420,NAVER,335932,,포털 서비스 및 온라인 광고,KOSPI,주권,KRX,213500.0,206490.0,213941.66666666666,216329.16666666666,231197.5,-7.65471079920847,290500.0,-26.506024096385545,56.0338743824927,13.56,0.23,nxt_web_latest,NXT 체결가,2026-08-11 21:14 KST,,,3.89,24.18,35.04,19.0,1.15,7.36,41.9,12.08,11.56,41.51,6180 -> 11913 -> 12376,120350.0,22081.0,18187.0,18.35,15.11,30958.07,17763.67,59840.19,121314.83,-61474.64,1.23,20.2,2630.0,3935.96,OpenDART,42.23,5.0,True,5.0,OpenDART,,4.0,,,329682.0,,,54.42,,,Naver/FnGuide,,KRW,2026-08-04,2025.0,CFS,11011.0,OpenDART,4.88,2025.0,11011.0,2,1,1,1,41.51,,,,,,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2026-08-11,4.7,4,8,6,0,15,2,3,5,43,C,22
010120.KS,010120,LS ELECTRIC,304500,,"고압기기,저압기기,변압기,배전반,PLC,인버터,빌딩설비,공조기,건축배관,자동화기기 제조,동가공",KOSPI,주권,KRX,204000.0,192525.0,221556.66666666666,203842.5,161217.0,26.537523958391485,318500.0,-35.949764521193096,53.232533889464314,10.57,-27.14,nxt_web_latest,NXT 체결가,2026-08-11 21:14 KST,,,20.11,26.34,18.31,56.0,14.6,14.67,131.48,9.1,9.42,17.98,1373 -> 1591 -> 1911,49658.0,4264.0,2843.0,8.59,5.73,2999.48,903.82,7627.17,28153.81,-20526.64,,31.1,,892.15,OpenDART,,0.0,False,0.0,OpenDART,,4.0,,,300000.0,,,47.06,,,Naver/FnGuide,,KRW,2026-08-11,2025.0,CFS,11011,OpenDART,2.78,2025.0,11011,4,3,3,3,17.98,27.0,11.01,29.21,107.41,32.61,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-08-11,4.7,0,0,12,0,12,8,5,5,42,C,23
066570.KS,066570,LG전자,295961,,"이동통신단말기,C-TV,V.C.R.,컴퓨터,완전평면 TV,플라즈마 디스플레이 패널 TV,전자제품(세탁기외),CDMA(코드분할다중접속)이동통신,전자교환기,전송기기",KOSPI,주권,KRX,182400.0,173215.0,210546.66666666666,168820.0,138813.5,31.39932355282447,392500.0,-53.52866242038217,49.5689655172354,-1.72,-15.94,nxt_web_latest,NXT 체결가,2026-08-11 21:14 KST,,,161.86,28.06,29.16,15.0,1.3,4.28,140.33,1.68,-27.53,16.18,3942 -> 2032 -> 5321,892009.0,24784.0,12204.0,2.78,1.37,42805.0,3731.2,87698.41,400681.42,-312983.01,0.74,25.4,1350.0,2439.48,OpenDART,24.47,5.0,True,5.0,OpenDART,,4.0,,,230000.0,,,26.1,,,Naver/FnGuide,,KRW,2026-08-07,2025.0,CFS,11011.0,OpenDART,0.09,2025.0,11011.0,2,1,1,1,16.18,,,,,,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,2026-08-11,4.7,8,6,0,20,12,10,5,3,64,B,24
000810.KS,000810,삼성화재,286190,,"손해보험의 원수,재보험,운용자산의 투자활동",KOSPI,주권,KRX,642000.0,632500.0,632266.6666666666,560354.1666666666,531302.5,20.83511747074407,730000.0,-12.054794520547945,52.82051282050903,0.47,19.33,nxt_web_latest,NXT 체결가,2026-08-11 21:14 KST,,,-0.74,9.42,58.15,14.0,1.14,10.97,352.98,9.36,0.36,6.39,35961 -> 41007 -> 40703,247785.0,26591.0,20203.0,10.73,8.15,34131.66,33305.3,20198.04,751580.1,-731382.06,3.04,41.1,19500.0,8289.49,OpenDART,12.22,5.0,False,5.0,OpenDART,,3.87,,,736667.0,,,14.75,,,Naver/FnGuide,,KRW,2026-08-07,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,3,2,2,2,6.39,,,,,,보험업,보험업,2026-08-11,4.7,8,8,12,0,4,0,5,5,42,C,25
009540.KS,009540,HD한국조선해양,281677,,"선박,해양구조물,엔진,펌프 전동기,중전기,중장비 제조/자동창고,물류시스템",KOSPI,주권,KRX,402000.0,368000.0,380266.6666666667,399566.6666666667,411050.0,-2.2016786279041476,479500.0,-16.16266944734098,61.32315521628061,17.72,-8.11,nxt_web_latest,NXT 체결가,2026-08-11 21:14 KST,,,84.96,21.88,33.15,8.0,2.11,17.78,133.86,17.21,172.26,212.72,3133 -> 16565 -> 30639,299332.0,39045.0,29284.0,13.04,9.78,44220.51,34183.5,37420.16,226338.6,-188918.44,3.06,40.11,12300.0,8697.9,OpenDART,141.18,2.0,False,2.0,OpenDART,,4.0,,,555667.0,,,38.23,,,Naver/FnGuide,,KRW,2026-08-10,2025.0,CFS,11011.0,OpenDART,0.09,2025.0,11011.0,17,16,16,15,212.72,8.0,0.94,8.91,0.0,124.47,기타 금융업,기타 금융업,2026-08-11,4.7,15,3,16,20,15,10,3,5,87,S,26
042660.KS,042660,한화오션,272707,,선박 제조,KOSPI,주권,KRX,89600.0,85355.0,102235.0,115753.33333333333,120037.0,-25.35634845922507,149900.0,-40.22681787858573,54.41941074522076,13.71,-25.58,nxt_web_latest,NXT 체결가,2026-08-11 21:14 KST,,,135.85,27.59,10.07,14.0,4.02,22.59,226.17,18.63,390.79,131.76,757 -> 1724 -> 4066,127835.0,11676.0,12459.0,9.13,9.75,13146.72,5980.49,7784.71,139659.07,-131874.36,,,,,,,,,,,,4.0,,,141050.0,,,57.42,,,Naver/FnGuide,,KRW,2026-08-07,2025.0,CFS,11011.0,OpenDART,0.1,,,3,2,2,2,131.76,,,,,,선박 및 보트 건조업,선박 및 보트 건조업,2026-08-11,4.7,8,0,20,20,15,10,5,5,83,A,27
