yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,dividend_year,dividend_report_code,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
108490.KQ,108490,로보티즈,44881,기술성장기업부,,KOSDAQ,주권,KRX,308000.0,287075.0,245301.66666666666,270317.5,269755.5,14.17746811464456,405000.0,-23.950617283950617,66.07142857142307,24.44,20.31,daily_close,NXT 미확인,2026-09-22 02:24 KST,,,,691.83,4.66,972.0,10.11,2.49,1.79,29.67,,,-,389.43,33.46,53.03,8.59,13.62,70.75,46.35,310.38,56.29,254.09,,,,,,,,,,,,4.0,,,392286.0,,,27.37,,,Naver/FnGuide,,KRW,2026-09-19,2025.0,CFS,11011.0,OpenDART,,,,,30.0,5.54,8.98,19,17,18,18,3140.0,82.49,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-21,4.25,0,0,0,0,0,0,1,5,6,D,11
028300.KQ,028300,HLB,42556,중견기업부,,KOSDAQ,주권,KRX,31900.0,33162.5,36836.666666666664,45523.75,47885.5,-33.38275678441282,92500.0,-65.51351351351352,41.50197628453905,-15.72,-34.9,daily_close,NXT 미확인,2026-09-22 02:24 KST,,,,,18.48,,13.03,-44.32,88.14,23.64,,,-,841.73,-1042.17,-2354.15,-123.81,-279.68,-925.88,-1101.21,409.83,4357.64,-3947.81,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-15,2025.0,CFS,11011.0,OpenDART,,,,,,,,3,2,2,2,,,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,2026-09-21,4.25,0,0,0,0,0,0,5,1,6,D,12
095340.KQ,095340,ISC,42203,우량기업부,,KOSDAQ,주권,KRX,199400.0,179670.0,158741.66666666666,191128.33333333334,173619.5,14.848850503543668,271000.0,-26.420664206642066,76.40449438200912,29.31,4.29,daily_close,NXT 미확인,2026-09-22 02:24 KST,,,2.68,60.46,29.73,44.0,6.76,10.6,15.85,26.19,34.15,91.78,720 -> 2579 -> 2648,2201.95,600.54,563.43,27.27,25.59,417.12,353.78,798.71,851.6,-52.89,0.43,31.0,850.0,173.95,OpenDART,12.31,5.0,True,5.0,OpenDART,,4.0,,,220429.0,,,10.55,,,Naver/FnGuide,,KRW,2026-09-18,2025.0,CFS,11011.0,OpenDART,16.42,91.78,2025.0,11011.0,,,,1,0,0,0,,,기계장비 및 관련 물품 도매업,기계장비 및 관련 물품 도매업,2026-09-21,4.25,0,0,12,0,15,2,1,5,35,D,13
319660.KQ,319660,피에스케이,39655,우량기업부,,KOSDAQ,주권,KRX,138300.0,127020.0,143825.0,126952.5,96362.5,43.520560383966796,211500.0,-34.60992907801418,60.09615384614036,10.38,-18.93,daily_close,NXT 미확인,2026-09-22 02:24 KST,,,-0.73,10.42,23.42,23.0,6.04,15.54,19.84,14.85,5.48,22.31,1813 -> 2732 -> 2712,4572.13,884.94,785.46,19.36,17.18,617.31,431.97,1194.22,1069.62,124.6,0.49,25.1,680.0,196.97,OpenDART,19.35,5.0,True,5.0,OpenDART,,3.83,,,190000.0,,,37.38,,,Naver/FnGuide,,KRW,2026-09-18,2025.0,CFS,11011.0,OpenDART,,22.31,2025.0,11011.0,32.0,5.54,8.16,19,17,18,18,-28.12,9.03,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-21,4.25,4,0,16,0,12,0,3,5,40,C,14
000250.KQ,000250,삼천당제약,37930,중견기업부,,KOSDAQ,주권,KRX,161400.0,163200.0,175515.0,293665.8333333333,364239.5,-55.68849616804328,1184000.0,-86.36824324324324,45.77006507590801,-5.11,-29.21,daily_close,NXT 미확인,2026-09-22 02:24 KST,,,,1036.5,4.7,215.04,12.62,1.94,54.36,9.91,226.92,,-,2318.05,84.67,120.3,3.65,5.19,97.93,-497.95,959.44,1976.38,-1016.94,0.03,22.1,50.0,11.63,OpenDART,-75.0,2.0,True,2.0,OpenDART,,,,,,,,,,,,,KRW,2026-09-18,2025.0,CFS,11011.0,OpenDART,,,2025.0,11011.0,14.62,3.49,9.66,7,5,6,6,1370.86,261.6,의약품 제조업,의약품 제조업,2026-09-21,4.25,0,0,0,0,0,0,5,1,6,D,15
087010.KQ,087010,펩트론,37634,기술성장기업부,,KOSDAQ,주권,KRX,159700.0,160290.0,158173.33333333334,208249.16666666666,234327.0,-31.847375675871753,386000.0,-58.626943005181346,46.88172043010047,-12.68,-11.28,daily_close,NXT 미확인,2026-09-22 02:24 KST,,,,,3.84,,29.71,-9.41,26.03,75.0,,,-,56.35,-212.57,-138.24,-377.23,-245.32,-205.86,-235.83,43.78,369.71,-325.93,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-22,2025.0,OFS,11011,OpenDART,,,,,,9.95,-4.45,6,2,5,5,,198.59,기초 의약물질 제조업,기초 의약물질 제조업,2026-09-21,4.25,0,0,0,0,0,0,5,3,8,D,16
031980.KQ,031980,피에스케이홀딩스,36656,우량기업부,,KOSDAQ,주권,KRX,170000.0,144035.0,127263.33333333333,122828.33333333333,101655.0,67.23230534651518,170000.0,0.0,75.65789473683049,54.26,33.65,daily_close,NXT 미확인,2026-09-22 02:24 KST,,,-4.32,11.02,6.2,20.0,5.2,19.55,15.5,-3.57,-17.06,46.54,1980 -> 4444 -> 4252,2077.64,734.01,916.85,35.33,44.13,814.17,792.28,1827.79,785.01,1042.78,0.64,25.4,1080.0,232.87,OpenDART,39.25,1.0,False,4.0,OpenDART,,4.0,,,195000.0,,,14.71,,,Naver/FnGuide,,KRW,2026-09-19,2025.0,CFS,11011.0,OpenDART,,46.54,2025.0,11011.0,32.0,5.79,8.16,19,17,18,18,-37.5,-10.19,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-21,4.25,4,0,16,0,15,0,1,0,36,D,17
214450.KQ,214450,파마리서치,33766,우량기업부,,KOSDAQ,주권,KRX,326000.0,377275.0,368058.3333333333,336225.0,356152.5,-8.466176708011314,711000.0,-54.14908579465541,8.490566037734723,-21.63,1.09,daily_close,NXT 미확인,2026-09-22 02:24 KST,,,65.07,24.5,9.99,20.0,5.93,26.88,44.21,53.18,70.02,37.82,7481 -> 8608 -> 14209,5362.89,2143.96,1682.55,39.98,31.37,1831.62,1473.8,1756.63,3200.1,-1443.47,1.13,25.9,3700.0,427.91,OpenDART,77.64,5.0,False,5.0,OpenDART,,4.0,,,518750.0,,,59.13,,,Naver/FnGuide,,KRW,2026-09-15,2025.0,CFS,11011.0,OpenDART,0.31,37.82,2025.0,11011.0,,,,3,1,2,2,,,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,2026-09-21,4.25,4,0,20,20,15,10,1,3,73,A,18
440110.KQ,440110,파두,32822,기술성장기업부,,KOSDAQ,주권,KRX,65500.0,65475.0,67318.33333333333,76604.16666666667,60730.25,7.853993685189835,128300.0,-48.94777864380359,52.26415094338242,5.65,-25.14,daily_close,NXT 미확인,2026-09-22 02:24 KST,,,,,27.78,,54.82,-131.08,518.5,112.41,,,-,924.19,-654.7,-762.18,-70.84,-82.47,-37.04,-78.42,408.04,1026.33,-618.29,,,,,,,,,,,,4.0,,,115000.0,,,75.57,,,Naver/FnGuide,,KRW,2026-09-18,2025.0,CFS,11011.0,OpenDART,,,,,11.02,3.06,9.64,5,3,4,4,,1691.5,반도체 제조업,반도체 제조업,2026-09-21,4.25,0,0,0,0,0,0,5,3,8,D,19
084370.KQ,084370,유진테크,32174,우량기업부,,KOSDAQ,주권,KRX,142500.0,136130.0,136108.33333333334,137935.83333333334,122565.5,16.26436476822597,206500.0,-30.99273607748184,58.52459016392099,5.01,-12.36,daily_close,NXT 미확인,2026-09-22 02:24 KST,,,-32.89,30.03,37.62,27.46,5.53,9.81,18.16,3.61,-15.52,31.84,1066 -> 2761 -> 1853,3503.24,516.72,444.82,14.75,12.7,664.77,452.3,549.25,892.21,-342.96,0.16,12.3,230.0,52.02,OpenDART,-5.2,5.0,True,5.0,OpenDART,,4.0,,,180000.0,,,26.32,,,Naver/FnGuide,,KRW,2026-09-16,2025.0,CFS,11011.0,OpenDART,,31.84,2025.0,11011.0,32.0,5.79,8.16,19,17,18,18,-14.19,-4.49,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-21,4.25,0,0,6,0,15,0,3,5,29,D,20
141080.KQ,141080,리가켐바이오,30318,기술성장기업부,,KOSDAQ,주권,KRX,81600.0,90100.0,104970.0,136817.5,155499.5,-47.523947022337694,213500.0,-61.779859484777525,22.175732217560224,-20.7,-47.63,daily_close,NXT 미확인,2026-09-22 02:24 KST,,,,483.55,11.95,-39.0,8.74,-13.22,29.7,12.47,,,-,1415.53,-1064.86,-915.52,-75.23,-64.68,-1245.33,-1305.74,986.5,1606.95,-620.45,,,,,,,,,,,,4.0,,,227500.0,,,178.8,,,Naver/FnGuide,,KRW,2026-09-22,2025.0,CFS,11011,OpenDART,,,,,,31.43,-31.49,9,2,7,7,,-72.19,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-09-21,4.25,0,0,0,0,0,0,1,1,2,D,21
298380.KQ,298380,에이비엘바이오,30177,기술성장기업부,,KOSDAQ,주권,KRX,53600.0,67200.0,76541.66666666667,102549.16666666667,138746.0,-61.36825566142448,245500.0,-78.16700610997962,19.148936170203257,-29.29,-43.58,daily_close,NXT 미확인,2026-09-22 02:24 KST,,,,,12.99,-68.0,23.18,-23.48,79.29,137.43,,,-,793.5,-403.9,-378.77,-50.9,-47.73,-412.53,-419.05,1119.82,1242.37,-122.55,,,,,,,,,,,,4.0,,,240000.0,,,347.76,,,Naver/FnGuide,,KRW,2026-09-22,2025.0,CFS,11011,OpenDART,,,,,,9.95,-4.45,6,2,5,5,,132.96,기초 의약물질 제조업,기초 의약물질 제조업,2026-09-21,4.25,0,0,0,0,0,0,1,1,2,D,22
064760.KQ,064760,티씨케이,29904,우량기업부,,KOSDAQ,주권,KRX,269000.0,255500.0,227915.0,251499.16666666666,226565.0,18.729724361662218,348500.0,-22.812051649928264,63.725490196069686,18.24,5.7,daily_close,NXT 미확인,2026-09-22 02:24 KST,,,-2.77,18.81,66.58,25.0,4.89,13.5,9.3,9.29,3.97,6.91,5246 -> 6167 -> 5996,3013.34,838.87,699.03,27.84,23.2,541.11,495.32,362.27,483.14,-45.27,0.53,22.9,1430.0,159.87,OpenDART,-5.6,5.0,True,5.0,OpenDART,,4.0,,,321667.0,,,19.58,,,Naver/FnGuide,,KRW,2026-09-22,2025.0,OFS,11011,OpenDART,,6.91,2025.0,11011,,,,1,0,0,0,,,기타 비금속 광물제품 제조업,기타 비금속 광물제품 제조업,2026-09-21,4.25,4,0,12,0,4,0,3,5,28,D,23
131290.KQ,131290,티에스이,29810,우량기업부,,KOSDAQ,주권,KRX,269500.0,249050.0,238036.66666666666,211487.5,158466.5,70.06749060526988,306500.0,-12.071778140293638,60.13071895424469,9.78,23.62,daily_close,NXT 미확인,2026-09-22 02:24 KST,,,-10.0,1517.12,11.71,17.0,5.2,10.42,30.88,23.21,23.31,1672.52,11 -> 3840 -> 3456,4289.01,491.72,400.44,11.46,9.34,485.7,-22.4,758.17,1434.62,-676.45,0.17,12.4,450.0,49.78,OpenDART,-3.45,2.0,True,4.0,OpenDART,,4.0,,,380000.0,,,41.0,,,Naver/FnGuide,,KRW,2026-09-22,2025.0,CFS,11011,OpenDART,,1672.52,2025.0,11011,,,,2,1,1,1,,,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2026-09-21,4.25,8,0,12,0,15,0,3,5,43,C,24
067310.KQ,067310,하나마이크론,29787,중견기업부,,KOSDAQ,주권,KRX,45150.0,36295.0,36398.333333333336,38967.5,35378.0,27.621685793430945,56800.0,-20.510563380281692,76.020408163211,30.87,-7.1,daily_close,NXT 미확인,2026-09-22 02:24 KST,,,,44.79,19.71,10.0,4.18,9.89,209.16,22.68,19.57,,-,15344.19,1276.89,655.79,8.32,4.27,1749.19,118.91,955.88,13651.63,-12695.75,0.16,12.19,70.0,46.46,OpenDART,11.87,4.0,False,4.0,OpenDART,,4.0,,,64333.0,,,42.49,,,Naver/FnGuide,,KRW,2026-09-19,2025.0,CFS,11011.0,OpenDART,,,2025.0,11011.0,,3.76,2.73,5,2,4,4,,11.17,반도체 제조업,반도체 제조업,2026-09-21,4.25,12,0,6,0,0,0,1,5,24,D,25
095610.KQ,095610,테스,28962,우량기업부,,KOSDAQ,주권,KRX,149600.0,141770.0,150250.0,131207.5,101246.75,47.757829263655374,217500.0,-31.2183908045977,59.05006418484177,12.14,-9.93,daily_close,NXT 미확인,2026-09-22 02:24 KST,,,33.69,92.12,8.99,26.0,5.4,15.76,24.43,46.23,50.13,504.31,79 -> 2158 -> 2885,3511.16,578.38,569.18,16.47,16.21,824.23,492.84,121.43,957.15,-835.72,0.57,26.4,850.0,150.74,OpenDART,19.35,5.0,True,5.0,OpenDART,,4.0,,,215286.0,,,43.91,,,Naver/FnGuide,,KRW,2026-09-16,2025.0,CFS,11011.0,OpenDART,0.77,504.31,2025.0,11011.0,32.0,5.79,8.16,19,17,18,18,-18.75,-6.74,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-21,4.25,0,0,16,16,15,10,3,5,65,B,26
310210.KQ,310210,보로노이,28656,기술성장기업부,,KOSDAQ,주권,KRX,154200.0,153625.0,154293.33333333334,208061.66666666666,223354.0,-30.961612507499307,363500.0,-57.57909215955983,42.56926952140307,-8.0,-15.74,daily_close,NXT 미확인,2026-09-22 02:24 KST,,,,,5.9,,41.3,-50.18,64.97,-23.47,,,-,75.12,-543.85,-427.06,-723.97,-568.5,-720.95,-737.78,357.37,674.39,-317.02,,,,,,,,,,,,4.0,,,450000.0,,,191.83,,,Naver/FnGuide,,KRW,2026-09-18,2025.0,CFS,11011.0,OpenDART,,,,,,11.28,-18.83,9,2,7,7,,266.13,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-09-21,4.25,0,0,0,0,0,0,5,3,8,D,27
010170.KQ,010170,대한광통신,27552,중견기업부,,KOSDAQ,주권,KRX,18060.0,14576.5,12431.166666666666,15275.916666666666,10703.855,68.72425868997666,29100.0,-37.93814432989691,77.58420441334655,37.34,25.68,daily_close,NXT 미확인,2026-09-22 02:24 KST,,,,,2.98,,18.71,-52.05,228.6,-8.71,,,-,1394.47,-214.11,-279.73,-15.35,-20.06,-122.2,-130.89,97.78,1523.64,-1425.86,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-16,2025.0,CFS,11011.0,OpenDART,,,,,,,,1,0,0,0,,,절연선 및 케이블 제조업,절연선 및 케이블 제조업,2026-09-21,4.25,0,0,0,0,0,0,1,5,6,D,28
257720.KQ,257720,실리콘투,26919,우량기업부,,KOSDAQ,주권,KRX,41150.0,47047.5,40927.5,40432.083333333336,41141.25,0.0212681918998572,61800.0,-33.41423948220065,13.058419243973688,-16.78,27.99,daily_close,NXT 미확인,2026-09-22 02:24 KST,,,31.11,14.49,11.88,15.0,5.15,46.89,55.09,61.43,49.27,103.34,631 -> 1990 -> 2609,11162.87,2053.62,1685.85,18.4,15.1,11.41,-58.98,773.23,2520.18,-1746.95,0.74,11.9,306.0,200.28,OpenDART,,1.0,False,1.0,OpenDART,,4.0,,,59000.0,,,43.38,,,Naver/FnGuide,,KRW,2026-09-16,2025.0,CFS,11011.0,OpenDART,0.48,103.34,2025.0,11011.0,,,,1,0,0,0,,,상품 종합 도매업,상품 종합 도매업,2026-09-21,4.25,8,0,20,20,15,10,1,5,79,A,29
357780.KQ,357780,솔브레인,26524,우량기업부,,KOSDAQ,주권,KRX,343500.0,333675.0,311583.3333333333,361566.6666666667,357827.5,-4.004024285444802,501000.0,-31.437125748502993,51.528384279469684,4.09,-1.01,daily_close,NXT 미확인,2026-09-22 02:24 KST,,,-33.25,18.26,30.47,15.0,2.17,7.66,30.15,6.95,-20.43,-22.12,16759 -> 15226 -> 10164,9233.82,1336.42,839.89,14.47,9.1,1469.22,268.78,2476.57,3351.74,-875.17,0.68,22.77,2350.0,179.98,OpenDART,6.42,2.0,False,4.0,OpenDART,,4.0,,,493429.0,,,43.65,,,Naver/FnGuide,,KRW,2026-09-15,2025.0,CFS,11011.0,OpenDART,,-22.12,2025.0,11011.0,,,,2,1,1,1,,,기타 화학제품 제조업,기타 화학제품 제조업,2026-09-21,4.25,8,3,6,0,0,0,5,5,27,D,30
