yf_symbol,symbol,name,market_cap,price,ma200,diff,peak,peak_diff,rsi,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,sector,industry,analyst_buy_ratio,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
HD,HD,홈디포,333.32,357.8999938964844,355.41649932861327,0.698756127687505,431.3699951171875,-17.03178293630367,71.4170705828832,daily_close,일봉 종가,2026-07-04 14:11 KST,357.49,-0.11455543545020253,-4.3,23.05,76.11,25.066097,25.343489,128.38,459.356,4.8,-2.95,-2.96,15.11 -> 14.91 -> 14.23,164683000000.0,20890000000.0,14156000000.0,12.68,8.6,16325000000.0,12646000000.0,1389000000.0,65350000000.0,-63961000000.0,2.6,65.55,9.32,,yfinance,,,,Consumer Cyclical,Home Improvement Retail,63.04,0.0,,,,,-1.8,Finnhub,,-2.96,76.08,14.24,46.97,7,-67.05,77.97,2026-07-03,4.48,0,0,20,0,0,0,1,5,26,D,31
NFLX,NFLX,넷플릭스,325.83,77.6500015258789,96.1027299118042,-19.2010449680876,133.91299438476562,-42.01458799228178,42.8852261142866,daily_close,일봉 종가,2026-07-04 14:11 KST,77.67,0.02575463455004626,86.4,37.65,85.06,23.93226,10.040602,48.49,53.788,16.2,27.92,45.02,1.2 -> 1.98 -> 2.53,45183036000.0,13326603000.0,10981201000.0,29.49,24.3,10149273000.0,9461053000.0,9033681000.0,14462836000.0,-5429155000.0,,0.0,0.0,,yfinance,,,,Communication Services,Entertainment,77.59,-0.38,,,,,-7.11,Finnhub,0.28,45.02,20.56,6.46,33.02,6,16.4,55.43,2026-07-03,4.48,4,0,20,20,15,10,5,5,79,A,32
GS,GS,"Goldman Sachs Group, Inc. (The)",323.49,1021.0,889.5920516967774,14.771708903264097,1106.3699951171875,-7.716224725359173,45.97182010192294,daily_close,일봉 종가,2026-07-04 14:11 KST,,,24.2,14.31,74.65,18.620369,2.8635786,14.55,678.596,14.5,38.6,49.8,22.87 -> 40.54 -> 51.32,58283000000.0,,17176000000.0,,29.47,-45154000000.0,-47218000000.0,164259000000.0,386150000000.0,-221891000000.0,1.76,28.31,18.0,,yfinance,,,,Financial Services,Capital Markets,,,,,,,,,0.77,49.8,20.64,9.35,35.37,16,-9.79,-69.37,2026-07-03,4.48,4,3,12,16,15,8,5,0,63,B,33
TXN,TXN,Texas Instruments Incorporated,293.83,293.0799865722656,215.5061506652832,35.996112253643965,332.2799987792969,-11.797283119971427,48.57101572301821,daily_close,일봉 종가,2026-07-04 14:11 KST,,,31.3,26.03,92.64,48.790596,15.481097,32.35,83.741,18.6,14.96,-12.2,7.07 -> 5.2 -> 5.45,17682000000.0,6140000000.0,5001000000.0,34.72,28.28,7153000000.0,2603000000.0,3225000000.0,14048000000.0,-10823000000.0,,,,,,,,,,,,,,,,,,,1.56,-12.2,38.37,11.65,26.14,14,27.16,32.88,2026-07-03,4.48,0,0,20,5,0,10,5,5,45,C,34
PM,PM,Philip Morris International Inc,278.05,182.27000427246094,167.1239500427246,9.062767021641307,191.86000061035156,-4.998434435204109,51.94199919096918,daily_close,일봉 종가,2026-07-04 14:11 KST,,,-9.3,19.77,84.09,24.991562,-29.843803,,,9.1,11.42,20.26,5.02 -> 4.53 -> 7.26,40648000000.0,14933000000.0,11348000000.0,36.74,27.92,12233000000.0,10664000000.0,4872000000.0,48835000000.0,-43963000000.0,3.23,81.09,5.88,,yfinance,,,,Consumer Defensive,Tobacco,73.08,2.71,,,,,1.09,Finnhub,,20.26,28.02,10.03,25.12,9,-10.81,,2026-07-03,4.48,4,0,0,0,12,0,5,0,21,D,35
WFC,WFC,Wells Fargo & Company,251.55,85.51000213623047,84.36535018920898,1.3567797021577432,96.38999938964844,-11.287475176171023,60.332215314579024,daily_close,일봉 종가,2026-07-04 14:11 KST,,,15.1,12.27,78.74,12.772798,1.5535587,12.03,,5.7,29.45,13.84,4.83 -> 5.37 -> 6.26,83699000000.0,,21338000000.0,,25.49,-19001000000.0,-19001000000.0,174210000000.0,193035000000.0,-18825000000.0,2.11,27.05,1.8,,yfinance,,,,Financial Services,Banks - Diversified,72.41,-0.92,,,,,2.67,Finnhub,0.85,13.84,20.64,9.35,35.37,16,-38.12,-83.38,2026-07-03,4.48,8,6,12,16,8,8,3,5,66,B,36
RTX,RTX,RTX Corporation,249.94,199.25,183.88540000915526,8.35553012369648,212.16000366210938,-6.085031786985697,67.95604827344044,daily_close,일봉 종가,2026-07-04 14:11 KST,,,32.5,32.9,81.57,35.080524,3.8062053,11.57,57.229,8.7,42.25,49.14,2.23 -> 3.55 -> 4.96,88603000000.0,9300000000.0,6732000000.0,10.5,7.6,10567000000.0,7448000000.0,7435000000.0,39506000000.0,-32071000000.0,1.47,51.03,2.92,,yfinance,,,,Industrials,Aerospace & Defense,,,,,,,,,1.08,49.14,33.68,12.49,37.04,7,4.16,-69.53,2026-07-03,4.48,0,0,12,10,15,10,1,0,48,C,37
QCOM,QCOM,QUALCOMM Incorporated,238.32,176.25,168.3647998046875,4.683401877625119,251.02000427246094,-29.786472392576503,37.117770300612264,daily_close,일봉 종가,2026-07-04 14:11 KST,177.02,0.43687943262411927,173.0,19.11,84.91,20.292473,7.326656,36.08,55.979,-3.5,20.88,-11.66,6.42 -> 8.97 -> 5.01,44284000000.0,12394000000.0,5541000000.0,27.99,12.51,14012000000.0,12820000000.0,5520000000.0,14811000000.0,-9291000000.0,2.09,38.28,3.68,,yfinance,,,,Technology,Semiconductors,,,,,,,,,0.12,-11.66,63.8,15.22,42.78,18,-68.19,-51.86,2026-07-03,4.48,4,0,20,20,0,10,5,5,64,B,38
LIN,LIN,Linde plc,236.79,546.6400146484375,469.5861006164551,16.408900078351742,546.6400146484375,0.0,68.27125093689409,daily_close,일봉 종가,2026-07-04 14:11 KST,,,13.4,32.12,89.33,35.334435,6.3999376,18.23,65.642,8.2,7.67,7.72,12.59 -> 13.62 -> 14.61,33986000000.0,9254000000.0,6898000000.0,27.23,20.3,10350000000.0,5089000000.0,5056000000.0,28069000000.0,-23013000000.0,1.17,40.45,6.4,,yfinance,,,,Basic Materials,Specialty Chemicals,79.31,-0.69,,,,,0.07,Finnhub,2.64,7.72,34.22,12.73,39.48,2,,,2026-07-03,4.48,0,0,16,0,4,5,1,0,26,D,39
IBM,IBM,International Business Machines,234.13,289.5199890136719,274.2800496673584,5.556342637678595,329.2300109863281,-12.061483050615724,58.76238146162159,daily_close,일봉 종가,2026-07-04 14:11 KST,287.61,-0.6597088581616611,14.2,36.69,65.57,24.62356,7.9240656,35.77,211.169,9.5,24.0,17.14,8.14 -> 6.43 -> 11.17,67536000000.0,12492000000.0,10593000000.0,18.5,15.68,13193000000.0,11455000000.0,13587000000.0,64607000000.0,-51020000000.0,2.33,59.47,6.76,,yfinance,,,,Technology,Information Technology Services,,,,,,,,,1.73,17.14,63.8,15.22,42.78,18,-61.41,-47.94,2026-07-03,4.48,4,0,20,5,12,5,3,5,54,C,40
AXP,AXP,American Express Company,230.63,351.9599914550781,338.1550001525879,4.082444824492,384.8900146484375,-8.555696936808816,84.02112093021483,daily_close,일봉 종가,2026-07-04 14:11 KST,,,17.6,18.87,65.32,21.101059,6.7859006,34.42,177.847,11.6,,17.13,11.21 -> 14.01 -> 15.38,72230000000.0,,10833000000.0,,15.0,18428000000.0,16003000000.0,47708000000.0,57759000000.0,-10051000000.0,1.08,21.29,3.8,,yfinance,,,,Financial Services,Credit Services,45.71,0.0,,,,,2.63,Finnhub,1.2,17.13,20.64,9.35,35.37,16,2.23,-27.42,2026-07-03,4.48,4,0,20,10,12,8,1,0,55,B,41
MCD,MCD,McDonald's Corporation,197.95,280.6300048828125,303.5031999206543,-7.536393370422985,341.05999755859375,-17.718288016289403,46.37606592623366,daily_close,일봉 종가,2026-07-04 14:11 KST,279.7,-0.3313989475932445,6.9,25.8,77.2,22.220758,-149.03868,,,9.4,4.58,1.67,11.56 -> 11.39 -> 11.95,26885000000.0,12394000000.0,8563000000.0,46.1,31.85,10551000000.0,7186000000.0,774000000.0,54814000000.0,-54040000000.0,,,,,,,,,,,,,,,,,,,3.22,1.67,38.37,11.65,26.14,14,-42.09,,2026-07-03,4.48,4,0,0,0,0,5,5,5,19,D,42
TMUS,TMUS,"T-Mobile US, Inc.",196.6,177.52000427246094,204.04654991149903,-13.000242175397442,272.8299865722656,-34.933836818028624,41.34695932023484,daily_close,일봉 종가,2026-07-04 14:11 KST,,,-12.0,32.59,44.03,17.824654,3.2594247,18.02,218.569,10.6,3.04,18.43,6.93 -> 9.66 -> 9.72,88309000000.0,18557000000.0,10992000000.0,21.01,12.45,27950000000.0,15427000000.0,5598000000.0,122269000000.0,-116671000000.0,2.3,40.38,4.08,,yfinance,,,,Communication Services,Telecom Services,83.78,0.0,,,,,2.79,Finnhub,,18.43,20.56,6.46,33.02,6,-13.3,-49.54,2026-07-03,4.48,8,0,16,0,12,0,5,5,46,C,43
PEP,PEP,펩시코,194.13,144.22000122070312,150.07254974365233,-3.8998128125005445,179.3000030517578,-19.564975590618523,50.81913267963921,daily_close,일봉 종가,2026-07-04 14:11 KST,,,27.8,23.3,80.81,22.19497,9.030772,43.88,244.837,8.5,4.42,-4.36,6.56 -> 6.95 -> 6.0,93925000000.0,13491000000.0,8240000000.0,14.36,8.77,12087000000.0,7672000000.0,9159000000.0,49901000000.0,-40742000000.0,4.1,89.32,5.92,,yfinance,,,,Consumer Defensive,Beverages - Non-Alcoholic,44.83,0.0,,,,,1.66,Finnhub,0.8,-4.36,28.02,10.03,25.12,9,-20.79,-9.96,2026-07-03,4.48,4,0,20,16,0,8,5,5,58,B,44
AMGN,AMGN,Amgen Inc.,182.21,374.1499938964844,335.33995071411135,11.573343140215314,388.1600036621094,-3.6093388379655464,67.66308006256955,daily_close,일봉 종가,2026-07-04 14:11 KST,,,4.4,24.27,85.25,25.055593,21.173948,101.32,623.754,5.8,25.1,6.74,12.49 -> 7.56 -> 14.23,36751000000.0,9080000000.0,7711000000.0,24.71,20.98,9958000000.0,8100000000.0,9129000000.0,54604000000.0,-45475000000.0,2.69,67.22,10.08,,yfinance,,,,Healthcare,Drug Manufacturers - General,,,,,,,,,5.69,6.74,31.63,7.7,33.29,15,-20.79,174.99,2026-07-03,4.48,0,0,20,0,4,2,1,0,27,D,45
NEE,NEE,"NextEra Energy, Inc.",180.93,88.33999633789062,86.54865016937256,2.0697563335909472,97.87999725341797,-9.746629733578386,66.79462858126283,daily_close,일봉 종가,2026-07-04 14:11 KST,,,160.0,24.14,86.97,22.502539,3.3480608,10.32,156.686,7.3,12.53,-4.52,3.6 -> 3.37 -> 3.28,27412000000.0,8020000000.0,6835000000.0,29.26,24.93,12485000000.0,3211000000.0,2812000000.0,95619000000.0,-92807000000.0,2.82,58.95,2.49,,yfinance,,,,Utilities,Utilities - Regulated Electric,,,,,,,,,0.14,-4.52,22.05,2.69,10.32,3,2.05,24.46,2026-07-03,4.48,4,0,12,20,0,10,1,0,47,C,46
DIS,DIS,Walt Disney Company (The),180.41,99.5,106.32650005340577,-6.420318594119948,124.01000213623047,-19.76453650029386,48.039224035603716,daily_close,일봉 종가,2026-07-04 14:11 KST,99.1,-0.40201005025126196,-29.8,41.6,78.1,15.8064,1.5857906,11.01,41.069,6.5,16.1,130.44,1.29 -> 2.72 -> 6.85,94425000000.0,13832000000.0,12404000000.0,14.65,13.14,18101000000.0,10077000000.0,5695000000.0,44877000000.0,-39182000000.0,,,,,,,,,,,,,,,,,,,,130.44,38.37,11.65,26.14,14,-58.81,-86.39,2026-07-03,4.48,8,6,12,0,15,0,5,5,51,C,47
TMO,TMO,Thermo Fisher Scientific Inc,172.66,523.4400024414062,526.4701501464843,-0.5755592609068129,639.4500122070312,-18.142154593948945,71.91339975433937,daily_close,일봉 종가,2026-07-04 14:11 KST,,,11.3,32.43,94.25,27.54725,3.587549,13.52,82.903,6.2,5.09,7.16,15.45 -> 16.53 -> 17.74,44557000000.0,8110000000.0,6704000000.0,18.2,15.05,7818000000.0,6293000000.0,9852000000.0,39385000000.0,-29533000000.0,0.36,9.68,1.88,,yfinance,,,,Healthcare,Diagnostics & Research,85.29,-2.95,,,,,2.43,Finnhub,2.44,7.16,31.63,7.7,33.29,15,-12.91,-53.41,2026-07-03,4.48,0,0,12,0,4,5,1,5,27,D,48
ABT,ABT,Abbott Laboratories,153.99,95.4000015258789,111.8270499420166,-14.689691290841775,140.22000122070312,-31.964055986762226,63.61912756918435,daily_close,일봉 종가,2026-07-04 14:11 KST,95.37,-0.03144813983128005,-19.7,26.48,82.62,25.969189,3.10181,12.33,64.773,7.8,17.99,6.82,3.26 -> 7.64 -> 3.72,44328000000.0,8053000000.0,6524000000.0,18.17,14.72,9566000000.0,7395000000.0,8522000000.0,13860000000.0,-5338000000.0,2.64,67.23,2.52,,yfinance,,,,Healthcare,Medical Devices,,,,,,,,,,6.82,31.63,7.7,33.29,15,-17.9,-59.72,2026-07-03,4.48,0,0,12,0,4,0,3,5,24,D,49
UNP,UNP,Union Pacific Corporation,152.51,282.25,244.4141008758545,15.480243974697485,282.25,0.0,64.00639354734373,daily_close,일봉 종가,2026-07-04 14:11 KST,,,6.2,19.51,90.86,22.368422,8.316009,40.69,162.246,3.2,1.37,7.07,10.45 -> 11.09 -> 11.98,24510000000.0,9846000000.0,7138000000.0,40.17,29.12,9290000000.0,5499000000.0,1266000000.0,32822000000.0,-31556000000.0,1.96,45.1,5.52,,yfinance,,,,Industrials,Railroads,65.52,-1.15,,,,,1.23,Finnhub,3.61,7.07,33.68,12.49,37.04,7,-33.59,-33.42,2026-07-03,4.48,4,0,20,0,4,5,3,0,36,D,50
HON,HON,Honeywell International Inc.,145.11,229.86000061035156,214.57268768310547,7.12453811914001,248.0399932861328,-7.329460235394079,61.498928436182354,daily_close,일봉 종가,2026-07-04 14:11 KST,231.26,0.6090661210871764,-41.9,11.93,81.78,17.697527,5.1697206,24.26,257.387,2.4,-1.51,-2.87,16.94 -> 17.42 -> 15.98,37442000000.0,6567000000.0,4729000000.0,17.54,12.63,6408000000.0,5422000000.0,12487000000.0,35563000000.0,-23076000000.0,4.14,74.12,9.52,,yfinance,,,,Industrials,Conglomerates,60.61,-2.25,,,,,4.16,Finnhub,,-2.87,33.68,12.49,37.04,7,-47.45,-58.61,2026-07-03,4.48,8,0,20,0,0,0,3,0,31,D,51
PFE,PFE,"Pfizer, Inc.",143.68,24.31999969482422,25.86525004386902,-5.974233175492068,31.389999389648438,-22.523095993291772,28.43823808730957,daily_close,일봉 종가,2026-07-04 14:11 KST,,,-10.1,27.66,69.36,18.229008,1.5104363,8.31,71.602,5.4,16.53,91.72,0.37 -> 1.41 -> 1.36,62579000000.0,17407000000.0,7771000000.0,27.82,12.42,11704000000.0,9075000000.0,1142000000.0,63961000000.0,-62819000000.0,7.07,131.3,1.72,,yfinance,,,,Healthcare,Drug Manufacturers - General,41.67,-2.77,,,,,21.68,Finnhub,,91.72,31.63,7.7,33.29,15,-42.37,-80.38,2026-07-03,4.48,4,6,6,0,15,0,3,5,39,D,52
COP,COP,ConocoPhillips,131.26,104.7300033569336,105.69955039978028,-0.9172669506914952,133.8000030517578,-21.72645667547487,25.10540884556484,daily_close,일봉 종가,2026-07-04 14:11 KST,104.69,-0.038196653920901096,-20.2,11.47,87.5,17.959322,2.0001132,11.28,36.143,-5.3,-11.27,-16.28,9.06 -> 7.81 -> 6.35,58944000000.0,11342000000.0,7988000000.0,19.24,13.55,19796000000.0,7243000000.0,6497000000.0,23444000000.0,-16947000000.0,,,,,,,,,,,,,,,,,,,,-16.28,38.37,11.65,26.14,14,-53.19,-82.83,2026-07-03,4.48,8,3,12,0,0,0,3,5,31,D,53
LOW,LOW,"Lowe's Companies, Inc.",124.59,227.5,243.35910079956054,-6.516748602150151,287.3900146484375,-20.839281671529402,57.22283942853123,daily_close,일봉 종가,2026-07-04 14:11 KST,,,-0.7,19.46,81.1,18.759087,-13.430161,,,10.3,-2.99,-5.25,13.2 -> 12.23 -> 11.85,86286000000.0,10153000000.0,6654000000.0,11.77,7.71,9864000000.0,7651000000.0,982000000.0,44677000000.0,-43695000000.0,2.2,40.57,5.0,,yfinance,,,,Consumer Cyclical,Home Improvement Retail,68.29,4.88,,,,,1.24,Finnhub,,-5.25,76.08,14.24,46.97,7,-75.34,,2026-07-03,4.48,4,0,0,0,0,0,3,5,12,D,54
CRM,CRM,세일즈포스,124.31,166.11000061035156,212.2704507446289,-21.74605554958306,367.8699951171875,-54.84546094675754,49.597160545850656,daily_close,일봉 종가,2026-07-04 14:11 KST,,,52.2,233.06,94.2,18.914251,3.9049306,16.91,124.282,13.3,16.32,36.28,4.2 -> 6.36 -> 7.8,41525000000.0,8917000000.0,7457000000.0,21.47,17.96,14996000000.0,14402000000.0,7327000000.0,17176000000.0,-9849000000.0,1.06,19.56,1.76,,yfinance,,,,Technology,Software - Application,74.14,-1.72,,,,,15.86,Finnhub,0.36,36.28,63.8,15.22,42.78,18,-70.35,-74.34,2026-07-03,4.48,4,0,16,20,15,10,5,3,73,A,55
SPGI,SPGI,S&P Global Inc.,121.63,439.8900146484375,438.1067027282715,0.40704967740976783,533.7275390625,-17.58154068251555,69.14489557614776,daily_close,일봉 종가,2026-07-04 14:11 KST,,,32.5,37.65,90.82,26.263924,3.9403117,13.94,38.392,10.4,12.76,33.46,8.23 -> 12.35 -> 14.66,15336000000.0,6177000000.0,4471000000.0,40.28,29.15,5651000000.0,5456000000.0,1745000000.0,13582000000.0,-11837000000.0,0.88,24.35,3.88,,yfinance,,,,Financial Services,Financial Data & Stock Exchanges,88.24,-0.33,,,,,1.68,Finnhub,0.81,33.46,20.64,9.35,35.37,16,27.25,-57.86,2026-07-03,4.48,0,0,12,16,15,10,1,5,59,B,56
SYK,SYK,Stryker Corporation,118.0,326.5400085449219,347.52455047607424,-6.038290504197652,403.5299987792969,-19.079124344478593,61.21727159922876,daily_close,일봉 종가,2026-07-04 14:11 KST,326.35,-0.05818844244187399,14.2,40.28,82.37,38.298954,5.5140886,15.2,66.295,2.6,8.42,0.9,8.25 -> 7.76 -> 8.4,25116000000.0,5059000000.0,3246000000.0,20.14,12.92,5044000000.0,4283000000.0,4011000000.0,15859000000.0,-11848000000.0,1.08,39.81,3.52,,yfinance,,,,Healthcare,Medical Devices,,,,,,,,,2.7,0.9,31.63,7.7,33.29,15,21.08,-28.39,2026-07-03,4.48,0,0,16,0,0,5,3,5,29,D,57
LMT,LMT,Lockheed Martin Corporation,117.81,545.9099731445312,540.5092016601562,0.9992006551945317,676.7000122070312,-19.327624752943816,49.09647728421525,daily_close,일봉 종가,2026-07-04 14:11 KST,,,-11.5,19.77,75.94,25.257504,16.02592,67.64,276.365,0.3,10.24,-11.68,27.55 -> 22.31 -> 21.49,75048000000.0,7731000000.0,5017000000.0,10.3,6.69,8557000000.0,6908000000.0,4121000000.0,21700000000.0,-17579000000.0,2.53,65.38,13.8,,yfinance,,,,Industrials,Aerospace & Defense,39.29,1.36,,,,,11.0,Finnhub,,-11.68,33.68,12.49,37.04,7,-25.01,28.31,2026-07-03,4.48,0,0,20,0,0,0,5,5,30,D,58
MDT,MDT,Medtronic plc.,101.56,83.19000244140625,91.3342498779297,-8.916969753852925,105.3499984741211,-21.03464295555579,58.870963873974645,daily_close,일봉 종가,2026-07-04 14:11 KST,,,18.3,25.7,89.71,20.97319,2.0246909,9.84,58.214,9.9,4.4,13.14,2.82 -> 2.76 -> 3.61,36364000000.0,6828000000.0,4801000000.0,18.78,13.2,7330000000.0,5426000000.0,1949000000.0,27961000000.0,-26012000000.0,3.46,76.14,2.88,,yfinance,,,,Healthcare,Medical Devices,56.76,-5.4,,,,,1.09,Finnhub,1.15,13.14,31.63,7.7,33.29,15,-33.69,-73.71,2026-07-03,4.48,4,3,6,10,8,8,3,5,47,C,59
NOW,NOW,"ServiceNow, Inc.",98.02,106.31999969482422,132.84414989471435,-19.966366769565578,234.0780029296875,-54.57924351535044,53.89422689795407,daily_close,일봉 종가,2026-07-04 14:11 KST,,,2.3,142.76,88.47,58.535713,8.647555,16.07,20.728,22.1,33.72,-0.42,1.68 -> 1.37 -> 1.67,13278000000.0,1824000000.0,1748000000.0,13.74,13.16,5444000000.0,4533000000.0,3726000000.0,2403000000.0,1323000000.0,,,,,,,,,,,,,,,,,,,25.45,-0.42,38.37,11.65,26.14,14,52.56,-25.77,2026-07-03,4.48,0,0,16,0,0,2,5,3,26,D,60
CMCSA,CMCSA,Comcast Corporation,80.13,23.790000915527344,27.54822775840759,-13.64235433160761,42.3055305480957,-43.7662154160168,48.53421520037168,daily_close,일봉 종가,2026-07-04 14:11 KST,23.75,-0.16814171495569724,-32.6,11.82,93.65,4.8137255,0.9947728,20.92,106.858,5.3,-11.28,20.53,3.71 -> 4.14 -> 5.39,123707000000.0,20670000000.0,19998000000.0,16.71,16.17,33643000000.0,19235000000.0,9481000000.0,98937000000.0,-89456000000.0,5.55,25.88,1.32,,yfinance,,,,Communication Services,Telecom Services,35.9,0.0,,,,,3.76,Finnhub,,20.53,20.56,6.46,33.02,6,-76.59,-84.6,2026-07-03,4.48,15,8,20,0,12,0,5,5,65,B,61
ACN,ACN,Accenture plc,78.32,137.35000610351562,220.70809982299804,-37.768479628220874,398.25,-65.51161177563951,30.355510606669426,daily_close,일봉 종가,2026-07-04 14:11 KST,137.35,-4.443768008342386e-06,9.0,26.05,85.54,10.301916,2.4746263,24.41,25.035,5.6,8.04,6.21,10.77 -> 11.44 -> 12.15,69672977000.0,10840988000.0,7678433000.0,15.56,11.02,11474399000.0,10874360000.0,11478729000.0,8182866000.0,3295863000.0,,,,,,,,,,,,,,,,,,,1.14,6.21,38.37,11.65,26.14,14,-73.15,-78.76,2026-07-03,4.48,12,3,20,10,4,5,3,1,58,B,62
ADBE,ADBE,어도비,77.58,219.72000122070312,288.67650016784665,-23.88711894007645,586.5499877929688,-62.54027690846079,50.695072883565594,daily_close,일봉 종가,2026-07-04 14:11 KST,,,7.9,36.73,88.09,11.809497,7.1510715,62.95,61.443,12.7,12.47,18.86,11.82 -> 12.36 -> 16.7,23769000000.0,8706000000.0,7130000000.0,36.63,30.0,10031000000.0,9852000000.0,5431000000.0,6648000000.0,-1217000000.0,,0.0,0.0,,yfinance,,,,Technology,Software - Application,,,,,,,,,1.49,18.86,63.8,15.22,42.78,18,-81.49,-53.02,2026-07-03,4.48,12,0,20,10,12,5,5,1,65,B,63
INTU,INTU,Intuit Inc.,73.03,275.3500061035156,505.3440002441406,-45.51236267364624,807.3900146484375,-65.89628294778807,48.95414421325416,daily_close,일봉 종가,2026-07-04 14:11 KST,,,10.7,59.47,92.59,15.924345,3.4700527,22.5,33.448,10.4,28.16,27.42,8.42 -> 10.43 -> 13.67,18831000000.0,4938000000.0,3869000000.0,26.22,20.55,6207000000.0,6083000000.0,2884000000.0,6639000000.0,-3755000000.0,1.74,28.31,4.8,,yfinance,,,,Technology,Software - Application,75.61,-4.88,,,,,4.5,Finnhub,1.49,27.42,63.8,15.22,42.78,18,-75.04,-77.2,2026-07-03,4.48,8,0,20,10,15,5,5,1,64,B,64
NKE,NKE,"Nike, Inc.",66.94,44.09000015258789,57.3202498626709,-23.08128408682853,89.44000244140625,-50.70438400147401,42.18881304490995,daily_close,일봉 종가,2026-07-04 14:11 KST,44.05,-0.09072386584136956,-34.8,25.92,82.21,20.504763,4.523109,16.02,79.333,0.1,-41.34,-24.97,3.73 -> 2.16 -> 2.1,46309000000.0,3702000000.0,3219000000.0,7.99,6.95,3698000000.0,3268000000.0,7464000000.0,11018000000.0,-3554000000.0,3.72,77.62,1.64,,yfinance,,,,Consumer Cyclical,Footwear & Accessories,48.89,-2.22,,,,,36.92,Finnhub,,-24.97,76.08,14.24,46.97,7,-73.05,-68.24,2026-07-03,4.48,4,0,16,0,0,0,5,3,28,D,65
EL,EL,"Estee Lauder Companies, Inc. (T",30.68,83.70999908447266,92.89124992370606,-9.883870490249828,119.61000061035156,-30.014213981010517,40.4179712823529,daily_close,일봉 종가,2026-07-04 14:11 KST,84.07,0.43005724461190853,-45.5,65.66,97.2,,7.191266,-5.95,232.908,4.6,-27.0,-59.39,6.55 -> 2.79 -> 1.08,14326000000.0,1141000000.0,-1133000000.0,7.96,-7.91,1272000000.0,670000000.0,2921000000.0,9467000000.0,-6546000000.0,1.67,471.43,1.4,,yfinance,,,,Consumer Defensive,Household & Personal Products,,,,,,,,,,-59.39,28.02,10.03,25.12,9,,-28.3,2026-07-03,4.48,0,0,0,0,0,0,5,5,10,D,66
ABV,ABV,ABV,0.0,,,,,,,,,,,,,,0.0,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.37,11.65,26.14,14,,,2026-07-03,4.48,0,0,0,0,0,0,1,0,1,D,67
ABBV,ABBV,ABBV,0.0,261.07000732421875,222.0113995361328,17.59306408125636,261.07000732421875,0.0,77.07339399278095,daily_close,일봉 종가,2026-07-04 14:11 KST,260.7,-0.14172724320617,-46.2,60.33,76.8,123.67488,-66.6472,,,12.4,68.92,-6.85,2.72 -> 2.39 -> 2.36,61160000000.0,20091000000.0,4226000000.0,32.85,6.91,19030000000.0,17816000000.0,5229000000.0,67496000000.0,-62267000000.0,2.65,325.98,6.92,,yfinance,,,,Healthcare,Drug Manufacturers - General,77.5,2.5,,,,,1.01,Finnhub,,-6.85,31.63,7.7,33.29,15,291.0,,2026-07-03,4.48,0,0,0,0,0,0,1,0,1,D,68
BKNG,BKNG,BKNG,0.0,184.55999755859375,188.7738842010498,-2.232240259446135,232.6367950439453,-20.6660332800191,69.44909260577569,daily_close,일봉 종가,2026-07-04 14:11 KST,,,240.0,28.87,97.25,24.032938,-16.308449,,,16.2,22.86,18.76,4.7 -> 6.91 -> 6.62,26917000000.0,9282000000.0,5404000000.0,34.48,20.08,9409000000.0,9087000000.0,17203000000.0,19293000000.0,-2090000000.0,0.87,20.73,1.61,,yfinance,,,,Consumer Cyclical,Travel Services,,,,,,,,,0.1,18.76,76.08,14.24,46.97,7,-68.41,,2026-07-03,4.48,4,0,0,20,12,10,1,5,52,C,69
ISRG,ISRG,ISRG,0.0,426.010009765625,488.4635009765625,-12.785702736453619,610.4500122070312,-30.213776517847673,58.426542237240184,daily_close,일봉 종가,2026-07-04 14:11 KST,,,18.8,72.94,89.22,48.773335,8.160707,17.23,,23.0,25.4,25.08,5.03 -> 6.42 -> 7.87,10064700000.0,2945500000.0,2856000000.0,29.27,28.38,3030500000.0,2490700000.0,3368000000.0,87000000.0,3281000000.0,,0.0,0.0,,yfinance,,,,Healthcare,Medical Instruments & Supplies,70.0,-0.73,,,,,14.24,Finnhub,2.59,25.08,31.63,7.7,33.29,15,54.2,5.98,2026-07-03,4.48,0,0,16,0,15,8,3,5,47,C,70
