yf_symbol,symbol,name,market_cap,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
LLY,LLY,일라이릴리,979.64,1121.3599853515625,1170.4085021972655,1128.7326700846354,1042.7677541097005,1029.3230541992189,8.94150099688047,1235.56005859375,-9.24277799754745,40.03998652980166,-7.77,18.23,daily_close,일봉 종가,2026-08-06 13:42 KST,,,169.9,66.6,85.32,42.365448,34.130653,107.46,139.015,55.5,74.27,98.92,5.8 -> 11.71 -> 22.95,65179000000.0,29696000000.0,20640000000.0,45.56,31.67,16813000000.0,5964000000.0,7268000000.0,42503000000.0,-35235000000.0,0.62,22.13,6.92,,yfinance,,,,,,Healthcare,Drug Manufacturers - General,79.49,,,2.57,,,,,18.88,Finnhub,,,,2026-07-28,,,,,0.25,98.92,23.4,4.0,15.2,15,14,13,13,81.05,753.27,2026-08-05,4.62,0,0,20,20,15,10,5,0,70,A,11
WMT,WMT,월마트,932.53,112.33999633789062,112.10299911499024,117.28649940490723,121.85808277130127,118.06409965515137,-4.848301332903095,134.1999969482422,-16.289121540578318,42.631276449487125,-0.67,-13.87,daily_close,일봉 종가,2026-08-06 13:42 KST,,,19.4,36.02,38.08,39.27972,9.48177,24.13,74.816,7.3,1.63,19.45,1.91 -> 2.41 -> 2.73,713163000000.0,29825000000.0,21893000000.0,4.18,3.07,41565000000.0,14923000000.0,10727000000.0,67095000000.0,-56368000000.0,0.88,33.54,0.99,,yfinance,7.98,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Discount Stores,89.58,4.47,40.0,0.0,137.97,155.0,81.0,22.81,-1.67,Finnhub,yfinance,,,2026-08-06,,,,,2.02,19.45,25.77,7.83,30.13,9,7,6,6,52.42,21.1,2026-08-05,4.62,0,0,20,0,12,8,5,5,50,C,12
AMD,AMD,AMD,876.24,484.6400146484375,508.4765060424805,502.0953348795573,374.13525072733563,315.6368003845215,53.54357098349415,580.9099731445312,-16.572268156281357,46.84206779451809,-6.33,6.47,daily_close,일봉 종가,2026-08-06 13:42 KST,481.2,-0.7098082173286766,91.2,135.05,72.0,142.76176,12.27375,8.06,6.005,37.8,77.09,123.61,0.53 -> 1.0 -> 2.65,34639000000.0,3694000000.0,4335000000.0,10.66,12.51,7709000000.0,6735000000.0,5539000000.0,3847000000.0,1692000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Semiconductors,84.21,4.51,47.0,3.51,576.55,1250.0,320.0,18.96,4.63,Finnhub,yfinance,,,2026-08-05,,,,,1.57,123.61,35.07,9.46,35.92,23,21,22,22,307.08,29.74,2026-08-05,4.62,0,0,6,5,15,10,5,5,46,C,13
JPM,JPM,JP모건 체이스,871.43,352.6400146484375,346.73600311279296,325.69183553059895,313.2305847167969,312.6108009338379,12.804808277584609,357.30999755859375,-1.306983555474246,60.97111449554259,6.66,16.73,daily_close,일봉 종가,2026-08-06 13:42 KST,360.88,2.336656366061379,46.9,11.94,76.14,15.131691,2.6780546,17.79,,30.4,,11.06,16.23 -> 19.75 -> 20.02,181847000000.0,,57048000000.0,,31.37,-147782000000.0,-147782000000.0,343338000000.0,499982000000.0,-156644000000.0,1.7,25.71,6.0,,yfinance,11.53,10.0,False,10.0,yfinance dividend history,Financial Services,Banks - Diversified,56.67,3.91,20.0,0.0,371.25,420.0,305.0,5.28,4.8,Finnhub,yfinance,,,2026-07-28,,,,,0.32,11.06,20.59,3.39,15.31,17,16,16,16,-26.51,-21.0,2026-08-05,4.62,8,3,16,20,8,10,3,0,68,B,14
INTC,INTC,Intel Corporation,673.43,101.05999755859375,98.00249977111817,112.45849965413412,85.90774984359741,67.9517999458313,48.72306199269939,140.94000244140625,-28.29573165318486,53.58145562871819,-8.33,-19.1,daily_close,일봉 종가,2026-08-06 13:42 KST,,,98.63,65.53,63.86,,5.2422376,-10.71,48.997,25.4,6.88,,1.94 -> 0.4,52853000000.0,-23000000.0,-267000000.0,-0.04,-0.51,9697000000.0,-4949000000.0,14265000000.0,46585000000.0,-32320000000.0,,0.0,0.0,,yfinance,,0.0,,9.0,yfinance dividend history,Technology,Semiconductors,34.55,3.44,41.0,1.82,115.27,200.0,74.0,14.06,1086.32,Finnhub,yfinance,,,2026-08-04,,,,,,,36.49,9.68,35.92,23,22,22,22,,-45.84,2026-08-05,4.62,0,0,0,0,0,10,5,5,20,D,15
V,V,비자,622.33,365.6700134277344,359.70950469970705,340.01100158691406,326.14574966430666,330.6422492980957,10.593856110039603,373.30999755859375,-2.0465522436645225,50.701984551844966,5.22,14.71,daily_close,일봉 종가,2026-08-06 13:42 KST,,,35.5,28.25,91.64,31.662008,19.233988,60.35,67.233,17.1,10.39,10.99,8.28 -> 9.73 -> 10.2,40000000000.0,26556000000.0,20058000000.0,66.39,50.14,23059000000.0,21577000000.0,17164000000.0,25171000000.0,-8007000000.0,0.73,21.97,2.68,,yfinance,15.71,10.0,False,10.0,yfinance dividend history,Financial Services,Credit Services,91.84,4.63,38.0,0.17,403.26,450.0,330.0,10.28,1.24,Finnhub,yfinance,,,2026-07-28,,,,,0.89,10.99,19.66,3.1,15.31,17,16,16,16,61.05,520.45,2026-08-05,4.62,0,0,20,16,8,10,5,0,59,B,16
XOM,XOM,엑슨모빌,571.22,151.6300048828125,150.48650054931642,147.76699981689453,150.848166402181,139.785899848938,8.473032721235867,171.47000122070312,-11.570534902110424,61.75497406660909,7.44,4.88,daily_close,일봉 종가,2026-08-06 13:42 KST,,,-43.4,12.2,68.24,26.435373,2.5327926,9.87,18.261,2.6,-14.41,-13.19,8.89 -> 7.84 -> 6.7,323905000000.0,33938000000.0,28844000000.0,10.48,8.91,51970000000.0,23612000000.0,10681000000.0,41710000000.0,-31029000000.0,2.72,68.01,4.12,,yfinance,4.06,10.0,False,10.0,yfinance dividend history,Energy,Oil & Gas Integrated,53.33,3.6,22.0,1.72,167.23,185.0,130.0,10.29,5.59,Finnhub,yfinance,,,2026-08-06,,,,,,-13.19,,,,2,1,1,1,,,2026-08-05,4.62,0,3,6,0,0,0,3,5,17,D,17
ORCL,ORCL,오라클,530.03,144.38999938964844,129.18800010681153,166.75000038146973,162.60416634877524,180.7032996749878,-20.09553801765231,328.3299865722656,-56.02290217318664,66.40649412147992,2.78,-26.31,daily_close,일봉 종가,2026-08-06 13:42 KST,,,21.9,36.02,43.94,21.589928,9.205522,53.38,388.87,20.6,24.33,25.36,3.71 -> 4.34 -> 5.83,67357000000.0,22444000000.0,17087000000.0,33.32,25.37,31977000000.0,-23686000000.0,31289000000.0,156189000000.0,-124900000000.0,1.39,34.31,2.0,,yfinance,14.07,10.0,False,10.0,yfinance dividend history,Technology,Software - Infrastructure,81.63,4.45,41.0,0.0,248.15,400.0,110.0,71.86,9.27,Finnhub,yfinance,,,2026-07-29,,,,,0.99,25.36,37.91,9.68,35.48,23,21,22,22,-43.05,-4.9,2026-08-05,4.62,4,0,20,16,15,8,1,3,67,B,18
AMAT,AMAT,"Applied Materials, Inc.",489.96,534.239990234375,540.6899978637696,529.7901652018229,450.9854153951009,378.0938995361328,41.298230648474124,723.0,-26.107885168136235,46.103534705864256,-6.36,22.69,daily_close,일봉 종가,2026-08-06 13:42 KST,536.0,0.32944178605066066,33.5,18.76,84.51,50.305084,17.740585,39.69,30.399,11.4,7.66,3.34,8.11 -> 8.61 -> 8.66,28368000000.0,8470000000.0,6998000000.0,29.86,24.67,7958000000.0,5698000000.0,7241000000.0,7050000000.0,191000000.0,0.4,17.31,2.12,,yfinance,20.39,10.0,False,10.0,yfinance dividend history,Technology,Semiconductor Equipment & Materials,86.67,4.54,35.0,0.0,629.09,900.0,358.0,17.75,3.94,Finnhub,yfinance,,,2026-08-06,,,,,1.5,3.34,35.07,9.46,35.48,23,21,22,22,43.44,87.53,2026-08-05,4.62,0,0,20,10,4,10,5,5,54,C,19
CSCO,CSCO,시스코 시스템즈,471.16,115.86000061035156,114.55549964904785,116.64883333841959,99.48033320109049,90.2121000289917,28.430665701294316,130.0,-10.876922607421875,70.4755521085031,1.79,19.98,daily_close,일봉 종가,2026-08-06 13:42 KST,122.56,5.782840802997394,37.1,18.44,83.11,37.905228,9.353278,25.23,67.541,12.0,-3.59,-7.8,3.07 -> 2.54 -> 2.61,56654000000.0,12504000000.0,10180000000.0,22.07,17.97,14193000000.0,13288000000.0,8346000000.0,28093000000.0,-19747000000.0,1.45,55.0,1.68,,yfinance,2.58,10.0,False,10.0,yfinance dividend history,Technology,Communication Equipment,69.7,4.12,22.0,0.0,130.23,150.0,90.0,12.4,-0.11,Finnhub,yfinance,,,2026-08-06,,,,,1.02,-7.8,35.07,9.68,35.92,23,21,22,22,8.08,-3.38,2026-08-05,4.62,0,0,20,10,0,10,1,5,46,C,20
CAT,CAT,"Caterpillar, Inc.",454.06,871.0800170898438,877.6324981689453,914.2578318277995,839.0141657511393,742.9946987915039,17.23906220416825,1064.9000244140625,-18.20077029586546,48.836771169439835,-8.12,-2.94,daily_close,일봉 종가,2026-08-06 13:42 KST,,,30.2,19.57,72.8,40.317173,20.113302,51.33,230.793,22.2,-14.7,-3.31,20.12 -> 22.05 -> 18.81,67589000000.0,11151000000.0,8884000000.0,16.5,13.14,11739000000.0,7453000000.0,9980000000.0,43330000000.0,-33350000000.0,0.75,29.58,6.52,,yfinance,8.12,10.0,False,10.0,yfinance dividend history,Industrials,Farm & Heavy Construction Machinery,55.88,3.86,26.0,0.0,958.83,1218.0,575.0,10.07,7.97,Finnhub,yfinance,,,2026-08-06,,,,,1.34,-3.31,34.66,8.72,27.39,9,8,8,8,16.32,130.66,2026-08-05,4.62,0,0,20,10,0,10,5,5,50,C,21
MA,MA,마스터카드,432.77,570.969970703125,549.2409912109375,514.9566645304362,511.18474833170575,528.1033978271485,8.117079543958369,598.9600219726562,-4.6731084283967546,61.79433010373514,9.83,15.24,daily_close,일봉 종가,2026-08-06 13:42 KST,571.63,0.1155979001946806,22.1,35.06,91.54,31.423773,89.26985,241.2,439.583,14.1,19.52,18.17,11.83 -> 13.89 -> 16.52,32791000000.0,19514000000.0,14968000000.0,59.51,45.65,17648000000.0,16433000000.0,10566000000.0,19000000000.0,-8434000000.0,0.61,17.93,3.48,,yfinance,15.75,10.0,False,10.0,yfinance dividend history,Financial Services,Credit Services,92.59,4.63,38.0,2.21,660.34,735.0,550.0,15.65,2.85,Finnhub,yfinance,,,2026-08-04,,,,,1.42,18.17,19.66,3.1,15.31,17,16,16,16,59.84,2779.67,2026-08-05,4.62,0,0,20,10,12,8,3,0,53,C,22
COST,COST,코스트코,421.95,941.989990234375,938.7984985351562,969.1808278401693,983.7812474568685,957.9637982177734,-1.6674751189049704,1094.3199462890625,-13.920056613356277,48.27718279158149,-1.17,-6.62,daily_close,일봉 종가,2026-08-06 13:42 KST,,,45.5,44.93,73.82,47.623356,25.269327,29.15,60.257,21.5,11.83,13.4,14.16 -> 16.56 -> 18.21,275235000000.0,10383000000.0,8099000000.0,3.77,2.94,13335000000.0,7837000000.0,14161000000.0,8173000000.0,5988000000.0,0.62,27.01,5.88,,yfinance,13.18,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Discount Stores,65.22,4.0,35.0,-1.45,1076.91,1315.0,740.0,14.32,-0.24,Finnhub,yfinance,,,2026-08-06,,,,,1.05,13.4,25.77,7.83,27.62,9,7,6,6,84.8,222.72,2026-08-05,4.62,0,0,20,10,8,10,5,5,58,B,23
BAC,BAC,뱅크오브아메리카,398.83,63.25,61.40549983978271,56.719499842325845,53.760333347320554,53.74495004653931,17.68547546370402,63.25,0.0,61.458316147061964,8.49,23.27,daily_close,일봉 종가,2026-08-06 13:42 KST,63.35,0.15810276679842122,24.4,11.85,70.64,14.362283,1.4969997,10.64,,8.1,,11.22,3.08 -> 3.21 -> 3.81,113097000000.0,,30509000000.0,,26.98,12613000000.0,12613000000.0,239319000000.0,365904000000.0,-126585000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-28,,,,,0.59,11.22,,,,3,2,2,2,,,2026-08-05,4.62,8,6,12,20,8,8,3,0,65,B,24
GE,GE,GE Aerospace,373.67,381.2200012207031,356.2330017089844,340.38200124104816,323.3536669413249,316.2262007141113,20.552946074620287,381.2200012207031,0.0,72.84667562244663,7.08,28.29,daily_close,일봉 종가,2026-08-06 13:42 KST,381.99,0.20198278601103667,19.4,275.66,80.86,44.385883,22.191637,48.23,113.225,21.1,28.38,-1.32,8.36 -> 5.99 -> 8.14,45855000000.0,8680000000.0,8704000000.0,18.93,18.98,8537000000.0,7264000000.0,12392000000.0,20495000000.0,-8103000000.0,0.49,19.58,1.88,,yfinance,93.3,10.0,False,10.0,yfinance dividend history,Industrials,Aerospace & Defense,87.5,4.55,21.0,0.0,404.9,455.0,347.0,6.21,9.05,Finnhub,yfinance,,,2026-08-05,,,,,2.29,-1.32,34.66,8.72,27.39,9,8,8,8,28.06,154.49,2026-08-05,4.62,0,0,20,0,0,8,1,0,29,D,25
UNH,UNH,유나이티드헬스,364.13,415.3599853515625,423.051496887207,408.49283192952475,357.23874893188474,345.53319900512696,20.208416021234317,625.25,-33.568974753848465,44.19344061168001,-2.41,9.31,daily_close,일봉 종가,2026-08-06 13:42 KST,413.0473,-0.5567905992689753,0.7,25.21,85.93,32.26923,3.969369,12.18,73.982,2.0,-41.26,-25.54,23.86 -> 15.51 -> 13.23,447567000000.0,18964000000.0,12056000000.0,4.24,2.69,19697000000.0,16075000000.0,24365000000.0,78389000000.0,-54024000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-28,,,,,46.1,-25.54,,,,3,2,2,2,,,2026-08-05,4.62,0,0,12,0,0,2,5,5,24,D,26
MS,MS,Morgan Stanley,352.0,218.27000427246094,216.3689987182617,211.8649991353353,192.75791575113934,185.24189918518067,17.829716296669513,228.5500030517578,-4.497921085990469,49.8905049451473,0.09,13.04,daily_close,일봉 종가,2026-08-06 13:42 KST,,,31.9,15.4,62.71,19.190218,3.201366,16.39,502.246,16.3,,40.39,5.18 -> 7.95 -> 10.21,65966000000.0,,16861000000.0,,25.56,-17889000000.0,-20787000000.0,81310000000.0,370538000000.0,-289228000000.0,1.83,35.55,4.0,,yfinance,,,,,,Financial Services,Capital Markets,56.25,,,1.7,,,,,13.19,Finnhub,,,,2026-08-05,,,,,0.6,40.39,20.59,3.3,15.31,17,16,16,16,-6.8,-2.99,2026-08-05,4.62,4,0,16,20,15,10,5,0,70,A,27
PG,PG,프록터앤갬블,350.17,146.8000030517578,147.52250213623046,146.73150126139322,148.37800076802571,148.01635070800782,-0.8217657376579292,179.6999969482422,-18.308288511524207,37.41969314576269,-1.08,0.26,daily_close,일봉 종가,2026-08-06 13:42 KST,,,5.8,23.71,71.82,21.582724,6.3866386,31.11,67.651,7.4,2.84,5.04,5.9 -> 6.02 -> 6.51,84284000000.0,20451000000.0,15974000000.0,24.26,18.95,17817000000.0,14044000000.0,9556000000.0,35463000000.0,-25907000000.0,2.96,61.8,4.35,,yfinance,5.0,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Household & Personal Products,59.46,3.96,23.0,-1.65,163.61,186.0,145.0,11.45,0.19,Finnhub,yfinance,,,2026-08-04,,,,,3.72,5.04,25.92,8.91,26.64,9,7,6,6,-16.73,-28.32,2026-08-05,4.62,4,0,20,0,4,5,5,5,43,C,28
CVX,CVX,쉐브론,345.8,193.17999267578125,188.41699905395507,184.08016662597657,187.84666659037273,175.9948999786377,9.764540165214717,211.14999389648438,-8.510538356687267,65.01287703465744,9.78,6.36,daily_close,일봉 종가,2026-08-06 13:42 KST,186.7,-3.354380847636118,322.9,14.21,70.27,18.592876,2.079306,6.64,23.989,52.6,-11.86,-23.6,11.36 -> 9.72 -> 6.63,184432000000.0,16674000000.0,12299000000.0,9.04,6.67,33939000000.0,16592000000.0,6293000000.0,40758000000.0,-34465000000.0,3.69,67.18,7.12,,yfinance,6.39,10.0,False,10.0,yfinance dividend history,Energy,Oil & Gas Integrated,83.87,4.28,24.0,7.2,215.0,236.0,170.0,11.3,16.82,Finnhub,yfinance,,,2026-08-04,,,,,0.06,-23.6,,,,2,1,1,1,,,2026-08-05,4.62,4,3,6,20,0,10,1,0,44,C,29
KO,KO,코카콜라,341.57,86.86000061035156,84.50849914550781,82.07833315531413,79.76066665649414,76.37400009155273,13.729803999042634,89.08000183105469,-2.492143214044252,56.27426126506572,4.15,10.76,daily_close,일봉 종가,2026-08-06 13:42 KST,,,18.2,23.92,68.33,25.768024,10.516888,43.37,124.943,12.1,6.34,10.94,2.47 -> 2.46 -> 3.04,47941000000.0,14911000000.0,13107000000.0,31.1,27.34,7408000000.0,5296000000.0,10270000000.0,45492000000.0,-35222000000.0,2.44,64.78,2.12,,yfinance,5.04,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Beverages - Non-Alcoholic,82.86,4.25,23.0,0.51,88.3,98.0,75.0,1.66,1.67,Finnhub,yfinance,,,2026-07-28,,,,,1.42,10.94,25.92,7.83,26.64,9,7,6,6,-0.59,34.32,2026-08-05,4.62,0,0,20,10,8,8,3,0,49,C,30
