yf_symbol,symbol,name,market_cap,price,ma200,diff,peak,peak_diff,rsi,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,peg,cagr,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
LLY,LLY,일라이릴리,979.64,1127.68994140625,973.6260525512695,15.823722922293904,1160.949951171875,-2.864896090658516,50.792170359925024,daily_close,일봉 종가,2026-06-26 18:51 KST,,,169.9,66.6,85.36,40.00319,32.296303,107.46,139.015,55.5,74.27,98.92,5.8 -> 11.71 -> 22.95,65179000000.0,29696000000.0,20640000000.0,45.56,31.67,16813000000.0,5964000000.0,7268000000.0,42503000000.0,-35235000000.0,0.24,98.92,2026-06-25,4.25,0,0,20,20,15,10,5,0,70,A,11
WMT,WMT,월마트,932.53,115.77999877929688,116.80419971466064,-0.8768528339441319,134.1999969482422,-13.725781362014096,43.69369697157325,daily_close,일봉 종가,2026-06-26 18:51 KST,,,19.4,36.02,38.09,40.767605,9.772114,24.13,74.816,7.3,1.63,19.45,1.91 -> 2.41 -> 2.73,713163000000.0,29825000000.0,21893000000.0,4.18,3.07,41565000000.0,14923000000.0,10727000000.0,67095000000.0,-56368000000.0,2.1,19.45,2026-06-25,4.25,0,0,20,0,12,8,5,5,50,C,12
AMD,AMD,AMD,876.24,532.5700073242188,268.6368500518799,98.24905154351214,551.6300048828125,-3.4552140728173093,51.367523040412024,daily_close,일봉 종가,2026-06-26 18:51 KST,,,91.2,135.05,72.16,178.71477,13.466761,8.06,6.005,37.8,77.09,123.61,0.53 -> 1.0 -> 2.65,34639000000.0,3694000000.0,4335000000.0,10.66,12.51,7709000000.0,6735000000.0,5539000000.0,3847000000.0,1692000000.0,1.96,123.61,2026-06-25,4.25,0,0,6,5,15,10,5,0,41,C,13
JPM,JPM,JP모건 체이스,871.43,335.1199951171875,307.8170007324219,8.869878635618136,335.1199951171875,0.0,72.28249275752766,daily_close,일봉 종가,2026-06-26 18:51 KST,,,17.2,11.99,75.65,16.049809,2.6103957,16.47,,12.7,,11.06,16.23 -> 19.75 -> 20.02,181847000000.0,,57048000000.0,,31.37,-147782000000.0,-147782000000.0,343338000000.0,499982000000.0,-156644000000.0,0.93,11.06,2026-06-25,4.25,8,3,16,16,8,8,1,0,60,B,14
INTC,INTC,Intel Corporation,673.43,132.8699951171875,57.71269996643066,130.22661423650783,140.94000244140625,-5.725845880819916,61.34236637829489,daily_close,일봉 종가,2026-06-26 18:52 KST,128.66,-3.168507015804742,98.63,65.53,64.04,,5.991342,-2.91,36.028,7.2,6.88,,1.94 -> 0.4,52853000000.0,-23000000.0,-267000000.0,-0.04,-0.51,9697000000.0,-4949000000.0,14265000000.0,46585000000.0,-32320000000.0,,,2026-06-25,4.25,0,0,0,0,0,10,3,0,13,D,15
V,V,비자,622.33,330.5199890136719,328.7445983886719,0.5400516491227549,373.30999755859375,-11.462325902002041,61.09441520009169,daily_close,일봉 종가,2026-06-26 18:51 KST,,,35.5,28.25,91.67,29.348166,18.04152,60.35,67.233,17.1,10.39,10.99,8.28 -> 9.73 -> 10.2,40000000000.0,26556000000.0,20058000000.0,66.39,50.14,23059000000.0,21577000000.0,17164000000.0,25171000000.0,-8007000000.0,0.83,10.99,2026-06-25,4.25,0,0,20,16,8,10,3,5,62,B,16
XOM,XOM,엑슨모빌,571.22,137.5500030517578,135.05884979248046,1.8444946503728121,171.47000122070312,-19.78188483552063,25.365516027049253,daily_close,일봉 종가,2026-06-26 18:51 KST,,,-43.4,12.2,68.74,23.156567,2.216082,9.87,18.261,2.6,-14.41,-13.19,8.89 -> 7.84 -> 6.7,323905000000.0,33938000000.0,28844000000.0,10.48,8.91,51970000000.0,23612000000.0,10681000000.0,43537000000.0,-32856000000.0,,-13.19,2026-06-25,4.25,4,3,6,0,0,0,3,5,21,D,17
ORCL,ORCL,오라클,530.03,152.4600067138672,203.60984924316406,-25.12149717679444,328.3299865722656,-53.565006868384025,9.074932619897396,daily_close,일봉 종가,2026-06-26 18:52 KST,150.24,-1.4561239775055415,21.9,36.14,43.93,26.195877,13.068747,53.38,388.87,20.6,24.33,25.36,3.71 -> 4.34 -> 5.83,67357000000.0,22444000000.0,17087000000.0,33.32,25.37,31977000000.0,-23686000000.0,31289000000.0,156189000000.0,-124900000000.0,1.2,25.36,2026-06-25,4.25,0,0,20,10,15,8,1,3,57,B,18
AMAT,AMAT,"Applied Materials, Inc.",489.96,668.0,327.03594985961917,104.25888966847232,668.0,0.0,70.19281848822007,daily_close,일봉 종가,2026-06-26 18:52 KST,652.53,-2.315868263473058,33.5,18.76,85.14,62.90019,22.182373,39.69,30.399,11.4,7.66,3.34,8.11 -> 8.61 -> 8.66,28368000000.0,8470000000.0,6998000000.0,29.86,24.67,7958000000.0,5698000000.0,7241000000.0,7050000000.0,191000000.0,1.88,3.34,2026-06-25,4.25,0,0,20,5,4,10,1,0,40,C,19
CSCO,CSCO,시스코 시스템즈,471.16,118.97000122070312,83.705,42.13010121343185,130.0,-8.484614445612982,31.923958088939926,daily_close,일봉 종가,2026-06-26 18:51 KST,,,37.1,18.51,82.87,39.656666,9.593581,25.23,67.541,12.0,-3.59,-7.8,3.07 -> 2.54 -> 2.61,56654000000.0,12504000000.0,10180000000.0,22.07,17.97,14193000000.0,13288000000.0,8346000000.0,28093000000.0,-19747000000.0,1.07,-7.8,2026-06-25,4.25,0,0,20,10,0,10,3,0,43,C,20
CAT,CAT,"Caterpillar, Inc.",454.06,1057.010009765625,682.2303993225098,54.934463608671024,1057.010009765625,0.0,65.17436272665446,daily_close,일봉 종가,2026-06-26 18:51 KST,,,30.2,19.61,72.88,52.639942,26.091925,51.33,230.793,22.2,-14.7,-3.31,20.12 -> 22.05 -> 18.81,67589000000.0,11151000000.0,8884000000.0,16.5,13.14,11739000000.0,7453000000.0,9980000000.0,43330000000.0,-33350000000.0,1.74,-3.31,2026-06-25,4.25,0,0,20,5,0,10,1,0,36,D,21
MA,MA,마스터카드,432.77,488.9200134277344,532.7954985046387,-8.23495791538154,598.9600219726562,-18.371845283180757,54.4252255814786,daily_close,일봉 종가,2026-06-26 18:51 KST,,,21.2,35.12,91.54,28.326767,64.53538,232.08,282.059,15.8,19.52,18.17,11.83 -> 13.89 -> 16.52,32791000000.0,19514000000.0,14968000000.0,59.51,45.65,17648000000.0,16433000000.0,10566000000.0,19000000000.0,-8434000000.0,1.34,18.17,2026-06-25,4.25,0,0,20,10,12,8,5,5,60,B,22
COST,COST,코스트코,421.95,942.239990234375,957.8042990112305,-1.6249988429706308,1094.3199462890625,-13.897211375010055,36.640340306294696,daily_close,일봉 종가,2026-06-26 18:51 KST,,,45.5,45.01,73.79,47.39638,25.276033,29.15,60.257,21.5,11.83,13.4,14.16 -> 16.56 -> 18.21,275235000000.0,10383000000.0,8099000000.0,3.77,2.94,13335000000.0,7837000000.0,14161000000.0,8173000000.0,5988000000.0,1.04,13.4,2026-06-25,4.25,0,0,20,10,8,10,5,5,58,B,23
BAC,BAC,뱅크오브아메리카,398.83,58.189998626708984,52.387950057983396,11.07515862388934,58.189998626708984,0.0,78.55115121635032,daily_close,일봉 종가,2026-06-26 18:52 KST,58.35,0.2749637000637031,24.4,11.85,70.64,14.439205,1.5050175,10.64,,8.1,,11.22,3.08 -> 3.21 -> 3.81,113097000000.0,,30509000000.0,,26.98,12613000000.0,12613000000.0,239319000000.0,365904000000.0,-126585000000.0,0.59,11.22,2026-06-25,4.25,8,6,12,20,8,8,1,0,63,B,24
GE,GE,GE Aerospace,373.67,371.3599853515625,307.1109504699707,20.92046369016531,371.3599853515625,0.0,75.97763760931535,daily_close,일봉 종가,2026-06-26 18:51 KST,,,-1.8,276.01,80.98,46.074436,21.457214,45.43,116.527,24.7,28.38,-1.32,8.36 -> 5.99 -> 8.14,45855000000.0,8680000000.0,8704000000.0,18.93,18.98,8537000000.0,7264000000.0,12392000000.0,20495000000.0,-8103000000.0,,-1.32,2026-06-25,4.25,0,0,20,0,0,0,1,0,21,D,25
UNH,UNH,유나이티드헬스,364.13,415.5299987792969,335.4714491271973,23.86448976817238,625.25,-33.54178348191974,64.91858005038092,daily_close,일봉 종가,2026-06-26 18:52 KST,415.29,-0.05775726903037069,0.7,25.21,85.93,31.242857,3.8547099,12.18,73.982,2.0,-41.26,-25.54,23.86 -> 15.51 -> 13.23,447567000000.0,18964000000.0,12056000000.0,4.24,2.69,19697000000.0,16075000000.0,24365000000.0,78389000000.0,-54024000000.0,44.63,-25.54,2026-06-25,4.25,0,0,12,0,0,2,3,5,22,D,26
MS,MS,Morgan Stanley,352.0,221.0399932861328,177.03859939575196,24.85412449068249,227.08999633789062,-2.6641433569605253,53.10188967996503,daily_close,일봉 종가,2026-06-26 18:51 KST,,,31.9,15.4,62.76,20.295435,3.3857415,16.39,502.246,16.3,,40.39,5.18 -> 7.95 -> 10.21,65966000000.0,,16861000000.0,,25.56,-17889000000.0,-20787000000.0,81310000000.0,370538000000.0,-289228000000.0,0.64,40.39,2026-06-25,4.25,4,0,16,20,15,10,5,0,70,A,27
PG,PG,프록터앤갬블,350.17,148.5,148.78110069274902,-0.1889357528880823,179.6999969482422,-17.362269047354808,63.440112943614444,daily_close,일봉 종가,2026-06-26 18:52 KST,149.51,0.680134680134674,5.8,23.88,71.9,21.710526,6.4338636,31.11,67.651,7.4,2.84,5.04,5.9 -> 6.02 -> 6.51,84284000000.0,20451000000.0,15974000000.0,24.26,18.95,17817000000.0,14044000000.0,9556000000.0,35463000000.0,-25907000000.0,3.74,5.04,2026-06-25,4.25,4,0,20,0,4,5,3,5,41,C,28
CVX,CVX,쉐브론,345.8,172.24000549316406,172.15075012207032,0.05184721590260396,211.14999389648438,-18.427653103506987,27.070891856885552,daily_close,일봉 종가,2026-06-26 18:52 KST,171.67,-0.3309367597452252,-44.5,14.21,70.53,30.006971,1.853917,6.64,23.989,2.3,-11.86,-23.6,11.36 -> 9.72 -> 6.63,184432000000.0,16674000000.0,12299000000.0,9.04,6.67,33939000000.0,16592000000.0,6293000000.0,40758000000.0,-34465000000.0,,-23.6,2026-06-25,4.25,0,3,6,0,0,0,3,5,17,D,29
KO,KO,코카콜라,341.57,80.41999816894531,73.94620021820069,8.75474051626956,83.58999633789062,-3.792317631085216,64.35405978178338,daily_close,일봉 종가,2026-06-26 18:51 KST,,,18.2,23.92,68.29,25.289307,10.28915,43.37,124.943,12.1,6.34,10.94,2.47 -> 2.46 -> 3.04,47941000000.0,14911000000.0,13107000000.0,31.1,27.34,7408000000.0,5296000000.0,10270000000.0,45492000000.0,-35222000000.0,1.39,10.94,2026-06-25,4.25,0,0,20,10,8,8,3,0,49,C,30
HD,HD,홈디포,333.32,345.0,357.0979995727539,-3.38786540031824,431.3699951171875,-20.02225377166623,71.66524559236528,daily_close,일봉 종가,2026-06-26 18:51 KST,,,-4.3,23.05,76.09,24.502842,24.791607,128.38,459.356,4.8,-2.95,-2.96,15.11 -> 14.91 -> 14.23,164683000000.0,20890000000.0,14156000000.0,12.68,8.6,16325000000.0,12646000000.0,1389000000.0,65350000000.0,-63961000000.0,,-2.96,2026-06-25,4.25,4,0,20,0,0,0,1,5,30,D,31
NFLX,NFLX,넷플릭스,325.83,70.9000015258789,97.30115989685059,-27.133446712207416,133.91299438476562,-47.055174255781765,19.54285518406192,daily_close,일봉 종가,2026-06-26 18:51 KST,,,86.4,37.65,85.1,23.337097,9.790906,48.49,53.788,16.2,27.92,45.02,1.2 -> 1.98 -> 2.53,45183036000.0,13326603000.0,10981201000.0,29.49,24.3,10149273000.0,9461053000.0,9033681000.0,14462836000.0,-5429155000.0,0.27,45.02,2026-06-25,4.25,4,0,20,20,15,10,1,3,73,A,32
GS,GS,"Goldman Sachs Group, Inc. (The)",323.49,1065.0899658203125,883.5583016967773,20.54552187160976,1106.3699951171875,-3.7311233564773767,44.61405299888208,daily_close,일봉 종가,2026-06-26 18:52 KST,1065.13,0.003758760383849411,24.2,14.31,74.65,19.453697,2.98955,14.55,678.596,14.5,38.6,49.8,22.87 -> 40.54 -> 51.32,58283000000.0,,17176000000.0,,29.47,-45154000000.0,-47218000000.0,164259000000.0,386150000000.0,-221891000000.0,0.8,49.8,2026-06-25,4.25,4,3,12,16,15,8,5,0,63,B,33
TXN,TXN,Texas Instruments Incorporated,293.83,311.80999755859375,212.77475067138673,46.544642432766324,332.2799987792969,-6.160467465963689,52.20397108245958,daily_close,일봉 종가,2026-06-26 18:52 KST,306.0,-1.863313429359161,31.3,26.03,92.64,53.209896,16.912188,32.35,83.741,18.6,14.96,-12.2,7.07 -> 5.2 -> 5.45,17682000000.0,6140000000.0,5001000000.0,34.72,28.28,7153000000.0,2603000000.0,3225000000.0,14048000000.0,-10823000000.0,1.7,-12.2,2026-06-25,4.25,0,0,20,5,0,10,5,0,40,C,34
PM,PM,Philip Morris International Inc,278.05,178.92999267578125,166.7298999786377,7.317279443403193,191.86000061035156,-6.739293179108167,54.9848048883568,daily_close,일봉 종가,2026-06-26 18:51 KST,,,-9.3,19.93,84.12,25.184507,-30.031912,,,9.1,11.42,20.26,5.02 -> 4.53 -> 7.26,40648000000.0,14933000000.0,11348000000.0,36.74,27.92,12233000000.0,10664000000.0,4872000000.0,48835000000.0,-43963000000.0,,20.26,2026-06-25,4.25,0,0,0,0,12,0,5,0,17,D,35
WFC,WFC,Wells Fargo & Company,251.55,84.73999786376953,84.2839501953125,0.5410848297928912,96.38999938964844,-12.086317667442612,62.97832791137366,daily_close,일봉 종가,2026-06-26 18:51 KST,,,15.1,12.27,78.74,13.097373,1.5930368,12.03,,5.7,29.45,13.84,4.83 -> 5.37 -> 6.26,83699000000.0,,21338000000.0,,25.49,-19001000000.0,-19001000000.0,174210000000.0,193035000000.0,-18825000000.0,0.87,13.84,2026-06-25,4.25,8,6,12,16,8,8,3,5,66,B,36
RTX,RTX,RTX Corporation,249.94,186.58999633789062,182.99809997558594,1.962805276548708,212.16000366210938,-12.052227980228592,57.86245300450778,daily_close,일봉 종가,2026-06-26 18:51 KST,,,32.5,32.9,81.57,34.941944,3.7911696,11.57,57.229,8.7,42.25,49.14,2.23 -> 3.55 -> 4.96,88603000000.0,9300000000.0,6732000000.0,10.5,7.6,10567000000.0,7448000000.0,7435000000.0,39506000000.0,-32071000000.0,1.08,49.14,2026-06-25,4.25,0,0,12,10,15,10,3,5,55,B,37
QCOM,QCOM,QUALCOMM Incorporated,238.32,204.89999389648438,167.77029983520507,22.131267630653646,251.02000427246094,-18.373041825749155,36.7181390287907,daily_close,일봉 종가,2026-06-26 18:51 KST,,,173.0,19.11,84.89,22.032257,7.95481,36.08,55.979,-3.5,20.88,-11.66,6.42 -> 8.97 -> 5.01,44284000000.0,12394000000.0,5541000000.0,27.99,12.51,14012000000.0,12820000000.0,5520000000.0,14811000000.0,-9291000000.0,0.13,-11.66,2026-06-25,4.25,4,0,20,20,0,10,5,5,64,B,38
LIN,LIN,Linde plc,236.79,522.280029296875,468.37955078125,11.507863318481741,523.5700073242188,-0.24638119244766746,60.3866185950279,daily_close,일봉 종가,2026-06-26 18:51 KST,,,13.4,32.12,89.35,34.611004,6.2647543,18.23,65.642,8.2,7.67,7.72,12.59 -> 13.62 -> 14.61,33986000000.0,9254000000.0,6898000000.0,27.23,20.3,10350000000.0,5089000000.0,5056000000.0,28069000000.0,-23013000000.0,2.58,7.72,2026-06-25,4.25,0,0,16,0,4,5,3,0,28,D,39
IBM,IBM,International Business Machines,234.13,258.2699890136719,273.66039970397946,-5.62390857681839,329.2300109863281,-21.553327340988666,24.21765286414697,daily_close,일봉 종가,2026-06-26 18:52 KST,258.55,0.10841793403774591,14.2,36.69,65.59,22.835543,7.361685,35.77,211.169,9.5,24.0,17.14,8.14 -> 6.43 -> 11.17,67536000000.0,12492000000.0,10593000000.0,18.5,15.68,13193000000.0,11455000000.0,13587000000.0,64607000000.0,-51020000000.0,1.61,17.14,2026-06-25,4.25,4,0,20,5,12,5,1,5,52,C,40
AXP,AXP,American Express Company,230.63,342.4599914550781,337.70565032958984,1.407835824140993,384.8900146484375,-11.023934521168442,79.92400200846919,daily_close,일봉 종가,2026-06-26 18:51 KST,,,17.6,18.87,65.33,21.363691,6.8703604,34.42,177.847,11.6,,17.13,11.21 -> 14.01 -> 15.38,72230000000.0,,10833000000.0,,15.0,18428000000.0,16003000000.0,47708000000.0,57759000000.0,-10051000000.0,1.21,17.13,2026-06-25,4.25,4,0,20,10,12,8,1,5,60,B,41
MCD,MCD,McDonald's Corporation,197.95,264.5400085449219,304.38844985961913,-13.09131188554459,341.05999755859375,-22.435931965467695,41.86555504080187,daily_close,일봉 종가,2026-06-26 18:51 KST,,,6.9,25.8,77.2,21.790775,-146.15471,,,9.4,4.58,1.67,11.56 -> 11.39 -> 11.95,26885000000.0,12394000000.0,8563000000.0,46.1,31.85,10551000000.0,7186000000.0,774000000.0,54814000000.0,-54040000000.0,3.16,1.67,2026-06-25,4.25,4,0,0,0,0,5,5,5,19,D,42
TMUS,TMUS,"T-Mobile US, Inc.",196.6,181.57000732421875,205.7015000152588,-11.73131585780852,272.8299865722656,-33.449394765803895,57.360070783376344,daily_close,일봉 종가,2026-06-26 18:52 KST,183.0,0.7875709743337715,-12.0,32.59,44.02,19.295431,3.5283718,18.02,218.569,10.6,3.04,18.43,6.93 -> 9.66 -> 9.72,88309000000.0,18557000000.0,10992000000.0,21.01,12.45,27950000000.0,15427000000.0,5598000000.0,122269000000.0,-116671000000.0,,18.43,2026-06-25,4.25,4,0,16,0,12,0,3,5,40,C,43
PEP,PEP,펩시코,194.13,139.52000427246094,150.13909980773926,-7.072838154002928,179.3000030517578,-22.18627891925565,43.05339594864927,daily_close,일봉 종가,2026-06-26 18:52 KST,140.88,0.9747675500949651,27.8,23.3,80.91,21.90267,8.925853,43.88,244.837,8.5,4.42,-4.36,6.56 -> 6.95 -> 6.0,93925000000.0,13491000000.0,8240000000.0,14.36,8.77,12087000000.0,7672000000.0,9159000000.0,49901000000.0,-40742000000.0,0.79,-4.36,2026-06-25,4.25,4,0,20,16,0,8,5,5,58,B,44
AMGN,AMGN,Amgen Inc.,182.21,352.82000732421875,333.21755111694335,5.882780226181986,388.1600036621094,-9.104491963230156,55.459773949438144,daily_close,일봉 종가,2026-06-26 18:51 KST,,,4.4,24.27,85.25,24.56964,20.719992,101.32,623.754,5.8,25.1,6.74,12.49 -> 7.56 -> 14.23,36751000000.0,9080000000.0,7711000000.0,24.71,20.98,9958000000.0,8100000000.0,9129000000.0,54604000000.0,-45475000000.0,5.58,6.74,2026-06-25,4.25,4,0,20,0,4,2,3,0,33,D,45
NEE,NEE,"NextEra Energy, Inc.",180.93,87.69999694824219,86.12800018310547,1.8251866545080584,97.87999725341797,-10.40049100003453,61.771550063399346,daily_close,일봉 종가,2026-06-26 18:51 KST,,,160.0,24.14,86.97,22.258883,3.3118083,10.32,156.686,7.3,12.53,-4.52,3.6 -> 3.37 -> 3.28,27412000000.0,8020000000.0,6835000000.0,29.26,24.93,12485000000.0,3211000000.0,2812000000.0,95619000000.0,-92807000000.0,0.14,-4.52,2026-06-25,4.25,4,0,12,20,0,10,3,5,54,C,46
DIS,DIS,Walt Disney Company (The),180.41,98.05000305175781,106.79120010375976,-8.18531587200901,124.01000213623047,-20.933794562759907,46.402694294270376,daily_close,일봉 종가,2026-06-26 18:52 KST,98.46,0.41815087759431835,-29.8,41.6,78.1,15.688001,1.5739121,11.01,41.069,6.5,16.1,130.44,1.29 -> 2.72 -> 6.85,94425000000.0,13832000000.0,12404000000.0,14.65,13.14,18101000000.0,10077000000.0,5695000000.0,44877000000.0,-39182000000.0,,130.44,2026-06-25,4.25,8,6,12,0,15,0,5,5,51,C,47
TMO,TMO,Thermo Fisher Scientific Inc,172.66,505.75,525.7036499023437,-3.7956080209925074,639.4500122070312,-20.908594832232787,59.62350249810073,daily_close,일봉 종가,2026-06-26 18:51 KST,,,11.3,32.43,94.24,27.773203,3.6189625,13.52,82.903,6.2,5.09,7.16,15.45 -> 16.53 -> 17.74,44557000000.0,8110000000.0,6704000000.0,18.2,15.05,7818000000.0,6293000000.0,9852000000.0,39385000000.0,-29533000000.0,2.46,7.16,2026-06-25,4.25,0,0,12,0,4,5,3,5,29,D,48
ABT,ABT,Abbott Laboratories,153.99,93.23999786376953,112.79639987945556,-17.337789181734323,140.22000122070312,-33.50449504203621,57.518330774403395,daily_close,일봉 종가,2026-06-26 18:51 KST,,,-19.7,26.48,82.65,26.117647,3.1195424,12.33,64.773,7.8,17.99,6.82,3.26 -> 7.64 -> 3.72,44328000000.0,8053000000.0,6524000000.0,18.17,14.72,9566000000.0,7395000000.0,8522000000.0,13860000000.0,-5338000000.0,,6.82,2026-06-25,4.25,0,0,12,0,4,0,3,5,24,D,49
UNP,UNP,Union Pacific Corporation,152.51,267.7300109863281,242.94115074157716,10.203648154741607,279.3900146484375,-4.173378807679082,53.53779088377368,daily_close,일봉 종가,2026-06-26 18:51 KST,,,6.2,19.51,90.84,22.035393,8.185459,40.69,162.246,3.2,1.37,7.07,10.45 -> 11.09 -> 11.98,24510000000.0,9846000000.0,7138000000.0,40.17,29.12,9290000000.0,5499000000.0,1266000000.0,32822000000.0,-31556000000.0,3.55,7.07,2026-06-25,4.25,4,0,20,0,4,5,5,0,38,D,50
