yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,dividend_year,dividend_report_code,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
086790.KS,086790,하나금융지주,373963,,기타 금융,KOSPI,주권,KRX,136300.0,130505.0,126193.33333333333,121690.83333333333,113547.0,20.038398196341603,136800.0,-0.36549707602339176,59.60912052114545,8.69,13.02,daily_close,NXT 미확인,2026-09-01 03:09 KST,,,9.62,4.94,68.23,8.0,0.79,9.17,1377.89,-15.53,10.21,10.23,11613 -> 12872 -> 14110,689436.0,53509.0,40366.0,7.76,5.85,-19624.71,-39700.46,365650.97,6289451.22,-5923800.25,3.01,28.0,4105.0,11177.79,OpenDART,7.01,5.0,False,5.0,OpenDART,,4.0,,,164737.0,,,20.86,,,Naver/FnGuide,,KRW,2026-08-28,2025.0,CFS,11011.0,OpenDART,0.83,2025.0,11011.0,17,16,16,15,10.23,8.0,1.01,8.91,0.0,-21.78,기타 금융업,기타 금융업,2026-08-31,4.25,15,10,6,16,8,5,3,0,63,B,21
066570.KS,066570,LG전자,352645,,"이동통신단말기,C-TV,V.C.R.,컴퓨터,완전평면 TV,플라즈마 디스플레이 패널 TV,전자제품(세탁기외),CDMA(코드분할다중접속)이동통신,전자교환기,전송기기",KOSPI,주권,KRX,216500.0,194290.0,198111.66666666666,177186.66666666666,146292.5,47.99118204966078,392500.0,-44.840764331210195,64.64088397789055,33.56,-33.99,daily_close,NXT 미확인,2026-09-01 03:09 KST,,,161.86,28.06,29.51,16.0,1.33,4.28,140.33,1.68,-27.53,16.18,3942 -> 2032 -> 5321,892009.0,24784.0,12204.0,2.78,1.37,42805.0,3731.2,87698.41,400681.42,-312983.01,0.62,25.4,1350.0,2439.48,OpenDART,24.47,5.0,True,5.0,OpenDART,,4.0,,,233235.0,,,7.73,,,Naver/FnGuide,,KRW,2026-08-28,2025.0,CFS,11011.0,OpenDART,0.1,2025.0,11011.0,2,1,1,1,16.18,,,,,,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,2026-08-31,4.25,8,6,0,20,12,10,3,5,64,B,22
035420.KS,035420,NAVER,330005,,포털 서비스 및 온라인 광고,KOSPI,주권,KRX,217000.0,218950.0,213968.33333333334,213612.5,228622.5,-5.08370785902525,290500.0,-25.301204819277107,54.13533834585327,4.33,-18.88,daily_close,NXT 미확인,2026-09-01 03:09 KST,,,3.89,24.18,36.45,18.0,1.13,7.36,41.9,12.08,11.56,41.51,6180 -> 11913 -> 12376,120350.0,22081.0,18187.0,18.35,15.11,30958.07,17763.67,59840.19,121314.83,-61474.64,1.21,20.2,2630.0,3935.96,OpenDART,42.23,5.0,True,5.0,OpenDART,,4.0,,,330565.0,,,52.33,,,Naver/FnGuide,,KRW,2026-08-24,2025.0,CFS,11011.0,OpenDART,4.63,2025.0,11011.0,2,1,1,1,41.51,,,,,,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2026-08-31,4.25,8,8,6,0,15,2,5,5,49,C,23
010120.KS,010120,LS ELECTRIC,311250,,"고압기기,저압기기,변압기,배전반,PLC,인버터,빌딩설비,공조기,건축배관,자동화기기 제조,동가공",KOSPI,주권,KRX,207500.0,203465.0,210346.66666666666,210558.33333333334,169342.0,22.533098699672852,318500.0,-34.850863422291994,49.46236559139041,12.28,-13.36,daily_close,NXT 미확인,2026-09-01 03:09 KST,,,20.11,26.34,18.71,58.0,14.49,14.67,131.48,9.1,9.42,17.98,1373 -> 1591 -> 1911,49658.0,4264.0,2843.0,8.59,5.73,2999.48,903.82,7627.17,28153.81,-20526.64,,31.1,,892.15,OpenDART,,0.0,False,0.0,OpenDART,,4.0,,,297500.0,,,43.37,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011,OpenDART,2.88,2025.0,11011,4,3,3,3,17.98,27.0,11.08,29.21,114.81,30.78,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-08-31,4.25,0,0,12,0,12,8,5,5,42,C,24
000810.KS,000810,삼성화재,296905,,"손해보험의 원수,재보험,운용자산의 투자활동",KOSPI,주권,KRX,665000.0,640550.0,645183.3333333334,571387.5,543905.0,22.263998308528144,730000.0,-8.904109589041095,58.13953488371714,5.22,-8.9,daily_close,NXT 미확인,2026-09-01 03:09 KST,,,-0.74,9.42,57.99,14.0,1.2,10.97,352.98,9.36,0.36,6.39,35961 -> 41007 -> 40703,247785.0,26591.0,20203.0,10.73,8.15,34131.66,33305.3,20198.04,751580.1,-731382.06,2.93,41.1,19500.0,8289.49,OpenDART,12.22,5.0,False,5.0,OpenDART,,3.88,,,775000.0,,,16.54,,,Naver/FnGuide,,KRW,2026-08-28,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,3,2,2,2,6.39,,,,,,보험업,보험업,2026-08-31,4.25,8,8,12,0,4,0,3,0,35,D,25
267260.KS,267260,HD현대일렉트릭,281528,,"변압기, 고압차단기, 회전기, 배전반 등",KOSPI,주권,KRX,781000.0,757300.0,852266.6666666666,960275.0,924390.0,-15.5118510585359,1420000.0,-45.0,52.664576802505515,14.18,-21.82,daily_close,NXT 미확인,2026-09-01 03:09 KST,,,46.07,25.65,34.55,27.0,11.49,41.5,134.63,22.79,48.77,68.14,7189 -> 13914 -> 20324,40795.0,9953.0,7318.0,24.4,17.94,9595.73,7176.58,9507.82,27368.8,-17860.98,,34.88,,2555.48,OpenDART,227.11,0.0,False,3.0,OpenDART,,4.0,,,1181000.0,,,51.22,,,Naver/FnGuide,,KRW,2026-08-24,2025.0,CFS,11011.0,OpenDART,0.59,2025.0,11011.0,4,3,3,3,68.14,37.0,11.08,24.41,-27.03,3.7,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-08-31,4.25,0,0,20,20,15,10,5,3,73,A,26
298040.KS,298040,효성중공업,276286,,-,KOSPI,주권,KRX,2963000.0,2865600.0,3014050.0,3139883.3333333335,2751005.0,7.706092864244159,4601000.0,-35.60095631384482,51.08128262490625,22.59,-15.05,daily_close,NXT 미확인,2026-09-01 03:09 KST,,,133.52,20.47,27.18,37.0,11.08,24.41,190.31,21.93,106.07,111.72,12438 -> 23876 -> 55755,59685.0,7470.0,5028.0,12.52,8.42,4930.1,3010.24,2167.73,47381.62,-45213.89,0.25,13.4,7500.0,698.38,OpenDART,73.21,3.0,False,3.0,OpenDART,,4.0,,,4254286.0,,,43.58,,,Naver/FnGuide,,KRW,2026-08-28,2025.0,CFS,11011.0,OpenDART,0.28,2025.0,11011.0,4,3,3,3,111.72,27.0,11.49,29.21,37.04,-3.57,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-08-31,4.25,0,0,20,20,15,10,5,5,75,A,27
042660.KS,042660,한화오션,269643,,선박 제조,KOSPI,주권,KRX,88000.0,88880.0,95343.33333333333,110698.33333333333,117193.5,-24.910511248490742,149900.0,-41.29419613075383,40.36144578311551,3.29,-23.54,daily_close,NXT 미확인,2026-09-01 03:09 KST,,,135.85,27.59,10.31,14.0,3.65,22.59,226.17,18.63,390.79,131.76,757 -> 1724 -> 4066,127835.0,11676.0,12459.0,9.13,9.75,13146.72,5980.49,7784.71,139659.07,-131874.36,,,,,,,,,,,,4.0,,,141050.0,,,60.28,,,Naver/FnGuide,,KRW,2026-08-28,2025.0,CFS,11011.0,OpenDART,0.1,,,3,2,2,2,131.76,,,,,,선박 및 보트 건조업,선박 및 보트 건조업,2026-08-31,4.25,8,0,20,20,15,10,5,5,83,A,28
005490.KS,005490,POSCO홀딩스,268232,,"열연코일,냉연강판,후판,선재,스테인리스 제조",KOSPI,주권,KRX,338500.0,325475.0,328250.0,363720.8333333333,351965.0,-3.825664483684457,535000.0,-36.728971962616825,51.4285714285632,8.32,-15.8,daily_close,NXT 미확인,2026-09-01 03:09 KST,,,-38.15,27.33,32.64,14.0,0.43,1.18,68.64,-4.94,-15.94,-36.54,20079 -> 13073 -> 8085,690949.0,18271.0,5044.0,2.64,0.73,45719.1,-16728.84,70498.0,428147.47,-357649.47,2.95,115.0,10000.0,7562.08,OpenDART,-5.9,5.0,True,5.0,OpenDART,,4.0,,,511412.0,,,51.08,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,1,0,0,0,-36.54,,,,,,1차 철강 제조업,1차 철강 제조업,2026-08-31,4.25,8,10,0,0,0,0,5,5,28,D,29
010130.KS,010130,고려아연,266547,,"연,아연괴 제조,판매",KOSPI,주권,KRX,1277000.0,1230650.0,1136950.0,1340258.3333333333,1389200.0,-8.076590843651022,2115000.0,-39.621749408983455,53.431372549018384,27.83,-2.96,daily_close,NXT 미확인,2026-09-01 03:09 KST,,,319.09,54.23,27.54,23.0,2.47,8.48,82.36,37.63,70.27,21.41,26127 -> 9190 -> 38514,165879.0,12319.0,7702.0,7.43,4.64,-6282.11,-15712.09,34510.7,92115.02,-57604.32,1.57,52.6,20000.0,4078.65,OpenDART,0.0,5.0,True,5.0,OpenDART,,4.0,,,1558833.0,,,22.07,,,Naver/FnGuide,,KRW,2026-08-28,2025.0,CFS,11011.0,OpenDART,0.07,2025.0,11011.0,1,0,0,0,21.41,,,,,,1차 비철금속 제조업,1차 비철금속 제조업,2026-08-31,4.25,4,3,6,20,12,10,5,5,65,B,30
316140.KS,316140,우리금융지주,249033,,금융지주,KOSPI,주권,KRX,33800.0,33205.0,31603.333333333332,32115.833333333332,31191.5,8.362855265056185,40800.0,-17.15686274509804,53.33333333322272,0.6,11.18,daily_close,NXT 미확인,2026-09-01 03:09 KST,,,1.86,4.73,48.26,8.0,0.65,8.91,1488.67,-10.87,-13.64,11.6,3389 -> 4144 -> 4221,415484.0,36748.0,32275.0,8.84,7.77,136423.91,131352.22,384996.79,5635980.38,-5250983.59,4.02,31.96,1360.0,9984.68,OpenDART,6.37,5.0,True,5.0,OpenDART,,4.0,,,43778.0,,,29.52,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011,OpenDART,4.3,2025.0,11011,17,16,16,15,11.6,8.0,1.01,9.17,0.0,-35.64,기타 금융업,기타 금융업,2026-08-31,4.25,15,10,6,0,8,2,5,5,51,C,31
009540.KS,009540,HD한국조선해양,246644,,"선박,해양구조물,엔진,펌프 전동기,중전기,중장비 제조/자동창고,물류시스템",KOSPI,주권,KRX,348500.0,373375.0,369875.0,392325.0,405127.5,-13.977698378905407,479500.0,-27.32012513034411,25.333333333330188,-9.36,-8.17,daily_close,NXT 미확인,2026-09-01 03:09 KST,,,84.96,21.88,33.26,7.0,1.73,17.78,133.86,17.21,172.26,212.72,3133 -> 16565 -> 30639,299332.0,39045.0,29284.0,13.04,9.78,44220.51,34183.5,37420.16,226338.6,-188918.44,3.53,40.11,12300.0,8697.9,OpenDART,141.18,2.0,False,2.0,OpenDART,,4.0,,,567500.0,,,62.84,,,Naver/FnGuide,,KRW,2026-08-25,2025.0,CFS,11011.0,OpenDART,0.08,2025.0,11011.0,17,16,16,15,212.72,8.0,0.94,8.91,-12.5,84.04,기타 금융업,기타 금융업,2026-08-31,4.25,15,6,16,20,15,10,3,5,90,S,32
096770.KS,096770,SK이노베이션,212161,,"석유정제,석유화학제품,윤활유제품,아스팔트제품,의약중간체 제조,판매,유전개발,대체에너지사업",KOSPI,주권,KRX,125500.0,120530.0,111348.33333333333,116982.5,115569.5,8.59266501975002,149800.0,-16.22162883845127,50.865051903101865,13.57,7.45,daily_close,NXT 미확인,2026-09-01 03:09 KST,,,,53.47,15.07,8.0,0.94,-14.42,190.2,8.11,26.15,,-,802961.0,4487.0,-54364.0,0.56,-6.77,22830.53,-33675.57,160915.52,692169.86,-531254.34,,,,,,-10.7,0.0,True,3.0,OpenDART,,4.0,,,178923.0,,,42.57,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,,,,2,1,1,1,,,,,,,석유 정제품 제조업,석유 정제품 제조업,2026-08-31,4.25,15,8,0,0,0,0,5,5,33,D,33
042700.KS,042700,한미반도체,210163,,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",KOSPI,주권,KRX,220500.0,214765.0,236970.0,274447.5,230760.0,-4.446177847113884,409500.0,-46.15384615384615,60.869565217378955,2.8,-27.47,daily_close,NXT 미확인,2026-09-01 03:09 KST,,,41.96,44.0,7.89,89.7,26.54,34.76,17.82,3.18,-1.57,-9.81,2745 -> 1573 -> 2233,5767.0,2514.0,2140.0,43.59,37.11,2286.27,1348.92,2762.35,1230.04,1532.31,0.36,35.5,800.0,758.82,OpenDART,58.74,5.0,True,5.0,OpenDART,,4.0,,,380000.0,,,72.34,,,Naver/FnGuide,,KRW,2026-08-24,2025.0,CFS,11011.0,OpenDART,2.14,2025.0,11011.0,3,2,2,2,-9.81,,,,,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-31,4.25,0,0,20,0,0,10,3,3,36,D,34
015760.KS,015760,한국전력,204786,,"전력자원개발,발전,송전,전력용기자재확보",KOSPI,주권,KRX,31900.0,33700.0,35555.0,39503.75,45153.5,-29.352098951354822,67900.0,-53.01914580265096,35.496183206068935,-8.33,-17.57,daily_close,NXT 미확인,2026-09-01 03:09 KST,,,144.73,3.62,53.1,5.0,0.43,19.4,416.85,4.32,61.28,,5439 -> 13311,974293.0,134906.0,86667.0,13.85,8.9,208801.54,49425.25,22408.11,2056045.13,-2033637.02,4.83,11.6,1542.0,9899.09,OpenDART,623.94,2.0,False,2.0,OpenDART,,3.93,,,50846.0,,,59.39,,,Naver/FnGuide,,KRW,2026-08-28,2025.0,CFS,11011.0,OpenDART,0.03,2025.0,11011.0,1,0,0,0,,,,,,,전기업,전기업,2026-08-31,4.25,15,10,16,20,0,10,5,3,79,A,35
000150.KS,000150,두산,204528,,"동박적층판 등 제조 및 판매, 유압기기 등 제조 및 판매, 지게차 제조 및 판매, IT 시스템 개발/운영 서비스 등, 연료전지 등",KOSPI,주권,KRX,1263000.0,1206650.0,1337866.6666666667,1375358.3333333333,1184210.0,6.653380734835883,2203000.0,-42.66908760780754,52.78810408921796,7.95,-29.83,daily_close,NXT 미확인,2026-09-01 03:09 KST,,,,220.26,20.44,54.0,8.32,4.99,169.14,9.11,5.87,,-,197841.0,10627.0,2495.0,5.37,1.26,9819.08,834.83,49279.03,206934.67,-157655.64,0.32,94.61,4000.0,717.01,OpenDART,25.99,5.0,False,5.0,OpenDART,,4.0,,,2115833.0,,,67.52,,,Naver/FnGuide,,KRW,2026-08-28,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,6,5,5,5,,31.0,5.52,6.6,74.19,50.72,전자부품 제조업,전자부품 제조업,2026-08-31,4.25,0,0,0,0,0,0,5,5,10,D,36
138040.KS,138040,메리츠금융지주,204498,,투자사업,KOSPI,주권,KRX,122200.0,119710.0,114568.33333333333,113149.16666666667,113599.5,7.570895998661966,146200.0,-16.415868673050614,47.11111111108179,-1.45,14.74,daily_close,NXT 미확인,2026-09-01 03:09 KST,,,6.73,7.76,14.35,8.0,1.78,22.53,1102.87,16.25,-9.92,10.07,10480 -> 11897 -> 12698,203170.0,28727.0,23501.0,14.14,11.57,-64720.07,-65197.88,31532.99,1241967.76,-1210434.77,,,,,,235.23,0.0,True,3.0,OpenDART,,3.83,,,153333.0,,,25.48,,,Naver/FnGuide,,KRW,2026-08-24,2025.0,CFS,11011.0,OpenDART,1.19,,,17,16,16,15,10.07,8.0,0.94,8.91,0.0,89.36,기타 금융업,기타 금융업,2026-08-31,4.25,15,6,20,10,8,5,5,5,74,A,37
017670.KS,017670,SK텔레콤,202332,,"이동전화,무선호출서비스,부가통신",KOSPI,주권,KRX,94200.0,94270.0,92758.33333333333,92192.5,79814.5,18.02366737873444,125200.0,-24.76038338658147,63.29479768783566,15.72,-13.5,daily_close,NXT 미확인,2026-09-01 03:09 KST,,,-67.28,15.89,69.95,15.0,1.3,3.33,132.4,-4.69,-41.14,-38.32,4997 -> 5810 -> 1901,170992.0,10732.0,3751.0,6.28,2.19,39238.47,16005.95,14900.24,171524.91,-156624.67,1.76,86.6,1660.0,3535.51,OpenDART,-20.63,5.0,True,5.0,OpenDART,,3.89,,,120947.0,,,28.39,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011,OpenDART,,2025.0,11011,3,2,2,2,-38.32,,,,,,전기 통신업,전기 통신업,2026-08-31,4.25,8,6,0,0,0,0,3,5,22,D,38
011200.KS,011200,HMM,202324,,"정기,부정기,전용선,콘테이너선,자동차선,LNG선 해운",KOSPI,주권,KRX,21450.0,21580.0,20403.666666666668,20425.916666666668,20434.3,4.970564198431073,25950.0,-17.341040462427745,49.99999999990789,2.39,9.33,daily_close,NXT 미확인,2026-09-01 03:09 KST,,,-61.33,8.23,8.59,11.0,0.7,6.9,26.31,-6.91,-58.4,3.39,1829 -> 5055 -> 1955,108914.0,14612.0,18787.0,13.42,17.25,33051.31,17064.29,17607.67,69918.56,-52310.89,3.26,35.15,700.0,6602.66,OpenDART,-16.45,5.0,True,5.0,OpenDART,,3.31,,,24818.0,,,15.7,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011,OpenDART,,2025.0,11011,1,0,0,0,3.39,,,,,,해상 운송업,해상 운송업,2026-08-31,4.25,12,10,6,0,4,0,5,5,42,C,39
051910.KS,051910,LG화학,197658,,"유화/기능/합성수지,재생섬유소,산업재,리튬이온전지,평광판,PVC 제조,도매",KOSPI,주권,KRX,280000.0,268175.0,281525.0,315766.6666666667,330467.5,-15.27154712641939,429500.0,-34.807916181606515,51.16279069766609,8.53,-20.45,daily_close,NXT 미확인,2026-09-01 03:09 KST,,,,29.2,37.49,-61.0,0.58,-5.5,114.54,-5.68,34.98,,-,459322.0,11809.0,-9771.0,2.57,-2.13,82338.59,-56228.12,98999.26,539561.16,-440561.9,0.71,,2000.0,1569.34,OpenDART,-41.52,5.0,True,5.0,OpenDART,,3.85,,,383769.0,,,37.06,,,Naver/FnGuide,,KRW,2026-08-25,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,2,1,1,1,,,,,,,기초 화학물질 제조업,기초 화학물질 제조업,2026-08-31,4.25,0,10,0,0,0,0,5,5,20,D,40
006800.KS,006800,미래에셋증권,188428,,"유가증권매매,유가증권위탁매매,유가증권인수",KOSPI,주권,KRX,34700.0,35525.0,40440.833333333336,54006.5,46175.745,-24.85232236101443,83800.0,-58.591885441527445,43.60902255634507,0.43,-40.48,daily_close,NXT 미확인,2026-09-01 03:09 KST,,,76.41,11.79,11.25,7.0,1.43,12.36,1015.01,31.65,61.19,126.19,421 -> 1221 -> 2154,292830.0,19151.0,15829.0,6.54,5.41,-68609.61,-69186.45,16980.57,1368057.27,-1351076.7,0.86,11.1,300.0,1741.85,OpenDART,14.47,5.0,True,5.0,OpenDART,,3.82,,,55625.0,,,60.3,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011,OpenDART,0.09,2025.0,11011,5,4,4,4,126.19,5.5,1.04,12.42,27.27,37.5,금융 지원 서비스업,금융 지원 서비스업,2026-08-31,4.25,15,6,12,20,15,10,5,3,86,S,41
018260.KS,018260,삼성에스디에스,185706,,"IT서비스, 물류BPO",KOSPI,주권,KRX,240000.0,229900.0,215180.0,197328.33333333334,187589.0,27.93927149246491,362000.0,-33.70165745856354,61.90476190475011,16.5,-10.45,daily_close,NXT 미확인,2026-09-01 03:09 KST,,,0.34,16.5,18.68,26.0,1.8,7.89,31.09,0.74,5.05,4.66,8962 -> 9783 -> 9816,139299.0,9571.0,7827.0,6.87,5.62,12033.28,8438.64,15589.81,31908.04,-16318.23,1.33,32.5,3190.0,2467.47,OpenDART,-0.1,5.0,True,5.0,OpenDART,,4.0,,,269786.0,,,12.41,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011,OpenDART,76.47,2025.0,11011,2,1,1,1,4.66,,,,,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",2026-08-31,4.25,0,6,6,0,4,2,3,5,26,D,42
033780.KS,033780,KT&G,184886,,"잎담배,제조담배,홍삼,홍삼제품 제조,판매",KOSPI,주권,KRX,178100.0,177000.0,177793.33333333334,173367.5,163760.5,8.756385086757795,189000.0,-5.767195767195767,36.131386861295404,-0.56,1.31,daily_close,NXT 미확인,2026-09-01 03:09 KST,,,-0.02,13.64,50.96,14.0,1.88,11.77,51.98,11.35,13.03,16.47,6615 -> 8975 -> 8973,65797.0,13437.0,11023.0,20.42,16.75,5828.75,-930.03,9135.03,48529.58,-39394.55,3.37,57.6,6000.0,6274.28,OpenDART,6.27,5.0,False,5.0,OpenDART,,4.0,,,240000.0,,,34.76,,,Naver/FnGuide,,KRW,2026-08-25,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,1,0,0,0,16.47,,,,,,담배 제조업,담배 제조업,2026-08-31,4.25,8,3,12,0,12,0,5,0,40,C,43
010140.KS,010140,삼성중공업,183920,,"선박(벌크선,원유운반선),철구조물,에너지플랜트 생산,판매/토목건축업",KOSPI,주권,KRX,20900.0,21325.0,22970.833333333332,26100.416666666668,26447.75,-20.976264521556654,34400.0,-39.24418604651162,34.57943925224596,-2.11,-26.41,daily_close,NXT 미확인,2026-09-01 03:09 KST,,,749.32,97.29,28.94,20.0,3.76,13.73,265.05,7.54,71.51,,73 -> 620,106500.0,8622.0,5358.0,8.1,5.03,15628.49,13465.94,7726.15,108538.31,-100812.16,,,,,,,,,,,,4.0,,,38684.0,,,85.09,,,Naver/FnGuide,,KRW,2026-08-28,2025.0,CFS,11011.0,OpenDART,0.03,,,3,2,2,2,,,,,,,선박 및 보트 건조업,선박 및 보트 건조업,2026-08-31,4.25,4,0,12,20,0,10,3,5,54,C,44
003550.KS,003550,LG,180523,,지주회사,KOSPI,주권,KRX,119400.0,110600.0,105421.66666666667,103200.0,96663.5,23.52128776632338,165800.0,-27.98552472858866,65.28497409324058,18.1,-8.08,daily_close,NXT 미확인,2026-09-01 03:09 KST,,,29.09,16.15,37.21,14.0,0.58,2.64,12.03,1.07,-5.65,-23.3,7867 -> 3585 -> 4628,72525.0,9122.0,10001.0,12.58,13.79,10151.14,8256.22,15114.5,36480.76,-21366.26,2.6,64.86,3100.0,4781.8,OpenDART,1.1,5.0,False,5.0,OpenDART,,4.0,,,147750.0,,,23.74,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,0.48,2025.0,11011.0,17,16,16,15,-23.3,8.0,1.01,9.17,75.0,-42.57,기타 금융업,기타 금융업,2026-08-31,4.25,8,10,0,20,0,8,1,5,52,C,45
003670.KS,003670,포스코퓨처엠,178337,,"내화물, 생석회, 음극재 및 양극재",KOSPI,주권,KRX,200500.0,163250.0,165378.33333333334,196857.5,202023.5,-0.7541201889879148,296000.0,-32.263513513513516,68.30543933053393,45.61,-9.48,daily_close,NXT 미확인,2026-09-01 03:09 KST,,,7.52,726.86,9.76,621.0,4.25,0.92,102.65,-20.57,4585.71,,359 -> 386,29387.0,328.0,365.0,1.12,1.24,-335.77,-15428.71,3198.41,46318.17,-43119.76,0.12,60.9,250.0,222.37,OpenDART,-5.9,1.0,True,4.0,OpenDART,,3.75,,,205625.0,,,2.56,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011,OpenDART,82.58,2025.0,11011,4,1,3,3,,,3.66,-5.19,,16.12,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2026-08-31,4.25,0,0,0,0,0,5,1,5,11,D,46
278470.KS,278470,에이피알,173900,,"화장품, 피부미용기기 등",KOSPI,주권,KRX,464500.0,399025.0,384350.0,383079.1666666667,331265.0,40.220065506467634,464500.0,0.0,77.38515901059304,45.16,14.69,daily_close,NXT 미확인,2026-09-01 03:09 KST,,,171.08,23.78,38.06,28.0,25.45,75.3,73.11,111.3,197.88,85.08,2249 -> 2842 -> 7704,15273.0,3655.0,2897.0,23.93,18.97,3410.46,3231.29,1543.5,3259.38,-1715.88,1.1,65.8,5090.0,1905.33,OpenDART,,1.0,False,1.0,OpenDART,,4.0,,,538500.0,,,15.93,,,Naver/FnGuide,,KRW,2026-08-25,2025.0,CFS,11011.0,OpenDART,0.16,2025.0,11011.0,3,2,2,2,85.08,,,,,,기타 화학제품 제조업,기타 화학제품 제조업,2026-08-31,4.25,0,0,20,20,15,10,1,0,66,B,47
267250.KS,267250,HD현대,172994,,지주회사,KOSPI,주권,KRX,219000.0,220505.0,218040.0,243386.66666666666,236695.0,-7.475865565390059,310500.0,-29.468599033816425,42.70833333332087,9.72,-21.79,daily_close,NXT 미확인,2026-09-01 03:09 KST,,,89.12,15.56,26.79,4.0,1.27,10.25,159.39,5.16,104.47,90.79,3348 -> 6444 -> 12187,712594.0,60996.0,36755.0,8.56,5.16,73848.84,50959.56,63674.75,483507.99,-419833.24,1.83,29.4,4000.0,2826.74,OpenDART,-4.55,5.0,True,5.0,OpenDART,,4.0,,,324000.0,,,47.95,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011,OpenDART,0.04,2025.0,11011,17,16,16,15,90.79,8.0,0.94,8.91,-50.0,35.11,기타 금융업,기타 금융업,2026-08-31,4.25,15,6,12,20,15,10,5,5,88,S,48
010950.KS,010950,S-Oil,168986,,"석유제품,가스,윤활기유,윤활유,그리스,석유화학제품 제조,도매",KOSPI,주권,KRX,150100.0,139535.0,127181.66666666667,120731.66666666667,109414.5,37.18474242445014,153600.0,-2.278645833333333,60.914760914743184,17.91,31.09,daily_close,NXT 미확인,2026-09-01 03:09 KST,,,-81.34,31.62,79.23,5.0,1.58,2.01,198.82,-6.52,-44.2,,8137 -> 1518,342470.0,2356.0,1770.0,0.69,0.52,39423.04,336.87,18346.58,176695.56,-158348.98,0.22,21.8,330.0,385.15,OpenDART,-60.85,5.0,True,5.0,OpenDART,,3.93,,,169286.0,,,12.78,,,Naver/FnGuide,,KRW,2026-08-28,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,2,1,1,1,,,,,,,석유 정제품 제조업,석유 정제품 제조업,2026-08-31,4.25,15,6,0,0,0,0,3,0,24,D,49
