yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,dividend_year,dividend_report_code,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
028260.KS,028260,삼성물산,533531,,"도소매, 건설, 남자용 정장 제조업 등",KOSPI,주권,KRX,318500.0,354425.0,414641.6666666667,357387.5,311851.5,2.131944210625891,535000.0,-40.46728971962617,44.181818181815935,-26.53,-15.18,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,15.35,12.4,30.76,21.0,0.92,6.02,50.5,-3.23,10.37,9.45,11824 -> 12280 -> 14165,407422.0,32927.0,39067.0,8.08,9.59,30237.41,11182.11,34582.18,290357.96,-255775.78,0.88,18.8,2800.0,4582.52,OpenDART,6.78,5.0,True,5.0,OpenDART,,4.0,,,500000.0,,,56.99,,,Naver/FnGuide,,KRW,2026-07-31,2025.0,CFS,11011.0,OpenDART,1.37,2025.0,11011.0,1,0,0,0,9.45,,,,,,기타 전문 도매업,기타 전문 도매업,2026-08-03,4.69,4,8,6,10,8,8,5,5,54,C,11
000270.KS,000270,기아,505975,,"승용차,중대형버스,트럭,민수특수차량,군수차량 제조,판매,정비",KOSPI,주권,KRX,127900.0,140395.0,152718.33333333334,156917.5,144080.5,-11.230180350567911,206000.0,-37.9126213592233,40.93872229464702,-15.86,-17.27,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,-21.72,5.03,38.97,6.0,0.83,12.92,61.76,6.23,-28.33,-6.31,21770 -> 24413 -> 19111,1141409.0,90781.0,75542.0,7.95,6.62,90541.4,40610.71,139981.06,377885.91,-237904.85,5.32,34.9,6800.0,26424.99,OpenDART,24.78,5.0,False,5.0,OpenDART,,4.0,,,217800.0,,,70.29,,,Naver/FnGuide,,KRW,2026-07-31,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,2,1,1,1,-6.31,,,,,,자동차용 엔진 및 자동차 제조업,자동차용 엔진 및 자동차 제조업,2026-08-03,4.69,15,8,12,0,0,0,5,5,45,C,12
329180.KS,329180,HD현대중공업,493842,,"선박, 해양플랜트 및 엔진기계 등",KOSPI,주권,KRX,461000.0,484525.0,596708.3333333334,576175.0,570225.0,-19.15471962821693,745000.0,-38.12080536912752,46.57258064515866,-20.1,-28.86,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,124.28,179.12,13.8,16.0,5.26,18.82,180.07,21.36,188.93,651.55,278 -> 7001 -> 15702,175806.0,20375.0,14155.0,11.59,8.05,35103.92,29689.02,18699.18,168214.24,-149515.06,1.23,40.0,5661.0,5670.22,OpenDART,170.86,2.0,False,2.0,OpenDART,,4.0,,,911524.0,,,97.73,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,0.13,2025.0,11011.0,3,2,2,2,651.55,,,,,,선박 및 보트 건조업,선박 및 보트 건조업,2026-08-03,4.69,8,0,16,20,15,10,5,5,79,A,13
055550.KS,055550,신한지주,482125,,금융지주회사,KOSPI,주권,KRX,101200.0,104785.0,100113.33333333333,97959.16666666667,89898.0,12.572026073994971,109200.0,-7.326007326007327,38.61003861001773,-5.68,4.01,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,15.39,5.95,61.58,8.0,0.81,8.72,1201.94,-12.67,8.74,9.58,8398 -> 8740 -> 10085,646820.0,70234.0,50845.0,10.86,7.86,97308.81,90892.48,352951.23,7256411.61,-6903460.38,2.56,25.06,2590.0,12457.3,OpenDART,7.84,5.0,False,5.0,OpenDART,,4.0,,,137000.0,,,35.38,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,0.52,2025.0,11011.0,18,17,17,16,9.58,8.0,0.97,9.04,0.0,-16.49,기타 금융업,기타 금융업,2026-08-03,4.69,15,8,6,20,8,8,5,0,70,A,14
012450.KS,012450,한화에어로스페이스,473867,,"항공기엔진,특수방산장비 제조/정비사업",KOSPI,주권,KRX,905000.0,940450.0,1083666.6666666667,1223850.0,1140070.0,-20.618909365214417,1537000.0,-41.11906310995445,48.58569051580586,-22.98,-36.85,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,-38.13,15.96,45.17,21.0,4.47,19.14,221.38,137.57,78.38,34.11,15886 -> 46183 -> 28573,267029.0,30893.0,22020.0,11.57,8.25,40498.05,20557.23,77133.55,371654.85,-294521.3,0.77,25.63,7000.0,3601.42,OpenDART,91.29,4.0,False,4.0,OpenDART,,4.0,,,1715882.0,,,89.6,,,Naver/FnGuide,,KRW,2026-07-30,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,2,1,1,1,34.11,,,,,,"항공기,우주선 및 부품 제조업","항공기,우주선 및 부품 제조업",2026-08-03,4.69,4,0,16,0,15,0,5,5,45,C,15
012330.KS,012330,현대모비스,447765,,"자동차A/S용 부품,컨테이너,특수중기,산업기계제품 생산,판매,부품모듈화,부품수출사업,환경/플랜트사업,특수중기부문(컨테이너)",KOSPI,주권,KRX,480500.0,480525.0,558058.3333333334,491325.0,435875.0,10.23802695726986,768000.0,-37.43489583333333,51.19521912350312,-2.73,11.1,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,-8.74,7.12,37.31,10.0,0.78,7.68,43.05,6.78,9.24,4.5,36340 -> 43480 -> 39682,611181.0,33575.0,36647.0,5.49,6.0,44725.15,29568.58,49223.78,211877.37,-162653.59,1.35,15.9,6500.0,5797.54,OpenDART,17.57,5.0,False,5.0,OpenDART,,4.0,,,743750.0,,,54.79,,,Naver/FnGuide,,KRW,2026-07-30,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,1,0,0,0,4.5,,,,,,자동차 신품 부품 제조업,자동차 신품 부품 제조업,2026-08-03,4.69,12,10,6,0,4,0,5,5,42,C,16
034020.KS,034020,두산에너빌리티,433659,,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",KOSPI,주권,KRX,66400.0,70835.0,91516.66666666667,97700.0,91386.0,-27.341168231457775,136400.0,-51.31964809384164,43.373493975888984,-22.97,-47.72,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,-24.14,284.35,24.14,153.0,5.65,1.11,129.1,5.08,-25.05,23.18,87 -> 174 -> 132,170579.0,7627.0,2052.0,4.47,1.2,7518.01,536.28,30809.97,155038.53,-124228.56,,,,,,,,,,,,4.0,,,149133.0,,,124.6,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,,,,1,0,0,0,23.18,,,,,,일반 목적용 기계 제조업,일반 목적용 기계 제조업,2026-08-03,4.69,0,0,0,0,12,0,5,3,20,D,17
068270.KS,068270,셀트리온,423712,,"램시마, 트룩시마, 허쥬마",KOSPI,주권,KRX,181300.0,176885.0,176688.95,188927.13333333333,185652.335,-2.344347029085302,236861.0,-23.45721752420196,58.59564164646925,-1.25,-2.31,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,148.85,65.74,24.76,27.0,2.37,5.94,28.71,17.01,137.5,15.32,3187 -> 1703 -> 4238,41625.0,11685.0,10315.0,28.07,24.78,6460.51,3143.17,11192.06,49823.7,-38631.64,,15.92,,1639.6,OpenDART,-50.0,0.0,True,2.0,OpenDART,,4.0,,,275340.0,,,51.87,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011,OpenDART,0.18,2025.0,11011,2,1,1,1,15.32,,,,,,기초 의약물질 제조업,기초 의약물질 제조업,2026-08-03,4.69,0,3,6,20,12,10,3,5,59,B,18
034730.KS,034730,SK,379189,,"지주회사, 시스템통합(SI), 정보통신사업 관련 컨설팅,조사용역,정보통신기술 연구개발/정보통신기기,소프트웨어 개발,도매",KOSPI,주권,KRX,505000.0,588775.0,626458.3333333334,493408.3333333333,401370.0,25.81906968632434,858000.0,-41.142191142191145,43.788819875775125,-26.81,-2.88,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,,11.73,29.76,4.0,0.87,6.35,149.17,-0.56,-24.1,,-,1227033.0,18185.0,35552.0,1.48,2.9,60987.98,-39820.79,252141.32,1278283.33,-1026142.01,1.58,27.6,8000.0,4407.19,OpenDART,16.96,5.0,True,5.0,OpenDART,,4.0,,,853692.0,,,69.05,,,Naver/FnGuide,,KRW,2026-07-30,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,18,17,17,16,,8.0,0.97,9.04,-50.0,-10.31,기타 금융업,기타 금융업,2026-08-03,4.69,15,8,6,0,0,0,5,5,39,D,19
086790.KS,086790,하나금융지주,348172,,기타 금융,KOSPI,주권,KRX,125400.0,128835.0,122801.66666666667,120149.16666666667,109379.5,14.6467116781481,136800.0,-8.333333333333332,40.77669902910774,-0.16,-0.08,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,9.62,4.94,68.5,8.0,0.73,9.17,1377.89,-15.53,10.21,10.23,11613 -> 12872 -> 14110,689436.0,53509.0,40366.0,7.76,5.85,-19624.71,-39700.46,365650.97,6289451.22,-5923800.25,3.27,28.0,4105.0,11177.79,OpenDART,7.01,5.0,False,5.0,OpenDART,,4.0,,,164737.0,,,31.37,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,0.83,2025.0,11011.0,18,17,17,16,10.23,8.0,0.97,8.82,0.0,-24.74,기타 금융업,기타 금융업,2026-08-03,4.69,15,10,6,16,8,5,5,0,65,B,20
035420.KS,035420,NAVER,325659,,포털 서비스 및 온라인 광고,KOSPI,주권,KRX,204000.0,198150.0,212866.66666666666,218120.83333333334,232425.0,-12.2297515327525,290500.0,-29.776247848537007,57.86924939466659,4.19,-1.92,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,3.89,24.18,34.84,16.0,0.99,7.36,41.9,12.08,11.56,41.51,6180 -> 11913 -> 12376,120350.0,22081.0,18187.0,18.35,15.11,30958.07,17763.67,59840.19,121314.83,-61474.64,1.29,20.2,2630.0,3935.96,OpenDART,42.23,5.0,True,5.0,OpenDART,,4.0,,,329682.0,,,61.61,,,Naver/FnGuide,,KRW,2026-07-30,2025.0,CFS,11011.0,OpenDART,4.11,2025.0,11011.0,2,1,1,1,41.51,,,,,,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2026-08-03,4.69,8,8,6,0,15,2,3,5,47,C,21
006400.KS,006400,삼성SDI,313880,,"2차전지, 전자재료 제조 판매",KOSPI,주권,KRX,382500.0,417675.0,519275.0,490000.0,414592.5,-7.740733370719441,712000.0,-46.27808988764045,42.07221350078308,-18.18,-45.2,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,-70.17,22.94,26.38,85.0,1.33,-3.15,79.27,-20.04,-574.1,,27788 -> 8288,132667.0,-17224.0,-5849.0,-12.98,-4.41,7923.86,-23367.18,18039.94,186852.25,-168812.31,,,,,,0.0,0.0,True,4.0,OpenDART,,3.96,,,797783.0,,,108.57,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,,,,3,1,2,2,,,,,,,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2026-08-03,4.69,0,6,0,0,0,0,5,3,14,D,22
010120.KS,010120,LS ELECTRIC,282600,,"고압기기,저압기기,변압기,배전반,PLC,인버터,빌딩설비,공조기,건축배관,자동화기기 제조,동가공",KOSPI,주권,KRX,182400.0,190545.0,230981.66666666666,199980.83333333334,156902.0,16.25090821022039,318500.0,-42.73155416012559,51.001540832045634,-20.52,-42.19,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,20.11,26.34,18.01,55.0,14.38,14.67,131.48,9.1,9.42,17.98,1373 -> 1591 -> 1911,49658.0,4264.0,2843.0,8.59,5.73,2999.48,903.82,7627.17,28153.81,-20526.64,,31.1,,892.15,OpenDART,,0.0,False,0.0,OpenDART,,4.0,,,300000.0,,,64.47,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,2.73,2025.0,11011.0,3,2,2,2,17.98,,,,,,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-08-03,4.69,0,0,12,0,12,8,5,5,42,C,23
000810.KS,000810,삼성화재,275028,,"손해보험의 원수,재보험,운용자산의 투자활동",KOSPI,주권,KRX,603000.0,638250.0,619166.6666666666,554779.1666666666,525602.5,14.725481709086239,730000.0,-17.397260273972602,46.666666666664774,-5.49,25.49,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,-0.74,9.42,58.18,13.0,1.07,10.97,352.98,9.36,0.36,6.39,35961 -> 41007 -> 40703,247785.0,26591.0,20203.0,10.73,8.15,34131.66,33305.3,20198.04,751580.1,-731382.06,3.23,41.1,19500.0,8289.49,OpenDART,12.22,5.0,False,5.0,OpenDART,,3.88,,,732500.0,,,21.48,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,3,2,2,2,6.39,,,,,,보험업,보험업,2026-08-03,4.69,8,8,12,0,4,0,5,5,42,C,24
009540.KS,009540,HD한국조선해양,260798,,"선박,해양구조물,엔진,펌프 전동기,중전기,중장비 제조/자동창고,물류시스템",KOSPI,주권,KRX,362000.0,353225.0,386691.6666666667,399737.5,411765.0,-12.0857770815878,479500.0,-24.50469238790407,55.99999999999651,0.7,-20.0,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,84.96,21.88,33.31,7.0,2.01,17.78,133.86,17.21,172.26,212.72,3133 -> 16565 -> 30639,299332.0,39045.0,29284.0,13.04,9.78,44220.51,34183.5,37420.16,226338.6,-188918.44,3.4,40.11,12300.0,8697.9,OpenDART,141.18,2.0,False,2.0,OpenDART,,4.0,,,555667.0,,,53.5,,,Naver/FnGuide,,KRW,2026-07-31,2025.0,CFS,11011.0,OpenDART,0.08,2025.0,11011.0,18,17,17,16,212.72,8.0,0.87,8.82,-12.5,131.03,기타 금융업,기타 금융업,2026-08-03,4.69,15,3,16,20,15,10,3,5,87,S,25
066570.KS,066570,LG전자,258660,,"이동통신단말기,C-TV,V.C.R.,컴퓨터,완전평면 TV,플라즈마 디스플레이 패널 TV,전자제품(세탁기외),CDMA(코드분할다중접속)이동통신,전자교환기,전송기기",KOSPI,주권,KRX,155700.0,175200.0,210145.0,165152.5,135906.0,14.564478389475077,392500.0,-60.3312101910828,38.73949579831476,-18.48,0.52,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,161.86,28.06,28.92,13.0,1.11,4.28,140.33,1.68,-27.53,16.18,3942 -> 2032 -> 5321,892009.0,24784.0,12204.0,2.78,1.37,42805.0,3731.2,87698.41,400681.42,-312983.01,0.87,25.4,1350.0,2439.48,OpenDART,24.47,5.0,True,5.0,OpenDART,,4.0,,,218250.0,,,40.17,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,0.08,2025.0,11011.0,2,1,1,1,16.18,,,,,,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,2026-08-03,4.69,8,8,0,20,12,10,5,1,64,B,26
042660.KS,042660,한화오션,254323,,선박 제조,KOSPI,주권,KRX,82000.0,84540.0,105691.66666666667,117929.16666666667,120538.5,-31.97194257436421,149900.0,-45.29686457638425,53.84615384614004,-23.29,-37.02,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,135.85,27.59,9.36,15.0,3.64,22.59,226.17,18.63,390.79,131.76,757 -> 1724 -> 4066,127835.0,11676.0,12459.0,9.13,9.75,13146.72,5980.49,7784.71,139659.07,-131874.36,,,,,,,,,,,,4.0,,,149476.0,,,82.29,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,0.11,,,3,2,2,2,131.76,,,,,,선박 및 보트 건조업,선박 및 보트 건조업,2026-08-03,4.69,8,0,20,20,15,10,5,3,81,A,27
316140.KS,316140,우리금융지주,242817,,금융지주,KOSPI,주권,KRX,33000.0,31480.0,30900.833333333332,32600.0,30474.0,8.289033274266588,40800.0,-19.11764705882353,62.72189349102034,7.32,1.23,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,1.86,4.73,45.89,8.0,0.64,8.91,1488.67,-10.87,-13.64,11.6,3389 -> 4144 -> 4221,415484.0,36748.0,32275.0,8.84,7.77,136423.91,131352.22,384996.79,5635980.38,-5250983.59,4.12,31.96,1360.0,9984.68,OpenDART,6.37,5.0,True,5.0,OpenDART,,4.0,,,43684.0,,,32.38,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,4.3,2025.0,11011.0,18,17,17,16,11.6,8.0,0.97,8.94,0.0,-34.02,기타 금융업,기타 금융업,2026-08-03,4.69,15,10,6,0,8,2,3,5,49,C,28
