yf_symbol,symbol,name,market_cap,market_cap_as_of,market_cap_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
CAT,CAT,캐터필러,371.872388452,2026-09-18,Naver exchange listing (USD),808.989990234375,804.5904968261718,865.1836649576823,863.3314153035482,784.1112487792968,3.1728586337473614,1064.9000244140625,-24.031367106080808,52.77319008963351,-0.78,-18.65,daily_close,일봉 종가,2026-09-19 15:15 KST,809.4262,0.053920292079092186,68.2,19.57,73.6,35.45913,19.329271,56.97,232.783,24.0,-14.7,-3.31,20.12 -> 22.05 -> 18.81,67589000000.0,11151000000.0,8884000000.0,16.5,13.14,11739000000.0,7453000000.0,9980000000.0,43330000000.0,-33350000000.0,0.81,26.01,6.52,,yfinance,8.12,10.0,False,10.0,yfinance dividend history,Industrials,Farm & Heavy Construction Machinery,52.94,3.86,26.0,0.0,975.61,1225.0,575.0,20.6,16.74,Finnhub,yfinance,,,2026-09-15,,,,,0.52,-3.31,34.42,8.68,29.69,8,6,7,6,3.02,122.69,2026-09-18,5.0,0,0,20,20,0,10,5,5,60,B,32
MRK,MRK,머크 앤 코,362.353498473,2026-09-18,Naver exchange listing (USD),146.8699951171875,148.73899993896484,136.11883316040038,126.2541665395101,120.45800003051758,21.92631048164384,156.4499969482422,-6.123363386337429,46.14581326594662,-1.42,21.78,daily_close,일봉 종가,2026-09-19 15:15 KST,,,8.01,198.41,83.05,115.880005,8.527612,6.96,128.408,5.1,9.33,621.11,0.14 -> 6.74 -> 7.28,65011000000.0,22107000000.0,18254000000.0,34.01,28.08,16472000000.0,12360000000.0,14565000000.0,49339000000.0,-34774000000.0,2.31,268.8,3.4,,yfinance,5.42,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,72.22,4.25,26.0,2.78,152.96,186.0,105.0,4.15,21.09,Finnhub,yfinance,,,2026-09-15,,,,,14.47,621.11,27.8,6.34,21.96,11,10,9,9,316.83,34.5,2026-09-18,5.0,0,0,6,0,15,5,5,0,31,D,33
DELL,DELL,델테크놀로지,361.179790765,2026-09-18,Naver exchange listing (USD),568.0599975585938,503.6705032348633,455.3774998982747,366.07224934895834,272.48499977111817,108.47386022560967,588.4000244140625,-3.456836507735303,66.52870931442888,30.65,30.87,daily_close,일봉 종가,2026-09-19 15:15 KST,571.1,0.5351551692552872,272.9,14.58,77.9,31.057714,-245.70978,,,57.7,26.89,38.18,4.55 -> 6.38 -> 8.68,113538000000.0,8446000000.0,5936000000.0,7.44,5.23,11185000000.0,8552000000.0,11528000000.0,31503000000.0,-19975000000.0,0.44,13.44,2.52,,yfinance,26.83,4.0,False,4.0,yfinance dividend history,Technology,Computer Hardware,71.43,4.17,25.0,-2.1,570.48,735.0,465.0,0.43,28.35,Finnhub,yfinance,,,2026-09-16,,,,,0.11,38.18,39.6,13.22,35.18,32,30,31,31,-21.57,,2026-09-18,5.0,0,0,0,20,15,10,1,0,46,C,34
LRCX,LRCX,램 리서치,360.51809331,2026-09-18,Naver exchange listing (USD),288.1099853515625,297.8005004882813,318.3251663208008,305.9058322906494,267.20014930725097,7.825533068945821,433.3299865722656,-33.51256680144037,44.06472660389029,-7.22,-23.13,daily_close,일봉 종가,2026-09-19 15:15 KST,288.3906,0.0973984459771812,34.8,38.34,88.84,54.319443,31.391592,65.07,33.049,30.0,38.96,40.93,2.9 -> 4.15 -> 5.76,23232690000.0,8199795000.0,7265396000.0,35.29,31.27,5857657000.0,4891252000.0,5579171000.0,3734563000.0,1844608000.0,0.36,18.06,1.04,,yfinance,14.96,10.0,False,10.0,yfinance dividend history,Technology,Semiconductor Equipment & Materials,85.37,4.54,31.0,2.44,371.19,500.0,290.0,28.84,4.6,Finnhub,yfinance,,,2026-09-16,,,,,1.56,40.93,37.91,13.18,34.82,32,30,30,30,43.29,138.18,2026-09-18,5.0,0,0,20,5,15,10,5,5,60,B,35
AMAT,AMAT,어플라이드 머티어리얼즈,352.809615235,2026-09-18,Naver exchange listing (USD),444.57000732421875,454.2265029907227,522.1464996337891,482.39324951171875,416.2631496429443,6.800231465493654,723.0,-38.51037243095176,44.455250276747385,-10.41,-24.52,daily_close,일봉 종가,2026-09-19 15:15 KST,,,42.8,18.74,86.24,36.60138,13.137096,41.07,28.666,24.8,7.66,3.34,8.11 -> 8.61 -> 8.66,28368000000.0,8470000000.0,6998000000.0,29.86,24.67,7958000000.0,5698000000.0,7241000000.0,7050000000.0,191000000.0,0.48,16.48,2.12,,yfinance,20.39,10.0,False,10.0,yfinance dividend history,Technology,Semiconductor Equipment & Materials,86.67,4.54,35.0,0.0,640.89,900.0,358.0,44.16,3.45,Finnhub,yfinance,,,2026-09-15,,,,,0.86,3.34,39.6,14.61,34.82,32,30,30,30,-7.57,-10.08,2026-09-18,5.0,0,0,20,16,4,10,5,5,60,B,36
HSBC,HSBC,HSBC 홀딩스 ADR,349.260588871,2026-09-18,Naver exchange listing (USD),101.83000183105469,103.98699989318848,102.07866643269857,96.3791664759318,90.78844989776611,12.161846518716976,107.86000061035156,-5.590579218593257,44.95250656132543,-0.49,8.5,daily_close,일봉 종가,2026-09-19 15:15 KST,101.99,0.1571228184899368,-3.23,8.05,2.49,14.602858,8.114308,13.1,,25.4,,2.6,5.7 -> 6.2 -> 6.0,71020000000.0,,22285000000.0,,31.38,29766000000.0,25105000000.0,307737000000.0,256139000000.0,51598000000.0,3.68,53.57,3.75,,yfinance,3.57,10.0,True,10.0,yfinance dividend history,Financial Services,Banks - Diversified,45.45,3.33,3.0,-6.93,106.08,115.24,101.0,4.17,4.13,Finnhub,yfinance,,,2026-09-18,,,,,,2.6,16.44,2.63,13.11,18,17,17,17,-11.17,208.53,2026-09-18,5.0,8,0,12,0,0,0,5,0,25,D,37
PG,PG,P&G(프록터 & 갬블),340.015999754,2026-09-18,Naver exchange listing (USD),146.38999938964844,145.55750045776367,146.5788340250651,145.96191736857097,147.4596506500244,-0.7253857280013744,179.6999969482422,-18.536448594480394,58.74078769864786,2.39,-3.72,daily_close,일봉 종가,2026-09-19 15:15 KST,,,-15.5,23.67,71.92,21.75189,6.265743,30.29,64.49,1.5,-3.44,4.87,6.02 -> 6.51 -> 6.62,87032000000.0,19748000000.0,16046000000.0,22.69,18.44,19556000000.0,15147000000.0,9942000000.0,35026000000.0,-25084000000.0,2.97,64.33,4.35,,yfinance,5.0,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Household & Personal Products,56.76,3.8,23.0,-2.7,160.61,186.0,143.0,9.71,-0.48,Finnhub,yfinance,,,2026-09-18,,,,,,4.87,25.77,9.78,36.26,6,5,4,4,-15.59,-35.93,2026-09-18,5.0,4,0,20,0,4,0,3,5,36,D,38
UNH,UNH,유나이티드헬스 그룹,338.303497834,2026-09-18,Naver exchange listing (USD),376.8999938964844,390.3019989013672,407.5094985961914,385.70274912516277,354.32014923095704,6.372723852859149,625.25,-39.72011293138994,36.35433827948553,-2.07,-7.12,daily_close,일봉 종가,2026-09-19 15:15 KST,377.2925,0.10414065000580633,61.5,25.05,89.7,24.634993,3.4558425,14.15,69.211,0.4,-41.26,-25.54,23.86 -> 15.51 -> 13.23,447567000000.0,18964000000.0,12056000000.0,4.24,2.69,19697000000.0,16075000000.0,24365000000.0,78389000000.0,-54024000000.0,2.46,57.52,9.28,,yfinance,10.9,10.0,False,10.0,yfinance dividend history,Healthcare,Healthcare Plans,79.41,4.42,25.0,0.0,481.72,529.0,380.0,27.81,10.15,Finnhub,yfinance,,,2026-09-16,,,,,0.4,-25.54,32.16,7.55,21.96,11,10,9,9,-23.4,-54.23,2026-09-18,5.0,4,0,12,20,0,10,5,5,56,B,39
SMFG,SMFG,스미토모 미쓰이 파이낸셜그룹 ADR,331.450524314,2026-09-18,Naver exchange listing (USD),26.239999771118164,26.282999992370605,25.679166571299234,23.846499983469645,22.530299997329713,16.465381172146504,27.559999465942383,-4.7895490580666555,52.693600623333005,6.93,11.09,daily_close,일봉 종가,2026-09-19 15:15 KST,26.24,8.72263095925144e-07,35.0,0.08,2.12,15.526627,1.6101278,8.57,,24.8,,,180.89 -> 247.13,5791568000000.0,,1582973000000.0,,27.33,-10283139000000.0,-10760659000000.0,73696930000000.0,32550785000000.0,41146145000000.0,2.25,34.12,0.59,,yfinance,,2.0,True,2.0,yfinance dividend history,Financial Services,Banks - Diversified,88.89,,1.0,0.0,28.86,28.86,28.86,9.98,13.58,Finnhub,yfinance,,,2026-09-19,,,,,0.44,,16.44,2.68,13.11,18,17,17,17,-5.56,-39.92,2026-09-18,5.0,8,6,6,20,0,10,5,0,55,B,40
GE,GE,GE 에어로스페이스,326.074770961,2026-09-18,Naver exchange listing (USD),314.2699890136719,330.98699951171875,351.7580001831055,329.88133392333987,322.4636503601074,-2.5409565813961854,381.2200012207031,-17.56204081439874,25.590617060513253,-8.81,-14.11,daily_close,일봉 종가,2026-09-19 15:15 KST,,,19.4,275.66,80.94,36.886147,18.485384,48.23,113.225,21.1,28.38,-1.32,8.36 -> 5.99 -> 8.14,45855000000.0,8680000000.0,8704000000.0,18.93,18.98,8537000000.0,7264000000.0,12392000000.0,20495000000.0,-8103000000.0,0.6,19.58,1.88,,yfinance,93.3,10.0,False,10.0,yfinance dividend history,Industrials,Aerospace & Defense,87.5,4.45,21.0,0.0,401.0,455.0,347.0,27.6,9.05,Finnhub,yfinance,,,2026-09-19,,,,,1.9,-1.32,34.42,8.68,29.69,8,6,7,6,7.16,112.97,2026-09-18,5.0,0,0,20,5,0,8,3,5,41,C,41
MS,MS,모간스탠리,318.165319433,2026-09-18,Naver exchange listing (USD),202.5800018310547,211.99100189208986,214.6721669514974,205.22508328755697,192.9574496459961,4.986877781973351,228.5500030517578,-11.362940658032683,30.458497004532234,-2.35,-7.86,daily_close,일봉 종가,2026-09-19 15:15 KST,202.94,0.17770666684342185,62.4,15.32,63.21,16.443182,2.9878614,17.97,517.282,28.0,,40.39,5.18 -> 7.95 -> 10.21,65966000000.0,,16861000000.0,,25.56,-17889000000.0,-20787000000.0,81310000000.0,370538000000.0,-289228000000.0,2.27,32.31,4.6,,yfinance,9.28,10.0,False,10.0,yfinance dividend history,Financial Services,Capital Markets,60.61,3.72,21.0,0.0,236.43,262.0,184.0,16.71,15.27,Finnhub,yfinance,,,2026-09-19,,,,,0.26,40.39,15.53,2.63,13.1,18,17,17,17,5.88,13.61,2026-09-18,5.0,8,3,16,20,15,10,3,5,80,A,42
HD,HD,홈디포,299.286934007,2026-09-18,Naver exchange listing (USD),299.9800109863281,318.4845001220703,334.3488311767578,329.0515825907389,342.1836990356445,-12.333634877481444,431.3699951171875,-30.458767558732387,17.59276900438303,-10.32,-12.51,daily_close,일봉 종가,2026-09-19 15:15 KST,300.18,0.06666744661229995,4.6,22.88,76.79,21.754374,18.670872,104.3,380.261,5.7,-2.95,-2.96,15.11 -> 14.91 -> 14.23,164683000000.0,20890000000.0,14156000000.0,12.68,8.6,16325000000.0,12646000000.0,1389000000.0,65350000000.0,-63961000000.0,3.11,64.8,9.32,,yfinance,6.58,10.0,False,10.0,yfinance dividend history,Consumer Cyclical,Home Improvement Retail,60.87,4.06,32.0,0.0,377.19,425.0,310.0,25.74,-0.69,Finnhub,yfinance,,,2026-09-15,,,,,4.73,-2.96,21.21,10.28,9.38,6,5,4,4,2.57,81.62,2026-09-18,5.0,4,0,20,0,0,2,1,5,32,D,43
NFLX,NFLX,넷플릭스,298.92922934,2026-09-18,Naver exchange listing (USD),71.79000091552734,78.9150001525879,75.5141663869222,82.41891638437907,85.48174976348876,-16.017160254491518,133.91299438476562,-46.39056407830247,27.824928092873805,-10.42,-0.07,daily_close,일봉 종가,2026-09-19 15:15 KST,,,11.1,37.65,84.05,25.0283,10.991575,49.54,55.236,13.4,27.92,45.02,1.2 -> 1.98 -> 2.53,45183036000.0,13326603000.0,10981201000.0,29.49,24.3,10149273000.0,9461053000.0,9033681000.0,14462836000.0,-5429155000.0,,0.0,0.0,,yfinance,,,,,,Communication Services,Entertainment,75.86,4.24,45.0,-1.73,93.42,135.0,70.0,30.13,-7.14,Finnhub,yfinance,,,2026-09-16,,,,,2.25,45.02,18.79,3.43,18.34,8,7,7,7,33.2,220.45,2026-09-18,5.0,0,0,20,0,15,5,3,3,46,C,44
PANW,PANW,팔로 알토 네트웍스,297.40844,2026-09-18,Naver exchange listing (USD),363.5799865722656,354.2429992675781,349.3806660970052,284.99016621907555,240.5784999847412,51.12738112313687,396.0,-8.186872077710701,47.196748774202035,4.01,27.46,daily_close,일봉 종가,2026-09-19 15:15 KST,,,-56.04,116.13,85.21,326.74783,11.041372,4.83,7.698,31.1,81.74,58.11,0.64 -> 3.64 -> 1.6,9221500000.0,1242900000.0,1133900000.0,13.48,12.3,3716000000.0,3469800000.0,2268600000.0,338200000.0,1930400000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Infrastructure,79.37,4.36,50.0,0.0,347.17,434.0,203.0,-4.51,4.94,Finnhub,yfinance,,,2026-09-17,,,,,,58.11,37.91,14.61,36.64,32,30,30,30,761.9,-24.43,2026-09-18,5.0,0,0,0,0,15,0,5,0,20,D,45
ARM,ARM,암 홀딩스 ADR,294.35148,2026-09-18,Naver exchange listing (USD),275.6099853515625,249.2654998779297,272.27849909464516,264.4203745524089,207.29047481536864,32.958345334992025,439.4599914550781,-37.284396597969824,64.93462844429618,9.93,-23.25,daily_close,일봉 종가,2026-09-19 15:15 KST,,,108.3,228.79,96.21,243.98,30.191807,13.35,5.62,22.4,9.27,71.2,0.29 -> 0.61 -> 0.85,4920000000.0,908000000.0,904000000.0,18.46,18.37,1524000000.0,949000000.0,2751000000.0,457000000.0,2294000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Semiconductors,60.0,4.05,40.0,-2.22,288.7,500.0,125.0,4.75,8.29,Finnhub,yfinance,,,2026-09-17,,,,,2.25,71.2,37.91,13.18,36.64,32,30,30,30,543.58,129.07,2026-09-18,5.0,0,0,12,0,15,10,3,5,45,C,46
PM,PM,필립 모리스 인터내셔널,293.985666864,2026-09-18,Naver exchange listing (USD),188.6199951171875,189.61100006103516,188.1058334350586,180.38150062561036,175.9504500579834,7.200632368390604,200.1699981689453,-5.770096996258902,44.459502690688545,-1.51,5.5,daily_close,일봉 종가,2026-09-19 15:15 KST,189.26,0.3393091397414484,-7.5,19.77,84.49,25.370218,-33.722538,,,10.4,11.42,20.26,5.02 -> 4.53 -> 7.26,40648000000.0,14933000000.0,11348000000.0,36.74,27.92,12233000000.0,10664000000.0,4872000000.0,48835000000.0,-43963000000.0,3.12,80.73,5.88,,yfinance,3.82,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Tobacco,74.07,4.31,15.0,0.0,207.27,230.0,175.0,9.89,2.23,Finnhub,yfinance,,,2026-09-15,,,,,,20.26,25.77,9.04,30.29,6,5,5,5,-1.55,,2026-09-18,5.0,0,0,0,0,12,0,5,0,17,D,47
RY,RY,로열 뱅크 오브 캐나다,281.895672251,2026-09-18,Naver exchange listing (USD),203.3000030517578,205.83549880981445,208.73199895222982,196.06191596984863,184.5207495880127,10.177312581741806,217.8699951171875,-6.687470689845478,47.7503853121651,-0.93,0.56,daily_close,일봉 종가,2026-09-19 15:15 KST,,,12.8,9.71,49.59,17.888792,2.9487782,16.21,,8.9,,,-,66532000000.0,,20362000000.0,,30.6,55220000000.0,52977000000.0,87388000000.0,545439000000.0,-458051000000.0,2.49,41.49,5.07,,yfinance,-5.51,10.0,True,10.0,yfinance dividend history,Financial Services,Banks - Diversified,75.0,3.87,3.0,-3.26,211.72,230.89,183.76,4.14,1.98,Finnhub,yfinance,,,2026-09-15,,,,,1.4,,15.53,2.63,13.1,18,17,17,17,15.19,12.12,2026-09-18,5.0,8,3,16,10,0,5,5,0,47,C,48
BABA,BABA,알리바바 그룹 홀딩 ADR,281.472018163,2026-09-18,Naver exchange listing (USD),113.23999786376953,113.17799949645996,114.84883321126303,121.0335833867391,133.2845998764038,-15.038948259005046,189.33999633789062,-40.19224672335752,37.22923570132029,-13.25,13.47,daily_close,일봉 종가,2026-09-19 15:15 KST,,,-79.4,2.74,10.15,24.72893,1.6210505,6.36,23.928,8.6,-59.43,18.6,31.28 -> 53.6 -> 44.0,1023670000000.0,59665000000.0,103592000000.0,5.83,10.12,76213000000.0,-50724000000.0,131530000000.0,281722000000.0,-150192000000.0,0.93,24.04,1.05,,yfinance,,3.0,False,3.0,yfinance dividend history,Consumer Cyclical,Internet Retail,91.49,4.67,39.0,0.0,186.08,238.27,95.22,64.32,-42.69,Finnhub,yfinance,,,2026-09-18,,,,,,18.6,21.21,15.93,21.48,6,5,4,4,16.59,-89.82,2026-09-18,5.0,4,6,6,0,12,0,5,5,38,D,49
GS,GS,골드만삭스,274.283466336,2026-09-18,Naver exchange listing (USD),942.0,1013.5005065917969,1036.0181681315105,1001.208083597819,956.8552014160156,-1.5525025514865674,1152.0699462890625,-18.234131266571072,28.086144213120164,-5.98,-12.53,daily_close,일봉 종가,2026-09-19 15:15 KST,,,92.3,14.24,75.84,14.493069,2.6280143,16.9,725.381,42.5,38.6,49.8,22.87 -> 40.54 -> 51.32,58283000000.0,,17176000000.0,,29.47,-45154000000.0,-47218000000.0,164259000000.0,386150000000.0,-221891000000.0,2.12,26.25,20.0,,yfinance,15.87,10.0,False,10.0,yfinance dividend history,Financial Services,Capital Markets,46.88,3.4,20.0,0.0,1141.65,1325.0,730.0,21.19,17.17,Finnhub,yfinance,,,2026-09-18,,,,,0.16,49.8,16.44,2.68,13.1,18,17,17,17,-11.84,-1.94,2026-09-18,5.0,8,3,16,20,15,10,3,5,80,A,50
SHEL,SHEL,쉘 ADR,271.428879433,2026-09-18,Naver exchange listing (USD),94.54000091552734,93.97099952697754,88.7061663309733,87.93199977874755,84.12184997558593,12.384595610967896,98.94999694824219,-4.456792489868981,61.56787264645863,0.95,21.67,daily_close,일봉 종가,2026-09-19 15:15 KST,,,220.0,9.54,13.33,10.568282,1.4784913,14.34,40.2,44.7,-8.04,2.6,5.7 -> 5.06 -> 6.0,266886000000.0,27582000000.0,17837000000.0,10.33,6.68,42863000000.0,23916000000.0,29630000000.0,75643000000.0,-46013000000.0,3.3,32.71,3.12,,yfinance,24.06,10.0,False,10.0,yfinance dividend history,Energy,Oil & Gas Integrated,56.0,3.81,15.0,-4.0,100.08,120.6,83.0,5.86,0.62,Finnhub,yfinance,,,2026-09-19,,,,,0.05,2.6,17.85,2.19,13.38,5,4,4,4,-40.79,-32.49,2026-09-18,5.0,12,6,12,20,0,10,3,0,63,B,51
NVS,NVS,노바티스 ADR,266.803342091,2026-09-18,Naver exchange listing (USD),140.3699951171875,149.4564987182617,153.06233291625978,151.30466626485187,150.1913493347168,-6.539227632639079,168.6199951171875,-16.75364773932464,34.64351068122474,-10.16,-8.33,daily_close,일봉 종가,2026-09-19 15:15 KST,,,-17.0,17.94,7.27,20.939577,6.3424225,30.35,116.85,0.8,21.31,0.35,7.1 -> 5.87 -> 7.15,56674000000.0,17644000000.0,13984000000.0,31.13,24.67,19144000000.0,15244000000.0,11435000000.0,35376000000.0,-23941000000.0,3.38,71.6,4.74,,yfinance,5.96,9.0,False,9.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,47.06,3.42,11.0,0.0,156.56,185.0,130.0,11.53,-1.64,Finnhub,yfinance,,,2026-09-17,,,,,,0.35,32.16,7.55,14.15,11,10,9,9,-34.89,-15.99,2026-09-18,5.0,4,0,20,0,0,0,3,5,32,D,52
SNDK,SNDK,샌디스크,262.356494372,2026-09-18,Naver exchange listing (USD),1791.8199462890625,1591.4197387695312,1578.0782409667968,1463.7313705444335,1068.2381227874755,67.7360045542526,2335.0,-23.26252906684957,67.86196328542356,11.95,-6.41,daily_close,일봉 종가,2026-09-19 15:15 KST,,,-144.49,,80.84,23.923532,16.026644,91.64,1.277,371.6,2359.17,,-,20248000000.0,12468000000.0,11433000000.0,61.58,56.46,11671000000.0,11494000000.0,4762000000.0,177000000.0,4585000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Computer Hardware,84.85,4.46,23.0,0.98,2125.09,3600.0,1000.0,18.6,43.43,Finnhub,yfinance,,,2026-09-19,,,,,,,39.6,13.18,34.82,32,30,30,30,-39.59,21.6,2026-09-18,5.0,4,0,20,0,0,0,1,5,30,D,53
RTX,RTX,RTX,261.465079936,2026-09-18,Naver exchange listing (USD),194.0,202.4574996948242,205.62566604614258,194.4705830891927,194.16534965515137,-0.08515919830445769,225.49000549316406,-13.965144674280792,15.206311187856869,-8.62,4.83,daily_close,일봉 종가,2026-09-19 15:15 KST,,,28.7,32.79,81.7,34.358524,3.9695432,12.27,57.02,14.5,42.25,49.14,2.23 -> 3.55 -> 4.96,88603000000.0,9300000000.0,6732000000.0,10.5,7.6,10567000000.0,7448000000.0,7435000000.0,39506000000.0,-32071000000.0,1.51,48.77,2.92,,yfinance,7.32,10.0,False,10.0,yfinance dividend history,Industrials,Aerospace & Defense,66.67,4.13,22.0,0.0,234.82,265.0,200.0,21.04,13.19,Finnhub,yfinance,,,2026-09-16,,,,,1.2,49.14,34.97,15.34,43.96,8,6,7,6,-1.75,-74.12,2026-09-18,5.0,0,0,12,10,15,8,1,5,51,C,54
WFC,WFC,웰스파고,260.426822816,2026-09-18,Naver exchange listing (USD),86.12000274658203,87.39800033569335,86.8841667175293,83.47733351389567,85.17230007171631,1.112688836708348,96.38999938964844,-10.654628808068367,48.10126706472368,2.89,2.16,daily_close,일봉 종가,2026-09-19 15:15 KST,86.24,0.13933726148508066,25.0,12.2,78.81,12.334299,1.6022484,12.57,,9.5,29.45,13.84,4.83 -> 5.37 -> 6.26,83699000000.0,,21338000000.0,,25.49,-19001000000.0,-19001000000.0,174210000000.0,193035000000.0,-18825000000.0,2.32,26.16,2.0,,yfinance,15.62,10.0,False,10.0,yfinance dividend history,Financial Services,Banks - Diversified,66.67,4.12,23.0,-5.74,100.24,115.0,90.0,16.4,4.4,Finnhub,yfinance,,,2026-09-16,,,,,0.49,13.84,16.44,2.68,13.11,18,17,17,17,-24.97,-40.21,2026-09-18,5.0,8,6,12,20,8,8,5,5,72,A,55
MUFG,MUFG,미쓰비시 UFJ 파이낸셜 그룹 ADR,260.345838853,2026-09-18,Naver exchange listing (USD),23.1299991607666,23.12799987792969,22.306000010172525,20.495999987920126,19.22944998264313,20.284247243910688,24.1299991607666,-4.14421895888798,52.46252267373763,7.28,16.76,daily_close,일봉 종가,2026-09-19 15:15 KST,,,50.9,0.09,3.21,15.025807,1.7725878,9.46,,28.8,,,159.47 -> 212.33,7521125000000.0,,2427229000000.0,,32.27,-23064420000000.0,-23737555000000.0,90045500000000.0,25737631000000.0,64307869000000.0,2.33,35.38,0.54,,yfinance,,2.0,True,3.0,yfinance dividend history,Financial Services,Banks - Diversified,88.89,,2.0,0.0,21.59,25.18,18.0,-6.66,27.66,Finnhub,yfinance,,,2026-09-19,,,,,0.3,,16.44,2.68,13.11,18,17,17,17,-8.6,-33.86,2026-09-18,5.0,8,6,6,20,0,10,5,0,55,B,56
AZN,AZN,아스트라제네카,257.597298003,2026-09-18,Naver exchange listing (USD),166.0800018310547,163.3535011291504,168.30516662597657,178.30175043741863,182.98174995422363,-9.236849099649138,209.47999572753906,-20.717965811366895,56.54026574664476,0.97,-9.26,daily_close,일봉 종가,2026-09-19 15:15 KST,167.9575,1.130478172113228,2.5,37.45,64.95,23.90597,4.9394026,21.96,64.225,6.4,30.01,31.02,3.81 -> 4.5 -> 6.54,58739000000.0,13327000000.0,10225000000.0,22.69,17.41,14575000000.0,8670000000.0,5711000000.0,29149000000.0,-23438000000.0,1.93,47.41,3.2,,yfinance,2.58,9.0,False,9.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,80.0,4.55,11.0,-2.86,212.9,240.0,184.0,28.19,0.65,Finnhub,yfinance,,,2026-09-18,,,,,9.56,31.02,32.16,7.55,14.15,11,10,9,9,-25.67,-34.58,2026-09-18,5.0,4,0,20,0,15,2,3,5,49,C,57
ANET,ANET,아리스타 네트웍스,251.475582565,2026-09-18,Naver exchange listing (USD),199.38999938964844,193.81549911499025,184.42666727701823,169.88541660308837,155.11379985809327,28.544332981373348,210.5,-5.277910028670576,53.40003005467374,8.51,23.28,daily_close,일봉 종가,2026-09-19 15:15 KST,199.85,0.23070395293628668,35.7,40.21,73.33,59.62222,16.006989,31.48,,37.7,30.95,29.3,1.65 -> 2.23 -> 2.75,9005700000.0,3856100000.0,3511400000.0,42.82,38.99,4371900000.0,4252400000.0,1963900000.0,43964000.0,1919936000.0,,0.0,0.0,,yfinance,,,,,,Technology,Computer Hardware,94.29,4.74,28.0,0.17,241.04,289.0,185.0,20.89,7.0,Finnhub,yfinance,,,2026-09-15,,,,,1.67,29.3,37.91,13.18,36.64,32,30,30,30,57.27,21.45,2026-09-18,5.0,0,0,20,5,15,10,5,0,55,B,58
GEV,GEV,GE 버노바,250.441456222,2026-09-18,Naver exchange listing (USD),940.3300170898438,929.9385040283203,1003.4460032145182,1006.4192479451498,901.9594989013672,4.254128731413532,1174.8599853515625,-19.962376043604763,54.50307865846923,-2.66,-11.09,daily_close,일봉 종가,2026-09-19 15:15 KST,,,32.8,47.81,81.65,26.525528,20.945095,82.58,28.364,21.9,194.9,,5.58 -> 17.69,38068000000.0,1389000000.0,4884000000.0,3.65,12.83,4987000000.0,3710000000.0,8848000000.0,1172000000.0,7676000000.0,0.21,5.73,2.0,,yfinance,,2.0,False,2.0,yfinance dividend history,Industrials,Specialty Industrial Machinery,83.33,4.46,33.0,1.93,1237.34,1450.0,940.0,31.59,-3.82,Finnhub,yfinance,,,2026-09-19,,,,,0.81,,34.97,8.68,29.69,8,6,7,6,-24.15,141.3,2026-09-18,5.0,0,0,20,16,0,10,5,5,56,B,59
SAP,SAP,SAP ADR,244.545242604,2026-09-18,Naver exchange listing (USD),209.4499969482422,214.33099822998048,189.26833267211913,180.47791646321613,195.22605003356932,7.285885726944249,311.92999267578125,-32.85352423101434,38.45272689677349,-3.52,37.12,daily_close,일봉 종가,2026-09-19 15:15 KST,,,30.6,51.92,7.75,28.056555,68.702225,18.32,21.966,9.4,23.21,8.62,5.17 -> 2.65 -> 6.1,36800000000.0,9620000000.0,7161000000.0,26.14,19.46,9156000000.0,8417000000.0,8220000000.0,7476000000.0,744000000.0,1.4,37.53,2.93,,yfinance,-0.38,9.0,False,9.0,yfinance dividend history,Technology,Software - Application,76.92,4.38,12.0,0.0,247.25,319.0,177.0,18.05,-0.76,Finnhub,yfinance,,,2026-09-15,,,,,0.92,8.62,39.6,13.18,36.64,32,30,30,30,-29.15,421.26,2026-09-18,5.0,0,0,16,16,8,10,5,5,60,B,60
