yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,dividend_year,dividend_report_code,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
086790.KS,086790,하나금융지주,358873,,기타 금융,KOSPI,주권,KRX,130600.0,128220.0,124985.0,120924.16666666667,112581.0,16.005365026070116,136800.0,-4.5321637426900585,54.37158469943275,0.0,13.27,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,9.62,4.94,68.26,8.0,0.76,9.17,1377.89,-15.53,10.21,10.23,11613 -> 12872 -> 14110,689436.0,53509.0,40366.0,7.76,5.85,-19624.71,-39700.46,365650.97,6289451.22,-5923800.25,3.14,28.0,4105.0,11177.79,OpenDART,7.01,5.0,False,5.0,OpenDART,,4.0,,,164737.0,,,26.14,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,0.83,10.23,2025.0,11011.0,8.0,1.02,8.82,18,17,17,16,0.0,-25.49,기타 금융업,기타 금융업,2026-08-25,4.7,15,10,6,16,8,5,5,0,65,B,21
035420.KS,035420,NAVER,335328,,포털 서비스 및 온라인 광고,KOSPI,주권,KRX,221500.0,215960.0,216960.0,213716.66666666666,229690.0,-3.5656754756410813,290500.0,-23.752151462994835,46.15384615383787,-1.56,8.05,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,3.89,24.18,36.45,18.0,1.13,7.36,41.9,12.08,11.56,41.51,6180 -> 11913 -> 12376,120350.0,22081.0,18187.0,18.35,15.11,30958.07,17763.67,59840.19,121314.83,-61474.64,1.19,20.2,2630.0,3935.96,OpenDART,42.23,5.0,True,5.0,OpenDART,,4.0,,,330565.0,,,49.24,,,Naver/FnGuide,,KRW,2026-08-24,2025.0,CFS,11011.0,OpenDART,4.63,41.51,2025.0,11011.0,,,,2,1,1,1,,,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2026-08-25,4.7,8,8,6,0,15,2,5,5,49,C,22
066570.KS,066570,LG전자,326583,,"이동통신단말기,C-TV,V.C.R.,컴퓨터,완전평면 TV,플라즈마 디스플레이 패널 TV,전자제품(세탁기외),CDMA(코드분할다중접속)이동통신,전자교환기,전송기기",KOSPI,주권,KRX,202500.0,184355.0,207731.66666666666,174296.66666666666,143967.5,40.65674544602081,392500.0,-48.40764331210191,66.95736434107619,17.53,-10.2,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,161.86,28.06,28.72,16.0,1.44,4.28,140.33,1.68,-27.53,16.18,3942 -> 2032 -> 5321,892009.0,24784.0,12204.0,2.78,1.37,42805.0,3731.2,87698.41,400681.42,-312983.01,0.67,25.4,1350.0,2439.48,OpenDART,24.47,5.0,True,5.0,OpenDART,,4.0,,,230000.0,,,13.58,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,0.1,16.18,2025.0,11011.0,,,,2,1,1,1,,,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,2026-08-25,4.7,8,6,0,20,12,10,1,3,60,B,23
010130.KS,010130,고려아연,297857,,"연,아연괴 제조,판매",KOSPI,주권,KRX,1400000.0,1150700.0,1136783.3333333333,1354675.0,1382665.0,1.253738251854209,2115000.0,-33.80614657210402,71.20708748615615,36.05,2.56,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,319.09,54.23,27.85,20.0,2.21,8.48,82.36,37.63,70.27,21.41,26127 -> 9190 -> 38514,165879.0,12319.0,7702.0,7.43,4.64,-6282.11,-15712.09,34510.7,92115.02,-57604.32,1.43,52.6,20000.0,4078.65,OpenDART,0.0,5.0,True,5.0,OpenDART,,4.0,,,1564600.0,,,11.76,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,0.06,21.41,2025.0,11011.0,,,,1,0,0,0,,,1차 비철금속 제조업,1차 비철금속 제조업,2026-08-25,4.7,4,3,6,20,12,10,1,5,61,B,24
010120.KS,010120,LS ELECTRIC,293100,,"고압기기,저압기기,변압기,배전반,PLC,인버터,빌딩설비,공조기,건축배관,자동화기기 제조,동가공",KOSPI,주권,KRX,198200.0,195035.0,212788.33333333334,208108.33333333334,166982.0,18.69542824975147,318500.0,-37.77080062794349,49.115044247780006,-0.9,-19.59,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,20.11,26.34,18.38,52.0,13.45,14.67,131.48,9.1,9.42,17.98,1373 -> 1591 -> 1911,49658.0,4264.0,2843.0,8.59,5.73,2999.48,903.82,7627.17,28153.81,-20526.64,,31.1,,892.15,OpenDART,,0.0,False,0.0,OpenDART,,4.0,,,297500.0,,,50.1,,,Naver/FnGuide,,KRW,2026-08-21,2025.0,CFS,11011.0,OpenDART,2.59,17.98,2025.0,11011.0,27.0,11.24,29.21,4,3,3,3,92.59,19.66,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-08-25,4.7,0,0,12,0,12,8,5,5,42,C,25
000810.KS,000810,삼성화재,289315,,"손해보험의 원수,재보험,운용자산의 투자활동",KOSPI,주권,KRX,645000.0,627150.0,642350.0,565254.1666666666,539322.5,19.594491236690477,730000.0,-11.643835616438356,56.99999999999601,0.0,15.18,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,-0.74,9.42,58.06,14.0,1.11,10.97,352.98,9.36,0.36,6.39,35961 -> 41007 -> 40703,247785.0,26591.0,20203.0,10.73,8.15,34131.66,33305.3,20198.04,751580.1,-731382.06,3.02,41.1,19500.0,8289.49,OpenDART,12.22,5.0,False,5.0,OpenDART,,3.87,,,736667.0,,,14.21,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,,6.39,2025.0,11011.0,,,,3,2,2,2,,,보험업,보험업,2026-08-25,4.7,8,8,12,0,4,0,3,5,40,C,26
042660.KS,042660,한화오션,265353,,선박 제조,KOSPI,주권,KRX,87100.0,87215.0,97441.66666666667,111859.16666666667,118123.5,-26.26361392948905,149900.0,-41.8945963975984,48.88888888887199,-1.91,-29.87,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,135.85,27.59,9.97,14.0,4.05,22.59,226.17,18.63,390.79,131.76,757 -> 1724 -> 4066,127835.0,11676.0,12459.0,9.13,9.75,13146.72,5980.49,7784.71,139659.07,-131874.36,,,,,,,,,,,,4.0,,,141050.0,,,61.94,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,0.1,131.76,,,,,,3,2,2,2,,,선박 및 보트 건조업,선박 및 보트 건조업,2026-08-25,4.7,8,0,20,20,15,10,5,5,83,A,27
005490.KS,005490,POSCO홀딩스,263081,,"열연코일,냉연강판,후판,선재,스테인리스 제조",KOSPI,주권,KRX,332000.0,318325.0,333150.0,364158.3333333333,351447.5,-5.533543416868807,535000.0,-37.94392523364486,60.32608695651256,5.06,-20.95,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,-38.15,27.33,32.64,14.0,0.43,1.18,68.64,-4.94,-15.94,-36.54,20079 -> 13073 -> 8085,690949.0,18271.0,5044.0,2.64,0.73,45719.1,-16728.84,70498.0,428147.47,-357649.47,3.01,115.0,10000.0,7562.08,OpenDART,-5.9,5.0,True,5.0,OpenDART,,4.0,,,511412.0,,,54.04,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,,-36.54,2025.0,11011.0,,,,1,0,0,0,,,1차 철강 제조업,1차 철강 제조업,2026-08-25,4.7,8,10,0,0,0,0,3,5,26,D,28
267260.KS,267260,HD현대일렉트릭,259178,,"변압기, 고압차단기, 회전기, 배전반 등",KOSPI,주권,KRX,728000.0,727750.0,868333.3333333334,965783.3333333334,926670.0,-21.43913151391542,1420000.0,-48.732394366197184,50.607287449389844,-8.66,-30.47,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,46.07,25.65,34.55,27.0,11.49,41.5,134.63,22.79,48.77,68.14,7189 -> 13914 -> 20324,40795.0,9953.0,7318.0,24.4,17.94,9595.73,7176.58,9507.82,27368.8,-17860.98,,34.88,,2555.48,OpenDART,227.11,0.0,False,3.0,OpenDART,,4.0,,,1181000.0,,,62.23,,,Naver/FnGuide,,KRW,2026-08-24,2025.0,CFS,11011.0,OpenDART,0.59,68.14,2025.0,11011.0,35.0,11.24,24.41,4,3,3,3,-22.86,2.22,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-08-25,4.7,0,0,20,20,15,10,5,3,73,A,29
298040.KS,298040,효성중공업,256891,,-,KOSPI,주권,KRX,2794000.0,2698050.0,3056316.6666666665,3122158.3333333335,2735890.0,2.123988903062623,4601000.0,-39.27407085416214,53.15258511979777,6.44,-23.51,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,133.52,20.47,26.7,35.0,11.24,24.41,190.31,21.93,106.07,111.72,12438 -> 23876 -> 55755,59685.0,7470.0,5028.0,12.52,8.42,4930.1,3010.24,2167.73,47381.62,-45213.89,0.27,13.4,7500.0,698.38,OpenDART,73.21,3.0,False,3.0,OpenDART,,4.0,,,4235385.0,,,51.59,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,0.26,111.72,2025.0,11011.0,27.0,11.49,29.21,4,3,3,3,29.63,-2.18,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-08-25,4.7,0,0,20,20,15,10,5,5,75,A,30
009540.KS,009540,HD한국조선해양,256552,,"선박,해양구조물,엔진,펌프 전동기,중전기,중장비 제조/자동창고,물류시스템",KOSPI,주권,KRX,362500.0,374275.0,372650.0,394037.5,407205.0,-10.978499772841689,479500.0,-24.400417101147028,45.627376425850656,-4.23,-12.65,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,84.96,21.88,33.26,7.0,1.73,17.78,133.86,17.21,172.26,212.72,3133 -> 16565 -> 30639,299332.0,39045.0,29284.0,13.04,9.78,44220.51,34183.5,37420.16,226338.6,-188918.44,3.39,40.11,12300.0,8697.9,OpenDART,141.18,2.0,False,2.0,OpenDART,,4.0,,,567500.0,,,56.55,,,Naver/FnGuide,,KRW,2026-08-25,2025.0,CFS,11011,OpenDART,0.08,212.72,2025.0,11011,8.0,1.0,8.82,18,17,17,16,-12.5,73.0,기타 금융업,기타 금융업,2026-08-25,4.7,15,6,16,20,15,10,5,5,92,S,31
316140.KS,316140,우리금융지주,237357,,금융지주,KOSPI,주권,KRX,32500.0,33027.5,31365.833333333332,32117.916666666668,31039.0,4.706981539353716,40800.0,-20.34313725490196,46.385542168596466,-1.81,8.15,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,1.86,4.73,46.19,7.0,0.61,8.91,1488.67,-10.87,-13.64,11.6,3389 -> 4144 -> 4221,415484.0,36748.0,32275.0,8.84,7.77,136423.91,131352.22,384996.79,5635980.38,-5250983.59,4.18,31.96,1360.0,9984.68,OpenDART,6.37,5.0,True,5.0,OpenDART,,4.0,,,43778.0,,,34.7,,,Naver/FnGuide,,KRW,2026-08-21,2025.0,CFS,11011.0,OpenDART,3.76,11.6,2025.0,11011.0,8.0,1.02,8.94,18,17,17,16,-12.5,-40.2,기타 금융업,기타 금융업,2026-08-25,4.7,15,10,6,0,8,2,5,5,51,C,32
011200.KS,011200,HMM,213643,,"정기,부정기,전용선,콘테이너선,자동차선,LNG선 해운",KOSPI,주권,KRX,22650.0,21375.0,20278.833333333332,20438.0,20408.55,10.98289687410424,25950.0,-12.716763005780345,60.5839416057156,9.69,15.5,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,-61.33,8.23,8.49,11.0,0.71,6.9,26.31,-6.91,-58.4,3.39,1829 -> 5055 -> 1955,108914.0,14612.0,18787.0,13.42,17.25,33051.31,17064.29,17607.67,69918.56,-52310.89,3.09,35.15,700.0,6602.66,OpenDART,-16.45,5.0,True,5.0,OpenDART,,3.23,,,24273.0,,,7.17,,,Naver/FnGuide,,KRW,2026-08-21,2025.0,CFS,11011.0,OpenDART,,3.39,2025.0,11011.0,,,,1,0,0,0,,,해상 운송업,해상 운송업,2026-08-25,4.7,12,10,6,0,4,0,3,5,40,C,33
017670.KS,017670,SK텔레콤,212427,,"이동전화,무선호출서비스,부가통신",KOSPI,주권,KRX,100200.0,90715.0,93681.66666666667,91454.16666666667,78904.5,26.988955002566396,125200.0,-19.968051118210862,59.842519685017386,2.35,3.41,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,-67.28,15.89,71.52,16.0,1.41,3.33,132.4,-4.69,-41.14,-38.32,4997 -> 5810 -> 1901,170992.0,10732.0,3751.0,6.28,2.19,39238.47,16005.95,14900.24,171524.91,-156624.67,1.66,86.6,1660.0,3535.51,OpenDART,-20.63,5.0,True,5.0,OpenDART,,3.89,,,119368.0,,,19.13,,,Naver/FnGuide,,KRW,2026-08-21,2025.0,CFS,11011.0,OpenDART,,-38.32,2025.0,11011.0,,,,3,2,2,2,,,전기 통신업,전기 통신업,2026-08-25,4.7,8,6,0,0,0,0,3,5,22,D,34
096770.KS,096770,SK이노베이션,211315,,"석유정제,석유화학제품,윤활유제품,아스팔트제품,의약중간체 제조,판매,유전개발,대체에너지사업",KOSPI,주권,KRX,122300.0,119715.0,111396.66666666667,117196.66666666667,115755.5,5.653727036728276,149800.0,-18.357810413885183,64.18219461695861,4.8,4.53,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,,53.47,15.07,8.0,0.94,-14.42,190.2,8.11,26.15,,-,802961.0,4487.0,-54364.0,0.56,-6.77,22830.53,-33675.57,160915.52,692169.86,-531254.34,,,,,,-10.7,0.0,True,3.0,OpenDART,,4.0,,,178923.0,,,46.3,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,,,,,,,,2,1,1,1,,,석유 정제품 제조업,석유 정제품 제조업,2026-08-25,4.7,15,8,0,0,0,0,3,5,31,D,35
015760.KS,015760,한국전력,209922,,"전력자원개발,발전,송전,전력용기자재확보",KOSPI,주권,KRX,32750.0,33770.0,35901.666666666664,40005.833333333336,45368.5,-27.813350672823656,67900.0,-51.76730486008837,36.89839572186988,-9.53,-16.13,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,144.73,3.62,53.2,4.0,0.45,19.4,416.85,4.32,61.28,,5439 -> 13311,974293.0,134906.0,86667.0,13.85,8.9,208801.54,49425.25,22408.11,2056045.13,-2033637.02,4.71,11.6,1542.0,9899.09,OpenDART,623.94,2.0,False,2.0,OpenDART,,4.0,,,55133.0,,,68.35,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,0.03,,2025.0,11011.0,,,,1,0,0,0,,,전기업,전기업,2026-08-25,4.7,15,10,16,20,0,10,5,3,79,A,36
042700.KS,042700,한미반도체,207304,,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",KOSPI,주권,KRX,219000.0,207150.0,241520.0,277014.1666666667,229143.0,-4.426493499692332,409500.0,-46.52014652014652,57.481940144470535,7.09,-25.13,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,41.96,44.0,7.89,89.7,26.54,34.76,17.82,3.18,-1.57,-9.81,2745 -> 1573 -> 2233,5767.0,2514.0,2140.0,43.59,37.11,2286.27,1348.92,2762.35,1230.04,1532.31,0.37,35.5,800.0,758.82,OpenDART,58.74,5.0,True,5.0,OpenDART,,4.0,,,380000.0,,,73.52,,,Naver/FnGuide,,KRW,2026-08-24,2025.0,CFS,11011.0,OpenDART,2.14,-9.81,2025.0,11011.0,,,,3,2,2,2,,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-25,4.7,0,0,20,0,0,10,3,3,36,D,37
138040.KS,138040,메리츠금융지주,202155,,투자사업,KOSPI,주권,KRX,120100.0,119840.0,113575.0,112975.0,113429.0,5.881212035722787,146200.0,-17.852257181942544,52.58964143423361,-4.38,16.6,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,6.73,7.76,14.35,8.0,1.78,22.53,1102.87,16.25,-9.92,10.07,10480 -> 11897 -> 12698,203170.0,28727.0,23501.0,14.14,11.57,-64720.07,-65197.88,31532.99,1241967.76,-1210434.77,,,,,,235.23,0.0,True,3.0,OpenDART,,3.83,,,153333.0,,,27.67,,,Naver/FnGuide,,KRW,2026-08-24,2025.0,CFS,11011.0,OpenDART,1.19,10.07,,,8.0,1.0,8.82,18,17,17,16,0.0,78.0,기타 금융업,기타 금융업,2026-08-25,4.7,15,6,20,10,8,5,5,5,74,A,38
006800.KS,006800,미래에셋증권,194401,,"유가증권매매,유가증권위탁매매,유가증권인수",KOSPI,주권,KRX,36000.0,34787.5,42026.666666666664,54931.88333333333,45978.24,-21.70209212009855,83800.0,-57.04057279236277,55.45171339559026,-2.83,-41.94,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,76.41,11.79,10.73,7.0,1.43,12.36,1015.01,31.65,61.19,126.19,421 -> 1221 -> 2154,292830.0,19151.0,15829.0,6.54,5.41,-68609.61,-69186.45,16980.57,1368057.27,-1351076.7,0.83,11.1,300.0,1741.85,OpenDART,14.47,5.0,True,5.0,OpenDART,,3.82,,,55625.0,,,54.51,,,Naver/FnGuide,,KRW,2026-08-21,2025.0,CFS,11011.0,OpenDART,0.09,126.19,2025.0,11011.0,5.5,1.02,12.42,5,4,4,4,27.27,40.2,금융 지원 서비스업,금융 지원 서비스업,2026-08-25,4.7,15,6,12,20,15,10,3,3,84,A,39
051910.KS,051910,LG화학,185657,,"유화/기능/합성수지,재생섬유소,산업재,리튬이온전지,평광판,PVC 제조,도매",KOSPI,주권,KRX,265500.0,262250.0,287233.3333333333,317633.3333333333,332845.0,-20.233141552374228,429500.0,-38.18393480791618,53.51351351350542,2.12,-22.93,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,,29.2,37.49,-61.0,0.58,-5.5,114.54,-5.68,34.98,,-,459322.0,11809.0,-9771.0,2.57,-2.13,82338.59,-56228.12,98999.26,539561.16,-440561.9,0.75,,2000.0,1569.34,OpenDART,-41.52,5.0,True,5.0,OpenDART,,3.85,,,383769.0,,,44.55,,,Naver/FnGuide,,KRW,2026-08-25,2025.0,CFS,11011,OpenDART,,,2025.0,11011,,,,2,1,1,1,,,기초 화학물질 제조업,기초 화학물질 제조업,2026-08-25,4.7,0,10,0,0,0,0,5,5,20,D,40
033780.KS,033780,KT&G,182083,,"잎담배,제조담배,홍삼,홍삼제품 제조,판매",KOSPI,주권,KRX,175400.0,178280.0,178236.66666666666,172714.16666666666,162943.0,7.645004694893307,189000.0,-7.195767195767195,49.74489795916591,-3.94,-4.52,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,-0.02,13.64,50.96,14.0,1.88,11.77,51.98,11.35,13.03,16.47,6615 -> 8975 -> 8973,65797.0,13437.0,11023.0,20.42,16.75,5828.75,-930.03,9135.03,48529.58,-39394.55,3.42,57.6,6000.0,6274.28,OpenDART,6.27,5.0,False,5.0,OpenDART,,4.0,,,240000.0,,,36.83,,,Naver/FnGuide,,KRW,2026-08-25,2025.0,CFS,11011,OpenDART,,16.47,2025.0,11011,,,,1,0,0,0,,,담배 제조업,담배 제조업,2026-08-25,4.7,8,3,12,0,12,0,5,0,40,C,41
010140.KS,010140,삼성중공업,179960,,"선박(벌크선,원유운반선),철구조물,에너지플랜트 생산,판매/토목건축업",KOSPI,주권,KRX,20600.0,21235.0,23434.166666666668,26287.916666666668,26602.0,-22.562213367415985,34400.0,-40.116279069767444,39.09090909080959,-9.05,-27.46,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,749.32,97.29,28.99,20.0,4.12,13.73,265.05,7.54,71.51,,73 -> 620,106500.0,8622.0,5358.0,8.1,5.03,15628.49,13465.94,7726.15,108538.31,-100812.16,,,,,,,,,,,,4.0,,,38750.0,,,88.11,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,0.03,,,,,,,3,2,2,2,,,선박 및 보트 건조업,선박 및 보트 건조업,2026-08-25,4.7,4,0,12,20,0,10,5,5,56,B,42
000150.KS,000150,두산,178294,,"동박적층판 등 제조 및 판매, 유압기기 등 제조 및 판매, 지게차 제조 및 판매, IT 시스템 개발/운영 서비스 등, 연료전지 등",KOSPI,주권,KRX,1115000.0,1167650.0,1387833.3333333333,1369883.3333333333,1179185.0,-5.443166254658938,2203000.0,-49.387199273717656,32.938856015778185,-6.85,-32.83,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,,220.26,20.39,55.0,10.16,4.99,169.14,9.11,5.87,,-,197841.0,10627.0,2495.0,5.37,1.26,9819.08,834.83,49279.03,206934.67,-157655.64,0.36,94.61,4000.0,717.01,OpenDART,25.99,5.0,False,5.0,OpenDART,,4.0,,,2115833.0,,,89.76,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,,,2025.0,11011.0,25.0,5.52,6.6,6,5,5,5,120.0,84.06,전자부품 제조업,전자부품 제조업,2026-08-25,4.7,0,0,0,0,0,0,3,3,6,D,43
018260.KS,018260,삼성에스디에스,175647,,"IT서비스, 물류BPO",KOSPI,주권,KRX,229000.0,222775.0,219921.66666666666,194991.66666666666,186520.0,22.775037529487456,362000.0,-36.74033149171271,54.71698113206583,5.29,-7.85,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,0.34,16.5,18.51,25.0,1.71,7.89,31.09,0.74,5.05,4.66,8962 -> 9783 -> 9816,139299.0,9571.0,7827.0,6.87,5.62,12033.28,8438.64,15589.81,31908.04,-16318.23,1.39,32.5,3190.0,2467.47,OpenDART,-0.1,5.0,True,5.0,OpenDART,,4.0,,,269786.0,,,17.81,,,Naver/FnGuide,,KRW,2026-08-21,2025.0,CFS,11011.0,OpenDART,73.53,4.66,2025.0,11011.0,,,,2,1,1,1,,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",2026-08-25,4.7,4,6,6,0,4,2,5,5,32,D,44
003550.KS,003550,LG,170242,,지주회사,KOSPI,주권,KRX,113100.0,106510.0,107383.33333333333,102533.33333333333,95962.0,17.85915258123007,165800.0,-31.78528347406514,62.32558139532854,15.76,-2.33,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,29.09,16.15,37.21,14.0,0.58,2.64,12.03,1.07,-5.65,-23.3,7867 -> 3585 -> 4628,72525.0,9122.0,10001.0,12.58,13.79,10151.14,8256.22,15114.5,36480.76,-21366.26,2.74,64.86,3100.0,4781.8,OpenDART,1.1,5.0,False,5.0,OpenDART,,4.0,,,147750.0,,,30.64,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,0.48,-23.3,2025.0,11011.0,8.0,1.02,9.04,18,17,17,16,75.0,-43.14,기타 금융업,기타 금융업,2026-08-25,4.7,8,10,0,20,0,8,3,5,54,C,45
267250.KS,267250,HD현대,170230,,지주회사,KOSPI,주권,KRX,216500.0,215795.0,222123.33333333334,245357.5,236532.5,-8.469237842579773,310500.0,-30.273752012882447,55.833333333320304,2.85,-21.42,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,89.12,15.56,26.82,4.0,1.38,10.25,159.39,5.16,104.47,90.79,3348 -> 6444 -> 12187,712594.0,60996.0,36755.0,8.56,5.16,73848.84,50959.56,63674.75,483507.99,-419833.24,1.85,29.4,4000.0,2826.74,OpenDART,-4.55,5.0,True,5.0,OpenDART,,4.0,,,324000.0,,,49.65,,,Naver/FnGuide,,KRW,2026-08-21,2025.0,CFS,11011.0,OpenDART,0.04,90.79,2025.0,11011.0,8.0,1.0,8.82,18,17,17,16,-50.0,38.0,기타 금융업,기타 금융업,2026-08-25,4.7,15,6,12,20,15,10,3,5,86,S,46
278470.KS,278470,에이피알,164915,,"화장품, 피부미용기기 등",KOSPI,주권,KRX,440000.0,373575.0,381441.6666666667,377570.8333333333,327577.5,34.31935954087201,459000.0,-4.139433551198257,80.22388059700654,24.12,9.86,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,171.08,23.78,38.06,28.0,25.45,75.3,73.11,111.3,197.88,85.08,2249 -> 2842 -> 7704,15273.0,3655.0,2897.0,23.93,18.97,3410.46,3231.29,1543.5,3259.38,-1715.88,1.16,65.8,5090.0,1905.33,OpenDART,,1.0,False,1.0,OpenDART,,4.0,,,538500.0,,,22.39,,,Naver/FnGuide,,KRW,2026-08-25,2025.0,CFS,11011,OpenDART,0.16,85.08,2025.0,11011,,,,3,2,2,2,,,기타 화학제품 제조업,기타 화학제품 제조업,2026-08-25,4.7,0,0,20,20,15,10,1,0,66,B,47
024110.KS,024110,기업은행,161478,,은행업,KOSPI,주권,KRX,20150.0,20285.0,20709.333333333332,21478.833333333332,21522.75,-6.378134764377228,28550.0,-29.422066549912433,48.148148147898496,-5.62,-1.47,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,2.53,4.67,13.59,6.0,0.44,7.7,1258.51,-9.91,1.71,0.77,3348 -> 3316 -> 3400,292172.0,36556.0,27189.0,12.51,9.31,-30221.46,-34147.86,221431.08,4638365.97,-4416934.89,5.2,30.83,1048.0,8357.02,OpenDART,2.97,5.0,True,5.0,OpenDART,,3.71,,,27286.0,,,35.41,,,Naver/FnGuide,,KRW,2026-08-25,2025.0,CFS,11011,OpenDART,2.37,0.77,2025.0,11011,,,,2,1,1,1,,,은행 및 저축기관,은행 및 저축기관,2026-08-25,4.7,15,10,6,0,0,2,5,5,43,C,48
086280.KS,086280,현대글로비스,160125,,"화물운송주선,화물포장,자동차 수리/산업용 기계장비 임대",KOSPI,주권,KRX,213000.0,201485.0,200608.33333333334,215133.33333333334,212319.0,0.3207437864722422,290500.0,-26.67814113597246,61.69844020795729,4.16,-8.58,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,58.5,7.56,46.48,10.0,1.47,18.13,78.92,4.08,18.26,27.83,14148 -> 14585 -> 23117,295664.0,20730.0,17347.0,7.01,5.87,25007.61,18775.77,26446.4,81987.66,-55541.26,2.72,25.1,5800.0,4350.0,OpenDART,15.14,2.0,True,4.0,OpenDART,,4.0,,,322000.0,,,51.17,,,Naver/FnGuide,,KRW,2026-08-25,2025.0,CFS,11011,OpenDART,0.17,27.83,2025.0,11011,,,,1,0,0,0,,,기타 운송관련 서비스업,기타 운송관련 서비스업,2026-08-25,4.7,12,6,16,20,15,10,3,5,87,S,49
