yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,dividend_year,dividend_report_code,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,cagr,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
196170.KQ,196170,알테오젠,163438,우량기업부,바이오시밀러 및 바이오베터,KOSDAQ,주권,KRX,305000.0,237907.5,259520.73333333334,271448.35,307625.89,-0.8535985056394355,430123.0,-29.0900509854158,79.66179964392889,32.13,15.9,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,124.86,282.65,14.84,72.0,38.54,39.42,53.76,109.82,320.87,,901 -> 2026,2159.0,1069.0,1452.0,49.51,67.25,1241.27,907.09,663.81,2443.0,-1779.19,0.12,14.1,371.0,200.03,OpenDART,,1.0,False,1.0,OpenDART,,4.0,,,537500.0,,,76.23,,,Naver/FnGuide,,KRW,2026-08-05,2025.0,CFS,11011.0,OpenDART,0.58,2025.0,11011.0,,16.96,-31.49,10,1,9,9,,127.24,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-07,4.67,0,0,20,20,0,10,1,5,56,B,1
086520.KQ,086520,에코프로,116767,중견기업부,"환경소재,화학필터,이차전지소재등",KOSDAQ,주권,KRX,85500.0,79240.0,103353.33333333333,129130.83333333333,118222.0,-27.678435485780987,185000.0,-53.783783783783775,61.42595978060585,7.68,-38.8,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,,336.78,19.6,171.24,4.77,-8.39,117.92,9.11,,,-,34130.0,2138.0,-1055.0,6.26,-3.09,3390.76,-4729.89,11867.67,52913.98,-41046.31,0.18,-13.56,150.0,203.1,OpenDART,-29.61,2.0,True,4.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,,,2,1,1,1,,,,기타 금융업,기타 금융업,2026-08-07,4.67,0,0,0,0,0,0,3,3,6,D,2
247540.KQ,247540,에코프로비엠,104678,중견기업부,양극활물질,KOSDAQ,주권,KRX,106800.0,107335.0,149375.0,176908.33333333334,172430.0,-38.06182218871426,246000.0,-56.58536585365853,51.97278911563636,-4.22,-48.03,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,,364.17,14.8,522.0,5.57,2.29,142.16,-8.5,,,-,25316.0,1433.0,916.0,5.66,3.62,2147.07,-2234.95,5185.48,28660.15,-23474.67,0.09,24.85,100.0,97.82,OpenDART,-67.03,1.0,True,3.0,OpenDART,,3.87,,,190800.0,,,78.65,,,Naver/FnGuide,,KRW,2026-08-05,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,,,2,1,1,1,,,,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2026-08-07,4.67,0,0,0,0,0,0,5,3,8,D,3
277810.KQ,277810,레인보우로보틱스,90209,기술성장기업부,"협동로봇, 천문마운트시스템, 이족보행로봇 등",KOSDAQ,주권,KRX,466000.0,435725.0,561900.0,617550.0,557982.5,-16.484835993960385,880000.0,-47.04545454545455,59.29752066115532,8.12,-45.5,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,-33.64,3949.62,5.27,,67.87,1.07,7.08,76.68,,,110 -> 73,341.0,-25.0,14.0,-7.33,4.11,-92.86,-274.67,101.1,94.75,6.35,,,,,,,,,,,,4.0,,,915000.0,,,96.35,,,Naver/FnGuide,,KRW,2026-08-07,2025.0,CFS,11011,OpenDART,,,,26.0,6.8,8.9,20,15,19,19,,898.09,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-07,4.67,0,0,0,0,0,0,3,3,6,D,4
036930.KQ,036930,주성엔지니어링,59402,우량기업부,LP CVD,KOSDAQ,주권,KRX,127800.0,152695.0,182513.33333333334,130745.41666666667,91082.5,40.312354184393264,250500.0,-48.982035928143716,36.9381107491823,-28.36,-18.08,daily_close,NXT 미확인,2026-08-07 21:25 KST,,,-66.22,32.8,8.47,887.5,9.95,6.17,50.37,-24.11,-67.8,3.49,705 -> 2235 -> 755,3107.0,313.0,357.0,10.07,11.49,-306.78,,1643.84,2974.36,-1330.52,0.04,6.79,53.0,24.22,OpenDART,-41.52,2.0,True,3.0,OpenDART,,3.0,,,190000.0,,,48.67,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,25.5,6.8,8.9,20,14,19,19,3380.39,46.32,3.49,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-07,4.67,0,0,6,0,4,0,5,3,18,D,5
058470.KQ,058470,리노공업,50071,우량기업부,"리노핀, 반도체 소켓 등",KOSDAQ,주권,KRX,66300.0,67850.0,84351.66666666667,97194.16666666667,84517.5,-21.55470760493389,127000.0,-47.79527559055118,46.15384615383154,-5.29,-38.84,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,34.19,27.95,32.83,26.0,6.88,22.45,8.3,33.9,42.51,17.07,1455 -> 1486 -> 1994,3725.0,1770.0,1520.0,47.52,40.81,1794.69,1192.33,852.03,607.09,244.94,1.21,39.96,800.0,607.16,OpenDART,-35.63,5.0,True,5.0,OpenDART,,4.0,,,136000.0,,,105.13,,,Naver/FnGuide,,KRW,2026-08-04,2025.0,OFS,11011.0,OpenDART,0.76,2025.0,11011.0,19.0,3.45,9.7,8,6,7,7,36.84,99.42,17.07,전자부품 제조업,전자부품 제조업,2026-08-07,4.67,0,0,20,16,12,10,5,3,66,B,6
028300.KQ,028300,HLB,49682,중견기업부,"의료기기, 의약외품 등",KOSDAQ,주권,KRX,37250.0,31790.0,43895.0,49307.5,49576.0,-24.86283685654349,92500.0,-59.72972972972973,71.15987460808802,-28.64,-34.19,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,,,19.36,,11.18,-44.32,88.14,23.64,,,-,842.0,-1042.0,-2354.0,-123.75,-279.57,-925.88,-1101.21,409.83,4357.64,-3947.81,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-05,2025.0,CFS,11011.0,OpenDART,,,,,,,3,2,2,2,,,,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,2026-08-07,4.67,0,0,0,0,0,0,1,3,4,D,7
298380.KQ,298380,에이비엘바이오,48485,기술성장기업부,항체의약품 연구개발,KOSDAQ,주권,KRX,86700.0,73980.0,92900.0,130574.16666666667,146090.5,-40.653225226828575,245500.0,-64.68431771894095,67.82608695650109,7.7,-33.31,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,,,13.81,-68.0,26.84,-23.48,79.29,137.43,,,-,793.0,-404.0,-379.0,-50.95,-47.79,-412.53,-419.05,1119.82,1242.37,-122.55,,,,,,,,,,,,4.0,,,210000.0,,,142.21,,,Naver/FnGuide,,KRW,2026-08-07,2025.0,CFS,11011,OpenDART,,,,,11.9,-9.41,8,2,7,7,,125.55,,기초 의약물질 제조업,기초 의약물질 제조업,2026-08-07,4.67,0,0,0,0,0,0,1,1,2,D,8
240810.KQ,240810,원익IPS,43341,우량기업부,반도체 제조용 기계,KOSDAQ,주권,KRX,88300.0,106920.0,124653.33333333333,122725.0,102191.0,-13.593173567143877,183300.0,-51.82760501909438,35.68376068375535,-15.82,-29.36,daily_close,NXT 미확인,2026-08-07 21:25 KST,,,304.73,46.26,14.67,26.0,4.59,9.05,20.06,21.6,596.23,,423 -> 1712,9098.0,738.0,840.0,8.11,9.23,1566.07,1245.35,1072.74,1946.21,-873.47,0.23,11.6,200.0,97.31,OpenDART,-12.64,2.0,True,4.0,OpenDART,,3.83,,,176833.0,,,100.26,,,Naver/FnGuide,,KRW,2026-08-06,2025.0,CFS,11011.0,OpenDART,0.09,2025.0,11011.0,27.0,7.22,7.42,20,14,19,19,-3.7,-36.43,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-07,4.67,0,0,6,20,0,10,5,3,44,C,9
087010.KQ,087010,펩트론,42390,기술성장기업부,약효지속성 의약품 및 펩타이드 소재,KOSDAQ,주권,KRX,180700.0,132325.0,196336.66666666666,237855.83333333334,252111.0,-28.32522182689371,386000.0,-53.18652849740933,77.74413323239145,13.43,-36.93,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,,,4.02,,31.08,-9.41,26.03,75.0,,,-,56.0,-213.0,-138.0,-380.36,-246.43,-205.86,-235.83,43.78,369.71,-325.93,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-07,2025.0,OFS,11011,OpenDART,,,,,11.9,-23.48,8,2,7,7,,161.18,,기초 의약물질 제조업,기초 의약물질 제조업,2026-08-07,4.67,0,0,0,0,0,0,1,3,4,D,10
141080.KQ,141080,리가켐바이오,41905,기술성장기업부,ADC 신약연구개발,KOSDAQ,주권,KRX,113100.0,100520.0,130605.0,160412.5,164184.5,-31.114082023577133,213500.0,-47.02576112412178,60.80536912750535,-4.31,-44.42,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,,483.55,11.07,-50.0,8.91,-13.22,29.7,12.47,,,-,1416.0,-1065.0,-916.0,-75.21,-64.69,-1245.33,-1305.74,986.5,1606.95,-620.45,,,,,,,,,,,,4.0,,,224000.0,,,98.05,,,Naver/FnGuide,,KRW,2026-08-07,2025.0,CFS,11011,OpenDART,,,,,23.09,-31.49,10,2,9,9,,-61.41,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-07,4.67,0,0,0,0,0,0,3,3,6,D,11
222800.KQ,222800,심텍,41210,중견기업부,반도체용 인쇄회로기판,KOSDAQ,주권,KRX,111000.0,96965.0,112013.33333333333,88901.66666666667,74759.75,48.47561689277987,157300.0,-29.434202161474886,55.60298826039725,-5.85,-0.45,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,,,9.89,23.0,6.88,-32.1,181.13,14.55,,,-,14106.0,119.0,-1646.0,0.84,-11.67,-1986.12,-2550.05,539.84,10439.64,-9899.8,0.09,,100.0,37.33,OpenDART,-41.52,5.0,True,5.0,OpenDART,,4.0,,,171111.0,,,54.15,,,Naver/FnGuide,,KRW,2026-08-07,2025.0,CFS,11011,OpenDART,,2025.0,11011,20.5,3.45,12.5,8,6,7,7,12.2,99.42,,전자부품 제조업,전자부품 제조업,2026-08-07,4.67,4,0,0,0,0,0,3,5,12,D,12
039030.KQ,039030,이오테크닉스,39976,우량기업부,레이저 마커 및 레이저 응용기기,KOSDAQ,주권,KRX,324500.0,317350.0,418183.3333333333,424887.5,368720.0,-11.992840095465395,612000.0,-46.97712418300654,51.46771037181714,-5.26,-24.18,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,33.53,50.01,29.58,56.01,5.86,8.9,13.06,18.7,158.97,24.98,2973 -> 3478 -> 4644,3809.0,808.0,576.0,21.21,15.12,1002.88,962.08,2363.05,898.52,1464.53,,,,,,-25.46,0.0,True,3.0,OpenDART,,4.0,,,532500.0,,,64.1,,,Naver/FnGuide,,KRW,2026-08-06,2025.0,CFS,11011.0,OpenDART,1.67,,,25.5,7.22,7.42,20,14,19,19,119.65,-18.84,24.98,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-07,4.67,0,0,6,5,12,10,5,3,41,C,13
