yf_symbol,symbol,name,market_cap,price,ma200,diff,peak,peak_diff,rsi,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,sector,industry,analyst_buy_ratio,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
LLY,LLY,일라이릴리,979.64,1229.9300537109375,978.2901528930664,25.72241988470439,1229.9300537109375,0.0,67.47728151074554,daily_close,일봉 종가,2026-06-30 21:30 KST,,,169.9,66.6,85.36,42.91723,34.599766,107.46,139.015,55.5,74.27,98.92,5.8 -> 11.71 -> 22.95,65179000000.0,29696000000.0,20640000000.0,45.56,31.67,16813000000.0,5964000000.0,7268000000.0,42503000000.0,-35235000000.0,,,,,,,,,,,,,,,,,,,0.25,98.92,33.11,10.98,32.66,41,29.62,215.12,2026-06-29,4.37,0,0,20,20,15,10,1,0,66,B,11
WMT,WMT,월마트,932.53,114.5999984741211,116.9421496963501,-2.0028289443204135,134.1999969482422,-14.605066259189526,32.12575410871341,daily_close,일봉 종가,2026-06-30 21:30 KST,,,19.4,36.02,38.09,40.35211,9.672519,24.13,74.816,7.3,1.63,19.45,1.91 -> 2.41 -> 2.73,713163000000.0,29825000000.0,21893000000.0,4.18,3.07,41565000000.0,14923000000.0,10727000000.0,67095000000.0,-56368000000.0,86.0,33.54,0.99,,yfinance,,,,Consumer Defensive,Discount Stores,,,,,,,,,2.08,19.45,25.81,7.03,20.67,6,56.34,37.59,2026-06-29,4.37,0,0,20,0,12,8,3,5,48,C,12
AMD,AMD,AMD,876.24,539.489990234375,272.3654000854492,98.07581655567145,551.6300048828125,-2.200753139056768,58.454871257451195,daily_close,일봉 종가,2026-06-30 21:30 KST,,,91.2,135.05,72.17,178.63907,13.641742,8.06,6.005,37.8,77.09,123.61,0.53 -> 1.0 -> 2.65,34639000000.0,3694000000.0,4335000000.0,10.66,12.51,7709000000.0,6735000000.0,5539000000.0,3847000000.0,1692000000.0,,0.0,0.0,,yfinance,,,,Technology,Semiconductors,,,,,,,,,1.96,123.61,66.6,16.01,46.66,12,168.23,-14.79,2026-06-29,4.37,0,0,6,5,15,10,3,0,39,D,13
JPM,JPM,JP모건 체이스,871.43,329.3900146484375,308.1172506713867,6.904113265549874,335.1199951171875,-1.7098294796603508,65.74777478938367,daily_close,일봉 종가,2026-06-30 21:30 KST,329.07,-0.09715371875466926,17.2,11.99,75.66,15.775385,2.5657625,16.47,,12.7,,11.06,16.23 -> 19.75 -> 20.02,181847000000.0,,57048000000.0,,31.37,-147782000000.0,-147782000000.0,343338000000.0,499982000000.0,-156644000000.0,182.0,28.24,6.0,,yfinance,,,,Financial Services,Banks - Diversified,,,,,,,,,0.92,11.06,21.08,11.66,42.42,11,-25.16,-78.0,2026-06-29,4.37,8,3,16,16,8,8,1,0,60,B,14
INTC,INTC,Intel Corporation,673.43,131.72000122070312,58.766850004196165,124.13997212935158,140.94000244140625,-6.541791585775093,63.89069359745939,daily_close,일봉 종가,2026-06-30 21:30 KST,130.9606,-0.5765268855644123,98.63,65.53,64.04,,5.7861753,-2.91,36.028,7.2,6.88,,1.94 -> 0.4,52853000000.0,-23000000.0,-267000000.0,-0.04,-0.51,9697000000.0,-4949000000.0,14265000000.0,46585000000.0,-32320000000.0,,,,,,,,,,,,,,,,,,,,,33.11,10.98,32.66,41,,-47.3,2026-06-29,4.37,0,0,0,0,0,10,3,0,13,D,15
V,V,비자,622.33,341.6499938964844,328.72344848632815,3.9323466183136757,373.30999755859375,-8.480888234754577,71.78824284771039,daily_close,일봉 종가,2026-06-30 21:30 KST,,,35.5,28.25,91.67,29.786398,18.326897,60.35,67.233,17.1,10.39,10.99,8.28 -> 9.73 -> 10.2,40000000000.0,26556000000.0,20058000000.0,66.39,50.14,23059000000.0,21577000000.0,17164000000.0,25171000000.0,-8007000000.0,78.0,21.97,2.68,,yfinance,,,,Financial Services,Credit Services,,,,,,,,,0.84,10.99,21.08,11.66,42.42,11,41.3,57.18,2026-06-29,4.37,0,0,20,16,8,10,1,0,55,B,16
XOM,XOM,엑슨모빌,571.22,136.05999755859375,135.3060997390747,0.5571794774757839,171.47000122070312,-20.65084470171101,20.890513715273002,daily_close,일봉 종가,2026-06-30 21:30 KST,135.93,-0.09554428996499151,-43.4,12.2,68.74,22.867228,2.1920764,9.87,18.261,2.6,-14.41,-13.19,8.89 -> 7.84 -> 6.7,323905000000.0,33938000000.0,28844000000.0,10.48,8.91,51970000000.0,23612000000.0,10681000000.0,41710000000.0,-31029000000.0,303.0,68.01,4.12,,yfinance,,,,Energy,Oil & Gas Integrated,,,,,,,,,,-13.19,22.87,2.19,9.87,1,,,2026-06-29,4.37,4,3,6,0,0,0,1,5,19,D,17
ORCL,ORCL,오라클,530.03,147.75999450683594,202.24209930419923,-26.939052247185636,328.3299865722656,-54.99649725892037,11.25089413999973,daily_close,일봉 종가,2026-06-30 21:30 KST,148.0,0.1624292786184145,21.9,36.14,43.92,25.301369,11.331288,53.38,388.87,20.6,24.33,25.36,3.71 -> 4.34 -> 5.83,67357000000.0,22444000000.0,17087000000.0,33.32,25.37,31977000000.0,-23686000000.0,31289000000.0,156189000000.0,-124900000000.0,135.0,34.31,2.0,,yfinance,,,,Technology,Software - Infrastructure,,,,,,,,,1.16,25.36,66.6,16.01,46.66,12,-62.01,-29.22,2026-06-29,4.37,0,0,20,10,15,8,1,3,57,B,18
AMAT,AMAT,"Applied Materials, Inc.",489.96,694.6400146484375,332.00875007629395,109.22340585566275,694.6400146484375,0.0,73.38584959486496,daily_close,일봉 종가,2026-06-30 21:30 KST,,,33.5,18.76,85.14,58.803005,20.815569,39.69,30.399,11.4,7.66,3.34,8.11 -> 8.61 -> 8.66,28368000000.0,8470000000.0,6998000000.0,29.86,24.67,7958000000.0,5698000000.0,7241000000.0,7050000000.0,191000000.0,,,,,,,,,,,,,,,,,,,1.76,3.34,33.11,10.98,32.66,41,77.6,89.58,2026-06-29,4.37,0,0,20,5,4,10,1,0,40,C,19
CSCO,CSCO,시스코 시스템즈,471.16,117.69999694824219,84.185,39.81112662379543,130.0,-9.46154080904447,38.79039739121331,daily_close,일봉 종가,2026-06-30 21:30 KST,116.8845,-0.6928606366921098,37.1,18.51,82.89,39.233334,9.49117,25.23,67.541,12.0,-3.59,-7.8,3.07 -> 2.54 -> 2.61,56654000000.0,12504000000.0,10180000000.0,22.07,17.97,14193000000.0,13288000000.0,8346000000.0,28093000000.0,-19747000000.0,143.0,55.0,1.68,,yfinance,,,,Technology,Communication Equipment,,,,,,,,,1.06,-7.8,66.6,16.01,46.66,12,-41.09,-40.72,2026-06-29,4.37,0,0,20,10,0,10,5,0,45,C,20
CAT,CAT,"Caterpillar, Inc.",454.06,1033.18994140625,688.1786988830567,50.13396129278068,1057.010009765625,-2.2535329031232845,63.615711252992305,daily_close,일봉 종가,2026-06-30 21:30 KST,,,30.2,19.61,72.88,49.749126,24.6222,51.33,230.793,22.2,-14.7,-3.31,20.12 -> 22.05 -> 18.81,67589000000.0,11151000000.0,8884000000.0,16.5,13.14,11739000000.0,7453000000.0,9980000000.0,43330000000.0,-33350000000.0,,,,,,,,,,,,,,,,,,,1.65,-3.31,33.11,10.98,32.66,41,50.25,124.25,2026-06-29,4.37,0,0,20,5,0,10,3,0,38,D,21
MA,MA,마스터카드,432.77,509.6400146484375,532.0218984985352,-4.2069478555795365,598.9600219726562,-14.912515701806955,63.7933147762369,daily_close,일봉 종가,2026-06-30 21:30 KST,,,21.2,35.12,91.55,29.493055,67.270325,232.08,282.059,15.8,19.52,18.17,11.83 -> 13.89 -> 16.52,32791000000.0,19514000000.0,14968000000.0,59.51,45.65,17648000000.0,16433000000.0,10566000000.0,19000000000.0,-8434000000.0,68.0,18.23,3.48,,yfinance,,,,Financial Services,Credit Services,,,,,,,,,1.39,18.17,21.08,11.66,42.42,11,39.91,476.93,2026-06-29,4.37,0,0,20,10,12,8,3,5,58,B,22
COST,COST,코스트코,421.95,946.6799926757812,957.6226989746094,-1.1426949581025236,1094.3199462890625,-13.491479718883095,38.81583266712771,daily_close,일봉 종가,2026-06-30 21:30 KST,944.85,-0.1933063643405806,45.5,45.01,73.8,47.84229,25.552336,29.15,60.257,21.5,11.83,13.4,14.16 -> 16.56 -> 18.21,275235000000.0,10383000000.0,8099000000.0,3.77,2.94,13335000000.0,7837000000.0,14161000000.0,8173000000.0,5988000000.0,,,,,,,,,,,,,,,,,,,1.05,13.4,33.11,10.98,32.66,41,44.49,132.72,2026-06-29,4.37,0,0,20,10,8,10,5,5,58,B,23
BAC,BAC,뱅크오브아메리카,398.83,57.880001068115234,52.46465005874634,10.321904374288511,58.189998626708984,-0.5327334007728646,81.20412262042325,daily_close,일봉 종가,2026-06-30 21:30 KST,57.3,-1.0020750819141684,24.4,11.85,70.64,14.362283,1.4969997,10.64,,8.1,,11.22,3.08 -> 3.21 -> 3.81,113097000000.0,,30509000000.0,,26.98,12613000000.0,12613000000.0,239319000000.0,365904000000.0,-126585000000.0,,,,,,,,,,,,,,,,,,,0.59,11.22,33.11,10.98,32.66,41,-56.62,-86.37,2026-06-29,4.37,8,6,12,20,8,8,1,0,63,B,24
GE,GE,GE Aerospace,373.67,373.7099914550781,308.0262504577637,21.324072509956725,373.7099914550781,0.0,80.43348684861249,daily_close,일봉 종가,2026-06-30 21:30 KST,,,-1.8,276.01,80.99,46.539227,21.592997,45.43,116.527,24.7,28.38,-1.32,8.36 -> 5.99 -> 8.14,45855000000.0,8680000000.0,8704000000.0,18.93,18.98,8537000000.0,7264000000.0,12392000000.0,20495000000.0,-8103000000.0,50.0,19.25,1.88,,yfinance,,,,Industrials,Aerospace & Defense,,,,,,,,,,-1.32,34.68,11.25,32.56,3,34.2,91.94,2026-06-29,4.37,0,0,20,0,0,0,1,0,21,D,25
UNH,UNH,유나이티드헬스,364.13,419.82000732421875,336.2364991760254,24.858546990889288,625.25,-32.855656565498805,58.92735828236807,daily_close,일봉 종가,2026-06-30 21:30 KST,,,0.7,25.21,85.93,32.26923,3.969369,12.18,73.982,2.0,-41.26,-25.54,23.86 -> 15.51 -> 13.23,447567000000.0,18964000000.0,12056000000.0,4.24,2.69,19697000000.0,16075000000.0,24365000000.0,78389000000.0,-54024000000.0,,,,,,,,,,,,,,,,,,,46.1,-25.54,33.11,10.98,32.66,41,-2.54,-63.85,2026-06-29,4.37,0,0,12,0,0,2,3,5,22,D,26
MS,MS,Morgan Stanley,352.0,211.72000122070312,177.6256494140625,19.19449804637358,227.08999633789062,-6.768239625279773,49.45054482935239,daily_close,일봉 종가,2026-06-30 21:30 KST,,,31.9,15.4,62.77,19.188234,3.2039347,16.39,502.246,16.3,,40.39,5.18 -> 7.95 -> 10.21,65966000000.0,,16861000000.0,,25.56,-17889000000.0,-20787000000.0,81310000000.0,370538000000.0,-289228000000.0,,,,,,,,,,,,,,,,,,,0.6,40.39,33.11,10.98,32.66,41,-42.05,-70.82,2026-06-29,4.37,4,0,16,20,15,10,5,0,70,A,27
PG,PG,프록터앤갬블,350.17,148.4499969482422,148.68440063476564,-0.15765183537932045,179.6999969482422,-17.39009489744217,57.408195967749236,daily_close,일봉 종가,2026-06-30 21:30 KST,148.25,-0.13472344382190685,5.8,23.88,71.92,21.703215,6.431697,31.11,67.651,7.4,2.84,5.04,5.9 -> 6.02 -> 6.51,84284000000.0,20451000000.0,15974000000.0,24.26,18.95,17817000000.0,14044000000.0,9556000000.0,35463000000.0,-25907000000.0,287.0,61.8,4.26,,yfinance,,,,Consumer Defensive,Household & Personal Products,,,,,,,,,3.74,5.04,25.81,7.03,20.67,6,-15.91,-8.51,2026-06-29,4.37,4,0,20,0,4,5,3,5,41,C,28
CVX,CVX,쉐브론,345.8,168.47000122070312,172.28520011901855,-2.2144669975597457,211.14999389648438,-20.213115751594568,21.096577105979463,daily_close,일봉 종가,2026-06-30 21:30 KST,,,-44.5,14.21,70.53,29.749565,1.8412158,6.64,23.989,2.3,-11.86,-23.6,11.36 -> 9.72 -> 6.63,184432000000.0,16674000000.0,12299000000.0,9.04,6.67,33939000000.0,16592000000.0,6293000000.0,40758000000.0,-34465000000.0,,,,,,,,,,,,,,,,,,,,-23.6,33.11,10.98,32.66,41,-10.15,-83.23,2026-06-29,4.37,0,3,6,0,0,0,1,5,15,D,29
KO,KO,코카콜라,341.57,82.6500015258789,74.09420021057129,11.547194370129569,83.58999633789062,-1.1245302705984535,62.90456350666487,daily_close,일봉 종가,2026-06-30 21:30 KST,,,18.2,23.92,68.29,25.984276,10.571903,43.37,124.943,12.1,6.34,10.94,2.47 -> 2.46 -> 3.04,47941000000.0,14911000000.0,13107000000.0,31.1,27.34,7408000000.0,5296000000.0,10270000000.0,45492000000.0,-35222000000.0,,,,,,,,,,,,,,,,,,,1.43,10.94,33.11,10.98,32.66,41,-21.52,-3.72,2026-06-29,4.37,0,0,20,10,8,8,3,0,49,C,30
HD,HD,홈디포,333.32,350.80999755859375,356.4534994506836,-1.5832364953035412,431.3699951171875,-18.675382727235938,74.23352380426016,daily_close,일봉 종가,2026-06-30 21:30 KST,350.297,-0.14623230870381382,-4.3,23.05,76.09,24.759403,25.068983,128.38,459.356,4.8,-2.95,-2.96,15.11 -> 14.91 -> 14.23,164683000000.0,20890000000.0,14156000000.0,12.68,8.6,16325000000.0,12646000000.0,1389000000.0,65350000000.0,-63961000000.0,,,,,,,,,,,,,,,,,,,,-2.96,33.11,10.98,32.66,41,-25.22,128.31,2026-06-29,4.37,4,0,20,0,0,0,1,5,30,D,31
NFLX,NFLX,넷플릭스,325.83,73.77999877929688,96.78362987518311,-23.76810120218971,133.91299438476562,-44.90452616770824,27.117749685617767,daily_close,일봉 종가,2026-06-30 21:30 KST,73.63,-0.20330547814941158,86.4,37.65,85.1,23.800001,9.985113,48.49,53.788,16.2,27.92,45.02,1.2 -> 1.98 -> 2.53,45183036000.0,13326603000.0,10981201000.0,29.49,24.3,10149273000.0,9461053000.0,9033681000.0,14462836000.0,-5429155000.0,,0.0,0.0,,yfinance,,,,Communication Services,Entertainment,,,,,,,,,0.28,45.02,18.95,6.43,35.3,4,25.59,55.29,2026-06-29,4.37,4,0,20,20,15,10,3,5,77,A,32
GS,GS,"Goldman Sachs Group, Inc. (The)",323.49,1020.2100219726562,886.0899017333984,15.136175231981275,1106.3699951171875,-7.787627423446632,44.86345814704877,daily_close,일봉 종가,2026-06-30 21:30 KST,1011.9647,-0.808198488063593,24.2,14.31,74.65,18.620369,2.8635786,14.55,678.596,14.5,38.6,49.8,22.87 -> 40.54 -> 51.32,58283000000.0,,17176000000.0,,29.47,-45154000000.0,-47218000000.0,164259000000.0,386150000000.0,-221891000000.0,176.0,28.31,18.0,,yfinance,,,,Financial Services,Capital Markets,,,,,,,,,0.77,49.8,21.08,11.66,42.42,11,-11.67,-75.44,2026-06-29,4.37,4,3,12,16,15,8,5,0,63,B,33
TXN,TXN,Texas Instruments Incorporated,293.83,285.4800109863281,213.7841007232666,33.53659604269099,332.2799987792969,-14.084503420277695,48.14866008237363,daily_close,일봉 종가,2026-06-30 21:30 KST,286.6722,0.41760857776096455,31.3,26.03,92.64,48.790596,15.481097,32.35,83.741,18.6,14.96,-12.2,7.07 -> 5.2 -> 5.45,17682000000.0,6140000000.0,5001000000.0,34.72,28.28,7153000000.0,2603000000.0,3225000000.0,14048000000.0,-10823000000.0,,,,,,,,,,,,,,,,,,,1.56,-12.2,33.11,10.98,32.66,41,47.36,40.99,2026-06-29,4.37,0,0,20,5,0,10,5,5,45,C,34
PM,PM,Philip Morris International Inc,278.05,182.8699951171875,166.89784996032714,9.570012532011084,191.86000061035156,-4.685711177194179,58.97706150419116,daily_close,일봉 종가,2026-06-30 21:30 KST,181.1,-0.9678980502259269,-9.3,19.77,84.12,25.460564,-30.361103,,,9.1,11.42,20.26,5.02 -> 4.53 -> 7.26,40648000000.0,14933000000.0,11348000000.0,36.74,27.92,12233000000.0,10664000000.0,4872000000.0,48835000000.0,-43963000000.0,,,,,,,,,,,,,,,,,,,,20.26,33.11,10.98,32.66,41,-23.1,,2026-06-29,4.37,0,0,0,0,12,0,3,0,15,D,35
WFC,WFC,Wells Fargo & Company,251.55,83.51000213623047,84.31550018310547,-0.9553380400112974,96.38999938964844,-13.362379224997884,60.669457865783485,daily_close,일봉 종가,2026-06-30 21:30 KST,,,15.1,12.27,78.74,12.907265,1.569914,12.03,,5.7,29.45,13.84,4.83 -> 5.37 -> 6.26,83699000000.0,,21338000000.0,,25.49,-19001000000.0,-19001000000.0,174210000000.0,193035000000.0,-18825000000.0,216.0,27.05,1.8,,yfinance,,,,Financial Services,Banks - Diversified,,,,,,,,,0.85,13.84,21.08,11.66,42.42,11,-38.77,-86.54,2026-06-29,4.37,8,6,12,16,8,8,3,5,66,B,36
RTX,RTX,RTX Corporation,249.94,187.3300018310547,183.34095001220703,2.175756053725074,212.16000366210938,-11.703432033588898,59.89499613742941,daily_close,일봉 종가,2026-06-30 21:30 KST,187.7,0.19751143187357006,32.5,32.9,81.57,35.080524,3.8062053,11.57,57.229,8.7,42.25,49.14,2.23 -> 3.55 -> 4.96,88603000000.0,9300000000.0,6732000000.0,10.5,7.6,10567000000.0,7448000000.0,7435000000.0,39506000000.0,-32071000000.0,156.0,51.03,2.92,,yfinance,,,,Industrials,Aerospace & Defense,,,,,,,,,1.08,49.14,34.68,11.25,32.56,3,1.15,-66.17,2026-06-29,4.37,0,0,12,10,15,10,3,5,55,B,37
QCOM,QCOM,QUALCOMM Incorporated,238.32,188.72000122070312,168.07279983520507,12.284677476511712,251.02000427246094,-24.818740335983914,38.78637892437519,daily_close,일봉 종가,2026-06-30 21:30 KST,,,173.0,19.11,84.91,20.292473,7.326656,36.08,55.979,-3.5,20.88,-11.66,6.42 -> 8.97 -> 5.01,44284000000.0,12394000000.0,5541000000.0,27.99,12.51,14012000000.0,12820000000.0,5520000000.0,14811000000.0,-9291000000.0,195.0,38.28,3.68,,yfinance,,,,Technology,Semiconductors,,,,,,,,,0.12,-11.66,66.6,16.01,46.66,12,-69.53,-54.24,2026-06-29,4.37,4,0,20,20,0,10,5,5,64,B,38
LIN,LIN,Linde plc,236.79,511.05999755859375,468.80225067138673,9.01398123125227,523.5700073242188,-2.389367150643185,55.998932797030434,daily_close,일봉 종가,2026-06-30 21:30 KST,,,13.4,32.12,89.37,33.88992,6.13017,18.23,65.642,8.2,7.67,7.72,12.59 -> 13.62 -> 14.61,33986000000.0,9254000000.0,6898000000.0,27.23,20.3,10350000000.0,5089000000.0,5056000000.0,28069000000.0,-23013000000.0,125.0,40.45,6.4,,yfinance,,,,Basic Materials,Specialty Chemicals,,,,,,,,,2.53,7.72,33.5,12.59,39.48,2,,,2026-06-29,4.37,0,0,16,0,4,5,3,0,28,D,39
IBM,IBM,International Business Machines,234.13,278.0,273.82859977722165,1.5233617767362742,329.2300109863281,-15.560553192842297,48.304062562754936,daily_close,일봉 종가,2026-06-30 21:30 KST,274.38,-1.3021582733812966,14.2,36.69,65.57,24.62356,7.9240656,35.77,211.169,9.5,24.0,17.14,8.14 -> 6.43 -> 11.17,67536000000.0,12492000000.0,10593000000.0,18.5,15.68,13193000000.0,11455000000.0,13587000000.0,64607000000.0,-51020000000.0,243.0,59.47,6.76,,yfinance,,,,Technology,Information Technology Services,,,,,,,,,1.73,17.14,66.6,16.01,46.66,12,-63.03,-50.51,2026-06-29,4.37,4,0,20,5,12,5,5,5,56,B,40
