yf_symbol,symbol,name,market_cap,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
LLY,LLY,일라이릴리,979.64,1149.3599853515625,1202.5955017089843,1179.760166422526,1077.2454198201497,1063.3270538330078,8.090919083496388,1280.3399658203125,-10.230093878607567,43.42052736295487,-3.07,1.14,daily_close,일봉 종가,2026-09-05 15:03 KST,1146.59,-0.2410024175946327,26.2,66.6,85.44,40.75881,34.79738,102.29,162.071,47.7,74.27,98.92,5.8 -> 11.71 -> 22.95,65179000000.0,29696000000.0,20640000000.0,45.56,31.67,16813000000.0,5964000000.0,7268000000.0,42503000000.0,-35235000000.0,0.6,21.69,6.92,,yfinance,15.24,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,78.95,4.29,27.0,0.0,1299.01,1600.0,850.0,13.02,24.79,Finnhub,yfinance,,,2026-09-01,,,,,1.56,98.92,25.03,4.2,14.74,16,15,14,14,62.84,728.51,2026-09-04,4.25,0,0,20,5,15,8,5,5,58,B,11
WMT,WMT,월마트,932.53,107.13999938964844,108.9329990386963,112.2369992574056,118.69408264160157,118.66924953460693,-9.715448770573271,134.1999969482422,-20.163933065535137,36.22076761063781,-4.21,-11.15,daily_close,일봉 종가,2026-09-05 15:03 KST,107.15,0.009334151958688936,-9.1,35.93,38.25,39.245422,9.042876,22.31,71.653,5.9,1.63,19.45,1.91 -> 2.41 -> 2.73,713163000000.0,29825000000.0,21893000000.0,4.18,3.07,41565000000.0,14923000000.0,10727000000.0,67095000000.0,-56368000000.0,0.92,34.96,0.99,,yfinance,7.98,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Discount Stores,87.5,4.47,40.0,-2.08,127.72,155.0,81.0,19.21,2.67,Finnhub,yfinance,,,2026-09-05,,,,,,19.45,22.87,8.28,29.72,9,7,6,6,71.6,9.21,2026-09-04,4.25,0,0,20,0,12,0,5,5,42,C,12
AMD,AMD,AMD,876.24,477.57000732421875,475.1980010986328,503.1990005493164,424.8086673736572,340.99790031433105,40.050717873627924,580.9099731445312,-17.789325471711496,40.09752869919746,-1.2,5.56,daily_close,일봉 종가,2026-09-05 15:03 KST,,,159.5,135.05,75.43,116.36735,11.074264,10.2,6.361,50.1,77.09,123.61,0.53 -> 1.0 -> 2.65,34639000000.0,3694000000.0,4335000000.0,10.66,12.51,7709000000.0,6735000000.0,5539000000.0,3847000000.0,1692000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Semiconductors,83.05,4.52,49.0,0.29,613.84,1250.0,365.0,28.53,5.88,Finnhub,yfinance,,,2026-09-04,,,,,0.73,123.61,32.79,11.35,34.82,23,21,22,22,254.89,-2.43,2026-09-04,4.25,0,0,12,16,15,10,5,5,63,B,13
JPM,JPM,JP모건 체이스,871.43,358.6400146484375,358.3434997558594,346.10633341471356,324.4691670735677,318.34180068969727,12.65878809236893,365.17999267578125,-1.7908916585006225,46.96337967037441,0.31,16.01,daily_close,일봉 종가,2026-09-05 15:03 KST,358.695,0.015331627625655053,46.9,11.94,75.95,15.2591,2.6788063,17.79,,30.4,,11.06,16.23 -> 19.75 -> 20.02,181847000000.0,,57048000000.0,,31.37,-147782000000.0,-147782000000.0,343338000000.0,499982000000.0,-156644000000.0,1.67,25.71,6.0,,yfinance,11.53,10.0,False,10.0,yfinance dividend history,Financial Services,Banks - Diversified,60.0,3.91,20.0,3.33,373.65,420.0,305.0,4.19,4.8,Finnhub,yfinance,,,2026-09-01,,,,,0.33,11.06,20.13,3.16,15.8,18,17,17,17,-24.2,-15.23,2026-09-04,4.25,8,3,16,20,8,10,5,0,70,A,14
INTC,INTC,Intel Corporation,673.43,95.80000305175781,93.94799995422363,105.16016654968261,94.89449984232584,74.15494995117187,29.18895247699359,140.94000244140625,-32.0278122660135,37.63268315300579,-5.76,-10.5,daily_close,일봉 종가,2026-09-05 15:03 KST,95.8811,0.08465234411148907,98.63,65.53,62.53,,5.187511,-10.71,48.997,25.4,6.88,,1.94 -> 0.4,52853000000.0,-23000000.0,-267000000.0,-0.04,-0.51,9697000000.0,-4949000000.0,14265000000.0,46585000000.0,-32320000000.0,,0.0,0.0,,yfinance,,0.0,,9.0,yfinance dividend history,Technology,Semiconductors,34.55,3.48,41.0,0.0,114.88,200.0,75.0,19.92,1086.32,Finnhub,yfinance,,,2026-09-03,,,,,,,34.54,11.36,34.82,23,22,22,22,,-54.34,2026-09-04,4.25,0,0,0,0,0,10,5,5,20,D,15
V,V,비자,622.33,375.07000732421875,371.72650451660155,357.2245030721029,336.4015841166178,334.07019989013673,12.272811956159313,384.1400146484375,-2.3611201588877853,66.09800613843235,3.47,16.14,daily_close,일봉 종가,2026-09-05 15:03 KST,,,10.2,28.2,90.3,32.67234,20.344461,61.19,67.821,14.4,10.39,10.99,8.28 -> 9.73 -> 10.2,40000000000.0,26556000000.0,20058000000.0,66.39,50.14,23059000000.0,21577000000.0,17164000000.0,25171000000.0,-8007000000.0,0.71,22.13,2.68,,yfinance,15.71,10.0,False,10.0,yfinance dividend history,Financial Services,Credit Services,92.16,4.55,37.0,0.32,417.9,460.0,330.0,11.42,0.78,Finnhub,yfinance,,,2026-09-01,,,,,3.2,10.99,20.08,3.06,15.8,18,17,17,17,62.71,564.85,2026-09-04,4.25,0,0,20,0,8,5,1,0,34,D,16
XOM,XOM,엑슨모빌,571.22,159.47000122070312,161.42300109863282,150.926833597819,152.66358337402343,144.74069988250733,10.176336959923676,171.47000122070312,-6.998308692232709,46.588948040681665,4.2,5.88,daily_close,일봉 종가,2026-09-05 15:03 KST,163.13,2.2951017440775643,112.8,12.12,66.3,20.647814,2.5466075,12.58,15.921,44.1,-14.41,-13.19,8.89 -> 7.84 -> 6.7,323905000000.0,33938000000.0,28844000000.0,10.48,8.91,51970000000.0,23612000000.0,10681000000.0,43537000000.0,-32856000000.0,2.58,52.51,4.12,,yfinance,4.06,10.0,False,10.0,yfinance dividend history,Energy,Oil & Gas Integrated,50.0,3.68,22.0,-3.33,169.68,200.0,142.0,6.4,3.84,Finnhub,yfinance,,,2026-09-05,,,,,0.18,-13.19,,,,3,2,2,2,,,2026-09-04,4.25,4,3,12,20,0,10,5,0,54,C,17
ORCL,ORCL,오라클,530.03,158.77999877929688,148.3109992980957,145.9861670176188,161.7839999516805,168.78499980926514,-5.927660065334233,328.3299865722656,-51.64011656780265,61.52823440695402,8.0,-21.11,daily_close,일봉 종가,2026-09-05 15:03 KST,,,21.9,36.02,45.82,26.06175,11.651841,53.38,388.87,20.6,24.33,25.36,3.71 -> 4.34 -> 5.83,67357000000.0,22444000000.0,17087000000.0,33.32,25.37,31977000000.0,-23686000000.0,31289000000.0,156189000000.0,-124900000000.0,1.26,34.31,2.0,,yfinance,14.07,10.0,False,10.0,yfinance dividend history,Technology,Software - Infrastructure,81.63,4.41,42.0,0.0,244.12,400.0,110.0,53.75,9.27,Finnhub,yfinance,,,2026-09-02,,,,,1.19,25.36,36.29,11.06,34.25,23,21,22,22,-28.18,5.35,2026-09-04,4.25,0,0,20,10,15,8,3,3,59,B,18
AMAT,AMAT,"Applied Materials, Inc.",489.96,454.7099914550781,489.46400146484376,544.2146652221679,475.91133244832355,407.0629495239258,11.705079518260552,723.0,-37.10788499929763,17.363103896539357,-15.66,-8.51,daily_close,일봉 종가,2026-09-05 15:03 KST,455.0,0.06377879315865564,42.8,18.74,86.25,39.199135,14.081633,41.07,28.666,24.8,7.66,3.34,8.11 -> 8.61 -> 8.66,28368000000.0,8470000000.0,6998000000.0,29.86,24.67,7958000000.0,5698000000.0,7241000000.0,7050000000.0,191000000.0,0.47,16.48,2.12,,yfinance,20.39,10.0,False,10.0,yfinance dividend history,Technology,Semiconductor Equipment & Materials,86.67,4.54,35.0,0.0,640.89,900.0,358.0,40.94,3.45,Finnhub,yfinance,,,2026-09-05,,,,,0.92,3.34,32.79,11.06,34.25,23,21,22,22,19.55,27.32,2026-09-04,4.25,0,0,20,16,4,10,1,5,56,B,19
CSCO,CSCO,시스코 시스템즈,471.16,109.19999694824219,112.55,115.25133323669434,106.00324993133545,94.75465003967285,15.24500053825454,130.0,-16.00000234750601,35.942227571715875,-10.07,-8.08,daily_close,일봉 종가,2026-09-05 15:03 KST,109.0,-0.18314739361850035,52.1,18.59,83.41,32.792793,8.56941,27.32,62.017,17.6,28.45,-8.86,3.07 -> 2.54 -> 2.55,63325000000.0,16061000000.0,13267000000.0,25.36,20.95,14177000000.0,12767000000.0,7218000000.0,29533000000.0,-22315000000.0,1.54,49.85,1.68,,yfinance,2.58,10.0,False,10.0,yfinance dividend history,Technology,Communication Equipment,68.57,4.18,24.0,-1.13,137.62,170.0,115.0,26.03,0.56,Finnhub,yfinance,,,2026-09-05,,,,,0.63,-8.86,36.29,11.36,34.82,23,21,22,22,-9.64,-24.57,2026-09-04,4.25,0,0,20,20,0,10,5,5,60,B,20
CAT,CAT,"Caterpillar, Inc.",454.06,813.9400024414062,823.7080017089844,888.6981669108073,855.6787495930989,773.2156488037109,5.266881716724496,1064.9000244140625,-23.5665335918028,31.611535244718752,-3.35,-4.93,daily_close,일봉 종가,2026-09-05 15:03 KST,813.2699,-0.08232823542230096,68.2,19.57,73.73,35.05546,19.325243,56.97,232.783,24.0,-14.7,-3.31,20.12 -> 22.05 -> 18.81,67589000000.0,11151000000.0,8884000000.0,16.5,13.14,11739000000.0,7453000000.0,9980000000.0,43330000000.0,-33350000000.0,0.8,26.01,6.52,,yfinance,8.12,10.0,False,10.0,yfinance dividend history,Industrials,Farm & Heavy Construction Machinery,52.94,3.86,26.0,-2.94,979.22,1225.0,575.0,20.31,16.74,Finnhub,yfinance,,,2026-09-05,,,,,0.51,-3.31,35.03,8.64,34.77,9,8,8,8,0.07,123.67,2026-09-04,4.25,0,0,20,20,0,10,3,5,58,B,21
MA,MA,마스터카드,432.77,579.2100219726562,579.6819915771484,546.5399948120117,522.8422477722168,530.3504476928711,9.212695962138612,599.8599853515625,-3.4424638887696166,60.50836592154727,2.89,18.43,daily_close,일봉 종가,2026-09-05 15:03 KST,,,22.1,35.06,91.28,31.94677,91.95435,241.2,439.583,14.1,19.52,18.17,11.83 -> 13.89 -> 16.52,32791000000.0,19514000000.0,14968000000.0,59.51,45.65,17648000000.0,16433000000.0,10566000000.0,19000000000.0,-8434000000.0,0.6,17.93,3.48,,yfinance,15.75,10.0,False,10.0,yfinance dividend history,Financial Services,Credit Services,90.74,4.62,37.0,-1.85,670.92,740.0,550.0,15.83,2.85,Finnhub,yfinance,,,2026-09-03,,,,,1.45,18.17,20.08,3.06,15.8,18,17,17,17,59.1,2905.04,2026-09-04,4.25,0,0,20,10,12,8,3,0,53,C,22
COST,COST,코스트코,421.95,915.739990234375,947.1914947509765,947.2041636149089,974.2743306477864,960.2624481201171,-4.636488490506183,1094.3199462890625,-16.31880663970973,37.48508105442099,-3.38,-6.88,daily_close,일봉 종가,2026-09-05 15:03 KST,916.32,0.06333782206853301,45.5,44.93,74.46,48.21748,25.752724,29.15,60.257,21.5,11.83,13.4,14.16 -> 16.56 -> 18.21,275235000000.0,10383000000.0,8099000000.0,3.77,2.94,13335000000.0,7837000000.0,14161000000.0,8173000000.0,5988000000.0,0.64,27.01,5.88,,yfinance,13.18,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Discount Stores,65.22,4.0,35.0,-1.45,1077.31,1315.0,740.0,17.64,-0.24,Finnhub,yfinance,,,2026-09-05,,,,,1.06,13.4,22.87,8.28,26.3,9,7,6,6,110.83,211.02,2026-09-04,4.25,0,0,20,10,8,10,5,5,58,B,23
BAC,BAC,뱅크오브아메리카,398.83,62.68000030517578,62.940999603271486,60.813499768575035,56.07924982706706,54.87299999237061,14.22739838151848,64.80999755859375,-3.2865257424092174,42.312602744400394,-0.78,14.92,daily_close,일봉 종가,2026-09-05 15:03 KST,,,34.1,11.85,71.32,14.30485,1.5743989,11.2,,16.8,,11.22,3.08 -> 3.21 -> 3.81,113097000000.0,,30509000000.0,,26.98,12613000000.0,12613000000.0,239319000000.0,365904000000.0,-126585000000.0,2.04,25.87,1.28,,yfinance,7.89,10.0,False,10.0,yfinance dividend history,Financial Services,Banks - Diversified,79.31,4.46,22.0,0.0,68.77,75.0,62.0,9.72,6.52,Finnhub,yfinance,,,2026-09-01,,,,,0.42,11.22,20.13,3.16,16.9,18,17,17,17,-28.94,-50.18,2026-09-04,4.25,8,6,12,20,8,10,5,0,69,B,24
GE,GE,GE Aerospace,373.67,337.1199951171875,351.04250183105466,356.43800099690753,327.8383338928223,321.3262005615234,4.915190397815096,381.2200012207031,-11.56812495732206,32.33074474684666,-8.91,5.78,daily_close,일봉 종가,2026-09-05 15:03 KST,337.0,-0.035594185727781606,19.4,275.66,81.18,41.13598,20.107054,48.23,113.225,21.1,28.38,-1.32,8.36 -> 5.99 -> 8.14,45855000000.0,8680000000.0,8704000000.0,18.93,18.98,8537000000.0,7264000000.0,12392000000.0,20495000000.0,-8103000000.0,0.56,19.58,1.88,,yfinance,93.3,10.0,False,10.0,yfinance dividend history,Industrials,Aerospace & Defense,87.5,4.55,21.0,0.0,404.9,455.0,347.0,20.11,9.05,Finnhub,yfinance,,,2026-09-04,,,,,2.12,-1.32,34.77,8.64,34.77,9,8,8,8,18.31,132.72,2026-09-04,4.25,0,0,20,0,0,8,3,5,36,D,25
UNH,UNH,유나이티드헬스,364.13,397.1400146484375,396.91199951171876,410.95716501871743,377.5298324584961,351.49054916381834,12.987394851217871,625.25,-36.483004454468215,51.30585841758701,-2.44,-2.53,daily_close,일봉 종가,2026-09-05 15:03 KST,,,61.5,25.21,89.67,25.02635,3.5797613,14.15,69.211,0.4,-41.26,-25.54,23.86 -> 15.51 -> 13.23,447567000000.0,18964000000.0,12056000000.0,4.24,2.69,19697000000.0,16075000000.0,24365000000.0,78389000000.0,-54024000000.0,2.34,57.52,9.28,,yfinance,10.9,10.0,False,10.0,yfinance dividend history,Healthcare,Healthcare Plans,79.41,4.44,26.0,0.0,475.23,529.0,313.0,19.66,10.15,Finnhub,yfinance,,,2026-09-01,,,,,0.41,-25.54,26.88,4.81,15.92,16,15,14,14,-6.9,-25.58,2026-09-04,4.25,0,0,12,20,0,10,5,5,52,C,26
MS,MS,Morgan Stanley,352.0,217.72000122070312,215.05150146484374,216.44899978637696,201.67699966430663,190.92399948120118,14.034904890068752,228.5500030517578,-4.7385699787552,49.28549844443244,0.64,5.35,daily_close,일봉 종가,2026-09-05 15:03 KST,218.88,0.5327938511818111,62.4,15.32,63.94,17.574242,3.1596878,17.97,517.282,28.0,,40.39,5.18 -> 7.95 -> 10.21,65966000000.0,,16861000000.0,,25.56,-17889000000.0,-20787000000.0,81310000000.0,370538000000.0,-289228000000.0,2.11,32.31,4.6,,yfinance,9.28,10.0,False,10.0,yfinance dividend history,Financial Services,Capital Markets,60.61,3.68,21.0,4.36,236.62,262.0,184.0,8.68,15.27,Finnhub,yfinance,,,2026-09-04,,,,,0.28,40.39,20.13,3.06,15.8,18,17,17,17,-12.7,3.26,2026-09-04,4.25,8,0,16,20,15,10,5,0,74,A,27
PG,PG,프록터앤갬블,350.17,146.44000244140625,144.96949996948243,147.28216705322265,145.9060006459554,147.57060066223144,-0.7661405562839537,179.6999969482422,-18.508622744393033,60.737395176683094,0.45,-1.75,daily_close,일봉 종가,2026-09-05 15:03 KST,147.35,0.6214132364261968,-15.5,23.67,71.92,21.75189,6.265743,30.29,64.49,1.5,-3.44,4.87,6.02 -> 6.51 -> 6.62,87032000000.0,19748000000.0,16046000000.0,22.69,18.44,19556000000.0,15147000000.0,9942000000.0,35026000000.0,-25084000000.0,2.97,64.33,4.35,,yfinance,5.0,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Household & Personal Products,56.76,3.8,23.0,-2.7,160.61,186.0,143.0,9.68,-0.48,Finnhub,yfinance,,,2026-09-03,,,,,,4.87,25.77,8.84,25.73,9,7,6,6,-15.59,-29.12,2026-09-04,4.25,4,0,20,0,4,0,3,5,36,D,28
CVX,CVX,쉐브론,345.8,208.60000610351562,203.24100189208986,188.95250040690104,190.3800837198893,181.11985008239745,15.172360185046829,211.77999877929688,-1.501554771041069,61.84740355146945,11.81,9.91,daily_close,일봉 종가,2026-09-05 15:03 KST,,,321.9,14.21,70.53,19.046242,2.0423553,12.23,18.959,53.5,-11.86,-23.6,11.36 -> 9.72 -> 6.63,184432000000.0,16674000000.0,12299000000.0,9.04,6.67,33939000000.0,16592000000.0,6293000000.0,40758000000.0,-34465000000.0,3.41,67.18,7.12,,yfinance,6.39,10.0,False,10.0,yfinance dividend history,Energy,Oil & Gas Integrated,83.87,4.28,24.0,7.2,216.96,236.0,175.0,4.01,16.82,Finnhub,yfinance,,,2026-09-03,,,,,0.06,-23.6,,,,3,2,2,2,,,2026-09-04,4.25,4,3,12,20,0,10,3,0,52,C,29
