yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,dividend_year,dividend_report_code,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
012450.KS,012450,한화에어로스페이스,586275,,"항공기엔진,특수방산장비 제조/정비사업",KOSPI,주권,KRX,1133000.0,1092850.0,1041166.6666666666,1174166.6666666667,1157665.0,-2.1305818177106506,1537000.0,-26.284970722186074,54.06824146981428,-2.33,-4.71,daily_close,NXT 미확인,2026-09-15 02:09 KST,,,-38.13,15.96,45.47,23.0,4.49,19.14,221.38,137.57,78.38,34.11,15886 -> 46183 -> 28573,267029.0,30893.0,22020.0,11.57,8.25,40498.05,20557.23,77133.55,371654.85,-294521.3,0.62,25.63,7000.0,3601.42,OpenDART,91.29,4.0,False,4.0,OpenDART,,4.0,,,1658889.0,,,46.42,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,2,1,1,1,34.11,,,,,,"항공기,우주선 및 부품 제조업","항공기,우주선 및 부품 제조업",2026-09-14,4.25,4,0,16,0,15,0,5,5,45,C,11
028260.KS,028260,삼성물산,581370,,"도소매, 건설, 남자용 정장 제조업 등",KOSPI,주권,KRX,353000.0,373775.0,380858.3333333333,371562.5,333595.0,5.816933707039974,535000.0,-34.018691588785046,44.488188976373046,-4.34,-27.29,daily_close,NXT 미확인,2026-09-15 02:09 KST,,,15.35,12.4,30.9,22.0,0.57,6.02,50.5,-3.23,10.37,9.45,11824 -> 12280 -> 14165,407422.41,32927.47,39066.53,8.08,9.59,30237.41,11182.11,34582.18,290357.96,-255775.78,0.79,18.8,2800.0,4582.52,OpenDART,6.78,5.0,True,5.0,OpenDART,,4.0,,,500714.0,,,41.85,,,Naver/FnGuide,,KRW,2026-09-15,2025.0,CFS,11011,OpenDART,1.43,2025.0,11011,1,0,0,0,9.45,,,,,,기타 전문 도매업,기타 전문 도매업,2026-09-14,4.25,4,10,6,10,8,8,5,5,56,B,12
034020.KS,034020,두산에너빌리티,557288,,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",KOSPI,주권,KRX,85600.0,82560.0,79155.0,93329.16666666667,91365.5,-6.310368793472372,136400.0,-37.24340175953079,55.81947743466077,3.63,-14.06,daily_close,NXT 미확인,2026-09-15 02:09 KST,,,-24.14,284.35,23.91,165.0,6.46,1.11,129.1,5.08,-25.05,23.18,87 -> 174 -> 132,170579.0,7627.0,2052.0,4.47,1.2,7518.01,536.28,30809.97,155038.53,-124228.56,,,,,,,,,,,,4.0,,,129000.0,,,50.7,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,,,,1,0,0,0,23.18,,,,,,일반 목적용 기계 제조업,일반 목적용 기계 제조업,2026-09-14,4.25,0,0,0,0,12,0,3,5,20,D,13
055550.KS,055550,신한지주,537989,,금융지주회사,KOSPI,주권,KRX,115000.0,109180.0,105121.66666666667,101013.33333333333,94683.5,21.457276082950038,115000.0,0.0,65.79925650554196,7.08,14.09,daily_close,NXT 미확인,2026-09-15 02:09 KST,,,15.39,5.95,62.09,9.0,0.89,8.72,1201.94,-12.67,8.74,9.58,8398 -> 8740 -> 10085,646820.0,70233.57,50845.19,10.86,7.86,97308.81,90892.48,352951.23,7256411.61,-6903460.38,2.25,25.06,2590.0,12457.3,OpenDART,7.84,5.0,False,5.0,OpenDART,,4.0,,,137000.0,,,19.13,,,Naver/FnGuide,,KRW,2026-09-12,2025.0,CFS,11011.0,OpenDART,0.58,2025.0,11011.0,17,16,16,15,9.58,8.5,1.0,9.17,5.88,-11.0,기타 금융업,기타 금융업,2026-09-14,4.25,12,8,6,20,8,8,1,0,63,B,14
329180.KS,329180,HD현대중공업,502764,,"선박, 해양플랜트 및 엔진기계 등",KOSPI,주권,KRX,470000.0,457950.0,499691.6666666667,552166.6666666666,557850.0,-15.747960921394641,745000.0,-36.91275167785235,51.76848874597604,-7.84,-31.29,daily_close,NXT 미확인,2026-09-15 02:09 KST,,,124.28,179.12,14.05,15.0,4.47,18.82,180.07,21.36,188.93,651.55,278 -> 7001 -> 15702,175806.0,20375.0,14155.0,11.59,8.05,35103.92,29689.02,18699.18,168214.24,-149515.06,1.2,40.0,5661.0,5670.22,OpenDART,170.86,2.0,False,2.0,OpenDART,,4.0,,,871059.0,,,85.33,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,0.12,2025.0,11011.0,3,2,2,2,651.55,,,,,,선박 및 보트 건조업,선박 및 보트 건조업,2026-09-14,4.25,8,0,16,20,15,10,5,5,79,A,15
000270.KS,000270,기아,484892,,"승용차,중대형버스,트럭,민수특수차량,군수차량 제조,판매,정비",KOSPI,주권,KRX,123500.0,129115.0,136341.66666666666,147856.66666666666,146645.5,-15.7833005445104,206000.0,-40.04854368932039,33.526011560680075,-12.84,-22.23,daily_close,NXT 미확인,2026-09-15 02:09 KST,,,-21.72,5.03,39.26,6.0,0.76,12.92,61.76,6.23,-28.33,-6.31,21770 -> 24413 -> 19111,1141409.19,90781.48,75541.74,7.95,6.62,90541.4,40610.71,139981.06,377885.91,-237904.85,5.51,34.9,6800.0,26424.99,OpenDART,24.78,5.0,False,5.0,OpenDART,,4.0,,,216000.0,,,74.9,,,Naver/FnGuide,,KRW,2026-09-15,2025.0,CFS,11011,OpenDART,,2025.0,11011,2,1,1,1,-6.31,,,,,,자동차용 엔진 및 자동차 제조업,자동차용 엔진 및 자동차 제조업,2026-09-14,4.25,15,10,12,0,0,0,3,5,45,C,16
006400.KS,006400,삼성SDI,428715,,"2차전지, 전자재료 제조 판매",KOSPI,주권,KRX,531000.0,534775.0,477050.0,517675.0,446892.5,18.820521713834985,712000.0,-25.42134831460674,52.75229357797826,2.91,1.72,daily_close,NXT 미확인,2026-09-15 02:09 KST,,,-70.17,22.94,26.02,67.0,1.84,-3.15,79.27,-20.04,-574.1,,27788 -> 8288,132667.31,-17223.61,-5848.75,-12.98,-4.41,7923.86,-23367.18,18039.94,186852.25,-168812.31,,,,,,0.0,0.0,True,4.0,OpenDART,,3.95,,,699600.0,,,31.75,,,Naver/FnGuide,,KRW,2026-09-12,2025.0,CFS,11011.0,OpenDART,,,,3,1,2,2,,,,,,,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2026-09-14,4.25,0,3,0,0,0,0,5,5,13,D,17
068270.KS,068270,셀트리온,415919,,"램시마, 트룩시마, 허쥬마",KOSPI,주권,KRX,177000.0,188095.0,183078.33333333334,184133.91666666666,188834.73,-6.267242259938101,236861.0,-25.27262825032403,23.529411764692043,-11.94,1.96,daily_close,NXT 미확인,2026-09-15 02:09 KST,,,148.85,65.74,25.39,28.0,2.38,5.94,28.71,17.01,137.5,15.32,3187 -> 1703 -> 4238,41625.0,11685.0,10315.0,28.07,24.78,6460.51,3143.17,11192.06,49823.7,-38631.64,,15.92,,1639.6,OpenDART,-50.0,0.0,True,2.0,OpenDART,,4.0,,,274621.0,,,55.15,,,Naver/FnGuide,,KRW,2026-09-08,2025.0,CFS,11011.0,OpenDART,0.19,2025.0,11011.0,2,1,1,1,15.32,,,,,,기초 의약물질 제조업,기초 의약물질 제조업,2026-09-14,4.25,0,3,6,20,12,10,1,5,57,B,18
034730.KS,034730,SK,413265,,"지주회사, 시스템통합(SI), 정보통신사업 관련 컨설팅,조사용역,정보통신기술 연구개발/정보통신기기,소프트웨어 개발,도매",KOSPI,주권,KRX,558000.0,570900.0,605158.3333333334,543100.0,447010.0,24.829422160578062,858000.0,-34.96503496503497,50.416666666663716,-4.62,-18.78,daily_close,NXT 미확인,2026-09-15 02:09 KST,,,,11.73,30.11,4.0,0.81,6.35,149.17,-0.56,-24.1,,-,1227033.0,18185.0,35552.0,1.48,2.9,60987.98,-39820.79,252141.32,1278283.33,-1026142.01,1.43,27.6,8000.0,4407.19,OpenDART,16.96,5.0,True,5.0,OpenDART,,4.0,,,850800.0,,,52.47,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,17,16,16,15,,9.0,1.0,9.17,-55.56,-19.0,기타 금융업,기타 금융업,2026-09-14,4.25,15,8,6,0,0,0,5,5,39,D,19
086790.KS,086790,하나금융지주,381525,,기타 금융,KOSPI,주권,KRX,140400.0,133915.0,128633.33333333333,123836.66666666667,115704.5,21.34359510649975,140400.0,0.0,63.7931034482502,5.56,11.34,daily_close,NXT 미확인,2026-09-15 02:09 KST,,,9.62,4.94,68.15,9.0,0.82,9.17,1377.89,-15.53,10.21,10.23,11613 -> 12872 -> 14110,10189.48,53508.98,40366.38,525.14,396.16,-19624.71,-39700.46,365650.97,6289451.22,-5923800.25,2.92,28.0,4105.0,11177.79,OpenDART,7.01,5.0,False,5.0,OpenDART,,4.0,,,164737.0,,,17.33,,,Naver/FnGuide,,KRW,2026-09-12,2025.0,CFS,11011.0,OpenDART,0.94,2025.0,11011.0,17,16,16,15,10.23,8.5,1.0,8.91,5.88,-18.0,기타 금융업,기타 금융업,2026-09-14,4.25,12,8,6,16,8,5,3,0,58,B,20
012330.KS,012330,현대모비스,359282,,"자동차A/S용 부품,컨테이너,특수중기,산업기계제품 생산,판매,부품모듈화,부품수출사업,환경/플랜트사업,특수중기부문(컨테이너)",KOSPI,주권,KRX,397000.0,452150.0,481350.0,498912.5,460167.5,-13.727066774598379,768000.0,-48.30729166666667,15.87837837837688,-27.42,-34.16,daily_close,NXT 미확인,2026-09-15 02:09 KST,,,-8.74,7.12,37.67,9.0,0.73,7.68,43.05,6.78,9.24,4.5,36340 -> 43480 -> 39682,611181.0,33575.0,36647.0,5.49,6.0,44725.15,29568.58,49223.78,211877.37,-162653.59,1.64,15.9,6500.0,5797.54,OpenDART,17.57,5.0,False,5.0,OpenDART,,4.0,,,735200.0,,,85.19,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,1,0,0,0,4.5,,,,,,자동차 신품 부품 제조업,자동차 신품 부품 제조업,2026-09-14,4.25,12,10,6,0,4,0,1,3,36,D,21
066570.KS,066570,LG전자,322837,,"이동통신단말기,C-TV,V.C.R.,컴퓨터,완전평면 TV,플라즈마 디스플레이 패널 TV,전자제품(세탁기외),CDMA(코드분할다중접속)이동통신,전자교환기,전송기기",KOSPI,주권,KRX,194900.0,202810.0,191405.0,184482.5,151946.0,28.2692535506035,392500.0,-50.34394904458599,46.24664879355701,-9.35,-14.7,daily_close,NXT 미확인,2026-09-15 02:09 KST,,,161.86,28.06,29.74,16.0,1.38,4.28,140.33,1.68,-27.53,16.18,3942 -> 2032 -> 5321,892008.82,24783.92,12204.12,2.78,1.37,42805.0,3731.2,87698.41,400681.42,-312983.01,0.69,25.4,1350.0,2439.48,OpenDART,24.47,5.0,True,5.0,OpenDART,,4.0,,,233235.0,,,19.67,,,Naver/FnGuide,,KRW,2026-09-12,2025.0,CFS,11011.0,OpenDART,0.1,2025.0,11011.0,2,1,1,1,16.18,,,,,,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,2026-09-14,4.25,8,6,0,20,12,10,5,3,64,B,22
035420.KS,035420,NAVER,310272,,포털 서비스 및 온라인 광고,KOSPI,주권,KRX,203000.0,214475.0,208085.0,212683.33333333334,226237.5,-10.271285706392618,290500.0,-30.120481927710845,31.182795698915342,-10.96,-13.62,daily_close,NXT 미확인,2026-09-15 02:09 KST,,,3.89,24.18,36.02,17.0,1.05,7.36,41.9,12.08,11.56,41.51,6180 -> 11913 -> 12376,120350.0,22081.0,18187.0,18.35,15.11,30958.07,17763.67,59840.19,121314.83,-61474.64,1.3,20.2,2630.0,3935.96,OpenDART,42.23,5.0,True,5.0,OpenDART,,4.0,,,325783.0,,,60.48,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,4.37,2025.0,11011.0,2,1,1,1,41.51,,,,,,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2026-09-14,4.25,8,8,6,0,15,2,3,5,47,C,23
000810.KS,000810,삼성화재,301370,,"손해보험의 원수,재보험,운용자산의 투자활동",KOSPI,주권,KRX,673000.0,658450.0,644683.3333333334,586679.1666666666,552552.5,21.798381149302553,730000.0,-7.808219178082192,54.86381322956899,9.43,-3.86,daily_close,NXT 미확인,2026-09-15 02:09 KST,,,-0.74,9.42,57.93,14.0,1.19,10.97,352.98,9.36,0.36,6.39,35961 -> 41007 -> 40703,52484.93,26591.43,20202.87,50.66,38.49,34131.66,33305.3,20198.04,751580.1,-731382.06,2.9,41.1,19500.0,8289.49,OpenDART,12.22,5.0,False,5.0,OpenDART,,3.88,,,775000.0,,,15.16,,,Naver/FnGuide,,KRW,2026-09-12,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,4,3,3,3,6.39,8.0,0.68,6.51,75.0,75.0,보험업,보험업,2026-09-14,4.25,8,8,12,0,4,0,5,0,37,D,24
010120.KS,010120,LS ELECTRIC,298950,,"고압기기,저압기기,변압기,배전반,PLC,인버터,빌딩설비,공조기,건축배관,자동화기기 제조,동가공",KOSPI,주권,KRX,197500.0,202125.0,204681.66666666666,214511.66666666666,174713.5,13.042209102330387,318500.0,-37.990580847723706,51.072522982628044,-4.36,-18.39,daily_close,NXT 미확인,2026-09-15 02:09 KST,,,20.11,26.34,18.71,58.0,14.49,14.67,131.48,9.1,9.42,17.98,1373 -> 1591 -> 1911,49658.0,4264.0,2843.0,8.59,5.73,2999.48,903.82,7627.17,28153.81,-20526.64,,31.1,,892.15,OpenDART,,0.0,False,0.0,OpenDART,,4.0,,,297500.0,,,50.63,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,2.88,2025.0,11011.0,4,3,3,3,17.98,28.0,10.49,29.21,107.14,38.13,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-09-14,4.25,0,0,12,0,12,8,5,5,42,C,25
316140.KS,316140,우리금융지주,271505,,금융지주,KOSPI,주권,KRX,36800.0,33665.0,32171.666666666668,32260.416666666668,31596.0,16.470439296113433,40800.0,-9.803921568627452,73.59550561786176,9.2,16.64,daily_close,NXT 미확인,2026-09-15 02:09 KST,,,1.86,4.73,48.26,8.0,0.65,8.91,1488.67,-10.87,-13.64,11.6,3389 -> 4144 -> 4221,415484.0,36748.0,32275.0,8.84,7.77,136423.91,131352.22,384996.79,5635980.38,-5250983.59,3.7,31.96,1360.0,9984.68,OpenDART,6.37,5.0,True,5.0,OpenDART,,4.0,,,43778.0,,,18.96,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,4.3,2025.0,11011.0,17,16,16,15,11.6,9.0,1.0,9.17,-11.11,-35.0,기타 금융업,기타 금융업,2026-09-14,4.25,15,10,6,0,8,2,1,0,42,C,26
267260.KS,267260,HD현대일렉트릭,266388,,"변압기, 고압차단기, 회전기, 배전반 등",KOSPI,주권,KRX,730000.0,747700.0,800800.0,943425.0,919300.0,-20.591754595888176,1420000.0,-48.59154929577465,51.549295774645856,-9.09,-32.84,daily_close,NXT 미확인,2026-09-15 02:09 KST,,,46.07,25.65,34.41,27.0,11.27,41.5,134.63,22.79,48.77,68.14,7189 -> 13914 -> 20324,40795.0,9953.0,7318.0,24.4,17.94,9595.73,7176.58,9507.82,27368.8,-17860.98,,34.88,,2555.48,OpenDART,227.11,0.0,False,3.0,OpenDART,,4.0,,,1181000.0,,,61.78,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,0.59,2025.0,11011.0,4,3,3,3,68.14,35.0,10.49,24.41,-22.86,7.44,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-09-14,4.25,0,0,20,20,15,10,5,3,73,A,27
042660.KS,042660,한화오션,263209,,선박 제조,KOSPI,주권,KRX,85200.0,86805.0,90431.66666666667,106940.83333333333,115129.5,-25.996377991739738,149900.0,-43.162108072048035,46.84684684681731,-11.06,-31.89,daily_close,NXT 미확인,2026-09-15 02:09 KST,,,135.85,27.59,10.37,14.0,3.58,22.59,226.17,18.63,390.79,131.76,757 -> 1724 -> 4066,127835.12,11675.9,12459.22,9.13,9.75,13146.72,5980.49,7784.71,139659.07,-131874.36,,,,,,,,,,,,4.0,,,141050.0,,,65.55,,,Naver/FnGuide,,KRW,2026-09-12,2025.0,CFS,11011.0,OpenDART,0.1,,,3,2,2,2,131.76,,,,,,선박 및 보트 건조업,선박 및 보트 건조업,2026-09-14,4.25,8,0,20,20,15,10,5,5,83,A,28
