yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,dividend_year,dividend_report_code,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,cagr,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
087010.KQ,087010,펩트론,42717,기술성장기업부,약효지속성 의약품 및 펩타이드 소재,KOSDAQ,주권,KRX,186400.0,171960.0,182280.0,230285.83333333334,247859.0,-24.79595253753142,386000.0,-51.70984455958549,57.58064516127732,44.61,-41.75,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,,,3.79,,31.86,-9.41,26.03,75.0,,,-,56.0,-213.0,-138.0,-380.36,-246.43,-205.86,-235.83,43.78,369.71,-325.93,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-12,2025.0,OFS,11011.0,OpenDART,,,,,13.49,-13.96,7,2,6,6,,136.17,,기초 의약물질 제조업,기초 의약물질 제조업,2026-08-25,4.25,0,0,0,0,0,0,3,3,6,D,12
298380.KQ,298380,에이비엘바이오,41766,기술성장기업부,항체의약품 연구개발,KOSDAQ,주권,KRX,75500.0,78460.0,86701.66666666667,120799.16666666667,145735.0,-48.193639139534085,245500.0,-69.24643584521385,42.63959390861429,3.99,-34.06,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,,,13.03,-68.0,26.91,-23.48,79.29,137.43,,,-,793.0,-404.0,-379.0,-50.95,-47.79,-412.53,-419.05,1119.82,1242.37,-122.55,,,,,,,,,,,,4.0,,,210000.0,,,178.15,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,,,,,13.49,-6.93,7,2,6,6,,99.48,,기초 의약물질 제조업,기초 의약물질 제조업,2026-08-25,4.25,0,0,0,0,0,0,5,1,6,D,13
403870.KQ,403870,HPSP,39915,우량기업부,고압 수소 어닐링 장비,KOSDAQ,주권,KRX,48500.0,38547.5,45819.166666666664,46965.0,42186.5,14.965688075569197,83500.0,-41.91616766467065,74.08088235290305,29.33,-4.72,daily_close,NXT 미확인,2026-08-25 21:03 KST,,,-16.35,35.96,32.58,33.0,13.46,24.79,19.95,-4.63,-4.26,-6.21,989 -> 1040 -> 870,1730.0,899.0,727.0,51.97,42.02,1002.05,977.76,939.41,614.76,324.65,1.03,55.66,500.0,404.37,OpenDART,49.38,4.0,True,4.0,OpenDART,,4.0,,,68250.0,,,40.72,,,Naver/FnGuide,,KRW,2026-08-25,2025.0,OFS,11011,OpenDART,,2025.0,11011,25.0,6.32,8.16,19,16,18,18,32.0,112.97,-6.21,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-25,4.25,0,0,20,0,0,0,1,5,26,D,14
000250.KQ,000250,삼천당제약,39783,중견기업부,"하메론, 아토로우",KOSDAQ,주권,KRX,170500.0,168425.0,208758.33333333334,401720.8333333333,369960.0,-53.91393664179911,1184000.0,-85.59966216216216,51.688693098374095,14.12,-49.56,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,,1036.5,4.69,423.62,14.5,1.94,54.36,9.91,226.92,,-,2318.0,85.0,120.0,3.67,5.18,97.93,-497.95,959.44,1976.38,-1016.94,0.03,22.1,50.0,11.63,OpenDART,-75.0,2.0,True,2.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,25.21,3.85,9.66,7,5,6,6,1580.36,276.62,,의약품 제조업,의약품 제조업,2026-08-25,4.25,0,0,0,0,0,0,5,1,6,D,15
319660.KQ,319660,피에스케이,37627,우량기업부,"드라이스트립, 드라이클리닝",KOSDAQ,주권,KRX,131000.0,126105.0,149418.33333333334,118215.83333333333,87638.0,49.47853670782081,211500.0,-38.061465721040186,53.45132743361508,-10.27,25.96,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,-0.73,10.42,20.6,25.0,6.74,15.54,19.84,14.85,5.48,22.31,1813 -> 2732 -> 2712,4572.0,885.0,785.0,19.36,17.17,617.31,431.97,1194.22,1069.62,124.6,0.52,25.1,680.0,196.97,OpenDART,19.35,5.0,True,5.0,OpenDART,,4.0,,,182857.0,,,39.59,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,29.0,6.32,8.16,19,16,18,18,-13.79,6.65,22.31,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-25,4.25,4,0,16,0,12,0,5,5,42,C,16
108490.KQ,108490,로보티즈,37385,기술성장기업부,"솔루션(로봇 엑츄에이터 모듈과 구동 소프트웨어), 에듀테인먼트 로봇, 로봇 플랫폼",KOSDAQ,주권,KRX,257500.0,234660.0,251601.66666666666,264209.1666666667,263267.0,-2.1905517972248703,405000.0,-36.41975308641975,59.41422594141563,28.11,-11.97,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,,691.83,4.83,972.0,10.16,2.49,1.79,29.67,,,-,389.0,33.0,53.0,8.48,13.62,70.75,46.35,310.38,56.29,254.09,,,,,,,,,,,,4.0,,,397167.0,,,54.24,,,Naver/FnGuide,,KRW,2026-08-24,2025.0,CFS,11011.0,OpenDART,,,,25.0,6.32,8.98,19,16,18,18,3788.0,60.76,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-25,4.25,0,0,0,0,0,0,3,5,8,D,17
141080.KQ,141080,리가켐바이오,36908,기술성장기업부,ADC 신약연구개발,KOSDAQ,주권,KRX,100500.0,103920.0,120510.0,153820.0,162633.5,-38.2046134406503,213500.0,-52.92740046838408,38.56502242151256,2.97,-35.16,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,,483.55,10.49,-51.0,9.06,-13.22,29.7,12.47,,,-,1416.0,-1065.0,-916.0,-75.21,-64.69,-1245.33,-1305.74,986.5,1606.95,-620.45,,,,,,,,,,,,4.0,,,224000.0,,,122.89,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,,,,,31.93,-33.31,11,2,10,10,,-71.63,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-25,4.25,0,0,0,0,0,0,5,3,8,D,18
095340.KQ,095340,ISC,35038,우량기업부,반도체테스트소켓,KOSDAQ,주권,KRX,166600.0,143945.0,164118.33333333334,196243.33333333334,164400.0,1.338199513381995,271000.0,-38.5239852398524,67.17479674795791,21.61,-21.78,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,2.68,60.46,30.1,40.0,6.31,10.6,15.85,26.19,34.15,91.78,720 -> 2579 -> 2648,2202.0,601.0,563.0,27.29,25.57,417.12,353.78,798.71,851.6,-52.89,0.51,31.0,850.0,173.95,OpenDART,12.31,5.0,True,5.0,OpenDART,,4.0,,,217167.0,,,30.35,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,14.93,2025.0,11011.0,,,,2,1,1,1,,,91.78,기계장비 및 관련 물품 도매업,기계장비 및 관련 물품 도매업,2026-08-25,4.25,0,0,12,0,15,2,1,5,35,D,19
257720.KQ,257720,실리콘투,34034,우량기업부,화장품 유통,KOSDAQ,주권,KRX,52000.0,40890.0,37041.666666666664,39010.0,40879.75,27.20234345855833,61800.0,-15.857605177993527,78.14313346224009,35.42,40.35,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,31.11,14.49,6.77,13.0,6.34,46.89,55.09,61.43,49.27,103.34,631 -> 1990 -> 2609,11163.0,2054.0,1686.0,18.4,15.1,11.41,-58.98,773.23,2520.18,-1746.95,0.59,11.9,306.0,200.28,OpenDART,,1.0,False,1.0,OpenDART,,4.0,,,57750.0,,,11.06,,,Naver/FnGuide,,KRW,2026-08-21,2025.0,CFS,11011.0,OpenDART,0.42,2025.0,11011.0,,,,1,0,0,0,,,103.34,상품 종합 도매업,상품 종합 도매업,2026-08-25,4.25,8,0,20,20,15,10,1,5,79,A,20
440110.KQ,440110,파두,32221,기술성장기업부,SSD 컨트롤러,KOSDAQ,주권,KRX,64300.0,61435.0,79241.66666666667,75861.66666666667,56847.75,13.109138004582416,128300.0,-49.88308651597818,52.85714285712525,-0.92,-42.28,daily_close,NXT 미확인,2026-08-25 21:03 KST,,,,,26.77,,102.25,-131.08,518.5,112.41,,,-,924.0,-655.0,-762.0,-70.89,-82.47,-37.04,-78.42,408.04,1026.33,-618.29,,,,,,,,,,,,4.0,,,130000.0,,,102.18,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,,,,14.0,3.56,9.64,5,3,4,4,,2772.19,,반도체 제조업,반도체 제조업,2026-08-25,4.25,0,0,0,0,0,0,5,3,8,D,21
084370.KQ,084370,유진테크,31669,우량기업부,실리콘질화막증착용LP-CVD,KOSDAQ,주권,KRX,139800.0,121425.0,143790.0,136740.83333333334,118344.5,18.129697620083736,206500.0,-32.300242130750604,64.26512968298417,24.49,7.79,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,-32.89,30.03,37.14,51.96,6.06,9.81,18.16,3.61,-15.52,31.84,1066 -> 2761 -> 1853,3503.0,517.0,445.0,14.76,12.7,664.77,452.3,549.25,892.21,-342.96,0.16,12.3,230.0,52.02,OpenDART,-5.2,5.0,True,5.0,OpenDART,,4.0,,,180000.0,,,28.76,,,Naver/FnGuide,,KRW,2026-08-21,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,25.0,6.66,8.16,19,16,18,18,107.84,-9.01,31.84,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-25,4.25,0,0,6,0,15,0,3,5,29,D,22
145020.KQ,145020,휴젤,31100,우량기업부,"보툴리눔톡신, 필러",KOSDAQ,주권,KRX,249000.0,253525.0,248308.33333333334,253470.83333333334,248495.0,0.20322340489748286,388000.0,-35.824742268041234,44.37869822484471,2.47,-1.97,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,3.3,21.91,56.69,18.0,2.7,16.06,9.86,13.97,20.88,22.87,7517 -> 10985 -> 11348,4251.0,2009.0,1470.0,47.26,34.58,1500.59,1205.36,2096.98,966.76,1130.22,,,,,,,,,,,,4.0,,,391429.0,,,57.2,,,Naver/FnGuide,,KRW,2026-08-24,2025.0,CFS,11011.0,OpenDART,5.45,,,,18.74,-16.44,7,1,6,6,,-85.59,22.87,기초 의약물질 제조업,기초 의약물질 제조업,2026-08-25,4.25,8,3,16,0,12,2,5,5,51,C,23
310210.KQ,310210,보로노이,31002,기술성장기업부,표적치료제,KOSDAQ,주권,KRX,168200.0,152050.0,171675.0,234833.33333333334,229697.0,-26.773096731781433,363500.0,-53.72764786795048,63.374125874118114,33.6,-41.6,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,,,6.68,,34.83,-50.18,64.97,-23.47,,,-,75.0,-544.0,-427.0,-725.33,-569.33,-720.95,-737.78,357.37,674.39,-317.02,,,,,,,,,,,,4.0,,,450000.0,,,167.54,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,,,,,25.08,-25.16,11,2,10,10,,38.88,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-25,4.25,0,0,0,0,0,0,3,3,6,D,24
214370.KQ,214370,케어젠,29113,벤처기업부,"성장인자, 바이오미메틱펩타이드 기반 안면, 두피, 바디 코스메슈티컬 제품",KOSDAQ,주권,KRX,54200.0,58970.0,65930.0,84042.5,84446.0,-35.81697179262488,150100.0,-63.89073950699533,32.64604810994993,-9.21,-39.37,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,-37.87,92.25,4.43,124.6,12.35,9.23,8.85,-11.86,-40.35,-29.05,743 -> 602 -> 374,728.0,204.0,201.0,28.02,27.61,185.89,136.68,88.59,187.99,-99.4,0.81,106.3,437.0,213.57,OpenDART,-45.5,4.0,True,4.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-25,2025.0,CFS,11011,OpenDART,,2025.0,11011,,18.74,-16.44,7,1,6,6,,-34.1,-29.05,기초 의약물질 제조업,기초 의약물질 제조업,2026-08-25,4.25,0,0,6,0,0,0,3,1,10,D,25
131290.KQ,131290,티에스이,27542,우량기업부,"Probe Card, Test Interface Board, OLED Test Equipment, Test Socket",KOSDAQ,주권,KRX,253000.0,219460.0,232246.66666666666,189248.33333333334,139774.5,81.00583439754749,284500.0,-11.072056239015819,67.83025325119131,21.05,23.41,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,-10.0,1517.12,9.62,21.0,6.49,10.42,30.88,23.21,23.31,1672.52,11 -> 3840 -> 3456,4289.0,492.0,400.0,11.47,9.33,485.7,-22.4,758.17,1434.62,-676.45,0.18,12.4,450.0,49.78,OpenDART,-3.45,2.0,True,4.0,OpenDART,,4.0,,,320000.0,,,26.48,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,,,2,1,1,1,,,1672.52,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2026-08-25,4.25,4,0,12,0,15,0,1,5,37,D,26
064760.KQ,064760,티씨케이,26998,우량기업부,반도체 제조공정용 고순도 흑연제품,KOSDAQ,주권,KRX,244000.0,199290.0,230590.0,247886.66666666666,217211.0,12.333169130476819,348500.0,-29.98565279770445,72.88857345634477,24.24,-11.11,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,-2.77,18.81,68.2,24.0,4.85,13.5,9.3,9.29,3.97,6.91,5246 -> 6167 -> 5996,3013.0,839.0,699.0,27.85,23.2,541.11,495.32,362.27,483.14,-45.27,0.59,22.9,1430.0,159.87,OpenDART,-5.6,5.0,True,5.0,OpenDART,,4.0,,,334286.0,,,37.0,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,OFS,11011.0,OpenDART,,2025.0,11011.0,,,,2,1,1,1,,,6.91,기타 비금속 광물제품 제조업,기타 비금속 광물제품 제조업,2026-08-25,4.25,4,0,12,0,4,0,1,5,26,D,27
095610.KQ,095610,테스,26910,우량기업부,반도체장비(화학증착장비),KOSDAQ,주권,KRX,140400.0,133910.0,154590.0,119238.33333333333,91798.25,52.94409207147195,217500.0,-35.44827586206897,55.27156549519531,-1.2,14.8,nxt_web_latest,NXT 체결가,2026-08-25 20:56 KST,,,33.69,92.12,6.83,24.0,5.04,15.76,24.43,46.23,50.13,504.31,79 -> 2158 -> 2885,3511.0,578.0,569.0,16.46,16.21,824.23,492.84,121.43,957.15,-835.72,0.61,26.4,850.0,150.74,OpenDART,19.35,5.0,True,5.0,OpenDART,,4.0,,,215286.0,,,53.34,,,Naver/FnGuide,,KRW,2026-08-21,2025.0,CFS,11011.0,OpenDART,0.71,2025.0,11011.0,29.0,6.66,8.16,19,16,18,18,-17.24,-24.32,504.31,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-25,4.25,4,0,16,16,15,10,3,5,69,B,28
080220.KQ,080220,제주반도체,26486,우량기업부,"모바일용 LP DDR SDRAM, CRAM, SRAM",KOSDAQ,주권,KRX,76900.0,73850.0,87601.66666666667,71111.25,53938.4,42.570042863711194,134000.0,-42.61194029850746,56.52173913041982,3.92,-29.9,daily_close,NXT 미확인,2026-08-25 21:03 KST,,,102.29,22.3,2.79,23.05,8.37,19.21,47.94,86.2,273.96,53.63,486 -> 567 -> 1147,3022.0,359.0,395.0,11.88,13.07,255.55,228.3,772.3,1088.84,-316.54,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,0.23,,,,3.56,2.73,5,2,4,4,,135.11,53.63,반도체 제조업,반도체 제조업,2026-08-25,4.25,4,0,16,20,15,10,3,5,73,A,29
