yf_symbol,symbol,name,market_cap,price,ma200,diff,peak,peak_diff,rsi,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,sector,industry,analyst_buy_ratio,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
LLY,LLY,일라이릴리,979.64,1199.4300537109375,980.5059030151367,22.327672890350883,1229.9300537109375,-2.4798158161901633,60.646360391872705,daily_close,일봉 종가,2026-07-01 15:06 KST,1200.71,0.10671287459426985,169.9,66.6,85.36,42.91723,34.599766,107.46,139.015,55.5,74.27,98.92,5.8 -> 11.71 -> 22.95,65179000000.0,29696000000.0,20640000000.0,45.56,31.67,16813000000.0,5964000000.0,7268000000.0,42503000000.0,-35235000000.0,,,,,,,,,,,,,,,,,,,0.25,98.92,32.67,11.69,31.72,24,31.37,195.98,2026-06-30,4.42,0,0,20,20,15,10,3,0,68,B,11
WMT,WMT,월마트,932.53,113.26000213623047,116.99519969940185,-3.1926075366923614,134.1999969482422,-15.60357324008568,31.291613726103336,daily_close,일봉 종가,2026-07-01 15:06 KST,,,19.4,36.02,38.09,39.880283,9.55942,24.13,74.816,7.3,1.63,19.45,1.91 -> 2.41 -> 2.73,713163000000.0,29825000000.0,21893000000.0,4.18,3.07,41565000000.0,14923000000.0,10727000000.0,67095000000.0,-56368000000.0,87.0,33.54,0.99,,yfinance,,,,Consumer Defensive,Discount Stores,89.58,-2.09,,,,,-1.67,Finnhub,2.06,19.45,25.44,6.97,20.67,7,56.76,37.15,2026-06-30,4.42,0,0,20,0,12,8,3,5,48,C,12
AMD,AMD,AMD,876.24,580.9099731445312,274.49159996032716,111.63123870766587,580.9099731445312,0.0,66.60783450892913,daily_close,일봉 종가,2026-07-01 15:06 KST,579.54,-0.23583226452723252,91.2,135.05,72.17,192.3543,14.689103,8.06,6.005,37.8,77.09,123.61,0.53 -> 1.0 -> 2.65,34639000000.0,3694000000.0,4335000000.0,10.66,12.51,7709000000.0,6735000000.0,5539000000.0,3847000000.0,1692000000.0,,0.0,0.0,,yfinance,,,,Technology,Semiconductors,80.7,4.43,,,,,4.63,Finnhub,2.11,123.61,63.34,15.38,42.78,18,203.69,-4.49,2026-06-30,4.42,0,0,6,0,15,10,1,0,32,D,13
JPM,JPM,JP모건 체이스,871.43,327.3299865722656,308.2261006164551,6.198010459725049,335.1199951171875,-2.3245430467966557,62.50210585817501,daily_close,일봉 종가,2026-07-01 15:06 KST,327.04,-0.08859150831315094,17.2,11.99,75.66,15.775385,2.5657625,16.47,,12.7,,11.06,16.23 -> 19.75 -> 20.02,181847000000.0,,57048000000.0,,31.37,-147782000000.0,-147782000000.0,343338000000.0,499982000000.0,-156644000000.0,182.0,28.24,6.0,,yfinance,,,,Financial Services,Banks - Diversified,,,,,,,,,0.92,11.06,20.92,10.72,40.01,13,-24.59,-76.07,2026-06-30,4.42,8,3,16,16,8,8,3,0,62,B,14
INTC,INTC,Intel Corporation,673.43,139.6300048828125,59.341950025558475,135.2972978182788,140.94000244140625,-0.929471786506008,69.15549770658168,daily_close,일봉 종가,2026-07-01 15:06 KST,139.3956,-0.16787572485528998,98.63,65.53,64.05,,6.296163,-2.91,36.028,7.2,6.88,,1.94 -> 0.4,52853000000.0,-23000000.0,-267000000.0,-0.04,-0.51,9697000000.0,-4949000000.0,14265000000.0,46585000000.0,-32320000000.0,,0.0,0.0,,yfinance,,,,Technology,Semiconductors,32.08,-1.25,,,,,1244.7,Finnhub,,,63.34,15.38,42.78,18,,-59.06,2026-06-30,4.42,0,0,0,0,0,10,1,0,11,D,15
V,V,비자,622.33,343.0899963378906,328.7214485168457,4.371040552989217,373.30999755859375,-8.095149183878975,69.39784589890851,daily_close,일봉 종가,2026-07-01 15:06 KST,,,35.5,28.25,91.68,29.938046,18.40414,60.35,67.233,17.1,10.39,10.99,8.28 -> 9.73 -> 10.2,40000000000.0,26556000000.0,20058000000.0,66.39,50.14,23059000000.0,21577000000.0,17164000000.0,25171000000.0,-8007000000.0,78.0,21.97,2.68,,yfinance,,,,Financial Services,Credit Services,91.67,0.0,,,,,1.24,Finnhub,0.84,10.99,20.92,10.72,40.01,13,43.11,71.68,2026-06-30,4.42,0,0,20,16,8,10,1,0,55,B,16
XOM,XOM,엑슨모빌,571.22,136.72000122070312,135.42899974822998,0.9532681145642251,171.47000122070312,-20.265935587923888,25.39360545984063,daily_close,일봉 종가,2026-07-01 15:06 KST,,,-43.4,12.2,68.74,23.05565,2.20271,9.87,18.261,2.6,-14.41,-13.19,8.89 -> 7.84 -> 6.7,323905000000.0,33938000000.0,28844000000.0,10.48,8.91,51970000000.0,23612000000.0,10681000000.0,43537000000.0,-32856000000.0,301.0,68.01,4.12,,yfinance,,,,Energy,Oil & Gas Integrated,51.61,0.0,,,,,5.59,Finnhub,,-13.19,25.97,1.99,8.25,2,,,2026-06-30,4.42,4,3,6,0,0,0,3,5,21,D,17
ORCL,ORCL,오라클,530.03,146.5500030517578,201.43554939270018,-27.247199665806043,328.3299865722656,-55.36502633167133,11.944504705325713,daily_close,일봉 종가,2026-07-01 15:06 KST,,,21.9,36.14,43.92,25.094177,11.238497,53.38,388.87,20.6,24.33,25.36,3.71 -> 4.34 -> 5.83,67357000000.0,22444000000.0,17087000000.0,33.32,25.37,31977000000.0,-23686000000.0,31289000000.0,156189000000.0,-124900000000.0,136.0,34.31,2.0,,yfinance,,,,Technology,Software - Infrastructure,81.63,2.78,,,,,9.27,Finnhub,1.15,25.36,63.34,15.38,42.78,18,-60.38,-26.93,2026-06-30,4.42,0,0,20,10,15,8,1,3,57,B,18
AMAT,AMAT,"Applied Materials, Inc.",489.96,723.0,334.77300010681154,115.9672374323264,723.0,0.0,74.63508209133673,daily_close,일봉 종가,2026-07-01 15:06 KST,726.3001,0.45644536652836004,33.5,18.76,85.14,58.803005,20.815569,39.69,30.399,11.4,7.66,3.34,8.11 -> 8.61 -> 8.66,28368000000.0,8470000000.0,6998000000.0,29.86,24.67,7958000000.0,5698000000.0,7241000000.0,7050000000.0,191000000.0,,,,,,,,,,,,,,,,,,,1.76,3.34,32.67,11.69,31.72,24,79.99,78.06,2026-06-30,4.42,0,0,20,5,4,10,1,0,40,C,19
CSCO,CSCO,시스코 시스템즈,471.16,117.45999908447266,84.43384998321534,39.11482078316055,130.0,-9.64615455040565,44.250590255366916,daily_close,일봉 종가,2026-07-01 15:06 KST,117.2754,-0.15715910600330843,37.1,18.51,82.89,39.233334,9.49117,25.23,67.541,12.0,-3.59,-7.8,3.07 -> 2.54 -> 2.61,56654000000.0,12504000000.0,10180000000.0,22.07,17.97,14193000000.0,13288000000.0,8346000000.0,28093000000.0,-19747000000.0,143.0,55.0,1.68,,yfinance,,,,Technology,Communication Equipment,,,,,,,,,1.06,-7.8,63.34,15.38,42.78,18,-38.06,-38.29,2026-06-30,4.42,0,0,20,10,0,10,5,0,45,C,20
CAT,CAT,"Caterpillar, Inc.",454.06,1064.9000244140625,691.3462989807128,54.032794561003506,1064.9000244140625,0.0,66.23993729986047,daily_close,일봉 종가,2026-07-01 15:06 KST,1054.7601,-0.952194964935023,30.2,19.61,72.9,52.901146,26.286688,51.33,230.793,22.2,-14.7,-3.31,20.12 -> 22.05 -> 18.81,67589000000.0,11151000000.0,8884000000.0,16.5,13.14,11739000000.0,7453000000.0,9980000000.0,43330000000.0,-33350000000.0,61.0,29.58,6.52,,yfinance,,,,Industrials,Farm & Heavy Construction Machinery,55.88,2.94,,,,,7.97,Finnhub,1.75,-3.31,35.11,11.91,31.94,6,50.67,120.71,2026-06-30,4.42,0,0,20,5,0,10,1,0,36,D,21
MA,MA,마스터카드,432.77,513.5999755859375,531.6462484741211,-3.3944136613355638,598.9600219726562,-14.251376261405241,61.294295208299644,daily_close,일봉 종가,2026-07-01 15:06 KST,510.55,-0.5938426267364872,21.2,35.12,91.55,29.75666,67.79302,232.08,282.059,15.8,19.52,18.17,11.83 -> 13.89 -> 16.52,32791000000.0,19514000000.0,14968000000.0,59.51,45.65,17648000000.0,16433000000.0,10566000000.0,19000000000.0,-8434000000.0,68.0,18.23,3.48,,yfinance,,,,Financial Services,Credit Services,90.2,0.2,,,,,2.2,Finnhub,1.4,18.17,20.92,10.72,40.01,13,42.24,532.4,2026-06-30,4.42,0,0,20,10,12,8,3,5,58,B,22
COST,COST,코스트코,421.95,935.469970703125,957.4784487915039,-2.2985873067072378,1094.3199462890625,-14.51586221421003,37.31420953822507,daily_close,일봉 종가,2026-07-01 15:06 KST,,,45.5,45.01,73.8,47.84229,25.552336,29.15,60.257,21.5,11.83,13.4,14.16 -> 16.56 -> 18.21,275235000000.0,10383000000.0,8099000000.0,3.77,2.94,13335000000.0,7837000000.0,14161000000.0,8173000000.0,5988000000.0,,,,,,,,,,,,,,,,,,,1.05,13.4,32.67,11.69,31.72,24,46.44,118.58,2026-06-30,4.42,0,0,20,10,8,10,5,5,58,B,23
BAC,BAC,뱅크오브아메리카,398.83,56.97999954223633,52.49580005645752,8.542015705934949,58.189998626708984,-2.07939356079873,68.49711430837105,daily_close,일봉 종가,2026-07-01 15:06 KST,,,24.4,11.85,70.64,14.362283,1.4969997,10.64,,8.1,,11.22,3.08 -> 3.21 -> 3.81,113097000000.0,,30509000000.0,,26.98,12613000000.0,12613000000.0,239319000000.0,365904000000.0,-126585000000.0,,,,,,,,,,,,,,,,,,,0.59,11.22,32.67,11.69,31.72,24,-56.04,-87.19,2026-06-30,4.42,8,6,12,20,8,8,1,0,63,B,24
GE,GE,GE Aerospace,373.67,373.7300109863281,308.48710052490236,21.149315595502213,373.7300109863281,0.0,78.2904102277047,daily_close,일봉 종가,2026-07-01 15:06 KST,,,-1.8,276.01,80.99,46.539227,21.592997,45.43,116.527,24.7,28.38,-1.32,8.36 -> 5.99 -> 8.14,45855000000.0,8680000000.0,8704000000.0,18.93,18.98,8537000000.0,7264000000.0,12392000000.0,20495000000.0,-8103000000.0,50.0,19.25,1.88,,yfinance,,,,Industrials,Aerospace & Defense,,,,,,,,,,-1.32,35.11,11.91,31.94,6,32.55,81.3,2026-06-30,4.42,0,0,20,0,0,0,1,0,21,D,25
UNH,UNH,유나이티드헬스,364.13,415.6300048828125,336.54659927368164,23.49850088510916,625.25,-33.525788903188726,51.82715122834436,daily_close,일봉 종가,2026-07-01 15:06 KST,415.3159,-0.07557319710377097,0.7,25.21,85.93,32.26923,3.969369,12.18,73.982,2.0,-41.26,-25.54,23.86 -> 15.51 -> 13.23,447567000000.0,18964000000.0,12056000000.0,4.24,2.69,19697000000.0,16075000000.0,24365000000.0,78389000000.0,-54024000000.0,,,,,,,,,,,,,,,,,,,46.1,-25.54,32.67,11.69,31.72,24,-1.23,-66.04,2026-06-30,4.42,0,0,12,0,0,2,5,5,24,D,26
MS,MS,Morgan Stanley,352.0,209.0399932861328,177.88844940185547,17.511841825044556,227.08999633789062,-7.948391977998423,48.73983871489294,daily_close,일봉 종가,2026-07-01 15:06 KST,,,31.9,15.4,62.77,19.188234,3.2039347,16.39,502.246,16.3,,40.39,5.18 -> 7.95 -> 10.21,65966000000.0,,16861000000.0,,25.56,-17889000000.0,-20787000000.0,81310000000.0,370538000000.0,-289228000000.0,,,,,,,,,,,,,,,,,,,0.6,40.39,32.67,11.69,31.72,24,-41.27,-72.59,2026-06-30,4.42,4,0,16,20,15,10,5,0,70,A,27
PG,PG,프록터앤갬블,350.17,146.63999938964844,148.6244506072998,-1.3352118104003856,179.6999969482422,-18.397327835300857,45.13190593181001,daily_close,일봉 종가,2026-07-01 15:06 KST,146.2756,-0.24849931203297856,5.8,23.88,71.92,21.469986,6.3532777,31.11,67.651,7.4,2.84,5.04,5.9 -> 6.02 -> 6.51,84284000000.0,20451000000.0,15974000000.0,24.26,18.95,17817000000.0,14044000000.0,9556000000.0,35463000000.0,-25907000000.0,290.0,61.8,4.26,,yfinance,,,,Consumer Defensive,Household & Personal Products,61.11,-1.75,,,,,0.19,Finnhub,3.7,5.04,25.44,6.97,20.67,7,-15.61,-8.85,2026-06-30,4.42,4,0,20,0,4,5,5,5,43,C,28
CVX,CVX,쉐브론,345.8,165.75999450683594,172.32275009155273,-3.8084092676272254,211.14999389648438,-21.496566754295404,20.96239231320304,daily_close,일봉 종가,2026-07-01 15:06 KST,,,-44.5,14.21,70.53,28.87805,1.784169,6.64,23.989,2.3,-11.86,-23.6,11.36 -> 9.72 -> 6.63,184432000000.0,16674000000.0,12299000000.0,9.04,6.67,33939000000.0,16592000000.0,6293000000.0,40758000000.0,-34465000000.0,430.0,120.38,7.12,,yfinance,,,,Energy,Oil & Gas Integrated,74.19,0.0,,,,,15.54,Finnhub,,-23.6,25.97,1.99,8.25,2,,,2026-06-30,4.42,0,6,6,0,0,0,1,5,18,D,29
KO,KO,코카콜라,341.57,81.2699966430664,74.16245018005371,9.583753564987123,83.58999633789062,-2.7754513655512425,49.699055746214874,daily_close,일봉 종가,2026-07-01 15:06 KST,,,18.2,23.92,68.29,25.984276,10.571903,43.37,124.943,12.1,6.34,10.94,2.47 -> 2.46 -> 3.04,47941000000.0,14911000000.0,13107000000.0,31.1,27.34,7408000000.0,5296000000.0,10270000000.0,45492000000.0,-35222000000.0,,,,,,,,,,,,,,,,,,,1.43,10.94,32.67,11.69,31.72,24,-20.46,-9.56,2026-06-30,4.42,0,0,20,10,8,8,5,0,51,C,30
HD,HD,홈디포,333.32,352.67999267578125,356.0997993469238,-0.9603506313158243,431.3699951171875,-18.241881292654362,70.88610887836293,daily_close,일봉 종가,2026-07-01 15:06 KST,352.58,-0.028352239383533498,-4.3,23.05,76.11,25.066097,25.343489,128.38,459.356,4.8,-2.95,-2.96,15.11 -> 14.91 -> 14.23,164683000000.0,20890000000.0,14156000000.0,12.68,8.6,16325000000.0,12646000000.0,1389000000.0,65350000000.0,-63961000000.0,264.0,65.55,9.32,,yfinance,,,,Consumer Cyclical,Home Improvement Retail,63.04,0.0,,,,,-1.8,Finnhub,,-2.96,85.77,14.07,46.97,6,-70.78,80.12,2026-06-30,4.42,0,0,20,0,0,0,1,5,26,D,31
NFLX,NFLX,넷플릭스,325.83,71.4000015258789,96.53887989044189,-26.040159563786208,133.91299438476562,-46.68179749552251,25.597248786132724,daily_close,일봉 종가,2026-07-01 15:06 KST,71.8,0.5602219405781267,86.4,37.65,85.12,23.032259,9.6630125,48.49,53.788,16.2,27.92,45.02,1.2 -> 1.98 -> 2.53,45183036000.0,13326603000.0,10981201000.0,29.49,24.3,10149273000.0,9461053000.0,9033681000.0,14462836000.0,-5429155000.0,,0.0,0.0,,yfinance,,,,Communication Services,Entertainment,77.59,-0.38,,,,,-7.11,Finnhub,0.27,45.02,18.61,5.74,31.85,5,23.76,68.35,2026-06-30,4.42,4,0,20,20,15,10,3,3,75,A,32
GS,GS,"Goldman Sachs Group, Inc. (The)",323.49,1011.3699951171875,887.2231018066407,13.99274805375876,1106.3699951171875,-8.586639227317217,45.64850487296251,daily_close,일봉 종가,2026-07-01 15:06 KST,1011.74,0.03658452243974636,24.2,14.31,74.65,18.620369,2.8635786,14.55,678.596,14.5,38.6,49.8,22.87 -> 40.54 -> 51.32,58283000000.0,,17176000000.0,,29.47,-45154000000.0,-47218000000.0,164259000000.0,386150000000.0,-221891000000.0,176.0,28.31,18.0,,yfinance,,,,Financial Services,Capital Markets,,,,,,,,,0.77,49.8,20.92,10.72,40.01,13,-10.99,-73.29,2026-06-30,4.42,4,3,12,16,15,8,5,0,63,B,33
TXN,TXN,Texas Instruments Incorporated,293.83,298.07000732421875,214.35270072937013,39.055867413840275,332.2799987792969,-10.295531353303238,53.012125619393935,daily_close,일봉 종가,2026-07-01 15:06 KST,299.45,0.4629760263937537,31.3,26.03,92.64,48.790596,15.481097,32.35,83.741,18.6,14.96,-12.2,7.07 -> 5.2 -> 5.45,17682000000.0,6140000000.0,5001000000.0,34.72,28.28,7153000000.0,2603000000.0,3225000000.0,14048000000.0,-10823000000.0,,,,,,,,,,,,,,,,,,,1.56,-12.2,32.67,11.69,31.72,24,49.34,32.43,2026-06-30,4.42,0,0,20,5,0,10,5,5,45,C,34
PM,PM,Philip Morris International Inc,278.05,180.91000366210938,166.96290000915528,8.353414831791566,191.86000061035156,-5.707284954345713,53.2301117082405,daily_close,일봉 종가,2026-07-01 15:06 KST,,,-9.3,19.77,84.12,25.444445,-30.384617,,,9.1,11.42,20.26,5.02 -> 4.53 -> 7.26,40648000000.0,14933000000.0,11348000000.0,36.74,27.92,12233000000.0,10664000000.0,4872000000.0,48835000000.0,-43963000000.0,325.0,81.09,5.88,,yfinance,,,,Consumer Defensive,Tobacco,73.08,2.71,,,,,1.09,Finnhub,,20.26,25.44,6.97,20.67,7,0.02,,2026-06-30,4.42,0,0,0,0,12,0,5,0,17,D,35
WFC,WFC,Wells Fargo & Company,251.55,82.63999938964844,84.3224501800537,-1.9952584238393603,96.38999938964844,-14.264965335684654,52.716462700378145,daily_close,일봉 종가,2026-07-01 15:06 KST,82.7627,0.148476054280958,15.1,12.27,78.74,12.772798,1.5535587,12.03,,5.7,29.45,13.84,4.83 -> 5.37 -> 6.26,83699000000.0,,21338000000.0,,25.49,-19001000000.0,-19001000000.0,174210000000.0,193035000000.0,-18825000000.0,218.0,27.05,1.8,,yfinance,,,,Financial Services,Banks - Diversified,72.41,-0.92,,,,,2.67,Finnhub,0.85,13.84,20.92,10.72,40.01,13,-38.94,-85.51,2026-06-30,4.42,8,6,12,16,8,8,5,5,68,B,36
RTX,RTX,RTX Corporation,249.94,189.72999572753906,183.5013500213623,3.394332360743753,212.16000366210938,-10.572213210503536,59.43199692268996,daily_close,일봉 종가,2026-07-01 15:06 KST,,,32.5,32.9,81.57,35.080524,3.8062053,11.57,57.229,8.7,42.25,49.14,2.23 -> 3.55 -> 4.96,88603000000.0,9300000000.0,6732000000.0,10.5,7.6,10567000000.0,7448000000.0,7435000000.0,39506000000.0,-32071000000.0,156.0,51.03,2.92,,yfinance,,,,Industrials,Aerospace & Defense,,,,,,,,,1.08,49.14,35.11,11.91,31.94,6,-0.08,-68.04,2026-06-30,4.42,0,0,12,10,15,10,3,5,55,B,37
QCOM,QCOM,QUALCOMM Incorporated,238.32,184.7899932861328,168.18919982910157,9.870308839033331,251.02000427246094,-26.384355772076663,41.48294633405239,daily_close,일봉 종가,2026-07-01 15:06 KST,185.95,0.6277432523475428,173.0,19.11,84.91,20.292473,7.326656,36.08,55.979,-3.5,20.88,-11.66,6.42 -> 8.97 -> 5.01,44284000000.0,12394000000.0,5541000000.0,27.99,12.51,14012000000.0,12820000000.0,5520000000.0,14811000000.0,-9291000000.0,195.0,38.28,3.68,,yfinance,,,,Technology,Semiconductors,,,,,,,,,0.12,-11.66,63.34,15.38,42.78,18,-67.96,-52.36,2026-06-30,4.42,4,0,20,20,0,10,5,5,64,B,38
LIN,LIN,Linde plc,236.79,518.9400024414062,468.9790007019043,10.6531426065404,523.5700073242188,-0.884314383567313,52.379579463964134,daily_close,일봉 종가,2026-07-01 15:06 KST,,,13.4,32.12,89.37,33.88992,6.13017,18.23,65.642,8.2,7.67,7.72,12.59 -> 13.62 -> 14.61,33986000000.0,9254000000.0,6898000000.0,27.23,20.3,10350000000.0,5089000000.0,5056000000.0,28069000000.0,-23013000000.0,125.0,40.45,6.4,,yfinance,,,,Basic Materials,Specialty Chemicals,,,,,,,,,2.53,7.72,33.5,12.59,39.48,2,,,2026-06-30,4.42,0,0,16,0,4,5,5,0,30,D,39
